Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Output Code","Read Out","Number of Sections","Display Characters - Height","Actuator Type","Contact Rating @ Voltage","Contact Material","Contact Finish","Mounting Type","Termination Style","End Caps","Section Width","Panel Cutout Dimensions","Features","Operating Temperature"
https://www.ckswitches.com/media/1386/3.pdf,-,311400100-ND,311400100,C&K,SWITCH THUMB RES DEC 0.1A 120V,0,0,"82.68000","0","1","Bulk","3","Active","Resistor Decade","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Included","0.315"" (8.00mm)","Rectangular - 31.00mm x 16.28mm","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,311100100-ND,311100100,C&K,SWITCH THUMB DEC 0.1A 120V/28V,0,0,"82.68000","0","1","Bulk","3","Active","Decimal","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Included","0.315"" (8.00mm)","Rectangular - 31.00mm x 16.28mm","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302109001-ND,302109001,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"83.07000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.315"" (8.00mm)","-","Sealed Contacts","-40°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84210M02LORAL-ND,84210M02LORAL,Crouzet,SWITCH THUMB BCD 0.1A 250V/50V,0,0,"84.60900","0","10","Bulk","84210","Active","BCD","0 ~ 9","-","0.180"" (4.57mm)","Thumbwheel","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","-","Sold Separately","0.315"" (8.00mm)","-","-","-25°C ~ 70°C"
https://www.ckswitches.com/media/1386/3.pdf,-,303119003-ND,303119003,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"87.00000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad","Sold Separately","0.350"" (8.89mm)","-","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,303109003-ND,303109003,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"87.00000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.315"" (8.00mm)","-","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302319003-ND,302319003,C&K,SWITCH THUMB BCD COMP 0.1A 120V,0,0,"87.00000","0","1","Bulk","3","Active","BCD Complement","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad","Sold Separately","0.350"" (8.89mm)","-","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302309003-ND,302309003,C&K,SWITCH THUMB BCD COMP 0.1A 120V,0,0,"87.00000","0","1","Bulk","3","Active","BCD Complement","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.315"" (8.00mm)","-","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302119003-ND,302119003,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"87.00000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad","Sold Separately","0.350"" (8.89mm)","-","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302109003-ND,302109003,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"87.00000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.315"" (8.00mm)","-","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,312100102-ND,312100102,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"87.54000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Included","0.315"" (8.00mm)","Rectangular - 31.00mm x 16.28mm","Dust Lens","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302309101-ND,302309101,C&K,SWITCH THUMB BCD COMP 0.1A 120V,0,0,"92.71000","0","1","Bulk","3","Active","BCD Complement","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.315"" (8.00mm)","-","Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302119101-ND,302119101,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"92.71000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.350"" (8.89mm)","-","Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302109101-ND,302109101,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"92.71000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.315"" (8.00mm)","-","Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,312700P00-ND,312700P00,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"92.81000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","PC Pin","Included","0.315"" (8.00mm)","Rectangular - 31.00mm x 16.28mm","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,307119002-ND,307119002,C&K,SWITCH THUMB HEX 0.1A 120V/28V,0,0,"94.81000","0","1","Bulk","3","Active","Hexadecimal","0 ~ 9, A ~ F","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad","Sold Separately","0.350"" (8.89mm)","-","Dust Lens","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,307109002-ND,307109002,C&K,SWITCH THUMB HEX 0.1A 120V/28V,0,0,"94.81000","0","1","Bulk","3","Active","Hexadecimal","0 ~ 9, A ~ F","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.315"" (8.00mm)","-","Dust Lens","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,303119103-ND,303119103,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"97.45000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.350"" (8.89mm)","-","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,303109103-ND,303109103,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"97.45000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.315"" (8.00mm)","-","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302129103-ND,302129103,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"97.45000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.350"" (8.89mm)","-","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302119103-ND,302119103,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"97.45000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.350"" (8.89mm)","-","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302109103-ND,302109103,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"97.45000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.315"" (8.00mm)","-","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,301129103-ND,301129103,C&K,SWITCH THUMB DEC 0.1A 120V/28V,0,0,"97.45000","0","1","Bulk","3","Active","Decimal","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.350"" (8.89mm)","-","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,301119103-ND,301119103,C&K,SWITCH THUMB DEC 0.1A 120V/28V,0,0,"97.45000","0","1","Bulk","3","Active","Decimal","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.350"" (8.89mm)","-","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302309103-ND,302309103,C&K,SWITCH THUMB BCD COMP 0.1A 120V,0,0,"98.42000","0","1","Bulk","3","Active","BCD Complement","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.315"" (8.00mm)","-","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,307119100-ND,307119100,C&K,SWITCH THUMB HEX 0.1A 120V/28V,0,0,"99.61000","0","1","Bulk","3","Active","Hexadecimal","0 ~ 9, A ~ F","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.350"" (8.89mm)","-","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,307109100-ND,307109100,C&K,SWITCH THUMB HEX 0.1A 120V/28V,0,0,"99.61000","0","1","Bulk","3","Active","Hexadecimal","0 ~ 9, A ~ F","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.315"" (8.00mm)","-","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,331100000-ND,331100000,C&K,SWITCH THUMB DEC 0.1A 120V/28V,0,0,"101.16420","0","50","Bulk","3","Active","Decimal","0 ~ 9","3","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.315"" (8.00mm)","Rectangular - 32.28mm x 31.00mm","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302109N03-ND,302109N03,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"107.91000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","PC Pin","Sold Separately","0.315"" (8.00mm)","-","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302719P03-ND,302719P03,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"108.98000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","PC Pin","Sold Separately","0.350"" (8.89mm)","-","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,313100001-ND,313100001,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"113.30000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.315"" (8.00mm)","Rectangular - 31.00mm x 16.28mm","Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,312100001-ND,312100001,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"113.30000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.315"" (8.00mm)","Rectangular - 31.00mm x 16.28mm","Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,311110001-ND,311110001,C&K,SWITCH THUMB DEC 0.1A 120V/28V,0,0,"113.30000","0","1","Bulk","3","Active","Decimal","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad","Included","0.350"" (8.89mm)","Rectangular - 25.91mm x 17.53mm","Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,311100001-ND,311100001,C&K,SWITCH THUMB DEC 0.1A 120V/28V,0,0,"113.30000","0","1","Bulk","3","Active","Decimal","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.315"" (8.00mm)","Rectangular - 31.00mm x 16.28mm","Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,322300000-ND,322300000,C&K,SWITCH THUMB BCD COMP 0.1A 120V,0,0,"113.88000","0","1","Bulk","3","Active","BCD Complement","0 ~ 9","2","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.315"" (8.00mm)","Rectangular - 31.00mm x 24.28mm","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,317100000-ND,317100000,C&K,SWITCH THUMB HEX 0.1A 120V/28V,0,0,"114.21000","0","1","Bulk","3","Active","Hexadecimal","0 ~ 9, A ~ F","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.315"" (8.00mm)","Rectangular - 31.00mm x 16.28mm","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,312310003-ND,312310003,C&K,SWITCH THUMB BCD COMP 0.1A 120V,0,0,"118.04000","0","1","Bulk","3","Active","BCD Complement","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad","Included","0.350"" (8.89mm)","Rectangular - 25.91mm x 17.53mm","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,312110003-ND,312110003,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"118.04000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad","Included","0.350"" (8.89mm)","Rectangular - 25.91mm x 17.53mm","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,311100003-ND,311100003,C&K,SWITCH THUMB DEC 0.1A 120V/28V,0,0,"118.04000","0","1","Bulk","3","Active","Decimal","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.315"" (8.00mm)","Rectangular - 31.00mm x 16.28mm","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,322310000-ND,322310000,C&K,SWITCH THUMB BCD COMP 0.1A 120V,0,0,"118.20000","0","1","Bulk","3","Active","BCD Complement","0 ~ 9","2","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad","Included","0.350"" (8.89mm)","Rectangular - 26.42mm x 25.91mm","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,321110000-ND,321110000,C&K,SWITCH THUMB DEC 0.1A 120V/28V,0,0,"118.20000","0","1","Bulk","3","Active","Decimal","0 ~ 9","2","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad","Included","0.350"" (8.89mm)","Rectangular - 26.42mm x 25.91mm","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,321100000-ND,321100000,C&K,SWITCH THUMB DEC 0.1A 120V/28V,0,0,"118.20000","0","1","Bulk","3","Active","Decimal","0 ~ 9","2","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.315"" (8.00mm)","Rectangular - 31.00mm x 24.28mm","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,312100003-ND,312100003,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"119.21000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.315"" (8.00mm)","Rectangular - 31.00mm x 16.28mm","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,317110002-ND,317110002,C&K,SWITCH THUMB HEX 0.1A 120V/28V,0,0,"122.99000","0","1","Bulk","3","Active","Hexadecimal","0 ~ 9, A ~ F","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad","Included","0.350"" (8.89mm)","Rectangular - 25.91mm x 17.53mm","Dust Lens","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,317100002-ND,317100002,C&K,SWITCH THUMB HEX 0.1A 120V/28V,0,0,"122.99000","0","1","Bulk","3","Active","Hexadecimal","0 ~ 9, A ~ F","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.315"" (8.00mm)","Rectangular - 31.00mm x 16.28mm","Dust Lens","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,312700P03-ND,312700P03,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"123.51240","0","25","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","PC Pin","Included","0.315"" (8.00mm)","Rectangular - 31.00mm x 16.28mm","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,311100N03-ND,311100N03,C&K,SWITCH THUMB DEC 0.1A 120V/28V,0,0,"123.51240","0","25","Bulk","3","Active","Decimal","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","PC Pin","Included","0.315"" (8.00mm)","Rectangular - 31.00mm x 16.28mm","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,312300101-ND,312300101,C&K,SWITCH THUMB BCD COMP 0.1A 120V,0,0,"123.76000","0","1","Bulk","3","Active","BCD Complement","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Included","0.315"" (8.00mm)","Rectangular - 31.00mm x 16.28mm","Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,317100N02-ND,317100N02,C&K,SWITCH THUMB HEX 0.1A 120V/28V,0,0,"126.20000","0","25","Bulk","3","Active","Hexadecimal","0 ~ 9, A ~ F","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","PC Pin","Included","0.315"" (8.00mm)","Rectangular - 31.00mm x 16.28mm","Dust Lens","-40°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84211003.3B-ND,84211003.3B,Crouzet,SWITCH THUMB BCD 0.1A 250V/50V,0,0,"126.91900","0","10","Bulk","84211","Active","BCD","0 ~ 9","3","0.180"" (4.57mm)","Rocker","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","-","-","0.394"" (10.00mm)","-","-","-25°C ~ 70°C"
https://www.ckswitches.com/media/1386/3.pdf,-,322300002-ND,322300002,C&K,SWITCH THUMB BCD COMP 0.1A 120V,0,0,"127.59000","0","1","Bulk","3","Active","BCD Complement","0 ~ 9","2","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.315"" (8.00mm)","Rectangular - 31.00mm x 24.28mm","Dust Lens","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,322110002-ND,322110002,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"127.59000","0","1","Bulk","3","Active","BCD","0 ~ 9","2","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad","Included","0.350"" (8.89mm)","Rectangular - 26.42mm x 25.91mm","Dust Lens","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,322100002-ND,322100002,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"127.59000","0","1","Bulk","3","Active","BCD","0 ~ 9","2","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.315"" (8.00mm)","Rectangular - 31.00mm x 24.28mm","Dust Lens","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,321100002-ND,321100002,C&K,SWITCH THUMB DEC 0.1A 120V/28V,0,0,"127.59000","0","1","Bulk","3","Active","Decimal","0 ~ 9","2","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.315"" (8.00mm)","Rectangular - 31.00mm x 24.28mm","Dust Lens","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,307119001-ND,307119001,C&K,SWITCH THUMB HEX 0.1A 120V/28V,0,0,"127.69000","0","1","Bulk","3","Active","Hexadecimal","0 ~ 9, A ~ F","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad","Sold Separately","0.350"" (8.89mm)","-","Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,307109001-ND,307109001,C&K,SWITCH THUMB HEX 0.1A 120V/28V,0,0,"127.69000","0","1","Bulk","3","Active","Hexadecimal","0 ~ 9, A ~ F","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.315"" (8.00mm)","-","Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,317110100-ND,317110100,C&K,SWITCH THUMB HEX 0.1A 120V/28V,0,0,"127.79000","0","1","Bulk","3","Active","Hexadecimal","0 ~ 9, A ~ F","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad with Component Mounting","Included","0.350"" (8.89mm)","Rectangular - 25.91mm x 17.53mm","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,317100100-ND,317100100,C&K,SWITCH THUMB HEX 0.1A 120V/28V,0,0,"127.79000","0","1","Bulk","3","Active","Hexadecimal","0 ~ 9, A ~ F","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Included","0.315"" (8.00mm)","Rectangular - 31.00mm x 16.28mm","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,341100000-ND,341100000,C&K,SWITCH THUMB DEC 0.1A 120V/28V,0,0,"128.07080","0","50","Bulk","3","Active","Decimal","0 ~ 9","4","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.315"" (8.00mm)","Rectangular - 40.28mm x 31.00mm","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,312110103-ND,312110103,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"128.49000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad with Component Mounting","Included","0.350"" (8.89mm)","Rectangular - 25.91mm x 17.53mm","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,312100103-ND,312100103,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"128.49000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Included","0.315"" (8.00mm)","Rectangular - 31.00mm x 16.28mm","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,311110103-ND,311110103,C&K,SWITCH THUMB DEC 0.1A 120V/28V,0,0,"128.49000","0","1","Bulk","3","Active","Decimal","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad with Component Mounting","Included","0.350"" (8.89mm)","Rectangular - 25.91mm x 17.53mm","Dust Lens, Sealed Contacts","-40°C ~ 65°C"
