Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Circuit","Switch Function","Contact Rating @ Voltage","Actuator Type","Mounting Type","Actuator Height off PCB, Vertical","Actuator Length, Right Angle","Actuator Orientation","Termination Style","Outline","Illumination","Illumination Type, Color","Illumination Voltage (Nominal)","Operating Force","Ingress Protection","Features","Operating Temperature"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-b3f.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/B3F-1000.jpg,SW400-ND,B3F-1000,Omron Electronics Inc-EMC Div,SWITCH TACTILE SPST-NO 0.05A 24V,34052,66000,"0.27000","0","1","Bulk","B3F","Active","SPST-NO","Off-Mom","0.05A @ 24VDC","Standard","Through Hole","4.30mm","-","Top Actuated","PC Pin","6.00mm x 6.00mm","Non-Illuminated","-","-","100gf","-","-","-25°C ~ 70°C"
https://www.e-switch.com/system/asset/product_line/data_sheet/158/TL3301.pdf,//media.digikey.com/photos/E-Switch%20Photos/TL3301SPF160QG.jpg,EG1869TR-ND,TL3301SPF160QG,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,63700,0,"0.27200","0","700","Tape & Reel (TR)","TL3301","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Plunger for Cap","Surface Mount","7.50mm","-","Top Actuated","Gull Wing","6.00mm x 6.00mm","Non-Illuminated","-","-","160gf","-","-","-20°C ~ 70°C"
https://www.e-switch.com/system/asset/product_line/data_sheet/158/TL3301.pdf,//media.digikey.com/photos/E-Switch%20Photos/TL3301SPF160QG.jpg,EG1869CT-ND,TL3301SPF160QG,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,64692,0,"0.43000","0","1","Cut Tape (CT)","TL3301","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Plunger for Cap","Surface Mount","7.50mm","-","Top Actuated","Gull Wing","6.00mm x 6.00mm","Non-Illuminated","-","-","160gf","-","-","-20°C ~ 70°C"
https://www.e-switch.com/system/asset/product_line/data_sheet/158/TL3301.pdf,//media.digikey.com/photos/E-Switch%20Photos/TL3301SPF160QG.jpg,EG1869DKR-ND,TL3301SPF160QG,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,64692,0,"Digi-Reel","0","1","Digi-Reel®","TL3301","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Plunger for Cap","Surface Mount","7.50mm","-","Top Actuated","Gull Wing","6.00mm x 6.00mm","Non-Illuminated","-","-","160gf","-","-","-20°C ~ 70°C"
https://www.ckswitches.com/media/1459/ksc.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KSC443J%2070%20SH,%20KSC411J%2070%20SH,%20KSC423J%2070%20SH,%20KSC441J70SH,%20KSC421J70SH.jpg",401-1780-2-ND,KSC421J 70SH LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,16000,0,"0.27285","0","1000","Tape & Reel (TR)","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","5.20mm","-","Top Actuated","J Lead","6.20mm x 6.20mm","Non-Illuminated","-","-","170gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KSC443J%2070%20SH,%20KSC411J%2070%20SH,%20KSC423J%2070%20SH,%20KSC441J70SH,%20KSC421J70SH.jpg",401-1780-1-ND,KSC421J 70SH LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,17789,0,"0.56000","0","1","Cut Tape (CT)","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","5.20mm","-","Top Actuated","J Lead","6.20mm x 6.20mm","Non-Illuminated","-","-","170gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KSC443J%2070%20SH,%20KSC411J%2070%20SH,%20KSC423J%2070%20SH,%20KSC441J70SH,%20KSC421J70SH.jpg",401-1780-6-ND,KSC421J 70SH LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,17789,0,"Digi-Reel","0","1","Digi-Reel®","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","5.20mm","-","Top Actuated","J Lead","6.20mm x 6.20mm","Non-Illuminated","-","-","170gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/KSC721G%20LFS.JPG,CKN10304TR-ND,KSC721G LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,55000,0,"0.27446","0","1000","Tape & Reel (TR)","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","4.30mm","-","Top Actuated","Gull Wing","6.20mm x 6.20mm","Non-Illuminated","-","-","225gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/KSC721G%20LFS.JPG,CKN10304CT-ND,KSC721G LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,55874,0,"0.56000","0","1","Cut Tape (CT)","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","4.30mm","-","Top Actuated","Gull Wing","6.20mm x 6.20mm","Non-Illuminated","-","-","225gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/KSC721G%20LFS.JPG,CKN10304DKR-ND,KSC721G LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,55874,0,"Digi-Reel","0","1","Digi-Reel®","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","4.30mm","-","Top Actuated","Gull Wing","6.20mm x 6.20mm","Non-Illuminated","-","-","225gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/P021301.pdf,//media.digikey.com/photos/E-Switch%20Photos/TL3340AF160QG.JPG,EG4627TR-ND,TL3340AF160QG,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,442000,0,"0.27600","0","2000","Tape & Reel (TR)","TL3340","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount, Right Angle","-","3.40mm","Side Actuated","Gull Wing","4.00mm x 3.30mm","Non-Illuminated","-","-","160gf","-","-","-35°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/P021301.pdf,//media.digikey.com/photos/E-Switch%20Photos/TL3340AF160QG.JPG,EG4627CT-ND,TL3340AF160QG,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,442001,0,"0.57000","0","1","Cut Tape (CT)","TL3340","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount, Right Angle","-","3.40mm","Side Actuated","Gull Wing","4.00mm x 3.30mm","Non-Illuminated","-","-","160gf","-","-","-35°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/P021301.pdf,//media.digikey.com/photos/E-Switch%20Photos/TL3340AF160QG.JPG,EG4627DKR-ND,TL3340AF160QG,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,443501,0,"Digi-Reel","0","1","Digi-Reel®","TL3340","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount, Right Angle","-","3.40mm","Side Actuated","Gull Wing","4.00mm x 3.30mm","Non-Illuminated","-","-","160gf","-","-","-35°C ~ 85°C"
https://www.e-switch.com/system/asset/product_line/data_sheet/158/TL3301.pdf,//media.digikey.com/Photos/E-Switch%20Photos/TL3301PF160QG.JPG,EG4562TR-ND,TL3301PF160QG,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,61750,0,"0.27600","0","650","Tape & Reel (TR)","TL3301","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","8.50mm","-","Top Actuated","Gull Wing","6.00mm x 6.00mm","Non-Illuminated","-","-","160gf","-","-","-20°C ~ 70°C"
https://www.e-switch.com/system/asset/product_line/data_sheet/158/TL3301.pdf,//media.digikey.com/Photos/E-Switch%20Photos/TL3301PF160QG.JPG,EG4562CT-ND,TL3301PF160QG,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,62197,0,"0.43000","0","1","Cut Tape (CT)","TL3301","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","8.50mm","-","Top Actuated","Gull Wing","6.00mm x 6.00mm","Non-Illuminated","-","-","160gf","-","-","-20°C ~ 70°C"
http://spec_sheets.e-switch.com/specs/P010536.pdf,//media.digikey.com/photos/E-Switch%20Photos/TL3301FF160QG.jpg,EG4375TR-ND,TL3301FF160QG,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,45000,0,"0.27600","0","750","Tape & Reel (TR)","TL3301","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","7.00mm","-","Top Actuated","Gull Wing","6.00mm x 6.00mm","Non-Illuminated","-","-","160gf","-","-","-20°C ~ 70°C"
http://spec_sheets.e-switch.com/specs/P010536.pdf,//media.digikey.com/photos/E-Switch%20Photos/TL3301FF160QG.jpg,EG4375CT-ND,TL3301FF160QG,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,45087,0,"0.43000","0","1","Cut Tape (CT)","TL3301","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","7.00mm","-","Top Actuated","Gull Wing","6.00mm x 6.00mm","Non-Illuminated","-","-","160gf","-","-","-20°C ~ 70°C"
http://spec_sheets.e-switch.com/specs/P010536.pdf,//media.digikey.com/photos/E-Switch%20Photos/TL3301FF160QG.jpg,EG4375DKR-ND,TL3301FF160QG,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,45087,0,"Digi-Reel","0","1","Digi-Reel®","TL3301","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","7.00mm","-","Top Actuated","Gull Wing","6.00mm x 6.00mm","Non-Illuminated","-","-","160gf","-","-","-20°C ~ 70°C"
http://spec_sheets.e-switch.com/specs/P010799.pdf,//media.digikey.com/photos/E-Switch%20Photos/TL3301SPF260QG.jpg,EG1870TR-ND,TL3301SPF260QG,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,25500,0,"0.27600","0","750","Tape & Reel (TR)","TL3301","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Plunger for Cap","Surface Mount","7.50mm","-","Top Actuated","Gull Wing","6.00mm x 6.00mm","Non-Illuminated","-","-","260gf","-","-","-20°C ~ 70°C"
http://spec_sheets.e-switch.com/specs/P010799.pdf,//media.digikey.com/photos/E-Switch%20Photos/TL3301SPF260QG.jpg,EG1870CT-ND,TL3301SPF260QG,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,25589,0,"0.43000","0","1","Cut Tape (CT)","TL3301","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Plunger for Cap","Surface Mount","7.50mm","-","Top Actuated","Gull Wing","6.00mm x 6.00mm","Non-Illuminated","-","-","260gf","-","-","-20°C ~ 70°C"
http://spec_sheets.e-switch.com/specs/P010799.pdf,//media.digikey.com/photos/E-Switch%20Photos/TL3301SPF260QG.jpg,EG1870DKR-ND,TL3301SPF260QG,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,25589,0,"Digi-Reel","0","1","Digi-Reel®","TL3301","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Plunger for Cap","Surface Mount","7.50mm","-","Top Actuated","Gull Wing","6.00mm x 6.00mm","Non-Illuminated","-","-","260gf","-","-","-20°C ~ 70°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=8-1437565-0&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/FSMCTA.JPG,450-2133-2-ND,FSMCTTR,TE Connectivity ALCOSWITCH Switches,SWITCH TACTILE SPST-NO 0.02A 15V,56000,0,"0.27770","0","4000","Tape & Reel (TR)","FSMCT","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","1.50mm","-","Top Actuated","Gull Wing","5.00mm x 5.00mm","Non-Illuminated","-","-","160gf","-","-","-35°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=8-1437565-0&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/FSMCTA.JPG,450-2133-1-ND,FSMCTTR,TE Connectivity ALCOSWITCH Switches,SWITCH TACTILE SPST-NO 0.02A 15V,59884,0,"0.54000","0","1","Cut Tape (CT)","FSMCT","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","1.50mm","-","Top Actuated","Gull Wing","5.00mm x 5.00mm","Non-Illuminated","-","-","160gf","-","-","-35°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=8-1437565-0&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/FSMCTA.JPG,450-2133-6-ND,FSMCTTR,TE Connectivity ALCOSWITCH Switches,SWITCH TACTILE SPST-NO 0.02A 15V,59884,0,"Digi-Reel","0","1","Digi-Reel®","FSMCT","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","1.50mm","-","Top Actuated","Gull Wing","5.00mm x 5.00mm","Non-Illuminated","-","-","160gf","-","-","-35°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/KSC422G%2070SH%20LFS.JPG,CKN9198TR-ND,KSC422G 70SH LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,42000,0,"0.28248","0","1000","Tape & Reel (TR)","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","5.20mm","-","Top Actuated","Gull Wing","6.20mm x 6.20mm","Non-Illuminated","-","-","170gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/KSC422G%2070SH%20LFS.JPG,CKN9198CT-ND,KSC422G 70SH LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,42727,0,"0.58000","0","1","Cut Tape (CT)","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","5.20mm","-","Top Actuated","Gull Wing","6.20mm x 6.20mm","Non-Illuminated","-","-","170gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/KSC422G%2070SH%20LFS.JPG,CKN9198DKR-ND,KSC422G 70SH LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,42727,0,"Digi-Reel","0","1","Digi-Reel®","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","5.20mm","-","Top Actuated","Gull Wing","6.20mm x 6.20mm","Non-Illuminated","-","-","170gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/ksc442j%2070sh%20lfs.JPG,CKN9197TR-ND,KSC442J 70SH LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,29000,0,"0.28248","0","1000","Tape & Reel (TR)","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","5.20mm","-","Top Actuated","J Lead","6.20mm x 6.20mm","Non-Illuminated","-","-","400gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/ksc442j%2070sh%20lfs.JPG,CKN9197CT-ND,KSC442J 70SH LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,30094,0,"0.58000","0","1","Cut Tape (CT)","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","5.20mm","-","Top Actuated","J Lead","6.20mm x 6.20mm","Non-Illuminated","-","-","400gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/ksc442j%2070sh%20lfs.JPG,CKN9197DKR-ND,KSC442J 70SH LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,30094,0,"Digi-Reel","0","1","Digi-Reel®","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","5.20mm","-","Top Actuated","J Lead","6.20mm x 6.20mm","Non-Illuminated","-","-","400gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/KSC422J%2070SH%20LFS.JPG,CKN9199TR-ND,KSC422J 70SH LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,27000,0,"0.28248","0","1000","Tape & Reel (TR)","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","5.20mm","-","Top Actuated","J Lead","6.20mm x 6.20mm","Non-Illuminated","-","-","170gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/KSC422J%2070SH%20LFS.JPG,CKN9199CT-ND,KSC422J 70SH LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,27819,0,"0.58000","0","1","Cut Tape (CT)","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","5.20mm","-","Top Actuated","J Lead","6.20mm x 6.20mm","Non-Illuminated","-","-","170gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1459/ksc.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/KSC422J%2070SH%20LFS.JPG,CKN9199DKR-ND,KSC422J 70SH LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,27819,0,"Digi-Reel","0","1","Digi-Reel®","KSC","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","5.20mm","-","Top Actuated","J Lead","6.20mm x 6.20mm","Non-Illuminated","-","-","170gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
"//media.digikey.com/pdf/Data%20Sheets/APEM%20Components%20PDFs/ADTS6,%20ADTSM,%20AKTSC6%20Series.pdf",//media.digikey.com/Photos/APEM%20Comp%20Photos/ADTSM62RVTR.jpg,679-2383-2-ND,ADTSM62RVTR,APEM Inc.,SWITCH TACTILE SPST-NO 0.05A 12V,36000,21600,"0.28500","0","900","Tape & Reel (TR)","ADTS","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","5.00mm","-","Top Actuated","Gull Wing","6.20mm x 6.20mm","Non-Illuminated","-","-","260gf","-","Tactile Feedback","-25°C ~ 70°C"
"//media.digikey.com/pdf/Data%20Sheets/APEM%20Components%20PDFs/ADTS6,%20ADTSM,%20AKTSC6%20Series.pdf",//media.digikey.com/Photos/APEM%20Comp%20Photos/ADTSM62RVTR.jpg,679-2383-1-ND,ADTSM62RVTR,APEM Inc.,SWITCH TACTILE SPST-NO 0.05A 12V,36629,21600,"0.46000","0","1","Cut Tape (CT)","ADTS","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","5.00mm","-","Top Actuated","Gull Wing","6.20mm x 6.20mm","Non-Illuminated","-","-","260gf","-","Tactile Feedback","-25°C ~ 70°C"
"//media.digikey.com/pdf/Data%20Sheets/APEM%20Components%20PDFs/ADTS6,%20ADTSM,%20AKTSC6%20Series.pdf",//media.digikey.com/Photos/APEM%20Comp%20Photos/ADTSM62RVTR.jpg,679-2383-6-ND,ADTSM62RVTR,APEM Inc.,SWITCH TACTILE SPST-NO 0.05A 12V,36629,21600,"Digi-Reel","0","1","Digi-Reel®","ADTS","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","5.00mm","-","Top Actuated","Gull Wing","6.20mm x 6.20mm","Non-Illuminated","-","-","260gf","-","Tactile Feedback","-25°C ~ 70°C"
"//media.digikey.com/pdf/Data%20Sheets/APEM%20Components%20PDFs/ADTS6,%20ADTSM,%20AKTSC6%20Series.pdf",//media.digikey.com/photos/APEM%20Comp%20Photos/ADTSM62NVTR.JPG,679-2382-2-ND,ADTSM62NVTR,APEM Inc.,SWITCH TACTILE SPST-NO 0.05A 12V,21600,13500,"0.28500","0","900","Tape & Reel (TR)","ADTS","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","5.00mm","-","Top Actuated","Gull Wing","6.20mm x 6.20mm","Non-Illuminated","-","-","160gf","-","Tactile Feedback","-25°C ~ 70°C"
"//media.digikey.com/pdf/Data%20Sheets/APEM%20Components%20PDFs/ADTS6,%20ADTSM,%20AKTSC6%20Series.pdf",//media.digikey.com/photos/APEM%20Comp%20Photos/ADTSM62NVTR.JPG,679-2382-1-ND,ADTSM62NVTR,APEM Inc.,SWITCH TACTILE SPST-NO 0.05A 12V,21730,13500,"0.46000","0","1","Cut Tape (CT)","ADTS","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","5.00mm","-","Top Actuated","Gull Wing","6.20mm x 6.20mm","Non-Illuminated","-","-","160gf","-","Tactile Feedback","-25°C ~ 70°C"
"//media.digikey.com/pdf/Data%20Sheets/APEM%20Components%20PDFs/ADTS6,%20ADTSM,%20AKTSC6%20Series.pdf",//media.digikey.com/photos/APEM%20Comp%20Photos/ADTSM62NVTR.JPG,679-2382-6-ND,ADTSM62NVTR,APEM Inc.,SWITCH TACTILE SPST-NO 0.05A 12V,21730,13500,"Digi-Reel","0","1","Digi-Reel®","ADTS","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","5.00mm","-","Top Actuated","Gull Wing","6.20mm x 6.20mm","Non-Illuminated","-","-","160gf","-","Tactile Feedback","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVPAW.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/MFG_EVP-AW.jpg,P19745TR-ND,EVP-AWED2A,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,60000,0,"0.28640","0","10000","Tape & Reel (TR)","EVPAW","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","0.60mm","-","Top Actuated","SMD (SMT) Tab","3.00mm x 2.00mm","Non-Illuminated","-","-","330gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVPAW.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/MFG_EVP-AW.jpg,P19745CT-ND,EVP-AWED2A,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,60437,0,"0.76000","0","1","Cut Tape (CT)","EVPAW","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","0.60mm","-","Top Actuated","SMD (SMT) Tab","3.00mm x 2.00mm","Non-Illuminated","-","-","330gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVPAW.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/MFG_EVP-AW.jpg,P19745DKR-ND,EVP-AWED2A,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,60437,0,"Digi-Reel","0","1","Digi-Reel®","EVPAW","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","0.60mm","-","Top Actuated","SMD (SMT) Tab","3.00mm x 2.00mm","Non-Illuminated","-","-","330gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_smalls_side.pdf?f_cd=402910&via=ok,"//media.digikey.com/photos/Panasonic%20Photos/EVQ-PUB02K,%20EVQ-PUD02K,%20EVQ-PUK02K,%20EVQ-PUM02K.jpg",P10850STR-ND,EVQ-PUD02K,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.05A 12V,16000,0,"0.28770","0","4000","Tape & Reel (TR)","EVQPU","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Rectangular Button","Surface Mount, Right Angle","-","-","Side Actuated","J Lead","5.50mm x 3.50mm","Non-Illuminated","-","-","220gf","-","Board Guide","-20°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_smalls_side.pdf?f_cd=402910&via=ok,"//media.digikey.com/photos/Panasonic%20Photos/EVQ-PUB02K,%20EVQ-PUD02K,%20EVQ-PUK02K,%20EVQ-PUM02K.jpg",P10850SCT-ND,EVQ-PUD02K,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.05A 12V,19588,0,"0.59000","0","1","Cut Tape (CT)","EVQPU","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Rectangular Button","Surface Mount, Right Angle","-","-","Side Actuated","J Lead","5.50mm x 3.50mm","Non-Illuminated","-","-","220gf","-","Board Guide","-20°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_smalls_side.pdf?f_cd=402910&via=ok,"//media.digikey.com/photos/Panasonic%20Photos/EVQ-PUB02K,%20EVQ-PUD02K,%20EVQ-PUK02K,%20EVQ-PUM02K.jpg",P10850SDKR-ND,EVQ-PUD02K,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.05A 12V,19588,0,"Digi-Reel","0","1","Digi-Reel®","EVQPU","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Rectangular Button","Surface Mount, Right Angle","-","-","Side Actuated","J Lead","5.50mm x 3.50mm","Non-Illuminated","-","-","220gf","-","Board Guide","-20°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_smalls_side.pdf?f_cd=402910&via=ok,"//media.digikey.com/photos/Panasonic%20Photos/EVQ-PUA02K,%20EVQ-PUC02K,%20EVQ-PUJ02K,%20EVQ-PUL02K.jpg",P10849STR-ND,EVQ-PUC02K,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.05A 12V,8000,0,"0.28770","0","4000","Tape & Reel (TR)","EVQPU","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Rectangular Button","Surface Mount, Right Angle","-","-","Side Actuated","Gull Wing","6.40mm x 3.50mm","Non-Illuminated","-","-","220gf","-","Board Guide","-20°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_smalls_side.pdf?f_cd=402910&via=ok,"//media.digikey.com/photos/Panasonic%20Photos/EVQ-PUA02K,%20EVQ-PUC02K,%20EVQ-PUJ02K,%20EVQ-PUL02K.jpg",P10849SCT-ND,EVQ-PUC02K,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.05A 12V,11122,0,"0.59000","0","1","Cut Tape (CT)","EVQPU","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Rectangular Button","Surface Mount, Right Angle","-","-","Side Actuated","Gull Wing","6.40mm x 3.50mm","Non-Illuminated","-","-","220gf","-","Board Guide","-20°C ~ 70°C"
