Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Circuit","Switch Function","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Actuator Type","Actuator Length","Illumination","Illumination Type, Color","Illumination Voltage (Nominal)","Termination Style","Panel Cutout Dimensions","Bushing Thread","Ingress Protection","Features","Operating Temperature"
https://www.carlingtech.com/sites/default/files/documents/F-SeriesSW_Details_%26_COS.pdf,//media.digikey.com/Photos/Carling%20Technologies%20Photos/6FC54-73.jpg,432-1079-ND,6FC54-73,Carling Technologies,SWITCH TOGGLE SPDT 15A 125V,243,0,"7.86000","0","1","Bulk","F","Active","Panel Mount","SPDT","Mom-Off-Mom","15A (AC)","125V","-","Standard Round","17.45mm","Non-Illuminated","-","-","Screw Terminal","Circular - 12.70mm Dia","15/32-32","-","-","-17.8°C ~ 65.6°C"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=755,//media.digikey.com/Photos/APEM%20Comp%20Photos/636H2.jpg,679-1217-ND,636H/2,APEM Inc.,SWITCH TOGGLE SPDT 15A 125V,230,1425,"7.88000","0","1","Bulk","600H","Active","Panel Mount","SPDT","On-On","15A (AC)","125V","-","Standard Round","17.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.20mm Dia","M12 x 0.75","-","-","-20°C ~ 55°C"
https://www.bulgin.com/products/pub/media/bulgin/data/A_Toggle%20Switch.pdf,//media.digikey.com/Photos/Arcolectric/C3972BA.jpg,1091-1030-ND,C3960BA,Bulgin,SWITCH TOGGLE DPDT 16A 125V,194,0,"7.88000","0","1","Bulk","3900","Active","Panel Mount","DPDT","On-On","16A (AC), 14A (DC)","125V","36V","Standard Round","17.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.70mm Dia","15/32-32","-","-","-"
https://www.nkkswitches.com/pdf/PToggles.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_P2012B-RO.jpg,360-2890-ND,P2012B,NKK Switches,SWITCH TOGGLE SPDT 10A 125V,431,54,"7.89000","0","1","Bulk","P","Active","Panel Mount","SPDT","On-On","10A (AC)","125V","-","Standard Round","17.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 85°C"
http://www.nkkswitches.com/pdf/MtogglesBushing.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_M2028B2B1W03_RO.jpg,360-3448-ND,M2028B2B1W03,NKK Switches,SWITCH TOGGLE DPDT 6A 125V,661,518,"7.90000","0","1","Bulk","M","Active","Panel Mount","DPDT","Mom-Off-Mom","6A (AC), 3A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","PC Pin","Circular - 12.50mm Dia","M12 x 1","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/ST141003.pdf,//media.digikey.com/photos/E-Switch%20Photos/1004P3T1B1M1QEH.jpg,EG2428-ND,1004P1T1B1M1QEH,E-Switch,SWITCH TOGGLE 4PDT 5A 120V,291,0,"7.90000","0","1","Bulk","100","Active","Panel Mount","4PDT","On-On","5A (AC/DC)","120V","28V","Standard Round","10.41mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/MtogglesBushing.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_M2024B2B1W01.jpg,360-2853-ND,M2024B2B1W01,NKK Switches,SWITCH TOGGLE SP3T 6A 125V,123,9,"7.90000","0","1","Bulk","M","Active","Panel Mount","SP3T","On-On-On","6A (AC), 3A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","-","Jumper needed to achieve triple throw","-30°C ~ 85°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/7101P3DCQE,%207101P3YCQE,%207105P3YCQE.jpg",CKN1001-ND,7101P3YCQE,C&K,SWITCH TOGGLE SPDT 5A 120V,861,0,"7.91000","0","1","Bulk","7000","Active","Panel Mount","SPDT","On-On","5A (AC/DC)","120V","28V","Flat Anti-Rotation","11.43mm","Non-Illuminated","-","-","PC Pin","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/7105P3YZQE.jpg,CKN1465-ND,7105P3YZQE,C&K,SWITCH TOGGLE SPDT 5A 120V,186,0,"7.91000","0","1","Bulk","7000","Active","Panel Mount","SPDT","Mom-Off-Mom","5A (AC/DC)","120V","28V","Flat Anti-Rotation","11.43mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1391/ttoggle.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/T103MH9CBE.JPG,CKN10925-ND,T103MH9CBE,C&K,SWITCH TOGGLE SPDT 0.4VA 20V,1468,0,"7.93000","0","1","Tray","T","Active","Through Hole","SPDT","On-Off-On","0.4VA (AC/DC)","20V","20V","Standard Round","5.44mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=755,"//media.digikey.com/photos/APEM%20Comp%20Photos/635H~2,%20636H~2,%20638H~2,%20639H~2,%20639H~2K.jpg",679-1219-ND,637H/2,APEM Inc.,SWITCH TOGGLE SPDT 10A 125V,799,525,"8.00000","0","1","Bulk","600H","Active","Panel Mount","SPDT","Mom-Off-Mom","10A (AC)","125V","-","Standard Round","17.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.20mm Dia","M12 x 0.75","-","-","-20°C ~ 55°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/7105TCWZQE,%207101TZQE,%207101TZQE,%207103TZQE,%207105TZQE,%207108TZQE.jpg",CKN1467-ND,7105TCWZQE,C&K,SWITCH TOGGLE SPDT 5A 120V,846,0,"8.04000","0","1","Bulk","7000","Active","Panel Mount","SPDT","Mom-Off-Mom","5A (AC/DC)","120V","28V","Standard Round","17.45mm","Non-Illuminated","-","-","Solder Lug","Circular - 11.91mm Dia","15/32-32","IP67 - Dust Tight, Waterproof","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://sensing.honeywell.com/index.php?ci_id=145144,//media.digikey.com/photos/Honeywell%20Photos/12TS95-2.JPG,480-3071-ND,12TS95-2,Honeywell Sensing and Productivity Solutions,SWITCH TOGGLE DPST 20A 125V,268,0,"8.04000","0","1","Bulk","TS","Active","Panel Mount","DPST","On-Off","20A (AC)","125V","-","Standard Round","16.51mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.40mm Dia","15/32-32","-","-","-54°C ~ 71°C"
http://spec_sheets.e-switch.com/specs/ST146009.pdf,//media.digikey.com/photos/E-Switch%20Photos/1004P3T1B1M1QEH.jpg,EG2429-ND,1004P3T1B1M1QEH,E-Switch,SWITCH TOGGLE 4PDT 5A 120V,205,0,"8.04000","0","1","Bulk","100","Active","Panel Mount","4PDT","On-Off-On","5A (AC/DC)","120V","28V","Standard Round","10.41mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.carlingtech.com/sites/default/files/documents/G-SeriesSW_Details_%26_COS.pdf,//media.digikey.com/Photos/Carling%20Technologies%20Photos/6GG5B-73.jpg,432-1257-ND,6GG5B-73,Carling Technologies,SWITCH TOGGLE DPDT 15A 125V,259,0,"8.07000","0","1","Bulk","G","Active","Panel Mount","DPDT","Mom-On-Off","15A (AC)","125V","-","Standard Round","17.45mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.70mm Dia","15/32-32","-","-","0°C ~ 85°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/7105TCWZQE,%207101TZQE,%207101TZQE,%207103TZQE,%207105TZQE,%207108TZQE.jpg",CKN1164-ND,7101TZQE,C&K,SWITCH TOGGLE SPDT 5A 120V,360,0,"8.13000","0","1","Bulk","7000","Active","Panel Mount","SPDT","On-On","5A (AC/DC)","120V","28V","Standard Round","17.45mm","Non-Illuminated","-","-","Solder Lug","Circular - 11.91mm Dia","15/32-32","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1391/ttoggle.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/T102LTZBE.jpg,CKN10964-ND,T102LTZBE,C&K,SWITCH TOGGLE SPST 0.4VA 20V,345,0,"8.13000","0","1","Tray","T","Active","Panel Mount","SPST","On-Off","0.4VA (AC/DC)","20V","20V","Standard Round","5.08mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/7103P3YZQE.jpg,CKN1024-ND,7103P3YZQE,C&K,SWITCH TOGGLE SPDT 5A 120V,151,0,"8.21000","0","1","Bulk","7000","Active","Panel Mount","SPDT","On-Off-On","5A (AC/DC)","120V","28V","Flat Anti-Rotation","11.43mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/TOGGLE%20SWITCH%20TO61-1385.jpg,CKN1036-ND,7203SYZQE,C&K,SWITCH TOGGLE DPDT 5A 120V,391,0,"8.27000","0","1","Bulk","7000","Active","Panel Mount","DPDT","On-Off-On","5A (AC/DC)","120V","28V","Standard Round","10.67mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/TOGGLE%20SWITCH%20TO61-1385.jpg,CKN1129-ND,7205SYZQE,C&K,SWITCH TOGGLE DPDT 5A 120V,323,0,"8.27000","0","1","Bulk","7000","Active","Panel Mount","DPDT","Mom-Off-Mom","5A (AC/DC)","120V","28V","Standard Round","10.67mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/7101P3HZQE.jpg,CKN1445-ND,7101P3HZQE,C&K,SWITCH TOGGLE SPDT 5A 120V,321,0,"8.33000","0","1","Bulk","7000","Active","Panel Mount","SPDT","On-On","5A (AC/DC)","120V","28V","Flat Anti-Rotation","11.43mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1390/etoggle.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/E201SD1CQE,%20E201SD1CBE.jpg",CKN1077-ND,E201SD1CBE,C&K,SWITCH TOGGLE DPDT 0.4VA 20V,445,0,"8.42000","0","1","Tray","E","Active","Through Hole","DPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","12.70mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","IP57 - Dust Protected, Waterproof","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/TOGGLE%20SWITCH%20TO61-1385.jpg,CKN1131-ND,7208SYZQE,C&K,SWITCH TOGGLE DPDT 5A 120V,129,0,"8.49000","0","1","Bulk","7000","Active","Panel Mount","DPDT","On-Mom","5A (AC/DC)","120V","28V","Standard Round","10.67mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/7203K2ZQE,%207203K12ZQE,%207201K2ZQE.jpg",CKN1128-ND,7201K2ZQE,C&K,SWITCH TOGGLE DPDT 5A 120V,116,0,"8.50000","0","1","Bulk","7000","Active","Panel Mount","DPDT","On-On","5A (AC/DC)","120V","28V","Locking Lever","17.88mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.carlingtech.com/sites/default/files/documents/G-SeriesSW_Details_%26_COS.pdf,//media.digikey.com/Photos/Carling%20Technologies%20Photos/2GL54-73.jpg,432-1082-ND,2GL54-73,Carling Technologies,SWITCH TOGGLE DPDT 15A 125V,119,0,"8.60000","0","1","Bulk","G","Active","Panel Mount","DPDT","On-On","15A (AC)","125V","-","Standard Round","17.45mm","Non-Illuminated","-","-","Screw Terminal","Circular - 12.70mm Dia","15/32-32","-","-","0°C ~ 85°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/7201SYAQE%20(2).jpg,CKN1480-ND,7201SYAQE,C&K,SWITCH TOGGLE DPDT 5A 120V,302,0,"8.63000","0","1","Tray","7000","Active","Panel Mount, Right Angle","DPDT","On-On","5A (AC/DC)","120V","28V","Standard Round","10.67mm","Non-Illuminated","-","-","PC Pin","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S300%20Series.jpg,360-1905-ND,S308T,NKK Switches,SWITCH TOGGLE SPDT 15A 125V,545,258,"8.80000","0","1","Bulk","S300","Active","Panel Mount","SPDT","Mom-Off-Mom","15A (AC), 20A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Screw Terminal","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1437558-0&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MTA106DPC.jpg,450-1298-ND,MTA106DPC,TE Connectivity ALCOSWITCH Switches,SWITCH TOGGLE SPDT 6A 125V,264,0,"8.80000","0","1","Bulk","MTA Green","Active","Panel Mount","SPDT","On-On","6A (AC), 4A (DC)","125V","28V","Standard Round","10.49mm","Non-Illuminated","-","-","PC Pin","Circular - 6.40mm Dia","1/4-40","-","Epoxy Sealed Terminals","-20°C ~ 80°C"
https://www.carlingtech.com/sites/default/files/documents/DK_EK-Series_Details_%26_COS_0.pdf,//media.digikey.com/photos/Carling%20Technologies%20Photos/DK284-73.jpg,432-1087-ND,DK284-73,Carling Technologies,SWITCH TOGGLE DPST 16A 125V,154,0,"8.88000","0","1","Bulk","DK","Active","Panel Mount","DPST","On-Off","16A (AC)","125V","-","Standard Round","17.45mm","Non-Illuminated","-","-","Screw Terminal","Circular - 12.70mm Dia","15/32-32","-","-","-17.8°C ~ 65.6°C"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S333.jpg,360-1909-ND,S333,NKK Switches,SWITCH TOGGLE DPDT 25A 125V,169,312,"8.89000","0","1","Bulk","S300","Active","Panel Mount","DPDT","On-Off-On","25A (AC/DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.nkk.com/documents/products/toggle/s/STogglesMedCap.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/S1AW.jpg,360-1886-ND,S1AW,NKK Switches,SWITCH TOGGLE SPST 15A 125V,125,731,"8.89000","0","1","Bulk","S","Active","Panel Mount","SPST","On-Off","15A (AC), 20A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","IP67 - Dust Tight, Waterproof","-","-30°C ~ 70°C"
https://www.nkk.com/documents/products/toggle/s/STogglesMedCap.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/S21F.jpg,360-1889-ND,S21F,NKK Switches,SWITCH TOGGLE DPST 15A 125V,2216,1714,"8.99000","0","1","Bulk","S","Active","Panel Mount","DPST","On-Off","15A (AC), 20A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/TOGGLE%20SWITCH%20SPDT%20TO61-1384%20PINK.jpg,CKN1151-ND,7103K2ZQE,C&K,SWITCH TOGGLE SPDT 5A 120V,230,0,"9.02000","0","1","Bulk","7000","Active","Panel Mount","SPDT","On-Off-On","5A (AC/DC)","120V","28V","Locking Lever","17.88mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/MtogglesBushing.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/M2033SS1W03.jpg,360-3209-ND,M2033SS1W03,NKK Switches,SWITCH TOGGLE 3PDT 6A 125V,870,1647,"9.08000","0","1","Bulk","M","Active","Panel Mount","3PDT","On-Off-On","6A (AC), 3A (DC)","125V","30V","Standard Round","10.50mm","Non-Illuminated","-","-","PC Pin","Circular - 6.50mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/7000%20Series%20Miniature%20Toggle.jpg,CKN1493-ND,7211SYCQE,C&K,SWITCH TOGGLE SP3T 5A 120V,1344,0,"9.14000","0","1","Bulk","7000","Active","Panel Mount","SP3T","On-On-On","5A (AC/DC)","120V","28V","Standard Round","10.67mm","Non-Illuminated","-","-","PC Pin","Circular - 6.35mm Dia","1/4-40","-","Jumper needed to achieve triple throw","-30°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/CW%20Industries%20PDFs/GTB1B17.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GTB1B17.jpg,CW208-ND,GTB-1B17,CW Industries,SWITCH TOGGLE SPDT 12A 125V,939,0,"9.23000","0","1","Bulk","GTB","Active","Panel Mount","SPDT","Mom-Off-Mom","12A (AC)","125V","-","Standard Round","17.00mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.00mm Dia","15/32-32","IP68 - Dust Tight, Waterproof","-","-"
https://www.ckswitches.com/media/1394/7000toggle.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/7101K2ZGE.jpg,CKN1442-ND,7101K2ZGE,C&K,SWITCH TOGGLE SPDT 5A 120V,193,0,"9.25000","0","1","Bulk","7000","Active","Panel Mount","SPDT","On-On","5A (AC/DC)","120V","28V","Locking Lever","17.88mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.nkk.com/documents/products/toggle/s/STogglesMedCap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S1AWF.JPG,360-3160-ND,S1AWF,NKK Switches,SWITCH TOGGLE SPST 15A 125V,738,678,"9.27000","0","1","Bulk","S","Active","Panel Mount","SPST","On-Off","15A (AC), 20A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.50mm Dia","M12 x 1","IP67 - Dust Tight, Waterproof","-","-30°C ~ 70°C"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S331T%20(2).jpg,360-2088-ND,S331T,NKK Switches,SWITCH TOGGLE DPST 15A 125V,325,1103,"9.27000","0","1","Bulk","S300","Active","Panel Mount","DPST","On-Off","15A (AC), 20A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Screw Terminal","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/7203MD9V3BE,%207201MD9V3BE,%207201MD9V4BE.jpg",CKN1170-ND,7201MD9V3BE,C&K,SWITCH TOGGLE DPDT 0.4VA 20V,133,0,"9.30000","0","1","Tray","7000","Active","Through Hole","DPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","6.86mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/7101TCQE,%207101TCWCQE.jpg",CKN1461-ND,7101TCWCQE,C&K,SWITCH TOGGLE SPDT 5A 120V,229,0,"9.33000","0","1","Bulk","7000","Active","Panel Mount","SPDT","On-On","5A (AC/DC)","120V","28V","Standard Round","17.45mm","Non-Illuminated","-","-","PC Pin","Circular - 11.91mm Dia","15/32-32","IP67 - Dust Tight, Waterproof","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S332T.jpg,360-2090-ND,S332T,NKK Switches,SWITCH TOGGLE DPDT 15A 125V,244,81,"9.50000","0","1","Bulk","S300","Active","Panel Mount","DPDT","On-On","15A (AC), 20A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Screw Terminal","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/7207MD9AV2BE,%207201MD9AV2BE.jpg",CKN1384-ND,7201MD9AV2BE,C&K,SWITCH TOGGLE DPDT 0.4VA 20V,196,0,"9.54000","0","1","Tray","7000","Active","Through Hole, Right Angle, Vertical","DPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","6.86mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/7301SYZQE,%207303SYZQE,%207305SYZQE.jpg",CKN1037-ND,7301SYZQE,C&K,SWITCH TOGGLE 3PDT 5A 120V,206,0,"9.59000","0","1","Bulk","7000","Active","Panel Mount","3PDT","On-On","5A (AC/DC)","120V","28V","Standard Round","10.67mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/7211P3YZQE,%207207P3YZQE,%207201P3YZQE,%207205P3YZQE,%207208P3YZQE.jpg",CKN1033-ND,7201P3YZQE,C&K,SWITCH TOGGLE DPDT 5A 120V,126,0,"9.68000","0","1","Bulk","7000","Active","Panel Mount","DPDT","On-On","5A (AC/DC)","120V","28V","Flat Anti-Rotation","11.43mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=755,"//media.digikey.com/photos/APEM%20Comp%20Photos/635H,%20636H,%2063H,%20638H,%20639H.jpg",679-1220-ND,638H,APEM Inc.,SWITCH TOGGLE SPDT 10A 125V,182,125,"9.69000","0","1","Bulk","600H","Active","Panel Mount","SPDT","On-Off-Mom","10A (AC)","125V","-","Standard Round","17.50mm","Non-Illuminated","-","-","Screw Terminal","Circular - 12.20mm Dia","M12 x 0.75","-","-","-20°C ~ 55°C"
https://www.nkk.com/documents/products/toggle/s/STogglesMedCap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S8AW.jpg,360-1933-ND,S8AW,NKK Switches,SWITCH TOGGLE SPDT 15A 125V,540,298,"9.75000","0","1","Bulk","S","Active","Panel Mount","SPDT","Mom-Off-Mom","15A (AC), 20A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","IP67 - Dust Tight, Waterproof","-","-30°C ~ 70°C"
http://www.nkk.com/documents/products/toggle/m/MTogglesBracketPC.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/M2022LL2W13.JPG,360-3095-ND,M2022LL2W13,NKK Switches,SWITCH TOGGLE DPDT 6A 125V,867,869,"9.84000","0","1","Bulk","M","Active","Through Hole","DPDT","On-On","6A (AC), 4A (DC)","125V","30V","Locking Lever","16.50mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/MtogglesBushing.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/M2022B2B1G01.jpg,360-1828-ND,M2022B2B1G01,NKK Switches,SWITCH TOGGLE DPDT 0.4VA 28V,493,869,"9.84000","0","1","Bulk","M","Active","Panel Mount","DPDT","On-On","0.4VA (AC/DC)","28V","28V","Standard Round","17.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.nkkswitches.com/pdf/M2100Toggles.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/M2112TCW01.JPG,360-2312-ND,M2112TCW01,NKK Switches,SWITCH TOGGLE SPDT 6A 125V,216,115,"9.88000","0","1","Bulk","M2100","Active","Panel Mount","SPDT","On-On","6A (AC), 3A (DC)","125V","30V","Standard Round","14.70mm","Illuminated","LED, Red","2.2 VDC","Solder Lug","Circular - 6.50mm Dia","1/4-40","-","Epoxy Sealed Terminals","-10°C ~ 55°C"
https://www.ckswitches.com/media/1387/ettoggle.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/ET23MD1ABE,%20ET21MD1ABE.jpg",CKN1086-ND,ET21MD1ABE,C&K,SWITCH TOGGLE DPDT 0.4VA 20V,442,0,"9.95000","0","1","Bulk","ET","Active","Through Hole, Right Angle","DPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","6.10mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","IP57 - Dust Protected, Waterproof","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.nkkswitches.com/pdf/M2100Toggles.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_M2112LCW01.jpg,360-2867-ND,M2112LCW01,NKK Switches,SWITCH TOGGLE SPDT 6A 125V,290,218,"9.98000","0","1","Bulk","M2100","Active","Panel Mount","SPDT","On-On","6A (AC), 3A (DC)","125V","30V","Standard Round","14.70mm","Illuminated","LED, Red","2.2 VDC","Solder Lug","Circular - 6.50mm Dia","1/4-40","-","Epoxy Sealed Terminals","-10°C ~ 55°C"
