Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Circuit","Contact Timing","Switch Function","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Actuator Type","Actuator Length","Contact Material","Contact Finish","Mounting Type","Termination Style","Features","Operating Temperature"
https://www.nidec-copal-electronics.com/e/catalog/switch/ase.pdf,//media.digikey.com/photos/Copal%20Photos/ASE1D-2M-10-Z.JPG,563-1151-ND,ASE1D-2M-10-Z,Nidec Copal Electronics,SWITCH SLIDE SPDT 50MA 60V,52509,0,"2.42000","0","1","Tray","ASE","Active","SPDT","Non-Shorting (BBM)","On-On","50mA (AC/DC)","60V","60V","Standard","2.80mm","-","Gold","Through Hole","PC Pin","Washable","-20°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/ase.pdf,//media.digikey.com/photos/Copal%20Photos/ASE1E-2M-10-Z.JPG,563-1153-ND,ASE1E-2M-10-Z,Nidec Copal Electronics,SWITCH SLIDE SPDT 50MA 60V,14519,0,"2.42000","0","1","Tray","ASE","Active","SPDT","Non-Shorting (BBM)","On-Off-On","50mA (AC/DC)","60V","60V","Standard","2.80mm","-","Gold","Through Hole","PC Pin","Washable","-20°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1437575-1&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Alcoswitch%20Photos/MLL1200S.jpg,450-1577-ND,MLL1200S,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE SPDT 300MA 4V,3569,0,"2.43000","0","1","Bulk","MLL","Active","SPDT","Not Specified","On-On","300mA (DC)","-","4V","Standard","1.50mm","Copper Alloy","Silver","Surface Mount, Right Angle","Gull Wing","Epoxy Sealed Terminals","-20°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/cl-sa.pdf,//media.digikey.com/Photos/Copal%20Photos/CL-SA-12C-02.JPG,563-1388-ND,CL-SA-12C-02,Nidec Copal Electronics,SWITCH SLIDE SPDT 500MA 12V,1685,0,"2.68000","0","1","Bulk","CL-SA","Active","SPDT","Non-Shorting (BBM)","On-On","500mA (DC)","-","12V","Standard","1.40mm","Gold (Au)","-","Through Hole","PC Pin","-","-40°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825264&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Alcoswitch%20Photos/MSS4200G04.jpg,450-1593-ND,1825264-2,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE 4PDT 0.4VA 20V,7173,0,"2.92000","0","1","Bulk","MSS","Active","4PDT","Shorting (MBB)","On-On","0.4VA (AC/DC)","20V","20V","Standard","8.00mm","Copper Alloy","Gold","Through Hole","PC Pin","Epoxy Sealed Terminals","-20°C ~ 85°C"
https://www.ckswitches.com/media/1423/l.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/L202011MS02Q.jpg,CKC5100-ND,L202011MS02Q,C&K,SWITCH SLIDE DPDT 4A 125V,2411,0,"2.94000","0","1","Bulk","L","Active","DPDT","Not Specified","On-On","4A (AC/DC)","125V","28V","Standard","5.08mm","Copper","Silver","Through Hole","PC Pin","-","-30°C ~ 65°C"
http://www.nkkswitches.com/pdf/cs.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/CS22BNW03.jpg,360-2132-ND,CS22BNW03,NKK Switches,SWITCH SLIDE DPDT 3A 125V,1685,277,"2.94000","0","1","Tray","CS","Active","DPDT","Non-Shorting (BBM)","On-On","3A (AC)","125V","-","Standard","5.10mm","Copper","Silver","Through Hole","PC Pin","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://switches-connectors-custom.cwind.com/Asset/GS-113-0512-Dimension-drawing.pdf,//media.digikey.com/photos/CW%20Ind%20Photos/GS113-0512.jpg,SW102-ND,GS-113-0512,CW Industries,SWITCH SLIDE DPDT 500MA 125V,9804,0,"3.01000","0","1","Bulk","GS","Active","DPDT","Not Specified","On-On","500mA (AC/DC)","125V","125V","Standard","4.75mm","Copper Alloy","Silver","Panel Mount","Press-Fit","-","-10°C ~ 104°C"
http://spec_sheets.e-switch.com/specs/T511004.pdf,//media.digikey.com/photos/E-Switch%20Photos/500SSP1S1M2REA.jpg,EG2472-ND,500SSP1S1M2REA,E-Switch,SWITCH SLIDE SPDT 0.4VA 20V,1130,0,"3.05000","0","1","Bulk","500","Active","SPDT","Not Specified","On-On","0.4VA (AC/DC)","20V","20V","Standard","5.08mm","Copper Alloy","Gold","Through Hole","PC Pin","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/T511028.pdf,//media.digikey.com/Photos/E-Switch%20Photos/500SSP1S2M2QEA.JPG,EG5137-ND,500SSP1S2M2QEA,E-Switch,SWITCH SLIDE SPDT 5A 120V,2743,0,"3.06000","0","1","Bulk","500","Active","SPDT","Not Specified","On-On","5A (AC/DC)","120V","28V","Standard","7.24mm","Copper Alloy","Silver","Through Hole","PC Pin","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/ase.pdf,//media.digikey.com/photos/Copal%20Photos/ASE2D-2M-10-Z.JPG,563-1155-ND,ASE2D-2M-10-Z,Nidec Copal Electronics,SWITCH SLIDE DPDT 50MA 60V,9760,0,"3.16000","0","1","Tray","ASE","Active","DPDT","Non-Shorting (BBM)","On-On","50mA (AC/DC)","60V","60V","Standard","2.80mm","-","Gold","Through Hole","PC Pin","Washable","-20°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/T511006.pdf,//media.digikey.com/photos/E-Switch%20Photos/500SSP1S1M6QEA.jpg,EG2478-ND,500SSP1S1M6QEA,E-Switch,SWITCH SLIDE SPDT 5A 120V,3937,0,"3.30000","0","1","Bulk","500","Active","SPDT","Not Specified","On-On","5A (AC/DC)","120V","28V","Standard","4.72mm","Copper Alloy","Silver","Through Hole, Right Angle","PC Pin","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1423/l.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/L203011MS02Q.jpg,CKC5111-ND,L203011MS02Q,C&K,SWITCH SLIDE DP3T 4A 125V,1604,0,"3.38000","0","1","Bulk","L","Active","DP3T","Not Specified","On-On-On","4A (AC/DC)","125V","28V","Standard","5.08mm","Copper","Silver","Through Hole","PC Pin","-","-30°C ~ 65°C"
https://www.nkkswitches.com/pdf/MSnonilluminated.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_MS12ANW03.jpg,360-2385-ND,MS12ANW03,NKK Switches,SWITCH SLIDE SPDT 6A 125V,11410,19708,"3.41000","0","1","Bulk","MS","Active","SPDT","Non-Shorting (BBM)","On-On","6A (AC)","125V","-","Standard","5.10mm","Silver Alloy","Silver","Through Hole","PC Pin","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/T511012.pdf,//media.digikey.com/photos/E-Switch%20Photos/500SSP1S1M7QEA.jpg,EG2480-ND,500SSP1S1M7QEA,E-Switch,SWITCH SLIDE SPDT 5A 120V,1325,0,"3.46000","0","1","Bulk","500","Active","SPDT","Not Specified","On-On","5A (AC/DC)","120V","28V","Standard","4.72mm","Copper Alloy","Silver","Through Hole, Right Angle, Vertical","PC Pin","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1429/1000.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/1101M2S3CQE2.jpg,CKN5001-ND,1101M2S3CQE2,C&K,SWITCH SLIDE SPDT 6A 120V,20391,0,"3.64000","0","1","Bulk","1000","Active","SPDT","Not Specified","On-On","6A (AC/DC)","120V","28V","Standard","5.08mm","Copper","Silver","Through Hole","PC Pin","Black Actuator, Epoxy Sealed Terminals","-30°C ~ 65°C"
https://www.ckswitches.com/media/1429/1000.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/1101M2S3CBE2.JPG,CKN5000-ND,1101M2S3CBE2,C&K,SWITCH SLIDE SPDT 0.4VA 20V,3859,0,"3.71000","0","1","Bulk","1000","Active","SPDT","Not Specified","On-On","0.4VA (AC/DC)","20V","20V","Standard","5.08mm","Copper","Gold","Through Hole","PC Pin","Black Actuator, Epoxy Sealed Terminals","-30°C ~ 65°C"
https://www.ckswitches.com/media/1427/v.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/V80213SS05Q.jpg,CKC3011-ND,V80213SS05Q,C&K,SWITCH SLIDE DPDT 10A 125V,2024,0,"3.84000","0","1","Bulk","V","Active","DPDT","Not Specified","On-On","10A (AC), 4A (DC)","125V","30V","Screwdriver Slot","Flush","Copper","Silver","Panel Mount","Quick Connect - 0.110"" (2.8mm)","No Marking","-30°C ~ 85°C"
https://www.ckswitches.com/media/1433/s.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/S802C21S207Q.jpg,CKC5105-ND,S802C21S207Q,C&K,SWITCH SLIDE DPDT 15A 125V,691,0,"3.86000","0","1","Bulk","S","Active","DPDT","Not Specified","On-On","15A (AC)","125V","-","Snap on Cap","5.08mm","Copper","Silver","Panel Mount, Snap-In","Quick Connect - 0.110"" (2.8mm)","Black Actuator","-30°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/CW%20Industries%20PDFs/GF-1126-1110.pdf,//media.digikey.com/photos/CW%20Ind%20Photos/GF1126-1110.jpg,SW105-ND,GF-1126-1110,CW Industries,SWITCH SLIDE DPDT 11A 125V,1687,0,"3.91000","0","1","Bulk","GF","Active","DPDT","Not Specified","On-On","11A (AC), 500mA (DC)","125V","125V","Standard","8.74mm","Copper","Silver","Panel Mount","PC Pin","-","-10°C ~ 104°C"
https://www.ckswitches.com/media/1429/1000.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/1101M1S3ZBE2.jpg,CKN5059-ND,1101M1S3ZBE2,C&K,SWITCH SLIDE SPDT 0.4VA 20V,2937,0,"4.00000","0","1","Bulk","1000","Active","SPDT","Not Specified","On-On","0.4VA (AC/DC)","20V","20V","Standard","5.08mm","Copper","Gold","Panel Mount","Solder Lug","Black Actuator, Epoxy Sealed Terminals","-30°C ~ 65°C"
http://spec_sheets.e-switch.com/specs/T521001.pdf,//media.digikey.com/photos/E-Switch%20Photos/500SDP1S1M2QEA.jpg,EG2475-ND,500SDP1S1M2QEA,E-Switch,SWITCH SLIDE DPDT 5A 120V,2586,0,"4.08000","0","1","Bulk","500","Active","DPDT","Not Specified","On-On","5A (AC/DC)","120V","28V","Standard","5.08mm","Copper Alloy","Silver","Through Hole","PC Pin","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1429/1000.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/1101M2S3AQE2.jpg,CKN5006-ND,1101M2S3AQE2,C&K,SWITCH SLIDE SPDT 6A 120V,1942,0,"4.16000","0","1","Tray","1000","Active","SPDT","Not Specified","On-On","6A (AC/DC)","120V","28V","Standard","4.72mm","Copper","Silver","Through Hole, Right Angle","PC Pin","Black Actuator, Epoxy Sealed Terminals","-30°C ~ 65°C"
https://www.ckswitches.com/media/1427/v.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/V80212MS02Q.jpg,CKC3001-ND,V80212MS02Q,C&K,SWITCH SLIDE DPDT 10A 125V,3908,0,"4.17000","0","1","Bulk","V","Active","DPDT","Not Specified","On-On (Line Voltage Selector)","10A (AC), 4A (DC)","125V","30V","Screwdriver Slot","Flush","Copper","Silver","Through Hole","PC Pin","115V-230V Marking","-30°C ~ 85°C"
https://www.ckswitches.com/media/1427/v.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/V80212SS05Q.jpg,CKC3002-ND,V80212SS05Q,C&K,SWITCH SLIDE DPDT 10A 125V,1819,0,"4.17000","0","1","Bulk","V","Active","DPDT","Not Specified","On-On (Line Voltage Selector)","10A (AC), 4A (DC)","125V","30V","Screwdriver Slot","Flush","Copper","Silver","Panel Mount","Quick Connect - 0.110"" (2.8mm)","115V-230V Marking","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/Aslides.pdf,"//media.digikey.com/photos/NKK%20Switches%20Photos/AS12AH-RO,%20AS13AH-RO.jpg",360-2122-ND,AS12AH,NKK Switches,SWITCH SLIDE SPDT 0.4VA 28V,2758,5008,"4.19000","0","1","Tray","AS","Active","SPDT","Non-Shorting (BBM)","On-On","0.4VA (AC/DC)","28V","28V","Standard","2.50mm","Phosphor Bronze","Gold","Through Hole, Right Angle","PC Pin","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.e-switch.com/system/asset/product_line/data_sheet/116/500A.pdf,//media.digikey.com/photos/E-Switch%20Photos/500ASSP1M2QE.jpg,EG2481-ND,500ASSP1M2QE,E-Switch,SWITCH SLIDE SPDT 3A 120V,5476,0,"4.20000","0","1","Bulk","500A","Active","SPDT","Not Specified","On-On","3A (AC/DC)","120V","28V","Standard","3.10mm","Copper Alloy","Silver","Through Hole","PC Pin","Epoxy Sealed Terminals","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/T551101.pdf,//media.digikey.com/photos/E-Switch%20Photos/500ASSP1M6QE.jpg,EG2483-ND,500ASSP1M6QE,E-Switch,SWITCH SLIDE SPDT 3A 120V,3682,0,"4.40000","0","1","Bulk","500A","Active","SPDT","Not Specified","On-On","3A (AC/DC)","120V","28V","Standard","3.10mm","Copper Alloy","Silver","Through Hole, Right Angle","PC Pin","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1427/v.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/V80213MA08Q.jpg,CKC3012-ND,V80213MA08Q,C&K,SWITCH SLIDE DPDT 10A 125V,2325,0,"4.57000","0","1","Tray","V","Active","DPDT","Not Specified","On-On","10A (AC), 4A (DC)","125V","30V","Screwdriver Slot","Flush","Copper","Silver","Through Hole, Right Angle","PC Pin","No Marking","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/Aslides.pdf,"//media.digikey.com/photos/NKK%20Switches%20Photos/AS22AP,%20AS23AP.jpg",360-2127-ND,AS22AP,NKK Switches,SWITCH SLIDE DPDT 0.4VA 28V,1363,2558,"4.65000","0","1","Tray","AS","Active","DPDT","Non-Shorting (BBM)","On-On","0.4VA (AC/DC)","28V","28V","Standard","2.50mm","Phosphor Bronze","Gold","Through Hole","PC Pin","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1421/es.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/ES01MSABE.JPG,CKN1779TR-ND,ES01MSABE,C&K,SWITCH SLIDE SPDT 0.4VA 20V,600,0,"4.93007","0","300","Tape & Reel (TR)","ES","Active","SPDT","Not Specified","On-On","0.4VA (AC/DC)","20V","20V","Standard","3.07mm","Bronze","Gold","Surface Mount, Right Angle","Gull Wing","Epoxy Sealed Terminals, IP57","-30°C ~ 85°C"
https://www.ckswitches.com/media/1421/es.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/ES01MSABE.JPG,CKN1779CT-ND,ES01MSABE,C&K,SWITCH SLIDE SPDT 0.4VA 20V,663,0,"6.16000","0","1","Cut Tape (CT)","ES","Active","SPDT","Not Specified","On-On","0.4VA (AC/DC)","20V","20V","Standard","3.07mm","Bronze","Gold","Surface Mount, Right Angle","Gull Wing","Epoxy Sealed Terminals, IP57","-30°C ~ 85°C"
https://www.ckswitches.com/media/1421/es.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/ES01MSABE.JPG,CKN1779DKR-ND,ES01MSABE,C&K,SWITCH SLIDE SPDT 0.4VA 20V,663,0,"Digi-Reel","0","1","Digi-Reel®","ES","Active","SPDT","Not Specified","On-On","0.4VA (AC/DC)","20V","20V","Standard","3.07mm","Bronze","Gold","Surface Mount, Right Angle","Gull Wing","Epoxy Sealed Terminals, IP57","-30°C ~ 85°C"
https://www.ckswitches.com/media/1421/es.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/ES02MSABE.jpg,CKN1813TR-ND,ES02MSABE,C&K,SWITCH SLIDE SPST 0.4VA 20V,4500,0,"5.24970","0","300","Tape & Reel (TR)","ES","Active","SPST","Not Specified","On-Off","0.4VA (AC/DC)","20V","20V","Standard","3.07mm","Bronze","Gold","Surface Mount, Right Angle","Gull Wing","Epoxy Sealed Terminals, IP57","-30°C ~ 85°C"
https://www.ckswitches.com/media/1421/es.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/ES02MSABE.jpg,CKN1813CT-ND,ES02MSABE,C&K,SWITCH SLIDE SPST 0.4VA 20V,4544,0,"7.13000","0","1","Cut Tape (CT)","ES","Active","SPST","Not Specified","On-Off","0.4VA (AC/DC)","20V","20V","Standard","3.07mm","Bronze","Gold","Surface Mount, Right Angle","Gull Wing","Epoxy Sealed Terminals, IP57","-30°C ~ 85°C"
https://www.ckswitches.com/media/1421/es.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/ES02MSABE.jpg,CKN1813DKR-ND,ES02MSABE,C&K,SWITCH SLIDE SPST 0.4VA 20V,4579,0,"Digi-Reel","0","1","Digi-Reel®","ES","Active","SPST","Not Specified","On-Off","0.4VA (AC/DC)","20V","20V","Standard","3.07mm","Bronze","Gold","Surface Mount, Right Angle","Gull Wing","Epoxy Sealed Terminals, IP57","-30°C ~ 85°C"
https://www.ckswitches.com/media/1429/1000.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/1101M2S3ABE2.jpg,CKN5005-ND,1101M2S3ABE2,C&K,SWITCH SLIDE SPDT 0.4VA 20V,4373,0,"5.47000","0","1","Tray","1000","Active","SPDT","Not Specified","On-On","0.4VA (AC/DC)","20V","20V","Standard","4.72mm","Copper","Gold","Through Hole, Right Angle","PC Pin","Black Actuator, Epoxy Sealed Terminals","-30°C ~ 65°C"
https://www.nkkswitches.com/pdf/MSnonilluminated.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_MS22ASW30.jpg,360-3255-ND,MS22ASW30,NKK Switches,SWITCH SLIDE DPDT 6A 125V,724,1284,"5.67000","0","1","Tray","MS","Active","DPDT","Non-Shorting (BBM)","On-On","6A (AC)","125V","-","Standard","5.10mm","Silver Alloy","Silver","Through Hole, Right Angle","PC Pin","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.nkkswitches.com/pdf/MSnonilluminated.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MS12ASG30.JPG,360-2390-ND,MS12ASG30,NKK Switches,SWITCH SLIDE SPDT 0.4VA 28V,1062,25,"5.84000","0","1","Bulk","MS","Active","SPDT","Non-Shorting (BBM)","On-On","0.4VA (AC/DC)","28V","28V","Standard","5.10mm","Copper","Gold","Through Hole, Right Angle","PC Pin","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571984&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Alcoswitch%20Photos/TSS11DGRA04.jpg,450-1622-ND,1571984-1,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE SPDT 0.4VA 20V,2094,0,"5.89000","0","1","Bulk","TSS","Active","SPDT","Non-Shorting (BBM)","On-On","0.4VA (AC/DC)","20V","20V","Standard","2.79mm","Copper","Gold","Through Hole, Right Angle","PC Pin","Epoxy Sealed Terminals","-20°C ~ 80°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825010&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-1825010-8.jpg,450-1815-ND,1-1825010-8,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE 4PDT 300MA 115V,806,0,"5.94000","0","1","Tube","ASE","Active","4PDT","Shorting (MBB)","On-On","300mA (AC)","115V","-","Standard","2.79mm","Copper Alloy","Silver","Surface Mount","Gull Wing","-","-40°C ~ 80°C"
https://www.ckswitches.com/media/1429/1000.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/1201M2S3CQE2.jpg,CKN5003-ND,1201M2S3CQE2,C&K,SWITCH SLIDE DPDT 6A 120V,2859,0,"6.20000","0","1","Bulk","1000","Active","DPDT","Not Specified","On-On","6A (AC/DC)","120V","28V","Standard","5.08mm","Copper","Silver","Through Hole","PC Pin","Black Actuator, Epoxy Sealed Terminals","-30°C ~ 65°C"
https://www.ckswitches.com/media/1429/1000.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/1201M2S1CQE2.jpg,CKN5052-ND,1201M2S1CQE2,C&K,SWITCH SLIDE DPDT 6A 120V,338,0,"6.21000","0","1","Bulk","1000","Active","DPDT","Not Specified","On-On","6A (AC/DC)","120V","28V","Standard","1.02mm","Copper","Silver","Through Hole","PC Pin","Black Actuator, Epoxy Sealed Terminals","-30°C ~ 65°C"
https://www.ckswitches.com/media/1429/1000.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/1101M2S4AQE2.jpg,CKN5050-ND,1101M2S4AQE2,C&K,SWITCH SLIDE SPDT 6A 120V,1187,0,"6.32000","0","1","Tray","1000","Active","SPDT","Not Specified","On-On","6A (AC/DC)","120V","28V","Standard","6.88mm","Copper","Silver","Through Hole, Right Angle","PC Pin","Black Actuator, Epoxy Sealed Terminals","-30°C ~ 65°C"
https://www.ckswitches.com/media/1418/gs.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/GS01MCKE.jpg,CKN9136-ND,GS01MCBE,C&K,SWITCH SLIDE SPDT 0.4VA 20V,1543,0,"6.91000","0","1","Tray","GS","Active","SPDT","Not Specified","On-On","0.4VA (AC/DC)","20V","20V","Standard","1.27mm","Copper","Gold","Through Hole","PC Pin","Epoxy Sealed Terminals","-40°C ~ 85°C"
https://www.ckswitches.com/media/1429/1000.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/1201M2S3CBE2.jpg,CKN5002-ND,1201M2S3CBE2,C&K,SWITCH SLIDE DPDT 0.4VA 20V,1009,0,"8.57000","0","1","Bulk","1000","Active","DPDT","Not Specified","On-On","0.4VA (AC/DC)","20V","20V","Standard","5.08mm","Copper","Gold","Through Hole","PC Pin","Black Actuator, Epoxy Sealed Terminals","-30°C ~ 65°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825010&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Alcoswitch%20Photos/ASE62G04.jpg,450-1560-ND,3-1825010-8,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE 6PDT 0.4VA 20V,2640,0,"12.85000","0","1","Bulk","ASE","Active","6PDT","Shorting (MBB)","On-On","0.4VA (AC/DC)","20V","20V","Standard","2.79mm","Copper Alloy","Gold","Through Hole","PC Pin","-","-40°C ~ 80°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571984&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Alcoswitch%20Photos/TSS21NGRA04.jpg,450-1625-ND,1571984-3,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE DPDT 0.4VA 20V,1106,0,"13.90000","0","1","Bulk","TSS","Active","DPDT","Non-Shorting (BBM)","On-On","0.4VA (AC/DC)","20V","20V","Standard","2.79mm","Copper","Gold","Through Hole, Right Angle","PC Pin","-","-20°C ~ 80°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825232&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1825232-1.JPG,A107673-ND,1825232-1,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE SPDT 200MA 30V,14475,0,"0.31000","0","1","Bulk","-","Active","SPDT","Non-Shorting (BBM)","On-On","200mA (DC)","-","30V","Standard","3.00mm","Copper Alloy","Silver","Through Hole, Right Angle","PC Pin","-","-20°C ~ 70°C"
https://www.ckswitches.com/media/1430/ss.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/MFG_SS-14D0839-VG-5-PA.jpg,CKN10727-ND,SS-14D0839-VG 5 PA,C&K,SWITCH SLIDE SP4T 300MA 30V,17366,0,"0.35000","0","1","Tray","SS, COMAX","Active","SP4T","Not Specified","On-On-On-On","300mA (DC)","-","30V","Standard","5.00mm","Copper Alloy","Silver","Through Hole","PC Pin","-","-20°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/C&K/SK-14D01-G.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/SK-14D01-G%206.JPG,CKN10368-ND,SK-14D01-G 6,C&K,SWITCH SLIDE SP4T 300MA 30V,2790,0,"0.36000","0","1","Bulk","SK, COMAX","Active","SP4T","Not Specified","On-On-On-On","300mA (DC)","-","30V","Standard","6.00mm","-","Silver","Through Hole, Right Angle","PC Pin","-","-"
https://www.nidec-copal-electronics.com/e/catalog/switch/css.pdf,//media.digikey.com/photos/Copal%20Photos/CSS-1310TB.jpg,563-1095-2-ND,CSS-1310TB,Nidec Copal Electronics,SWITCH SLIDE SP3T 100MA 12V,5700,0,"0.38556","0","1900","Tape & Reel (TR)","CSS","Active","SP3T","Non-Shorting (BBM)","On-On-On","100mA (DC)","-","12V","Standard","2.00mm","Copper Alloy","Gold","Surface Mount, Right Angle","Gull Wing","-","-20°C ~ 70°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/css.pdf,//media.digikey.com/photos/Copal%20Photos/CSS-1310TB.jpg,563-1095-1-ND,CSS-1310TB,Nidec Copal Electronics,SWITCH SLIDE SP3T 100MA 12V,7082,0,"0.66000","0","1","Cut Tape (CT)","CSS","Active","SP3T","Non-Shorting (BBM)","On-On-On","100mA (DC)","-","12V","Standard","2.00mm","Copper Alloy","Gold","Surface Mount, Right Angle","Gull Wing","-","-20°C ~ 70°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/css.pdf,//media.digikey.com/photos/Copal%20Photos/CSS-1310TB.jpg,563-1095-6-ND,CSS-1310TB,Nidec Copal Electronics,SWITCH SLIDE SP3T 100MA 12V,7082,0,"Digi-Reel","0","1","Digi-Reel®","CSS","Active","SP3T","Non-Shorting (BBM)","On-On-On","100mA (DC)","-","12V","Standard","2.00mm","Copper Alloy","Gold","Surface Mount, Right Angle","Gull Wing","-","-20°C ~ 70°C"
https://www.ckswitches.com/media/1428/os.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/OS102011MA1QS1.JPG,CKN9560-ND,OS102011MA1QS1,C&K,SWITCH SLIDE SPDT 100MA 12V,9205,0,"0.39000","0","1","Bulk","OS","Active","SPDT","Shorting (MBB)","On-On","100mA (DC)","-","12V","Standard","4.00mm","Copper Alloy","Silver","Through Hole, Right Angle","PC Pin","Epoxy Sealed Terminals","-30°C ~ 70°C"
https://www.ckswitches.com/media/1422/js.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/JS102000SAQN.jpg,401-2005-2-ND,JS102000SAQN,C&K,SWITCH SLIDE SPDT 1MA 5V,4000,0,"0.39312","0","4000","Tape & Reel (TR)","JS","Active","SPDT","Not Specified","On-On","1mA (DC)","-","5V","Standard","1.50mm","Copper Alloy","Silver","Surface Mount, Right Angle","Gull Wing","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1422/js.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/JS102000SAQN.jpg,401-2005-1-ND,JS102000SAQN,C&K,SWITCH SLIDE SPDT 1MA 5V,13230,0,"0.68000","0","1","Cut Tape (CT)","JS","Active","SPDT","Not Specified","On-On","1mA (DC)","-","5V","Standard","1.50mm","Copper Alloy","Silver","Surface Mount, Right Angle","Gull Wing","-","-40°C ~ 85°C"
