Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Circuit","Switch Function","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Actuator Type","Color - Actuator/Cap","Actuator Marking","Illumination Type, Color","Illumination Voltage (Nominal)","Termination Style","Ingress Protection","Features","Panel Cutout Dimensions","Operating Temperature"
http://switches-connectors-custom.cwind.com/Asset/GRB293B01BR.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GRB293B01BR.jpg,SW660-ND,GRB293B01BR,CW Industries,SWITCH ROCKER SPST 20A 125V,1694,0,"4.67000","0","1","Bulk","GRB","Active","Panel Mount, Snap-In","SPST","On-Off","20A (AC)","125V","-","Round - Illuminated","Red","No Marking","Neon, Red","-","Quick Connect - 0.250"" (6.3mm)","-","-","Circular - 22.00mm Dia","-25°C ~ 85°C"
http://switches-connectors-custom.cwind.com/Asset/GRB260A401BBRN2_Rev3.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GRB260A401BBRN2.jpg,CW119-ND,GRB260A401BBRN2,CW Industries,SWITCH ROCKER SPST 20A 125V,1867,0,"4.73000","0","1","Bulk","GRB","Active","Panel Mount, Snap-In","SPST","On-Off","20A (AC), 21A (DC)","125V","14V","Concave (Curved) - Illuminated","Black","No Marking","Neon, Red","250 VAC","Quick Connect - 0.250"" (6.3mm)","IP56 - Dust Protected, Water Resistant","-","Rectangular - 36.60mm x 21.20mm","-20°C ~ 85°C"
https://www3.panasonic.biz/ac/e_download/control/switch/operation/catalog/sw_op_eng_aj7.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AJ7202BTVF.JPG,255-3795-ND,AJ7202BTVF,Panasonic Electric Works,SWITCH ROCKER DPST 10A 250V,317,0,"4.82000","0","1","Bulk","AJ7","Active","Panel Mount, Snap-In","DPST","On-Off","10A (AC)","250V","-","Concave (Curved)","Black","O -","-","-","Quick Connect - 0.187"" (4.7mm)","-","-","Rectangular - 19.20mm x 12.90mm","-25°C ~ 85°C"
https://www.bulgin.com/products/pub/media/bulgin/data/A_Rocker%201500%201300.pdf,//media.digikey.com/Photos/Arcolectric/C1500WABB-B.JPG,1091-1161-ND,C1500WABB-B,Bulgin,SWITCH ROCKER SPST 16A 250V,677,0,"4.83000","0","1","Bulk","1500","Active","Panel Mount, Snap-In","SPST","On-Off","16A (AC), 10A (DC)","250V","24V","Concave (Curved)","Black","No Marking","-","-","Quick Connect - 0.250"" (6.3mm)","Splash Proof","Antimicrobial","Rectangular - 27.30mm x 12.30mm","-"
https://www.carlingtech.com/sites/default/files/documents/LTA-Series_Details_%26_COS.pdf,//media.digikey.com/Photos/Carling%20Technologies%20Photos/LTA201-TR-B%5E125N.jpg,432-1284-ND,LTA201-TR-B/125N,Carling Technologies,SWITCH ROCKER SPST 15A 125V,810,0,"4.84000","0","1","Bulk","LTA","Active","Panel Mount, Snap-In","SPST","On-Off","15A (AC)","125V","-","Concave (Standard V) - Illuminated","Red","No Marking","Neon, Red","125 VAC","Quick Connect - 0.250"" (6.3mm)","-","-","Rectangular - 28.57mm x 13.97mm","0°C ~ 85°C"
https://www.carlingtech.com/sites/default/files/documents/V-Series_Details_%26_COS_111213.pdf,//media.digikey.com/Photos/Carling%20Technologies%20Photos/V8D1S00B-00000-000.JPG,432-1300-ND,V8D1S00B-00000-000,Carling Technologies,SWITCH ROCKER SPDT 20A 12V,261,0,"4.95000","0","1","Bulk","V-Series Contura","Active","Panel Mount, Snap-In","SPDT","Mom-Off-Mom","20A (DC)","-","12V","Actuator Arm, Cap Required","-","Varies by Cap","-","-","Quick Connect - 0.250"" (6.3mm)","IP66/68 - Dust Tight, Water Resistant, Waterproof","-","Rectangular - 36.83mm x 21.08mm","-40°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/34-RVW42D1123.pdf,//media.digikey.com/Photos/E-Switch%20Photos/RVW42D1123.jpg,EG4783-ND,RVW42D1123,E-Switch,SWITCH ROCKER DPST 20A 125V,3365,0,"5.04000","0","1","Bulk","RVW, LAMB","Active","Panel Mount, Snap-In","DPST","On-Off","20A (AC)","125V","-","Concave (Curved)","Black","ON OFF, Vertical","-","-","Quick Connect - 0.250"" (6.3mm)","IP54 - Dust Protected, Water Resistant","-","Rectangular - 36.80mm x 21.00mm","-20°C ~ 55°C"
http://spec_sheets.e-switch.com/specs/Y100015.pdf,//media.digikey.com/Photos/E-Switch%20Photos/RBW2ABLKRILFF1.jpg,EG5690-ND,RBW2ABLKRILFF3,E-Switch,ILLUMINATED SEALED IP66 RATED RO,507,0,"5.20000","0","1","Bulk","RBW2","Active","Panel Mount, Snap-In","DPST","On-Off","18A (DC)","-","12V","Concave (Curved) - Illuminated","Red","O -","Incandescent, Red","12 VDC","Quick Connect - 0.250"" (6.3mm)","IP66 - Dust Tight, Water Resistant","-","Rectangular - 30.00mm x 22.30mm","-20°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/NKK%20PDFs/M_Mini_Rockers.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/M2012TXW30-DA-RO.jpg,360-2253-ND,M2012TXW30-DA,NKK Switches,SWITCH ROCKER SPDT 6A 125V,172,354,"5.21000","0","1","Tray","M","Active","Through Hole, Right Angle","SPDT","On-On","6A (AC), 4A (DC)","125V","30V","Concave (Standard V)","Black","No Marking","-","-","PC Pin","-","Epoxy Sealed Terminals","-","-30°C ~ 85°C"
http://switches-sensors.zf.com/us/wp-content/uploads/sites/7/2013/12/Rocker_KG_Datasheet.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/KGC2ANB1BBD.JPG,CH949-ND,KGC2ANB1BBD,ZF Electronics,SWITCH ROCKER SPST 20A 125V,1197,0,"5.25000","0","1","Bulk","KG","Active","Panel Mount, Snap-In","SPST","On-Off","20A (AC), 21A (DC)","125V","14V","Concave (Curved)","Black","O -","-","-","Quick Connect - 0.250"" (6.3mm)","IP56 - Dust Protected, Water Resistant","-","Rectangular - 36.60mm x 21.20mm","-20°C ~ 85°C"
http://switches-sensors.zf.com/us/wp-content/uploads/sites/7/2013/12/Rocker_KD_Datasheet.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/KDH3CNA1BBB.JPG,CH941-ND,KDH3CNA1BBB,ZF Electronics,SWITCH ROCKER DPDT 16A 125V,1446,0,"5.44000","0","1","Bulk","KD","Active","Panel Mount, Snap-In","DPDT","On-Off-On","16A (AC), 10A (DC)","125V","28V","Round","Black","No Marking","-","-","Quick Connect - 0.187"" (4.7mm)","IP65 - Dust Tight, Water Resistant","-","Circular - 20.00mm Dia","-25°C ~ 85°C"
http://switches-sensors.zf.com/us/wp-content/uploads/sites/7/2013/12/Rocker_KD_Datasheet.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/kdh3bna1bbb.JPG,CH940-ND,KDH3BNA1BBB,ZF Electronics,SWITCH ROCKER DPDT 16A 125V,115,0,"5.44000","0","1","Bulk","KD","Active","Panel Mount, Snap-In","DPDT","On-On","16A (AC), 10A (DC)","125V","28V","Round","Black","No Marking","-","-","Quick Connect - 0.187"" (4.7mm)","IP65 - Dust Tight, Water Resistant","-","Circular - 20.00mm Dia","-25°C ~ 85°C"
https://www.bulgin.com/products/pub/media/bulgin/data/A_Rocker%201500%201300.pdf,//media.digikey.com/Photos/Arcolectric/C1520WABB-B.jpg,1091-1175-ND,C1520WABB-B,Bulgin,SWITCH ROCKER SPDT 16A 250V,126,0,"5.46000","0","1","Bulk","1500","Active","Panel Mount, Snap-In","SPDT","On-Off-On","16A (AC), 10A (DC)","250V","24V","Concave (Curved)","Black","No Marking","-","-","Quick Connect - 0.250"" (6.3mm)","Splash Proof","Antimicrobial","Rectangular - 27.30mm x 12.30mm","-"
https://www.nkkswitches.com/pdf/M2rockers.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/M2T12TXW13-DA.JPG,360-2691-ND,M2T12TXW13-DA,NKK Switches,SWITCH ROCKER SPDT 6A 125V,284,746,"5.54000","0","1","Tray","M2","Active","Through Hole","SPDT","On-On","6A (AC), 4A (DC)","125V","30V","Concave (Standard V)","Black","No Marking","-","-","PC Pin","-","Process Sealed","-","-30°C ~ 85°C"
https://www.bulgin.com/products/pub/media/bulgin/data/A_Rocker%20Switch.pdf,//media.digikey.com/Photos/Bulgin%20Photos/C1522AABB.jpg,708-2449-ND,C1522AABB,Bulgin,SWITCH ROCKER SPDT 16A 250V,153,0,"5.57000","0","1","Bulk","1500","Active","Panel Mount, Snap-In","SPDT","Mom-Off-Mom","16A (AC), 10A (DC)","250V","24V","Concave (Curved)","Black","No Marking","-","-","Quick Connect - 0.250"" (6.3mm)","-","-","Rectangular - 27.30mm x 12.30mm","-"
http://spec_sheets.e-switch.com/specs/34-RVW42D1100.pdf,//media.digikey.com/Photos/E-Switch%20Photos/RVW42D1100.jpg,EG4781-ND,RVW42D1100,E-Switch,SWITCH ROCKER DPST 20A 125V,814,0,"5.62000","0","1","Bulk","RVW, LAMB","Active","Panel Mount, Snap-In","DPST","On-Off","20A (AC)","125V","-","Concave (Curved)","Black","No Marking","-","-","Quick Connect - 0.250"" (6.3mm)","IP54 - Dust Protected, Water Resistant","-","Rectangular - 36.80mm x 21.00mm","-20°C ~ 55°C"
https://www.ckswitches.com/media/1444/dm.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/DM24J72S205Q4,%20DM24J72S205Q6,%20DM64J72S205Q6,%20DM64J72S205Q3.jpg",CKN2068-ND,DM64J72S205Q6,C&K,SWITCH ROCKER DPST 10A 125V,2688,0,"5.68000","0","1","Bulk","DM","Active","Panel Mount, Snap-In","DPST","On-Off","10A (AC)","125V","-","Concave (Curved) - Illuminated","Black","No Marking","LED, Green","2.1 VDC","Quick Connect - 0.110"" (2.8mm)","-","Positive Detent","Rectangular - 19.20mm x 12.90mm","-20°C ~ 65°C"
https://www.bulgin.com/products/pub/media/bulgin/data/A_Rocker%206050.pdf,//media.digikey.com/photos/Arcolectric/C6050ALBB-1197W-B.JPG,1091-1186-ND,C6050ALBB-1197W-B,Bulgin,SWITCH ROCKER DPST 20A 277V,816,0,"5.75000","0","1","Bulk","6050","Active","Panel Mount, Snap-In","DPST","On-Off","20A (AC)","277V","-","Flat","Black","O -","-","-","Quick Connect - 0.250"" (6.3mm)","Splash Proof","Antimicrobial","Rectangular - 30.10mm x 22.20mm","-"
http://spec_sheets.e-switch.com/specs/34-RVW46D1100.pdf,//media.digikey.com/Photos/E-Switch%20Photos/RVW46D1100.jpg,EG4787-ND,RVW46D1100,E-Switch,SWITCH ROCKER DPDT 20A 125V,935,1056,"5.90000","0","1","Bulk","RVW, LAMB","Active","Panel Mount, Snap-In","DPDT","On-Off-On","20A (AC)","125V","-","Concave (Curved)","Black","No Marking","-","-","Quick Connect - 0.250"" (6.3mm)","IP54 - Dust Protected, Water Resistant","-","Rectangular - 36.80mm x 21.00mm","-20°C ~ 55°C"
https://www3.panasonic.biz/ac/e_download/control/switch/operation/catalog/sw_op_eng_aj7.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AJ7241BF.jpg,255-5405-ND,AJ7241BF,Panasonic Electric Works,SWITCH ROCKER DPST 10A 250V,112,0,"5.90000","0","1","Bulk","AJ7","Active","Panel Mount, Snap-In, Right Angle","DPST","On-Off","10A (AC)","250V","-","Concave (Curved)","Black","O I","-","-","PC Pin","-","-","Rectangular - 19.20mm x 12.90mm","-25°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/NKK%20PDFs/M_Mini_Rockers.pdf,"//media.digikey.com/photos/NKK%20Switches%20Photos/M2012TXG13-DA-RO,%20M2013TXG13-DA-RO,%20M2015TXG13-DA-RO.jpg",360-2250-ND,M2012TXG13-DA,NKK Switches,SWITCH ROCKER SPDT 0.4VA 28V,607,5040,"5.96000","0","1","Tray","M","Active","Through Hole","SPDT","On-On","0.4VA (AC/DC)","28V","28V","Concave (Standard V)","Black","No Marking","-","-","PC Pin","-","Epoxy Sealed Terminals","-","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/Y100004.pdf,//media.digikey.com/Photos/E-Switch%20Photos/RBW2ABLKREDIF0.jpg,EG4943-ND,RBW2ABLKREDIF0,E-Switch,SWITCH ROCKER DPST 16A 125V,752,0,"6.01000","0","1","Bulk","RBW2","Active","Panel Mount, Snap-In","DPST","On-Off","16A (AC)","125V","-","Concave (Curved)","Red","ON OFF, Vertical","-","-","Quick Connect - 0.250"" (6.3mm)","IP66 - Dust Tight, Water Resistant","-","Rectangular - 30.00mm x 22.30mm","-20°C ~ 85°C"
http://switches-connectors-custom.cwind.com/Asset/GRB260E101BBNN.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GRB260E101BBNN.jpg,CW125-ND,GRB260E101BBNN,CW Industries,SWITCH ROCKER DPDT 20A 125V,725,0,"6.07000","0","1","Bulk","GRB","Active","Panel Mount, Snap-In","DPDT","On-Off-On","20A (AC), 21A (DC)","125V","14V","Concave (Curved)","Black","No Marking","-","-","Quick Connect - 0.250"" (6.3mm)","IP56 - Dust Protected, Water Resistant","-","Rectangular - 36.60mm x 21.20mm","-20°C ~ 85°C"
http://switches-connectors-custom.cwind.com/Asset/GRB260F101BBNN.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GRB260F101BBNN.jpg,CW126-ND,GRB260F101BBNN,CW Industries,SWITCH ROCKER DPST 20A 125V,769,0,"6.15000","0","1","Bulk","GRB","Active","Panel Mount, Snap-In","DPST","On-Off","20A (AC), 21A (DC)","125V","14V","Concave (Curved)","Black","No Marking","-","-","Quick Connect - 0.250"" (6.3mm)","IP56 - Dust Protected, Water Resistant","-","Rectangular - 36.60mm x 21.20mm","-20°C ~ 85°C"
http://www.nkkswitches.com/pdf/cwscilluminated.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/CWSC21JFAFS.jpg,360-1733-ND,CWSC21JFAFS,NKK Switches,SWITCH ROCKER DPST 9A 125V,258,796,"6.15000","0","1","Bulk","CWSC","Active","Panel Mount, Snap-In","DPST","On-Off","9A (AC)","125V","-","Concave (Curved) - Illuminated","Clear (Green Filter/Diffuser)","No Marking","LED, Green","2.1 VDC","Quick Connect - 0.110"" (2.8mm)","-","Audible Click","Rectangular - 19.20mm x 12.90mm","-10°C ~ 50°C"
http://www.nkkswitches.com/pdf/cwscilluminated.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_CWSC21JCACS.jpg,360-1731-ND,CWSC21JCACS,NKK Switches,SWITCH ROCKER DPST 9A 125V,150,77,"6.15000","0","1","Bulk","CWSC","Active","Panel Mount, Snap-In","DPST","On-Off","9A (AC)","125V","-","Concave (Curved) - Illuminated","Clear (Red Filter/Diffuser)","No Marking","LED, Red","1.95 VDC","Quick Connect - 0.110"" (2.8mm)","-","Audible Click","Rectangular - 19.20mm x 12.90mm","-10°C ~ 50°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/AJ8_Switches.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AJ8202BTVF.JPG,255-3791-ND,AJ8202BTVF,Panasonic Electric Works,SWITCH ROCKER DPST 16A 250V,674,0,"6.19000","0","1","Bulk","AJ8","Active","Panel Mount, Snap-In","DPST","On-Off","16A (AC)","250V","-","Concave (Curved)","Black","O -","-","-","Quick Connect - 0.250"" (6.3mm)","-","-","Rectangular - 28.20mm x 12.90mm","-25°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571986&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Alcoswitch%20Photos/A105J61ZQ00.jpg,450-1529-ND,6-1571986-4,TE Connectivity ALCOSWITCH Switches,SWITCH ROCKER SPDT 5A 120V,542,0,"6.25000","0","1","Bulk","A","Active","Panel Mount, Snap-In","SPDT","Mom-Off-Mom","5A (AC/DC)","120V","28V","Paddle","Black","No Marking","-","-","Solder Lug","-","Epoxy Sealed Terminals","Rectangular - 15.24mm x 12.70mm","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/gwillum.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/GW12LJPCF-RO.jpg,360-2112-ND,GW12LJPCF,NKK Switches,SWITCH ROCKER SPDT 0.4VA 28V,199,40,"6.26000","0","1","Tray","GW","Active","Through Hole","SPDT","On-On","0.4VA (AC/DC)","28V","28V","Paddle - Illuminated","Clear","No Marking","LED, Red/Green","2 VDC","PC Pin","-","Sealed - Flux Protection","-","-25°C ~ 55°C"
http://www.nkkswitches.com/pdf/jws1.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/JWS11BAAF-A.JPG,360-2727-ND,JWS11BAAF-A,NKK Switches,SWITCH ROCKER SPST 6A 125V,1258,0,"6.31000","0","1","Bulk","JWS","Active","Panel Mount, Snap-In","SPST","On-Off","6A (AC)","125V","-","Concave (Curved) - Illuminated","Black","No Marking","LED, Green","2.1 VDC","Solder, Quick Connect - 0.187"" (4.7mm)","Dust Proof","With Barrier","Rectangular - 19.20mm x 12.90mm","-25°C ~ 50°C"
http://www.nkkswitches.com/pdf/JW.pdf,"//media.digikey.com/photos/NKK%20Switches%20Photos/JWMW11RA1A,%20JWM11RA1A.jpg",360-1483-ND,JWM11RA1A,NKK Switches,SWITCH ROCKER SPST 10A 125V,523,333,"6.31000","0","1","Bulk","JW","Active","Panel Mount, Snap-In","SPST","On-Off","10A (AC)","125V","-","Concave (Curved)","Black","O I","-","-","Solder, Quick Connect - 0.110"" (2.8mm)","Dust Proof","Epoxy Sealed Terminals","Rectangular - 24.00mm x 15.40mm","-25°C ~ 70°C"
https://www.bulgin.com/products/pub/media/bulgin/data/A_Rocker%208500.pdf,//media.digikey.com/Photos/Arcolectric/H8553VBBA3-551W.JPG,1091-1063-ND,H8553VBBA3-551W,Bulgin,SWITCH ROCKER DPST 15A 250V,263,0,"6.36000","0","1","Bulk","8500","Active","Panel Mount, Snap-In","DPST","On-Off","15A (AC)","250V","-","Concave (Curved) - Illuminated","Amber","O -","Neon, Amber","250 VAC","Quick Connect - 0.187"" (4.7mm)","-","-","Rectangular - 19.30mm x 12.90mm","-"
https://www.e-switch.com/system/asset/product_line/data_sheet/103/WB2.pdf,//media.digikey.com/photos/E-Switch%20Photos/WB246D1100.jpg,EG4761-ND,WB246D1100,E-Switch,SWITCH ROCKER DPDT 20A 125V,468,0,"6.44000","0","1","Bulk","WB2, LAMB","Active","Panel Mount, Snap-In","DPDT","On-Off-On","20A (AC)","125V","-","Concave (Curved)","Black","No Marking","-","-","Quick Connect - 0.250"" (6.3mm)","IP55 - Dust Protected, Water Resistant","-","Rectangular - 30.00mm x 22.00mm","-20°C ~ 65°C"
http://switches-connectors-custom.cwind.com/Asset/GRB260D501BBRG1_Rev2.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GRB260D501BBRG1.jpg,CW124-ND,GRB260D501BBRG1,CW Industries,SWITCH ROCKER SPDT 21A 14V,338,0,"6.50000","0","1","Bulk","GRB","Active","Panel Mount, Snap-In","SPDT","On-Off-On","21A (DC)","-","14V","Concave (Curved) - Illuminated","Black","No Marking","LED, Red/Green","-","Quick Connect - 0.250"" (6.3mm)","IP56 - Dust Protected, Water Resistant","-","Rectangular - 36.60mm x 21.20mm","-20°C ~ 85°C"
https://www.e-switch.com/system/asset/product_line/data_sheet/103/WB2.pdf,//media.digikey.com/Photos/E-Switch%20Photos/WB24GE1121.JPG,EG5698-ND,WB24GE1121,E-Switch,POWER ROCKER SWITCH 22MM X 30MM,1098,0,"6.66000","0","1","Bulk","WB2, LAMB","Active","Panel Mount, Snap-In","DPDT","On-On","16A (AC)","125V","-","Concave (Curved)","Black","O -","-","-","Quick Connect - 0.250"" (6.3mm)","IP55 - Dust Protected, Water Resistant","-","Rectangular - 30.00mm x 22.00mm","-20°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/C&K/DM%20Rocker%20Illuminated.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/DM54J72S205Q6.JPG,CKN10641-ND,DM54J72S205Q6,C&K,SWITCH ROCKER SPST 10A 125V,181,0,"6.69000","0","1","Bulk","DM","Active","Panel Mount, Snap-In","SPST","On-Off","10A (AC)","125V","-","Concave (Curved) - Illuminated","Black","No Marking","LED, Green","2.1 VDC","Quick Connect - 0.110"" (2.8mm)","-","Positive Detent","Rectangular - 19.20mm x 12.90mm","-20°C ~ 65°C"
https://www.ckswitches.com/media/1444/dm.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/DM24J72S205Q4,%20DM24J72S205Q6,%20DM64J72S205Q6,%20DM64J72S205Q3.jpg",CKC2020-ND,DM64J72S205Q3,C&K,SWITCH ROCKER DPST 10A 125V,397,0,"6.85000","0","1","Bulk","DM","Active","Panel Mount, Snap-In","DPST","On-Off","10A (AC)","125V","-","Concave (Curved) - Illuminated","Black","No Marking","LED, Red","2.1 VDC","Quick Connect - 0.110"" (2.8mm)","-","Positive Detent","Rectangular - 19.20mm x 12.90mm","-20°C ~ 65°C"
https://www.carlingtech.com/sites/default/files/documents/V-Series-II-III_datasheet.pdf,//media.digikey.com/photos/Carling%20Technologies%20Photos/V1D2B60B-A9C00-000.jpg,432-1095-ND,V1D2B60B-A9C00-000,Carling Technologies,SWITCH ROCKER SPST 20A 12V,436,0,"6.89000","0","1","Bulk","V-Series Contura","Active","Panel Mount, Snap-In","SPST","On-Off","20A (DC)","-","12V","Convex (Reverse V) - Illuminated","Black","No Marking","Incandescent, White","12 VAC/DC","Quick Connect - 0.250"" (6.3mm)","IP66/68 - Dust Tight, Water Resistant, Waterproof","-","Rectangular - 36.83mm x 21.08mm","-40°C ~ 85°C"
https://www.ckswitches.com/media/1444/dm.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/DM24J72S205Q4,%20DM24J72S205Q6,%20DM64J72S205Q6,%20DM64J72S205Q3.jpg",CKN2065-ND,DM24J72S205Q4,C&K,SWITCH ROCKER DPST 3A 125V,619,0,"6.92000","0","1","Bulk","DM","Active","Panel Mount, Snap-In","DPST","On-Off","3A (AC)","125V","-","Concave (Curved) - Illuminated","Black","No Marking","LED, Amber","2.2 VDC","Quick Connect - 0.110"" (2.8mm)","-","Positive Detent","Rectangular - 19.20mm x 12.90mm","-20°C ~ 65°C"
https://www.nkkswitches.com/pdf/M2rockers.pdf,-,360-4027-ND,M2T18TXG13-DA,NKK Switches,SWITCH ROCKER SPDT 0.4VA 28V,1116,2398,"7.05000","0","1","Tray","M2","Active","Through Hole","SPDT","Mom-Off-Mom","0.4VA (AC/DC)","28V","28V","Concave (Standard V)","Black","No Marking","-","-","PC Pin","-","Process Sealed","-","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/jws1.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/JWS21BAA-A.jpg,360-3047-ND,JWS21BAA-A,NKK Switches,SWITCH ROCKER DPST 6A 125V,438,460,"7.07000","0","1","Bulk","JWS","Active","Panel Mount, Snap-In","DPST","On-Off","6A (AC)","125V","-","Concave (Curved)","Black","No Marking","-","-","Solder, Quick Connect - 0.187"" (4.7mm)","Dust Proof","With Barrier","Rectangular - 19.20mm x 12.90mm","-25°C ~ 70°C"
https://www.ckswitches.com/media/1439/d.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/D601J12S215QA.JPG,CKC2015-ND,D608J12S205QA,C&K,SWITCH ROCKER DPDT 10A 125V,150,0,"7.28000","0","1","Bulk","D","Active","Panel Mount, Snap-In","DPDT","On-Mom","10A (AC)","125V","-","Concave (Curved)","Black","No Marking","-","-","Quick Connect - 0.187"" (4.7mm)","-","-","Rectangular - 22.53mm x 19.20mm","-30°C ~ 65°C"
http://www.nkkswitches.com/pdf/JW.pdf,"//media.digikey.com/photos/NKK%20Switches%20Photos/JWMW11RA1A,%20JWM11RA1A.jpg",360-1715-ND,JWMW11RA1A,NKK Switches,SWITCH ROCKER SPST 10A 125V,1349,1351,"7.34000","0","1","Bulk","JW","Active","Panel Mount, Snap-In","SPST","On-Off","10A (AC/DC)","125V","30V","Concave (Curved)","Black","O I","-","-","Solder, Quick Connect - 0.110"" (2.8mm)","IP67 - Dust Tight, Waterproof","Epoxy Sealed Terminals","Rectangular - 25.00mm x 15.40mm","-25°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a8w.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/A8WS-1162.JPG,Z4424-ND,A8WS-1162,Omron Electronics Inc-EMC Div,SWITCH ROCKER SPST 16A 125V,280,0,"7.36000","0","1","Bulk","A8W","Last Time Buy","Panel Mount, Snap-In","SPST","On-Off","16A (AC)","125V","-","Concave (Standard V)","Black","O I","-","-","Solder, Quick Connect - 0.250"" (6.3mm)","IP67 - Dust Tight, Waterproof","-","Rectangular - 22.30mm x 14.80mm","-25°C ~ 55°C"
https://www.carlingtech.com/sites/default/files/documents/V-Series-II-III_datasheet.pdf,//media.digikey.com/Photos/Carling%20Technologies%20Photos/V1D1B60B-CMC00-000.JPG,432-1293-ND,V1D1B60B-CMC00-000,Carling Technologies,SWITCH ROCKER SPST 20A 12V,401,0,"7.53000","0","1","Bulk","V-Series Contura","Active","Panel Mount, Snap-In","SPST","On-Off","20A (DC)","-","12V","Convex (Reverse V) - Illuminated","Black","No Marking","Incandescent, Red","12 VDC","Quick Connect - 0.250"" (6.3mm)","IP66/68 - Dust Tight, Water Resistant, Waterproof","-","Rectangular - 36.83mm x 21.08mm","-40°C ~ 85°C"
https://www.ckswitches.com/media/1448/e_rocker.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/E101J1AQE2.jpg,CKN2070-ND,E101J1AQE2,C&K,SWITCH ROCKER SPDT 7.5A 125V,629,0,"7.63000","0","1","Tray","E","Active","Through Hole, Right Angle","SPDT","On-On","7.5A (AC/DC)","125V","28V","Concave (Standard V)","Black","No Marking","-","-","PC Pin","-","Sealed - Flux Protection","-","-30°C ~ 85°C"
https://www.carlingtech.com/sites/default/files/documents/Tippette_Details_%26_COS.pdf,//media.digikey.com/Photos/Carling%20Technologies%20Photos/TIGK51-6S-BL-NBL.JPG,432-1291-ND,TIGK51-6S-BL-NBL,Carling Technologies,SWITCH ROCKER DPST 15A 125V,118,0,"7.78000","0","1","Bulk","TIG","Active","Panel Mount, Snap-In","DPST","On-Off","15A (AC/DC)","125V","28V","Concave (Curved)","Black","No Marking","-","-","Quick Connect - 0.250"" (6.3mm)","-","-","Rectangular - 36.83mm x 21.08mm","-"
http://spec_sheets.e-switch.com/specs/Y100009.pdf,//media.digikey.com/Photos/E-Switch%20Photos/RBW2ABLKRILFF1.jpg,EG4948-ND,RBW2ABLKRILFF1,E-Switch,SWITCH ROCKER DPST 16A 125V,257,0,"7.84000","0","1","Bulk","RBW2","Active","Panel Mount, Snap-In","DPST","On-Off","16A (AC)","125V","-","Concave (Curved) - Illuminated","Red","O -","Neon, Red","125 VAC","Quick Connect - 0.250"" (6.3mm)","IP66 - Dust Tight, Water Resistant","-","Rectangular - 30.00mm x 22.30mm","-20°C ~ 85°C"
