Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Circuit","Number of Positions","Current Rating (Amps)","Voltage Rating","Actuator Type","Actuator Level","Contact Material","Contact Finish","Height Above Board","Mounting Type","Termination Style","Pitch","Washable","Features","Operating Temperature"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a6rs.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/A6RS-162RF-P.JPG,SW1026CT-ND,A6RS-161RF-P,Omron Electronics Inc-EMC Div,SWITCH ROTARY DIP HEX 25MA 24V,3602,3000,"4.02000","0","1","Cut Tape (CT)","A6RS","Active","Hexadecimal","16","25mA","24VDC","Rotary for Tool","Flush, Recessed","-","-","0.185"" (4.70mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","No","-","-25°C ~ 80°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a6rs.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/A6RS-162RF-P.JPG,SW1026DKR-ND,A6RS-161RF-P,Omron Electronics Inc-EMC Div,SWITCH ROTARY DIP HEX 25MA 24V,3602,3000,"Digi-Reel","0","1","Digi-Reel®","A6RS","Active","Hexadecimal","16","25mA","24VDC","Rotary for Tool","Flush, Recessed","-","-","0.185"" (4.70mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","No","-","-25°C ~ 80°C"
https://www.ckswitches.com/media/1328/tda.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/TDA10H0SB1R.JPG,CKN9505TR-ND,TDA10H0SB1R,C&K,SWITCH SLIDE DIP SPST 25MA 24V,2000,0,"2.61899","0","2000","Tape & Reel (TR)","TDA","Active","SPST","10","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.091"" (2.30mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Tape Seal","-40°C ~ 85°C"
https://www.ckswitches.com/media/1328/tda.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/TDA10H0SB1R.JPG,CKN9505CT-ND,TDA10H0SB1R,C&K,SWITCH SLIDE DIP SPST 25MA 24V,3271,0,"4.57000","0","1","Cut Tape (CT)","TDA","Active","SPST","10","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.091"" (2.30mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Tape Seal","-40°C ~ 85°C"
https://www.ckswitches.com/media/1328/tda.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/TDA10H0SB1R.JPG,CKN9505DKR-ND,TDA10H0SB1R,C&K,SWITCH SLIDE DIP SPST 25MA 24V,3271,0,"Digi-Reel","0","1","Digi-Reel®","TDA","Active","SPST","10","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.091"" (2.30mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Tape Seal","-40°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/sd-1000&sd-2000.pdf,//media.digikey.com/photos/Copal%20Photos/SD-1011.jpg,563-1062-ND,SD-1011,Nidec Copal Electronics,SWITCH ROTARY DIP HEX 100MA 5V,4431,0,"2.62000","0","1","Bulk","SD-1000","Active","Hexadecimal","16","100mA","5VDC","Rotary for Tool","Flush, Recessed","Copper Alloy","Gold","0.394"" (10.00mm)","Through Hole, Right Angle","PC Pin","0.100"" (2.54mm), Full","No","-","-40°C ~ 85°C"
http://www.grayhill.com/assets/1/7/DIP_Series_97.pdf,//media.digikey.com/Photos/Grayhill%20Photos/97C10ST.JPG,GH1373-ND,97C10ST,Grayhill Inc.,SWITCH SLIDE DIP SPST 25MA 24V,18813,429,"2.64000","0","1","Tube","97","Active","SPST","10","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.063"" (1.60mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Tape Seal","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a6h.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/A6H-6102.jpg,SW1117-ND,A6H-6102,Omron Electronics Inc-EMC Div,SWITCH SLIDE DIP SPST 25MA 24V,2554,0,"2.66000","0","1","Tube","A6H","Active","SPST","6","25mA","24VDC","Slide (Standard)","Flush, Recessed","-","-","0.061"" (1.55mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Tape Seal","-20°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a6sn.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/A6SN-4104.jpg,SW1191-ND,A6SN-4104,Omron Electronics Inc-EMC Div,SWITCH SLIDE DIP SPST 25MA 24V,2391,0,"2.66000","0","1","Tube","A6SN","Active","SPST","4","25mA","24VDC","Slide (Standard)","Raised","-","-","0.214"" (5.45mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","-","-30°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825006&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Alcoswitch%20Photos/GDS06S.jpg,450-1341-ND,1-1825006-1,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE DIP SPST 25MA 24V,680,0,"2.66000","0","1","Tube","GDS","Active","SPST","6","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.114"" (2.90mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Tape Seal","-30°C ~ 85°C"
https://www.e-switch.com/system/asset/product_line/data_sheet/17/KAN.pdf,//media.digikey.com/photos/E-Switch%20Photos/E-Switch-%20KAN1104RT.jpg,EG4458-ND,KAN1104RT,E-Switch,SWITCH SLIDE DIP SPST 25MA 24V,5810,0,"2.78000","0","1","Tube","KAN","Active","SPST","4","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.063"" (1.60mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Tape Seal","-40°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/ss-10&s-2050.pdf,//media.digikey.com/photos/Copal%20Photos/SS-10-15SPE.jpg,563-1077-ND,SS-10-15SPE,Nidec Copal Electronics,SWITCH ROTARY DIP SP5T 100MA 5V,0,0,"2.84000","0","1","Bulk","SS-10","Active","SP5T","5","100mA","5VDC","Rotary for Tool","Flush, Recessed","Copper Alloy","Gold","0.275"" (6.99mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","-","-25°C ~ 70°C"
http://spec_sheets.e-switch.com/specs/U200006.pdf,//media.digikey.com/Photos/E-Switch%20Photos/RDTAR10S1R.jpg,EG4979-2-ND,RDTAR10S1R,E-Switch,SWITCH ROTARY DIP BCD 150MA 42V,3600,0,"2.84425","0","600","Tape & Reel (TR)","RDT","Active","BCD","10","150mA","42VDC","Rotary for Tool","Flush, Recessed","-","Gold","0.264"" (6.70mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","IP67 - Dust Tight, Waterproof","-60°C ~ 125°C"
http://spec_sheets.e-switch.com/specs/U200006.pdf,//media.digikey.com/Photos/E-Switch%20Photos/RDTAR10S1R.jpg,EG4979-1-ND,RDTAR10S1R,E-Switch,SWITCH ROTARY DIP BCD 150MA 42V,3896,0,"4.64000","0","1","Cut Tape (CT)","RDT","Active","BCD","10","150mA","42VDC","Rotary for Tool","Flush, Recessed","-","Gold","0.264"" (6.70mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","IP67 - Dust Tight, Waterproof","-60°C ~ 125°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a6s.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/A6S-8104-H.JPG,SW1017-ND,A6S-8104-H,Omron Electronics Inc-EMC Div,SWITCH SLIDE DIP SPST 25MA 24V,21225,264,"2.85000","0","1","Tube","A6S-H","Active","SPST","8","25mA","24VDC","Slide (Standard)","Raised","-","Gold","0.173"" (4.40mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","No","-","-20°C ~ 70°C"
http://www.grayhill.com/assets/1/7/DIP_Series_94H.pdf,//media.digikey.com/photos/Grayhill%20Photos/94HBB10T.jpg,GH7261-ND,94HBB10T,Grayhill Inc.,SWITCH ROTARY DIP BCD 100MA 50V,7608,0,"2.88000","0","1","Tube","94H","Active","BCD","10","100mA","50VDC","Rotary with Shaft","Raised","Copper Alloy","Gold","0.495"" (12.57mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","Sealed","-40°C ~ 85°C"
http://www.grayhill.com/assets/1/7/DIP_Series_94H.pdf,//media.digikey.com/photos/Grayhill%20Photos/94HAB08T.jpg,GH7249-ND,94HAB08T,Grayhill Inc.,SW ROTARY DIP OCTAL 100MA 50V,4526,0,"2.88000","0","1","Tube","94H","Active","Octal","8","100mA","50VDC","Rotary for Tool","Flush, Recessed","Copper Alloy","Gold","0.225"" (5.72mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","Sealed","-40°C ~ 85°C"
http://www.grayhill.com/assets/1/7/DIP_Series_94H.pdf,//media.digikey.com/photos/Grayhill%20Photos/94HAB10T.jpg,GH7252-ND,94HAB10T,Grayhill Inc.,SWITCH ROTARY DIP BCD 100MA 50V,3158,0,"2.88000","0","1","Tube","94H","Active","BCD","10","100mA","50VDC","Rotary for Tool","Flush, Recessed","Copper Alloy","Gold","0.225"" (5.72mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","Sealed","-40°C ~ 85°C"
http://www.grayhill.com/assets/1/7/DIP_Series_94H.pdf,//media.digikey.com/photos/Grayhill%20Photos/94HAB10WT.jpg,GH7253-ND,94HAB10WT,Grayhill Inc.,SWITCH ROTARY DIP BCD 100MA 50V,2399,0,"2.88000","0","1","Tube","94H","Active","BCD","10","100mA","50VDC","Rotary for Tool","Flush, Recessed","Copper Alloy","Gold","0.225"" (5.72mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Sealed","-40°C ~ 85°C"
http://www.grayhill.com/assets/1/7/DIP_Series_94H.pdf,//media.digikey.com/photos/Grayhill%20Photos/94HAB16WT.jpg,GH7256-ND,94HAB16WT,Grayhill Inc.,SWITCH ROTARY DIP HEX 100MA 50V,1599,0,"2.88000","0","1","Tube","94H","Active","Hexadecimal","16","100mA","50VDC","Rotary for Tool","Flush, Recessed","Copper Alloy","Gold","0.225"" (5.72mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Sealed","-40°C ~ 85°C"
http://www.grayhill.com/assets/1/7/DIP_Series_94H.pdf,//media.digikey.com/photos/Grayhill%20Photos/94HAB16T.jpg,GH7255-ND,94HAB16T,Grayhill Inc.,SWITCH ROTARY DIP HEX 100MA 50V,1211,0,"2.88000","0","1","Tube","94H","Active","Hexadecimal","16","100mA","50VDC","Rotary for Tool","Flush, Recessed","Copper Alloy","Gold","0.225"" (5.72mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","Sealed","-40°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571983&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Alcoswitch%20Photos/GDH08S.jpg,450-1352-ND,1-1571983-0,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE DIP SPST 25MA 24V,5427,0,"3.02000","0","1","Tube","GDH","Active","SPST","8","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.091"" (2.30mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Tape Seal","-30°C ~ 85°C"
https://www.ckswitches.com/media/1328/tda.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/TDA08H0SB1.jpg,CKN9067-ND,TDA08H0SB1,C&K,SWITCH SLIDE DIP SPST 25MA 24V,7430,0,"3.05000","0","1","Tube","TDA","Active","SPST","8","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.091"" (2.30mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Tape Seal","-40°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/s-8000.pdf,"//media.digikey.com/photos/Copal%20Photos/S-8010,%20S-8030.jpg",563-1053-ND,S-8010,Nidec Copal Electronics,SWITCH ROTARY DIP OCTAL 100MA 5V,5810,0,"3.06000","0","1","Bulk","S-8000","Active","Octal","8","100mA","5VDC","Rotary for Tool","Flush, Recessed","Copper Alloy","Gold","0.154"" (3.90mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","-","-25°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a6h.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/A6H-4101.JPG,SW1080-ND,A6H-4101,Omron Electronics Inc-EMC Div,SWITCH SLIDE DIP SPST 25MA 24V,41780,4350,"3.12000","0","1","Tube","A6H","Active","SPST","4","25mA","24VDC","Slide (Standard)","Flush, Recessed","-","-","0.061"" (1.55mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","No","-","-20°C ~ 70°C"
http://spec_sheets.e-switch.com/specs/N711080.pdf,//media.digikey.com/photos/E-Switch%20Photos/KAT1108E.jpg,EG4555-ND,KAT1108E,E-Switch,SWITCH SLIDE DIP SPDT 25MA 24V,3468,0,"3.18000","0","1","Tube","KAT","Active","SPDT","8","25mA","24VDC","Slide (Standard)","Raised","-","-","0.264"" (6.70mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","No","-","-"
http://www.nkkswitches.com/pdf/FR01-2.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/FR01FR16P-S.jpg,360-2200-ND,FR01FR16P-S,NKK Switches,SWITCH ROTARY DIP HEX 100MA 5V,2727,1100,"3.22000","0","1","Tube","FR01","Active","Hexadecimal","16","100mA","5VDC","Rotary for Tool","Flush, Recessed","Copper Alloy","Gold","0.150"" (3.81mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","No","-","-25°C ~ 85°C"
http://www.grayhill.com/assets/1/7/DIP_Series_94H.pdf,//media.digikey.com/photos/Grayhill%20Photos/94HBB08RAT.jpg,GH7257-ND,94HBB08RAT,Grayhill Inc.,SW ROTARY DIP OCTAL 100MA 50V,902,0,"3.22000","0","1","Tube","94H","Active","Octal","8","100mA","50VDC","Rotary with Shaft","Raised","Copper Alloy","Gold","0.400"" (10.16mm)","Through Hole, Right Angle","PC Pin","0.100"" (2.54mm), Full","Yes","Sealed","-40°C ~ 85°C"
https://www.nkk.com/documents/products/dip/nd/nd3surfacemount.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/ND3FR16P-R.JPG,360-2888-2-ND,ND3FR16P-R,NKK Switches,SWITCH ROTARY DIP HEX 100MA 5V,3000,4000,"3.25500","0","500","Tape & Reel (TR)","ND3","Active","Hexadecimal","16","100mA","5VDC","Rotary for Tool","Flush, Recessed","Beryllium Copper","Gold","0.220"" (5.59mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Epoxy Sealed Terminals","-25°C ~ 85°C"
https://www.nkk.com/documents/products/dip/nd/nd3surfacemount.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/ND3FR16P-R.JPG,360-2888-1-ND,ND3FR16P-R,NKK Switches,SWITCH ROTARY DIP HEX 100MA 5V,3809,4000,"5.31000","0","1","Cut Tape (CT)","ND3","Active","Hexadecimal","16","100mA","5VDC","Rotary for Tool","Flush, Recessed","Beryllium Copper","Gold","0.220"" (5.59mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Epoxy Sealed Terminals","-25°C ~ 85°C"
https://www.e-switch.com/system/asset/product_line/data_sheet/17/KAN.pdf,//media.digikey.com/photos/E-Switch%20Photos/KAN1106RT.JPG,EG4459-ND,KAN1106RT,E-Switch,SWITCH SLIDE DIP SPST 25MA 24V,11990,0,"3.30000","0","1","Tube","KAN","Active","SPST","6","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.063"" (1.60mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Tape Seal","-40°C ~ 85°C"
https://www.ckswitches.com/media/1325/spa.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/SPA06B.jpg,CKN9442-ND,SPA06B,C&K,SWITCH SLIDE DIP SPST 10MA 20V,2877,0,"3.32000","0","1","Tube","SPA","Active","SPST","6","10mA","20VDC","Slide (Standard)","Flush, Recessed","Beryllium Copper","Gold","0.244"" (6.20mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","-","-30°C ~ 60°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/ss-10&s-2050.pdf,//media.digikey.com/photos/Copal%20Photos/SS-10-16NP-LE.jpg,563-1080-ND,SS-10-16NP-LE,Nidec Copal Electronics,SWITCH ROTARY DIP SP6T 100MA 5V,1790,0,"3.32000","0","1","Bulk","SS-10","Active","SP6T","6","100mA","5VDC","Rotary with Shaft","Raised","Copper Alloy","Gold","0.535"" (13.59mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","-","-25°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a6d_a6dr.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/A6D-4100.jpg,SW898-ND,A6D-4100,Omron Electronics Inc-EMC Div,SWITCH SLIDE DIP SPST 30MA 30V,4964,0,"3.35000","0","1","Tube","A6D","Active","SPST","4","30mA","30VDC","Slide (Standard)","Flush, Recessed","-","Gold","0.173"" (4.40mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","IP64 - Dust Tight, Water Resistant","-20°C ~ 70°C"
http://www.nkkswitches.com/pdf/FR01-2.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/FR01FR16H-S.jpg,360-2199-ND,FR01FR16H-S,NKK Switches,SWITCH ROTARY DIP HEX 100MA 5V,7485,12700,"3.50000","0","1","Tube","FR01","Active","Hexadecimal","16","100mA","5VDC","Rotary for Tool","Flush, Recessed","Copper Alloy","Gold","0.394"" (10.00mm)","Through Hole, Right Angle","PC Pin","0.100"" (2.54mm), Full","No","-","-25°C ~ 85°C"
http://www.nkkswitches.com/pdf/FR01-2.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/FR01FR10H-S.jpg,360-2197-ND,FR01FR10H-S,NKK Switches,SWITCH ROTARY DIP BCD 100MA 5V,4399,7550,"3.50000","0","1","Tube","FR01","Active","BCD","10","100mA","5VDC","Rotary for Tool","Flush, Recessed","Copper Alloy","Gold","0.394"" (10.00mm)","Through Hole, Right Angle","PC Pin","0.100"" (2.54mm), Full","No","-","-25°C ~ 85°C"
http://www.grayhill.com/assets/1/7/DIP_Series_76_and_78_DPDT.pdf,//media.digikey.com/Photos/Grayhill%20Photos/76SD01T.JPG,GH7719-ND,76SD01T,Grayhill Inc.,SWITCH ROCKER DIP DPDT 150MA 30V,573,0,"4.82000","0","1","Tube","76","Active","DPDT","1","150mA","30VDC","Rocker","Raised","Copper Alloy","Gold","0.315"" (8.00mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","No","-","-40°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/ss-10&s-2050.pdf,//media.digikey.com/photos/Copal%20Photos/S-2051.jpg,563-1086-ND,S-2051,Nidec Copal Electronics,SWITCH ROTARY DIP SP4T 100MA 5V,4855,0,"3.75000","0","1","Bulk","S-2050","Active","SP4T","4","100mA","5VDC","Rotary for Tool","Flush, Recessed","Copper Alloy","Gold","0.394"" (10.00mm)","Through Hole, Right Angle","PC Pin","0.100"" (2.54mm), Full","Yes","-","-25°C ~ 70°C"
https://www.ckswitches.com/media/1325/spa.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/SPA04AB.jpg,CKN9439-ND,SPA04AB,C&K,SWITCH SLIDE DIP SPST 10MA 20V,8584,0,"3.76000","0","1","Tube","SPA","Active","SPST","4","10mA","20VDC","Slide (Standard)","Flush, Recessed","Beryllium Copper","Gold","0.169"" (4.30mm)","Through Hole, Right Angle","PC Pin","0.100"" (2.54mm), Full","Yes","-","-30°C ~ 60°C"
https://www.e-switch.com/system/asset/product_line/data_sheet/17/KAN.pdf,//media.digikey.com/photos/E-Switch%20Photos/KAN1108RT.JPG,EG4460-ND,KAN1108RT,E-Switch,SWITCH SLIDE DIP SPST 25MA 24V,509,0,"3.87000","0","1","Tube","KAN","Active","SPST","8","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.063"" (1.60mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Tape Seal","-40°C ~ 85°C"
http://www.grayhill.com/assets/1/7/DIP_Series_76_and_78_SPDT.pdf,//media.digikey.com/Photos/Grayhill%20Photos/76SC04T.JPG,GH7718-ND,76SC04T,Grayhill Inc.,SWITCH ROCKER DIP SPDT 150MA 30V,10485,1157,"3.95000","0","1","Tube","76","Active","SPDT","4","150mA","30VDC","Rocker","Raised","Copper Alloy","Gold","0.315"" (8.00mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","No","-","-40°C ~ 85°C"
https://www.e-switch.com/system/asset/product_line/data_sheet/17/KAN.pdf,//media.digikey.com/photos/E-Switch%20Photos/KAN1110RT.JPG,EG4461-ND,KAN1110RT,E-Switch,SWITCH SLIDE DIP SPST 25MA 24V,697,0,"3.97000","0","1","Tube","KAN","Active","SPST","10","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.063"" (1.60mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Tape Seal","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a6r_rv.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/A6RV-102RF.jpg,SW755-ND,A6RV-102RF,Omron Electronics Inc-EMC Div,SWITCH ROTARY DIP BCD 25MA 24V,3954,528,"4.00000","0","1","Tube","A6RV","Active","BCD","10","25mA","24VDC","Rotary for Tool","Flush, Recessed","-","-","0.390"" (9.90mm)","Through Hole, Right Angle","PC Pin","0.100"" (2.54mm), Full","No","Sealed","-25°C ~ 80°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a6r_rv.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/A6RV-161RF.jpg,SW925-ND,A6RV-161RF,Omron Electronics Inc-EMC Div,SWITCH ROTARY DIP HEX 25MA 24V,1143,0,"4.06000","0","1","Tube","A6RV","Active","Hexadecimal","16","25mA","24VDC","Rotary for Tool","Flush, Recessed","-","-","0.390"" (9.90mm)","Through Hole, Right Angle","PC Pin","0.100"" (2.54mm), Full","No","Sealed","-25°C ~ 80°C"
https://www.ckswitches.com/media/1323/crd.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/CRD10RM0CK.jpg,CKN6172-ND,CRD10RM0CB,C&K,SWITCH ROTARY DIP BCD 0.40VA 20V,2473,0,"4.52000","0","1","Tube","CRD","Active","BCD","10","0.4VA","20VAC/DC","Rotary for Tool","Flush, Recessed","Beryllium Copper","Gold","0.256"" (6.50mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","Process Sealed","-20°C ~ 85°C"
https://www.ckswitches.com/media/1323/crd.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/CRD16RM0CK.jpg,CKN6178-ND,CRD16RM0CB,C&K,SWITCH ROTARY DIP HEX 0.40VA 20V,2815,0,"4.96000","0","1","Tube","CRD","Active","Hexadecimal","16","0.4VA","20VAC/DC","Rotary for Tool","Flush, Recessed","Beryllium Copper","Gold","0.256"" (6.50mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","Process Sealed","-20°C ~ 85°C"
https://www.ckswitches.com/media/1323/crd.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/CRD16CM0CK.jpg,CKN6175-ND,CRD16CM0CB,C&K,SW ROTARY DIP HEX COMP 0.4VA 20V,1060,0,"4.96000","0","1","Tube","CRD","Active","Hexadecimal Complement","16","0.4VA","20VAC/DC","Rotary for Tool","Flush, Recessed","Beryllium Copper","Gold","0.256"" (6.50mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","Process Sealed","-20°C ~ 85°C"
https://www.apem.com/int/index.php?controller=attachment&id_attachment=835,//media.digikey.com/photos/APEM%20Comp%20Photos/PT65101.JPG,679-1906-ND,PT65101,APEM Inc.,SWITCH ROTARY DIP BCD 150MA 24V,5480,12450,"5.01000","0","1","Tube","PT65","Active","BCD","10","150mA","24VDC","Rotary for Tool","Flush, Recessed","Phosphor Bronze","Gold","0.256"" (6.50mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","Sealed - Flux Protection","-20°C ~ 70°C"
https://www.ckswitches.com/media/1333/cd.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/CD16RM0SK.jpg,CKN6167-ND,CD16RM0SB,C&K,SWITCH ROTARY DIP HEX 0.40VA 20V,2574,0,"5.27000","0","1","Tube","CD","Active","Hexadecimal","16","0.4VA","20VAC/DC","Rotary for Tool","Flush, Recessed","Copper Alloy","Gold","0.168"" (4.27mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Process Sealed","-25°C ~ 85°C"
https://www.apem.com/int/index.php?controller=attachment&id_attachment=848,//media.digikey.com/photos/APEM%20Comp%20Photos/P36S106.JPG,679-1956-ND,P36S106,APEM Inc.,SW ROTARY DIP HEX COMP 100MA 24V,374,3500,"6.10000","0","1","Tube","P36S","Active","Hexadecimal Complement","16","100mA","24VDC","Rotary for Tool","Flush, Recessed","Phosphor Bronze","Gold","0.152"" (3.85mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Sealed - Flux Protection","-30°C ~ 90°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a6a.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/A6A-10R.jpg,SW220-ND,A6A-10R,Omron Electronics Inc-EMC Div,SWITCH ROTARY DIP BCD 100MA 28V,5532,4800,"6.23000","0","1","Bulk","A6A","Active","BCD","10","100mA","28VDC","Rotary for Tool","Raised","-","-","0.295"" (7.50mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","IP64 - Dust Tight, Water Resistant","-10°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a6c_a6cv.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/A6C-16R(N).jpg,SW217-ND,A6C-16R(N),Omron Electronics Inc-EMC Div,SWITCH ROTARY DIP HEX 100MA 30V,1686,5720,"6.35000","0","1","Bulk","A6C","Active","Hexadecimal","16","100mA","30VDC","Rotary for Tool","Flush, Recessed","-","-","0.177"" (4.50mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","No","IP64 - Dust Tight, Water Resistant","-20°C ~ 70°C"
https://www.apem.com/int/index.php?controller=attachment&id_attachment=835,//media.digikey.com/photos/APEM%20Comp%20Photos/PT65106.JPG,679-1915-ND,PT65106,APEM Inc.,SW ROTARY DIP HEX COMP 150MA 24V,2828,0,"6.41000","0","1","Tube","PT65","Active","Hexadecimal Complement","16","150mA","24VDC","Rotary for Tool","Flush, Recessed","Phosphor Bronze","Gold","0.256"" (6.50mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","Sealed - Flux Protection","-20°C ~ 70°C"
