Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Circuit","Operate Range","Release Range","Current - Switching","Voltage - Switching AC","Voltage - Switching DC","Power - Rated","Operate Time","Release Time","Mounting Type","Termination Style","Length - Overall","Size - Body","Height Above Board","Operating Temperature","Capacitance","Current - Carry"
https://www.littelfuse.com/~/media/electronics/datasheets/reed_switches/littelfuse_reed_switches_mdcg_4_datasheet.pdf.pdf,//media.digikey.com/Photos/Hamlin%20Photos/MDCG-4%2012-33.JPG,HE503-ND,MDCG-4-12-33,Littelfuse Inc.,SWITCH REED SPST-NO 350MA 140V,1735,0,"1.23000","0","1","Bulk","MDCG-4","Active","Glass Body","SPST-NO","12 ~ 33AT","-","350mA (AC), 500mA (DC)","140V","200V","10W","0.6ms","0.2ms","Through Hole","Axial","1.590"" (40.39mm)","0.090"" Dia x 0.600"" L (2.28mm x 15.24mm)","-","-40°C ~ 125°C","0.2pF","1.2A (DC)"
https://www.comus-intl.com/wp-content/uploads/2017/04/RI-80SMDM.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI80SMDM-J.jpg,1835-1164-2-ND,RI80SMDM-1015-J1,Comus International,SWITCH REED SPST-NO 250MA 140V,2000,0,"1.23250","0","2000","Tape & Reel (TR)","RI-80","Active","Molded Body","SPST-NO","10 ~ 15AT","-","250mA (AC), 350mA (DC)","140V","175V","5W","0.35ms","0.02ms","Surface Mount","J Lead","0.295"" (7.49mm)","0.275"" L x 0.091"" W x 0.091"" H (7.00mm x 2.31mm x 2.31mm)","0.095"" (2.41mm)","-40°C ~ 125°C","-","500mA (DC)"
https://www.comus-intl.com/wp-content/uploads/2017/04/RI-80SMDM.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI80SMDM-J.jpg,1835-1164-1-ND,RI80SMDM-1015-J1,Comus International,SWITCH REED SPST-NO 250MA 140V,3421,0,"2.34000","0","1","Cut Tape (CT)","RI-80","Active","Molded Body","SPST-NO","10 ~ 15AT","-","250mA (AC), 350mA (DC)","140V","175V","5W","0.35ms","0.02ms","Surface Mount","J Lead","0.295"" (7.49mm)","0.275"" L x 0.091"" W x 0.091"" H (7.00mm x 2.31mm x 2.31mm)","0.095"" (2.41mm)","-40°C ~ 125°C","-","500mA (DC)"
https://www.comus-intl.com/wp-content/uploads/2017/04/RI-80SMDM.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI80SMDM-J.jpg,1835-1164-6-ND,RI80SMDM-1015-J1,Comus International,SWITCH REED SPST-NO 250MA 140V,3421,0,"Digi-Reel","0","1","Digi-Reel®","RI-80","Active","Molded Body","SPST-NO","10 ~ 15AT","-","250mA (AC), 350mA (DC)","140V","175V","5W","0.35ms","0.02ms","Surface Mount","J Lead","0.295"" (7.49mm)","0.275"" L x 0.091"" W x 0.091"" H (7.00mm x 2.31mm x 2.31mm)","0.095"" (2.41mm)","-40°C ~ 125°C","-","500mA (DC)"
https://standexelectronics.com/resources/technical-library/technical-papers/datasheet-oki-reed-switch-ord213/,//media.digikey.com/Photos/Meder%20Electronics%20Photos/ORD213-1015.jpg,374-1085-ND,ORD 213/10-15 AT,Standex-Meder Electronics,SWITCH REED SPST-NO 100MA 24V,2420,0,"1.31000","0","1","Bulk","ORD","Active","Glass Body","SPST-NO","10 ~ 15AT","-","100mA (AC/DC)","24V","24V","1VA","0.3ms","0.05ms","Through Hole","Axial","1.409"" (35.80mm)","0.071"" Dia x 0.276"" L (1.80mm x 7.00mm)","-","-","0.4pF","300mA (AC/DC)"
https://www.littelfuse.com/~/media/electronics/datasheets/reed_switches/littelfuse_reed_switches_mdsr_10_datasheet.pdf.pdf,//media.digikey.com/Photos/Hamlin%20Photos/MDSR-10%20AW%2015-20.JPG,HE561-ND,MDSR-10-15-20,Littelfuse Inc.,SWITCH REED SPST-NO 350MA 140V,4945,0,"1.36000","0","1","Bulk","MDSR-10","Active","Glass Body","SPST-NO","15 ~ 20AT","-","350mA (AC), 500mA (DC)","140V","200V","10W","0.5ms","0.1ms","Through Hole","Axial","1.590"" (40.39mm)","0.071"" Dia x 0.400"" L (1.80mm x 10.16mm)","-","-40°C ~ 125°C","0.2pF","1A (DC)"
https://www.comus-intl.com/wp-content/uploads/2018/10/RI-80GP.pdf,//media.digikey.com/Photos/Comus%20International/MFG_RI80.jpg,1835-1028-ND,RI-80GP1015,Comus International,SWITCH REED SPST-NO 250MA 140V,3976,0,"1.37000","0","1","Bulk","RI-80","Active","Glass Body","SPST-NO","10 ~ 15AT","-","250mA (AC), 350mA (DC)","140V","200V","5W","0.35ms","0.02ms","Through Hole","Axial","1.811"" (46.00mm)","0.071"" Dia x 0.197"" L (1.80mm x 5.00mm)","-","-55°C ~ 125°C","0.45pF","500mA (AC/DC)"
https://www.littelfuse.com/~/media/electronics/datasheets/reed_switches/littelfuse_reed_switches_mdsr_7_datasheet.pdf.pdf,//media.digikey.com/photos/Hamlin%20Photos/MDSR-7%2020-25.JPG,HE535-ND,MDSR-7-20-25,Littelfuse Inc.,SWITCH REED SPST-NO 350MA 140V,4207,0,"1.40000","0","1","Bulk","MDSR-7","Active","Glass Body","SPST-NO","20 ~ 25AT","-","350mA (AC), 500mA (DC)","140V","200V","10W","0.6ms","0.2ms","Through Hole","Axial","1.590"" (40.39mm)","0.071"" Dia x 0.500"" L (1.80mm x 12.70mm)","-","-40°C ~ 125°C","0.3pF","800mA (DC)"
https://www.littelfuse.com/~/media/electronics/datasheets/reed_switches/littelfuse_reed_switches_mdsr_10_datasheet.pdf.pdf,//media.digikey.com/Photos/Hamlin%20Photos/MDSR-10-AW-10-15.jpg,HE560-ND,MDSR-10-10-15,Littelfuse Inc.,SWITCH REED SPST-NO 350MA 140V,5466,0,"1.48000","0","1","Bulk","MDSR-10","Active","Glass Body","SPST-NO","10 ~ 15AT","-","350mA (AC), 500mA (DC)","140V","200V","10W","0.5ms","0.1ms","Through Hole","Axial","1.590"" (40.39mm)","0.071"" Dia x 0.400"" L (1.80mm x 10.16mm)","-","-40°C ~ 125°C","0.2pF","1A (DC)"
https://standexelectronics.com/resources/technical-library/technical-papers/datasheet-mk06-series-reed-sensor/,//media.digikey.com/Photos/Meder%20Electronics%20Photos/MK06-5-B.JPG,374-1260-ND,MK06-5-B,Standex-Meder Electronics,SWITCH REED SPST-NO 400MA 200V,1622,0,"1.51000","0","1","Bulk","MK06","Active","Molded Body","SPST-NO","10 ~ 15AT","-","400mA (AC/DC)","200V","200V","10W","0.6ms","0.05ms","Through Hole","PC Pin","0.563"" (14.30mm)","0.563"" L x 0.110"" W x 0.126"" H (14.30mm x 2.80mm x 3.20mm)","0.126"" (3.20mm)","-20°C ~ 85°C","0.2pF","500mA (AC/DC)"
//media.digikey.com/pdf/Data%20Sheets/Meder%20PDFs/ORD213S-1-1015_Spec.pdf,//media.digikey.com/Photos/Meder%20Electronics%20Photos/ORD213S-1-1015.jpg,374-1087-ND,ORD 213S/1/10-15,Standex-Meder Electronics,SWITCH REED SPST-NO 100MA 24V,4955,0,"1.74000","0","1","Bulk","ORD","Active","Glass Body","SPST-NO","10 ~ 15AT","-","100mA (AC/DC)","24V","24V","1VA","0.3ms","0.05ms","Surface Mount","Gull Wing","-","0.071"" Dia x 0.276"" L (1.80mm x 7.00mm)","-","-","0.4pF","300mA (AC/DC)"
https://4a30d8fd18dae1bf393d-df49f4cedb726ad03ad145d2e3d346bd.ssl.cf5.rackcdn.com/datasheets/22/2206060002e.pdf,//media.digikey.com/photos/Meder%20Electronics%20Photos/MK6-6-C.jpg,374-1035-ND,MK06-6-C,Standex-Meder Electronics,SWITCH REED SPST-NO 400MA 200V,1758,0,"1.77000","0","1","Bulk","MK06","Active","Molded Body","SPST-NO","15 ~ 20AT","-","400mA (AC/DC)","200V","200V","10W","0.6ms","0.05ms","Through Hole","PC Pin","0.679"" (17.25mm)","0.679"" L x 0.130"" W x 0.165"" H (17.25mm x 3.30mm x 4.20mm)","0.165"" (4.20mm)","-20°C ~ 85°C","0.2pF","500mA (AC/DC)"
https://www.littelfuse.com/~/media/electronics/datasheets/reed_switches/littelfuse_reed_switches_59170_datasheet.pdf.pdf,//media.digikey.com/Photos/Hamlin%20Photos/59170%20SERIES.JPG,HE635-ND,59170-1-S-00-C,Littelfuse Inc.,SWITCH REED SPST-NO 350MA 140V,2438,0,"1.97000","0","1","Bulk","59170","Active","Molded Body","SPST-NO","10 ~ 15AT","-","350mA (AC), 500mA (DC)","140V","200V","10W","1ms","0.5ms","Surface Mount","Gull Wing","0.640"" (16.26mm)","0.450"" L x 0.090"" W x 0.090"" H (11.43mm x 2.29mm x 2.29mm)","0.095"" (2.41mm)","-40°C ~ 125°C","0.3pF","800mA (DC)"
https://www.littelfuse.com/~/media/electronics/datasheets/reed_switches/littelfuse_reed_switches_miti-3v1_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MITI-3V1-6-8.JPG,F6825-ND,MITI-3V1-6-10,Littelfuse Inc.,SWITCH REED SPST-NO 250MA 170V,6060,0,"2.08000","0","1","Bulk","MITI-3V1","Active","Glass Body","SPST-NO","6 ~ 10AT","-","250mA (DC)","-","170V","10W","0.45ms","0.2ms","Through Hole","Axial","1.811"" (46.00mm)","0.071"" Dia x 0.276"" L (1.80mm x 7.00mm)","-","-40°C ~ 125°C","0.3pF","500mA (DC)"
https://www.littelfuse.com/~/media/electronics/datasheets/reed_switches/littelfuse_reed_switches_miti-3v1_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MITI-3V1-6-8.JPG,HE667-ND,MITI-3V1-6-8,Littelfuse Inc.,SWITCH REED SPST-NO 250MA 170V,2786,0,"2.08000","0","1","Bulk","MITI-3V1","Active","Glass Body","SPST-NO","6 ~ 8AT","-","250mA (DC)","-","170V","10W","0.45ms","0.2ms","Through Hole","Axial","1.811"" (46.00mm)","0.071"" Dia x 0.276"" L (1.80mm x 7.00mm)","-","-40°C ~ 125°C","0.3pF","500mA (DC)"
https://4a30d8fd18dae1bf393d-df49f4cedb726ad03ad145d2e3d346bd.ssl.cf5.rackcdn.com/datasheets/92/9240000033e.pdf,//media.digikey.com/Photos/Standex-Meder%20Electronics/MK24%202-SMD%20J%20LEAD.jpg,374-1288-2-ND,MK24-D-3,Standex-Meder Electronics,SWITCH REED SPST-NO 300MA 30V,6000,0,"2.48920","0","2000","Tape & Reel (TR)","MK24","Active","Molded Body","SPST-NO","46 ~ 90AT","-","300mA (AC/DC)","30V","30V","3W","0.2ms","0.15ms","Surface Mount","J Lead","0.217"" (5.51mm)","0.197"" L x 0.087"" W x 0.067"" H (5.00mm x 2.20mm x 1.70mm)","0.071"" (1.80mm)","-40°C ~ 130°C","0.1pF","500mA (AC/DC)"
https://4a30d8fd18dae1bf393d-df49f4cedb726ad03ad145d2e3d346bd.ssl.cf5.rackcdn.com/datasheets/92/9240000033e.pdf,//media.digikey.com/Photos/Standex-Meder%20Electronics/MK24%202-SMD%20J%20LEAD.jpg,374-1288-1-ND,MK24-D-3,Standex-Meder Electronics,SWITCH REED SPST-NO 300MA 30V,7923,0,"4.69000","0","1","Cut Tape (CT)","MK24","Active","Molded Body","SPST-NO","46 ~ 90AT","-","300mA (AC/DC)","30V","30V","3W","0.2ms","0.15ms","Surface Mount","J Lead","0.217"" (5.51mm)","0.197"" L x 0.087"" W x 0.067"" H (5.00mm x 2.20mm x 1.70mm)","0.071"" (1.80mm)","-40°C ~ 130°C","0.1pF","500mA (AC/DC)"
https://4a30d8fd18dae1bf393d-df49f4cedb726ad03ad145d2e3d346bd.ssl.cf5.rackcdn.com/datasheets/92/9240000033e.pdf,//media.digikey.com/Photos/Standex-Meder%20Electronics/MK24%202-SMD%20J%20LEAD.jpg,374-1288-6-ND,MK24-D-3,Standex-Meder Electronics,SWITCH REED SPST-NO 300MA 30V,7923,0,"Digi-Reel","0","1","Digi-Reel®","MK24","Active","Molded Body","SPST-NO","46 ~ 90AT","-","300mA (AC/DC)","30V","30V","3W","0.2ms","0.15ms","Surface Mount","J Lead","0.217"" (5.51mm)","0.197"" L x 0.087"" W x 0.067"" H (5.00mm x 2.20mm x 1.70mm)","0.071"" (1.80mm)","-40°C ~ 130°C","0.1pF","500mA (AC/DC)"
https://standexelectronics.com/resources/technical-library/technical-papers/datasheet-mk24-series-reed-sensor/,//media.digikey.com/Photos/Standex-Meder%20Electronics/MK24%202-SMD%20J%20LEAD.jpg,374-1285-2-ND,MK24-C-3,Standex-Meder Electronics,SWITCH REED SPST-NO 300MA 30V,2000,0,"2.48920","0","2000","Tape & Reel (TR)","MK24","Active","Molded Body","SPST-NO","40 ~ 83AT","-","300mA (AC/DC)","30V","30V","3W","0.2ms","0.15ms","Surface Mount","J Lead","0.217"" (5.51mm)","0.197"" L x 0.087"" W x 0.067"" H (5.00mm x 2.20mm x 1.70mm)","0.071"" (1.80mm)","-40°C ~ 130°C","0.1pF","500mA (AC/DC)"
https://standexelectronics.com/resources/technical-library/technical-papers/datasheet-mk24-series-reed-sensor/,//media.digikey.com/Photos/Standex-Meder%20Electronics/MK24%202-SMD%20J%20LEAD.jpg,374-1285-1-ND,MK24-C-3,Standex-Meder Electronics,SWITCH REED SPST-NO 300MA 30V,2967,0,"4.69000","0","1","Cut Tape (CT)","MK24","Active","Molded Body","SPST-NO","40 ~ 83AT","-","300mA (AC/DC)","30V","30V","3W","0.2ms","0.15ms","Surface Mount","J Lead","0.217"" (5.51mm)","0.197"" L x 0.087"" W x 0.067"" H (5.00mm x 2.20mm x 1.70mm)","0.071"" (1.80mm)","-40°C ~ 130°C","0.1pF","500mA (AC/DC)"
https://standexelectronics.com/resources/technical-library/technical-papers/datasheet-mk24-series-reed-sensor/,//media.digikey.com/Photos/Standex-Meder%20Electronics/MK24%202-SMD%20J%20LEAD.jpg,374-1285-6-ND,MK24-C-3,Standex-Meder Electronics,SWITCH REED SPST-NO 300MA 30V,2967,0,"Digi-Reel","0","1","Digi-Reel®","MK24","Active","Molded Body","SPST-NO","40 ~ 83AT","-","300mA (AC/DC)","30V","30V","3W","0.2ms","0.15ms","Surface Mount","J Lead","0.217"" (5.51mm)","0.197"" L x 0.087"" W x 0.067"" H (5.00mm x 2.20mm x 1.70mm)","0.071"" (1.80mm)","-40°C ~ 130°C","0.1pF","500mA (AC/DC)"
//media.digikey.com/pdf/Data%20Sheets/Hamlin%20PDFs/59050-030_Dwg.pdf,//media.digikey.com/photos/Hamlin%20Photos/59050-010.jpg,F6773-ND,59050-030,Littelfuse Inc.,SWITCH REED SPDT 250MA 175V,874,0,"3.33000","0","1","Bulk","59050","Active","Molded Body","SPDT","3.81mm","16.51mm","250mA (DC)","-","175V","5W","1ms","1ms","Through Hole","PC Pin","0.900"" (22.86mm)","0.900"" L x 0.170"" W x 0.180"" H (22.86mm x 4.32mm x 4.57mm)","0.180"" (4.57mm)","-40°C ~ 105°C","-","1.5A (DC)"
https://www.littelfuse.com/~/media/electronics/datasheets/reed_switches/littelfuse_reed_switch_mvsr-20_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_MVSR-20.jpg,F10263-ND,MVSR-20-22-33,Littelfuse Inc.,SWITCH REED SPST,3653,0,"3.58000","0","1","Bulk","MVSR-20","Active","Glass Body","SPST-NO","22 ~ 33AT","-","350mA (AC), 500mA (DC)","265V","1000V","10W","0.75ms","0.3ms","Through Hole","Axial","2.235"" (56.77mm)","0.105"" Dia x 0.775"" L (2.66mm x 19.69mm)","-","-75°C ~ 125°C","0.2pF","1.3A (DC)"
https://www.littelfuse.com/~/media/electronics/datasheets/reed_switches/littelfuse_reed_switch_mvsr-20_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_MVSR-20.jpg,F10261-ND,MVSR-20-17-23,Littelfuse Inc.,SWITCH REED SPST,1150,0,"3.58000","0","1","Bulk","MVSR-20","Active","Glass Body","SPST-NO","17 ~ 23AT","-","350mA (AC), 500mA (DC)","265V","1000V","10W","0.75ms","0.3ms","Through Hole","Axial","2.235"" (56.77mm)","0.105"" Dia x 0.775"" L (2.66mm x 19.69mm)","-","-75°C ~ 125°C","0.2pF","1.3A (DC)"
https://www.littelfuse.com/~/media/electronics/datasheets/reed_switches/littelfuse_reed_switches_mdrr_dt_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MDRR-DT-10-15-F.JPG,HE657-ND,MDRR-DT-10-15-F,Littelfuse Inc.,SWITCH REED SPDT 180MA 120V,506,0,"4.13000","0","1","Bulk","MDRR-DT","Active","Glass Body","SPDT","10 ~ 15AT","-","180mA (AC), 250mA (DC)","120V","175V","5W","0.7ms","1ms","Through Hole","Axial","2.034"" (51.66mm)","0.100"" Dia x 0.580"" L (2.54mm x 14.73mm)","-","-40°C ~ 125°C","1pF","1.5A (DC)"
https://4a30d8fd18dae1bf393d-df49f4cedb726ad03ad145d2e3d346bd.ssl.cf5.rackcdn.com/datasheets/92/9240100031e.pdf,//media.digikey.com/Photos/Meder%20Electronics%20Photos/MK24-B-3-OE.JPG,374-1137-2-ND,MK24-B-3-OE,Standex-Meder Electronics,SWITCH REED SPST-NC 300MA 30V,2000,0,"4.33342","0","500","Tape & Reel (TR)","MK24","Active","Molded Body","SPST-NC","20 ~ 40AT","10 ~ 35AT","300mA (AC/DC)","30V","30V","3W","0.25ms","0.15ms","Surface Mount","J Lead","0.217"" (5.51mm)","0.197"" L x 0.087"" W x 0.102"" H (5.00mm x 2.20mm x 2.60mm)","0.102"" (2.60mm)","-40°C ~ 115°C","0.1pF","500mA (AC/DC)"
https://4a30d8fd18dae1bf393d-df49f4cedb726ad03ad145d2e3d346bd.ssl.cf5.rackcdn.com/datasheets/92/9240100031e.pdf,//media.digikey.com/Photos/Meder%20Electronics%20Photos/MK24-B-3-OE.JPG,374-1137-1-ND,MK24-B-3-OE,Standex-Meder Electronics,SWITCH REED SPST-NC 300MA 30V,2630,0,"7.69000","0","1","Cut Tape (CT)","MK24","Active","Molded Body","SPST-NC","20 ~ 40AT","10 ~ 35AT","300mA (AC/DC)","30V","30V","3W","0.25ms","0.15ms","Surface Mount","J Lead","0.217"" (5.51mm)","0.197"" L x 0.087"" W x 0.102"" H (5.00mm x 2.20mm x 2.60mm)","0.102"" (2.60mm)","-40°C ~ 115°C","0.1pF","500mA (AC/DC)"
https://4a30d8fd18dae1bf393d-df49f4cedb726ad03ad145d2e3d346bd.ssl.cf5.rackcdn.com/datasheets/92/9240100031e.pdf,//media.digikey.com/Photos/Meder%20Electronics%20Photos/MK24-B-3-OE.JPG,374-1137-6-ND,MK24-B-3-OE,Standex-Meder Electronics,SWITCH REED SPST-NC 300MA 30V,2630,0,"Digi-Reel","0","1","Digi-Reel®","MK24","Active","Molded Body","SPST-NC","20 ~ 40AT","10 ~ 35AT","300mA (AC/DC)","30V","30V","3W","0.25ms","0.15ms","Surface Mount","J Lead","0.217"" (5.51mm)","0.197"" L x 0.087"" W x 0.102"" H (5.00mm x 2.20mm x 2.60mm)","0.102"" (2.60mm)","-40°C ~ 115°C","0.1pF","500mA (AC/DC)"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/DRS-50_Series_Prelim.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_DRS-50.jpg,F10257-ND,DRS-50-67-73,Littelfuse Inc.,SWITCH REED SPST,3487,0,"5.61000","0","1","Bulk","DRS-50","Active","Glass Body","SPST-NO","67 ~ 73AT","-","2.1A (AC), 3A (DC)","280V","400V","100W","4.5ms","2.5ms","Surface Mount","Axial, Flat","3.250"" (82.55mm)","0.207"" Dia x 2.000"" L (5.25mm x 50.80mm)","-","-40°C ~ 125°C","0.6pF","6A (DC)"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/DRS-50_Series_Prelim.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_DRS-50.jpg,F10253-ND,DRS-50-42-83,Littelfuse Inc.,SWITCH REED SPST,537,0,"5.61000","0","1","Bulk","DRS-50","Active","Glass Body","SPST-NO","42 ~ 83AT","-","2.1A (AC), 3A (DC)","280V","400V","100W","4.5ms","2.5ms","Surface Mount","Axial, Flat","3.250"" (82.55mm)","0.207"" Dia x 2.000"" L (5.25mm x 50.80mm)","-","-40°C ~ 125°C","0.6pF","6A (DC)"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/DRS-50_Series_Prelim.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_DRS-50.jpg,F10254-ND,DRS-50-47-68,Littelfuse Inc.,SWITCH REED SPST,478,0,"5.61000","0","1","Bulk","DRS-50","Active","Glass Body","SPST-NO","47 ~ 68AT","-","2.1A (AC), 3A (DC)","280V","400V","100W","4.5ms","2.5ms","Surface Mount","Axial, Flat","3.250"" (82.55mm)","0.207"" Dia x 2.000"" L (5.25mm x 50.80mm)","-","-40°C ~ 125°C","0.6pF","6A (DC)"
https://4a30d8fd18dae1bf393d-df49f4cedb726ad03ad145d2e3d346bd.ssl.cf5.rackcdn.com/datasheets/22/2261071700e.pdf,//media.digikey.com/Photos/Standex-Meder%20Electronics/MK06-10-E.jpg,374-1062-ND,MK06-10-E,Standex-Meder Electronics,SWITCH REED LATCHING 500MA 200V,377,0,"6.07000","0","1","Bulk","MK06","Active","Molded Body","SPST-NO, Latching","4 ~ 12mm","-","500mA (AC/DC)","200V","200V","10W","0.7ms","0.05ms","Through Hole","PC Pin","1.125"" (28.58mm)","1.125"" L x 0.150"" W x 0.225"" H (28.58mm x 3.81mm x 5.72mm)","0.225"" (5.72mm)","-20°C ~ 85°C","0.3pF","1A (AC/DC)"
http://magnasphere.com/download/magnasphere-n-series-product-sheet/?wpdmdl=17548,//media.digikey.com/photos/Magnasphere%20Photos/MFG_MG-A2%20SERIES.jpg,735-1001-ND,MG-A2-3.0-N,Magnasphere Corp,SWITCH MAGNETIC 250MA 30V,6104,0,"6.85000","0","1","Bulk","N","Active","Magnasphere®","SPST-NO","16.56mm","22.78mm","250mA (DC)","-","30V","-","-","-","Through Hole","PC Pin","0.615"" (15.62mm)","0.244"" Dia x 0.175"" L (6.20mm x 4.45mm)","0.175"" (4.45mm)","-40°C ~ 150°C","1pF","-"
http://magnasphere.com/download/magnasphere-s-series-product-sheet/?wpdmdl=17546,//media.digikey.com/photos/Magnasphere%20Photos/MG-B2-20-S.jpg,735-1004-ND,MG-B2-20-S,Magnasphere Corp,SWITCH MAGNETIC 250MA 30V,407,0,"7.27000","0","1","Bulk","S","Active","Magnasphere®","SPST-NC","15.90mm","23.27mm","250mA (DC)","-","30V","-","-","-","Through Hole","PC Pin","0.658"" (16.71mm)","0.200"" Dia x 0.205"" L (5.08mm x 5.21mm)","0.205"" (5.20mm)","-40°C ~ 150°C","1pF","-"
http://magnasphere.com/download/magnasphere-l-series-product-sheet/?wpdmdl=17554,//media.digikey.com/Photos/Magnasphere%20Photos/MG-B2-10-L.jpg,735-1007-ND,MG-B2-10-L,Magnasphere Corp,SWITCH MAGNETIC 250MA 30V,413,0,"7.45000","0","1","Bulk","L","Active","Magnasphere®","SPST-NC","21.41mm","22.91mm","250mA (DC)","-","30V","-","-","-","Through Hole","PC Pin","0.723"" (18.36mm)","0.198"" Dia x 0.244"" L (5.03mm x 6.20mm)","0.244"" (6.20mm)","-40°C ~ 85°C","1pF","-"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/DRS-DTH_Series_Prelim.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_DRS-DTH.jpg,F10260-ND,DRS-DTH-55-60,Littelfuse Inc.,SWITCH REED SPDT,582,0,"14.02000","0","1","Bulk","DRS-DTH","Active","Glass Body","SPDT","55 ~ 60AT","-","350mA (AC), 500mA (DC)","350V","500V","30W","4.5ms","7ms","Through Hole","Axial","3.375"" (85.73mm)","0.210"" Dia x 1.500"" L (5.33mm x 38.10mm)","-","-20°C ~ 125°C","2pF","3A (DC)"
https://cotorelay.com/wp-content/uploads/2014/09/CotoClassic-CT10-Datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/CT10-Series-Gull-Wing-Molded-Body.jpg,306-1307-2-ND,CT10-1040-G2,Coto Technology,SWITCH REED SPST-NO 500MA 140V,2000,0,"0.65438","0","2000","Tape & Reel (TR)","CT10","Active","Molded Body","SPST-NO","10 ~ 40AT","3 ~ 35AT","500mA (AC/DC)","140V","200V","10W","-","-","Surface Mount","Gull Wing","0.770"" (19.56mm)","0.458"" L x 0.095"" W x 0.115"" H (11.63mm x 2.41mm x 2.92mm)","0.115"" (2.92mm)","-40°C ~ 125°C","-","500mA (DC)"
https://cotorelay.com/wp-content/uploads/2014/09/CotoClassic-CT10-Datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/CT10-Series-Gull-Wing-Molded-Body.jpg,306-1307-1-ND,CT10-1040-G2,Coto Technology,SWITCH REED SPST-NO 500MA 140V,3721,0,"1.32000","0","1","Cut Tape (CT)","CT10","Active","Molded Body","SPST-NO","10 ~ 40AT","3 ~ 35AT","500mA (AC/DC)","140V","200V","10W","-","-","Surface Mount","Gull Wing","0.770"" (19.56mm)","0.458"" L x 0.095"" W x 0.115"" H (11.63mm x 2.41mm x 2.92mm)","0.115"" (2.92mm)","-40°C ~ 125°C","-","500mA (DC)"
https://cotorelay.com/wp-content/uploads/2014/09/CotoClassic-CT10-Datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/CT10-Series-Gull-Wing-Molded-Body.jpg,306-1307-6-ND,CT10-1040-G2,Coto Technology,SWITCH REED SPST-NO 500MA 140V,3721,0,"Digi-Reel","0","1","Digi-Reel®","CT10","Active","Molded Body","SPST-NO","10 ~ 40AT","3 ~ 35AT","500mA (AC/DC)","140V","200V","10W","-","-","Surface Mount","Gull Wing","0.770"" (19.56mm)","0.458"" L x 0.095"" W x 0.115"" H (11.63mm x 2.41mm x 2.92mm)","0.115"" (2.92mm)","-40°C ~ 125°C","-","500mA (DC)"
https://cotorelay.com/wp-content/uploads/2014/09/CotoClassic-CT10-Datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/CT10-Series-Gull-Wing-Molded-Body.jpg,306-1306-2-ND,CT10-1030-G2,Coto Technology,SWITCH REED SPST-NO 500MA 140V,8000,0,"0.70604","0","2000","Tape & Reel (TR)","CT10","Active","Molded Body","SPST-NO","10 ~ 30AT","-","500mA (AC/DC)","140V","200V","10W","-","-","Surface Mount","Gull Wing","0.770"" (19.56mm)","0.458"" L x 0.095"" W x 0.115"" H (11.63mm x 2.41mm x 2.92mm)","0.115"" (2.92mm)","-40°C ~ 125°C","-","500mA (DC)"
https://cotorelay.com/wp-content/uploads/2014/09/CotoClassic-CT10-Datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/CT10-Series-Gull-Wing-Molded-Body.jpg,306-1306-1-ND,CT10-1030-G2,Coto Technology,SWITCH REED SPST-NO 500MA 140V,9524,0,"1.43000","0","1","Cut Tape (CT)","CT10","Active","Molded Body","SPST-NO","10 ~ 30AT","-","500mA (AC/DC)","140V","200V","10W","-","-","Surface Mount","Gull Wing","0.770"" (19.56mm)","0.458"" L x 0.095"" W x 0.115"" H (11.63mm x 2.41mm x 2.92mm)","0.115"" (2.92mm)","-40°C ~ 125°C","-","500mA (DC)"
