Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Coil Voltage","Contact Form","Contact Rating (Current)","Switching Voltage","Coil Current","Coil Type","Features","Termination Style","Seal Rating","Coil Insulation","Must Operate Voltage","Must Release Voltage","Operate Time","Release Time","Operating Temperature","Contact Material","Relay Type"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=PE&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/PE0140%20Series.jpg,PB354-ND,PE014012,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 5A 12V,1537,0,"3.26000","0","1","Tube","PE, SCHRACK","Active","Through Hole","12VDC","SPDT (1 Form C)","5A","400VAC - Max","17.5mA","Non Latching","-","PC Pin","Sealed - Flux Protection","-","9 VDC","1.2 VDC","8ms","8ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g2rl.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G2RL-2A%20DC24.JPG,Z3091-ND,G2RL-2A DC24,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE DPST 8A 24V,8595,0,"3.28000","0","1","Tube","G2RL","Active","Through Hole","24VDC","DPST-NO (2 Form A)","8A","440VAC, 300VDC - Max","16.7mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","16.8 VDC","2.4 VDC","15ms","5ms","-40°C ~ 85°C","Silver Alloy, Cadmium Free","General Purpose"
https://industrial.panasonic.com/ac/cdn/e/control/relay/power/catalog/mech_eng_jw.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/JW1AFSN-%20SERIES.jpg,255-1114-ND,JW1FSN-DC12V,Panasonic Electric Works,RELAY GEN PURPOSE SPDT 10A 12V,18533,0,"3.29000","0","1","Bulk","JW","Active","Through Hole","12VDC","SPDT (1 Form C)","10A","250VAC, 30VDC - Max","44.0mA","Non Latching","-","PC Pin","Sealed - Fully","-","8.4 VDC","1.2 VDC","15ms","5ms","-40°C ~ 60°C","Silver Nickel (AgNi)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT2pb&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/RTD140%20Series.jpg,PB296-ND,RTE24012F,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE DPDT 8A 12V,539,0,"4.13000","0","1","Tube","RT2","Active","Through Hole","12VDC","DPDT (2 Form C)","8A","400VAC - Max","33.3mA","Non Latching","-","PC Pin","Sealed - Fully","Class F","8.4 VDC","1.2 VDC","8ms","6ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g5rl.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G5RL-1A-E-HR-DC12,%20G5RL-1A-E-HR-DC5,%20%20G5RL-1A-E-HR-DC24.jpg",Z2579-ND,G5RL-1A-E-HR DC5,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPST 16A 5V,4408,0,"3.38000","0","1","Bulk","G5RL","Active","Through Hole","5VDC","SPST-NO (1 Form A)","16A","250VAC, 24VDC - Max","80.0mA","Non Latching","-","PC Pin","Sealed - Flux Protection","-","3.5 VDC","0.5 VDC","15ms","5ms","-40°C ~ 85°C","Silver Alloy, Cadmium Free","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6rl.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6RL-1CF.JPG,Z2903-ND,G6RL-14-ASI-DC12,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPDT 8A 12V,7584,0,"3.40000","0","1","Bulk","G6RL","Active","Through Hole","12VDC","SPDT (1 Form C)","8A","250VAC - Nom","18.3mA","Non Latching","-","PC Pin","Sealed - Fully","-","8.4 VDC","1.2 VDC","10ms","5ms","-40°C ~ 85°C","Silver Tin Indium (AgSnIn)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT1pb&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/RTD140%20Series.jpg,PB960-ND,RT314024F,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 16A 24V,1454,0,"3.42000","0","1","Tube","RT1","Active","Through Hole","24VDC","SPDT (1 Form C)","16A","400VAC - Max","16.7mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","16.8 VDC","2.4 VDC","8ms","6ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1393792-2&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/V23105A5%20SERIES.jpg,PB385-ND,V23105A5005A201,TE Connectivity Potter & Brumfield Relays,RELAY TELECOM DPDT 3A 24V,2008,0,"3.43000","0","1","Tube","V23105, AXICOM","Active","Through Hole","24VDC","DPDT (2 Form C)","3A","250VAC, 220VDC - Max","6.3mA","Non Latching","-","PC Pin","-","-","19.2 VDC","1.2 VDC","6ms","4ms","-40°C ~ 85°C","Silver Nickel (AgNi)","Telecom"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6rn.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/G6RN-1A-DC.jpg,Z2345-ND,G6RN-1A DC5,Omron Electronics Inc-EMC Div,RELAY GENERAL PURPOSE SPST 8A 5V,7323,3600,"4.07000","0","1","Bulk","G6RN","Active","Through Hole","5VDC","SPST-NO (1 Form A)","8A","250VAC, 30VDC - Max","44.0mA","Non Latching","-","PC Pin","Sealed - Fully","-","3.5 VDC","0.5 VDC","15ms","5ms","-40°C ~ 85°C","Silver Alloy","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g2rl.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G2RL-2%20DC5.JPG,Z2926-ND,G2RL-2 DC12,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE DPDT 8A 12V,10106,13900,"3.59000","0","1","Tube","G2RL","Active","Through Hole","12VDC","DPDT (2 Form C)","8A","440VAC, 300VDC - Max","33.3mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","8.4 VDC","1.2 VDC","15ms","5ms","-40°C ~ 85°C","Silver Alloy, Cadmium Free","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g2rl.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G2RL-2%20DC5.JPG,Z3821-ND,G2RL2DC24,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE DPDT 8A 24V,9960,53600,"3.59000","0","1","Tube","G2RL","Active","Through Hole","24VDC","DPDT (2 Form C)","8A","440VAC, 300VDC - Max","16.7mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","16.8 VDC","2.4 VDC","15ms","5ms","-40°C ~ 85°C","Silver Alloy, Cadmium Free","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6rl.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6RL-1AF.JPG,Z2905-ND,G6RL-1A4-ASI-DC3,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPST 10A 3V,6385,0,"3.59000","0","1","Bulk","G6RL","Active","Through Hole","3VDC","SPST-NO (1 Form A)","10A","250VAC - Nom","73.3mA","Non Latching","-","PC Pin","Sealed - Fully","-","2.1 VDC","0.3 VDC","10ms","5ms","-40°C ~ 85°C","Silver Tin Indium (AgSnIn)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g2rl.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G2RL-2%20DC5.JPG,Z3087-ND,G2RL-2 DC5,Omron Electronics Inc-EMC Div,RELAY GENERAL PURPOSE DPDT 8A 5V,3662,3700,"3.59000","0","1","Tube","G2RL","Active","Through Hole","5VDC","DPDT (2 Form C)","8A","440VAC, 300VDC - Max","80.0mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","3.5 VDC","0.5 VDC","15ms","5ms","-40°C ~ 85°C","Silver Alloy, Cadmium Free","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=PE&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/PE0140%20Series.jpg,PB355-ND,PE014024,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 5A 24V,3131,0,"3.62000","0","1","Tube","PE, SCHRACK","Active","Through Hole","24VDC","SPDT (1 Form C)","5A","400VAC - Max","8.8mA","Non Latching","-","PC Pin","Sealed - Flux Protection","-","18 VDC","2.4 VDC","8ms","8ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1393792-2&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/V23105A5%20SERIES.jpg,PB1075-ND,V23105A5407A201,TE Connectivity Potter & Brumfield Relays,RELAY TELECOM DPDT 3A 48V,1570,0,"3.63000","0","1","Tube","V23105, AXICOM","Active","Through Hole","48VDC","DPDT (2 Form C)","3A","250VAC, 220VDC - Max","8.3mA","Non Latching","-","PC Pin","-","-","33.6 VDC","2.4 VDC","6ms","4ms","-40°C ~ 85°C","Silver Nickel (AgNi)","Telecom"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT1&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/RTD140%20Series.jpg,PB981-ND,RTD14-024,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 16A 24V,4133,0,"3.67000","0","1","Tube","RT1, SCHRACK","Active","Through Hole","24VDC","SPDT (1 Form C)","16A","400VAC - Max","16.7mA","Non Latching","-","PC Pin","Sealed - Fully","Class F","16.8 VDC","2.4 VDC","8ms","6ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g2rl.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G2RL-1A4-DC24.jpg,Z3083-ND,G2RL-1A4-E DC12,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPST 16A 12V,22291,0,"3.68000","0","1","Tube","G2RL","Active","Through Hole","12VDC","SPST-NO (1 Form A)","16A","440VAC, 300VDC - Max","33.3mA","Non Latching","-","PC Pin","Sealed - Fully","Class F","8.4 VDC","1.2 VDC","15ms","5ms","-40°C ~ 85°C","Silver Alloy, Cadmium Free","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g2rl.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G2RL-14-DC5,%20G2RL-14-DC12,%20G2RL-14-DC24,%20G2RL-14-DC48.jpg",Z2921-ND,G2RL-14-E DC24,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPDT 16A 24V,3875,5700,"3.71000","0","1","Tube","G2RL","Active","Through Hole","24VDC","SPDT (1 Form C)","16A","440VAC, 300VDC - Max","16.7mA","Non Latching","-","PC Pin","Sealed - Fully","Class F","16.8 VDC","2.4 VDC","15ms","5ms","-40°C ~ 85°C","Silver Alloy, Cadmium Free","General Purpose"
https://industrial.panasonic.com/ac/cdn/e/control/relay/power/catalog/mech_eng_jw.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/JW1AFSN-%20SERIES.jpg,255-1117-ND,JW2SN-DC12V,Panasonic Electric Works,RELAY GEN PURPOSE DPDT 5A 12V,7171,0,"3.72000","0","1","Box","JW","Active","Through Hole","12VDC","DPDT (2 Form C)","5A","250VAC, 30VDC - Max","44.0mA","Non Latching","-","PC Pin","Sealed - Fully","-","8.4 VDC","1.2 VDC","15ms","5ms","-40°C ~ 60°C","Silver Nickel (AgNi)","General Purpose"
https://industrial.panasonic.com/ac/cdn/e/control/relay/power/catalog/mech_eng_jw.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/JW1AFSN-%20SERIES.jpg,255-1116-ND,JW2SN-DC5V,Panasonic Electric Works,RELAY GENERAL PURPOSE DPDT 5A 5V,5067,0,"3.72000","0","1","Bulk","JW","Active","Through Hole","5VDC","DPDT (2 Form C)","5A","250VAC, 30VDC - Max","106mA","Non Latching","-","PC Pin","Sealed - Fully","-","3.5 VDC","0.5 VDC","15ms","5ms","-40°C ~ 60°C","Silver Nickel (AgNi)","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/power/catalog/mech_eng_lf.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ALF1Pxx.JPG,ALF1P05-ND,ALF1P05,Panasonic Electric Works,RELAY GEN PURPOSE SPST 20A 5V,6435,0,"3.74000","0","1","Box","ALF","Active","Through Hole","5VDC","SPST-NO (1 Form A)","20A","250VAC - Max","180mA","Non Latching","-","PC Pin","-","-","3.5 VDC","0.5 VDC","20ms","15ms","-40°C ~ 60°C","Silver Tin Oxide (AgSnO)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT1pb&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/RTB140%20Series.jpg,PB360-ND,RTB14012F,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 12A 12V,3829,0,"4.66000","0","1","Tube","RT1","Active","Through Hole","12VDC","SPDT (1 Form C)","12A","400VAC - Max","33.3mA","Non Latching","-","PC Pin","Sealed - Fully","Class F","8.4 VDC","1.2 VDC","8ms","6ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT2pb&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/RTD140%20Series.jpg,PB297-ND,RTE24024F,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE DPDT 8A 24V,1639,0,"3.74000","0","1","Tube","RT2","Active","Through Hole","24VDC","DPDT (2 Form C)","8A","400VAC - Max","16.7mA","Non Latching","-","PC Pin","Sealed - Fully","Class F","16.8 VDC","2.4 VDC","8ms","6ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6rl.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6RL-1CF.JPG,Z2902-ND,G6RL-14-ASI-DC5,Omron Electronics Inc-EMC Div,RELAY GENERAL PURPOSE SPDT 8A 5V,7490,0,"3.78000","0","1","Bulk","G6RL","Active","Through Hole","5VDC","SPDT (1 Form C)","8A","250VAC - Nom","44.0mA","Non Latching","-","PC Pin","Sealed - Fully","-","3.5 VDC","0.5 VDC","10ms","5ms","-40°C ~ 85°C","Silver Tin Indium (AgSnIn)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_T9A&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/T9AS1D12-.jpg,PB1014-ND,T9AS1D12-5,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPST 30A 5V,3765,0,"3.78000","0","1","Bulk","T9A","Active","Through Hole","5VDC","SPST-NO (1 Form A)","30A","277VAC - Max","200mA","Non Latching","-","PC Pin","Sealed - Fully","Class F","3.75 VDC","0.5 VDC","15ms","15ms","-55°C ~ 85°C","Silver Cadmium Oxide (AgCdO)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT1&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/RT314524.JPG,PB1238-ND,RT314524,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 16A 24V,1972,0,"3.78000","0","1","Tube","RT1, SCHRACK","Active","Through Hole","24VAC","SPDT (1 Form C)","16A","400VAC - Max","-","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","18 VAC","3.6 VAC","8ms","6ms","-40°C ~ 70°C","Silver Nickel (AgNi)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1432772-1&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/1432772-1.jpg,PB685-ND,1432772-1,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPST 30A 12V,2138,0,"3.89000","0","1","Bulk","VF4","Active","Chassis Mount","12VDC","SPST-NO (1 Form A)","30A","14VDC - Nom","133mA","Non Latching","-","Plug In, Quick Connect - 0.250"" (6.3mm)","-","-","7.8 VDC","1.2 VDC","8ms","5ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g5rl_uk.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G5RL-K1-E-DCxx.jpg,Z4395-ND,G5RL-K1-E-DC5,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPDT 16A 5V,5027,0,"3.91000","0","1","Tube","G5RL-K","Active","Through Hole","5VDC","SPDT (1 Form C)","16A","250VAC, 24VDC - Max","150mA","Latching, Dual Coil","-","PC Pin","Sealed - Flux Protection","-","3.5 VDC","-","15ms","15ms","-40°C ~ 85°C","-","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/power/catalog/mech_eng_jtn.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/JTN1AS-PA-F-DC24V.JPG,255-1719-ND,JTN1AS-PA-F-DC12V,Panasonic Electric Works,RELAY GEN PURPOSE SPST 30A 12V,13381,0,"3.94000","0","1","Bulk","JT-N","Active","Through Hole","12VDC","SPST-NO (1 Form A)","30A","277VAC - Max","66.7mA","Non Latching","-","PC Pin","Sealed - Fully","Class F","9 VDC","1.2 VDC","20ms","10ms","-55°C ~ 85°C","Silver Tin Oxide (AgSnO)","General Purpose"
https://industrial.panasonic.com/ac/cdn/e/control/relay/power/catalog/mech_eng_jw.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/JW2SN-DC24V.jpg,255-1118-ND,JW2SN-DC24V,Panasonic Electric Works,RELAY GEN PURPOSE DPDT 5A 24V,12680,0,"3.94000","0","1","Bulk","JW","Active","Through Hole","24VDC","DPDT (2 Form C)","5A","250VAC, 30VDC - Max","22.0mA","Non Latching","-","PC Pin","Sealed - Fully","-","16.8 VDC","2.4 VDC","15ms","5ms","-40°C ~ 60°C","Silver Nickel (AgNi)","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/power/catalog/mech_eng_lf.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ALF1Pxx.JPG,255-2099-5-ND,ALF1P12,Panasonic Electric Works,RELAY GEN PURPOSE SPST 20A 12V,2738,0,"3.94000","0","1","Box","ALF","Active","Through Hole","12VDC","SPST-NO (1 Form A)","20A","250VAC - Max","75.0mA","Non Latching","-","PC Pin","-","-","8.4 VDC","1.2 VDC","20ms","15ms","-40°C ~ 60°C","Silver Tin Oxide (AgSnO)","General Purpose"
-,//media.digikey.com/Photos/Omron%20Elect%20Photos/G2RL-14-CF%20DC24.JPG,Z2841-ND,G2RL-14-E-CF DC12,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPDT 16A 12V,8759,4000,"3.96000","0","1","Tube","G2RL","Active","Through Hole","12VDC","SPDT (1 Form C)","16A","440VAC, 300VDC - Max","33.3mA","Non Latching","-","PC Pin","Sealed - Fully","Class F","8.4 VDC","1.2 VDC","15ms","5ms","-40°C ~ 85°C","Silver Alloy, Cadmium Free","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_T9A&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/T9AS1D12-.jpg,PB302-ND,T9AS1D12-12,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPST 30A 12V,3407,0,"4.73000","0","1","Bulk","T9A","Active","Through Hole","12VDC","SPST-NO (1 Form A)","30A","277VAC - Max","83.0mA","Non Latching","-","PC Pin","Sealed - Fully","Class F","9 VDC","1.2 VDC","15ms","15ms","-55°C ~ 85°C","Silver Cadmium Oxide (AgCdO)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_T9A&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/T9AS1D22-12.jpg,PB305-ND,T9AS1D22-24,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPST 30A 24V,11136,0,"3.99000","0","1","Bulk","T9A","Active","Through Hole","24VDC","SPST-NO (1 Form A)","30A","277VAC - Max","41.7mA","Non Latching","-","PC Pin, Quick Connect - 0.250"" (6.3mm)","Sealed - Fully","Class F","18 VDC","2.4 VDC","15ms","15ms","-55°C ~ 85°C","Silver Cadmium Oxide (AgCdO)","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/power/catalog/mech_eng_jtn.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/JTN1AS-PA-F-DC24V.JPG,255-1720-ND,JTN1AS-PA-F-DC24V,Panasonic Electric Works,RELAY GEN PURPOSE SPST 30A 24V,12163,0,"4.01000","0","1","Bulk","JT-N","Active","Through Hole","24VDC","SPST-NO (1 Form A)","30A","277VAC - Max","33.3mA","Non Latching","-","PC Pin","Sealed - Fully","Class F","18 VDC","2.4 VDC","20ms","10ms","-55°C ~ 85°C","Silver Tin Oxide (AgSnO)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT2&DocType=DS&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/RTE24005.JPG,PB985-ND,RTE24005,TE Connectivity Potter & Brumfield Relays,RELAY GENERAL PURPOSE DPDT 8A 5V,4462,0,"4.01000","0","1","Tube","RT2, SCHRACK","Active","Through Hole","5VDC","DPDT (2 Form C)","8A","400VAC - Max","80.6mA","Non Latching","-","PC Pin","Sealed - Fully","Class F","3.5 VDC","0.5 VDC","8ms","6ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g2rl.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G2RL-2A4%20DC24.JPG,Z3092-ND,G2RL-2A4 DC24,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE DPST 8A 24V,1670,0,"4.05000","0","1","Tube","G2RL","Active","Through Hole","24VDC","DPST-NO (2 Form A)","8A","440VAC, 300VDC - Max","16.7mA","Non Latching","-","PC Pin","Sealed - Fully","Class F","16.8 VDC","2.4 VDC","15ms","5ms","-40°C ~ 85°C","Silver Alloy, Cadmium Free","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT2&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/RTD140%20Series.jpg,PB1998-ND,RT424005,TE Connectivity Potter & Brumfield Relays,RELAY GENERAL PURPOSE DPDT 8A 5V,3946,0,"4.06000","0","1","Tube","RT2, SCHRACK","Active","Through Hole","5VDC","DPDT (2 Form C)","8A","400VAC - Max","80.6mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","3.5 VDC","0.5 VDC","8ms","6ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT2&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/RTD140%20Series.jpg,PB970-ND,RT424524,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE DPDT 8A 24V,3247,0,"4.09000","0","1","Tube","RT2, SCHRACK","Active","Through Hole","24VAC","DPDT (2 Form C)","8A","400VAC - Max","-","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","18 VAC","3.6 VAC","-","-","-40°C ~ 70°C","Silver Nickel (AgNi)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g5ca.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/G5CA%20PWR%20RELAY.jpg,Z2162-ND,G5CA-1A-E DC12,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPST 15A 12V,3033,4600,"4.09000","0","1","Tube","G5CA","Active","Through Hole","12VDC","SPST-NO (1 Form A)","15A","250VAC, 125VDC - Max","16.7mA","Non Latching","-","PC Pin","Sealed - Flux Protection","-","9 VDC","1.2 VDC","10ms","10ms","-25°C ~ 70°C","-","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6rl.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6RL-1CF.JPG,Z2904-ND,G6RL-14-ASI-DC24,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPDT 8A 24V,12419,9300,"4.13000","0","1","Bulk","G6RL","Active","Through Hole","24VDC","SPDT (1 Form C)","8A","250VAC - Nom","9.2mA","Non Latching","-","PC Pin","Sealed - Fully","-","16.8 VDC","2.4 VDC","10ms","5ms","-40°C ~ 85°C","Silver Tin Indium (AgSnIn)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT1pb&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/RTD140%20Series.jpg,PB292-ND,RTD14012F,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 16A 12V,24119,0,"4.18000","0","1","Tube","RT1","Active","Through Hole","12VDC","SPDT (1 Form C)","16A","400VAC - Max","33.3mA","Non Latching","-","PC Pin","Sealed - Fully","Class F","8.4 VDC","1.2 VDC","8ms","6ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT1pb&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/RTD140%20Series.jpg,PB668-ND,RTD14024F,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 16A 24V,10218,0,"4.18000","0","1","Tube","RT1","Active","Through Hole","24VDC","SPDT (1 Form C)","16A","400VAC - Max","16.7mA","Non Latching","-","PC Pin","Sealed - Fully","Class F","16.8 VDC","2.4 VDC","8ms","6ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_T9A&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/T9AP5D52-.jpg,PB1012-ND,T9AP1D52-24,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPST 30A 24V,6460,0,"4.24000","0","1","Bulk","T9A","Active","Chassis Mount","24VDC","SPST-NO (1 Form A)","30A","277VAC - Max","41.7mA","Non Latching","-","Quick Connect - 0.187""/0.250""","-","Class F","18 VDC","2.4 VDC","15ms","15ms","-55°C ~ 85°C","Silver Cadmium Oxide (AgCdO)","General Purpose"
