Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Coil Voltage","Contact Form","Contact Rating (Current)","Switching Voltage","Features","Termination Style","Operating Temperature","Must Operate Voltage","Must Release Voltage"
-,-,2066-22.44.0.024.4310-ND,22.44.0.024.4310,"Finder Relays, Inc.",RLY CONTACTOR 4PST 40A 24V,5,0,"60.59000","0","1","Bulk","22","Active","DIN Rail","24VAC/DC","4PST-NO (4 Form A)","40A","400VAC - Nom","Mechanical Indicator","Screw Terminal","-25°C ~ 55°C","20.4 VAC/DC","4.8 VAC/DC"
-,-,2066-22.44.0.120.4310-ND,22.44.0.120.4310,"Finder Relays, Inc.",RLY CONTACTOR 4PST 40A 120V,5,0,"60.59000","0","1","Bulk","22","Active","DIN Rail","120VAC/DC","4PST-NO (4 Form A)","40A","400VAC - Nom","Mechanical Indicator","Screw Terminal","-25°C ~ 55°C","102 VAC/DC","24 VAC/DC"
https://www.gavazzionline.com/pdf/CC9-CC22.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/CC-Series.jpg,1864-1538-ND,CC22SA240,Carlo Gavazzi Inc.,3P CONT S 240V 50/60HZ 1NO1NC,4,0,"61.66000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","240VAC","3PST-NO (3 Form A)","22A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","204 VAC","72 VAC"
-,-,2066-22.64.0.120.4310-ND,22.64.0.120.4310,"Finder Relays, Inc.",RLY CONTACTOR 4PST 63A 120V,5,0,"66.41000","0","1","Bulk","22","Active","DIN Rail","120VAC/DC","4PST-NO (4 Form A)","63A","400VAC - Nom","Mechanical Indicator","Screw Terminal","-25°C ~ 55°C","102 VAC/DC","24 VAC/DC"
-,-,2066-22.64.0.024.4310-ND,22.64.0.024.4310,"Finder Relays, Inc.",RLY CONTACTOR 4PST 63A 24V,4,0,"66.41000","0","1","Bulk","22","Active","DIN Rail","24VAC/DC","4PST-NO (4 Form A)","63A","400VAC - Nom","Mechanical Indicator","Screw Terminal","-25°C ~ 55°C","20.4 VAC/DC","4.8 VAC/DC"
http://www.altechcorp.com/PDFS/Contactors_MC.pdf,//media.digikey.com/Photos/Altech-Corporation/MC-32A-AC120V.jpg,1920-1936-ND,MC-32A-AC120V,Altech Corporation,CONTACTOR 3P 32A 2 NO/2 NC 120VA,4,0,"68.19000","0","1","Bulk","MC","Active","Chassis Mount, DIN Rail","120VAC","3PST-NO (3 Form A)","32A","600VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 40°C","-","-"
https://www.gavazzionline.com/pdf/CC32-CC40.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/CCxxSA120.JPG,1864-1542-ND,CC32SA240,Carlo Gavazzi Inc.,3P CONT S 240V 50/60HZ 2NO2NC,3,0,"74.20000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","240VAC","3PST-NO (3 Form A)","32A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","204 VAC","72 VAC"
https://www.gavazzionline.com/pdf/CC32-CC40.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/CCxxSA120.JPG,1864-1541-ND,CC32SA24,Carlo Gavazzi Inc.,3P CONT S 24V 50/60HZ 2NO2NC,1,0,"74.20000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","24VAC","3PST-NO (3 Form A)","32A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","20.4 VAC","7.2 VAC"
https://www.gavazzionline.com/pdf/CC9-CC22.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/CC-Series.jpg,1864-1535-ND,CC18SD24,Carlo Gavazzi Inc.,3P CONT S 24V DC 1NO1NC,0,0,"74.20000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","24VDC","3PST-NO (3 Form A)","18A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","16.8 VDC","2.4 VDC"
https://www.gavazzionline.com/pdf/CC-4%20Pole.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/CC18%5E4SA120.JPG,1864-1531-ND,CC18/4SA120,Carlo Gavazzi Inc.,4P CONT S 120V 50/60HZ NO AUX,5,0,"82.56000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","120VAC","4PST-NO (4 Form A)","18A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","102 VAC","36 VAC"
https://www.gavazzionline.com/pdf/CC32-CC40.pdf,-,1864-1547-ND,CC40SA240,Carlo Gavazzi Inc.,3P CONT S 240V 50/60HZ 2NO2NC,5,0,"89.87000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","240VAC","3PST-NO (3 Form A)","40A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","204 VAC","72 VAC"
http://www.gavazzionline.com/pdf/CC32-CC40.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/CC40SA480-60HZ.png,1864-2891-ND,CC40SA480-60HZ,Carlo Gavazzi Inc.,RLY CONT 3P 480V 60HZ 2NO/2NC,2,0,"89.87000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/g7z_j160-e1_3_2_csm1001495.pdf,-,Z8380-ND,G7Z-2A2B DC24,Omron Automation and Safety,RELAY GEN PURPOSE 4PST 40A 24V,3,0,"89.97000","0","1","Bulk","G7Z","Active","Chassis Mount","24VDC","4PST-2NO/2NC (2 Form A, 2 Form B)","40A","480VAC - Max","-","Screw Terminal","-25°C ~ 60°C","18 VDC","2.4 VDC"
http://www.ia.omron.com/data_pdf/cat/g7z_j160-e1_3_2_csm1001495.pdf,-,Z7610-ND,G7Z-3A1B DC24,Omron Automation and Safety,RELAY GEN PURPOSE 4PST 40A 24V,3,0,"89.97000","0","1","Bulk","G7Z","Active","Chassis Mount","24VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","40A","480VAC - Max","-","Screw Terminal","-25°C ~ 60°C","18 VDC","2.4 VDC"
http://www.ia.omron.com/data_pdf/cat/g7z_j160-e1_3_2_csm1001495.pdf,//media.digikey.com/Photos/Omron%20Auto/G7Z-2A2B-02Z-R-DC24V.jpg,Z11335-ND,G7Z-2A2B-02Z-R DC24V,Omron Automation and Safety,RELAY GEN PURPOSE 4PST 40A 24V,5,0,"94.26000","0","1","Bulk","G7Z","Active","Chassis Mount","24VDC","4PST-2NO/2NC (2 Form A, 2 Form B)","40A","480VAC - Max","-","Screw Terminal","-25°C ~ 60°C","18 VDC","2.4 VDC"
http://www.ia.omron.com/data_pdf/cat/g7z_j160-e1_3_2_csm1001495.pdf,-,Z11339-ND,G7Z-3A1B-20Z-R DC12V,Omron Automation and Safety,RELAY GEN PURPOSE 4PST 40A 12V,5,0,"94.26000","0","1","Bulk","G7Z","Active","Chassis Mount","12VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","40A","480VAC - Max","-","Screw Terminal","-25°C ~ 60°C","9 VDC","1.2 VDC"
http://www.ia.omron.com/data_pdf/cat/g7z_j160-e1_3_2_csm1001495.pdf,//media.digikey.com/Photos/Omron%20Auto/G7Z-4A-02Z-R-DC24V.jpg,Z11341-ND,G7Z-4A-02Z-R DC24V,Omron Automation and Safety,RELAY GEN PURP SPST X 4 40A 24V,3,0,"94.26000","0","1","Bulk","G7Z","Active","Chassis Mount","24VDC","SPST-NO (1 Form A) x 4","40A","480VAC - Max","-","Screw Terminal","-25°C ~ 60°C","18 VDC","2.4 VDC"
http://www.ia.omron.com/data_pdf/cat/g7z_j160-e1_3_2_csm1001495.pdf,//media.digikey.com/Photos/Omron%20Auto/G7Z-3A1B-02Z-R-DC24V.jpg,Z11338-ND,G7Z-3A1B-02Z-R DC24V,Omron Automation and Safety,RELAY GEN PURPOSE 4PST 40A 24V,2,0,"94.26000","0","1","Bulk","G7Z","Active","Chassis Mount","24VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","40A","480VAC - Max","-","Screw Terminal","-25°C ~ 60°C","18 VDC","2.4 VDC"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/J7KNA-AR_Series.pdf,//media.digikey.com/Photos/Omron%20Auto/J7KNA-AR%20SERIES.JPG,Z9654-ND,J7KNA-AR-22 125VS,Omron Automation and Safety,RELAY CONTACTOR 4PST 10A 125V,5,0,"99.79000","0","1","Bulk","J7KNA-AR","Active","Chassis Mount, DIN Rail","125VDC","4PST-2NO/2NC (2 Form A, 2 Form B)","10A","600VAC - Max","Diode","Screw Terminal","-40°C ~ 60°C","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_93-3100-4P&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/3100-40U10999AT.JPG,PB3256-ND,3100-40U10999AT,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 4PST 40A 240V,0,0,"103.09000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","240VAC","4PST-NO (DM) (4 Form X)","40A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","177 VAC","40 VAC"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/J7KN_Series.pdf,-,Z8160-ND,J7KN-62 24D,Omron Automation and Safety,RELAY CONTACTOR 62A 24V,0,0,"396.00000","0","1","Bulk","J7KN","Active","Chassis Mount, DIN Rail","24VDC","3PST-NO (3 Form A)","62A","400VAC - Max","-","Screw Terminal","-40°C ~ 60°C","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=FCC-360-CU4_CD&DocType=Customer+Drawing&DocLang=English,-,A144471-ND,FCC-360-CU4,"TE Connectivity Aerospace, Defense and Marine","THREADED MOUNT, 60 A CONTACTOR",0,0,"1518.75000","0","1","Bulk","FCC-360, CII","Active","Chassis Mount","28VDC","3PST-NO (DM) (3 Form X)","60A","115VAC - Max","Auxillary Contacts, Economizer","Connector, Stud","-55°C ~ 85°C","18 VDC","1 VDC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec7_CAP202&DocType=CS&DocLang=English,-,A144960-ND,5-1618394-7,"TE Connectivity Aerospace, Defense and Marine","CAP202MSBFD=RELAY, DPST-NO",1,0,"2413.54000","0","1","Bulk","CAP200, KILOVAC","Active","Chassis Mount","28VDC","DPST-NO (DM) (2 Form X)","350A","900VDC - Max","Sealed - Hermetically","Stud, Wire Leads with Connector","-55°C ~ 85°C","18 VDC","3 VDC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3100&DocType=DS&DocLang=English,-,3100-15U1999C-ND,3100-15U1999C,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR SPST 25A 240V,0,0,"17.37400","0","50","Bulk","3100, Products Unlimited","Active","Chassis Mount","240VAC","SPST-NO (DM) (1 Form X)","25A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","177 VAC","40 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3100&DocType=DS&DocLang=English,-,3100-15Q1999C-ND,3100-15Q1999C,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR SPST 25A 24V,0,0,"17.37400","0","50","Bulk","3100, Products Unlimited","Active","Chassis Mount","24VAC","SPST-NO (DM) (1 Form X)","25A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","18 VAC","6 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3100&DocType=DS&DocLang=English,-,3100N15U1999C-ND,3100N15U1999C,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR SPST 25A 240V,0,0,"17.89200","0","50","Bulk","3100, Products Unlimited","Active","Chassis Mount","240VAC","SPST-NO (DM) (1 Form X)","25A","600VAC - Max","Insulation - Class B","Screw Terminal","-40°C ~ 65°C","177 VAC","40 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3100&DocType=DS&DocLang=English,-,3100-15U2999C-ND,3100-15U2999C,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR SPST 30A 240V,0,0,"18.24100","0","50","Bulk","3100, Products Unlimited","Active","Chassis Mount","240VAC","SPST-NO (DM) (1 Form X)","30A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","177 VAC","40 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3100&DocType=DS&DocLang=English,-,3100-15U2999CL-ND,3100-15U2999CL,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR SPST 30A 240V,0,0,"19.82200","0","50","Bulk","3100, Products Unlimited","Active","Chassis Mount","240VAC","SPST-NO (DM) (1 Form X)","30A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","177 VAC","40 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3100&DocType=DS&DocLang=English,-,3100-15V2999CL-ND,3100-15V2999CL,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR SPST 30A 277V,0,0,"19.82200","0","50","Bulk","3100, Products Unlimited","Active","Chassis Mount","277VAC","SPST-NO (DM) (1 Form X)","30A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","221 VAC","50 VAC"
-,-,GMC-9M-10-AC110V-ND,GMC-9M-10-AC110V,Altech Corporation,MINI CONTACTOR 9A380440V 3P1NO11,0,0,"20.90000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
-,-,GMC-9M-10-AC240V-ND,GMC-9M-10-AC240V,Altech Corporation,MINI CONTACTOR 9A380440V 3P1NO 2,0,0,"20.90000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
-,-,GMC-9M-10-AC24V-ND,GMC-9M-10-AC24V,Altech Corporation,MINI CONTACTOR 9A380440V 3P1NO 2,0,0,"20.90000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
-,-,GMC-9M-10-AC600V-ND,GMC-9M-10-AC600V,Altech Corporation,MINI CONTACTOR 9A380440V 3P1NO60,0,0,"20.90000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.gavazzionline.com/pdf/CGMC12AD.pdf,-,CGMS-6A-240-10-ND,CGMS-6A-240-10,Carlo Gavazzi Inc.,RLY CONT AC COIL 1NO AUX,0,0,"21.50500","0","50","-","*","Active","-","-","-","-","-","-","-","-","-","-"
-,-,GMC-6M-10-AC110V-ND,GMC-6M-10-AC110V,Altech Corporation,MINI CONTACTOR6A380440V 3P1NO110,0,0,"22.07000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
-,-,GMC-6M-10-AC24V-ND,GMC-6M-10-AC24V,Altech Corporation,MINI CONTACTOR6A380440V 3P1NO24V,0,0,"22.07000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
-,-,GMC-12M-01-AC120V-ND,GMC-12M-01-AC120V,Altech Corporation,MINI CONTACTOR12A380440V 3P1NC12,0,0,"22.52000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
-,-,GMC-12M-01-AC24V-ND,GMC-12M-01-AC24V,Altech Corporation,MINI CONTACTOR12A380440V 3P1NC24,0,0,"22.52000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
-,-,GMC-12M-10-AC110V-ND,GMC-12M-10-AC110V,Altech Corporation,MINI CONTACTOR12A380440V 3P1NO11,0,0,"22.52000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
-,-,GMC-12M-10-AC208V-ND,GMC-12M-10-AC208V,Altech Corporation,MINI CONTACTOR12A380440V 3P1NO20,0,0,"22.52000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
-,-,GMC-12M-10-AC230V-ND,GMC-12M-10-AC230V,Altech Corporation,MINI CONTACTOR12A380440V 3P1NO23,0,0,"22.52000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
-,-,GMC-12M-10-AC24V-ND,GMC-12M-10-AC24V,Altech Corporation,MINI CONTACTOR12A380440V 3P1NO24,0,16,"22.52000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
-,-,GMC-12MC-01-AC120V-ND,GMC-12MC-01-AC120V,Altech Corporation,MINI CONTR12A380440V3P 1NC120VAC,0,0,"22.52000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
http://www.altechcorp.com/PDFS/Contactors_MC.pdf,-,GMD-6M-01-DC24V-ND,GMD-6M-01-DC24V,Altech Corporation,MINI CONTACTOR6A380440V 3P1 NC 2,0,0,"24.12000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
-,-,GMC-16M-10-AC110V-ND,GMC-16M-10-AC110V,Altech Corporation,MINI CONTACTOR16A380440V 3P1NO11,0,0,"24.42000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
-,-,GMC-16M-10-AC120V-ND,GMC-16M-10-AC120V,Altech Corporation,MINI CONTACTOR16A380440V 3P1NO12,0,0,"24.42000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
http://www.altechcorp.com/PDFS/Contactors_MC.pdf,-,GMD-6M-10-DC125V-ND,GMD-6M-10-DC125V,Altech Corporation,MINI CONTACTOR6A380440V 3P1 NO 1,0,0,"24.88000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.gavazzionline.com/pdf/CGMC12AD.pdf,-,CGMS-6A-120-01-ND,CGMS-6A-120-01,Carlo Gavazzi Inc.,RLY CONT AC COIL 1NC AUX,0,0,"25.30000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.gavazzionline.com/pdf/CGMC12AD.pdf,-,CGMS-6A-230-01-ND,CGMS-6A-230-01,Carlo Gavazzi Inc.,RLY CONT AC COIL 1NC AUX,0,0,"25.30000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.gavazzionline.com/pdf/CGMC12AD.pdf,-,CGMS-6A-240-01-ND,CGMS-6A-240-01,Carlo Gavazzi Inc.,RLY CONT AC COIL 1 NC AUX,0,0,"25.30000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.gavazzionline.com/pdf/CGMC12AD.pdf,-,CGMS-6A-24-10-ND,CGMS-6A-24-10,Carlo Gavazzi Inc.,RLY CONT AC COIL 1NO AUX,0,0,"25.30000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.gavazzionline.com/pdf/CGMC12AD.pdf,-,CGMS-6D-24S-01-ND,CGMS-6D-24S-01,Carlo Gavazzi Inc.,RLY CONT DC COIL 1NC AUX,0,0,"27.50000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.gavazzionline.com/pdf/CGMC12AD.pdf,-,CGMS-6D-24S-10-ND,CGMS-6D-24S-10,Carlo Gavazzi Inc.,RLY CONT DC COIL 1NO AUX,0,0,"27.50000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.gavazzionline.com/pdf/CGMC12AD.pdf,-,CGMS-9A-120-01-ND,CGMS-9A-120-01,Carlo Gavazzi Inc.,RLY CONT AC COIL 1NC AUX,0,0,"27.50000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.gavazzionline.com/pdf/CGMC12AD.pdf,-,CGMS-9A-208-10-ND,CGMS-9A-208-10,Carlo Gavazzi Inc.,RLY CONT AC COIL 1 NC AUX,0,0,"27.50000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
http://www.altechcorp.com/PDFS/Contactors_MC.pdf,-,GMD-12M-01-DC12V-ND,GMD-12M-01-DC12V,Altech Corporation,MINI CONTACTOR12A380440V 3P1 NC,0,0,"28.94000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
http://www.altechcorp.com/PDFS/Contactors_MC.pdf,-,GMD-12M-01-DC24V-ND,GMD-12M-01-DC24V,Altech Corporation,MINI CONTACTOR12A380440V 3P1 NC,0,0,"28.94000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
http://www.altechcorp.com/PDFS/Contactors_MC.pdf,-,GMD-12M-10-DC125V-ND,GMD-12M-10-DC125V,Altech Corporation,MINI CONTACTOR12A380440V 3P1 NO,0,0,"28.94000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
http://www.altechcorp.com/PDFS/Contactors_MC.pdf,-,GMD-12M-10-DC12V-ND,GMD-12M-10-DC12V,Altech Corporation,MINI CONTACTOR12A380440V 3P1 NO,0,0,"28.94000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3100&DocType=DS&DocLang=English,-,PB3307-ND,3100-15U19999CL,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR SPST 40A 240V,0,0,"29.29100","0","50","Bulk","3100, Products Unlimited","Active","Chassis Mount","240VAC","SPST-NO (DM) (1 Form X)","40A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","177 VAC","40 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3100&DocType=DS&DocLang=English,-,3100-20Q6999L-ND,3100-20Q6999L,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR DPST 30A 24V,0,0,"30.17600","0","100","Bulk","3100, Products Unlimited","Active","Chassis Mount","24VAC","DPST-NO (DM) (2 Form X)","30A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","18 VAC","6 VAC"
https://www.gavazzionline.com/pdf/CGMC12AD.pdf,-,CGMS-12A-120-01-ND,CGMS-12A-120-01,Carlo Gavazzi Inc.,RLY CONT AC COIL 1NC AUX,0,0,"30.80000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.gavazzionline.com/pdf/CGMC12AD.pdf,-,CGMS-9A-230-10-ND,CGMS-9A-230-10,Carlo Gavazzi Inc.,RLY CONT AC COIL 1NO AUX,0,0,"30.80000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.gavazzionline.com/pdf/CGMC12AD.pdf,-,CGMS-9A-240-01-ND,CGMS-9A-240-01,Carlo Gavazzi Inc.,RLY CONT AC COIL 1NC AUX,0,0,"30.80000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.gavazzionline.com/pdf/CGMC12AD.pdf,-,CGMS-9A-24-01-ND,CGMS-9A-24-01,Carlo Gavazzi Inc.,RLY CONT AC COIL 1NC AUX,0,0,"30.80000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.gavazzionline.com/pdf/CGMC12AD.pdf,-,CGMS-9A-240-10-ND,CGMS-9A-240-10,Carlo Gavazzi Inc.,RLY CONT AC COIL 1NO AUX,0,0,"30.80000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.gavazzionline.com/pdf/CGMC12AD.pdf,-,CGMS-9A-24-10-ND,CGMS-9A-24-10,Carlo Gavazzi Inc.,RLY CONT AC COIL 1NO AUX,0,0,"30.80000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.gavazzionline.com/pdf/CGMC12AD.pdf,-,CGMS-9D-12S-10-ND,CGMS-9D-12S-10,Carlo Gavazzi Inc.,RLY CONT DC COIL,0,0,"31.90000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3100&DocType=DS&DocLang=English,-,PB3308-ND,3100-20H6999,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR DPST 30A 480V,0,0,"31.92000","0","200","Bulk","3100, Products Unlimited","Active","Chassis Mount","480VAC","DPST-NO (DM) (2 Form X)","30A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","384 VAC","150 VAC"
http://www.altechcorp.com/PDFS/Contactors_MC.pdf,-,GMD-16M-10-DC24V-ND,GMD-16M-10-DC24V,Altech Corporation,MINI CONTACTOR16A380440V 3P1 NO,0,0,"32.26000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.gavazzionline.com/pdf/CGMC12AD.pdf,-,CGMS-12A-220-01-ND,CGMS-12A-220-01,Carlo Gavazzi Inc.,RLY CONT AC COIL 1 NC AUX,0,0,"33.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.gavazzionline.com/pdf/CGMC12AD.pdf,-,CGMS-12A-220-10-ND,CGMS-12A-220-10,Carlo Gavazzi Inc.,RLY CONT AC COIL 1NC AUX,0,0,"33.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.gavazzionline.com/pdf/CGMC12AD.pdf,-,CGMS-12A-230-01-ND,CGMS-12A-230-01,Carlo Gavazzi Inc.,RLY CONT AC COIL 1NC AUX,0,0,"33.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.gavazzionline.com/pdf/CGMC12AD.pdf,-,CGMS-12A-240-01-ND,CGMS-12A-240-01,Carlo Gavazzi Inc.,RLY CONT AC COIL 1 NC AUX,0,0,"33.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.gavazzionline.com/pdf/CGMC12AD.pdf,-,CGMS-12A-24-01-ND,CGMS-12A-24-01,Carlo Gavazzi Inc.,RLY CONT AC COIL 1NC AUX,0,0,"33.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.gavazzionline.com/pdf/CGMC12AD.pdf,-,CGMS-12A-240-10-ND,CGMS-12A-240-10,Carlo Gavazzi Inc.,RLY CONT AC COIL 1NO AUX,0,0,"33.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.gavazzionline.com/pdf/CGMC12AD.pdf,-,CGMS-12A-24-10-ND,CGMS-12A-24-10,Carlo Gavazzi Inc.,RLY CONT AC COIL 1NO AUX,0,0,"33.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
-,-,C302U10-ND,C302U10,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 30A,0,0,"34.83300","0","50","Bulk","-","Active","-","-","-","30A","-","-","-","-","-","-"
-,-,C302U30-ND,C302U30,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 30A,0,0,"34.83300","0","50","Bulk","-","Active","-","-","-","30A","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3100&DocType=DS&DocLang=English,-,3100-20T6999C-ND,3100-20T6999C,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR DPST 30A 120V,0,0,"35.17300","0","50","Bulk","3100, Products Unlimited","Active","Chassis Mount","120VAC","DPST-NO (DM) (2 Form X)","30A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","88 VAC","20 VAC"
