Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Circuit","Output Type","Voltage - Input","Voltage - Load","Load Current","On-State Resistance (Max)","Termination Style","Package / Case","Supplier Device Package"
https://www3.panasonic.biz/ac/e_download/control/relay/solid-state/catalog/semi_eng_aqh.pdf,//media.digikey.com/Renders/Panasonic%20Elect%20Works%20Renders/255;8SMD-7.4-7.62;;7.jpg,255-3922-2-ND,AQH2223AX,Panasonic Electric Works,SSR RELAY SPST-NO 900MA 0-600V,27000,0,"0.96600","0","1000","Tape & Reel (TR)","AQ-H","Active","Surface Mount","SPST-NO (1 Form A)","AC","1.21VDC","0V ~ 600V","900mA","-","Gull Wing","8-SMD (0.300"", 7.62mm), 7 Leads","8-SMD"
https://www3.panasonic.biz/ac/e_download/control/relay/solid-state/catalog/semi_eng_aqh.pdf,//media.digikey.com/Renders/Panasonic%20Elect%20Works%20Renders/255;8SMD-7.4-7.62;;7.jpg,255-3922-1-ND,AQH2223AX,Panasonic Electric Works,SSR RELAY SPST-NO 900MA 0-600V,27403,0,"1.82000","0","1","Cut Tape (CT)","AQ-H","Active","Surface Mount","SPST-NO (1 Form A)","AC","1.21VDC","0V ~ 600V","900mA","-","Gull Wing","8-SMD (0.300"", 7.62mm), 7 Leads","8-SMD"
https://www3.panasonic.biz/ac/e_download/control/relay/solid-state/catalog/semi_eng_aqh.pdf,//media.digikey.com/Renders/Panasonic%20Elect%20Works%20Renders/255;8SMD-7.4-7.62;;7.jpg,255-3922-6-ND,AQH2223AX,Panasonic Electric Works,SSR RELAY SPST-NO 900MA 0-600V,27403,0,"Digi-Reel","0","1","Digi-Reel®","AQ-H","Active","Surface Mount","SPST-NO (1 Form A)","AC","1.21VDC","0V ~ 600V","900mA","-","Gull Wing","8-SMD (0.300"", 7.62mm), 7 Leads","8-SMD"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_gu1a_aqy21_s.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/255-4-SOP.jpg,255-2144-2-ND,AQY210SZ,Panasonic Electric Works,SSR RELAY SPST-NO 120MA 0-350V,8000,0,"0.96600","0","1000","Tape & Reel (TR)","PhotoMOS™ AQY","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.14VDC","0V ~ 350V","120mA","25 Ohms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_gu1a_aqy21_s.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/255-4-SOP.jpg,255-2144-1-ND,AQY210SZ,Panasonic Electric Works,SSR RELAY SPST-NO 120MA 0-350V,8188,0,"1.82000","0","1","Cut Tape (CT)","PhotoMOS™ AQY","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.14VDC","0V ~ 350V","120mA","25 Ohms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_gu1a_aqy21_s.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/255-4-SOP.jpg,255-2144-6-ND,AQY210SZ,Panasonic Electric Works,SSR RELAY SPST-NO 120MA 0-350V,8188,0,"Digi-Reel","0","1","Digi-Reel®","PhotoMOS™ AQY","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.14VDC","0V ~ 350V","120mA","25 Ohms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_gu1a_aqy21_s.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/255-4-SOP.jpg,255-2145-2-ND,AQY214SX,Panasonic Electric Works,SSR RELAY SPST-NO 100MA 0-400V,25000,0,"1.02200","0","1000","Tape & Reel (TR)","PhotoMOS™ AQY","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.14VDC","0V ~ 400V","100mA","35 Ohms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP"
https://www3.panasonic.biz/ac/e_download/control/relay/solid-state/catalog/semi_eng_aqh.pdf,//media.digikey.com/Renders/Panasonic%20Elect%20Works%20Renders/255;8SMD-7.4-7.62;;7.jpg,255-6001-2-ND,AQH3213AX,Panasonic Electric Works,SSR RELAY SPST-NO 1.2A 0-600V,14000,0,"1.03600","0","1000","Tape & Reel (TR)","AQ-H","Active","Surface Mount","SPST-NO (1 Form A)","AC, Zero Cross","1.21VDC","0V ~ 600V","1.2A","-","Gull Wing","8-SMD (0.300"", 7.62mm), 7 Leads","8-SMD"
https://www3.panasonic.biz/ac/e_download/control/relay/solid-state/catalog/semi_eng_aqh.pdf,//media.digikey.com/Renders/Panasonic%20Elect%20Works%20Renders/255;8SMD-7.4-7.62;;7.jpg,255-6001-1-ND,AQH3213AX,Panasonic Electric Works,SSR RELAY SPST-NO 1.2A 0-600V,14709,0,"1.95000","0","1","Cut Tape (CT)","AQ-H","Active","Surface Mount","SPST-NO (1 Form A)","AC, Zero Cross","1.21VDC","0V ~ 600V","1.2A","-","Gull Wing","8-SMD (0.300"", 7.62mm), 7 Leads","8-SMD"
https://www3.panasonic.biz/ac/e_download/control/relay/solid-state/catalog/semi_eng_aqh.pdf,//media.digikey.com/Renders/Panasonic%20Elect%20Works%20Renders/255;8SMD-7.4-7.62;;7.jpg,255-6001-6-ND,AQH3213AX,Panasonic Electric Works,SSR RELAY SPST-NO 1.2A 0-600V,14709,0,"Digi-Reel","0","1","Digi-Reel®","AQ-H","Active","Surface Mount","SPST-NO (1 Form A)","AC, Zero Cross","1.21VDC","0V ~ 600V","1.2A","-","Gull Wing","8-SMD (0.300"", 7.62mm), 7 Leads","8-SMD"
https://toshiba.semicon-storage.com/info/docget.jsp?did=17036&prodName=TLP222A-2,//media.digikey.com/Photos/TDK%20Photos/ZJY51R5-2PB-01.jpg,TLP222AF-ND,TLP222AF,Toshiba Semiconductor and Storage,SSR RELAY SPST-NO 500MA 0-60V,3896,0,"1.08000","0","1","Tube","TLP222A","Active","Through Hole","SPST-NO (1 Form A)","AC, DC","1.15VDC","0V ~ 60V","500mA","2 Ohms","PC Pin","4-DIP (0.300"", 7.62mm)","4-DIP"
http://www.ixysic.com/home/pdfs.nsf/0/9B95EEECA83780688525720B0055EE7F/$file/CPC1390.pdf,//media.digikey.com/renders/Clare%20Renders/4-SOP%20PKG.jpg,CLA269TR-ND,CPC1390GRTR,IXYS Integrated Circuits Division,SSR RELAY SPST-NO 140MA 0-400V,2000,0,"1.08750","0","1000","Tape & Reel (TR)","CPC, OptoMOS®","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.2VDC","0V ~ 400V","140mA","22 Ohms","Gull Wing","4-SMD (0.300"", 7.62mm)","4-SMD"
http://www.ixysic.com/home/pdfs.nsf/0/9B95EEECA83780688525720B0055EE7F/$file/CPC1390.pdf,//media.digikey.com/renders/Clare%20Renders/4-SOP%20PKG.jpg,CLA269CT-ND,CPC1390GRTR,IXYS Integrated Circuits Division,SSR RELAY SPST-NO 140MA 0-400V,2432,0,"2.56000","0","1","Cut Tape (CT)","CPC, OptoMOS®","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.2VDC","0V ~ 400V","140mA","22 Ohms","Gull Wing","4-SMD (0.300"", 7.62mm)","4-SMD"
http://www.ixysic.com/home/pdfs.nsf/0/9B95EEECA83780688525720B0055EE7F/$file/CPC1390.pdf,//media.digikey.com/renders/Clare%20Renders/4-SOP%20PKG.jpg,CLA269DKR-ND,CPC1390GRTR,IXYS Integrated Circuits Division,SSR RELAY SPST-NO 140MA 0-400V,2432,0,"Digi-Reel","0","1","Digi-Reel®","CPC, OptoMOS®","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.2VDC","0V ~ 400V","140mA","22 Ohms","Gull Wing","4-SMD (0.300"", 7.62mm)","4-SMD"
http://www.vishay.com/docs/83837/lh1546ae.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/751;i79089;;4.jpg,LH1546AEFTRTR-ND,LH1546AEFTR,Vishay Semiconductor Opto Division,SSR RELAY SPST-NO 120MA 0-350V,14000,0,"1.10040","0","2000","Tape & Reel (TR)","LH1546","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.18VDC","0V ~ 350V","120mA","28 Ohms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP"
http://www.vishay.com/docs/83837/lh1546ae.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/751;i79089;;4.jpg,LH1546AEFTRCT-ND,LH1546AEFTR,Vishay Semiconductor Opto Division,SSR RELAY SPST-NO 120MA 0-350V,15929,0,"2.08000","0","1","Cut Tape (CT)","LH1546","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.18VDC","0V ~ 350V","120mA","28 Ohms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP"
http://www.vishay.com/docs/83837/lh1546ae.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/751;i79089;;4.jpg,LH1546AEFTRDKR-ND,LH1546AEFTR,Vishay Semiconductor Opto Division,SSR RELAY SPST-NO 120MA 0-350V,15929,0,"Digi-Reel","0","1","Digi-Reel®","LH1546","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.18VDC","0V ~ 350V","120mA","28 Ohms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP"
http://www.ixysic.com/home/pdfs.nsf/0/498F5B361C9102A48525720B0055FE67/$file/CPC1393.pdf,//media.digikey.com/renders/Clare%20Renders/4-SOP%20PKG.jpg,CLA270TR-ND,CPC1393GRTR,IXYS Integrated Circuits Division,SSR RELAY SPST-NO 90MA 0-600V,3000,0,"1.11650","0","1000","Tape & Reel (TR)","CPC, OptoMOS®","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.2VDC","0V ~ 600V","90mA","50 Ohms","Gull Wing","4-SMD (0.300"", 7.62mm)","4-SMD"
http://www.ixysic.com/home/pdfs.nsf/0/498F5B361C9102A48525720B0055FE67/$file/CPC1393.pdf,//media.digikey.com/renders/Clare%20Renders/4-SOP%20PKG.jpg,CLA270CT-ND,CPC1393GRTR,IXYS Integrated Circuits Division,SSR RELAY SPST-NO 90MA 0-600V,3999,0,"2.63000","0","1","Cut Tape (CT)","CPC, OptoMOS®","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.2VDC","0V ~ 600V","90mA","50 Ohms","Gull Wing","4-SMD (0.300"", 7.62mm)","4-SMD"
http://www.ixysic.com/home/pdfs.nsf/0/498F5B361C9102A48525720B0055FE67/$file/CPC1393.pdf,//media.digikey.com/renders/Clare%20Renders/4-SOP%20PKG.jpg,CLA270DKR-ND,CPC1393GRTR,IXYS Integrated Circuits Division,SSR RELAY SPST-NO 90MA 0-600V,3999,0,"Digi-Reel","0","1","Digi-Reel®","CPC, OptoMOS®","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.2VDC","0V ~ 600V","90mA","50 Ohms","Gull Wing","4-SMD (0.300"", 7.62mm)","4-SMD"
http://www.ixysic.com/home/pdfs.nsf/www/CPC1006N.pdf/$file/CPC1006N.pdf,//media.digikey.com/Renders/TE%20Connectivity/4-SOP.jpg,CLA365-ND,CPC1006N,IXYS Integrated Circuits Division,SSR RELAY SPST-NO 75MA 0-60V,7486,0,"1.12000","0","1","Tube","CPC, OptoMOS®","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.2VDC","0V ~ 60V","75mA","10 Ohms","Gull Wing","4-SOP (0.150"", 3.81mm)","4-SOP"
http://www.vishay.com/docs/83836/lh1546adf.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/LH1546ADF.JPG,LH1546ADFTRTR-ND,LH1546ADFTR,Vishay Semiconductor Opto Division,SSR RELAY SPST-NO 120MA 0-350V,8000,0,"1.15920","0","1000","Tape & Reel (TR)","LH1546","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.2VDC","0V ~ 350V","120mA","28 Ohms","Gull Wing","4-SMD (0.300"", 7.62mm)","4-SMD"
http://www.vishay.com/docs/83836/lh1546adf.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/LH1546ADF.JPG,LH1546ADFTRCT-ND,LH1546ADFTR,Vishay Semiconductor Opto Division,SSR RELAY SPST-NO 120MA 0-350V,8481,0,"2.19000","0","1","Cut Tape (CT)","LH1546","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.2VDC","0V ~ 350V","120mA","28 Ohms","Gull Wing","4-SMD (0.300"", 7.62mm)","4-SMD"
http://www.vishay.com/docs/83836/lh1546adf.pdf,//media.digikey.com/Photos/Vishay%20Semiconductors/LH1546ADF.JPG,LH1546ADFTRDKR-ND,LH1546ADFTR,Vishay Semiconductor Opto Division,SSR RELAY SPST-NO 120MA 0-350V,8481,0,"Digi-Reel","0","1","Digi-Reel®","LH1546","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.2VDC","0V ~ 350V","120mA","28 Ohms","Gull Wing","4-SMD (0.300"", 7.62mm)","4-SMD"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_61g_61vy1.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_G3VM-61VY1.jpg,Z6068TR-ND,G3VM-61VY2(TR05),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 500MA 0-60V,22000,25500,"1.18500","0","500","Tape & Reel (TR)","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.27VDC","0V ~ 60V","500mA","2 Ohms","Gull Wing","4-SOP (0.179"", 4.55mm)","4-SOP"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_61g_61vy1.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_G3VM-61VY1.jpg,Z6068CT-ND,G3VM-61VY2(TR05),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 500MA 0-60V,22094,25500,"2.09000","0","1","Cut Tape (CT)","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.27VDC","0V ~ 60V","500mA","2 Ohms","Gull Wing","4-SOP (0.179"", 4.55mm)","4-SOP"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3vm_61g_61vy1.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_G3VM-61VY1.jpg,Z6068DKR-ND,G3VM-61VY2(TR05),Omron Electronics Inc-EMC Div,SSR RELAY SPST-NO 500MA 0-60V,22094,25500,"Digi-Reel","0","1","Digi-Reel®","G3VM","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.27VDC","0V ~ 60V","500mA","2 Ohms","Gull Wing","4-SOP (0.179"", 4.55mm)","4-SOP"
http://www.vishay.com/docs/84300/vor1142b6.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/6SMD.jpg,VOR1142B6TTR-ND,VOR1142B6T,Vishay Semiconductor Opto Division,SSR RELAY SPST-NO 140MA 0-400V,7000,0,"1.20260","0","1000","Tape & Reel (TR)","VOR1142","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.36VDC","0V ~ 400V","140mA","27 Ohms","Gull Wing","6-SMD (0.300"", 7.62mm)","6-SMD"
http://www.vishay.com/docs/84300/vor1142b6.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/6SMD.jpg,VOR1142B6TCT-ND,VOR1142B6T,Vishay Semiconductor Opto Division,SSR RELAY SPST-NO 140MA 0-400V,7935,0,"2.27000","0","1","Cut Tape (CT)","VOR1142","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.36VDC","0V ~ 400V","140mA","27 Ohms","Gull Wing","6-SMD (0.300"", 7.62mm)","6-SMD"
http://www.vishay.com/docs/84300/vor1142b6.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/6SMD.jpg,VOR1142B6TDKR-ND,VOR1142B6T,Vishay Semiconductor Opto Division,SSR RELAY SPST-NO 140MA 0-400V,7935,0,"Digi-Reel","0","1","Digi-Reel®","VOR1142","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.36VDC","0V ~ 400V","140mA","27 Ohms","Gull Wing","6-SMD (0.300"", 7.62mm)","6-SMD"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_ge1a_aqv21_e.pdf,//media.digikey.com/Renders/Panasonic%20Elect%20Works%20Renders/6SMD.jpg,255-1144-2-ND,AQV210EAX,Panasonic Electric Works,SSR RELAY SPST-NO 130MA 0-350V,9000,0,"1.20400","0","1000","Tape & Reel (TR)","PhotoMOS™ AQV","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.14VDC","0V ~ 350V","130mA","35 Ohms","Gull Wing","6-SMD (0.300"", 7.62mm)","6-SMD"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_ge1a_aqv21_e.pdf,//media.digikey.com/Renders/Panasonic%20Elect%20Works%20Renders/6SMD.jpg,255-3374-2-ND,AQV214EHAX,Panasonic Electric Works,SSR RELAY SPST-NO 120MA 0-400V,3000,0,"1.20400","0","1000","Tape & Reel (TR)","PhotoMOS™ AQV","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.14VDC","0V ~ 400V","120mA","50 Ohms","Gull Wing","6-SMD (0.300"", 7.62mm)","6-SMD"
https://www3.panasonic.biz/ac/e_download/control/relay/photomos/catalog/semi_eng_ge1a_aqv21_e.pdf,//media.digikey.com/Renders/Panasonic%20Elect%20Works%20Renders/6SMD.jpg,255-3374-1-ND,AQV214EHAX,Panasonic Electric Works,SSR RELAY SPST-NO 120MA 0-400V,3605,0,"2.27000","0","1","Cut Tape (CT)","PhotoMOS™ AQV","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.14VDC","0V ~ 400V","120mA","50 Ohms","Gull Wing","6-SMD (0.300"", 7.62mm)","6-SMD"
http://www.ixysic.com/home/pdfs.nsf/0/5C33D5989C40292E85256D2E004C4479/$file/CPC1130N.pdf,//media.digikey.com/Renders/TE%20Connectivity/4-SOP.jpg,CLA226TR-ND,CPC1130NTR,IXYS Integrated Circuits Division,SSR RELAY SPST-NC 120MA 0-350V,2000,0,"1.21500","0","2000","Tape & Reel (TR)","CPC, OptoMOS®","Active","Surface Mount","SPST-NC (1 Form B)","AC, DC","1.2VDC","0V ~ 350V","120mA","30 Ohms","Gull Wing","4-SOP (0.150"", 3.81mm)","4-SOP"
http://www.ixysic.com/home/pdfs.nsf/0/5C33D5989C40292E85256D2E004C4479/$file/CPC1130N.pdf,//media.digikey.com/Renders/TE%20Connectivity/4-SOP.jpg,CLA226CT-ND,CPC1130NTR,IXYS Integrated Circuits Division,SSR RELAY SPST-NC 120MA 0-350V,2638,0,"3.07000","0","1","Cut Tape (CT)","CPC, OptoMOS®","Active","Surface Mount","SPST-NC (1 Form B)","AC, DC","1.2VDC","0V ~ 350V","120mA","30 Ohms","Gull Wing","4-SOP (0.150"", 3.81mm)","4-SOP"
http://www.ixysic.com/home/pdfs.nsf/0/5C33D5989C40292E85256D2E004C4479/$file/CPC1130N.pdf,//media.digikey.com/Renders/TE%20Connectivity/4-SOP.jpg,CLA226DKR-ND,CPC1130NTR,IXYS Integrated Circuits Division,SSR RELAY SPST-NC 120MA 0-350V,2638,0,"Digi-Reel","0","1","Digi-Reel®","CPC, OptoMOS®","Active","Surface Mount","SPST-NC (1 Form B)","AC, DC","1.2VDC","0V ~ 350V","120mA","30 Ohms","Gull Wing","4-SOP (0.150"", 3.81mm)","4-SOP"
http://www.ixysic.com/home/pdfs.nsf/0/EDF21D8D80E72DDE85256E99004F4925/$file/CPC1510.pdf,//media.digikey.com/Renders/IXYS%20Renders/6-SMD.jpg,CLA272TR-ND,CPC1510GSTR,IXYS Integrated Circuits Division,SSR RELAY SPST-NO 200MA 0-250V,5000,0,"1.24700","0","1000","Tape & Reel (TR)","CPC, OptoMOS®","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.29VDC","0V ~ 250V","200mA","15 Ohms","Gull Wing","6-SMD (0.300"", 7.62mm)","6-SMD"
http://www.ixysic.com/home/pdfs.nsf/0/EDF21D8D80E72DDE85256E99004F4925/$file/CPC1510.pdf,//media.digikey.com/Renders/IXYS%20Renders/6-SMD.jpg,CLA272CT-ND,CPC1510GSTR,IXYS Integrated Circuits Division,SSR RELAY SPST-NO 200MA 0-250V,5199,0,"2.93000","0","1","Cut Tape (CT)","CPC, OptoMOS®","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.29VDC","0V ~ 250V","200mA","15 Ohms","Gull Wing","6-SMD (0.300"", 7.62mm)","6-SMD"
http://www.ixysic.com/home/pdfs.nsf/0/EDF21D8D80E72DDE85256E99004F4925/$file/CPC1510.pdf,//media.digikey.com/Renders/IXYS%20Renders/6-SMD.jpg,CLA272DKR-ND,CPC1510GSTR,IXYS Integrated Circuits Division,SSR RELAY SPST-NO 200MA 0-250V,5199,0,"Digi-Reel","0","1","Digi-Reel®","CPC, OptoMOS®","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.29VDC","0V ~ 250V","200mA","15 Ohms","Gull Wing","6-SMD (0.300"", 7.62mm)","6-SMD"
http://toshiba.semicon-storage.com/info/docget.jsp?did=17083&prodName=TLP592A,//media.digikey.com/photos/Toshiba%20Photos/TLP592A(F).JPG,TLP592AF-ND,TLP592A(F),Toshiba Semiconductor and Storage,SSR RELAY SPST-NO 500MA 0-60V,10237,0,"1.27000","0","1","Tube","TLP592A","Active","Through Hole","SPST-NO (1 Form A)","AC, DC","1.15VDC","0V ~ 60V","500mA","2 Ohms","PC Pin","6-DIP (0.300"", 7.62mm)","6-DIP"
http://www.ixysic.com/home/pdfs.nsf/0/AE52323AC8AEF3AD85256DB000681ECC/$file/LCA182.pdf,//media.digikey.com/Photos/IXYS%20Photos/LCB110STR.jpg,CLA348TR-ND,LCA182STR,IXYS Integrated Circuits Division,SSR RELAY SPST-NO 120MA 0-350V,3000,0,"1.27600","0","1000","Tape & Reel (TR)","LCA, OptoMOS®","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.2VDC","0V ~ 350V","120mA","35 Ohms","Gull Wing","6-SMD (0.300"", 7.62mm)","6-SMD"
http://www.ixysic.com/home/pdfs.nsf/0/AE52323AC8AEF3AD85256DB000681ECC/$file/LCA182.pdf,//media.digikey.com/Photos/IXYS%20Photos/LCB110STR.jpg,CLA348CT-ND,LCA182STR,IXYS Integrated Circuits Division,SSR RELAY SPST-NO 120MA 0-350V,3279,0,"3.00000","0","1","Cut Tape (CT)","LCA, OptoMOS®","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.2VDC","0V ~ 350V","120mA","35 Ohms","Gull Wing","6-SMD (0.300"", 7.62mm)","6-SMD"
http://www.ixysic.com/home/pdfs.nsf/0/AE52323AC8AEF3AD85256DB000681ECC/$file/LCA182.pdf,//media.digikey.com/Photos/IXYS%20Photos/LCB110STR.jpg,CLA348DKR-ND,LCA182STR,IXYS Integrated Circuits Division,SSR RELAY SPST-NO 120MA 0-350V,3279,0,"Digi-Reel","0","1","Digi-Reel®","LCA, OptoMOS®","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.2VDC","0V ~ 350V","120mA","35 Ohms","Gull Wing","6-SMD (0.300"", 7.62mm)","6-SMD"
https://toshiba.semicon-storage.com/info/docget.jsp?did=308&prodName=TLP170D,//media.digikey.com/Photos/Toshiba%20Photos/TLP170D(F).JPG,TLP170D(F)-ND,TLP170D(F),Toshiba Semiconductor and Storage,SSR RELAY SPST-NO 200MA 0-200V,7637,0,"1.37000","0","1","Tube","TLP170D","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.15VDC","0V ~ 200V","200mA","8 Ohms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SOP (2.54mm)"
http://www.ixysic.com/home/pdfs.nsf/www/CPC1020N.pdf/$file/CPC1020N.pdf,//media.digikey.com/Renders/TE%20Connectivity/4-SOP.jpg,CLA318TR-ND,CPC1020NTR,IXYS Integrated Circuits Division,SSR RELAY SPST-NO 1.2A 0-30V,16000,0,"1.38320","0","2000","Tape & Reel (TR)","CPC, OptoMOS®","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.2VDC","0V ~ 30V","1.2A","250 mOhms","Gull Wing","4-SOP (0.150"", 3.81mm)","4-SOP"
http://www.ixysic.com/home/pdfs.nsf/www/CPC1020N.pdf/$file/CPC1020N.pdf,//media.digikey.com/Renders/TE%20Connectivity/4-SOP.jpg,CLA318CT-ND,CPC1020NTR,IXYS Integrated Circuits Division,SSR RELAY SPST-NO 1.2A 0-30V,20297,0,"3.20000","0","1","Cut Tape (CT)","CPC, OptoMOS®","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.2VDC","0V ~ 30V","1.2A","250 mOhms","Gull Wing","4-SOP (0.150"", 3.81mm)","4-SOP"
http://www.ixysic.com/home/pdfs.nsf/www/CPC1020N.pdf/$file/CPC1020N.pdf,//media.digikey.com/Renders/TE%20Connectivity/4-SOP.jpg,CLA318DKR-ND,CPC1020NTR,IXYS Integrated Circuits Division,SSR RELAY SPST-NO 1.2A 0-30V,20297,0,"Digi-Reel","0","1","Digi-Reel®","CPC, OptoMOS®","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.2VDC","0V ~ 30V","1.2A","250 mOhms","Gull Wing","4-SOP (0.150"", 3.81mm)","4-SOP"
http://www.ixysic.com/home/pdfs.nsf/0/3EE95AFD6AFB962585256A2C00645E09/$file/LCB110.pdf,//media.digikey.com/Photos/IXYS%20Photos/LCB110STR.jpg,CLA250TR-ND,LCB110STR,IXYS Integrated Circuits Division,SSR RELAY SPST-NC 120MA 0-350V,3000,0,"1.42800","0","1000","Tape & Reel (TR)","LCB, OptoMOS®","Active","Surface Mount","SPST-NC (1 Form B)","AC, DC","1.2VDC","0V ~ 350V","120mA","35 Ohms","Gull Wing","6-SMD (0.300"", 7.62mm)","6-SMD"
http://www.ixysic.com/home/pdfs.nsf/0/3EE95AFD6AFB962585256A2C00645E09/$file/LCB110.pdf,//media.digikey.com/Photos/IXYS%20Photos/LCB110STR.jpg,CLA250CT-ND,LCB110STR,IXYS Integrated Circuits Division,SSR RELAY SPST-NC 120MA 0-350V,4180,0,"3.14000","0","1","Cut Tape (CT)","LCB, OptoMOS®","Active","Surface Mount","SPST-NC (1 Form B)","AC, DC","1.2VDC","0V ~ 350V","120mA","35 Ohms","Gull Wing","6-SMD (0.300"", 7.62mm)","6-SMD"
http://www.ixysic.com/home/pdfs.nsf/0/3EE95AFD6AFB962585256A2C00645E09/$file/LCB110.pdf,//media.digikey.com/Photos/IXYS%20Photos/LCB110STR.jpg,CLA250DKR-ND,LCB110STR,IXYS Integrated Circuits Division,SSR RELAY SPST-NC 120MA 0-350V,4180,0,"Digi-Reel","0","1","Digi-Reel®","LCB, OptoMOS®","Active","Surface Mount","SPST-NC (1 Form B)","AC, DC","1.2VDC","0V ~ 350V","120mA","35 Ohms","Gull Wing","6-SMD (0.300"", 7.62mm)","6-SMD"
https://docs.broadcom.com/docs/AV02-0173EN,//media.digikey.com/photos/Avago%20Tech%20Photos/ASSR-1510-003E.JPG,516-2189-5-ND,ASSR-1218-003E,Broadcom Limited,SSR RELAY SPST-NO 200MA 0-60V,7286,0,"1.48000","0","1","Tube","ASSR","Active","Surface Mount","SPST-NO (1 Form A)","AC, DC","1.3VDC","0V ~ 60V","200mA","10 Ohms","Gull Wing","4-SOP (0.173"", 4.40mm)","4-SO"
