Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Coil Voltage","Contact Form","Contact Rating (Current)","Switching Voltage","Coil Current","Coil Type","Features","Termination Style","Seal Rating","Coil Insulation","Must Operate Voltage","Must Release Voltage","Operate Time","Release Time","Operating Temperature","Contact Material","Relay Type"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6s.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6SK-2F.JPG,Z5235DKR-ND,G6SK-2F-TR DC5,Omron Electronics Inc-EMC Div,RELAY TELECOM DPDT 2A 5VDC,4378,0,"Digi-Reel","0","1","Digi-Reel®","G6S","Active","Surface Mount","5VDC","DPDT (2 Form C)","2A","250VAC, 220VDC - Max","40.0mA","Latching, Dual Coil","-","Gull Wing","-","-","3.75 VDC","-","4ms","4ms","-40°C ~ 85°C","Silver (Ag), Gold (Au)","Telecom"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6j.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G6J-2FS,%20G6JU-2FS%20SERIES.jpg",Z2140TR-ND,G6J-2FL-Y-TR DC5,Omron Electronics Inc-EMC Div,RELAY TELECOM DPDT 1A 5VDC,13200,0,"2.86240","0","400","Tape & Reel (TR)","G6J-Y","Active","Surface Mount","5VDC","DPDT (2 Form C)","1A","125VAC, 110VDC - Max","28.9mA","Non Latching","-","Gull Wing","-","-","3.75 VDC","0.5 VDC","3ms","3ms","-40°C ~ 85°C","Silver (Ag), Gold (Au)","Telecom"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6j.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G6J-2FS,%20G6JU-2FS%20SERIES.jpg",Z2140CT-ND,G6J-2FL-Y-TR DC5,Omron Electronics Inc-EMC Div,RELAY TELECOM DPDT 1A 5VDC,13524,0,"4.72000","0","1","Cut Tape (CT)","G6J-Y","Active","Surface Mount","5VDC","DPDT (2 Form C)","1A","125VAC, 110VDC - Max","28.9mA","Non Latching","-","Gull Wing","-","-","3.75 VDC","0.5 VDC","3ms","3ms","-40°C ~ 85°C","Silver (Ag), Gold (Au)","Telecom"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6j.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G6J-2FS,%20G6JU-2FS%20SERIES.jpg",Z2140DKR-ND,G6J-2FL-Y-TR DC5,Omron Electronics Inc-EMC Div,RELAY TELECOM DPDT 1A 5VDC,13524,0,"Digi-Reel","0","1","Digi-Reel®","G6J-Y","Active","Surface Mount","5VDC","DPDT (2 Form C)","1A","125VAC, 110VDC - Max","28.9mA","Non Latching","-","Gull Wing","-","-","3.75 VDC","0.5 VDC","3ms","3ms","-40°C ~ 85°C","Silver (Ag), Gold (Au)","Telecom"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_txs.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/TXS2SA-%20SERIES.jpg,255-1393-2-ND,TXS2SA-4.5V-Z,Panasonic Electric Works,RELAY GEN PURPOSE DPDT 1A 4.5VDC,11000,0,"2.88000","0","500","Tape & Reel (TR)","TX-S","Active","Surface Mount","4.5VDC","DPDT (2 Form C)","1A","110VDC - Max","11.1mA","Non Latching","-","Gull Wing","Sealed - Fully","-","3.6 VDC","0.45 VDC","5ms","5ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_tq.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/TQ-D-SERIES.jpg,255-1775-2-ND,TQ2SA-L2-5V-Z,Panasonic Electric Works,RELAY TELECOM DPDT 2A 5VDC,10000,1000,"2.88000","0","500","Tape & Reel (TR)","TQ-SMD","Active","Surface Mount","5VDC","DPDT (2 Form C)","2A","125VAC, 220VDC - Max","28.1mA","Latching, Dual Coil","-","Gull Wing","-","-","3.75 VDC","-","4ms","4ms","-40°C ~ 85°C","Silver Nickel (AgNi), Gold (Au)","Telecom"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g5v_2.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G5V-2-DC5,%20G5V-2-DC12,%20G5V-2-DC24,%20G5V-2-H1-DC5,%20G5V-2-H1-DC12,%20G5V-2-H1-DC24.jpg",Z767-ND,G5V-2-DC5,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE DPDT 2A 5VDC,4404,0,"2.88000","0","1","Tube","G5V-2","Active","Through Hole","5VDC","DPDT (2 Form C)","2A","125VAC, 125VDC - Max","100mA","Non Latching","-","PC Pin","Sealed - Fully","-","3.75 VDC","0.25 VDC","7ms","3ms","-25°C ~ 65°C","Silver (Ag), Gold (Au)","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_tq.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/TQ2SS.JPG,255-3845-2-ND,TQ2SS-L2-3V-Z,Panasonic Electric Works,RELAY TELECOM DPDT 2A 3VDC,2500,0,"2.88000","0","500","Tape & Reel (TR)","TQ-SMD","Active","Surface Mount","3VDC","DPDT (2 Form C)","2A","125VAC, 220VDC - Max","46.7mA","Latching, Dual Coil","-","Gull Wing","-","-","2.25 VDC","-","4ms","4ms","-40°C ~ 85°C","Silver Nickel (AgNi), Gold (Au)","Telecom"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_tq.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/TQ2SS.JPG,255-3845-1-ND,TQ2SS-L2-3V-Z,Panasonic Electric Works,RELAY TELECOM DPDT 2A 3VDC,2994,0,"5.07000","0","1","Cut Tape (CT)","TQ-SMD","Active","Surface Mount","3VDC","DPDT (2 Form C)","2A","125VAC, 220VDC - Max","46.7mA","Latching, Dual Coil","-","Gull Wing","-","-","2.25 VDC","-","4ms","4ms","-40°C ~ 85°C","Silver Nickel (AgNi), Gold (Au)","Telecom"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_tq.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/TQ2SS.JPG,255-3845-6-ND,TQ2SS-L2-3V-Z,Panasonic Electric Works,RELAY TELECOM DPDT 2A 3VDC,2994,0,"Digi-Reel","0","1","Digi-Reel®","TQ-SMD","Active","Surface Mount","3VDC","DPDT (2 Form C)","2A","125VAC, 220VDC - Max","46.7mA","Latching, Dual Coil","-","Gull Wing","-","-","2.25 VDC","-","4ms","4ms","-40°C ~ 85°C","Silver Nickel (AgNi), Gold (Au)","Telecom"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G6L.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G6L-1F-DC3,%20G6L-1F-DC4.5,%20G6L-1F-DC5,%20G6L-1F-DC12,%20G6L-1F-DC24.jpg",Z1232-ND,G6L-1F DC5,Omron Electronics Inc-EMC Div,RELAY TELECOM SPST 1A 5VDC,25755,12000,"2.91000","0","1","Tube","G6L","Active","Surface Mount","5VDC","SPST-NO (1 Form A)","1A","125VAC, 60VDC - Max","36.0mA","Non Latching","-","Gull Wing","Sealed - Fully","-","4 VDC","0.5 VDC","5ms","5ms","-40°C ~ 70°C","-","Telecom"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G6L.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G6L-1F-DC3,%20G6L-1F-DC4.5,%20G6L-1F-DC5,%20G6L-1F-DC12,%20G6L-1F-DC24.jpg",Z1233-ND,G6L-1F DC12,Omron Electronics Inc-EMC Div,RELAY TELECOM SPST 1A 12VDC,17886,2000,"2.91000","0","1","Tube","G6L","Active","Surface Mount","12VDC","SPST-NO (1 Form A)","1A","125VAC, 60VDC - Max","15.0mA","Non Latching","-","Gull Wing","Sealed - Fully","-","9 VDC","1.2 VDC","5ms","5ms","-40°C ~ 70°C","-","Telecom"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G6L.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G6L-1P-DC3,%20G6L-1P-DC4.5,%20G6L-1P-DC5,%20G6L-1P-DC12,%20G6L-1P-DC24.jpg",Z1228-ND,G6L-1P DC5,Omron Electronics Inc-EMC Div,RELAY TELECOM SPST 1A 5VDC,16315,0,"2.91000","0","1","Tube","G6L","Active","Through Hole","5VDC","SPST-NO (1 Form A)","1A","125VAC, 60VDC - Max","36.0mA","Non Latching","-","PC Pin","Sealed - Fully","-","4 VDC","0.5 VDC","5ms","5ms","-40°C ~ 70°C","-","Telecom"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G6L.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G6L-1F-DC3,%20G6L-1F-DC4.5,%20G6L-1F-DC5,%20G6L-1F-DC12,%20G6L-1F-DC24.jpg",Z1231-ND,G6L-1F-DC4.5,Omron Electronics Inc-EMC Div,RELAY TELECOM SPST 1A 4.5VDC,299,0,"2.91000","0","1","Tube","G6L","Active","Surface Mount","4.5VDC","SPST-NO (1 Form A)","1A","125VAC, 60VDC - Max","40.0mA","Non Latching","-","Gull Wing","Sealed - Fully","-","3.38 VDC","0.45 VDC","5ms","5ms","-40°C ~ 70°C","-","Telecom"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1393788-7&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/V23079-SERIES.jpg,PB1080TR-ND,V23079E1201B301,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE DPDT 2A 5VDC,58800,0,"2.92800","0","400","Tape & Reel (TR)","V23079, AXICOM","Active","Surface Mount","5VDC","DPDT (2 Form C)","2A","250VAC, 220VDC - Max","28.0mA","Latching, Dual Coil","-","Gull Wing","-","-","3.75 VDC","-","4ms","4ms","-40°C ~ 85°C","Silver Nickel (AgNi), Gold (Au)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1393788-7&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/V23079-SERIES.jpg,PB1080CT-ND,V23079E1201B301,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE DPDT 2A 5VDC,59035,0,"4.83000","0","1","Cut Tape (CT)","V23079, AXICOM","Active","Surface Mount","5VDC","DPDT (2 Form C)","2A","250VAC, 220VDC - Max","28.0mA","Latching, Dual Coil","-","Gull Wing","-","-","3.75 VDC","-","4ms","4ms","-40°C ~ 85°C","Silver Nickel (AgNi), Gold (Au)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1393788-7&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/V23079-SERIES.jpg,PB1080DKR-ND,V23079E1201B301,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE DPDT 2A 5VDC,59035,0,"Digi-Reel","0","1","Digi-Reel®","V23079, AXICOM","Active","Surface Mount","5VDC","DPDT (2 Form C)","2A","250VAC, 220VDC - Max","28.0mA","Latching, Dual Coil","-","Gull Wing","-","-","3.75 VDC","-","4ms","4ms","-40°C ~ 85°C","Silver Nickel (AgNi), Gold (Au)","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G6L.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G6L-1P-DC3,%20G6L-1P-DC4.5,%20G6L-1P-DC5,%20G6L-1P-DC12,%20G6L-1P-DC24.jpg",Z2041-ND,G6L-1P-DC24,Omron Electronics Inc-EMC Div,RELAY TELECOM SPST 1A 24VDC,2871,6000,"2.93000","0","1","Tube","G6L","Active","Through Hole","24VDC","SPST-NO (1 Form A)","1A","125VAC, 60VDC - Max","9.6mA","Non Latching","-","PC Pin","Sealed - Fully","-","18 VDC","2.4 VDC","5ms","5ms","-40°C ~ 70°C","-","Telecom"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1462000-2&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MT2-AXICOM.jpg,PB1121-ND,C93416,TE Connectivity Potter & Brumfield Relays,RELAY TELECOM DPDT 2A 5VDC,9145,0,"3.02000","0","1","Tube","MT2, AXICOM","Active","Through Hole","5VDC","DPDT (2 Form C)","2A","250VAC, 220VDC - Max","40.0mA","Non Latching","-","PC Pin","-","-","3.3 VDC","0.5 VDC","5ms","3ms","-55°C ~ 85°C","Silver Nickel (AgNi), Gold (Au)","Telecom"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6j.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G6J-2FS,%20G6JU-2FS%20SERIES.jpg",Z2138TR-ND,G6J-2FS-Y-TR DC24,Omron Electronics Inc-EMC Div,RELAY TELECOM DPDT 1A 24VDC,400,0,"3.05040","0","400","Tape & Reel (TR)","G6J-Y","Active","Surface Mount","24VDC","DPDT (2 Form C)","1A","125VAC, 110VDC - Max","9.2mA","Non Latching","-","Gull Wing","-","-","18 VDC","2.4 VDC","3ms","3ms","-40°C ~ 85°C","Silver (Ag), Gold (Au)","Telecom"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6j.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G6J-2FS,%20G6JU-2FS%20SERIES.jpg",Z2138CT-ND,G6J-2FS-Y-TR DC24,Omron Electronics Inc-EMC Div,RELAY TELECOM DPDT 1A 24VDC,574,0,"5.03000","0","1","Cut Tape (CT)","G6J-Y","Active","Surface Mount","24VDC","DPDT (2 Form C)","1A","125VAC, 110VDC - Max","9.2mA","Non Latching","-","Gull Wing","-","-","18 VDC","2.4 VDC","3ms","3ms","-40°C ~ 85°C","Silver (Ag), Gold (Au)","Telecom"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6j.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G6J-2FS,%20G6JU-2FS%20SERIES.jpg",Z2138DKR-ND,G6J-2FS-Y-TR DC24,Omron Electronics Inc-EMC Div,RELAY TELECOM DPDT 1A 24VDC,574,0,"Digi-Reel","0","1","Digi-Reel®","G6J-Y","Active","Surface Mount","24VDC","DPDT (2 Form C)","1A","125VAC, 110VDC - Max","9.2mA","Non Latching","-","Gull Wing","-","-","18 VDC","2.4 VDC","3ms","3ms","-40°C ~ 85°C","Silver (Ag), Gold (Au)","Telecom"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1461185&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/TSC-1%20SERIES.jpg,PB648-ND,"TSC-124L3H,000",TE Connectivity Potter & Brumfield Relays,RELAY TELECOM SPDT 1A 24VDC,5065,0,"3.07000","0","1","Tube","TSC, OEG","Active","Through Hole","24VDC","SPDT (1 Form C)","1A","120VAC, 30VDC - Max","6.3mA","Non Latching","-","PC Pin","Sealed - Fully","-","18 VDC","1.2 VDC","5ms","5ms","-30°C ~ 80°C","Silver Nickel (AgNi)","Telecom"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g5v_2.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G5V-2-DC5,%20G5V-2-DC12,%20G5V-2-DC24,%20G5V-2-H1-DC5,%20G5V-2-H1-DC12,%20G5V-2-H1-DC24.jpg",Z2255-ND,G5V-2-DC48,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE DPDT 2A 48VDC,2325,500,"3.07000","0","1","Tube","G5V-2","Active","Through Hole","48VDC","DPDT (2 Form C)","2A","125VAC, 125VDC - Max","12.0mA","Non Latching","-","PC Pin","Sealed - Fully","-","36 VDC","2.4 VDC","7ms","3ms","-25°C ~ 65°C","Silver (Ag), Gold (Au)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g5v_2.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G5V-2-DC5,%20G5V-2-DC12,%20G5V-2-DC24,%20G5V-2-H1-DC5,%20G5V-2-H1-DC12,%20G5V-2-H1-DC24.jpg",Z772-ND,G5V-2-H-DC24,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE DPDT 2A 24VDC,13421,7000,"3.10000","0","1","Tube","G5V-2","Active","Through Hole","24VDC","DPDT (2 Form C)","2A","125VAC, 125VDC - Max","15.0mA","Non Latching","-","PC Pin","Sealed - Fully","-","18 VDC","1.2 VDC","7ms","3ms","-25°C ~ 65°C","Silver (Ag), Gold (Au)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1393789-2&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/V23079A100%20SERIES.jpg,PB1058-ND,V23079A2003B301,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE DPDT 2A 12VDC,6326,0,"3.10000","0","1","Tube","V23079, AXICOM","Active","Through Hole","12VDC","DPDT (2 Form C)","2A","250VAC, 220VDC - Max","11.7mA","Non Latching","-","PC Pin","-","-","9 VDC","1.2 VDC","4ms","4ms","-40°C ~ 85°C","Silver Nickel (AgNi), Gold (Au)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g5v_2.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G5V-2-DC5,%20G5V-2-DC12,%20G5V-2-DC24,%20G5V-2-H1-DC5,%20G5V-2-H1-DC12,%20G5V-2-H1-DC24.jpg",Z771-ND,G5V-2-H-DC12,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE DPDT 2A 12VDC,4100,0,"3.10000","0","1","Tube","G5V-2","Active","Through Hole","12VDC","DPDT (2 Form C)","2A","125VAC, 125VDC - Max","30.0mA","Non Latching","-","PC Pin","Sealed - Fully","-","9 VDC","0.6 VDC","7ms","3ms","-25°C ~ 65°C","Silver (Ag), Gold (Au)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1393788-5&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/V23079A100%20SERIES.jpg,PB1084-ND,V23079B1205B301,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE DPDT 2A 24VDC,1237,0,"3.13000","0","1","Tube","V23079, AXICOM","Active","Through Hole","24VDC","DPDT (2 Form C)","2A","250VAC, 220VDC - Max","5.8mA","Latching, Dual Coil","-","PC Pin","-","-","18 VDC","-","4ms","4ms","-40°C ~ 85°C","Silver Nickel (AgNi), Gold (Au)","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_ds2y.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/DS2Y.jpg,255-1079-ND,DS2Y-S-DC12V,Panasonic Electric Works,RELAY GEN PURPOSE DPDT 2A 12VDC,5559,3850,"3.14000","0","1","Tube","DS2Y","Active","Through Hole","12VDC","DPDT (2 Form C)","2A","250VAC, 220VDC - Max","16.7mA","Non Latching","-","PC Pin","-","-","8.4 VDC","1.2 VDC","4ms","3ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_ds2y.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/DS2Y.jpg,255-1078-ND,DS2Y-S-DC5V,Panasonic Electric Works,RELAY GEN PURPOSE DPDT 2A 5VDC,2671,2850,"3.14000","0","1","Tube","DS2Y","Active","Through Hole","5VDC","DPDT (2 Form C)","2A","250VAC, 220VDC - Max","40.0mA","Non Latching","-","PC Pin","-","-","3.5 VDC","0.5 VDC","4ms","3ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6s.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G6S2DC5BYOMR,%20G6S2DC9BYOMR,%20G6S2DC12BYOMR,%20G6S2DC24BYOMR,%20G6S2DC48BYOMR.jpg",Z2607-ND,G6S-2 DC12,Omron Electronics Inc-EMC Div,RELAY TELECOM DPDT 2A 12VDC,4170,27000,"3.15000","0","1","Tube","G6S","Active","Through Hole","12VDC","DPDT (2 Form C)","2A","250VAC, 220VDC - Max","11.7mA","Non Latching","-","PC Pin","-","-","9 VDC","1.2 VDC","4ms","4ms","-40°C ~ 85°C","Silver (Ag), Gold (Au)","Telecom"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g5v_2.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G5V-2-H1-DC5.JPG,Z108-ND,G5V-2-H1 DC5,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE DPDT 1A 5VDC,14977,12000,"3.18000","0","1","Tube","G5V-2","Active","Through Hole","5VDC","DPDT (2 Form C)","1A","125VAC, 125VDC - Max","30.0mA","Non Latching","-","PC Pin","Sealed - Fully","-","3.75 VDC","0.25 VDC","7ms","3ms","-25°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G6L.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G6L-1F-DC3,%20G6L-1F-DC4.5,%20G6L-1F-DC5,%20G6L-1F-DC12,%20G6L-1F-DC24.jpg",Z2040-ND,G6L-1F-DC24,Omron Electronics Inc-EMC Div,RELAY TELECOM SPST 1A 24VDC,14311,2000,"3.18000","0","1","Tube","G6L","Active","Surface Mount","24VDC","SPST-NO (1 Form A)","1A","125VAC, 60VDC - Max","9.6mA","Non Latching","-","Gull Wing","Sealed - Fully","-","18 VDC","2.4 VDC","5ms","5ms","-40°C ~ 70°C","-","Telecom"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g5v_2.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G5V-2-DC5,%20G5V-2-DC12,%20G5V-2-DC24,%20G5V-2-H1-DC5,%20G5V-2-H1-DC12,%20G5V-2-H1-DC24.jpg",Z110-ND,G5V-2-H1 DC24,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE DPDT 1A 24VDC,13953,9000,"3.18000","0","1","Tube","G5V-2","Active","Through Hole","24VDC","DPDT (2 Form C)","1A","125VAC, 125VDC - Max","8.3mA","Non Latching","-","PC Pin","Sealed - Fully","-","18 VDC","1.2 VDC","7ms","3ms","-25°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g5v_2.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G5V-2-DC5,%20G5V-2-DC12,%20G5V-2-DC24,%20G5V-2-H1-DC5,%20G5V-2-H1-DC12,%20G5V-2-H1-DC24.jpg",Z109-ND,G5V-2-H1 DC12,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE DPDT 1A 12VDC,10693,25500,"3.18000","0","1","Tube","G5V-2","Active","Through Hole","12VDC","DPDT (2 Form C)","1A","125VAC, 125VDC - Max","12.5mA","Non Latching","-","PC Pin","Sealed - Fully","-","9 VDC","0.6 VDC","7ms","3ms","-25°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_ds2y.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/DS2Y.jpg,255-1080-ND,DS2Y-S-DC24V,Panasonic Electric Works,RELAY GEN PURPOSE DPDT 2A 24VDC,4572,0,"3.26000","0","1","Tube","DS2Y","Active","Through Hole","24VDC","DPDT (2 Form C)","2A","250VAC, 220VDC - Max","8.3mA","Non Latching","-","PC Pin","-","-","16.8 VDC","2.4 VDC","4ms","3ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6s.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G6S2DC5BYOMR,%20G6S2DC9BYOMR,%20G6S2DC12BYOMR,%20G6S2DC24BYOMR,%20G6S2DC48BYOMR.jpg",Z2615-ND,G6S-2 DC5,Omron Electronics Inc-EMC Div,RELAY TELECOM DPDT 2A 5VDC,15722,0,"3.33000","0","1","Tube","G6S","Active","Through Hole","5VDC","DPDT (2 Form C)","2A","250VAC, 220VDC - Max","28.1mA","Non Latching","-","PC Pin","-","-","3.75 VDC","0.5 VDC","4ms","4ms","-40°C ~ 85°C","Silver (Ag), Gold (Au)","Telecom"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_tq.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/TQ2-%20SERIES.jpg,255-1001-5-ND,TQ2-5V,Panasonic Electric Works,RELAY TELECOM DPDT 1A 5VDC,36233,0,"3.38000","0","1","Tube","TQ","Active","Through Hole","5VDC","DPDT (2 Form C)","1A","125VAC, 110VDC - Max","28.1mA","Non Latching","-","PC Pin","-","-","3.75 VDC","0.5 VDC","3ms","3ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","Telecom"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_tq.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/TQ2-%20SERIES.jpg,255-1002-5-ND,TQ2-12V,Panasonic Electric Works,RELAY TELECOM DPDT 1A 12VDC,2496,0,"3.38000","0","1","Tube","TQ","Active","Through Hole","12VDC","DPDT (2 Form C)","1A","125VAC, 110VDC - Max","11.7mA","Non Latching","-","PC Pin","-","-","9 VDC","1.2 VDC","3ms","3ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","Telecom"
https://www3.panasonic.biz/ac/e_download/control/relay/signal/catalog/mech_eng_tq.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/TQ2-%20SERIES.jpg,255-1225-5-ND,TQ2-3V,Panasonic Electric Works,RELAY TELECOM DPDT 1A 3VDC,1042,0,"3.38000","0","1","Tube","TQ","Active","Through Hole","3VDC","DPDT (2 Form C)","1A","125VAC, 110VDC - Max","46.7mA","Non Latching","-","PC Pin","-","-","2.25 VDC","0.3 VDC","3ms","3ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","Telecom"
http://www.panasonic-electric-works.com/eu-asset/en/downloads/ds_61022_en_txs.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/TXS2SA-%20SERIES.jpg,255-2347-2-ND,TXS2SA-L2-3V-Z,Panasonic Electric Works,RELAY GEN PURPOSE DPDT 1A 3VDC,13500,0,"3.40500","0","500","Tape & Reel (TR)","TX-S","Active","Surface Mount","3VDC","DPDT (2 Form C)","1A","110VDC - Max","23.3mA","Latching, Dual Coil","-","Gull Wing","Sealed - Fully","-","2.4 VDC","-","5ms","5ms","-40°C ~ 70°C","Silver (Ag), Gold (Au)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6s.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G6S2DC5BYOMR,%20G6S2DC9BYOMR,%20G6S2DC12BYOMR,%20G6S2DC24BYOMR,%20G6S2DC48BYOMR.jpg",Z3623-ND,G6S-2-Y DC12,Omron Electronics Inc-EMC Div,RELAY TELECOM DPDT 2A 12VDC,2464,0,"3.41000","0","1","Tube","G6S","Active","Through Hole","12VDC","DPDT (2 Form C)","2A","250VAC, 220VDC - Max","16.7mA","Non Latching","-","PC Pin","-","-","9 VDC","1.2 VDC","4ms","4ms","-40°C ~ 85°C","Silver (Ag), Gold (Au)","Telecom"
