Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Connector Type","Length","Voltage","Barrel Depth","Wire Gauge","Shielding","Color - Cap","Color - Wire","Material - Cap"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846938&DocType=Customer+Drawing&DocLang=English,-,846938-3-ND,846938-3,TE Connectivity AMP Connectors,LGH-1L PLUG TO CBL 16AWG 12.12"",0,0,"437.52300","0","20","-","Active","LGH-1L Plug to Cable (Round)","12.12"" (307.848mm)","25kV","1.69"" (42.93mm)","16 AWG","Shielded","Red","-","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=839564&DocType=Customer+Drawing&DocLang=English,-,839564-1-ND,839564-1,TE Connectivity AMP Connectors,LGH-2 PLUG TO CBL 16AWG 12.38"",0,0,"439.17600","0","10","-","Active","LGH-2 Plug to Cable (Round)","12.38"" (314.452mm)","30kV","1.43"" (36.32mm)","16 AWG","Unshielded","Green","-","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830126&DocType=Customer+Drawing&DocLang=English,-,830126-1-ND,830126-1,"TE Connectivity Aerospace, Defense and Marine",LGH-1 PLUG TO LGH-1 PLG 16AWG 8"",0,0,"443.17800","0","20","-","Active","LGH-1 Plug to LGH-1 Plug","8.00"" (203.200mm)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868843&DocType=Customer+Drawing&DocLang=English,-,868843-1-ND,868843-1,TE Connectivity AMP Connectors,LGH-1/2 PLUG TO CBL 18AWG 11.82"",0,0,"447.94100","0","100","-","Active","LGH-1/2 Plug to Cable (Round)","11.82"" (300.228mm)","10kV","0.53"" (13.46mm)","18 AWG","Unshielded","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830638&DocType=Customer+Drawing&DocLang=English,-,1-830638-9-ND,1-830638-9,"TE Connectivity Aerospace, Defense and Marine",LGH-1L PLUG TO LGH-1L PLUG 16AWG,0,0,"448.51400","0","10","-","Active","LGH-1L Plug to LGH-1L Plug","4.00' (1.22m)","25kV","1.69"" (42.93mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867471&DocType=Customer+Drawing&DocLang=English,-,867471-1-ND,867471-1,"TE Connectivity Aerospace, Defense and Marine",RECT 6P RCPT TO WIR 22AWG 13.52"",0,0,"452.96550","0","40","-","Active","Rectangular, 06 pos Female Receptacle (Flange Mount) to Individual Wire Leads","13.52"" (343.408mm)","6kV","-","22 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867471&DocType=Customer+Drawing&DocLang=English,-,5-867471-1-ND,5-867471-1,TE Connectivity AMP Connectors,RECT 6P RCPT TO WIR 22AWG 13.52"",0,0,"455.16600","0","40","-","Active","Rectangular, 06 pos Female Receptacle (Flange Mount) to Individual Wire Leads","13.52"" (343.408mm)","6kV","-","22 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=445058&DocType=Customer+Drawing&DocLang=English,-,445058-2-ND,445058-2,TE Connectivity AMP Connectors,LGH-4 PLUG TO CBL 16AWG 6.17',0,0,"457.47500","0","10","-","Active","LGH-4 Plug to Cable (Round)","6.17' (1.88m)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=445058&DocType=Customer+Drawing&DocLang=English,-,5-445058-2-ND,5-445058-2,TE Connectivity AMP Connectors,LGH-4 PLUG TO CBL 16AWG 6.17',0,0,"457.47500","0","20","-","Active","LGH-4 Plug to Cable (Round)","6.17' (1.88m)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830126&DocType=Customer+Drawing&DocLang=English,-,830126-2-ND,830126-2,TE Connectivity AMP Connectors,LGH-1 PLUG TO LGH-1 PLG 16AWG 6"",0,0,"460.09950","0","20","-","Active","LGH-1 Plug to LGH-1 Plug","6.00"" (152.400mm)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868749&DocType=Customer+Drawing&DocLang=English,-,868749-1-ND,868749-1,TE Connectivity AMP Connectors,LGH-1/2 PLG TO LGH-1/2 PLG 16AWG,0,0,"460.32640","0","50","-","Active","LGH-1/2 Plug to LGH-1/2 Plug","24.00"" (609.600mm)","10kV","0.53"" (13.46mm)","16 AWG","Shielded","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=848076&DocType=Customer+Drawing&DocLang=English,-,2-848076-6-ND,2-848076-6,TE Connectivity AMP Connectors,LGH-3 PLUG TO CBL 16AWG 16.63"",0,0,"466.34900","0","20","-","Active","LGH-3 Plug to Cable (Round)","16.63"" (422.402mm)","40kV","1.81"" (45.97mm)","16 AWG","Shielded","Green","-","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=848076&DocType=Customer+Drawing&DocLang=English,-,7-848076-6-ND,7-848076-6,TE Connectivity AMP Connectors,LGH-3 PLUG TO CBL 16AWG 16.63"",0,0,"466.34900","0","20","-","Active","LGH-3 Plug to Cable (Round)","16.63"" (422.402mm)","40kV","1.81"" (45.97mm)","16 AWG","Shielded","Green","-","Epoxy"
-,-,2-830612-7-ND,2-830612-7,"TE Connectivity Aerospace, Defense and Marine",LGH 1/2 DBL MLD END,0,0,"468.23400","0","10","*","Active","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846291&DocType=Customer+Drawing&DocLang=English,-,1-846291-1-ND,1-846291-1,"TE Connectivity Aerospace, Defense and Marine",LGH-4 PLG TO LGH-4 PLG 16AWG 18"",0,0,"470.32200","0","10","-","Active","LGH-4 Plug to LGH-4 Plug","18.00"" (457.200mm)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867473&DocType=Customer+Drawing&DocLang=English,-,867473-1-ND,867473-1,"TE Connectivity Aerospace, Defense and Marine",RECT 6P PLG TO WIRE 22AWG 13.52"",0,0,"474.60600","0","40","-","Active","Rectangular, 06 pos Male Plug (Flange Mount) to Individual Wire Leads","13.52"" (343.408mm)","-","-","22 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=848076&DocType=Customer+Drawing&DocLang=English,-,7-848076-2-ND,7-848076-2,TE Connectivity AMP Connectors,LGH-3 PLUG TO CBL 16AWG 16.63"",0,0,"476.38300","0","20","-","Active","LGH-3 Plug to Cable (Round)","16.63"" (422.402mm)","40kV","1.81"" (45.97mm)","16 AWG","Shielded","Green","-","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=849616&DocType=Customer+Drawing&DocLang=English,-,1-849616-0-ND,1-849616-0,TE Connectivity AMP Connectors,LGH-1L PLUG TO LGH-1L PLUG 16AWG,0,0,"478.21000","0","20","-","Active","LGH-1L Plug to LGH-1L Plug","36.00"" (914.400mm)","25kV","1.69"" (42.93mm)","16 AWG","Shielded","Red","-","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=445217&DocType=Customer+Drawing&DocLang=English,-,445217-2-ND,445217-2,"TE Connectivity Aerospace, Defense and Marine",LGH-4 PLG TO LGH-4 PLG 16AWG 18"",0,0,"479.38500","0","10","-","Active","LGH-4 Plug to LGH-4 Plug","18.00"" (457.200mm)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","-","White","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=848076&DocType=Customer+Drawing&DocLang=English,-,2-848076-4-ND,2-848076-4,TE Connectivity AMP Connectors,LGH-3 PLUG TO CBL 16AWG 20.63"",0,0,"485.01100","0","10","-","Active","LGH-3 Plug to Cable (Round)","20.63"" (524.002mm)","40kV","1.81"" (45.97mm)","16 AWG","Shielded","Green","-","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=447581&DocType=Customer+Drawing&DocLang=English,-,447581-1-ND,447581-1,"TE Connectivity Aerospace, Defense and Marine",LGH-4 PLUG TO CABLE 12AWG 24"",0,0,"485.58900","0","100","-","Active","LGH-4 Plug to Cable (Round)","24.00"" (609.600mm)","50kV","2.00"" (50.80mm)","12 AWG","Unshielded","Green","White","Epoxy"
-,-,5-858886-2-ND,5-858886-2,"TE Connectivity Aerospace, Defense and Marine",LGH 1/2L SGL MLD END,0,0,"492.66650","0","20","*","Active","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=848076&DocType=Customer+Drawing&DocLang=English,-,2-848076-5-ND,2-848076-5,TE Connectivity AMP Connectors,LGH-3 PLUG TO CBL 16AWG 22.13"",0,0,"493.62400","0","10","-","Active","LGH-3 Plug to Cable (Round)","22.13"" (562.102mm)","40kV","1.81"" (45.97mm)","16 AWG","Shielded","Green","-","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=445217&DocType=Customer+Drawing&DocLang=English,-,445217-1-ND,445217-1,TE Connectivity AMP Connectors,LGH-4 PLG TO LGH-4 PLG 16AWG 24"",0,0,"496.00200","0","10","-","Active","LGH-4 Plug to LGH-4 Plug","24.00"" (609.600mm)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","-","White","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=849371&DocType=Customer+Drawing&DocLang=English,-,849371-6-ND,849371-6,TE Connectivity AMP Connectors,LGH-2 PLUG TO CBL 16AWG 30.38"",0,0,"496.23400","0","10","-","Active","LGH-2 Plug to Cable (Round)","30.38"" (771.652mm)","30kV","1.44"" (36.58mm)","16 AWG","Shielded","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863705&DocType=Customer+Drawing&DocLang=English,-,3-863705-2-ND,3-863705-2,TE Connectivity AMP Connectors,LGH-1L PLUG TO CBL 16AWG 8.03',0,0,"497.39400","0","10","-","Active","LGH-1L Plug to Cable (Round)","8.03' (2.45m)","25kV","1.69"" (42.93mm)","16 AWG","Unshielded","Red","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=830126&DocType=Customer+Drawing&DocLang=English,-,830126-9-ND,830126-9,"TE Connectivity Aerospace, Defense and Marine",LGH-1 PLUG TO LGH-1 PLUG 16AWG,0,0,"498.24900","0","10","-","Active","LGH-1 Plug to LGH-1 Plug","6.75' (2.06m)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867657&DocType=Customer+Drawing&DocLang=English,-,867657-1-ND,867657-1,TE Connectivity AMP Connectors,LGH-1 PLG TO LGH-1 PLG 16AWG 36"",0,0,"500.23960","0","50","-","Active","LGH-1 Plug to LGH-1 Plug","36.00"" (914.400mm)","20kV","0.88"" (22.35mm)","16 AWG","Shielded","Red","-","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=849371&DocType=Customer+Drawing&DocLang=English,-,849371-2-ND,849371-2,TE Connectivity AMP Connectors,LGH-2 PLUG TO CBL 16AWG 12.38"",0,0,"500.32300","0","10","-","Active","LGH-2 Plug to Cable (Round)","12.38"" (314.452mm)","30kV","1.44"" (36.58mm)","16 AWG","Shielded","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846291&DocType=Customer+Drawing&DocLang=English,-,846291-4-ND,846291-4,"TE Connectivity Aerospace, Defense and Marine",LGH-4 PLG TO LGH-4 PLG 16AWG 36"",0,0,"501.74400","0","10","-","Active","LGH-4 Plug to LGH-4 Plug","36.00"" (914.400mm)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868582&DocType=Customer+Drawing&DocLang=English,-,868582-1-ND,868582-1,TE Connectivity AMP Connectors,LGH-1/2 PLG TO LGH-1/2 PLG 16AWG,0,0,"510.02300","0","10","-","Active","LGH-1/2 Plug to LGH-1/2 Plug","19.00"" (482.600mm)","10kV","0.53"" (13.46mm)","16 AWG","Shielded","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846291&DocType=Customer+Drawing&DocLang=English,-,2-846291-0-ND,2-846291-0,"TE Connectivity Aerospace, Defense and Marine",LGH-4 PLG TO LGH-4 PLG 16AWG 17"",0,0,"511.36640","0","25","-","Active","LGH-4 Plug to LGH-4 Plug","17.00"" (431.800mm)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867465&DocType=Customer+Drawing&DocLang=English,-,5-867465-3-ND,5-867465-3,TE Connectivity AMP Connectors,RECT 6P PLG TO WIRE 22AWG 37.15"",0,0,"518.95500","0","10","-","Active","Rectangular, 06 pos Male Plug (Flange Mount) to Individual Wire Leads","37.15"" (943.610mm)","6kV","-","22 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846291&DocType=Customer+Drawing&DocLang=English,-,846291-3-ND,846291-3,"TE Connectivity Aerospace, Defense and Marine",LGH-4 PLG TO LGH-4 PLG 16AWG 24"",0,0,"522.46360","0","25","-","Active","LGH-4 Plug to LGH-4 Plug","24.00"" (609.600mm)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868712&DocType=Customer+Drawing&DocLang=English,-,868712-1-ND,868712-1,TE Connectivity AMP Connectors,LGH-1L PLUG TO CBL 16AWG 7.03',0,0,"525.77000","0","10","-","Active","LGH-1L Plug to Cable (Round)","7.03' (2.14m)","25kV","-","16 AWG","Unshielded","-","Red","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867479&DocType=Customer+Drawing&DocLang=English,-,5-867479-2-ND,5-867479-2,"TE Connectivity Aerospace, Defense and Marine",RECT 6P RCPT TO WIR 22AWG 24.98"",0,0,"531.41400","0","40","-","Active","Rectangular, 06 pos Female Receptacle, Right Angle (Flange Mount) to Individual Wire Leads","24.98"" (634.492mm)","6kV","-","22 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=858885&DocType=Customer+Drawing&DocLang=English,-,858885-2-ND,858885-2,"TE Connectivity Aerospace, Defense and Marine",LGH-1/2 PLG TO LGH-1/2 PLG 16AWG,0,0,"534.71700","0","10","-","Active","LGH-1/2 Plug to LGH-1/2 Plug","10.00"" (254.000mm)","10kV","0.53"" (13.46mm)","16 AWG","Shielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868021&DocType=Customer+Drawing&DocLang=English,-,868021-1-ND,868021-1,TE Connectivity AMP Connectors,RECT 6P PLG TO WIRE 24AWG 13.73"",0,0,"536.74700","0","10","-","Active","Rectangular, 06 pos Male Plug to Individual Wire Leads","13.73"" (348.742mm)","6kV","-","24 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846985&DocType=Customer+Drawing&DocLang=English,-,2-846985-3-ND,2-846985-3,"TE Connectivity Aerospace, Defense and Marine",LGH-1/2 PLUG TO CBL 16AWG 24.38"",0,0,"537.00800","0","10","-","Active","LGH-1/2 Plug to Cable (Round)","24.38"" (619.252mm)","10kV","0.53"" (13.46mm)","16 AWG","Shielded","Green","-","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=848076&DocType=Customer+Drawing&DocLang=English,-,848076-5-ND,848076-5,TE Connectivity AMP Connectors,LGH-3 PLUG TO CBL 16AWG 18.38"",0,0,"538.60300","0","10","-","Active","LGH-3 Plug to Cable (Round)","18.38"" (466.852mm)","40kV","1.81"" (45.97mm)","16 AWG","Shielded","Green","-","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867471&DocType=Customer+Drawing&DocLang=English,-,867471-3-ND,867471-3,TE Connectivity AMP Connectors,RECT 6P RCPT TO WIR 22AWG 37.52"",0,0,"538.97400","0","40","-","Active","Rectangular, 06 pos Female Receptacle (Flange Mount) to Individual Wire Leads","37.52"" (953.008mm)","6kV","-","22 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867946&DocType=Customer+Drawing&DocLang=English,-,867946-1-ND,867946-1,"TE Connectivity Aerospace, Defense and Marine",LGH-1 PLG TO J1-21 SCKT 16AWG,0,0,"539.17650","0","40","-","Active","LGH-1 Plug to J1-21 Socket Contact, Right Angle","15.00"" (381.000mm)","30kV","1.00"" (25.40mm)","16 AWG","Unshielded","Black","White","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=861084&DocType=Customer+Drawing&DocLang=English,-,861084-1-ND,861084-1,TE Connectivity AMP Connectors,LGH-1L PLUG TO J1-21 SOCKET 12"",0,0,"539.51460","0","50","-","Active","LGH-1L Plug to J1-21 Socket Contact, Right Angle","12.00"" (304.800mm)","25kV","1.69"" (42.93mm)","-","Unshielded","Red","-","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=849099&DocType=Customer+Drawing&DocLang=English,-,849099-4-ND,849099-4,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 36"",0,0,"542.92350","0","20","-","Active","LGH-1 Plug to Cable (Round)","36.00"" (914.400mm)","20kV","0.88"" (22.35mm)","16 AWG","Shielded","Red","-","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846291&DocType=Customer+Drawing&DocLang=English,-,846291-1-ND,846291-1,"TE Connectivity Aerospace, Defense and Marine",LGH-4 PLG TO LGH-4 PLG 16AWG 12"",0,0,"551.78300","0","10","-","Active","LGH-4 Plug to LGH-4 Plug","12.00"" (304.800mm)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=858885&DocType=Customer+Drawing&DocLang=English,-,2-858885-7-ND,2-858885-7,TE Connectivity AMP Connectors,LGH-1/2 PLG TO LGH-1/2 PLG 16AWG,0,0,"557.09000","0","10","-","Active","LGH-1/2 Plug to LGH-1/2 Plug","18.00"" (457.200mm)","10kV","0.53"" (13.46mm)","16 AWG","Shielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863982&DocType=Customer+Drawing&DocLang=English,-,863982-1-ND,863982-1,"TE Connectivity Aerospace, Defense and Marine",CIRC 5POS RCPT TO WIRE 25.48"",0,0,"568.72400","0","100","-","Active","Circular, 05 pos Female Receptacle (Flange Mount) to Individual Wire Leads","25.48"" (647.192mm)","4.5kV","-","20 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=858885&DocType=Customer+Drawing&DocLang=English,-,858885-4-ND,858885-4,"TE Connectivity Aerospace, Defense and Marine",LGH-1/2 PLG TO LGH-1/2 PLG 16AWG,0,0,"570.16900","0","10","-","Active","LGH-1/2 Plug to LGH-1/2 Plug","24.00"" (609.600mm)","10kV","0.53"" (13.46mm)","16 AWG","Shielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=839565&DocType=Customer+Drawing&DocLang=English,-,839565-7-ND,839565-7,TE Connectivity AMP Connectors,LGH-2 PLG TO LGH-2 PLG 16AWG 10',0,0,"570.61900","0","10","-","Active","LGH-2 Plug to LGH-2 Plug","10.00' (3.05m)","30kV","1.43"" (36.32mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846290&DocType=Customer+Drawing&DocLang=English,-,846290-9-ND,846290-9,"TE Connectivity Aerospace, Defense and Marine",LGH-4 PLUG TO CABLE 16AWG 5.03',0,0,"572.01000","0","5","-","Active","LGH-4 Plug to Cable (Round)","5.03' (1.53m)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=858885&DocType=Customer+Drawing&DocLang=English,-,7-858885-5-ND,7-858885-5,TE Connectivity AMP Connectors,LGH-1/2 PLG TO LGH-1/2 PLG 16AWG,0,0,"572.64850","0","20","-","Active","LGH-1/2 Plug to LGH-1/2 Plug","36.00"" (914.400mm)","10kV","0.53"" (13.46mm)","16 AWG","Shielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=858885&DocType=Customer+Drawing&DocLang=English,-,2-858885-5-ND,2-858885-5,"TE Connectivity Aerospace, Defense and Marine",LGH-1/2 PLG TO LGH-1/2 PLG 16AWG,0,0,"572.64900","0","10","-","Active","LGH-1/2 Plug to LGH-1/2 Plug","36.00"" (914.400mm)","10kV","0.53"" (13.46mm)","16 AWG","Shielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867566&DocType=Customer+Drawing&DocLang=English,-,867566-1-ND,867566-1,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 60"",0,0,"576.21000","0","5","-","Active","LGH-1 Plug to Cable (Round)","5.00' (1.52m)","40kV","2.00"" (50.80mm)","16 AWG","Unshielded","-","White","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=848076&DocType=Customer+Drawing&DocLang=English,-,5-848076-3-ND,5-848076-3,TE Connectivity AMP Connectors,LGH-3 PLUG TO CBL 16AWG 4.03',0,0,"578.02800","0","10","-","Active","LGH-3 Plug to Cable (Round)","4.03' (1.23m)","40kV","1.81"" (45.97mm)","16 AWG","Shielded","Green","-","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=848076&DocType=Customer+Drawing&DocLang=English,-,848076-3-ND,848076-3,TE Connectivity AMP Connectors,LGH-3 PLUG TO CBL 16AWG 4.03',0,0,"578.02800","0","10","-","Active","LGH-3 Plug to Cable (Round)","4.03' (1.23m)","40kV","1.81"" (45.97mm)","16 AWG","Shielded","Green","-","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867121&DocType=Customer+Drawing&DocLang=English,-,867121-1-ND,867121-1,TE Connectivity AMP Connectors,LGH-1/2 PLG TO TUBE BSE 16/22AWG,0,0,"578.62980","0","50","-","Active","LGH-1/2 Plug to Tube Base","-","10kV","0.53"" (13.46mm)","16 AWG, 22 AWG","Unshielded","Green","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846291&DocType=Customer+Drawing&DocLang=English,-,2-846291-5-ND,2-846291-5,"TE Connectivity Aerospace, Defense and Marine",LGH-4 PLG TO LGH-4 PLG 16AWG 14"",0,0,"585.17700","0","10","-","Active","LGH-4 Plug to LGH-4 Plug","14.00"" (355.600mm)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=837975&DocType=Customer+Drawing&DocLang=English,-,837975-6-ND,837975-6,TE Connectivity AMP Connectors,LGH-3 PLUG TO CBL 16AWG 6.25"",0,0,"587.12000","0","10","-","Active","LGH-3 Plug to Cable (Round)","6.25"" (158.750mm)","40kV","1.81"" (45.97mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=861084&DocType=Customer+Drawing&DocLang=English,-,861084-2-ND,861084-2,"TE Connectivity Aerospace, Defense and Marine",LGH-1L PLUG TO J1-21 SCKT 17"",0,0,"589.69600","0","5","-","Active","LGH-1L Plug to J1-21 Socket Contact, Right Angle","17.00"" (431.800mm)","25kV","1.69"" (42.93mm)","-","Unshielded","Red","Black","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=859095&DocType=Customer+Drawing&DocLang=English,-,859095-1-ND,859095-1,TE Connectivity AMP Connectors,LGH-1/2L PLUG TO CBL 16AWG 9"",0,0,"597.11680","0","50","-","Active","LGH-1/2L Plug to Cable (Round)","9.00"" (228.600mm)","15kV","0.89"" (22.61mm)","16 AWG","Unshielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846291&DocType=Customer+Drawing&DocLang=English,-,846291-7-ND,846291-7,TE Connectivity AMP Connectors,LGH-4 PLUG TO LGH-4 PLG 16AWG 5',0,0,"598.45500","0","40","-","Active","LGH-4 Plug to LGH-4 Plug","5.00' (1.52m)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846985&DocType=Customer+Drawing&DocLang=English,-,3-846985-4-ND,3-846985-4,TE Connectivity AMP Connectors,LGH-1/2 PLUG TO CBL 16AWG 12.38"",0,0,"600.06000","0","4","-","Active","LGH-1/2 Plug to Cable (Round)","12.38"" (314.452mm)","10kV","0.53"" (13.46mm)","16 AWG","Shielded","Green","White","Polyester, Glass Filled"
-,-,1-839564-1-ND,1-839564-1,"TE Connectivity Aerospace, Defense and Marine","LEAD, SGL END ASSY, LGH",0,0,"600.64800","0","10","*","Active","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867465&DocType=Customer+Drawing&DocLang=English,-,867465-3-ND,867465-3,TE Connectivity AMP Connectors,RECT 6P PLG TO WIRE 22AWG 37.15"",0,0,"604.08500","0","10","-","Active","Rectangular, 06 pos Male Plug (Flange Mount) to Individual Wire Leads","37.15"" (943.610mm)","6kV","-","22 AWG","Unshielded","No Cap","Multiple Colors","-"
