Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Cable Type","Number of Conductors","Pitch","Length","Length - Exposed Ends","Termination Style"
https://katalog.we-online.de/em/datasheet/6867xxxxx001.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/686712152001.jpg,732-5124-ND,686712100001,Wurth Electronics Inc.,CABLE FFC 12POS 1.00MM 3.94"",504,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","12","0.039"" (1.00mm)","3.940"" (100.08mm)","0.197"" (5.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6867xxxxx001.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/686720100001.JPG,732-5135-ND,686720152001,Wurth Electronics Inc.,CABLE FFC 20POS 1.00MM 5.98"",501,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","20","0.039"" (1.00mm)","5.984"" (152.00mm)","0.197"" (5.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6866xxxxx001.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/686608x00001.jpg,732-5078-ND,686608100001,Wurth Electronics Inc.,CABLE FFC 8POS 1.00MM 3.94"",493,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","8","0.039"" (1.00mm)","3.940"" (100.08mm)","0.197"" (5.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6877xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687714050002.JPG,732-3583-ND,687714050002,Wurth Electronics Inc.,CABLE FFC 14POS 0.50MM 1.97"",478,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","14","0.020"" (0.50mm)","1.970"" (50.04mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6876xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687640100002.jpg,732-5187-ND,687640152002,Wurth Electronics Inc.,CABLE FFC 40POS 0.50MM 5.98"",468,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","40","0.020"" (0.50mm)","5.984"" (152.00mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6876xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687610100002.JPG,732-5153-ND,687610152002,Wurth Electronics Inc.,CABLE FFC 10POS 0.50MM 5.98"",466,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","10","0.020"" (0.50mm)","5.984"" (152.00mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6866xxxxx001.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/686620050001.JPG,732-3613-ND,686620050001,Wurth Electronics Inc.,CABLE FFC 20POS 1.00MM 1.97"",440,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","20","0.039"" (1.00mm)","1.970"" (50.04mm)","0.197"" (5.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6876xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687612200002.jpg,732-3558-ND,687612200002,Wurth Electronics Inc.,CABLE FFC 12POS 0.50MM 7.87"",435,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","12","0.020"" (0.50mm)","7.874"" (200.00mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6867xxxxx001.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/686708200001.JPG,732-3532-ND,686708200001,Wurth Electronics Inc.,CABLE FFC 8POS 1.00MM 7.87"",423,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","8","0.039"" (1.00mm)","7.874"" (200.00mm)","0.197"" (5.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6876xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687624050002.JPG,732-3567-ND,687624050002,Wurth Electronics Inc.,CABLE FFC 24POS 0.50MM 1.97"",408,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","24","0.020"" (0.50mm)","1.970"" (50.04mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6867xxxxx001.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/686716050001.JPG,732-3539-ND,686716050001,Wurth Electronics Inc.,CABLE FFC 16POS 1.00MM 1.97"",402,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","16","0.039"" (1.00mm)","1.970"" (50.04mm)","0.197"" (5.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6877xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687706200002.jpg,732-3576-ND,687706200002,Wurth Electronics Inc.,CABLE FFC 6POS 0.50MM 7.87"",401,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","6","0.020"" (0.50mm)","7.874"" (200.00mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6876xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687630100002.jpg,732-5177-ND,687630152002,Wurth Electronics Inc.,CABLE FFC 30POS 0.50MM 5.98"",394,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","30","0.020"" (0.50mm)","5.984"" (152.00mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6876xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687606100002.JPG,732-5148-ND,687606100002,Wurth Electronics Inc.,CABLE FFC 6POS 0.50MM 3.94"",382,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","6","0.020"" (0.50mm)","3.940"" (100.08mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6866xxxxx001.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/686606100001.JPG,732-5077-ND,686606152001,Wurth Electronics Inc.,CABLE FFC 6POS 1.00MM 5.98"",379,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","6","0.039"" (1.00mm)","5.984"" (152.00mm)","0.197"" (5.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6877xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687740xxx002.jpg,732-5233-ND,687740152002,Wurth Electronics Inc.,CABLE FFC 40POS 0.50MM 5.98"",377,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","40","0.020"" (0.50mm)","5.984"" (152.00mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6866xxxxx001.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/686604100001.jpg,732-5073-ND,686604152001,Wurth Electronics Inc.,CABLE FFC 4POS 1.00MM 5.98"",361,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","4","0.039"" (1.00mm)","5.984"" (152.00mm)","0.197"" (5.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6877xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687716050002.jpg,732-3585-ND,687716050002,Wurth Electronics Inc.,CABLE FFC 16POS 0.50MM 1.97"",346,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","16","0.020"" (0.50mm)","1.970"" (50.04mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6877xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687750050002.JPG,732-3597-ND,687750050002,Wurth Electronics Inc.,CABLE FFC 50POS 0.50MM 1.97"",346,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","50","0.020"" (0.50mm)","1.970"" (50.04mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6867xxxxx001.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/686710050001.JPG,732-3533-ND,686710050001,Wurth Electronics Inc.,CABLE FFC 10POS 1.00MM 1.97"",333,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","10","0.039"" (1.00mm)","1.970"" (50.04mm)","0.197"" (5.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6867xxxxx001.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/686715100001.JPG,732-5129-ND,686715152001,Wurth Electronics Inc.,CABLE FFC 15POS 1.00MM 5.98"",327,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","15","0.039"" (1.00mm)","5.984"" (152.00mm)","0.197"" (5.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6876xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687616100002.JPG,732-5158-ND,687616100002,Wurth Electronics Inc.,CABLE FFC 16POS 0.50MM 3.94"",321,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","16","0.020"" (0.50mm)","3.940"" (100.08mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6877xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687720050002.JPG,732-3589-ND,687720050002,Wurth Electronics Inc.,CABLE FFC 20POS 0.50MM 1.97"",318,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","20","0.020"" (0.50mm)","1.970"" (50.04mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6877xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687710xxx002.JPG,732-5198-ND,687710100002,Wurth Electronics Inc.,CABLE FFC 10POS 0.50MM 3.94"",304,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","10","0.020"" (0.50mm)","3.940"" (100.08mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6877xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687730200002.jpg,732-3594-ND,687730200002,Wurth Electronics Inc.,CABLE FFC 30POS 0.50MM 7.87"",296,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","30","0.020"" (0.50mm)","7.874"" (200.00mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6876xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687626100002.jpg,732-5172-ND,687626100002,Wurth Electronics Inc.,CABLE FFC 26POS 0.50MM 3.94"",300,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","26","0.020"" (0.50mm)","3.940"" (100.08mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6877xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687745100002.jpg,732-5236-ND,687745100002,Wurth Electronics Inc.,CABLE FFC 45POS 0.50MM 3.94"",299,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","45","0.020"" (0.50mm)","3.940"" (100.08mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6877xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687750152002.jpg,732-5239-ND,687750152002,Wurth Electronics Inc.,CABLE FFC 50POS 0.50MM 5.98"",288,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","50","0.020"" (0.50mm)","5.984"" (152.00mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6866xxxxx001.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/686604100001.jpg,732-5072-ND,686604100001,Wurth Electronics Inc.,CABLE FFC 4POS 1.00MM 3.94"",285,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","4","0.039"" (1.00mm)","3.940"" (100.08mm)","0.197"" (5.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6876xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687608050002.jpg,732-3553-ND,687608050002,Wurth Electronics Inc.,CABLE FFC 8POS 0.50MM 1.97"",276,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","8","0.020"" (0.50mm)","1.970"" (50.04mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6867xxxxx001.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/686730200001.jpg,732-3550-ND,686730200001,Wurth Electronics Inc.,CABLE FFC 30POS 1.00MM 7.87"",280,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","30","0.039"" (1.00mm)","7.874"" (200.00mm)","0.197"" (5.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6877xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687712152002.jpg,732-5201-ND,687712152002,Wurth Electronics Inc.,CABLE FFC 12POS 0.50MM 5.98"",280,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","12","0.020"" (0.50mm)","5.984"" (152.00mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6876xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687624100002.JPG,732-5168-ND,687624100002,Wurth Electronics Inc.,CABLE FFC 24POS 0.50MM 3.94"",277,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","24","0.020"" (0.50mm)","3.940"" (100.08mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6876xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687645100002.jpg,732-5190-ND,687645100002,Wurth Electronics Inc.,CABLE FFC 45POS 0.50MM 3.94"",276,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","45","0.020"" (0.50mm)","3.940"" (100.08mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6867xxxxx001.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/686718100001.JPG,732-5132-ND,686718100001,Wurth Electronics Inc.,CABLE FFC 18POS 1.00MM 3.94"",272,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","18","0.039"" (1.00mm)","3.940"" (100.08mm)","0.197"" (5.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6877xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687730xx0002.jpg,732-5223-ND,687730152002,Wurth Electronics Inc.,CABLE FFC 30POS 0.50MM 5.98"",268,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","30","0.020"" (0.50mm)","5.984"" (152.00mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6866xxxxx001.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/686609100001.JPG,732-5081-ND,686609152001,Wurth Electronics Inc.,CABLE FFC 9POS 1.00MM 5.98"",258,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","9","0.039"" (1.00mm)","5.984"" (152.00mm)","0.197"" (5.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6876xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687614100002.jpg,732-5157-ND,687614152002,Wurth Electronics Inc.,CABLE FFC 14POS 0.50MM 5.98"",258,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","14","0.020"" (0.50mm)","5.984"" (152.00mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6877xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687724152002.jpg,732-5214-ND,687724100002,Wurth Electronics Inc.,CABLE FFC 24POS 0.50MM 3.94"",245,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","24","0.020"" (0.50mm)","3.940"" (100.08mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6877xxxxx002.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/687710200002.jpg,732-3580-ND,687710200002,Wurth Electronics Inc.,CABLE FFC 10POS 0.50MM 7.87"",236,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","10","0.020"" (0.50mm)","7.874"" (200.00mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6877xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687720152002.jpg,732-5211-ND,687720152002,Wurth Electronics Inc.,CABLE FFC 20POS 0.50MM 5.98"",236,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","20","0.020"" (0.50mm)","5.984"" (152.00mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6866xxxxx001.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/686620100001.JPG,732-5096-ND,686620100001,Wurth Electronics Inc.,CABLE FFC 20POS 1.00MM 3.94"",214,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","20","0.039"" (1.00mm)","3.940"" (100.08mm)","0.197"" (5.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6867xxxxx001.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/686704100001.JPG,732-5110-ND,686704100001,Wurth Electronics Inc.,CABLE FFC 4POS 1.00MM 3.94"",202,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","4","0.039"" (1.00mm)","3.940"" (100.08mm)","0.197"" (5.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6876xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687612050002.jpg,732-3557-ND,687612050002,Wurth Electronics Inc.,CABLE FFC 12POS 0.50MM 1.97"",194,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","12","0.020"" (0.50mm)","1.970"" (50.04mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6867xxxxx001.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/686720100001.JPG,732-5134-ND,686720100001,Wurth Electronics Inc.,CABLE FFC 20POS 1.00MM 3.94"",190,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","20","0.039"" (1.00mm)","3.940"" (100.08mm)","0.197"" (5.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6877xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687708200002.jpg,732-3578-ND,687708200002,Wurth Electronics Inc.,CABLE FFC 8POS 0.50MM 7.87"",171,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","8","0.020"" (0.50mm)","7.874"" (200.00mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6876xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687620200002.jpg,732-3566-ND,687620200002,Wurth Electronics Inc.,CABLE FFC 20POS 0.50MM 7.87"",162,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","20","0.020"" (0.50mm)","7.874"" (200.00mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6877xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687708152002.jpg,732-5196-ND,687708100002,Wurth Electronics Inc.,CABLE FFC 8POS 0.50MM 3.94"",159,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","8","0.020"" (0.50mm)","3.940"" (100.08mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6876xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687620100002.JPG,732-5165-ND,687620152002,Wurth Electronics Inc.,CABLE FFC 20POS 0.50MM 5.98"",158,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","20","0.020"" (0.50mm)","5.984"" (152.00mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6867xxxxx001.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/686708100001.JPG,732-5116-ND,686708100001,Wurth Electronics Inc.,CABLE FFC 8POS 1.00MM 3.94"",153,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","8","0.039"" (1.00mm)","3.940"" (100.08mm)","0.197"" (5.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6866xxxxx001.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/686615100001.JPG,732-5091-ND,686615152001,Wurth Electronics Inc.,CABLE FFC 15POS 1.00MM 5.98"",150,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","15","0.039"" (1.00mm)","5.984"" (152.00mm)","0.197"" (5.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6876xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687620100002.JPG,732-5164-ND,687620100002,Wurth Electronics Inc.,CABLE FFC 20POS 0.50MM 3.94"",147,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","20","0.020"" (0.50mm)","3.940"" (100.08mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6877xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687724152002.jpg,732-5215-ND,687724152002,Wurth Electronics Inc.,CABLE FFC 24POS 0.50MM 5.98"",147,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","24","0.020"" (0.50mm)","5.984"" (152.00mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6877xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687724200002.jpg,732-3592-ND,687724200002,Wurth Electronics Inc.,CABLE FFC 24POS 0.50MM 7.87"",141,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","24","0.020"" (0.50mm)","7.874"" (200.00mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6876xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687608100002.JPG,732-5150-ND,687608100002,Wurth Electronics Inc.,CABLE FFC 8POS 0.50MM 3.94"",106,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","8","0.020"" (0.50mm)","3.940"" (100.08mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6866xxxxx001.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/686610050001.jpg,732-3608-ND,686610050001,Wurth Electronics Inc.,CABLE FFC 10POS 1.00MM 1.97"",124,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","10","0.039"" (1.00mm)","1.970"" (50.04mm)","0.197"" (5.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6877xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687716100002.jpg,732-5205-ND,687716152002,Wurth Electronics Inc.,CABLE FFC 16POS 0.50MM 5.98"",118,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","16","0.020"" (0.50mm)","5.984"" (152.00mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6876xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687606100002.JPG,732-5149-ND,687606152002,Wurth Electronics Inc.,CABLE FFC 6POS 0.50MM 5.98"",115,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","6","0.020"" (0.50mm)","5.984"" (152.00mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://katalog.we-online.de/em/datasheet/6877xxxxx002.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/687740xxx002.jpg,732-5232-ND,687740100002,Wurth Electronics Inc.,CABLE FFC 40POS 0.50MM 3.94"",72,0,"3.08000","0","1","WR-FCC","Active","FFC, FPC","40","0.020"" (0.50mm)","3.940"" (100.08mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152660229_sd.pdf,//media.digikey.com/Photos/Molex/15266-Series-22pos.jpg,WM11396-ND,0152660229,Molex,CABLE FFC 22POS 0.50MM 2"",364,0,"3.10000","0","1","Premo-Flex 15266","Active","FFC, FPC","22","0.020"" (0.50mm)","2.000"" (50.80mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/151660051_sd.pdf,//media.digikey.com/Photos/Molex/0152660077.jpg,WM11417-ND,0151660091,Molex,CABLE FFC 8POS 0.50MM 10"",916,0,"3.14000","0","1","Premo-Flex 15166","Active","FFC, FPC","8","0.020"" (0.50mm)","10.0"" (254.0mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/150150423_sd.pdf,//media.digikey.com/Photos/Molex/0150150433.jpg,WM21809-ND,0150150451,Molex,CABLE FFC 51POS 0.30MM 4"",696,0,"3.17000","0","1","Premo-Flex 15015","Active","FFC, FPC","51","0.012"" (0.30mm)","4.000"" (101.60mm)","0.118"" (3.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/152660075_sd.pdf,//media.digikey.com/Photos/Molex/0152660077.jpg,WM11372-ND,0152660075,Molex,CABLE FFC 8POS 0.50MM 2"",1503,0,"3.18000","0","1","Premo-Flex 15266","Active","FFC, FPC","8","0.020"" (0.50mm)","2.000"" (50.80mm)","0.157"" (4.00mm)","Top on Both Sides, Backers on Both Sides"
https://www.molex.com/pdm_docs/sd/151660051_sd.pdf,//media.digikey.com/Photos/Molex/Premo-Flex-15166-36.jpg,WM16423-ND,0151660396,Molex,CABLE FFC 36POS 0.50MM 8"",938,0,"3.18000","0","1","Premo-Flex 15166","Active","FFC, FPC","36","0.020"" (0.50mm)","8.000"" (203.20mm)","0.157"" (4.00mm)","Top on One Side, Bottom on Other, Backers on Both Sides"
