Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Number of Lines","Cable Length - Unexposed","Features"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0455-2-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-0455-2-613-120-ND,D-500-0455-2-613-120,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"402.78000","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0458-2-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-0458-2-612-120-ND,D-500-0458-2-612-120,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"402.79600","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0455-1-XXX-ZZZ-T&DocType=Customer+Drawing&DocLang=English,-,D-500-0455-1-613-240-TCS2-ND,D-500-0455-1-613-240-TCS2,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"408.46600","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0457-2-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-0457-2-614-012-ND,D-500-0457-2-614-012,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"408.61600","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0458-1-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-0458-1-613-236-ND,D-500-0458-1-613-236,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"410.23600","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0458-1-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-0458-1-613-240-ND,D-500-0458-1-613-240,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"410.23600","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0467-2-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-0467-2-613-078-ND,D-500-0467-2-613-078,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"410.82000","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0468-2-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-0468-2-612-078-ND,D-500-0468-2-612-078,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"410.82000","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0467-1-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-0467-1-612-240-ND,D-500-0467-1-612-240,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"414.97500","0","4","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-L45A-2-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-L45A-2-612-012-ND,D-500-L45A-2-612-012,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"416.05600","0","5","*","Active","-","-","-","-"
-,-,D-500-0465-1-613-240-TCS2-ND,D-500-0465-1-613-240-TCS2,"TE Connectivity Aerospace, Defense and Marine",D-500-0465-1-613-240-TCS2692,0,0,"416.62600","0","5","-","Active","Data Coupler, Bus to Bus","1","20.00' (6.10m) 240""","1 Stub, Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0457-1-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,CN6274-000-ND,CN6274-000,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"417.67600","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-046X-2-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-0465-2-613-120-T-ND,D-500-0465-2-613-120-T,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"418.08000","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0456-2-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-0456-2-612-120-ND,D-500-0456-2-612-120,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"418.45600","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0255&DocType=Customer+Drawing&DocLang=English,-,D-500-0255-033-3-ND,D-500-0255-033-3,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"418.71000","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0455-1-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-0455-1-612-360-ND,D-500-0455-1-612-360,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"419.77600","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-L455-1-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-L455-2-612-120-ND,D-500-L455-2-612-120,"TE Connectivity Aerospace, Defense and Marine",MICROCOUPLER 2 STUB,0,0,"421.08000","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0255&DocType=Customer+Drawing&DocLang=English,-,D-500-0255-033-1K-ND,D-500-0255-033-1K,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"422.25000","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0457-2-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-0457-2-613-120-ND,D-500-0457-2-613-120,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"422.91000","0","5","*","Active","-","-","-","-"
-,-,CN5094-000-ND,CN5094-000,"TE Connectivity Aerospace, Defense and Marine",D-500-0458-2-613-078-TCS2692,0,0,"424.62000","0","5","-","Active","Data Coupler, Bus to Open","1","6.50' (1.98m) 78.0""","2 Stub, Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0255&DocType=Customer+Drawing&DocLang=English,-,D-500-0255-021-08-ND,D-500-0255-021-08,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"425.59600","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0455-1-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-0455-1-613-144-ND,D-500-0455-1-613-144,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"426.22600","0","5","*","Active","-","-","-","-"
-,-,D-500-0456-1-613-236-ND,D-500-0456-1-613-236,"TE Connectivity Aerospace, Defense and Marine",D-500-0456-1-613-236,0,0,"426.22600","0","5","04","Active","Data Coupler, Bus to Open","2","19.67' (5.99m) 236""","1 Stub, Shielded"
-,-,D-500-0466-2-612-120-ND,D-500-0466-2-612-120,"TE Connectivity Aerospace, Defense and Marine",D-500-0466-2-612-120,0,0,"426.82600","0","5","04","Active","Data Coupler, Bus to Bus","1","10.00' (3.05m) 120""","2 Stub, Shielded"
-,-,D-500-0458-1-612-240-TSSU-ND,D-500-0458-1-612-240-TSSU,"TE Connectivity Aerospace, Defense and Marine",D-500-0458-1-612-240-TSSU,0,0,"428.89600","0","5","-","Active","Data Coupler, Bus to Open","1","20.00' (6.10m) 240""","1 Stub, Shielded"
-,-,D-500-0458-1-612-240-TSCS-ND,D-500-0458-1-612-240-TSCS,"TE Connectivity Aerospace, Defense and Marine",D-500-0458-1-612-240-TSCS2692,0,0,"428.89600","0","5","-","Active","Data Coupler, Bus to Open","1","20.00' (6.10m) 240""","1 Stub, Shielded"
-,-,CA2439-000-ND,CA2439-000,"TE Connectivity Aerospace, Defense and Marine",D-500-L455-1-A01-CS2854,0,0,"430.69600","0","5","-","Active","Data Coupler, Bus to Bus","1","39.86' (12.15m) 478""","1 Stub"
-,-,33571110450001-ND,33571110450001,HARTING,"HYBR.CABLE ASSY, DC, 45M -1 X HA",0,0,"432.34500","0","6","-","Active","RJ45 Plug and Power Contacts to Wire","8 Signal, 3 Power","147.64' (45.00m) 1772""","-"
-,-,D-500-0466-1-613-236-ND,D-500-0466-1-613-236,"TE Connectivity Aerospace, Defense and Marine",D-500-0466-1-613-236,0,0,"434.74600","0","5","04","Active","Data Coupler, Bus to Bus","1","19.67' (5.99m) 236""","1 Stub, Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0255&DocType=Customer+Drawing&DocLang=English,-,D-500-0255-000-ND,D-500-0255-000,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"436.24600","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0457-1-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-0457-1-612-360-ND,D-500-0457-1-612-360,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"440.74600","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-L455-1-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-L455-2-613-120-ND,D-500-L455-2-613-120,"TE Connectivity Aerospace, Defense and Marine",MICROCOUPLER 2 STUB,0,0,"441.12000","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0458-2-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-0458-2-613-120-ND,D-500-0458-2-613-120,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"443.08600","0","5","*","Active","-","-","-","-"
-,-,33574110205006-ND,33574110205006,HARTING,H.CA.AS-1XHAN3A-20M-AC-D;SM;1XLC,0,0,"443.15000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-L455-1-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-L455-1-613-240-ND,D-500-L455-1-613-240,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"445.20000","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-L456-1-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-L456-1-612-240-ND,D-500-L456-1-612-240,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"445.59000","0","4","*","Active","-","-","-","-"
-,-,09457251515-ND,09457251515,HARTING,"RJI CORDIP67 HYBR.,CAT6 2XHAN3A,",0,0,"446.29600","0","10","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0255&DocType=Customer+Drawing&DocLang=English,-,D-500-0255-233-ND,D-500-0255-233,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"446.56600","0","5","*","Active","-","-","-","-"
-,-,D-500-0455-2-614-078-ND,D-500-0455-2-614-078,"TE Connectivity Aerospace, Defense and Marine",D-500-0455-2-614-078,0,0,"447.54000","0","5","04","Active","Data Coupler, Bus to Bus","1","6.50' (1.98m) 78.0""","2 Stub, EMP Hardened, Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0467-2-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-0467-2-613-079-ND,D-500-0467-2-613-079,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"447.79600","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0467-2-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-0467-2-612-120-ND,D-500-0467-2-612-120,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"448.18600","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0468-1-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,CN5308-000-ND,CN5308-000,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"456.48000","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-L455-1-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-L455-1-614-120-ND,D-500-L455-1-614-120,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"457.48600","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0457-2-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-0457-2-612-236-ND,D-500-0457-2-612-236,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"457.71000","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0457-2-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-0457-2-612-240-ND,D-500-0457-2-612-240,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"457.71000","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0456-2-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-0456-2-613-120-ND,D-500-0456-2-613-120,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"460.30600","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0455-1-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-0455-1-613-360-ND,D-500-0455-1-613-360,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"461.74600","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-L457-2-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-L457-2-613-120-ND,D-500-L457-2-613-120,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"463.21600","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0255&DocType=Customer+Drawing&DocLang=English,-,D-500-0255-001-M3CS1029-ND,D-500-0255-001-M3CS1029,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"468.09000","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-9455-XXXX-XX&DocType=Customer+Drawing&DocLang=English,-,D-500-9455-022-E-6M-ND,D-500-9455-022-E-6M,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"472.98000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=555856&DocType=Customer+Drawing&DocLang=English,-,1-555856-2-ND,1-555856-2,TE Connectivity AMP Connectors,CABLE ASSY PWR ENTRY 8 WIRE 600"",0,0,"475.70000","0","1","AMPINNERGY","Active","Power Contacts to Wire","8","50.00' (15.24m) 600""","6.00"" Exposed Wire Leads"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0455-2-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-0455-2-613-240-ND,D-500-0455-2-613-240,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"479.49000","0","5","*","Active","-","-","-","-"
-,-,D-500-L457-1-614-120-ND,D-500-L457-1-614-120,"TE Connectivity Aerospace, Defense and Marine",D-500-L457-1-614-120,0,0,"480.34600","0","5","-","Active","Data Coupler, Bus to Open","1","10.00' (3.05m) 120""","1 Stub, EMP Hardened, Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-L456-2-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-L456-2-612-120-ND,D-500-L456-2-612-120,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"481.24500","0","4","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=556148&DocType=Customer+Drawing&DocLang=English,-,3-556148-1-ND,3-556148-1,TE Connectivity AMP Connectors,CABLE ASSY LINE ENT 8 WIRE 600"",0,0,"481.61000","0","1","AMPINNERGY","Active","Line Contacts to Wire","8","50.00' (15.24m) 600""","6.00"" Exposed Wire Leads"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0458-1-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-0458-1-612-360-ND,D-500-0458-1-612-360,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"484.83000","0","5","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-0458-1-XXX-ZZZ&DocType=Customer+Drawing&DocLang=English,-,D-500-0458-1-613-160-ND,D-500-0458-1-613-160,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"492.28600","0","5","*","Active","-","-","-","-"
-,-,D-500-0467-2-613-120-ND,D-500-0467-2-613-120,"TE Connectivity Aerospace, Defense and Marine",D-500-0467-2-613-120,0,0,"492.99000","0","5","04","Active","Data Coupler, Bus to Open","1","10.00' (3.05m) 120""","2 Stub, Shielded"
