Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Configuration","Length","Specifications","Wire Gauge","Shielding","Style"
http://www.assmann-wsw.com/fileadmin/datasheets/AK67301-05-R_REV00.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AK67301-x-R.jpg,AE10420-ND,AK67301-0.5,Assmann WSW Components,CABLE MICRO USB-A M-M 0.5M,895,0,"4.30000","0","1","-","Active","Micro A Male to Micro A Male","1.64' (500.0mm)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3021058-03M.pdf,//media.digikey.com/Photos/Qualtek%20Photos/3021056-01M.jpg,Q1106-ND,3021058-03M,Qualtek,USB 2.0 A MALE TO USB 2.0 A FEMA,734,0,"4.33000","0","1","-","Active","A Female to A Male","9.84' (3.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","Extension Cable"
https://www.molex.com/pdm_docs/sd/887538202_sd.pdf,//media.digikey.com/Photos/Molex/0887538202.JPG,WM5164-ND,0887538202,Molex,CABLE USB MINI A - MINI B 1M BLK,2576,0,"4.34000","0","1","88740","Active","Mini A Male to Mini B Male","3.28' (1.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
https://assets.tripplite.com/product-pdfs/en/ur050001.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_UR050-001.jpg,TL1798-ND,UR050-001,Tripp Lite,USB CABLE,314,0,"4.37000","0","1","-","Active","A Male to Micro B Male","1.00' (304.8mm)","USB 2.0","28 AWG, 28 AWG","-","Reversible"
//media.digikey.com/pdf/Data%20Sheets/Phihong%20PDFs/USB%20Cables%20for%20Wall%20Plug%20Adapters.pdf,//media.digikey.com/Photos/Phihong%20USA/IPUSB1CS.jpg,993-1069-ND,IPUSB1CS,Phihong USA,CABLE USB A TO MINI-B 1.5M,4108,0,"4.40000","0","1","IPUSB","Active","A Male to Mini B Male","4.92' (1.50m)","-","-","-","-"
https://www.molex.com/pdm_docs/sd/887328500_sd.pdf,//media.digikey.com/photos/Molex/88732-8900.JPG,WM17132-ND,0887328900,Molex,CABLE USB 2.0 A-MINI B 2M,1607,0,"4.40000","0","1","88740","Active","A Male to Mini B Male","6.56' (2.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7590_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AK67321-x-R.jpg,AE10417-ND,AK67321-1,Assmann WSW Components,CABLE USB-A TO MICRO USB-A 1M,1291,0,"4.40000","0","1","-","Active","A Male to Micro A Male","3.28' (1.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/EDAC%20PDFs/628-000-943.pdf,//media.digikey.com/photos/EDAC%20Photos/628-000-943.jpg,151-1079-ND,628-000-943,EDAC Inc.,CONN CABLE ASSMBY USB A TO USB B,516,0,"4.45000","0","1","628","Active","A Male to B Male","5.90' (1.80m)","USB 1.1","24 AWG, 28 AWG","Shielded","-"
http://www.cnctech.us/pdfs/102-1492-BL-F0050.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1492-BL-xx.jpg,1175-1808-ND,102-1492-BL-F0050,CNC Tech,CBL USB-A TO MICRO-B .5M W/FRRT,1474,0,"4.50000","0","1","-","Active","A Male to Micro B Male","1.64' (500.0mm)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/102-1392-BL-00100.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1392-BL-00xxx.jpg,1175-1695-ND,102-1392-BL-00100,CNC Tech,CABLE USB-A TO MICRO USB-B 1M,635,0,"4.55000","0","1","-","Active","A Male to Micro B Male, Up Angle","3.28' (1.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
https://assets.tripplite.com/product-pdfs/en/u030006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U030-00x%20Series.jpg,TL783-ND,U030-006,Tripp Lite,CABLE USB 2.0 A/5-PIN MINI B 6',303,0,"4.55000","0","1","-","Active","A Male to Mini B Male","6.00' (1.83m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
https://assets.tripplite.com/product-pdfs/en/u050003.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U050-0xx%20Series.jpg,TL791-ND,U050-003,Tripp Lite,USB 2.0 A TO MICRO-USB B CABL 3',270,0,"4.65000","0","1","-","Active","A Male to Micro B Male","3.00' (914.4mm)","USB 2.0","-","-","-"
http://www.tensility.com/pdffiles/10-00651.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-00651.jpg,839-1107-ND,10-00651,Tensility International Corp,CBL USB A RCPT-MNI B PLUG 100MM,3055,0,"4.67000","0","1","-","Active","A Female to Mini B Male","0.33' (100.0mm)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://www.tensility.com/pdffiles/10-00648.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-00648.jpg,839-1104-ND,10-00648,Tensility International Corp,CBL USB A RCPT TO B PLUG 100MM,313,0,"4.67000","0","1","-","Active","A Female to B Male","0.33' (100.0mm)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://www.tensility.com/pdffiles/10-00662.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-00662.jpg,839-1118-ND,10-00662,Tensility International Corp,CBL USB MNI B RCPT-A PLUG 100MM,3137,0,"4.68000","0","1","-","Active","Mini B Female to A Male","0.33' (100.0mm)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://www.tensility.com/pdffiles/10-00768.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-00768.jpg,839-1123-ND,10-00768,Tensility International Corp,CBL USB A RCPT-MCR A PLUG 1M,108,0,"4.69000","0","1","-","Active","A Female to Micro A Male","0.33' (100.0mm)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://www.tensility.com/pdffiles/10-00659.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-00659.jpg,839-1115-ND,10-00659,Tensility International Corp,CBL USB B RCPT-MCR B PLUG 1M,498,0,"4.70000","0","1","-","Active","B Female to Micro B Male","0.33' (100.0mm)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://www.tensility.com/pdffiles/10-00657.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-00657.jpg,839-1113-ND,10-00657,Tensility International Corp,CBL USB B RCPT-A PLUG 100MM,377,0,"4.70000","0","1","-","Active","B Female to A Male","0.33' (100.0mm)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://www.tensility.com/pdffiles/10-00660.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-00660.jpg,839-1116-ND,10-00660,Tensility International Corp,CBL USB B RCPT-MNI B PLUG 100MM,322,0,"4.70000","0","1","-","Active","B Female to Mini B Male","0.33' (100.0mm)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://www.assmann-wsw.com/fileadmin/datasheets/AK669_2-xx.pdf,//media.digikey.com/photos/Assmann%20Photos/AK669^2-30-R.JPG,AE10336-ND,AK669/2-30,Assmann WSW Components,CABLE USB V2.0 EXTENSION 3M,546,0,"4.81000","0","1","-","Active","A Female to A Male","9.84' (3.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","Extension Cable"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7067_CA,//media.digikey.com/Photos/Assmann%20Photos/MFG_AK672_BLK.jpg,AE10620-ND,AK672/2-5-BLACK,Assmann WSW Components,CABLE USB 2.0 A-B MALE BLACK 5M,557,0,"4.82000","0","1","-","Active","A Male to B Male","16.40' (5.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3021080-10.pdf,//media.digikey.com/Photos/Quatech-DPAC%20Technologies%20Photos/MFG_3021080-10.jpg,Q1228-ND,3021080-10,Qualtek,USB 2.0 A MALE TO USB 2.0 MICRO,1398,0,"4.85000","0","1","-","Active","A Male to Micro B Male, Right Angle","10.00' (3.05m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3021092-01M.pdf,//media.digikey.com/Photos/Qualtek%20Photos/MFG_3021092-01M.jpg,Q1244-ND,3021092-01M,Qualtek,USB 2.0 A MALE TO USB 2.0 TYPE C,1317,0,"4.91000","0","1","-","Active","A Male to C Male","3.28' (1.00m)","USB 2.0","22 AWG, 28 AWG","Shielded","-"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3021090-01M.pdf,//media.digikey.com/Photos/Qualtek%20Photos/MFG_3021090-01M.jpg,Q1238-ND,3021090-01M,Qualtek,USB 2.0 A MALE TO USB 2.0 TYPE C,1290,0,"4.91000","0","1","-","Active","A Male to C Male","3.28' (1.00m)","USB 2.0","22 AWG, 28 AWG","Shielded","-"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3021074-10.pdf,//media.digikey.com/Photos/Quatech-DPAC%20Technologies%20Photos/MFG_3021074-10.jpg,Q1222-ND,3021074-10,Qualtek,USB 2.0 A MALE TO USB 2.0 MINI B,865,0,"4.92000","0","1","-","Active","A Male to Mini B Male, Up Angle","10.00' (3.05m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3258_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3258.jpg,1528-1786-ND,3258,Adafruit Industries LLC,PANEL MOUNT EXTENSION USB CABLE,1853,0,"4.95000","0","1","-","Active","Micro B Female to Micro B Male","1.00' (304.8mm)","USB 2.0","-","-","Extension Cable"
https://www.molex.com/pdm_docs/sd/887328500_sd.pdf,//media.digikey.com/photos/Molex/88732-8602.jpg,WM17137-ND,0887328902,Molex,CABLE USB 2.0 A-MINI B 2M BLACK,21306,0,"4.96000","0","1","88740","Active","A Male to Mini B Male","6.56' (2.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://www.tensility.com/pdffiles/10-02326.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-02326.jpg,839-1422-ND,10-02326,Tensility International Corp,CBL USB A PLUG-A PLUG 1M BLACK,539,0,"4.97000","0","1","-","Active","A Male to A Male","3.28' (1.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://www.tensility.com/pdffiles/10-02343.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-02343.jpg,839-1439-ND,10-02343,Tensility International Corp,CBL USB MCR B PLUG-PLUG 1M BLK,129,0,"5.01000","0","1","-","Active","Micro B Male to Micro B Male","3.28' (1.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://www.tensility.com/pdffiles/10-02335.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-02335.jpg,839-1431-ND,10-02335,Tensility International Corp,CBL USB A PLUG 2M BLK,251,0,"5.07000","0","1","-","Active","A Male to Cable (Round)","6.56' (2.00m)","USB 2.0","26 AWG, 28 AWG","Shielded","-"
http://www.tensility.com/pdffiles/10-00003.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-00003.jpg,10-00003-ND,10-00003,Tensility International Corp,CBL USB A RCPT-MINI A PLUG 102MM,3337,0,"5.10000","0","1","-","Active","A Female to Mini A Male","0.33' (100.0mm)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://www.tensility.com/pdffiles/10-02331.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-02331.jpg,839-1427-ND,10-02331,Tensility International Corp,CBL USB A PLUG-MCR A PLUG 1M BLK,691,0,"5.13000","0","1","-","Active","A Male to Micro A Male","3.28' (1.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/101-1011-BL-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/101-1011-BE%20SERIES.jpg,1175-1034-ND,101-1011-BL-00200,CNC Tech,CABLE USB MINI B FML-B MALE 2M,615,0,"5.13000","0","1","-","Active","Mini B Female to Mini B Male","6.56' (2.00m)","USB 1.1","28 AWG, 28 AWG","Shielded","Extension Cable"
https://assets.tripplite.com/product-pdfs/en/u022010.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U022%20Series.jpg,TL427-ND,U022-010,Tripp Lite,CABLE USB 2.0 A-MALE B-MALE 10',176,0,"5.15000","0","1","-","Active","A Male to B Male","10.00' (3.05m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/102-1392-BL-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1392-BL-00xxx.jpg,1175-1696-ND,102-1392-BL-00200,CNC Tech,CABLE USB-A TO MICRO USB-B 2M,1230,0,"5.20000","0","1","-","Active","A Male to Micro B Male, Up Angle","6.56' (2.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://www.tensility.com/pdffiles/10-02330.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-02330.jpg,839-1426-ND,10-02330,Tensility International Corp,CBL USB A PLUG-MNI A PLUG 1M BLK,129,0,"5.22000","0","1","-","Active","A Male to Mini A Male","3.28' (1.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/102-1092-BL-F0050.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1092-BL-F0.jpg,1175-1854-ND,102-1092-BL-F0050,CNC Tech,USB2.0 A/M-MICRO B FERRITES .5M,1401,0,"5.25000","0","1","-","Active","A Male to Micro B Male","1.64' (500.0mm)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/102-1010-BL-00300.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1010-BL%20SERIES.jpg,1175-1067-ND,102-1010-BL-00300,CNC Tech,CABLE USB A MALE-A FML 3M BLK,848,0,"5.25000","0","1","-","Active","A Female to A Male","9.84' (3.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","Extension Cable"
http://cnctech.us/pdfs/102-1392-BL-F0050.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1392-BL-F0xxx.jpg,1175-1697-ND,102-1392-BL-F0050,CNC Tech,CBL USB-A TO MICRO-B .5M W/FRRT,272,0,"5.25000","0","1","-","Active","A Male to Micro B Male, Up Angle","1.64' (500.0mm)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/102-1072-BL-00050.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1072-BL%20SERIES.jpg,1175-1117-ND,102-1072-BL-00050,CNC Tech,CBL USB MICRO A MALE-A MALE .5M,124,0,"5.25000","0","1","-","Active","A Male to Micro A Male","1.64' (500.0mm)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://www.tensility.com/pdffiles/10-02337.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-02337.jpg,839-1433-ND,10-02337,Tensility International Corp,CBL USB A RCPT 2M BLK,216,0,"5.26000","0","1","-","Active","A Female to Cable (Round)","6.56' (2.00m)","USB 2.0","26 AWG, 28 AWG","Shielded","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7243_CA,//media.digikey.com/Photos/Assmann%20Photos/MFG_AK670_2_BLACK-R.jpg,AE10626-ND,AK670/2-5-BLACK,Assmann WSW Components,CABLE USB 2.0 A-A MALE BLACK 5M,417,0,"5.30000","0","1","-","Active","A Male to A Male","16.40' (5.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7590_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AK67321-x-R.jpg,AE10339-ND,AK67321-2,Assmann WSW Components,CABLE USB-A TO MICRO USB-A 2M,1349,0,"5.35000","0","1","-","Active","A Male to Micro A Male","6.56' (2.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
-,//media.digikey.com/Photos/TE%20Connectivity/1496476-6.jpg,A128037-ND,1496476-6,TE Connectivity AMP Connectors,"STD USB-A TO MINI-B ASSY, 12""",539,0,"5.36000","0","1","-","Active","A Male to Mini B Male","1.00' (304.8mm)","USB 2.0","-","Shielded","Extension Cable"
http://cnctech.us/pdfs/102-1031-BL-00500.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1031-BL.jpg,1175-1103-ND,102-1031-BL-00500,CNC Tech,CABLE USB A MALE-B MINI 5PIN 5M,655,0,"5.50000","0","1","-","Active","A Male to Mini B Male","16.40' (5.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
https://assets.tripplite.com/product-pdfs/en/u05206nra.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U052-06N-RA.jpg,TL1067-ND,U052-06N-RA,Tripp Lite,MICRO USB TO USB OTG HOST ADAPTE,472,0,"5.50000","0","1","-","Active","A Female to Micro B Male, Right Angle","0.50' (152.4mm)","-","24 AWG, 28 AWG","-","-"
https://assets.tripplite.com/product-pdfs/en/u05206n.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U052-06N.jpg,TL1845-ND,U052-06N,Tripp Lite,USB CABLE,353,0,"5.50000","0","1","-","Active","A Female to Micro B Male","0.50' (152.4mm)","-","24 AWG, 28 AWG","-","-"
https://www.molex.com/pdm_docs/sd/887329300_sd.pdf,//media.digikey.com/Photos/Molex/0887329300.JPG,WM14085-ND,0887329300,Molex,USB A-B 28/22 3.34M FULL RATED,518,0,"5.63000","0","1","88740","Active","A Male to B Male","11.00' (3.35m)","-","22 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/102-1030-BE-F0300.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1030-BE-F0200.jpg,1175-1094-ND,102-1030-BE-F0300,CNC Tech,CABLE USB A MALE - B MALE 3M,340,0,"5.70000","0","1","-","Active","A Male to B Male","9.84' (3.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/102-1092-BL-F0100.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1092-BL-F0.jpg,1175-1855-ND,102-1092-BL-F0100,CNC Tech,USB2.0 A/M-MICRO B FERRITES 1M,418,0,"5.75000","0","1","-","Active","A Male to Micro B Male","3.28' (1.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
-,-,A142582-ND,1487586-3,TE Connectivity AMP Connectors,"USB, A-B, 28/28, WHITE, 0.16M",545,0,"5.77000","0","1","-","Active","A Male to B Male","0.52' (160.0mm)","USB 2.0","28 AWG","Shielded","-"
https://assets.tripplite.com/product-pdfs/en/ur022003ra.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_UR022-003-RA.jpg,TL497-ND,UR022-003-RA,Tripp Lite,USB RA A-MALE TO B-MALE CABLE 3',997,0,"5.91000","0","1","-","Active","A Male, Right Angle to B Male","3.00' (914.4mm)","USB 2.0","24 AWG, 28 AWG","Shielded","Reversible"
http://www.assmann-wsw.com/fileadmin/datasheets/AK669_2-xx.pdf,//media.digikey.com/photos/Assmann%20Photos/AK669^2-30-R.JPG,AE10337-ND,AK669/2-50,Assmann WSW Components,CABLE USB V2.0 EXTENSION 5M,874,0,"5.91000","0","1","-","Active","A Female to A Male","16.40' (5.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","Extension Cable"
https://assets.tripplite.com/product-pdfs/en/ur022003.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_UR022-003.jpg,TL496-ND,UR022-003,Tripp Lite,USB A-MALE TO B-MALE CABLE 3',158,0,"5.91000","0","1","-","Active","A Male to B Male","3.00' (914.4mm)","USB 2.0","24 AWG, 28 AWG","Shielded","Reversible"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7590_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AK67321-x-R.jpg,AE10340-ND,AK67321-3,Assmann WSW Components,CABLE USB-A TO MICRO USB-A 3M,152,0,"5.98000","0","1","-","Active","A Male to Micro A Male","9.84' (3.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
https://www.molex.com/pdm_docs/sd/1110415001_sd.pdf,//media.digikey.com/Photos/Molex/1110415001.JPG,WM5026-ND,1110415001,Molex,LVDS MINI-B/MINI-B 0.50M A-TO-A,1214,0,"6.00000","0","1","HSAutoLink LVDS","Active","Mini B Male to Mini B Male (LVDS)","1.64' (500.0mm)","USB 2.0","28 AWG, 28 AWG","Shielded","Polarized - 2 Wire"
http://cnctech.us/pdfs/102-1082-BL-00050.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1082-BL%20SERIES.jpg,1175-1122-ND,102-1082-BL-00050,CNC Tech,CBL USB MICRO B MALE-B MALE .5M,929,0,"6.00000","0","1","-","Active","Micro B Male to Micro B Male","1.64' (500.0mm)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7722_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AK67401-x-R.jpg,AE10423-ND,AK67401-1,Assmann WSW Components,CABLE MICRO USB-B M-M 1M,851,0,"6.00000","0","1","-","Active","Micro B Male to Micro B Male","3.28' (1.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/102-1072-BL-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1072-BL%20SERIES.jpg,1175-1119-ND,102-1072-BL-00200,CNC Tech,CBL USB MICRO A MALE-A MALE 2M,562,0,"6.00000","0","1","-","Active","A Male to Micro A Male","6.56' (2.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/102-1030-BL-00500.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1030-BL%20SERIES.jpg,1175-1099-ND,102-1030-BL-00500,CNC Tech,CABLE USB A MALE - B MALE 5M,407,0,"6.00000","0","1","-","Active","A Male to B Male","16.40' (5.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
https://assets.tripplite.com/product-pdfs/en/u024010.pdf,//media.digikey.com/Photos/Tripplite%20Photos/U024-010.jpg,TL383-ND,U024-010,Tripp Lite,CABLE USB EXT 3M GOLD,538,0,"6.06000","0","1","-","Active","A Female to A Male","10.00' (3.05m)","USB 2.0","24 AWG, 28 AWG","Shielded","Extension Cable"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7722_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AK67401-x-R.jpg,AE10349-ND,AK67401-3,Assmann WSW Components,CABLE MICRO USB-B M-M 3M,177,0,"6.10000","0","1","-","Active","Micro B Male to Micro B Male","9.84' (3.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
https://assets.tripplite.com/product-pdfs/en/ur030006ra.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_UR030-006-RA.jpg,TL509-ND,UR030-006-RA,Tripp Lite,6' USB RA A TO MINI-B CABLE M/M,1318,0,"6.16000","0","1","-","Active","A Male, Right Angle to Mini B Male","6.00' (1.83m)","USB 2.0","28 AWG, 28 AWG","Shielded","Reversible"
https://assets.tripplite.com/product-pdfs/en/ur030006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_UR030-006.jpg,TL508-ND,UR030-006,Tripp Lite,6' USB A TO MINI-B CABLE M/M,148,0,"6.16000","0","1","-","Active","A Male to Mini B Male","6.00' (1.83m)","USB 2.0","28 AWG, 28 AWG","Shielded","Reversible"
https://assets.tripplite.com/product-pdfs/en/ur050003.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_UR050-003.jpg,TL510-ND,UR050-003,Tripp Lite,3' USB A TO MICRO B CABLE M/M,268,0,"6.18000","0","1","-","Active","A Male to Micro B Male","3.00' (914.4mm)","USB 2.0","28 AWG, 28 AWG","-","Reversible"
http://www.tensility.com/pdffiles/10-02329.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-02329.jpg,839-1425-ND,10-02329,Tensility International Corp,CBL USB A PLUG-A RCPT 2M BLACK,206,0,"6.18000","0","1","-","Active","A Female to A Male","6.56' (2.00m)","USB 2.0","26 AWG, 28 AWG","Shielded","-"
http://www.tensility.com/pdffiles/10-02327.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-02327.jpg,839-1423-ND,10-02327,Tensility International Corp,CBL USB A PLUG-A PLUG 2M BLACK,126,0,"6.20000","0","1","-","Active","A Male to A Male","6.56' (2.00m)","USB 2.0","26 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/102-1010-BL-00500.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1010-BL%20SERIES.jpg,1175-1068-ND,102-1010-BL-00500,CNC Tech,CABLE USB A MALE-A FML 5M BLK,1164,0,"6.26000","0","1","-","Active","A Female to A Male","16.40' (5.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","Extension Cable"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7722_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/MFG_AK67401-x-R.jpg,AE10348-ND,AK67401-2,Assmann WSW Components,CABLE MICRO USB-B M-M 2M,399,0,"6.31000","0","1","-","Active","Micro B Male to Micro B Male","6.56' (2.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
https://belfuse.com/resources/drawings/stewartconnector/dr-stw-sc-3abk003f.pdf,//media.digikey.com/Photos/Stewart%20Connector%20Photos/MFG_AMale-BMale_Blk-Blu.jpg,380-1417-ND,SC-3ABK003F,Stewart Connector,CABLE USB 3.0 TYPE A-B M-M 3',256,0,"6.41000","0","1","-","Active","A Male to B Male","3.00' (914.4mm)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG (2)","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/102-1092-BL-F0200.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1092-BL-F0.jpg,1175-1856-ND,102-1092-BL-F0200,CNC Tech,USB2.0 A/M-MICRO B FERRITES 2M,2580,0,"6.48000","0","1","-","Active","A Male to Micro B Male","6.56' (2.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
http://www.assmann-wsw.com/fileadmin/datasheets/AK669_2-xx-BLACK.pdf,//media.digikey.com/Photos/Assmann%20Photos/MFG_AK669_BLK.jpg,AE10613-ND,AK669/2-50-BLACK,Assmann WSW Components,CABLE USB 2.0 A-A M-F BLACK 5M,594,0,"6.48000","0","1","-","Active","A Female to A Male","16.40' (5.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","Extension Cable"
https://assets.tripplite.com/flyer/reversible-usb-cables-flyer-953413-en.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_UR022-006-RA.jpg,TL499-ND,UR022-006-RA,Tripp Lite,USB RA A-MALE TO B-MALE CABLE 6',424,0,"6.50000","0","1","-","Active","A Male, Right Angle to B Male","6.00' (1.83m)","USB 2.0","24 AWG, 28 AWG","Shielded","Reversible"
https://assets.tripplite.com/product-pdfs/en/ur022006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_UR022-006.jpg,TL498-ND,UR022-006,Tripp Lite,USB A-MALE TO B-MALE CABLE 6',134,0,"6.50000","0","1","-","Active","A Male to B Male","6.00' (1.83m)","USB 2.0","24 AWG, 28 AWG","Shielded","Reversible"
