Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","1st Connector","2nd Connector","Cable Diameter","Cable Type","Features","Fiber Type","Length - Overall","Type","Ratings"
https://www.panduit.com/content/dam/panduit/en/products/assets/f/f9/f92/f92e/f92erlnlnsnm010/media/C-FBF92ERLNLNSNM001--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_F92ERQ1Q1SNM003.jpg,298-16183-ND,F92ERQ1Q1SNM003,Panduit Corp,OS2 2 FIBER 1.6MM JACKET PATCH C,15,0,"46.82000","0","1","Opti-Core®","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","Twin Zip","Riser, Zipcord","9/125","9.8' (3.0m)","Singlemode, Duplex, OS2","-"
https://www.panduit.com/content/dam/panduit/en/products/assets/f/fw/fw2/fw2e/fw2elq1q1nnm001/media/D-FBSP136--SA-ENG-OM4-5-SCPushPullCords.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_FW2EXQ1Q1NNXXXX.jpg,298-17004-ND,FW2ELQ1Q1NNM001,Panduit Corp,FIBER OPTIC CBL LC-LC DUPLEX 1M,10,0,"46.94000","0","1","Signature Core®","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","Twin Zip","Zipcord","-","3.3' (1.0m)","Multimode, Duplex, OM5","OFNP"
https://www.panduit.com/content/dam/panduit/en/products/assets/f/fx/fx2/fx2e/fx2erlnlnsnm001/media/C-FBF92ERLNLNSNM001--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_FX2ERLNLNSNM005.JPG,298-12724-ND,FX2ERLNLNSNM005,Panduit Corp,FIBER OPTIC CBL LC-LC DUPLEX 1M,6,0,"47.16000","0","1","Opti-Core®","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","Twin Zip","Riser","50/125","3.3' (1.0m)","Multimode, Duplex, OM3","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/912M-2-3-0XXXX-G.pdf,//media.digikey.com/Photos/CnC%20Tech/912M-2-3-0xx00-PL.jpg,1175-1908-ND,912M-2-3-02500-G,CNC Tech,FIBER OPTIC CBL LC-SC DUPLEX 25M,10,0,"47.26000","0","1","-","Active","LC Duplex","SC Duplex","0.08"" (2.0mm)","-","-","50/125","82.0' (25.0m)","Multimode, Duplex, OM3","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/911M-2-1-0XXXX-PL.pdf,//media.digikey.com/Photos/CnC%20Tech/911M-2-1-0xx00-PL.jpg,1175-2031-ND,911M-2-1-02000-PL,CNC Tech,FIBER OPTIC CBL LC-LC DUPLEX 20M,10,0,"47.26000","0","1","-","Active","LC Duplex","LC Duplex","0.08"" (2.0mm)","-","Plenum","62.5/125","65.6' (20.0m)","Multimode, Duplex, OM1","OFNP"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/913M-2-3-0XXXX-G.pdf,//media.digikey.com/Photos/CnC%20Tech/913M-2-3-0xx00-PL.jpg,1175-1917-ND,913M-2-3-02500-G,CNC Tech,FIBER OPTIC CBL LC-ST DUPLEX 25M,8,0,"47.26000","0","1","-","Active","LC Duplex","ST (2)","0.08"" (2.0mm)","-","-","50/125","82.0' (25.0m)","Multimode, Duplex, OM3","-"
https://assets.tripplite.com/product-pdfs/en/n36602map.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N366-xxM-AP%20Series.jpg,TL1520-ND,N366-02M-AP,Tripp Lite,FIBER OPTIC CBL LC-SCAPC 2M,17,0,"47.39000","0","1","-","Active","LC Duplex","SC/APC","-","Twin Zip","Riser, Zipcord","8.3/125","6.6' (2.0m)","Multimode, Duplex","FDDI, OFNR"
http://www1.panduit.com/heiler/SpecificationSheets/D-FBSP54--WW-ENG-OptiCrFbrOpPtchCord-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_F92ERLNLNSNM00x.jpg,298-12641-ND,F92ERLNLNSNM004,Panduit Corp,FIBER OPTIC CBL LC-LC DUPLEX 4M,6,0,"47.47000","0","1","Opti-Core®","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","Twin Zip","Riser","9/125","13.1' (4.0m)","Multimode, Duplex, OS2","-"
https://assets.tripplite.com/product-pdfs/en/n82010mom4.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N820-0xM-OM4%20Series.jpg,TL2145-ND,N820-10M-OM4,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 10M,33,0,"47.66000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Low Smoke, Zipcord","50/125","32.8' (10.0m)","Multimode, Duplex, OM4","LSZH"
http://www1.panduit.com/heiler/SpecificationSheets/D-FBSP54--WW-ENG-OptiCrFbrOpPtchCord-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_F92ERLNLNSNM005.JPG,298-12642-ND,F92ERLNLNSNM005,Panduit Corp,FIBER OPTIC CBL LC-LC DUPLEX 5M,12,0,"48.10000","0","1","Opti-Core®","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","Twin Zip","Riser","9/125","16.4' (5.0m)","Multimode, Duplex, OS2","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/911M-2-3-0XXXX-G.pdf,//media.digikey.com/Photos/CnC%20Tech/911M-2-3-00300-PL.jpg,1175-1899-ND,911M-2-3-02500-G,CNC Tech,FIBER OPTIC CBL LC-LC DUPLEX 25M,8,0,"48.28000","0","1","-","Active","LC Duplex","LC Duplex","0.08"" (2.0mm)","-","-","50/125","82.0' (25.0m)","Multimode, Duplex, OM3","-"
https://www.panduit.com/content/dam/panduit/en/products/assets/f/f9/f92/f92e/f92erlnlnsnm010/media/C-FBF92ERLNLNSNM001--ENG.pdf,-,298-16182-ND,F92ERLNSNSNM010,Panduit Corp,OS2 2 FIBER 1.6MM JACKET PATCHCO,8,0,"48.62000","0","1","Opti-Core®","Active","LC Duplex","SC Duplex","0.06"" (1.6mm)","Twin Zip","Riser, Zipcord","9/125","32.8' (10.0m)","Singlemode, Duplex, OS2","-"
https://www.panduit.com/content/dam/panduit/en/products/assets/f/f9/f92/f92e/f92erlnlnsnm006/media/C-FBF92ERLNLNSNM001--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_F92ERLNLNSNM00x.jpg,298-16176-ND,F92ERLNLNSNM006,Panduit Corp,OS2 2 FIBER 1.6MM JACKET PATCHCO,15,0,"48.74000","0","1","Opti-Core®","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","Twin Zip","Riser, Zipcord","9/125","19.7' (6.0m)","Singlemode, Duplex, OS2","-"
https://www.panduit.com/content/dam/panduit/en/products/assets/f/fz/fz2/fz2e/fz2erlnlnsnm001/media/C-FBF92ERLNLNSNM001--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_FZ2ERLNLNSNM004.JPG,298-12739-ND,FZ2ERLNLNSNM004,Panduit Corp,FIBER OPTIC CBL LC-LC DUPLEX 4M,20,0,"48.78000","0","1","Opti-Core®","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","Twin Zip","Riser","50/125","13.1' (4.0m)","Multimode, Duplex, OM4","-"
https://www.panduit.com/content/dam/panduit/en/products/assets/f/fw/fw2/fw2e/fw2elq1q1nnm001/media/D-FBSP136--SA-ENG-OM4-5-SCPushPullCords.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_FW2EXQ1Q1NNXXXX.jpg,298-17009-ND,FW2ERQ1Q1NNF005,Panduit Corp,FIBER OPTIC CBL LC-LC DUPLX 1.5M,22,0,"48.80000","0","1","Signature Core®","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","Twin Zip","Riser, Zipcord","-","5.0' (1.5m)","Multimode, Duplex, OM5","OFNR"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_NKFP92ELLLSM014.jpg,298-17245-ND,NKFP92ELLLSM014,Panduit Corp,FIBER OPTIC CBL LC-LC DUPLEX 14M,6,0,"49.21000","0","1","NetKey™","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","-","Low Smoke","9/125","45.9' (14.0m)","Multimode, Duplex, OS2","LSZH"
http://www1.panduit.com/heiler/SpecificationSheets/D-FBSP54--WW-ENG-OptiCrFbrOpPtchCord-W.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_F92ERLNLNSNM007.JPG,298-12643-ND,F92ERLNLNSNM007,Panduit Corp,FIBER OPTIC CBL LC-LC DUPLEX 5M,10,0,"49.39000","0","1","Opti-Core®","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","Twin Zip","Riser","9/125","16.4' (5.0m)","Multimode, Duplex, OS2","-"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_NKFP92ELLSSM011.jpg,298-17252-ND,NKFP92ELLSSM011,Panduit Corp,FIBER OPTIC CBL LC-SC DUPLEX 11M,12,0,"49.57000","0","1","NetKey™","Active","LC Duplex","SC Duplex","0.06"" (1.6mm)","-","Low Smoke","9/125","36.1' (11.0m)","Multimode, Duplex, OS2","LSZH"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4050AAB.jpg,708-2858-ND,PXF4050AAB,Bulgin,FIBER OPTIC CBL LC-LC SIMPLX 10M,49,0,"49.61000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","-","32.8' (10.0m)","Singlemode, Simplex, OS1","LSZH"
https://www.panduit.com/content/dam/panduit/en/products/assets/f/f9/f92/f92e/f92erlnlnsnm010/media/C-FBF92ERLNLNSNM001--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_F92ERLNLNSNM00x.jpg,298-16177-ND,F92ERLNLNSNM008,Panduit Corp,OS2 2 FIBER 1.6MM JACKET PATCHCO,20,0,"50.02000","0","1","Opti-Core®","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","Twin Zip","Riser, Zipcord","9/125","26.2' (8.0m)","Singlemode, Duplex, OS2","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/912M-2-3-0XXXX-PL.pdf,//media.digikey.com/Photos/CnC%20Tech/912M-2-3-0xx00-PL.jpg,1175-2006-ND,912M-2-3-02000-PL,CNC Tech,FIBER OPTIC CBL LC-SC DUPLEX 20M,10,0,"50.32000","0","1","-","Active","LC Duplex","SC Duplex","0.08"" (2.0mm)","-","Plenum","50/125","65.6' (20.0m)","Multimode, Duplex, OM3","OFNP"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/913M-2-3-0XXXX-PL.pdf,//media.digikey.com/Photos/CnC%20Tech/913M-2-3-0xx00-PL.jpg,1175-2014-ND,913M-2-3-02000-PL,CNC Tech,FIBER OPTIC CBL LC-ST DUPLEX 20M,10,0,"50.32000","0","1","-","Active","LC Duplex","ST (2)","0.08"" (2.0mm)","-","Plenum","50/125","65.6' (20.0m)","Multimode, Duplex, OM3","OFNP"
https://www.panduit.com/content/dam/panduit/en/products/assets/f/fx/fx2/fx2e/fx2erlnlnsnm001/media/C-FBF92ERLNLNSNM001--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/FX2ERLNLNSNM007.jpg,298-12725-ND,FX2ERLNLNSNM007,Panduit Corp,FIBER OPTIC CBL LC-LC DUPLEX 7M,7,0,"50.40000","0","1","Opti-Core®","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","Twin Zip","Riser","50/125","23.0' (7.0m)","Multimode, Duplex, OM3","-"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4051AAA.jpg,708-2859-ND,PXF4051AAB,Bulgin,FIBER OPTIC CBL LC-LC SIMPLX 10M,50,0,"50.61000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","-","32.8' (10.0m)","Singlemode, Simplex, OS1","LSZH"
-,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N820-02M-OM5.jpg,TL2504-ND,N820-07M-OM5,Tripp Lite,LC TO LC MULTIMODE DUPLEX FIBER,10,0,"50.74000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Zipcord","50/125","23.0' (7.0m)","Multimode, Duplex, OM5","-"
https://www.panduit.com/content/dam/panduit/en/products/assets/f/fz/fz2/fz2e/fz2erlnlnsnm001/media/C-FBF92ERLNLNSNM001--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_FZ2ERLNLNSNM00x.JPG,298-12740-ND,FZ2ERLNLNSNM005,Panduit Corp,FIBER OPTIC CBL LC-LC DUPLEX 5M,10,0,"51.23000","0","1","Opti-Core®","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","Twin Zip","Riser","50/125","16.4' (5.0m)","Multimode, Duplex, OM4","-"
https://www.panduit.com/content/dam/panduit/en/products/assets/f/fz/fz2/fz2e/fz2erq1q1snm002/media/C-FBF92ERLNLNSNM001--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/FZ2ERQ1Q1SNM005.jpg,298-12744-ND,FZ2ERQ1Q1SNM005,Panduit Corp,FIBER OPTIC CBL LC-LC DUPLEX 5M,10,0,"51.23000","0","1","Opti-Core®","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","Twin Zip","Riser","50/125","16.4' (5.0m)","Multimode, Duplex, OM4","-"
https://www.panduit.com/content/dam/panduit/en/products/assets/f/f9/f92/f92e/f92erlnlnsnm010/media/C-FBF92ERLNLNSNM001--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_F92ERLNLNSNM010.jpg,298-16178-ND,F92ERLNLNSNM010,Panduit Corp,OS2 2 FIBER 1.6MM JACKET PATCHCO,20,0,"51.32000","0","1","Opti-Core®","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","Twin Zip","Riser, Zipcord","9/125","32.8' (10.0m)","Singlemode, Duplex, OS2","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/911M-2-3-0XXXX-PL.pdf,//media.digikey.com/Photos/CnC%20Tech/911M-2-3-00300-PL.jpg,1175-1997-ND,911M-2-3-02000-PL,CNC Tech,FIBER OPTIC CBL LC-LC DUPLEX 20M,10,0,"51.34000","0","1","-","Active","LC Duplex","LC Duplex","0.08"" (2.0mm)","-","Plenum","50/125","65.6' (20.0m)","Multimode, Duplex, OM3","OFNP"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_NKFP92ELLSSM012.jpg,298-17253-ND,NKFP92ELLSSM012,Panduit Corp,FIBER OPTIC CBL LC-SC DUPLEX 12M,12,0,"51.55000","0","1","NetKey™","Active","LC Duplex","SC Duplex","0.06"" (1.6mm)","-","Low Smoke","9/125","39.4' (12.0m)","Multimode, Duplex, OS2","LSZH"
https://www.panduit.com/content/dam/panduit/en/products/assets/f/fx/fx2/fx2e/fx2erlnlnsnm008/media/C-FBF92ERLNLNSNM001--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_FX2ERLNLNSNM008.jpg,298-16271-ND,FX2ERLNLNSNM008,Panduit Corp,OM3 2 FIBER 1.6MM JACKET PATCHCO,25,0,"52.04000","0","1","Opti-Core®","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","Twin Zip","Riser, Zipcord","50/125","26.2' (8.0m)","Multimode, Duplex, OM3","-"
https://www.panduit.com/content/dam/panduit/en/products/assets/f/fw/fw2/fw2e/fw2elq1q1nnm001/media/D-FBSP136--SA-ENG-OM4-5-SCPushPullCords.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_FW2EXQ1Q1NNXXXX.jpg,298-17011-ND,FW2ERQ1Q1NNM003,Panduit Corp,FIBER OPTIC CBL LC-LC DUPLEX 3M,10,0,"52.89000","0","1","Signature Core®","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","Twin Zip","Riser, Zipcord","-","9.8' (3.0m)","Multimode, Duplex, OM5","OFNR"
https://www.panduit.com/content/dam/panduit/en/products/assets/f/fw/fw2/fw2e/fw2elq1q1nnm001/media/D-FBSP136--SA-ENG-OM4-5-SCPushPullCords.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_FW2EXQ1Q1NNXXXX.jpg,298-17005-ND,FW2ELQ1Q1NNM003,Panduit Corp,FIBER OPTIC CBL LC-LC DUPLEX 3M,10,0,"53.43000","0","1","Signature Core®","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","Twin Zip","Zipcord","-","9.8' (3.0m)","Multimode, Duplex, OM5","OFNP"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_NKFP92ELLSSM013.jpg,298-17254-ND,NKFP92ELLSSM013,Panduit Corp,FIBER OPTIC CBL LC-SC DUPLEX 13M,12,0,"53.57000","0","1","NetKey™","Active","LC Duplex","SC Duplex","0.06"" (1.6mm)","-","Low Smoke","9/125","42.7' (13.0m)","Multimode, Duplex, OS2","LSZH"
https://www.panduit.com/content/dam/panduit/en/products/assets/f/fx/fx2/fx2e/fx2erlnlnsnm001/media/C-FBF92ERLNLNSNM001--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/FX2ERLNLNSNM010.jpg,298-12726-ND,FX2ERLNLNSNM010,Panduit Corp,FIBER OPTIC CBL LC-LC DUPLEX 10M,11,0,"53.74000","0","1","Opti-Core®","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","Twin Zip","Riser","50/125","32.8' (10.0m)","Multimode, Duplex, OM3","-"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4050BAB.jpg,708-2866-ND,PXF4050BAA,Bulgin,FIBER OPTIC CBL LC-LC SIMPLEX 5M,50,0,"53.82000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","62.5/125","16.4' (5.0m)","Multimode, Simplex, OM1","-"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4050CAA.jpg,708-2879-ND,PXF4050CAA,Bulgin,FIBER OPTIC CBL LC-LC SIMPLEX 5M,50,0,"53.82000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","50/125","16.4' (5.0m)","Multimode, Simplex, OM3","LSZH"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_NKFP92ELLSSM014.jpg,298-17255-ND,NKFP92ELLSSM014,Panduit Corp,FIBER OPTIC CBL LC-SC DUPLEX 14M,10,0,"54.02000","0","1","NetKey™","Active","LC Duplex","SC Duplex","0.06"" (1.6mm)","-","Low Smoke","9/125","45.9' (14.0m)","Multimode, Duplex, OS2","LSZH"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/912M-2-1-0XXXX-PL.pdf,//media.digikey.com/Photos/CnC%20Tech/912M-2-1-0xx00-PL.jpg,1175-2050-ND,912M-2-1-02500-PL,CNC Tech,FIBER OPTIC CBL LC-SC DUPLEX 25M,10,0,"54.91000","0","1","-","Active","LC Duplex","SC Duplex","0.08"" (2.0mm)","-","Plenum","62.5/125","82.0' (25.0m)","Multimode, Duplex, OM1","OFNP"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/913M-2-1-0XXXX-PL.pdf,//media.digikey.com/Photos/CnC%20Tech/913M-2-1-0xx00-PL.jpg,1175-2068-ND,913M-2-1-02500-PL,CNC Tech,FIBER OPTIC CBL LC-ST DUPLEX 25M,10,0,"54.91000","0","1","-","Active","LC Duplex","ST (2)","0.08"" (2.0mm)","-","Plenum","62.5/125","82.0' (25.0m)","Multimode, Duplex, OM1","OFNP"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/911M-2-1-0XXXX-PL.pdf,//media.digikey.com/Photos/CnC%20Tech/911M-2-1-0xx00-PL.jpg,1175-2032-ND,911M-2-1-02500-PL,CNC Tech,FIBER OPTIC CBL LC-LC DUPLEX 25M,10,0,"55.76000","0","1","-","Active","LC Duplex","LC Duplex","0.08"" (2.0mm)","-","Plenum","62.5/125","82.0' (25.0m)","Multimode, Duplex, OM1","OFNP"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4051BAA.jpg,708-2867-ND,PXF4051BAA,Bulgin,FIBER OPTIC CBL LC-LC SIMPLEX 5M,50,0,"55.86000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","62.5/125","16.4' (5.0m)","Multimode, Simplex, OM1","-"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4051CAA.jpg,708-2880-ND,PXF4051CAA,Bulgin,FIBER OPTIC CBL LC-LC SIMPLEX 5M,50,0,"55.86000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","50/125","16.4' (5.0m)","Multimode, Simplex, OM3","LSZH"
-,-,TL2543-ND,N356-30M,Tripp Lite,DUPLEX SINGLEMODE 8.3/125 FIBER,10,0,"57.69000","0","1","-","Active","SC Duplex","SC Duplex","-","Twin Zip","Riser, Zipcord","8.3/125","98.4' (30.0m)","Singlemode, Duplex","FDDI, OFNR"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4053BAA.jpg,708-2868-ND,PXF4053BAA,Bulgin,FIBER OPTIC CBL LC-LC SIMPLEX 5M,50,0,"58.53000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","-","62.5/125","16.4' (5.0m)","Multimode, Simplex, OM1","-"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4053CAA.jpg,708-2881-ND,PXF4053CAA,Bulgin,FIBER OPTIC CBL LC-LC SIMPLEX 5M,50,0,"58.53000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","-","50/125","16.4' (5.0m)","Multimode, Simplex, OM3","LSZH"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4054AAA.jpg,708-2856-ND,PXF4054AAA,Bulgin,FIBER OPTIC CBL LC-LC SIMPLEX 5M,50,0,"58.80000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","-","16.4' (5.0m)","Singlemode, Simplex, OS1","LSZH"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/912M-2-3-0XXXX-PL.pdf,//media.digikey.com/Photos/CnC%20Tech/912M-2-3-0xx00-PL.jpg,1175-2007-ND,912M-2-3-02500-PL,CNC Tech,FIBER OPTIC CBL LC-SC DUPLEX 25M,10,0,"59.50000","0","1","-","Active","LC Duplex","SC Duplex","0.08"" (2.0mm)","-","Plenum","50/125","82.0' (25.0m)","Multimode, Duplex, OM3","OFNP"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/913M-2-3-0XXXX-PL.pdf,//media.digikey.com/Photos/CnC%20Tech/913M-2-3-0xx00-PL.jpg,1175-2020-ND,913M-2-3-02500-PL,CNC Tech,FIBER OPTIC CBL LC-ST DUPLEX 25M,6,0,"59.50000","0","1","-","Active","LC Duplex","ST (2)","0.08"" (2.0mm)","-","Plenum","50/125","82.0' (25.0m)","Multimode, Duplex, OM3","OFNP"
https://www.bulgin.com/products/pub/media/bulgin/data/4000_series_fiber.pdf,//media.digikey.com/photos/Bulgin%20Photos/PXF4055AAA.jpg,708-2857-ND,PXF4055AAA,Bulgin,FIBER OPTIC CBL LC-LC SIMPLEX 5M,50,0,"59.96000","0","1","Buccaneer® 4000","Active","LC","LC","0.08"" (2.0mm)","Buffered Fiber","IP66, IP68, IP69K","-","16.4' (5.0m)","Singlemode, Simplex, OS1","LSZH"
https://www.panduit.com/content/dam/panduit/en/products/assets/f/fw/fw2/fw2e/fw2elq1q1nnm001/media/D-FBSP136--SA-ENG-OM4-5-SCPushPullCords.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_FW2EXQ1Q1NNXXXX.jpg,298-17012-ND,FW2ERQ1Q1NNM005,Panduit Corp,FIBER OPTIC CBL LC-LC DUPLEX 5M,10,0,"60.31000","0","1","Signature Core®","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","Twin Zip","Riser, Zipcord","-","16.4' (5.0m)","Multimode, Duplex, OM5","OFNR"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/911M-2-3-0XXXX-PL.pdf,//media.digikey.com/Photos/CnC%20Tech/911M-2-3-00300-PL.jpg,1175-1998-ND,911M-2-3-02500-PL,CNC Tech,FIBER OPTIC CBL LC-LC DUPLEX 25M,10,0,"60.86000","0","1","-","Active","LC Duplex","LC Duplex","0.08"" (2.0mm)","-","Plenum","50/125","82.0' (25.0m)","Multimode, Duplex, OM3","OFNP"
https://www.panduit.com/content/dam/panduit/en/products/assets/f/fw/fw2/fw2e/fw2elq1q1nnm001/media/D-FBSP136--SA-ENG-OM4-5-SCPushPullCords.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_FW2EXQ1Q1NNXXXX.jpg,298-17006-ND,FW2ELQ1Q1NNM005,Panduit Corp,FIBER OPTIC CBL LC-LC DUPLEX 5M,7,0,"61.23000","0","1","Signature Core®","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","Twin Zip","Zipcord","-","16.4' (5.0m)","Multimode, Duplex, OM5","OFNP"
https://www.panduit.com/content/dam/panduit/en/products/assets/f/fz/fz2/fz2e/fz2erlnlnsnm010/media/C-FBF92ERLNLNSNM001--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_FZ2ERLNLNSNM010.JPG,298-16276-ND,FZ2ERLNLNSNM010,Panduit Corp,OM4 2 FIBER 1.6MM JACKET PATCHCO,20,0,"61.65000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
https://www.panduit.com/content/dam/panduit/en/products/assets/f/fx/fx2/fx2e/fx2erlnlnsnm001/media/C-FBF92ERLNLNSNM001--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_FX2ERLNLNSNM015.JPG,298-12727-ND,FX2ERLNLNSNM015,Panduit Corp,FIBER OPTIC CBL LC-LC DUPLEX 15M,7,0,"61.65000","0","1","Opti-Core®","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","Twin Zip","Riser","50/125","49.2' (15.0m)","Multimode, Duplex, OM3","-"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_FZ2ERQ1Q1SNM010.jpg,298-12745-ND,FZ2ERQ1Q1SNM010,Panduit Corp,FIBER OPTIC CBL LC-LC DUPLEX 10M,6,0,"61.65000","0","1","Opti-Core®","Active","LC Duplex","LC Duplex","0.06"" (1.6mm)","Twin Zip","Riser","50/125","32.8' (10.0m)","Multimode, Duplex, OM4","-"
