Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","1st Connector","2nd Connector","Type","Number of Positions","Length","Shielding","Color","Usage","Contact Finish","Contact Finish Thickness"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1241-ND,DCCM25S6E5-36.0B,Cinch Connectivity Solutions,MICRO-D SKT 25POS WIRE LEAD 36"",0,0,"70.02000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","25","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://belfuse.com/resources/brochures/cinchconnectivitysolutions/duracon/br-ccs-dura-high-temperature-dura-con-micro-d.pdf,//media.digikey.com/photos/Cinch-Connectivity-Solutions/DCHM15S6N5-36.0MN-HT1.jpg,116-1151-ND,DCHM15S6N5-36.0MN-HT1,Cinch Connectivity Solutions,CABLE ASSY DB15 MULTI 914.4MM,0,0,"71.06000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","15","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1216-ND,DCCM37P6E5-18.0BN,Cinch Connectivity Solutions,MICRO-D PLUG 37POS WIRE LEAD 18"",0,0,"71.72000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","37","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1215-ND,DCCM37P6E5-18.0B,Cinch Connectivity Solutions,MICRO-D PLUG 37POS WIRE LEAD 18"",0,0,"73.20000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","37","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1248-ND,DCCM37S6E5-18.0BN,Cinch Connectivity Solutions,MICRO-D SKT 37POS WIRE LEAD 18"",0,0,"75.65000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","37","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1247-ND,DCCM37S6E5-18.0B,Cinch Connectivity Solutions,MICRO-D SKT 37POS WIRE LEAD 18"",0,0,"77.15000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","37","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1214-ND,DCCM31P6E5-36.0BN,Cinch Connectivity Solutions,MICRO-D PLUG 31POS WIRE LEAD 36"",0,0,"78.63000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","31","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1213-ND,DCCM31P6E5-36.0B,Cinch Connectivity Solutions,MICRO-D PLUG 31POS WIRE LEAD 36"",0,0,"80.12000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","31","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1246-ND,DCCM31S6E5-36.0BN,Cinch Connectivity Solutions,MICRO-D SKT 31POS WIRE LEAD 36"",0,0,"81.92000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","31","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1245-ND,DCCM31S6E5-36.0B,Cinch Connectivity Solutions,MICRO-D SKT 31POS WIRE LEAD 36"",0,0,"83.40000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","31","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1218-ND,DCCM37P6E5-36.0BN,Cinch Connectivity Solutions,MICRO-D PLUG 37POS WIRE LEAD 36"",0,0,"91.38000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","37","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1217-ND,DCCM37P6E5-36.0B,Cinch Connectivity Solutions,MICRO-D PLUG 37POS WIRE LEAD 36"",0,0,"92.87000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","37","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1532173&DocType=Customer+Drawing&DocLang=English,-,A144697-ND,1532173-8,"TE Connectivity Aerospace, Defense and Marine",CONN DSUB RCPT 21POS THRU HOLE,1,0,"94.01000","0","1","Military, MIL-DTL-83513, MICRODOT (MCKS)","Active","Receptacle, Female Sockets","Individual Wire Leads","DB21","21","3.00' (914.40mm)","Unshielded","Multiple, Individual","-","-","-"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1220-ND,DCCM51P6E5-18.0BN,Cinch Connectivity Solutions,MICRO-D PLUG 51POS WIRE LEAD 18"",0,0,"94.03000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","51","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1250-ND,DCCM37S6E5-36.0BN,Cinch Connectivity Solutions,MICRO-D SKT 37POS WIRE LEAD 36"",0,0,"95.30000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","37","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1219-ND,DCCM51P6E5-18.0B,Cinch Connectivity Solutions,MICRO-D PLUG 51POS WIRE LEAD 18"",0,0,"95.52000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","51","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1249-ND,DCCM37S6E5-36.0B,Cinch Connectivity Solutions,MICRO-D SKT 37POS WIRE LEAD 36"",0,0,"96.80000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","37","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1252-ND,DCCM51S6E5-18.0BN,Cinch Connectivity Solutions,MICRO-D SKT 51POS WIRE LEAD 18"",0,0,"99.45000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","51","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1251-ND,DCCM51S6E5-18.0B,Cinch Connectivity Solutions,MICRO-D SKT 51POS WIRE LEAD 18"",0,0,"100.95000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","51","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://belfuse.com/resources/brochures/cinchconnectivitysolutions/duracon/br-ccs-dura-high-temperature-dura-con-micro-d.pdf,-,116-1150-ND,DCHM15P6N5-36.0MN-HT1,Cinch Connectivity Solutions,CABLE ASSY DB15 MULTI 914.4MM,0,0,"102.60000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","15","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1222-ND,DCCM51P6E5-36.0BN,Cinch Connectivity Solutions,MICRO-D PLUG 51POS WIRE LEAD 36"",0,0,"121.13000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","51","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1221-ND,DCCM51P6E5-36.0B,Cinch Connectivity Solutions,MICRO-D PLUG 51POS WIRE LEAD 36"",0,0,"122.62000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","51","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1254-ND,DCCM51S6E5-36.0BN,Cinch Connectivity Solutions,MICRO-D SKT 51POS WIRE LEAD 36"",0,0,"126.55000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","51","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1253-ND,DCCM51S6E5-36.0B,Cinch Connectivity Solutions,MICRO-D SKT 51POS WIRE LEAD 36"",0,0,"128.03000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","51","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1224-ND,DCCM100P6E5-18.0BN,Cinch Connectivity Solutions,MICRO-D PLG 100POS WIRE LEAD 18"",0,0,"151.88000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","100","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1223-ND,DCCM100P6E5-18.0B,Cinch Connectivity Solutions,MICRO-D PLG 100POS WIRE LEAD 18"",0,0,"153.20000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","100","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1256-ND,DCCM100S6E5-18.0BN,Cinch Connectivity Solutions,MICRO-D SKT 100POS WIRE LEAD 18"",0,0,"161.25000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","100","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1255-ND,DCCM100S6E5-18.0B,Cinch Connectivity Solutions,MICRO-D SKT 100POS WIRE LEAD 18"",0,0,"162.57000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","100","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1226-ND,DCCM100P6E5-36.0BN,Cinch Connectivity Solutions,MICRO-D PLG 100POS WIRE LEAD 36"",0,0,"198.75000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","100","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Nano-Microminiature-Connectors-Catalog.pdf,-,1003-3036-ND,NDD-9S0PY18T,"ITT Cannon, LLC",NANO FMALE 9POS 18"" YEL,0,0,"199.80000","0","1","NDD","Active","Receptacle, Female Sockets","Receptacle, Female Sockets","D-Type, Micro-D","9","1.50' (457.20mm)","Unshielded","Yellow, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1225-ND,DCCM100P6E5-36.0B,Cinch Connectivity Solutions,MICRO-D PLG 100POS WIRE LEAD 36"",0,0,"200.07000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","100","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1258-ND,DCCM100S6E5-36.0BN,Cinch Connectivity Solutions,MICRO-D SKT 100POS WIRE LEAD 36"",0,0,"208.13000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","100","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1257-ND,DCCM100S6E5-36.0B,Cinch Connectivity Solutions,MICRO-D SKT 100POS WIRE LEAD 36"",0,0,"209.45000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","100","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Nano-Microminiature-Connectors-Catalog.pdf,-,1003-3050-ND,NDD-9P0PY18S,"ITT Cannon, LLC",NANO MALE 9POS 18"" YEL JACKSCREW,0,0,"217.62000","0","1","NDD","Active","Plug, Male Pins","Plug, Male Pins","D-Type, Micro-D","9","1.50' (457.20mm)","Unshielded","Yellow, Individual","-","Gold","50.0µin (1.27µm)"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Nano-Microminiature-Connectors-Catalog.pdf,-,1003-3037-ND,NDD-15S0PY18T,"ITT Cannon, LLC",NANO FMALE 15POS 18"" YEL,0,0,"298.73000","0","1","NDD","Active","Receptacle, Female Sockets","Receptacle, Female Sockets","D-Type, Micro-D","15","1.50' (457.20mm)","Unshielded","Yellow, Individual","-","Gold","50.0µin (1.27µm)"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Nano-Microminiature-Connectors-Catalog.pdf,-,1003-3051-ND,NDD-15P0PY18S,"ITT Cannon, LLC",NANO MALE 15POS 18"" YEL JACKSCRE,0,0,"325.37000","0","1","NDD","Active","Plug, Male Pins","Plug, Male Pins","D-Type, Micro-D","15","1.50' (457.20mm)","Unshielded","Yellow, Individual","-","Gold","50.0µin (1.27µm)"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Nano-Microminiature-Connectors-Catalog.pdf,-,1003-3038-ND,NDD-21S0PY18T,"ITT Cannon, LLC",NANO FMALE 21POS 18"" YEL,0,0,"374.24000","0","1","NDD","Active","Receptacle, Female Sockets","Receptacle, Female Sockets","D-Type, Micro-D","21","1.50' (457.20mm)","Unshielded","Yellow, Individual","-","Gold","50.0µin (1.27µm)"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Nano-Microminiature-Connectors-Catalog.pdf,-,1003-3052-ND,NDD-21P0PY18S,"ITT Cannon, LLC",NANO MALE 21POS 18"" YEL JACKSCRE,0,0,"407.63000","0","1","NDD","Active","Plug, Male Pins","Plug, Male Pins","D-Type, Micro-D","21","1.50' (457.20mm)","Unshielded","Yellow, Individual","-","Gold","50.0µin (1.27µm)"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Nano-Microminiature-Connectors-Catalog.pdf,-,1003-3039-ND,NDD-25S0PY18T,"ITT Cannon, LLC",NANO FMALE 25POS 18"" YEL,0,0,"422.73000","0","1","NDD","Active","Receptacle, Female Sockets","Receptacle, Female Sockets","D-Type, Micro-D","25","1.50' (457.20mm)","Unshielded","Yellow, Individual","-","Gold","50.0µin (1.27µm)"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Nano-Microminiature-Connectors-Catalog.pdf,-,1003-3053-ND,NDD-25P0PY18S,"ITT Cannon, LLC",NANO MALE 25POS 18"" YEL JACKSCRE,0,0,"460.44000","0","1","NDD","Active","Plug, Male Pins","Plug, Male Pins","D-Type, Micro-D","25","1.50' (457.20mm)","Unshielded","Yellow, Individual","-","Gold","50.0µin (1.27µm)"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Nano-Microminiature-Connectors-Catalog.pdf,-,1003-3040-ND,NDD-31S0PY18T,"ITT Cannon, LLC",NANO FMALE 31POS 18"" YEL,0,0,"491.07000","0","1","NDD","Active","Receptacle, Female Sockets","Receptacle, Female Sockets","D-Type, Micro-D","31","1.50' (457.20mm)","Unshielded","Yellow, Individual","-","Gold","50.0µin (1.27µm)"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Nano-Microminiature-Connectors-Catalog.pdf,-,1003-3041-ND,NDD-37S0PY18T,"ITT Cannon, LLC",NANO FMALE 37POS 18"" YEL,0,0,"529.67000","0","1","NDD","Active","Receptacle, Female Sockets","Receptacle, Female Sockets","D-Type, Micro-D","37","1.50' (457.20mm)","Unshielded","Yellow, Individual","-","Gold","50.0µin (1.27µm)"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Nano-Microminiature-Connectors-Catalog.pdf,-,1003-3054-ND,NDD-31P0PY18S,"ITT Cannon, LLC",NANO MALE 31POS 18"" YEL JACKSCRE,0,0,"534.87000","0","1","NDD","Active","Plug, Male Pins","Plug, Male Pins","D-Type, Micro-D","31","1.50' (457.20mm)","Unshielded","Yellow, Individual","-","Gold","50.0µin (1.27µm)"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Nano-Microminiature-Connectors-Catalog.pdf,-,1003-3055-ND,NDD-37P0PY18S,"ITT Cannon, LLC",NANO MALE 37POS 18"" YEL JACKSCRE,0,0,"576.90000","0","1","NDD","Active","Plug, Male Pins","Plug, Male Pins","D-Type, Micro-D","37","1.50' (457.20mm)","Unshielded","Yellow, Individual","-","Gold","50.0µin (1.27µm)"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Nano-Microminiature-Connectors-Catalog.pdf,-,1003-3042-ND,NDD-51S0PY18T,"ITT Cannon, LLC",NANO FMALE 51POS 18"" YEL,0,0,"674.33000","0","1","NDD","Active","Receptacle, Female Sockets","Receptacle, Female Sockets","D-Type, Micro-D","51","1.50' (457.20mm)","Unshielded","Yellow, Individual","-","Gold","50.0µin (1.27µm)"
http://www.ittcannon.com/Core/medialibrary/ITTCannon/website/Literature/Catalogs-Brochures/ITT-Cannon-Nano-Microminiature-Connectors-Catalog.pdf,-,1003-3056-ND,NDD-51P0PY18S,"ITT Cannon, LLC",NANO MALE 51POS 18"" YEL JACKSCRE,0,0,"734.48000","0","1","NDD","Active","Plug, Male Pins","Plug, Male Pins","D-Type, Micro-D","51","1.50' (457.20mm)","Unshielded","Yellow, Individual","-","Gold","50.0µin (1.27µm)"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/Cable-Catalog-2004.pdf#Page=58,//media.digikey.com/photos/Assmann%20Photos/MFG_AK_230.jpg,AK230-2-ND,AK230-2,Assmann WSW Components,CABLE ASSY DB09 SHLD BEIGE 2M,0,0,"1.46300","0","400","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB09","9","6.56' (2.00m)","Shielded","Beige, Individual (Round)","Extension, Serial","-","-"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/A-DxF-xxLPIII_FP.pdf,//media.digikey.com/Renders/Assmann%20Renders/H7MXH-09%20M.jpg,H7MXH-0906M-ND,H7MXH-0906M,Assmann WSW Components,CBL D-SUB-HHMP09H/AE09M/X,0,0,"2.45000","0","1","-","Active","Plug, Male Pins","Individual Wire Leads","DB09","9","6.00' (1.83m)","Unshielded","Multiple, Ribbon","-","Gold","10.0µin (0.25µm)"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/Cable-Catalog-2004.pdf#Page=57,//media.digikey.com/photos/Assmann%20Photos/MFG_AK_231.jpg,AK231-2-ND,AK231-2,Assmann WSW Components,CABLE ASSY DB09 SHLD BEIGE 2M,0,0,"2.70200","0","100","-","Active","Receptacle, Female Sockets","Receptacle, Female Sockets","DB09","9","6.56' (2.00m)","Shielded","Beige, Individual (Round)","Extension, Serial","-","-"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/A-DxF-xxLPIII_FP.pdf,//media.digikey.com/Renders/Assmann%20Renders/H7MXH-09%20G.jpg,H7MXH-0906G-ND,H7MXH-0906G,Assmann WSW Components,CBL D-SUB-HHMP09H/AE09G/X,0,0,"3.18000","0","1","-","Active","Plug, Male Pins","Individual Wire Leads","DB09","9","6.00' (1.83m)","Unshielded","Gray, Ribbon","-","Gold","10.0µin (0.25µm)"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/A-DxF-xxLPIII_FP.pdf,//media.digikey.com/Renders/Assmann%20Renders/H7FXH-09%20G.jpg,H7FXH-0906G-ND,H7FXH-0906G,Assmann WSW Components,CBL D-SUB-HHFP09H/AE09G/X,0,0,"3.19000","0","1","-","Active","Receptacle, Female Sockets","Individual Wire Leads","DB09","9","6.00' (1.83m)","Unshielded","Gray, Ribbon","-","Gold","10.0µin (0.25µm)"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_4891_CO.pdf,//media.digikey.com/Renders/Assmann%20Renders/H7PXH-09%20G.jpg,H7PXH-0906G-ND,H7PXH-0906G,Assmann WSW Components,CABLE D-SUB - HMM09H/AE09G/X,0,0,"3.20000","0","1","-","Active","Plug, Male Pins","Individual Wire Leads","DB09","9","6.00' (1.83m)","Unshielded","Gray, Ribbon","-","Gold","10.0µin (0.25µm)"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_4891_CO.pdf,//media.digikey.com/Renders/Assmann%20Renders/H7SXH-09%20G.jpg,H7SXH-0906G-ND,H7SXH-0906G,Assmann WSW Components,CABLE D-SUB - HFM09H/AE09G/X,0,0,"3.20000","0","1","-","Active","Receptacle, Female Sockets","Individual Wire Leads","DB09","9","6.00' (1.83m)","Unshielded","Gray, Ribbon","-","Gold","10.0µin (0.25µm)"
-,//media.digikey.com/Renders/Assmann%20Renders/H7VXH-09%20G.jpg,H7VXH-0906G-ND,H7VXH-0906G,Assmann WSW Components,CABLE D-SUB - HMU09H/AE09G/X,0,0,"3.45000","0","1","-","Active","Plug, Male Pins","Individual Wire Leads","DB09","9","6.00' (1.83m)","Unshielded","Gray, Ribbon","-","Gold","10.0µin (0.25µm)"
-,//media.digikey.com/Renders/Assmann%20Renders/H7WXH-09%20G.jpg,H7WXH-0906G-ND,H7WXH-0906G,Assmann WSW Components,CABLE D-SUB - HFU09H/AE09G/X,0,0,"3.53000","0","1","-","Active","Receptacle, Female Sockets","Individual Wire Leads","DB09","9","6.00' (1.83m)","Unshielded","Gray, Ribbon","-","Gold","10.0µin (0.25µm)"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/A-DxF-xxLPIII_FP.pdf,//media.digikey.com/Renders/Assmann%20Renders/H7MXH-09%20G.jpg,H7MXH-0910G-ND,H7MXH-0910G,Assmann WSW Components,CBL D-SUB-HHMP09H/AE09G/X,0,0,"4.08000","0","1","-","Active","Plug, Male Pins","Individual Wire Leads","DB09","9","10.00' (3.05m)","Unshielded","Gray, Ribbon","-","Gold","10.0µin (0.25µm)"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/A-DxF-xxLPIII_FP.pdf,//media.digikey.com/Renders/Assmann%20Renders/H7FXH-09%20G.jpg,H7FXH-0910G-ND,H7FXH-0910G,Assmann WSW Components,CBL D-SUB-HHFP09H/AE09G/X,0,0,"4.08000","0","1","-","Active","Receptacle, Female Sockets","Individual Wire Leads","DB09","9","10.00' (3.05m)","Unshielded","Gray, Ribbon","-","Gold","10.0µin (0.25µm)"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_4891_CO.pdf,//media.digikey.com/Renders/Assmann%20Renders/H7PXH-09%20G.jpg,H7PXH-0910G-ND,H7PXH-0910G,Assmann WSW Components,CABLE D-SUB - HMM09H/AE09G/X,0,0,"4.09000","0","1","-","Active","Plug, Male Pins","Individual Wire Leads","DB09","9","10.00' (3.05m)","Unshielded","Gray, Ribbon","-","Gold","10.0µin (0.25µm)"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_4891_CO.pdf,//media.digikey.com/Renders/Assmann%20Renders/H7SXH-09%20G.jpg,H7SXH-0910G-ND,H7SXH-0910G,Assmann WSW Components,CABLE D-SUB - HFM09H/AE09G/X,0,0,"4.10000","0","1","-","Active","Receptacle, Female Sockets","Individual Wire Leads","DB09","9","10.00' (3.05m)","Unshielded","Gray, Ribbon","-","Gold","10.0µin (0.25µm)"
//media.digikey.com/pdf/Data%20Sheets/Assmann%20PDFs/Ak144-3-R.pdf,"//media.digikey.com/photos/Assmann%20Photos/AK251-3-R,%20AK251-3,%20AK144-3-R,%20AK144-3.jpg",AE1035-ND,AK144-3,Assmann WSW Components,CABLE ASSY DB25 SHLD BEIGE 3M,0,0,"4.32600","0","50","-","Active","Receptacle, Female Sockets","Receptacle, Female Sockets","DB25","25","9.84' (3.00m)","Shielded","Beige, Individual (Round)","Null Modem, Serial Cables","-","-"
