Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Contact Termination","Length","Number of Positions","Pitch"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9BBx-160xx.jpg,A9BBA-1608F-ND,A9BBA-1608F,TE Connectivity AMP Connectors,FLEX CABLE - AFF16A/AF16/AFF16A,449,0,"15.12000","0","1","-","Active","Receptacle to Receptacle","8.00"" (203.20mm)","16","0.100"" (2.54mm)"
//media.digikey.com/pdf/Data%20Sheets/JAE%20PDFs/JF08R0R0xxxxx_Dwg.pdf,//media.digikey.com/Photos/JAE%20Elect%20Photos/JF08R0R041030UA.JPG,670-3070-ND,JF08R0R041030UA,JAE Electronics,CABLE ASSY HI SPEED 41POS 30CM,7,0,"9.71000","0","1","JF08","Active","Receptacle with Latch to Receptacle with Latch","11.81"" (300.00mm)","41","0.020"" (0.50mm)"
//media.digikey.com/pdf/Data%20Sheets/JAE%20PDFs/JF08R0R0xxxxx_Dwg.pdf,-,670-3071-ND,JF08R0R041040UA,JAE Electronics,CABLE ASSY HI SPEED 41POS 40CM,0,0,"10.14000","0","1","JF08","Active","Receptacle with Latch to Receptacle with Latch","15.75"" (400.00mm)","41","0.020"" (0.50mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=88997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-020xx.jpg,A9AAT-0204F-ND,A9AAT-0204F,TE Connectivity AMP Connectors,FLEX CABLE - AFE02T/AF02/AFE02T,0,0,"0.60000","0","1","-","Active","Solder Tab to Solder Tab","4.00"" (101.60mm)","2","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-040xx.jpg,A9AAT-0402E-ND,A9AAT-0402E,TE Connectivity AMP Connectors,FLEX CABLE - AFH04T/AE04/AFH04T,0,0,"0.80000","0","1","-","Active","Solder Tab to Solder Tab","2.00"" (50.80mm)","4","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-050xx.jpg,A9AAT-0502E-ND,A9AAT-0502E,TE Connectivity AMP Connectors,FLEX CABLE - AFH05T/AE05/AFH05T,66,0,"0.87000","0","1","-","Active","Solder Tab to Solder Tab","2.00"" (50.80mm)","5","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-050xx.jpg,A9AAT-0503E-ND,A9AAT-0503E,TE Connectivity AMP Connectors,FLEX CABLE - AFH05T/AE05/AFH05T,0,0,"0.95000","0","1","-","Active","Solder Tab to Solder Tab","3.00"" (76.20mm)","5","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=88997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-040xx.jpg,A9AAT-0405F-ND,A9AAT-0405F,TE Connectivity AMP Connectors,FLEX CABLE - AFE04T/AF04/AFE04T,65,0,"0.96000","0","1","-","Active","Solder Tab to Solder Tab","5.00"" (127.00mm)","4","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-040xx.jpg,A9AAT-0405E-ND,A9AAT-0405E,TE Connectivity AMP Connectors,FLEX CABLE - AFH04T/AE04/AFH04T,0,0,"0.97000","0","1","-","Active","Solder Tab to Solder Tab","5.00"" (127.00mm)","4","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=88997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-040xx.jpg,A9AAT-0406F-ND,A9AAT-0406F,TE Connectivity AMP Connectors,FLEX CABLE - AFE04T/AF04/AFE04T,0,0,"1.04000","0","1","-","Active","Solder Tab to Solder Tab","6.00"" (152.40mm)","4","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-050xx.jpg,A9AAT-0505E-ND,A9AAT-0505E,TE Connectivity AMP Connectors,FLEX CABLE - AFH05T/AE05/AFH05T,0,0,"1.11000","0","1","-","Active","Solder Tab to Solder Tab","5.00"" (127.00mm)","5","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-050xx.jpg,A9AAT-0506E-ND,A9AAT-0506E,TE Connectivity AMP Connectors,FLEX CABLE - AFH05T/AE05/AFH05T,0,0,"1.19000","0","1","-","Active","Solder Tab to Solder Tab","6.00"" (152.40mm)","5","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-070xx.jpg,A9AAT-0703E-ND,A9AAT-0703E,TE Connectivity AMP Connectors,FLEX CABLE - AFH07T/AE07/AFH07T,0,0,"1.24000","0","1","-","Active","Solder Tab to Solder Tab","3.00"" (76.20mm)","7","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-060xx.jpg,A9AAT-0605E-ND,A9AAT-0605E,TE Connectivity AMP Connectors,FLEX CABLE - AFH06T/AE06/AFH06T,0,0,"1.25000","0","1","-","Active","Solder Tab to Solder Tab","5.00"" (127.00mm)","6","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=88997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-050xx.jpg,A9AAT-0506F-ND,A9AAT-0506F,TE Connectivity AMP Connectors,FLEX CABLE - AFE05T/AF05/AFE05T,0,0,"1.26000","0","1","-","Active","Solder Tab to Solder Tab","6.00"" (152.40mm)","5","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-080xx.jpg,A9AAT-0802E-ND,A9AAT-0802E,TE Connectivity AMP Connectors,FLEX CABLE - AFH08T/AE08/AFH08T,0,0,"1.30000","0","1","-","Active","Solder Tab to Solder Tab","2.00"" (50.80mm)","8","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-070xx.jpg,A9AAT-0704E-ND,A9AAT-0704E,TE Connectivity AMP Connectors,FLEX CABLE - AFH07T/AE07/AFH07T,0,0,"1.32000","0","1","-","Active","Solder Tab to Solder Tab","4.00"" (101.60mm)","7","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-070xx.jpg,A9AAT-0705E-ND,A9AAT-0705E,TE Connectivity AMP Connectors,FLEX CABLE - AFH07T/AE07/AFH07T,0,0,"1.40000","0","1","-","Active","Solder Tab to Solder Tab","5.00"" (127.00mm)","7","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=88997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-080xx.jpg,A9AAT-0803F-ND,A9AAT-0803F,TE Connectivity AMP Connectors,FLEX CABLE - AFE08T/AF08/AFE08T,622,0,"1.44000","0","1","-","Active","Solder Tab to Solder Tab","3.00"" (76.20mm)","8","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-070xx.jpg,A9AAT-0706E-ND,A9AAT-0706E,TE Connectivity AMP Connectors,FLEX CABLE - AFH07T/AE07/AFH07T,0,0,"1.48000","0","1","-","Active","Solder Tab to Solder Tab","6.00"" (152.40mm)","7","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9BAx-020xx.jpg,A9BAG-0206F-ND,A9BAG-0206F,TE Connectivity AMP Connectors,FLEX CABLE - AFF02G/AF02/AFE02T,0,0,"1.49000","0","1","-","Active","Receptacle to Solder Tab","6.00"" (152.40mm)","2","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-060xx.jpg,A9AAT-0608E-ND,A9AAT-0608E,TE Connectivity AMP Connectors,FLEX CABLE - AFH06T/AE06/AFH06T,0,0,"1.49000","0","1","-","Active","Solder Tab to Solder Tab","8.00"" (203.20mm)","6","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9BAx-020xx.jpg,A9BAA-0202F-ND,A9BAA-0202F,TE Connectivity AMP Connectors,FLEX CABLE - AFF02A/AF02/AFE02T,0,0,"1.50000","0","1","-","Active","Receptacle to Solder Tab","2.00"" (50.80mm)","2","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-100xx.jpg,A9AAT-1002E-ND,A9AAT-1002E,TE Connectivity AMP Connectors,FLEX CABLE - AFH10T/AE10/AFH10T,0,0,"1.50000","0","1","-","Active","Solder Tab to Solder Tab","2.00"" (50.80mm)","10","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=88997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-090xx.jpg,A9AAT-0903F-ND,A9AAT-0903F,TE Connectivity AMP Connectors,FLEX CABLE - AFE09T/AF09/AFE09T,0,0,"1.51000","0","1","-","Active","Solder Tab to Solder Tab","3.00"" (76.20mm)","9","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-080xx.jpg,A9AAT-0806E-ND,A9AAT-0806E,TE Connectivity AMP Connectors,FLEX CABLE - AFH08T/AE08/AFH08T,0,0,"1.51000","0","1","-","Active","Solder Tab to Solder Tab","6.00"" (152.40mm)","8","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9BAx-020xx.jpg,A9BAA-0204F-ND,A9BAA-0204F,TE Connectivity AMP Connectors,FLEX CABLE - AFF02A/AF02/AFE02T,0,0,"1.52000","0","1","-","Active","Receptacle to Solder Tab","4.00"" (101.60mm)","2","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-070xx.jpg,A9AAT-0708E-ND,A9AAT-0708E,TE Connectivity AMP Connectors,FLEX CABLE - AFH07T/AE07/AFH07T,0,0,"1.52000","0","1","-","Active","Solder Tab to Solder Tab","8.00"" (203.20mm)","7","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=88997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-080xx.jpg,A9AAT-0805F-ND,A9AAT-0805F,TE Connectivity AMP Connectors,FLEX CABLE - AFE08T/AF08/AFE08T,0,0,"1.54000","0","1","-","Active","Solder Tab to Solder Tab","5.00"" (127.00mm)","8","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9BAx-020xx.jpg,A9BAG-0205F-ND,A9BAG-0205F,TE Connectivity AMP Connectors,FLEX CABLE - AFF02G/AF02/AFE02T,0,0,"1.54000","0","1","-","Active","Receptacle to Solder Tab","5.00"" (127.00mm)","2","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-080xx.jpg,A9AAT-0805E-ND,A9AAT-0805E,TE Connectivity AMP Connectors,FLEX CABLE - AFH08T/AE08/AFH08T,0,0,"1.54000","0","1","-","Active","Solder Tab to Solder Tab","5.00"" (127.00mm)","8","0.050"" (1.27mm)"
-,-,A9AAT-084.5E-ND,Q10363224,TE Connectivity AMP Connectors,FLEX CABLE - AFH08T/AE08/AFH08T,0,0,"1.56000","0","1","-","Active","Solder Tab to Solder Tab","4.50"" (114.30mm)","8","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9BAx-020xx.jpg,A9BAA-0203F-ND,A9BAA-0203F,TE Connectivity AMP Connectors,FLEX CABLE - AFF02A/AF02/AFE02T,0,0,"1.57000","0","1","-","Active","Receptacle to Solder Tab","3.00"" (76.20mm)","2","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9BAx-020xx.jpg,A9BAA-0205F-ND,A9BAA-0205F,TE Connectivity AMP Connectors,FLEX CABLE - AFF02A/AF02/AFE02T,0,0,"1.59000","0","1","-","Active","Receptacle to Solder Tab","5.00"" (127.00mm)","2","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-100xx.jpg,A9AAT-1003E-ND,A9AAT-1003E,TE Connectivity AMP Connectors,FLEX CABLE - AFH10T/AE10/AFH10T,0,0,"1.59000","0","1","-","Active","Solder Tab to Solder Tab","3.00"" (76.20mm)","10","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=88997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-090xx.jpg,A9AAT-0904F-ND,A9AAT-0904F,TE Connectivity AMP Connectors,FLEX CABLE - AFE09T/AF09/AFE09T,0,0,"1.62000","0","1","-","Active","Solder Tab to Solder Tab","4.00"" (101.60mm)","9","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9BAx-020xx.jpg,A9BAA-0206F-ND,A9BAA-0206F,TE Connectivity AMP Connectors,FLEX CABLE - AFF02A/AF02/AFE02T,0,0,"1.65000","0","1","-","Active","Receptacle to Solder Tab","6.00"" (152.40mm)","2","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=88997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-110xx.jpg,A9AAT-1102F-ND,A9AAT-1102F,TE Connectivity AMP Connectors,FLEX CABLE - AFE11T/AF11/AFE11T,0,0,"1.68000","0","1","-","Active","Solder Tab to Solder Tab","2.00"" (50.80mm)","11","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=88997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-090xx.jpg,A9AAT-0905F-ND,A9AAT-0905F,TE Connectivity AMP Connectors,FLEX CABLE - AFE09T/AF09/AFE09T,0,0,"1.73000","0","1","-","Active","Solder Tab to Solder Tab","5.00"" (127.00mm)","9","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9BAx-020xx.jpg,A9BAA-0208F-ND,A9BAA-0208F,TE Connectivity AMP Connectors,FLEX CABLE - AFF02A/AF02/AFE02T,0,0,"1.77000","0","1","-","Active","Receptacle to Solder Tab","8.00"" (203.20mm)","2","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=88997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-100xx.jpg,A9AAT-1004F-ND,A9AAT-1004F,TE Connectivity AMP Connectors,FLEX CABLE - AFE10T/AF10/AFE10T,0,0,"1.80000","0","1","-","Active","Solder Tab to Solder Tab","4.00"" (101.60mm)","10","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-020xx.jpg,A9CAA-0202F-ND,A9CAA-0202F,TE Connectivity AMP Connectors,FLEX CABLE - AFG02A/AF02/AFE02T,0,0,"1.80000","0","1","-","Active","Receptacle with Latch to Solder Tab","2.00"" (50.80mm)","2","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-020xx.jpg,A9CAG-0203F-ND,A9CAG-0203F,TE Connectivity AMP Connectors,FLEX CABLE - AFG02G/AF02/AFE02T,0,0,"1.83000","0","1","-","Active","Receptacle with Latch to Solder Tab","3.00"" (76.20mm)","2","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=88997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-090xx.jpg,A9AAT-0906F-ND,A9AAT-0906F,TE Connectivity AMP Connectors,FLEX CABLE - AFE09T/AF09/AFE09T,0,0,"1.84000","0","1","-","Active","Solder Tab to Solder Tab","6.00"" (152.40mm)","9","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-100xx.jpg,A9AAT-1006E-ND,A9AAT-1006E,TE Connectivity AMP Connectors,FLEX CABLE - AFH10T/AE10/AFH10T,0,0,"1.85000","0","1","-","Active","Solder Tab to Solder Tab","6.00"" (152.40mm)","10","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-020xx.jpg,A9CAA-0203F-ND,A9CAA-0203F,TE Connectivity AMP Connectors,FLEX CABLE - AFG02A/AF02/AFE02T,0,0,"1.86000","0","1","-","Active","Receptacle with Latch to Solder Tab","3.00"" (76.20mm)","2","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9BAx-030xx.jpg,A9BAG-0303F-ND,A9BAG-0303F,TE Connectivity AMP Connectors,FLEX CABLE - AFF03G/AF03/AFE03T,0,0,"1.88000","0","1","-","Active","Receptacle to Solder Tab","3.00"" (76.20mm)","3","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-020xx.jpg,A9CAG-0204F-ND,A9CAG-0204F,TE Connectivity AMP Connectors,FLEX CABLE - AFG02G/AF02/AFE02T,0,0,"1.89000","0","1","-","Active","Receptacle with Latch to Solder Tab","4.00"" (101.60mm)","2","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=88997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-100xx.jpg,A9AAT-1005F-ND,A9AAT-1005F,TE Connectivity AMP Connectors,FLEX CABLE - AFE10T/AF10/AFE10T,0,0,"1.92000","0","1","-","Active","Solder Tab to Solder Tab","5.00"" (127.00mm)","10","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-020xx.jpg,A9CAA-0204F-ND,A9CAA-0204F,TE Connectivity AMP Connectors,FLEX CABLE - AFG02A/AF02/AFE02T,0,0,"1.92000","0","1","-","Active","Receptacle with Latch to Solder Tab","4.00"" (101.60mm)","2","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=88997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-110xx.jpg,A9AAT-1104F-ND,A9AAT-1104F,TE Connectivity AMP Connectors,FLEX CABLE - AFE11T/AF11/AFE11T,0,0,"1.93000","0","1","-","Active","Solder Tab to Solder Tab","4.00"" (101.60mm)","11","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-030xx.jpg,A9CAA-0302F-ND,A9CAA-0302F,TE Connectivity AMP Connectors,FLEX CABLE - AFG03A/AF03/AFE03T,0,0,"1.93000","0","1","-","Active","Receptacle with Latch to Solder Tab","2.00"" (50.80mm)","3","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-020xx.jpg,A9CAG-0205F-ND,A9CAG-0205F,TE Connectivity AMP Connectors,FLEX CABLE - AFG02G/AF02/AFE02T,0,0,"1.95000","0","1","-","Active","Receptacle with Latch to Solder Tab","5.00"" (127.00mm)","2","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=88997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-130xx.jpg,A9AAT-1302F-ND,A9AAT-1302F,TE Connectivity AMP Connectors,FLEX CABLE - AFE13T/AF13/AFE13T,0,0,"1.96000","0","1","-","Active","Solder Tab to Solder Tab","2.00"" (50.80mm)","13","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-020xx.jpg,A9CAA-0205F-ND,A9CAA-0205F,TE Connectivity AMP Connectors,FLEX CABLE - AFG02A/AF02/AFE02T,0,0,"1.99000","0","1","-","Active","Receptacle with Latch to Solder Tab","5.00"" (127.00mm)","2","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-030xx.jpg,A9CAA-0303F-ND,A9CAA-0303F,TE Connectivity AMP Connectors,FLEX CABLE - AFG03A/AF03/AFE03T,0,0,"2.00000","0","1","-","Active","Receptacle with Latch to Solder Tab","3.00"" (76.20mm)","3","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9BAx-030xx.jpg,A9BAG-0305F-ND,A9BAG-0305F,TE Connectivity AMP Connectors,FLEX CABLE - AFF03G/AF03/AFE03T,0,0,"2.03000","0","1","-","Active","Receptacle to Solder Tab","5.00"" (127.00mm)","3","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-030xx.jpg,A9CAG-0304F-ND,A9CAG-0304F,TE Connectivity AMP Connectors,FLEX CABLE - AFG03G/AF03/AFE03T,0,0,"2.03000","0","1","-","Active","Receptacle with Latch to Solder Tab","4.00"" (101.60mm)","3","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9BAx-030xx.jpg,A9BAA-0302F-ND,A9BAA-0302F,TE Connectivity AMP Connectors,FLEX CABLE - AFF03A/AF03/AFE03T,0,0,"2.04000","0","1","-","Active","Receptacle to Solder Tab","2.00"" (50.80mm)","3","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487923&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-120xx.jpg,A9AAT-1204E-ND,A9AAT-1204E,TE Connectivity AMP Connectors,FLEX CABLE - AFH12T/AE12/AFH12T,0,0,"2.04000","0","1","-","Active","Solder Tab to Solder Tab","4.00"" (101.60mm)","12","0.050"" (1.27mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=88997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9AAT-110xx.jpg,A9AAT-1105F-ND,A9AAT-1105F,TE Connectivity AMP Connectors,FLEX CABLE - AFE11T/AF11/AFE11T,0,0,"2.05000","0","1","-","Active","Solder Tab to Solder Tab","5.00"" (127.00mm)","11","0.100"" (2.54mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=487406&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/A9CAx-020xx.jpg,A9CAA-0206F-ND,A9CAA-0206F,TE Connectivity AMP Connectors,FLEX CABLE - AFG02A/AF02/AFE02T,0,0,"2.05000","0","1","-","Active","Receptacle with Latch to Solder Tab","6.00"" (152.40mm)","2","0.100"" (2.54mm)"
