Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Configuration","Length","Cable Type","Shielding","Style"
http://multimedia.3m.com/mws/media/361993O/3mtm-mdr-cable-assembly-1w226-txlb-xxx-0lc-ts2106.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_1W226-TZLB-100-0LC.jpg,3M156910-ND,1W226-TZLB-100-0LC,3M,26POS ML FML MINI D RIB CBL ASY,3,0,"80.97000","0","1","Mini D Ribbon (MDR), CameraLink®","Active","Centronics 26 pos Female to Male","3.28' (1.00m)","Round, Beige","Shielded","Bidirectional"
http://multimedia.3m.com/mws/media/84413O/3mtm-mdr-cable-assy-050-26-pos-14x26-szlb-xxx-0lc-ts1001.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_14B26-SZLB-A00-0LC.jpg,3M155826-ND,14B26-SZLB-A00-0LC,3M,CABLE ASSY MDR 26POS M-M 10M,0,0,"172.01000","0","1","Mini D Ribbon (MDR), CameraLink®","Active","Centronics 26 pos Male to Male","32.81' (10.0m)","Round, Beige","Shielded","Bidirectional"
http://multimedia.3m.com/mws/media/500845O/3mtm-mini-d-ribbon-mdr-cable-assembly-ts2257.pdf,//media.digikey.com/photos/3M%20Photos/14B26-SZ3B-A00-04C.JPG,MCA131-2-ND,14B26-SZ3B-200-04C,3M,MDR CAMERA CABLE 26POS M-M 2M,5,0,"82.69000","0","1","Mini D Ribbon (MDR)","Active","Centronics 26 pos Male to Male","6.56' (2.00m)","Round, Black","Shielded","Bidirectional"
http://multimedia.3m.com/mws/media/297587O/3mtm-mdr-cable-assy-050-hispeed-video-data-trans-ts2103.pdf,//media.digikey.com/photos/3M%20Photos/14B50-SZWB-100-0NC.jpg,MCA114-2-ND,14B50-SZWB-200-0NC,3M,CABLE ASSY 50POS MDR-MDR PLUG 2M,1,0,"165.73000","0","1","Mini D Ribbon (MDR)","Active","Centronics 50 pos Male to Male","6.56' (2.00m)","Round, Beige","Shielded","Bidirectional"
http://multimedia.3m.com/mws/media/22568O/3mtmmdr-cableassy-050-26-26-pos-14526-ez5b-xxx-02c-ts0866.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_14526-EZ5B%20Series.jpg,3M162694-ND,14526-EZ5B-700-02C,3M,CABLE ASSY MDR 26POS M-M 7.0M,0,0,"147.75000","0","1","Mini D Ribbon (MDR)","Active","Centronics 26 pos Male to Male","23.00' (7.01m)","Round, Beige","Shielded","Bidirectional"
http://multimedia.3m.com/mws/media/343882O/3mtm-shrunk-delta-ribbon-sdr-cable-assembly-ts2128.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_1MG26-LFW0-00C-100.jpg,3M158611-ND,1MG26-LFW0-00C-100,3M,26 POS SHRNK DLTA RIB CBL ASSY 1,0,0,"159.94000","0","1","1MG","Active","Centronics 26 pos Female to Male","3.28' (1.00m)","Round, Beige","Shielded","Bidirectional"
-,"//media.digikey.com/photos/Assmann%20Photos/AK140-2,%20AK140-2-R,%20AK430-3,%20AK430-3-R.jpg",AE1004-ND,AK140-2,Assmann WSW Components,CABLE CENTRONICS M-F 2M,0,0,"8.11680","0","50","-","Active","Centronics 36 pos Female to Male","6.56' (2.00m)","Round, Beige","Shielded","Bidirectional"
-,"//media.digikey.com/photos/Assmann%20Photos/AK140-2,%20AK140-2-R,%20AK430-3,%20AK430-3-R.jpg",AE1005-ND,AK430-3,Assmann WSW Components,CABLE CENTRONICS M-F 3M,0,0,"10.62550","0","40","-","Active","Centronics 36 pos Female to Male","9.84' (3.00m)","Round, Beige","Shielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KXK-14%20G.jpg,M7KXK-1406J-ND,M7KXK-1406J,3M,IDC CABLE - MDG14K/MC14G/X,100,0,"26.15000","0","1","Delta","Active","Centronics 14 pos Male to Cable (Flat)","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QXK-14%20G.jpg,M7QXK-1406J-ND,M7QXK-1406J,3M,IDC CABLE - MDJ14K/MC14G/X,0,0,"26.15000","0","1","Delta","Active","Centronics 14 pos Male to Cable (Flat)","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TXK-14%20G.jpg,M7TXK-1406J-ND,M7TXK-1406J,3M,IDC CABLE - MDL14K/MC14G/X,0,0,"26.15000","0","1","Delta","Active","Centronics 14 pos Female to Cable (Flat)","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KXK-14%20G.jpg,M7KXK-1410J-ND,M7KXK-1410J,3M,IDC CABLE - MDG14K/MC14G/X,0,0,"27.47000","0","1","Delta","Active","Centronics 14 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QXK-14%20G.jpg,M7QXK-1410J-ND,M7QXK-1410J,3M,IDC CABLE - MDJ14K/MC14G/X,0,0,"27.47000","0","1","Delta","Active","Centronics 14 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TXK-14%20G.jpg,M7TXK-1410J-ND,M7TXK-1410J,3M,IDC CABLE - MDL14K/MC14G/X,0,0,"27.47000","0","1","Delta","Active","Centronics 14 pos Female to Cable (Flat)","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KXK-14%20M.jpg,M7KXK-1406R-ND,M7KXK-1406R,3M,IDC CABLE - MDG14K/MC14M/X,0,0,"28.16000","0","1","Delta","Active","Centronics 14 pos Male to Cable (Flat)","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QXK-14%20M.jpg,M7QXK-1406R-ND,M7QXK-1406R,3M,IDC CABLE - MDJ14K/MC14M/X,0,0,"28.16000","0","1","Delta","Active","Centronics 14 pos Male to Cable (Flat)","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TXK-14%20M.jpg,M7TXK-1406R-ND,M7TXK-1406R,3M,IDC CABLE - MDL14K/MC14M/X,0,0,"28.16000","0","1","Delta","Active","Centronics 14 pos Female to Cable (Flat)","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TXK-14%20T.jpg,M7TXK-1405K-ND,M7TXK-1405K,3M,IDC CABLE - MDL14K/MC14F/X,0,0,"29.09000","0","1","Delta","Active","Centronics 14 pos Female to Cable (Flat)","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QXK-14%20T.jpg,M7QXK-1405K-ND,M7QXK-1405K,3M,IDC CABLE - MDJ14K/MC14F/X,0,0,"29.09000","0","1","Delta","Active","Centronics 14 pos Male to Cable (Flat)","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KXK-14%20T.jpg,M7KXK-1405K-ND,M7KXK-1405K,3M,IDC CABLE - MDG14K/MC14F/X,0,0,"29.09000","0","1","Delta","Active","Centronics 14 pos Male to Cable (Flat)","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
-,-,TX20A-26P-12INCH-CABLE-ND,TX20A-26P-12INCH-CABLE,JAE Electronics,CONN RCPT 1.27MM 26POS R/A,0,0,"29.87643","0","14","TX20A","Active","-","1.00' (304.80mm)","Round","-","-"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KXK-14%20M.jpg,M7KXK-1410R-ND,M7KXK-1410R,3M,IDC CABLE - MDG14K/MC14M/X,0,0,"30.82000","0","1","Delta","Active","Centronics 14 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QXK-14%20M.jpg,M7QXK-1410R-ND,M7QXK-1410R,3M,IDC CABLE - MDJ14K/MC14M/X,0,0,"30.82000","0","1","Delta","Active","Centronics 14 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TXK-14%20M.jpg,M7TXK-1410R-ND,M7TXK-1410R,3M,IDC CABLE - MDL14K/MC14M/X,0,0,"30.82000","0","1","Delta","Active","Centronics 14 pos Female to Cable (Flat)","10.00' (3.05m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RXK-24%20G.jpg,M7RXK-2406J-ND,M7RXK-2406J,3M,IDC CABLE - MDK24K/MC24G/X,0,0,"31.18000","0","1","Delta","Active","Centronics 24 pos Female to Cable (Flat)","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TXK-24%20G.jpg,M7TXK-2406J-ND,M7TXK-2406J,3M,IDC CABLE - MDL24K/MC24G/X,0,0,"31.18000","0","1","Delta","Active","Centronics 24 pos Female to Cable (Flat)","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RXK-24%20G.jpg,M7RXK-2410J-ND,M7RXK-2410J,3M,IDC CABLE - MDK24K/MC24G/X,0,0,"33.45000","0","1","Delta","Active","Centronics 24 pos Female to Cable (Flat)","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TXK-24%20G.jpg,M7TXK-2410J-ND,M7TXK-2410J,3M,IDC CABLE - MDL24K/MC24G/X,0,0,"33.45000","0","1","Delta","Active","Centronics 24 pos Female to Cable (Flat)","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TXK-14%20T.jpg,M7TXK-1410K-ND,M7TXK-1410K,3M,IDC CABLE - MDL14K/MC14F/X,0,0,"34.01000","0","1","Delta","Active","Centronics 14 pos Female to Cable (Flat)","10.00' (3.05m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QXK-14%20T.jpg,M7QXK-1410K-ND,M7QXK-1410K,3M,IDC CABLE - MDJ14K/MC14F/X,0,0,"34.01000","0","1","Delta","Active","Centronics 14 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KXK-14%20T.jpg,M7KXK-1410K-ND,M7KXK-1410K,3M,IDC CABLE - MDG14K/MC14F/X,0,0,"34.01000","0","1","Delta","Active","Centronics 14 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
-,-,TX20A-26P-18INCH-CABLE-ND,TX20A-26P-18INCH-CABLE,JAE Electronics,CONN RCPT 1.27MM 26POS R/A,0,0,"34.06769","0","13","TX20A","Active","-","1.50' (457.20mm)","Round","-","-"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RXK-24%20M.jpg,M7RXK-2406R-ND,M7RXK-2406R,3M,IDC CABLE - MDK24K/MC24M/X,0,0,"34.62000","0","1","Delta","Active","Centronics 24 pos Female to Cable (Flat)","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TXK-24%20M.jpg,M7TXK-2406R-ND,M7TXK-2406R,3M,IDC CABLE - MDL24K/MC24M/X,0,0,"34.62000","0","1","Delta","Active","Centronics 24 pos Female to Cable (Flat)","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TXK-24%20T.jpg,M7TXK-2405K-ND,M7TXK-2405K,3M,IDC CABLE - MDL24K/MC26F/X,0,0,"36.92000","0","1","Delta","Active","Centronics 24 pos Female to Cable (Flat)","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RXK-24%20T.jpg,M7RXK-2405K-ND,M7RXK-2405K,3M,IDC CABLE - MDK24K/MC26F/X,0,0,"36.92000","0","1","Delta","Active","Centronics 24 pos Female to Cable (Flat)","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RXK-24%20M.jpg,M7RXK-2410R-ND,M7RXK-2410R,3M,IDC CABLE - MDK24K/MC24M/X,0,0,"39.18000","0","1","Delta","Active","Centronics 24 pos Female to Cable (Flat)","10.00' (3.05m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TXK-24%20M.jpg,M7TXK-2410R-ND,M7TXK-2410R,3M,IDC CABLE - MDL24K/MC24M/X,0,0,"39.18000","0","1","Delta","Active","Centronics 24 pos Female to Cable (Flat)","10.00' (3.05m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KXK-50%20G.jpg,M7KXK-5006J-ND,M7KXK-5006J,3M,IDC CABLE - MDG50K/MC50G/X,0,0,"41.25000","0","1","Delta","Active","Centronics 50 pos Male to Cable (Flat)","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1658613&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/3M%20Renders/M7LXK-50%20G.jpg,M7LXK-5006J-ND,M7LXK-5006J,3M,IDC CABLE - MDH50K/MC50G/X,0,0,"41.25000","0","1","Delta","Active","Centronics 50 pos Male to Cable (Flat)","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QXK-50%20G.jpg,M7QXK-5006J-ND,M7QXK-5006J,3M,IDC CABLE - MDJ50K/MC50G/X,0,0,"41.25000","0","1","Delta","Active","Centronics 50 pos Male to Cable (Flat)","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RXK-50%20G.jpg,M7RXK-5006J-ND,M7RXK-5006J,3M,IDC CABLE - MDK50K/MC50G/X,0,0,"41.25000","0","1","Delta","Active","Centronics 50 pos Female to Cable (Flat)","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TXK-50%20G.jpg,M7TXK-5006J-ND,M7TXK-5006J,3M,IDC CABLE - MDL50K/MC50G/X,0,0,"41.25000","0","1","Delta","Active","Centronics 50 pos Female to Cable (Flat)","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1658613&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/3M%20Renders/M7LXK-36%20G.jpg,M7LXK-3606J-ND,M7LXK-3606J,3M,IDC CABLE - MDH36K/MC37G/X,5,0,"41.98000","0","1","Delta","Active","Centronics 36 pos Male to Cable (Flat)","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KXK-36%20G.jpg,M7KXK-3606J-ND,M7KXK-3606J,3M,IDC CABLE - MDG36K/MC37G/X,0,0,"41.98000","0","1","Delta","Active","Centronics 36 pos Male to Cable (Flat)","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QXK-36%20G.jpg,M7QXK-3606J-ND,M7QXK-3606J,3M,IDC CABLE - MDJ36K/MC37G/X,0,0,"41.98000","0","1","Delta","Active","Centronics 36 pos Male to Cable (Flat)","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RXK-36%20G.jpg,M7RXK-3606J-ND,M7RXK-3606J,3M,IDC CABLE - MDK36K/MC37G/X,0,0,"41.98000","0","1","Delta","Active","Centronics 36 pos Female to Cable (Flat)","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TXK-36%20G.jpg,M7TXK-3606J-ND,M7TXK-3606J,3M,IDC CABLE - MDL36K/MC37G/X,0,0,"41.98000","0","1","Delta","Active","Centronics 36 pos Female to Cable (Flat)","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1658613&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/3M%20Renders/M7LXK-14%20G.jpg,M7LXK-1406J-ND,M7LXK-1406J,3M,IDC CABLE - MDH14K/MC14G/X,0,0,"42.74000","0","1","Delta","Active","Centronics 14 pos Male to Cable (Flat)","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1658613&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/3M%20Renders/M7LXK-14%20G.jpg,M7LXK-1410J-ND,M7LXK-1410J,3M,IDC CABLE - MDH14K/MC14G/X,0,0,"44.75000","0","1","Delta","Active","Centronics 14 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KXK-36%20G.jpg,M7KXK-3610J-ND,M7KXK-3610J,3M,IDC CABLE - MDG36K/MC37G/X,0,0,"45.47000","0","1","Delta","Active","Centronics 36 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1658613&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/3M%20Renders/M7LXK-36%20G.jpg,M7LXK-3610J-ND,M7LXK-3610J,3M,IDC CABLE - MDH36K/MC37G/X,0,0,"45.47000","0","1","Delta","Active","Centronics 36 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QXK-36%20G.jpg,M7QXK-3610J-ND,M7QXK-3610J,3M,IDC CABLE - MDJ36K/MC37G/X,0,0,"45.47000","0","1","Delta","Active","Centronics 36 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RXK-36%20G.jpg,M7RXK-3610J-ND,M7RXK-3610J,3M,IDC CABLE - MDK36K/MC37G/X,0,0,"45.47000","0","1","Delta","Active","Centronics 36 pos Female to Cable (Flat)","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TXK-36%20G.jpg,M7TXK-3610J-ND,M7TXK-3610J,3M,IDC CABLE - MDL36K/MC37G/X,0,0,"45.47000","0","1","Delta","Active","Centronics 36 pos Female to Cable (Flat)","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1658613&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/3M%20Renders/M7LXK-14%20M.jpg,M7LXK-1406R-ND,M7LXK-1406R,3M,IDC CABLE - MDH14K/MC14M/X,0,0,"45.67000","0","1","Delta","Active","Centronics 14 pos Male to Cable (Flat)","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KXK-50%20G.jpg,M7KXK-5010J-ND,M7KXK-5010J,3M,IDC CABLE - MDG50K/MC50G/X,0,0,"45.97000","0","1","Delta","Active","Centronics 50 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1658613&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/3M%20Renders/M7LXK-50%20G.jpg,M7LXK-5010J-ND,M7LXK-5010J,3M,IDC CABLE - MDH50K/MC50G/X,0,0,"45.97000","0","1","Delta","Active","Centronics 50 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QXK-50%20G.jpg,M7QXK-5010J-ND,M7QXK-5010J,3M,IDC CABLE - MDJ50K/MC50G/X,0,0,"45.97000","0","1","Delta","Active","Centronics 50 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RXK-50%20G.jpg,M7RXK-5010J-ND,M7RXK-5010J,3M,IDC CABLE - MDK50K/MC50G/X,0,0,"45.97000","0","1","Delta","Active","Centronics 50 pos Female to Cable (Flat)","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TXK-50%20G.jpg,M7TXK-5010J-ND,M7TXK-5010J,3M,IDC CABLE - MDL50K/MC50G/X,0,0,"45.97000","0","1","Delta","Active","Centronics 50 pos Female to Cable (Flat)","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RXK-24%20T.jpg,M7RXK-2410K-ND,M7RXK-2410K,3M,IDC CABLE - MDK24K/MC26F/X,0,0,"46.06000","0","1","Delta","Active","Centronics 24 pos Female to Cable (Flat)","10.00' (3.05m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TXK-24%20T.jpg,M7TXK-2410K-ND,M7TXK-2410K,3M,IDC CABLE - MDL24K/MC26F/X,0,0,"46.06000","0","1","Delta","Active","Centronics 24 pos Female to Cable (Flat)","10.00' (3.05m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
