Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Contact End","Length","Wire Gauge","Contact Finish","Color","Contact Finish Thickness"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-058.pdf,//media.digikey.com/Photos/JST%20Photos/ASPHSPH24K51.jpg,455-3081-ND,ASPHSPH24K51,JST Sales America Inc.,LEAD SKT-SKT 24AWG BLK 2"" TIN,30013,0,"0.37000","0","1","PH","Active","Socket to Socket","2.00"" (50.80mm)","24 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-056.pdf,//media.digikey.com/Photos/JST%20Photos/ASZHSZH28K305.jpg,455-3079-ND,ASZHSZH28K152,JST Sales America Inc.,JUMPER SZH-002T-P0.5 X2 6"",10586,0,"0.42000","0","1","ZH","Active","Socket to Socket","6.00"" (152.40mm)","28 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-062.pdf,//media.digikey.com/Photos/Tensility%20Intl/APAPA22K51.jpg,455-3085-ND,APAPA22K152,JST Sales America Inc.,JUMPER SPHD-001T-P0.5 X2 6"",31857,0,"0.43000","0","1","PA, PBV, PHD","Active","Socket to Socket","6.00"" (152.40mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-047.pdf,//media.digikey.com/photos/JST%20Photos/AGHGH28Kxx(x).JPG,455-3073-ND,AGHGH28K152,JST Sales America Inc.,JUMPER SSHL-002T-P0.2 X2 6"",24682,0,"0.43000","0","1","GH","Active","Socket to Socket","6.00"" (152.40mm)","28 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-059.pdf,//media.digikey.com/Photos/JST%20Photos/ASPHSPH24K51.jpg,455-3082-ND,ASPHSPH24K152,JST Sales America Inc.,LEAD SKT-SKT 24AWG BLK 6"" TIN,19160,0,"0.43000","0","1","PH","Active","Socket to Socket","6.00"" (152.40mm)","24 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-060.pdf,//media.digikey.com/Photos/JST%20Photos/ASPHSPH24K51.jpg,455-3083-ND,ASPHSPH24K305,JST Sales America Inc.,LEAD SKT-SKT 24AWG BLK 12"" TIN,55863,0,"0.45000","0","1","PH","Active","Socket to Socket","12.0"" (304.8mm)","24 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-049.pdf,//media.digikey.com/Photos/JST%20Photos/ASSHSSH28K305.jpg,455-3075-ND,ASSHSSH28K51,JST Sales America Inc.,JUMPER SSH-003T-P0.2-H X2 2"",38631,0,"0.47000","0","1","SH","Active","Socket to Socket","2.00"" (50.80mm)","28 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-063.pdf,//media.digikey.com/Photos/Tensility%20Intl/APAPA22K51.jpg,455-3086-ND,APAPA22K305,JST Sales America Inc.,JUMPER SPHD-001T-P0.5 X2 12"",36755,0,"0.47000","0","1","PA, PBV, PHD","Active","Socket to Socket","12.0"" (304.8mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-057.pdf,//media.digikey.com/Photos/JST%20Photos/ASZHSZH28K305.jpg,455-3080-ND,ASZHSZH28K305,JST Sales America Inc.,JUMPER SZH-002T-P0.5 X2 12"",27898,0,"0.50000","0","1","ZH","Active","Socket to Socket","12.0"" (304.8mm)","28 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-048.pdf,//media.digikey.com/photos/JST%20Photos/AGHGH28Kxx(x).JPG,455-3074-ND,AGHGH28K305,JST Sales America Inc.,JUMPER SSHL-002T-P0.2 X2 12"",39266,0,"0.52000","0","1","GH","Active","Socket to Socket","12.0"" (304.8mm)","28 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-051.pdf,//media.digikey.com/Photos/JST%20Photos/ASSHSSH28K305.jpg,455-3077-ND,ASSHSSH28K305,JST Sales America Inc.,JUMPER SSH-003T-P0.2-H X2 12"",23292,0,"0.54000","0","1","SH","Active","Socket to Socket","12.0"" (304.8mm)","28 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-197.pdf,//media.digikey.com/Photos/JST%20Photos/ASZHSZH28K305.jpg,455-3240-ND,ASXHSXH22K152,JST Sales America Inc.,JUMPER SXH-001T-P0.6 X2 6"",22916,0,"0.76000","0","1","XH","Active","Socket to Socket","6.00"" (152.40mm)","22 AWG","Tin","Black","-"
https://www.molex.com/pdm_docs/sd/797580010_sd.pdf,//media.digikey.com/Photos/Molex/0797580010.jpg,WM12449-ND,0797580010,Molex,PRE-CRIMPED LEAD MICRO-FIT 3.0,18720,0,"0.76000","0","1","Micro-Fit 3.0 79758","Active","Socket to Socket","11.8"" (300.0mm)","20 AWG","Tin","Black","40.0µin (1.02µm)"
https://www.molex.com/pdm_docs/sd/797580016_sd.pdf,//media.digikey.com/photos/Molex/0797580008.jpg,WM15726-ND,0797580016,Molex,"PICO-SPOX 874210000, 24 AWG,UL10",17430,0,"0.76000","0","1","Pico-SPOX","Active","Socket to Socket","11.8"" (300.0mm)","24 AWG","Tin","-","100.0µin (2.54µm)"
https://www.molex.com/pdm_docs/sd/797580003_sd.pdf,//media.digikey.com/Photos/Molex/SL-Series.jpg,WM15222-ND,0797580011,Molex,PRE-CRIMPED LEAD SL FEMALE-TO-S,6316,0,"0.76000","0","1","SL","Active","Socket to Socket","11.8"" (300.0mm)","22 AWG","Tin","Black","150.0µin (3.81µm)"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-198.pdf,//media.digikey.com/Photos/JST%20Photos/ASZHSZH28K305.jpg,455-3241-ND,ASXHSXH22K305,JST Sales America Inc.,JUMPER SXH-001T-P0.6 X2 12"",20609,0,"0.77000","0","1","XH","Active","Socket to Socket","12.0"" (304.8mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-084.pdf,//media.digikey.com/Photos/JST%20Photos/ASVHSVH16K305.JPG,455-3107-ND,ASVHSVH16K305,JST Sales America Inc.,JUMPER SVH-41T-P1.1 X2 12"",10270,0,"0.83000","0","1","VH","Active","Socket to Socket","12.0"" (304.8mm)","16 AWG","Tin","Black","-"
https://www.molex.com/pdm_docs/sd/797581017_sd.pdf,"//media.digikey.com/photos/Molex/079758101(6,7).jpg",WM15695-ND,0797581017,Molex,PICO-CLASP 300MM 28AWG PRE-CRIMP,5655,0,"1.09000","0","1","Pico-Clasp","Active","Socket to Socket","11.8"" (300.0mm)","28 AWG","Gold","Black","3.94µin (0.10µm)"
https://www.molex.com/pdm_docs/sd/797581010_sd.pdf,//media.digikey.com/Photos/Molex/797581010.jpg,WM15693-ND,0797581010,Molex,PICO-EZMATE 300MM 28AWG PRE-CRIM,2143,0,"1.09000","0","1","Pico-EZmate","Active","Socket to Socket","11.8"" (300.0mm)","28 AWG","-","White","-"
https://www.molex.com/pdm_docs/sd/6660013_sd.pdf,//media.digikey.com/Photos/Molex/000666001x.jpg,WM2320-ND,06-66-0013,Molex,CABLE 28AWG 300MM RED,12664,0,"1.77000","0","1","PicoBlade","Last Time Buy","Socket to Socket","12.0"" (304.8mm)","28 AWG","Tin","Red","35.4µin (0.90µm)"
https://www.molex.com/pdm_docs/sd/6660012_sd.pdf,//media.digikey.com/Photos/Molex/000666001x.jpg,WM2319-ND,06-66-0012,Molex,CABLE 28AWG 148MM RED,15160,0,"2.13000","0","1","PicoBlade","Active","Socket to Socket","6.00"" (152.40mm)","28 AWG","Tin","Red","35.4µin (0.90µm)"
https://cdn.harwin.com/pdfs/G125-XWXXXXXX94.pdf,//media.digikey.com/photos/Harwin/G125-FW10450L94.jpg,952-2459-ND,G125-FW10450L94,Harwin Inc.,1.25MM F ON 26AWG 450MM,1877,0,"4.48000","0","1","Gecko","Active","Socket to Cable (Round)","17.7"" (450.0mm)","26 AWG","Gold","White","8.00µin (0.203µm)"
https://cdn.harwin.com/pdfs/G125-XWXXXXXX94.pdf,//media.digikey.com/Photos/Harwin/G125-FW10300F94.jpg,952-2475-ND,G125-FW10300F94,Harwin Inc.,1.25MM F/F ON 26AWG 300MM,636,0,"6.08000","0","1","Gecko","Active","Socket to Socket","11.8"" (300.0mm)","26 AWG","Gold","White","8.00µin (0.203µm)"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-061.pdf,//media.digikey.com/Photos/Tensility%20Intl/APAPA22K51.jpg,455-3084-ND,APAPA22K51,JST Sales America Inc.,JUMPER SPHD-001T-P0.5 X2 2"",9224,0,"0.35000","0","1","PA, PBV, PHD","Active","Socket to Socket","2.00"" (50.80mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-079.pdf,//media.digikey.com/Photos/JST%20Photos/ASEHSEH22K152.jpg,455-3102-ND,ASEHSEH22K51,JST Sales America Inc.,JUMPER SEH-001T-P0.6 X2 2"",4054,0,"0.37000","0","1","EH","Active","Socket to Socket","2.00"" (50.80mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-067.pdf,//media.digikey.com/Photos/Tensility%20Intl/APALPA22K152.jpg,455-3090-ND,APALPA22K51,JST Sales America Inc.,SPAL-001T-P0.5-SPHD-001T-P0.5 2"",3700,0,"0.38000","0","1","PA, PAL","Active","Socket to Pin","2.00"" (50.80mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-055.pdf,//media.digikey.com/Photos/JST%20Photos/ASZHSZH28K305.jpg,455-3078-ND,ASZHSZH28K51,JST Sales America Inc.,JUMPER SZH-002T-P0.5 X2 2"",13486,0,"0.42000","0","1","ZH","Active","Socket to Socket","2.00"" (50.80mm)","28 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-080.pdf,//media.digikey.com/Photos/JST%20Photos/ASEHSEH22K152.jpg,455-3103-ND,ASEHSEH22K152,JST Sales America Inc.,JUMPER SEH-001T-P0.6 X2 6"",13638,0,"0.44000","0","1","EH","Active","Socket to Socket","6.00"" (152.40mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-046.pdf,//media.digikey.com/photos/JST%20Photos/AGHGH28Kxx(x).JPG,455-3072-ND,AGHGH28K51,JST Sales America Inc.,JUMPER SSHL-002T-P0.2 X2 2"",3271,0,"0.44000","0","1","GH","Active","Socket to Socket","2.00"" (50.80mm)","28 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-071.pdf,//media.digikey.com/Photos/JST%20Photos/ASXASXA22K152.JPG,455-3094-ND,ASXASXA22K152,JST Sales America Inc.,JUMPER SXA-01T-P0.6 X2 6"",3130,0,"0.45000","0","1","XA","Active","Socket to Socket","6.00"" (152.40mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-068.pdf,//media.digikey.com/Photos/Tensility%20Intl/APALPA22K152.jpg,455-3091-ND,APALPA22K152,JST Sales America Inc.,SPAL-001T-P0.5-SPHD-001T-P0.5 6"",1933,0,"0.46000","0","1","PA, PAL","Active","Socket to Pin","6.00"" (152.40mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-081.pdf,//media.digikey.com/Photos/JST%20Photos/ASEHSEH22K152.jpg,455-3104-ND,ASEHSEH22K305,JST Sales America Inc.,JUMPER SEH-001T-P0.6 X2 12"",11732,0,"0.47000","0","1","EH","Active","Socket to Socket","12.0"" (304.8mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-072.pdf,//media.digikey.com/Photos/JST%20Photos/ASXASXA22K305.JPG,455-3095-ND,ASXASXA22K305,JST Sales America Inc.,JUMPER SXA-01T-P0.6 X2 12"",6880,0,"0.48000","0","1","XA","Active","Socket to Socket","12.0"" (304.8mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-069.pdf,//media.digikey.com/Photos/Tensility%20Intl/APALPA22K152.jpg,455-3092-ND,APALPA22K305,JST Sales America Inc.,SPAL-001T-P0.5-SPHD-001T-P0.5 12,5975,0,"0.49000","0","1","PA, PAL","Active","Socket to Pin","12.0"" (304.8mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-052.pdf,//media.digikey.com/Photos/JST%20Photos/ASSHLSSHL28K51.jpg,455-3242-ND,ASSHLSSHL28K51,JST Sales America Inc.,JUMPER SSHL-003T-P0.2 X2 2"",5095,0,"0.49000","0","1","SHL","Active","Socket to Socket","2.00"" (50.80mm)","28 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-082.pdf,//media.digikey.com/Photos/JST%20Photos/ASVHSVH16K152.jpg,455-3105-ND,ASVHSVH16K51,JST Sales America Inc.,JUMPER SVH-41T-P1.1 X2 2"",2479,0,"0.52000","0","1","VH","Active","Socket to Socket","2.00"" (50.80mm)","16 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-066.pdf,//media.digikey.com/Photos/JST%20Photos/APALPAL22Kxx.jpg,455-3089-ND,APALPAL22K305,JST Sales America Inc.,JUMPER SPAL-001T-P0.5 X2 12"",1514,0,"0.52000","0","1","PAL","Active","Pin to Pin","12.0"" (304.8mm)","22 AWG","Tin","Black","-"
//media.digikey.com/pdf/Data%20Sheets/Molex%20PDFs/0920011198_Dwg.pdf,//media.digikey.com/Photos/Molex/0920011198.jpg,WM17026-ND,0920011198,Molex,LEAD 1 - 501334 TERMINAL,11989,0,"0.58000","0","1","92001","Active","Socket to Socket","11.8"" (300.0mm)","28 AWG","Tin","Black","39.4µin (1.00µm)"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-171.pdf,//media.digikey.com/Photos/JST%20Photos/AJWPFJWPF22KXXR.jpg,455-3267-ND,AJWPFJWPF22K305R,JST Sales America Inc.,JUMPER SWPR-001T-P025 X2 12"",2220,0,"0.59000","0","1","JWPF","Active","Socket to Socket","12.0"" (304.8mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-174.pdf,//media.digikey.com/Photos/JST%20Photos/AJWPFJWPF22K305T.JPG,455-3268-ND,AJWPFJWPF22K305T,JST Sales America Inc.,JUMPER SWPT-001T-P025 X2 12"",1981,0,"0.59000","0","1","JWPF","Active","Pin to Pin","12.0"" (304.8mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-043.pdf,//media.digikey.com/Photos/JST%20Photos/ASACHSACH28W152.jpg,455-3069-ND,ASACHSACH28W51,JST Sales America Inc.,JUMPER SACH-003G-P0.2 X2 2"",4564,0,"0.64000","0","1","ACH","Active","Socket to Socket","2.00"" (50.80mm)","28 AWG","Gold","White","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-083.pdf,//media.digikey.com/Photos/JST%20Photos/ASVHSVH16K152.jpg,455-3106-ND,ASVHSVH16K152,JST Sales America Inc.,JUMPER SVH-41T-P1.1 X2 6"",11073,0,"0.68000","0","1","VH","Active","Socket to Socket","6.00"" (152.40mm)","16 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-196.pdf,//media.digikey.com/Photos/JST%20Photos/ASZHSZH28K305.jpg,455-3239-ND,ASXHSXH22K51,JST Sales America Inc.,JUMPER SXH-001T-P0.6 X2 2"",6748,0,"0.70000","0","1","XH","Active","Socket to Socket","2.00"" (50.80mm)","22 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-053.pdf,//media.digikey.com/Photos/JST%20Photos/ASSHLSSHL28K152.jpg,455-3243-ND,ASSHLSSHL28K152,JST Sales America Inc.,JUMPER SSHL-003T-P0.2 X2 6"",7705,0,"0.71000","0","1","SHL","Active","Socket to Socket","6.00"" (152.40mm)","28 AWG","Tin","Black","-"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-054.pdf,//media.digikey.com/Photos/JST%20Photos/ASSHLSSHL28K152.jpg,455-3244-ND,ASSHLSSHL28K305,JST Sales America Inc.,JUMPER SSHL-003T-P0.2 X2 12"",4656,0,"0.73000","0","1","SHL","Active","Socket to Socket","12.0"" (304.8mm)","28 AWG","Tin","Black","-"
https://www.molex.com/pdm_docs/sd/797580003_sd.pdf,//media.digikey.com/Photos/Molex/SL-Series.jpg,WM15221-ND,0797580003,Molex,PRE-CRIMPED LEAD SL FEMALE-TO-S,10540,0,"0.76000","0","1","SL","Active","Socket to Socket","5.90"" (149.86mm)","22 AWG","Tin","Black","150.0µin (3.81µm)"
https://www.molex.com/pdm_docs/sd/797580008_sd.pdf,//media.digikey.com/photos/Molex/0797580008.jpg,WM12936-ND,0797580008,Molex,PRE-CRIMPED LEAD PICO-SPOX FEMA,6444,0,"0.76000","0","1","Pico-SPOX","Active","Socket to Cable (Round)","5.90"" (149.86mm)","24 AWG","Tin","-","100.0µin (2.54µm)"
https://www.molex.com/pdm_docs/sd/797580009_sd.pdf,//media.digikey.com/Photos/Molex/0797580001.JPG,WM12452-ND,0797580009,Molex,PRE-CRIMPED LEAD MINI-FIT FEMAL,5180,0,"0.76000","0","1","Mini-Fit","Active","Socket to Socket","11.8"" (300.0mm)","18 AWG","Tin","-","-"
https://www.molex.com/pdm_docs/sd/797580001_sd.pdf,//media.digikey.com/Photos/Molex/0797580001.JPG,WM12450-ND,0797580001,Molex,PRE-CRIMPED LEAD MINI-FIT FEMAL,4687,0,"0.76000","0","1","Mini-Fit","Active","Socket to Socket","5.90"" (149.86mm)","18 AWG","Tin","-","-"
https://www.molex.com/pdm_docs/sd/797580014_sd.pdf,//media.digikey.com/Photos/Molex/0797580014.jpg,WM15724-ND,0797580014,Molex,"PICOBLADE 500798000, 26 AWG,UL10",3942,0,"0.76000","0","1","PicoBlade","Active","Socket to Socket","11.8"" (300.0mm)","26 AWG","Tin","-","35.4µin (0.90µm)"
https://www.molex.com/pdm_docs/sd/797580006_sd.pdf,//media.digikey.com/Photos/Molex/797580006.jpg,WM12935-ND,0797580006,Molex,PRE-CRIMPED LEAD PICOBLADE FEMA,2317,0,"0.76000","0","1","PicoBlade","Active","Socket to Cable (Round)","5.90"" (149.86mm)","26 AWG","Tin","-","35.4µin (0.90µm)"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-044.pdf,//media.digikey.com/Photos/JST%20Photos/ASACHSACH28W152.jpg,455-3070-ND,ASACHSACH28W152,JST Sales America Inc.,JUMPER SACH-003G-P0.2 X2 6"",7531,0,"0.79000","0","1","ACH","Active","Socket to Socket","6.00"" (152.40mm)","28 AWG","Gold","White","-"
https://www.molex.com/pdm_docs/sd/797582023_sd.pdf,"//media.digikey.com/photos/Molex/079758202(2,3).jpg",WM15701-ND,0797582023,Molex,C-GRID 300MM 22AWG PRE-CRIMPED L,2403,0,"0.80000","0","1","C-Grid","Active","Socket to Socket","11.8"" (300.0mm)","22 AWG","Tin","Black","40.0µin (1.02µm)"
https://www.molex.com/pdm_docs/sd/797582022_sd.pdf,"//media.digikey.com/photos/Molex/079758202(2,3).jpg",WM15700-ND,0797582022,Molex,C-GRID 150MM 22AWG PRE-CRIMPED L,2222,0,"0.80000","0","1","C-Grid","Active","Socket to Socket","5.90"" (149.86mm)","22 AWG","Tin","Black","40.0µin (1.02µm)"
https://gam-gec.com/wp-content/uploads/2018/10/GAM-045.pdf,//media.digikey.com/Photos/JST%20Photos/ASACHSACH28W152.jpg,455-3071-ND,ASACHSACH28W305,JST Sales America Inc.,JUMPER SACH-003G-P0.2 X2 12"",2642,0,"0.86000","0","1","ACH","Active","Socket to Socket","12.0"" (304.8mm)","28 AWG","Gold","White","-"
https://www.molex.com/pdm_docs/sd/797580007_sd.pdf,//media.digikey.com/Photos/Molex/0797580007.JPG,WM15721-ND,0797580007,Molex,"KK 8500113, 22 AWG,UL1061,150MM",13769,0,"1.04000","0","1","KK","Active","Socket to Socket","5.90"" (149.86mm)","22 AWG","Tin","Black","100.0µin (2.54µm)"
https://www.molex.com/pdm_docs/sd/797580015_sd.pdf,//media.digikey.com/Photos/Molex/0797580015.jpg,WM15725-ND,0797580015,Molex,"KK 8500113, 22 AWG,UL1061,300MM",3262,0,"1.04000","0","1","KK","Active","Socket to Socket","11.8"" (300.0mm)","22 AWG","Tin","Black","100.0µin (2.54µm)"
https://www.molex.com/pdm_docs/sd/797581016_sd.pdf,"//media.digikey.com/photos/Molex/079758101(6,7).jpg",WM15694-ND,0797581016,Molex,PICO-CLASP 150MM 28AWG PRE-CRIMP,15318,0,"1.09000","0","1","Pico-Clasp","Active","Socket to Socket","5.90"" (149.86mm)","28 AWG","Gold","Black","3.94µin (0.10µm)"
https://www.molex.com/pdm_docs/sd/797581006_sd.pdf,//media.digikey.com/photos/Molex/0797581006.jpg,WM15689-ND,0797581006,Molex,PICO-LOCK 300MM 30AWG PRE-CRIMPE,5417,0,"1.09000","0","1","Pico-Lock","Active","Socket to Socket","11.8"" (300.0mm)","30 AWG","-","Black","-"
https://www.molex.com/pdm_docs/sd/797581018_sd.pdf,//media.digikey.com/photos/Molex/0797581019.jpg,WM15696-ND,0797581018,Molex,PICO-CLASP 150MM 28AWG PRE-CRIMP,4388,0,"1.09000","0","1","Pico-Clasp","Active","Socket to Socket","5.90"" (149.86mm)","28 AWG","Tin","Black","39.4µin (1.00µm)"
https://www.molex.com/pdm_docs/sd/797581003_sd.pdf,//media.digikey.com/photos/Molex/0797581006.jpg,WM15686-ND,0797581003,Molex,PICO-LOCK 150MM 24AWG PRE-CRIMPE,4340,0,"1.09000","0","1","Pico-Lock","Active","Socket to Socket","5.90"" (149.86mm)","24 AWG","-","Black","-"
https://www.molex.com/pdm_docs/sd/797581012_sd.pdf,//media.digikey.com/Photos/Molex/MFG_079758-10xx.jpg,WM16023-ND,0797581012,Molex,CLICK-MATE 150MM 28AWG PRE-CRIMP,3301,0,"1.09000","0","1","CLIK-Mate","Active","Pin to Pin","5.90"" (149.86mm)","28 AWG","Tin","Black","16.0µin (0.41µm)"
https://www.molex.com/pdm_docs/sd/797581019_sd.pdf,//media.digikey.com/photos/Molex/0797581019.jpg,WM15697-ND,0797581019,Molex,PICO-CLASP 300MM 28AWG PRE-CRIMP,2938,0,"1.09000","0","1","Pico-Clasp","Active","Socket to Socket","11.8"" (300.0mm)","28 AWG","Tin","Black","39.4µin (1.00µm)"
https://www.molex.com/pdm_docs/sd/797581004_sd.pdf,//media.digikey.com/photos/Molex/0797581006.jpg,WM15687-ND,0797581004,Molex,PICO-LOCK 300MM 24AWG PRE-CRIMPE,2664,0,"1.09000","0","1","Pico-Lock","Active","Socket to Socket","11.8"" (300.0mm)","24 AWG","-","Black","-"
https://www.molex.com/pdm_docs/sd/797581002_sd.pdf,//media.digikey.com/Photos/Molex/0797581002.JPG,WM15685-ND,0797581002,Molex,MICRO-CLASP 300MM 24AWG PRE-CRIM,2324,0,"1.09000","0","1","MicroClasp","Active","Socket to Socket","11.8"" (300.0mm)","24 AWG","-","Black","-"
https://www.molex.com/pdm_docs/sd/797581008_sd.pdf,//media.digikey.com/Photos/Molex/0688014047.jpg,WM15691-ND,0797581008,Molex,DURA-CLICK 150MM 26AWG PRE-CRIMP,1051,0,"1.09000","0","1","DuraClik","Active","Socket to Socket","5.90"" (149.86mm)","26 AWG","-","Black","-"
https://www.molex.com/pdm_docs/sd/6660017_sd.pdf,//media.digikey.com/photos/Molex/0006660017.jpg,WM12934-ND,0006660017,Molex,PRE-CRIMPED LEAD PICOBLADE FEMA,5186,0,"1.18000","0","1","PicoBlade","Last Time Buy","Socket to Pin","12.0"" (304.8mm)","28 AWG","Tin","Red","35.4µin (0.90µm)"
https://www.molex.com/pdm_docs/sd/6660015_sd.pdf,//media.digikey.com/Photos/Molex/0006660015.jpg,WM12933-ND,0006660015,Molex,PRE-CRIMPED LEAD SINGLE-ENDED PI,28152,0,"1.37000","0","1","-","Last Time Buy","Socket to Cable (Round)","12.0"" (304.8mm)","28 AWG","-","Red","-"
https://katalog.we-online.de/em/datasheet/662162120030.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/662162120030.JPG,732-4835-ND,662162120030,Wurth Electronics Inc.,"WR-MPC3 3,00 MM PRE-CRIMPED CONT",1584,0,"1.40000","0","1","WR-MPC3","Active","Socket to Socket","11.8"" (300.0mm)","20 AWG","Tin","Black","-"
https://cdn.harwin.com/pdfs/G125-XWXXXXXX94.pdf,//media.digikey.com/Photos/Harwin/G125-FW10150L94.JPG,952-2458-ND,G125-FW10150L94,Harwin Inc.,1.25MM F ON 26AWG 150MM,685,0,"3.04000","0","1","Gecko","Active","Socket to Cable (Round)","5.90"" (149.86mm)","26 AWG","Gold","White","8.00µin (0.203µm)"
https://cdn.harwin.com/pdfs/M80-918-925.pdf,//media.digikey.com/Photos/Harwin/M80-9190099.jpg,952-2597-ND,M80-9190099,Harwin Inc.,F CBL CRMPD CONTACT,470,0,"3.20000","0","1","Datamate","Active","Socket to Socket","5.91"" (150.00mm)","24 AWG","Gold","Red","11.8µin (0.30µm)"
https://cdn.harwin.com/pdfs/M80-918-925.pdf,//media.digikey.com/Photos/Harwin/M80-9190099.jpg,952-3080-ND,M80-9230099,Harwin Inc.,F CBL CRMPD CONTACT,109,0,"3.49000","0","1","Datamate","Active","Socket to Socket","11.8"" (300.0mm)","24 AWG","Gold","Red","11.8µin (0.30µm)"
https://cdn.harwin.com/pdfs/M80-918-925.pdf,//media.digikey.com/photos/Harwin/M80-9xx0099.jpg,952-3564-ND,M80-9220099,Harwin Inc.,M80-011 SKT/SKT 22AWG 300MM,380,0,"4.39000","0","1","Datamate","Active","Socket to Socket","11.8"" (300.0mm)","22 AWG","Gold","Red","11.8µin (0.30µm)"
https://cdn.harwin.com/pdfs/G125-XWXXXXXX94.pdf,//media.digikey.com/Photos/Harwin/G125-FW10150F94.jpg,952-2474-ND,G125-FW10150F94,Harwin Inc.,1.25MM F/F ON 26AWG 150MM,251,0,"4.61000","0","1","Gecko","Active","Socket to Socket","5.90"" (149.86mm)","26 AWG","Gold","White","8.00µin (0.203µm)"
https://www.molex.com/pdm_docs/sd/797580002_sd.pdf,//media.digikey.com/Photos/Molex/0797580010.jpg,WM12448-ND,0797580002,Molex,PRE-CRIMPED LEAD MICRO-FIT 3.0,11229,0,"0.76000","0","1","Micro-Fit 3.0 79758","Active","Socket to Socket","5.90"" (149.86mm)","20 AWG","Tin","Black","40.0µin (1.02µm)"
https://www.molex.com/pdm_docs/sd/797580012_sd.pdf,//media.digikey.com/Photos/Molex/0797580010.jpg,WM15723-ND,0797580012,Molex,MICRO-FIT 430300003 20AWG UL1061,5730,0,"0.76000","0","1","Micro-Fit 3.0 79758","Active","Socket to Socket","11.8"" (300.0mm)","20 AWG","Gold","Black","30.0µin (0.76µm)"
https://www.molex.com/pdm_docs/sd/797580004_sd.pdf,//media.digikey.com/Photos/Molex/0797580010.jpg,WM15720-ND,0797580004,Molex,MICRO-FIT 430300003 20 AWG UL106,4671,0,"0.76000","0","1","Micro-Fit 3.0 79758","Active","Socket to Socket","5.90"" (149.86mm)","20 AWG","Gold","Black","30.0µin (0.76µm)"
https://www.molex.com/pdm_docs/sd/797582034_sd.pdf,//media.digikey.com/Photos/Molex/797582034.jpg,WM15712-ND,0797582034,Molex,093' 300MM 18AWG PRE-CRIMPED LEA,3374,0,"0.80000","0","1","-","Active","Pin to Pin","11.8"" (300.0mm)","18 AWG","Tin","Black","20.0µin (0.51µm)"
