Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Data Rate","Voltage - Supply","Idle Current, Typ @ 25°C","Link Range, Low Power","Orientation","Operating Temperature","Size","Standards","Shutdown"
http://www.zilog.com/docs/irda/ps0218.pdf,"//media.digikey.com/photos/Zilog%20Photos/ZHX2022TV040THTR,ZHX2022MV040THTR%208SMD.jpg",269-3636-2-ND,ZHX2022MV040THTR,Zilog,IC TXRX ZHX2022 SIDE LOOK 8SMD,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","4Mbs (FIR)","2.7V ~ 5.5V","2mA","-","Top View","-25°C ~ 85°C","9.7mm x 4.7mm x 4.0mm","IrPHY 1.4","Yes"
http://www.zilog.com/docs/irda/ps0218.pdf,"//media.digikey.com/photos/Zilog%20Photos/ZHX2022TV040THTR,ZHX2022MV040THTR%208SMD.jpg",269-3636-1-ND,ZHX2022MV040THTR,Zilog,IC TXRX ZHX2022 SIDE LOOK 8SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","4Mbs (FIR)","2.7V ~ 5.5V","2mA","-","Top View","-25°C ~ 85°C","9.7mm x 4.7mm x 4.0mm","IrPHY 1.4","Yes"
http://www.zilog.com/docs/irda/ps0218.pdf,"//media.digikey.com/photos/Zilog%20Photos/ZHX2022TV040THTR,ZHX2022MV040THTR%208SMD.jpg",269-3637-2-ND,ZHX2022TV040THTR,Zilog,IC TXRX ZHX2022 TOP LOOK 8SMD,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","4Mbs (FIR)","2.7V ~ 5.5V","2mA","-","Top View","-25°C ~ 85°C","9.7mm x 4.7mm x 4.0mm","IrPHY 1.4","Yes"
http://www.zilog.com/docs/irda/ps0218.pdf,"//media.digikey.com/photos/Zilog%20Photos/ZHX2022TV040THTR,ZHX2022MV040THTR%208SMD.jpg",269-3637-1-ND,ZHX2022TV040THTR,Zilog,IC TXRX ZHX2022 TOP LOOK 8SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","4Mbs (FIR)","2.7V ~ 5.5V","2mA","-","Top View","-25°C ~ 85°C","9.7mm x 4.7mm x 4.0mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/GP2W0004YP.pdf,//media.digikey.com/photos/Sharp%20Photos/GP2W0004XP0F.jpg,425-2054-2-ND,GP2W0004XP0F,Sharp Microelectronics,MODULE IRDA 115.2KBPS 6SMD,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 5.5V","1µA","20cm","Top View","-25°C ~ 85°C","9.2mm x 3.9mm x 2.7mm","-","Yes"
//media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/GP2W0004YP.pdf,//media.digikey.com/photos/Sharp%20Photos/GP2W0004XP0F.jpg,425-2054-1-ND,GP2W0004XP0F,Sharp Microelectronics,MODULE IRDA 115.2KBPS 6SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 5.5V","1µA","20cm","Top View","-25°C ~ 85°C","9.2mm x 3.9mm x 2.7mm","-","Yes"
//media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/GP2W0004YP.pdf,-,425-2055-2-ND,GP2W0004YP0F,Sharp Microelectronics,IRDA MODULE 115.2KBPS 6SMD,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 5.5V","1µA","20cm","Side View","-25°C ~ 85°C","9.2mm x 3.9mm x 2.7mm","-","Yes"
//media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/GP2W0004YP.pdf,-,425-2055-1-ND,GP2W0004YP0F,Sharp Microelectronics,IRDA MODULE 115.2KBPS 6SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 5.5V","1µA","20cm","Side View","-25°C ~ 85°C","9.2mm x 3.9mm x 2.7mm","-","Yes"
-,//media.digikey.com/photos/Sharp%20Photos/GP2W0110YPS.jpg,425-2056-2-ND,GP2W0110YPSF,Sharp Microelectronics,IRDA MODULE 115.2KBPS 8SMD,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2V ~ 3.6V","90µA","20cm","Top View","-25°C ~ 85°C","7.9mm x 2.8mm x 2.2mm","-","Yes"
-,//media.digikey.com/photos/Sharp%20Photos/GP2W0110YPS.jpg,425-2056-1-ND,GP2W0110YPSF,Sharp Microelectronics,IRDA MODULE 115.2KBPS 8SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","115.2kbs (SIR)","2V ~ 3.6V","90µA","20cm","Top View","-25°C ~ 85°C","7.9mm x 2.8mm x 2.2mm","-","Yes"
-,//media.digikey.com/photos/Sharp%20Photos/GP2W0110YPS.jpg,425-2056-6-ND,GP2W0110YPSF,Sharp Microelectronics,IRDA MODULE 115.2KBPS 8SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","115.2kbs (SIR)","2V ~ 3.6V","90µA","20cm","Top View","-25°C ~ 85°C","7.9mm x 2.8mm x 2.2mm","-","Yes"
//media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/GP2W0114YP0F.pdf,-,425-2058-2-ND,GP2W0114YP0F,Sharp Microelectronics,IRDA MODULE 115.2KBPS 9SMD,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 5.5V","-","20cm","Top View","-25°C ~ 70°C","9.2mm x 3.0mm x 3.4mm","IrPHY 1.2","Yes"
//media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/GP2W0114YP0F.pdf,-,425-2058-1-ND,GP2W0114YP0F,Sharp Microelectronics,IRDA MODULE 115.2KBPS 9SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 5.5V","-","20cm","Top View","-25°C ~ 70°C","9.2mm x 3.0mm x 3.4mm","IrPHY 1.2","Yes"
//media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/GP2W0116YP0F.pdf,//media.digikey.com/photos/Sharp%20Photos/GP2W0116YPS.jpg,425-2059-2-ND,GP2W0116YP0F,Sharp Microelectronics,MODULE IRDA 115.2KBPS 6SMD,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2V ~ 3.6V","90µA","20cm","Side View","-40°C ~ 85°C","7.2mm x 2.8mm x 1.9mm","IrPHY 1.2","Yes"
//media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/GP2W0116YP0F.pdf,//media.digikey.com/photos/Sharp%20Photos/GP2W0116YPS.jpg,425-2059-1-ND,GP2W0116YP0F,Sharp Microelectronics,MODULE IRDA 115.2KBPS 6SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","115.2kbs (SIR)","2V ~ 3.6V","90µA","20cm","Side View","-40°C ~ 85°C","7.2mm x 2.8mm x 1.9mm","IrPHY 1.2","Yes"
//media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/GP2W0116YP0F.pdf,//media.digikey.com/photos/Sharp%20Photos/GP2W0116YPS.jpg,425-2059-6-ND,GP2W0116YP0F,Sharp Microelectronics,MODULE IRDA 115.2KBPS 6SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","115.2kbs (SIR)","2V ~ 3.6V","90µA","20cm","Side View","-40°C ~ 85°C","7.2mm x 2.8mm x 1.9mm","IrPHY 1.2","Yes"
-,//media.digikey.com/photos/Sharp%20Photos/GP2W0118YPS.jpg,425-2060-2-ND,GP2W0118YP0F,Sharp Microelectronics,MODULE IRDA 115.2KBPS 7SMD,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.7V ~ 5.5V","-","20cm","Top View","-40°C ~ 85°C","7.2mm x 2.8mm x 1.9mm","IrPHY 1.2","Yes"
-,//media.digikey.com/photos/Sharp%20Photos/GP2W0118YPS.jpg,425-2060-1-ND,GP2W0118YP0F,Sharp Microelectronics,MODULE IRDA 115.2KBPS 7SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","115.2kbs (SIR)","2.7V ~ 5.5V","-","20cm","Top View","-40°C ~ 85°C","7.2mm x 2.8mm x 1.9mm","IrPHY 1.2","Yes"
-,//media.digikey.com/photos/Sharp%20Photos/GP2W0118YPS.jpg,425-2060-6-ND,GP2W0118YP0F,Sharp Microelectronics,MODULE IRDA 115.2KBPS 7SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","115.2kbs (SIR)","2.7V ~ 5.5V","-","20cm","Top View","-40°C ~ 85°C","7.2mm x 2.8mm x 1.9mm","IrPHY 1.2","Yes"
//media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/GP2W1001YP0F.pdf,//media.digikey.com/photos/Sharp%20Photos/GP2W1001YP0F.JPG,425-2061-2-ND,GP2W1001YP0F,Sharp Microelectronics,IRDA MODULE 115.2KBPS 10SMD,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.7V ~ 5.5V","200nA","20cm, 1m","Side View","-10°C ~ 70°C","10.0mm x 4.4mm x 3.5mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/GP2W1001YP0F.pdf,//media.digikey.com/photos/Sharp%20Photos/GP2W1001YP0F.JPG,425-2061-1-ND,GP2W1001YP0F,Sharp Microelectronics,IRDA MODULE 115.2KBPS 10SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","115.2kbs (SIR)","2.7V ~ 5.5V","200nA","20cm, 1m","Side View","-10°C ~ 70°C","10.0mm x 4.4mm x 3.5mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/GP2W1001YP0F.pdf,//media.digikey.com/photos/Sharp%20Photos/GP2W1001YP0F.JPG,425-2061-6-ND,GP2W1001YP0F,Sharp Microelectronics,IRDA MODULE 115.2KBPS 10SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","115.2kbs (SIR)","2.7V ~ 5.5V","200nA","20cm, 1m","Side View","-10°C ~ 70°C","10.0mm x 4.4mm x 3.5mm","IrPHY 1.4","Yes"
http://www.zilog.com/docs/irda/ps0249.pdf,"//media.digikey.com/photos/Zilog%20Photos/ZHX1203MB115THTR,ZHX1403MA115THTR%207SMD.jpg",269-3821-2-ND,ZHX1423TA115THTR,Zilog,IRDA MODULE 115.2KBPS 7SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","SIR UltraSlim™","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","100nA","1m","Side View","-30°C ~ 85°C","7.3mm x 2.8mm x 1.9mm","IrPHY 1.4","Yes"
http://www.zilog.com/docs/irda/ps0249.pdf,"//media.digikey.com/photos/Zilog%20Photos/ZHX1203MB115THTR,ZHX1403MA115THTR%207SMD.jpg",269-3821-1-ND,ZHX1423TA115THTR,Zilog,IRDA MODULE 115.2KBPS 7SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","SIR UltraSlim™","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","100nA","1m","Side View","-30°C ~ 85°C","7.3mm x 2.8mm x 1.9mm","IrPHY 1.4","Yes"
http://www.zilog.com/docs/irda/ps0145.pdf,"//media.digikey.com/photos/Zilog%20Photos/ZHX1203MB115THTR,ZHX1403MA115THTR%207SMD.jpg",269-3822-2-ND,ZHX1403MA115TH2090TR,Zilog,IRDA MODULE 115.2KBPS 7SMD,0,0,"Obsolete","0","3500","Tape & Reel (TR)","SIR UltraSlim™","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","100nA","1m","Side View","-30°C ~ 85°C","7.3mm x 2.8mm x 1.9mm","IrPHY 1.4","Yes"
http://www.zilog.com/docs/irda/ps0145.pdf,"//media.digikey.com/photos/Zilog%20Photos/ZHX1203MB115THTR,ZHX1403MA115THTR%207SMD.jpg",269-3822-1-ND,ZHX1403MA115TH2090TR,Zilog,IRDA MODULE 115.2KBPS 7SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","SIR UltraSlim™","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","100nA","1m","Side View","-30°C ~ 85°C","7.3mm x 2.8mm x 1.9mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-3209.pdf,//media.digikey.com/photos/Lite%20On%20Photos/HSDL-3209-021.JPG,516-1700-2-ND,HSDL-3209-021,Lite-On Inc.,TRANSCEIVER IRDA 115.2KBIT 7-SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","100µA","30cm","Side View","-25°C ~ 70°C","7.0mm x 2.8mm x 1.6mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-3209.pdf,//media.digikey.com/photos/Lite%20On%20Photos/HSDL-3209-021.JPG,516-1700-1-ND,HSDL-3209-021,Lite-On Inc.,TRANSCEIVER IRDA 115.2KBIT 7-SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","100µA","30cm","Side View","-25°C ~ 70°C","7.0mm x 2.8mm x 1.6mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-3209.pdf,//media.digikey.com/photos/Lite%20On%20Photos/HSDL-3209-021.JPG,516-1700-6-ND,HSDL-3209-021,Lite-On Inc.,TRANSCEIVER IRDA 115.2KBIT 7-SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","100µA","30cm","Side View","-25°C ~ 70°C","7.0mm x 2.8mm x 1.6mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-3220.pdf,//media.digikey.com/photos/Lite%20On%20Photos/HSDL-3220-021.JPG,516-1701-2-ND,HSDL-3220-021,Lite-On Inc.,TRANSCEIVER IRDA 4.0MBIT 8-SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","4Mbs (FIR)","2.7V ~ 3.6V","1.8mA","1m","Side View","-25°C ~ 70°C","8.0mm x 3.0mm x 2.5mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-3220.pdf,//media.digikey.com/photos/Lite%20On%20Photos/HSDL-3220-021.JPG,516-1701-1-ND,HSDL-3220-021,Lite-On Inc.,TRANSCEIVER IRDA 4.0MBIT 8-SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","4Mbs (FIR)","2.7V ~ 3.6V","1.8mA","1m","Side View","-25°C ~ 70°C","8.0mm x 3.0mm x 2.5mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/gp2w1002yp_e.pdf,//media.digikey.com/photos/Sharp%20Photos/GP2W0112YP.jpg,GP2W1002YP0F-ND,GP2W1002YP0F,Sharp Microelectronics,IRDA MODULE 1152KBPS 8SMD,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","1.152Mbs (MIR)","2.7V ~ 5.5V","10nA","20cm, 1m","Side View","-25°C ~ 85°C","8.0mm x 3.0mm x 2.5mm","IrPHY 1.4","Yes"
http://www.zilog.com/docs/irda/ps0256.pdf,//media.digikey.com/photos/Zilog%20Photos/ZHX1223TB115THTR.JPG,269-3862-2-ND,ZHX1223TB115THTR,Zilog,IRDA MODULE 115.2KBPS 7SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","SIR UltraSlim™","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","90µA","20cm","Top View","-30°C ~ 85°C","7.3mm x 2.8mm x 1.9mm","IrPHY 1.4","Yes"
http://www.zilog.com/docs/irda/ps0256.pdf,//media.digikey.com/photos/Zilog%20Photos/ZHX1223TB115THTR.JPG,269-3862-1-ND,ZHX1223TB115THTR,Zilog,IRDA MODULE 115.2KBPS 7SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","SIR UltraSlim™","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","90µA","20cm","Top View","-30°C ~ 85°C","7.3mm x 2.8mm x 1.9mm","IrPHY 1.4","Yes"
http://www.zilog.com/docs/irda/ps0164.pdf,"//media.digikey.com/photos/Zilog%20Photos/ZHX1203MB115THTR,ZHX1403MA115THTR%207SMD.jpg",269-4499-2-ND,ZHX1203MB115TH2090TR,Zilog,IRDA MODULE 115.2KBPS 7SMD,0,0,"Obsolete","0","3500","Tape & Reel (TR)","SIR UltraSlim™","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","100µA","20cm","Side View","-30°C ~ 85°C","7.3mm x 2.8mm x 1.9mm","IrPHY 1.4","Yes"
http://www.zilog.com/docs/irda/ps0164.pdf,"//media.digikey.com/photos/Zilog%20Photos/ZHX1203MB115THTR,ZHX1403MA115THTR%207SMD.jpg",269-4499-1-ND,ZHX1203MB115TH2090TR,Zilog,IRDA MODULE 115.2KBPS 7SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","SIR UltraSlim™","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","100µA","20cm","Side View","-30°C ~ 85°C","7.3mm x 2.8mm x 1.9mm","IrPHY 1.4","Yes"
http://www.zilog.com/docs/irda/ps0093.pdf,//media.digikey.com/photos/Zilog%20Photos/ZHX1810MV115TH2090TR.JPG,269-4500-1-ND,ZHX1810MV115TH2090TR,Zilog,IRDA MODULE 115.2KBPS 6SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","SIR UltraSlim™","Obsolete","115.2kbs (SIR)","2.4V ~ 5.5V","90µA","1m","Side View","-30°C ~ 85°C","9.1mm x 3.8mm x 2.7mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Avago%20PDFs/HSDL-3208-S21.pdf,-,HSDL-3208-S21-ND,HSDL-3208-S21,Lite-On Inc.,TXRX IR 115.2KB/S LOW POWER SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","100µA","30cm","Side View","-25°C ~ 70°C","7.0mm x 2.8mm x 1.6mm","IrDA 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-3021.pdf,-,HSDL-3021-021-ND,HSDL-3021-021,Lite-On Inc.,TXRX IR 4.0MBIT/S W/REMOTE SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","4Mbps","2.4V ~ 3.6V","2mA","50cm","Side View","-25°C ~ 85°C","8.0mm x 3.0mm x 2.5mm","IrDA 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-3612.pdf,-,HSDL-3612-008-ND,HSDL-3612-008,Lite-On Inc.,TXRX IR 115.2KB/S 3V TOP VW SMD,0,0,"Obsolete","0","400","Tape & Reel (TR)","-","Obsolete","115.2kbps","2.7V ~ 5.25V","2.5mA","1.5m","Top View","-20°C ~ 70°C","12.2mm x 5.1mm x 4.0mm","IrDA 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-3020.pdf,-,HSDL-3020-021-ND,HSDL-3020-021,Lite-On Inc.,TXRX IR 4.0MBIT/S W/REMOTE SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","4Mbps","2.4V ~ 3.6V","2mA","50cm","Side View","-25°C ~ 85°C","10.4mm x 2.95mm x 2.5mm","IrDA 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-3612.pdf,-,HSDL-3612-038-ND,HSDL-3612-038,Lite-On Inc.,TXRX IR 115.2KB/S 3V TOP VW SMD,0,0,"Obsolete","0","1800","Tape & Reel (TR)","-","Obsolete","115.2kbps","2.7V ~ 5.25V","2.5mA","1.5m","Top View","-20°C ~ 70°C","12.2mm x 5.1mm x 4.0mm","IrDA 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-3612.pdf,-,HSDL-3612-037-ND,HSDL-3612-037,Lite-On Inc.,TXRX IR 115.2KB/S 3V FRONT SMD,0,0,"Obsolete","0","1800","Tape & Reel (TR)","-","Obsolete","115.2kbps","2.7V ~ 5.25V","2.5mA","1.5m","Side View","-20°C ~ 70°C","12.2mm x 5.1mm x 4.0mm","IrDA 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Avago%20PDFs/HSDL-3203.pdf,-,HSDL-3203-021-ND,HSDL-3203-021,Lite-On Inc.,TXRX IR 115.2KB/S LOW POWER SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbps","2.7V ~ 3.6V","2.5mA","50cm","Side View","-20°C ~ 70°C","8.0mm x 3.1mm x 1.95mm","IrDA 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-3602.pdf,-,HSDL-3602-037-ND,HSDL-3602-037,Lite-On Inc.,TXRX IR 4MB/S 3V FRONT VIEW SMD,0,0,"Obsolete","0","1800","Tape & Reel (TR)","-","Obsolete","4Mbps","2.7V ~ 3.6V","2.5mA","1.5m","Side View","-20°C ~ 70°C","12.2mm x 4.9mm x 4.0mm","IrDA 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-3602.pdf,-,HSDL-3602-038-ND,HSDL-3602-038,Lite-On Inc.,TXRX IR 4MB/S 3V TOP VIEW SMD,0,0,"Obsolete","0","1800","Tape & Reel (TR)","-","Obsolete","4Mbps","2.7V ~ 3.6V","2.5mA","1.5m","Top View","-20°C ~ 70°C","12.2mm x 4.9mm x 4.0mm","IrDA 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-3200.pdf,-,HSDL-3200#021-ND,HSDL-3200#021,Lite-On Inc.,TXRX IR 115.2KB/S 3V LOW PWR SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbps","2.7V ~ 3.6V","2.5mA","20cm","Side View","-25°C ~ 85°C","8.0mm x 3.0mm x 2.5mm","IrDA 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-3005.pdf,-,HSDL-3005-028-ND,HSDL-3005-028,Lite-On Inc.,TXRX RF 115.2KBIT/S W/REMOTE SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbps (SIR)","2.4V ~ 3.6V","50µA","50cm","Top View","-25°C ~ 85°C","8.0mm x 3.0mm x 2.5mm","IrDA 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-3210.pdf,-,HSDL-3210-021-ND,HSDL-3210-021,Lite-On Inc.,TXRX IR 1.15MBIT/S 3V MIR SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","1.15Mbps","2.7V ~ 3.6V","300µA","5cm, 20cm","Side View","-25°C ~ 85°C","8.0mm x 3.0mm x 2.5mm","IrDA 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-3201_Rev_May_2002.pdf,//media.digikey.com/photos/Lite%20On%20Photos/HSDL-3201%20001%208SMD.jpg,HSDL-3201#021-ND,HSDL-3201#021,Lite-On Inc.,TXRX IR 115.2KB/S 3V LOW PWR SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbps","2.7V ~ 3.6V","100µA","20cm","Side View","-25°C ~ 85°C","7.5mm x 3.35mm x 2.8mm","IrDA 1.2","Yes"
-,-,HSDL-3003-028-ND,HSDL-3003-028,Lite-On Inc.,TXRX RF 115.2KBIT/S W/REMOTE SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-3002.pdf,-,HSDL-3002-007-ND,HSDL-3002-007,Lite-On Inc.,TXRX RF 115.2KBIT/S W/REMOTE SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbps","2.7V ~ 5.5V","290µA","50cm","Side View","-20°C ~ 70°C","9.10mm x 3.65mm x 2.7mm","IrDA 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-3211.pdf,-,HSDL-3211-021-ND,HSDL-3211-021,Lite-On Inc.,TXRX IR 1.15MBIT/S 3V MIR SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","1.15Mbps (MIR)","2.4V ~ 3.6V","400µA","50cm","Side View","-25°C ~ 85°C","8.0mm x 3.0mm x 2.5mm","IrDA 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-3003.pdf,-,HSDL-3003-021-ND,HSDL-3003-021,Lite-On Inc.,TXRX RF 115.2KBIT/S W/REMOTE SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbps (SIR)","2.4V ~ 3.6V","50µA","50cm","Side View","-20°C ~ 70°C","8.0mm x 2.95mm x 2.0mm","IrDA 1.4","Yes"
-,-,HSDL-3208-002-ND,HSDL-3208-002,Lite-On Inc.,TXRX IR 115.2KB/S LOW POWER SMD,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","100µA","30cm","Side View","-25°C ~ 70°C","7.0mm x 2.8mm x 1.6mm","IrDA 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/GP2W3270XP0F.pdf,//media.digikey.com/photos/Sharp%20Photos/GP2W3270XP0F.jpg,425-2613-2-ND,GP2W3270XP0F,Sharp Microelectronics,MODULE IRDA 115.2KBPS 8SMD,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","70µA","20cm","Top View","-40°C ~ 85°C","8.3mm x 2.1mm x 1.7mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/GP2W3270XP0F.pdf,//media.digikey.com/photos/Sharp%20Photos/GP2W3270XP0F.jpg,425-2613-1-ND,GP2W3270XP0F,Sharp Microelectronics,MODULE IRDA 115.2KBPS 8SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","70µA","20cm","Top View","-40°C ~ 85°C","8.3mm x 2.1mm x 1.7mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Sharp%20PDFs/GP2W3270XP0F.pdf,//media.digikey.com/photos/Sharp%20Photos/GP2W3270XP0F.jpg,425-2613-6-ND,GP2W3270XP0F,Sharp Microelectronics,MODULE IRDA 115.2KBPS 8SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","70µA","20cm","Top View","-40°C ~ 85°C","8.3mm x 2.1mm x 1.7mm","IrPHY 1.4","Yes"
