Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Oxygen Range","Accuracy","Output","Operating Temperature","Voltage - Supply","Current - Supply"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0223-VQ500-Datasheet-V2.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ500.JPG,1782-1027-ND,VQ546MR,Amphenol SGX Sensortech,"VQ46 PELLISTOR, VQ500 HEAD, +VE",26,0,"74.15000","0","1","VQ500","Active","Hydrocarbons","-","-","Voltage","-40°C ~ 55°C","3V ~ 4.2V","60mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0223-VQ500-Datasheet-V2.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ500.JPG,1782-1020-ND,VQ548ZD-S,Amphenol SGX Sensortech,3.0V - VQ548ZD - ZERO TESTED,18,0,"74.15000","0","1","VQ500","Active","Hydrocarbons","-","-","Voltage","-40°C ~ 55°C","3V ~ 4.2V","60mA"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=297,//media.digikey.com/Photos/Amphenol%20Photos/T6713-6H.jpg,235-1466-ND,T6713-6H,Amphenol Advanced Sensors,CO2 MODULE W/HEADER FOR AAS-AQS-,11,0,"90.20000","0","1","-","Active","Carbon Dioxide (CO2)","-","±3%","I²C, PWM","-10°C ~ 60°C","4.5V ~ 5.5V","25mA"
//media.digikey.com/pdf/Data%20Sheets/Thermometrics%20Global%20Business%20PDFs/T8031-Telaire_Transmitter.pdf,//media.digikey.com/Photos/Amphenol%20Photos/T8031-5V.jpg,235-1414-ND,T8031-5V,Amphenol Advanced Sensors,CO2 TRANSMITTER INDUCT MOUNT 0-5,12,0,"153.00000","0","1","Ventostat®","Active","Carbon Dioxide (CO2)","-","±5%","0 V ~ 5 V","0°C ~ 50°C","18V ~ 40V","40mA"
//media.digikey.com/pdf/Data%20Sheets/City%20Technology/75-184593230659.pdf,//media.digikey.com/Photos/City-Technology/MFG_75-184593230659.jpg,1933-1003-ND,75-184593230659,City Technology,MINI NH3 3E 100 SE TRANSMITTER,4,0,"578.55000","0","1","-","Active","Ammonia (NH3)","-","-","4mA ~ 20mA","-20°C ~ 40°C","10V ~ 30V","-"
https://www.sgxsensortech.com/content/uploads/2014/07/VQ311-VQ31-Thermal-Conductivity-Pellistor-Pair-%e2%80%93-3.5v_90mA.pdf,//media.digikey.com/Photos/SGX-Sensortech/VQ31MB.JPG,1782-1018-ND,VQ31MB,Amphenol SGX Sensortech,PELLISTOR PR 3.5V/90MA TC C CAN,32,0,"57.83000","0","1","VQ30","Active","Hydrocarbons","-","-","Voltage","-","2V ~ 3.45V","100mA"
https://www.sgxsensortech.com/content/uploads/2014/07/VQ221-VQ22-Pellistor-Pair-with-Poison-Resistance-–-2v_175mA.pdf,//media.digikey.com/Photos/SGX-Sensortech/VQ22TB.jpg,1782-1016-ND,VQ22TB,Amphenol SGX Sensortech,PR PELLISTOR PAIR 2V/175MA OC SO,24,0,"83.94000","0","1","VQ20","Active","Hydrocarbons","-","-","Voltage","-","2V","175mA"
https://www.sgxsensortech.com/content/uploads/2014/07/A1A-VQ23TB-VQ23TB-Datasheet-V5.pdf,//media.digikey.com/Photos/SGX-Sensortech/VQ23TB.jpg,1782-1017-ND,VQ23TB,Amphenol SGX Sensortech,PR PELLISTOR PAIR 2.5V/335MA OC,23,0,"93.85000","0","1","VQ20","Active","Hydrocarbons","-","-","Voltage","-","2.4V ~ 2.6V","335mA"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=303,//media.digikey.com/Photos/GE%20Sensing%20Photos/T6613-C.JPG,235-1281-ND,T6613-C,Amphenol Advanced Sensors,CO2 MODULE 2000PPM W/GAS PORTS,5,0,"149.84000","0","1","Telaire®","Active","Carbon Dioxide (CO2)","-","±5%","0 V ~ 4 V","0°C ~ 50°C","5VDC","-"
//media.digikey.com/pdf/Data%20Sheets/Thermometrics%20Global%20Business%20PDFs/T8031-Telaire_Transmitter.pdf,//media.digikey.com/Photos/Amphenol%20Photos/T8031-5V.jpg,235-1413-ND,T8031,Amphenol Advanced Sensors,CO2 TRANSMITTER INDUCT MOUNT 0-1,13,0,"153.00000","0","1","Ventostat®","Active","Carbon Dioxide (CO2)","-","±5%","0 V ~ 10 V","0°C ~ 50°C","18V ~ 40V","40mA"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=303,//media.digikey.com/Photos/GE%20Sensing%20Photos/T6613.JPG,235-1283-ND,T6613,Amphenol Advanced Sensors,CO2 MODULE 2000PPM DIFFUSION,3,0,"172.32000","0","1","Telaire®","Active","Carbon Dioxide (CO2)","-","±5%","0 V ~ 4 V","0°C ~ 50°C","5VDC","-"
https://www.sgxsensortech.com/content/uploads/2014/07/DS-0247-IR1-Single-Gas-Series-Datasheet-V2.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_IR11EJ.JPG,1782-1002-ND,IR11EM,Amphenol SGX Sensortech,"16MM, 0-5% VOLUME CO2 INFRARED G",25,0,"172.82000","0","1","IR1","Active","Carbon Dioxide (CO2)","-","-","Voltage","-20°C ~ 55°C","3V ~ 5V","35mA"
https://www.sgxsensortech.com/content/uploads/2014/07/DS-0247-IR1-Single-Gas-Series-Datasheet-V2.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_IR11EJ.JPG,1782-1006-ND,IR12EM,Amphenol SGX Sensortech,"16MM, HYDROCARBON INFRARED GAS S",20,0,"172.82000","0","1","IR1","Active","Hydrocarbons, Methane","-","-","Voltage","-20°C ~ 55°C","3V ~ 5V","35mA"
https://www.sgxsensortech.com/content/uploads/2014/07/DS-0247-IR1-Single-Gas-Series-Datasheet-V2.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_IR11EJ.JPG,1782-1007-ND,IR12GJ,Amphenol SGX Sensortech,"19MM, HYDROCARBON INFRARED GAS S",20,0,"172.82000","0","1","IR1","Active","Hydrocarbons, Methane","-","-","Voltage","-20°C ~ 55°C","3V ~ 5V","35mA"
https://www.sgxsensortech.com/content/uploads/2014/07/DS-0247-IR1-Single-Gas-Series-Datasheet-V2.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_IR11EJ.JPG,1782-1003-ND,IR11GJ,Amphenol SGX Sensortech,"19MM, 0-5% VOLUME CO2 INFRARED G",18,0,"172.82000","0","1","IR1","Active","Carbon Dioxide (CO2)","-","-","Voltage","-20°C ~ 55°C","3V ~ 5V","35mA"
https://www.sgxsensortech.com/content/uploads/2014/07/DS-0247-IR1-Single-Gas-Series-Datasheet-V2.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_IR11EJ.JPG,1782-1005-ND,IR12EJ,Amphenol SGX Sensortech,"19MM, HYDROCARBON INFRARED GAS S",17,0,"172.82000","0","1","IR1","Active","Hydrocarbons, Methane","-","-","Voltage","-20°C ~ 55°C","3V ~ 5V","35mA"
https://www.sgxsensortech.com/content/uploads/2014/07/DS-0247-IR1-Single-Gas-Series-Datasheet-V2.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_IR11EJ.JPG,1782-1004-ND,IR11GM_1,Amphenol SGX Sensortech,"16MM,0-5% VOLUME CO2 INFRARED GA",10,0,"177.21000","0","1","IR1","Active","Carbon Dioxide (CO2)","-","-","Voltage","-20°C ~ 55°C","3V ~ 5V","35mA"
https://www.sgxsensortech.com/content/uploads/2014/07/DS-0247-IR1-Single-Gas-Series-Datasheet-V2.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_IR11EJ.JPG,1782-1000-ND,IR11BR,Amphenol SGX Sensortech,"19MM, 100% VOLUME CO2 INFRARED G",7,0,"181.02000","0","1","IR1","Active","Carbon Dioxide (CO2)","-","-","Voltage","-20°C ~ 55°C","3V ~ 5V","36mA"
https://www.sgxsensortech.com/content/uploads/2014/07/DS-0247-IR1-Single-Gas-Series-Datasheet-V2.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_IR11EJ.JPG,1782-1008-ND,IR12GM_1,Amphenol SGX Sensortech,"16MM, HYDROCARBON INFRARED GAS S",23,0,"192.49000","0","1","IR1","Active","Hydrocarbons, Methane","-","-","Voltage","-20°C ~ 55°C","3V ~ 5V","-"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,1782-1026-ND,VQ622T/3,Amphenol SGX Sensortech,"VQ22 PELLISTOR, VQ600 HEAD, 0.75",25,0,"204.39000","0","1","VQ600","Active","Hydrocarbons","-","-","Voltage","-20°C ~ 60°C","2V","175mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,1782-1025-ND,VQ622T/1,Amphenol SGX Sensortech,"VQ22 PELLISTOR VQ600 HEAD, METRI",24,0,"204.39000","0","1","VQ600","Active","Hydrocarbons","-","-","Voltage","-20°C ~ 60°C","2V","175mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,1782-1023-ND,VQ621T/1,Amphenol SGX Sensortech,"VQ21 PELLISTOR VQ600 HEAD, METRI",21,0,"204.67000","0","1","VQ600","Active","Hydrocarbons","-","-","Voltage","-20°C ~ 60°C","2V","300mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,1782-1024-ND,VQ621T/3,Amphenol SGX Sensortech,"VQ21 PELLISTOR, VQ600 HEAD, 0.75",20,0,"204.67000","0","1","VQ600","Active","Hydrocarbons","-","-","Voltage","-20°C ~ 60°C","2V","300mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,1782-1028-ND,VQ631M/1,Amphenol SGX Sensortech,"VQ31 PELLISTOR VQ600 HEAD, METRI",23,0,"206.64000","0","1","VQ600","Active","Light Gases","-","-","Voltage","-20°C ~ 60°C","3.5V","90mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0240-VQ600-Datasheet-V1.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ600.JPG,1782-1022-ND,VQ641TS/1,Amphenol SGX Sensortech,"VQ41 PELLISTOR VQ600 HEAD, METRI",24,0,"210.18000","0","1","VQ600","Active","Hydrocarbons","-","-","Voltage","-20°C ~ 60°C","2V","100mA"
https://www.sgxsensortech.com/content/uploads/2014/07/DS-0249-IR15-Dual-Gas-Series-Datasheet-V1.pdf,-,1782-1010-ND,IR15TT-M,Amphenol SGX Sensortech,"19MM, 0-5% CO2 AND 0-5%/100% HC",25,0,"245.95000","0","1","IR15","Active","Carbon Dioxide (CO2), Methane","-","-","Voltage","-20°C ~ 55°C","3V ~ 5V","35mA"
https://www.sgxsensortech.com/content/uploads/2014/07/DS-0249-IR15-Dual-Gas-Series-Datasheet-V1.pdf,-,1782-1009-ND,IR15TT,Amphenol SGX Sensortech,"19MM, 0-5% CO2 AND 0-5%/100% BRO",25,0,"253.76000","0","1","IR15","Active","Carbon Dioxide (CO2), Methane","-","-","Voltage","-20°C ~ 55°C","3V ~ 5V","35mA"
https://www.idt.com/document/dst/sgas711-datasheet,"//media.digikey.com/Photos/IDT,%20Integrated%20Device%20Technology/MFG_SGAS7xx.jpg",800-3802-ND,SGAS711,"IDT, Integrated Device Technology Inc",FLAMMABLE GAS LEAK SENSOR,21,0,"31.24000","0","1","-","Active","Flammable Gas","-","-","Voltage","-20°C ~ 50°C","2.5V ~ 5V","-"
//media.digikey.com/pdf/Data%20Sheets/SGX%20Sensortech/Natural%20gas%20module%20datasheet%20Issue%206.pdf,-,NGM_1-ND,NGM_1,Amphenol SGX Sensortech,LOW POWER NATURAL GAS MODULE,96,0,"51.98000","0","1","-","Active","Methane","-","-","Voltage","-","3V, 5V","600µA"
//media.digikey.com/pdf/Data%20Sheets/SGX%20Sensortech/DS-0165%20(MP-7217-DA%20Datasheet)%20V7.pdf,-,1782-1038-ND,MP7217-DA,Amphenol SGX Sensortech,MINI LOW POWER FLAMMABLE GAS SEN,23,0,"60.77000","0","1","-","Active","Flammable Gas","-","-","Voltage","-40°C ~ 60°C","2.9V ~ 3.1V","47mA"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=303,-,235-1681-ND,T6613-5K,Amphenol Advanced Sensors,CO2 MODULE 5000PPM DIFFUSION,10,0,"95.88000","0","1","-","Active","Carbon Dioxide (CO2)","-","±5%","0 V ~ 4 V","0°C ~ 50°C","5VDC","-"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=303,-,235-1683-ND,T6613-R12,Amphenol Advanced Sensors,CO2 MODULE 2000PPM DIFFUSION,10,0,"99.96000","0","1","-","Active","Carbon Dioxide (CO2)","-","±5%","0 V ~ 4 V","0°C ~ 50°C","5VDC","-"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=27,//media.digikey.com/Photos/GE%20Sensing%20Photos/T6615.JPG,235-1566-ND,T6615-50K,Amphenol Advanced Sensors,CO2 MODULE 50000PPM DIFFUSION,47,0,"100.78000","0","1","-","Active","Carbon Dioxide (CO2)","-","10%","0 V ~ 4 V","0°C ~ 50°C","5VDC","-"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=27,//media.digikey.com/Photos/GE%20Sensing%20Photos/T6615.JPG,235-1567-ND,T6615-50KF,Amphenol Advanced Sensors,CO2 MODULE 50000PPM FLOW THROUGH,46,0,"100.78000","0","1","-","Active","Carbon Dioxide (CO2)","-","10%","0 V ~ 4 V","0°C ~ 50°C","5VDC","-"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=27,//media.digikey.com/Photos/GE%20Sensing%20Photos/T6615.JPG,235-1286-ND,T6615,Amphenol Advanced Sensors,CO2 MODULE 2000PPM DIFFUSION,10,0,"100.78000","0","1","Telaire®","Active","Carbon Dioxide (CO2)","-","10%","0 V ~ 4 V","0°C ~ 50°C","5VDC","-"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=27,//media.digikey.com/Photos/GE%20Sensing%20Photos/T6615.JPG,235-1684-ND,T6615-10K,Amphenol Advanced Sensors,CO2 MODULE 10000PPM DIFFUSION,8,0,"100.78000","0","1","-","Active","Carbon Dioxide (CO2)","-","10%","0 V ~ 4 V","0°C ~ 50°C","5VDC","-"
https://www.sgxsensortech.com/content/uploads/2019/03/INIR-PR-01-INIR-Propane-Datasheet.pdf,-,1782-INIR-PR2.1%-ND,INIR-PR2.1%,Amphenol SGX Sensortech,INTEGRATED INFRARED PROPANE(R290,25,0,"252.39000","0","1","-","Active","Air Quality","-","-","Voltage","-40°C ~ 75°C","3.2V ~ 5.25V","35mA"
//media.digikey.com/pdf/Data%20Sheets/SGX%20Sensortech/DS-0229%20(INIR%20Datasheet)%20V8%20October%202018.pdf,-,1782-1036-ND,INIR-ME-5%,Amphenol SGX Sensortech,METHANE GAS SENSOR 0-5%,22,0,"252.39000","0","1","-","Active","Methane","-","-","Voltage","-40°C ~ 75°C","3.2V ~ 5.25V","35mA"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=519,//media.digikey.com/Photos/Amphenol%20Photos/MFG_T3000-Series.jpg,235-1557-ND,T3031-2-5K-24-P,Amphenol Advanced Sensors,"INDUSTRIAL CO2 SENSOR, DUAL CHAN",10,0,"287.50000","0","1","T3000","Active","Carbon Dioxide (CO2)","-","±5%","0 V ~ 10 V","0°C ~ 50°C","18 VAC ~ 30VAC RMS, 18 VDC ~ 42 VDC","-"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=519,//media.digikey.com/Photos/Amphenol%20Photos/MFG_T3000-Series.jpg,235-1558-ND,T3032-2-10K-24-P,Amphenol Advanced Sensors,"INDUSTRIAL CO2 SENSOR, DUAL CHAN",14,0,"287.50000","0","1","T3000","Active","Carbon Dioxide (CO2)","-","±5%","4mA ~ 20mA","0°C ~ 50°C","18 VAC ~ 30VAC RMS, 18 VDC ~ 42 VDC","-"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=519,//media.digikey.com/Photos/Amphenol%20Photos/MFG_T3000-Series.jpg,235-1556-ND,T3031-2-2K-24-P,Amphenol Advanced Sensors,"INDUSTRIAL CO2 SENSOR, DUAL CHAN",5,0,"287.50000","0","1","T3000","Active","Carbon Dioxide (CO2)","-","±5%","0 V ~ 10 V","0°C ~ 50°C","18 VAC ~ 30VAC RMS, 18 VDC ~ 42 VDC","-"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=519,//media.digikey.com/Photos/Amphenol%20Photos/MFG_T3000-Series.jpg,235-1555-ND,T3031-2-10K-24-P,Amphenol Advanced Sensors,"INDUSTRIAL CO2 SENSOR, DUAL CHAN",4,0,"287.50000","0","1","T3000","Active","Carbon Dioxide (CO2)","-","±5%","0 V ~ 10 V","0°C ~ 50°C","18 VAC ~ 30VAC RMS, 18 VDC ~ 42 VDC","-"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=519,//media.digikey.com/Photos/Amphenol%20Photos/MFG_T3000-Series.jpg,235-1559-ND,T3032-2-20K-24-P,Amphenol Advanced Sensors,"INDUSTRIAL CO2 SENSOR, DUAL CHAN",4,0,"287.50000","0","1","T3000","Active","Carbon Dioxide (CO2)","-","±5%","4mA ~ 20mA","0°C ~ 50°C","18 VAC ~ 30VAC RMS, 18 VDC ~ 42 VDC","-"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=519,//media.digikey.com/Photos/Amphenol%20Photos/MFG_T3000-Series.jpg,235-1560-ND,T3032-2-5K-24-P,Amphenol Advanced Sensors,"INDUSTRIAL CO2 SENSOR, DUAL CHAN",4,0,"287.50000","0","1","T3000","Active","Carbon Dioxide (CO2)","-","±5%","4mA ~ 20mA","0°C ~ 50°C","18 VAC ~ 30VAC RMS, 18 VDC ~ 42 VDC","-"
-,//media.digikey.com/photos/Honeywell%20Photos/GMS10RVS.jpg,480-2088-ND,GMS10RVS,Honeywell Sensing and Productivity Solutions,SENSOR OXYGEN 4V 40UA,5,0,"413.96000","0","1","-","Obsolete","Oxygen","2 mbar ~ 3 bar","< 5 mbar","45mV, 64mV, 85mV","700°C","4V","-"
//media.digikey.com/pdf/Data%20Sheets/City%20Technology/75-014513430659.pdf,//media.digikey.com/Photos/City-Technology/MFG_75-014513430659.jpg,1933-1002-ND,75-014513430659,City Technology,MINI H2S 3E 100 S TRANSMITTER,10,0,"477.05000","0","1","-","Active","Hydrogen Sulfide (H2S)","-","-","4mA ~ 20mA","-40°C ~ 50°C","10V ~ 30V","-"
//media.digikey.com/pdf/Data%20Sheets/City%20Technology/75-036403430659.pdf,//media.digikey.com/Photos/City-Technology/MFG_75-036403430659.jpg,1933-1001-ND,75-036403430659,City Technology,MINI H2 3E 4% TRANSMITTER BRD,6,0,"485.75000","0","1","-","Active","Hydrogen (H2)","-","-","4mA ~ 20mA","-20°C ~ 40°C","10V ~ 30V","-"
//media.digikey.com/pdf/Data%20Sheets/City%20Technology/75-025013430659.pdf,//media.digikey.com/Photos/City-Technology/MFG_75-025013430659.jpg,1933-1000-ND,75-025013430659,City Technology,MINI CO 3E 500 S TRANSMITTER BRD,9,0,"494.45000","0","1","-","Active","Carbon Monoxide (CO)","-","-","4mA ~ 20mA","-20°C ~ 50°C","10V ~ 30V","-"
//media.digikey.com/pdf/Data%20Sheets/City%20Technology/75-224103230659.pdf,//media.digikey.com/Photos/City-Technology/MFG_75-224103230659.jpg,1933-1004-ND,75-224103230659,City Technology,MINI NO2 3E 50 TRANSMITTER BOARD,8,0,"504.60000","0","1","-","Active","Nitrogen Dioxide (NO2)","-","-","4mA ~ 20mA","-20°C ~ 40°C","10V ~ 30V","-"
//media.digikey.com/pdf/Data%20Sheets/City%20Technology/75-153123130659.pdf,//media.digikey.com/Photos/City-Technology/MFG_75-153123130659.jpg,1933-1005-ND,75-153123130659,City Technology,MINI O3 3E 1 F TRANSMITTER BOARD,9,0,"556.80000","0","1","-","Active","Ozone (O3)","-","-","4mA ~ 20mA","-20°C ~ 40°C","10V ~ 30V","-"
//media.digikey.com/pdf/Data%20Sheets/Honeywell%20Sensing%20&%20Control%20PDFs/MF010_020_DS.pdf,//media.digikey.com/photos/Honeywell%20Photos/mf010-0-lc4.JPG,480-2094-ND,MF010-0-LC4,Honeywell Sensing and Productivity Solutions,SENSOR OXYGEN 24V 500MA,5,0,"3220.99000","0","1","MF010","Obsolete","Oxygen","1 mbar ~ 1000 mbar","±2%","4mA ~ 20mA","-10°C ~ 50°C","22.8V ~ 25.2V","500mA"
https://ams.com/documents/20143/36005/CCS811_DS000459_7-00.pdf,//media.digikey.com/Photos/Austria%20Microsystems/MFG_CCS811.jpg,CCS811B-JOPD500TR-ND,CCS811B-JOPD500,ams,LOW POWER DIGITAL SENSOR FOR IND,0,0,"6.10500","0","500","-","Active","Air Quality","-","-","I²C","-5°C ~ 50°C","1.8V ~ 3.6V","26mA"
https://ams.com/documents/20143/36005/CCS811_DS000459_7-00.pdf,//media.digikey.com/Photos/Austria%20Microsystems/MFG_CCS811.jpg,CCS811B-JOPD500CT-ND,CCS811B-JOPD500,ams,LOW POWER DIGITAL SENSOR FOR IND,0,0,"12.76000","0","1","-","Active","Air Quality","-","-","I²C","-5°C ~ 50°C","1.8V ~ 3.6V","26mA"
https://ams.com/documents/20143/36005/CCS811_DS000459_7-00.pdf,//media.digikey.com/Photos/Austria%20Microsystems/MFG_CCS811.jpg,CCS811B-JOPD500DKR-ND,CCS811B-JOPD500,ams,LOW POWER DIGITAL SENSOR FOR IND,0,0,"Digi-Reel","0","1","-","Active","Air Quality","-","-","I²C","-5°C ~ 50°C","1.8V ~ 3.6V","26mA"
//media.digikey.com/pdf/Data%20Sheets/SPEC%20Sensors%20PDFs/110-406_P_Pkg_8-25-17.pdf,//media.digikey.com/Photos/SPEC-Sensors-LLC/MFG_110-401_Front.jpg,1684-1042-ND,110-406,"SPEC Sensors, LLC",SENSOR GAS O3 THRU HOLE,15,0,"20.00000","0","1","-","Active","Ozone (O3)","-","-","-","-30°C ~ 50°C","-","-"
http://www.spec-sensors.com/wp-content/uploads/2016/10/ULPSM-H2S-968-003.pdf,//media.digikey.com/Photos/SPEC-Sensors-LLC/MFG_ULPSM-Gas-Sensor.jpg,1684-1011-ND,968-003,"SPEC Sensors, LLC",SENSOR HYD SULF  ANALOG VLTG MOD,0,0,"50.00000","0","1","-","Active","Hydrogen Sulfide (H2S)","-","±2%","0 V ~ 3 V","-40°C ~ 50°C","2.7V ~ 3.3V","15µA"
//media.digikey.com/pdf/Data%20Sheets/SPEC%20Sensors%20PDFs/968-046_8-25-17.pdf,//media.digikey.com/Photos/SPEC-Sensors-LLC/MFG_ULPSM-Gas-Sensor.jpg,1684-1049-ND,968-046,"SPEC Sensors, LLC",SENSOR OZONE ANALOG VOLTAGE MOD,0,0,"50.00000","0","1","-","Active","Ozone (O3)","-","±2%","0 V ~ 3 V","-20°C ~ 40°C","2.7V ~ 3.3V","15µA"
https://www.spec-sensors.com/wp-content/uploads/2017/01/DGS-H2S-968-036.pdf,//media.digikey.com/Photos/SPEC-Sensors-LLC/MFG_968-036.jpg,1684-1036-ND,968-036,"SPEC Sensors, LLC",DGS-H2S DIGITAL GAS SENSOR MODUL,0,0,"75.00000","0","1","-","Active","Hydrogen Sulfide (H2S)","-","±15%","USB","-20°C ~ 40°C","2.6V ~ 3.6V","4mA"
https://cdn.sparkfun.com/datasheets/Sensors/Biometric/MQ-4%20Ver1.3%20-%20Manual.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-09404.jpg,1568-1412-ND,SEN-09404,SparkFun Electronics,METHANE CNG GAS SENSOR - MQ-4,6,0,"4.95000","0","1","*","Active","-","-","-","-","-","-","-"
https://www.parallax.com/sites/default/files/downloads/605-00011-MQ-3-Datasheet.pdf,//media.digikey.com/Photos/Parallax%20Photos/605-00011.JPG,605-00011-ND,605-00011,Parallax Inc.,ALCOHOL BENZINE GAS SENSOR,16,0,"4.99000","0","1","-","Active","Alcohol, Benzine","-","-","0 V ~ 5 V","-10°C ~ 50°C","5V","160mA"
https://www.parallax.com/sites/default/files/downloads/605-00009-MQ-5-Datasheet.pdf,//media.digikey.com/Photos/Parallax%20Photos/605-00009.JPG,605-00009-ND,605-00009,Parallax Inc.,PROPANE GAS SENSOR,0,0,"6.99000","0","1","-","Active","Propane","-","-","0 V ~ 5 V","-10°C ~ 50°C","5V","160mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0223-VQ500-Datasheet-V2.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ500.JPG,1782-1019-ND,VQ547TS,Amphenol SGX Sensortech,"VQ47 AMMONIA SENSOR, VQ500 HEAD",0,0,"74.15000","0","1","VQ500","Active","Hydrocarbons","-","-","Voltage","-40°C ~ 55°C","3V ~ 4.2V","60mA"
https://www.sgxsensortech.com/content/uploads/2016/06/DS-0223-VQ500-Datasheet-V2.pdf,//media.digikey.com/Photos/SGX-Sensortech/MFG_VQ500.JPG,1782-1021-ND,VQ549ZD,Amphenol SGX Sensortech,4.25V -VQ49 PELLISTOR IN A VQ500,0,0,"74.15000","0","1","VQ500","Active","Hydrocarbons","-","-","Voltage","-40°C ~ 55°C","3V ~ 4.2V","60mA"
http://www.spec-sensors.com/wp-content/uploads/2016/10/ULPSM-RESPIRR-968-009.pdf,//media.digikey.com/Photos/SPEC-Sensors-LLC/MFG_ULPSM-Gas-Sensor.jpg,1684-1031-ND,968-009,"SPEC Sensors, LLC",SENSOR AIR QUAL ANALOG VLTG MOD,1,0,"50.00000","0","1","-","Active","Air Quality","-","±2%","0 V ~ 3 V","-40°C ~ 50°C","2.7V ~ 3.3V","15µA"
//media.digikey.com/pdf/Data%20Sheets/IDT/ZMOD4410_Overview.pdf,"//media.digikey.com/Photos/IDT,%20Integrated%20Device%20Technology/MFG_ZMOD4410_TOP.jpg",1833-1031-2-ND,ZMOD4410AI1R,"IDT, Integrated Device Technology Inc",TVOC IAQ INTEGRATED SENSOR,0,0,"4.99125","0","4000","-","Active","Air Quality","-","±15%","I²C","-40°C ~ 65°C (TA)","1.7V ~ 3.6V","2.8mA"
//media.digikey.com/pdf/Data%20Sheets/IDT/ZMOD4410_Overview.pdf,"//media.digikey.com/Photos/IDT,%20Integrated%20Device%20Technology/MFG_ZMOD4410_TOP.jpg",1833-1031-1-ND,ZMOD4410AI1R,"IDT, Integrated Device Technology Inc",TVOC IAQ INTEGRATED SENSOR,0,0,"11.38000","0","1","-","Active","Air Quality","-","±15%","I²C","-40°C ~ 65°C (TA)","1.7V ~ 3.6V","2.8mA"
//media.digikey.com/pdf/Data%20Sheets/IDT/ZMOD4410_Overview.pdf,"//media.digikey.com/Photos/IDT,%20Integrated%20Device%20Technology/MFG_ZMOD4410_TOP.jpg",1833-1031-6-ND,ZMOD4410AI1R,"IDT, Integrated Device Technology Inc",TVOC IAQ INTEGRATED SENSOR,0,0,"Digi-Reel","0","1","-","Active","Air Quality","-","±15%","I²C","-40°C ~ 65°C (TA)","1.7V ~ 3.6V","2.8mA"
