Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Pattern Type","Strain Range","Resistance","Resistance Tolerance","Length - Active","Length - Overall Pattern","Length - Overall","Width - Active","Width - Overall Pattern","Width - Overall","Operating Temperature"
-,-,MMF003078-ND,MMF003078,Micro-Measurements (Division of Vishay Precision Group),CEA-13-062UR-350 STRAIN GAGES (5,0,0,"250.13000","0","1","CEA","Active","Rectangular Rosette","±3%","350 Ohms","±0.4%","0.062"" (1.57mm)","0.222"" (5.64mm)","0.32"" (8.1mm)","0.069"" (1.75mm)","0.420"" (10.67mm)","0.48"" (12.2mm)","-100 ~ 350°F (-75 ~ 175°C)"
-,-,MMF016073-ND,MMF016073,Micro-Measurements (Division of Vishay Precision Group),CEA-13-125UY-350 STRAIN GAGES (5,0,0,"252.43000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF003215-ND,MMF003215,Micro-Measurements (Division of Vishay Precision Group),CEA-06-250UR-120 STRAIN GAGES (5,0,0,"253.30000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF000809-ND,MMF000809,Micro-Measurements (Division of Vishay Precision Group),WA-13-060WR-120 STACKED ROSETTE,0,0,"253.44000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF000807-ND,MMF000807,Micro-Measurements (Division of Vishay Precision Group),WA-06-060WR-120 STACKED ROSETTE,0,0,"253.44000","0","3","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF012048-ND,MMF012048,Micro-Measurements (Division of Vishay Precision Group),SK-06-125TK-10C STRAIN GAGES (5/,0,0,"260.50000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF334964-ND,MMF334964,Micro-Measurements (Division of Vishay Precision Group),WK-05-060PB-350/W STRAIN GAGES (,0,0,"262.22000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.vishaypg.com/docs/11323/other-rectangular.pdf,-,MMF002688-ND,MMF002688,Micro-Measurements (Division of Vishay Precision Group),EP-08-250RA-120 STRAIN GAGES (5/,0,0,"264.24000","0","3","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF003210-ND,MMF003210,Micro-Measurements (Division of Vishay Precision Group),CEA-00-250UR-350 STRAIN GAGES (5,0,0,"264.53000","0","1","CEA","Active","Rectangular Rosette","±5%","350 Ohms","±0.4%","0.250"" (6.35mm)","0.500"" (12.70mm)","0.65"" (16.5mm)","0.120"" (3.05mm)","0.760"" (19.30mm)","0.80"" (20.3mm)","-100 ~ 350°F (-75 ~ 175°C)"
-,-,MMF003219-ND,MMF003219,Micro-Measurements (Division of Vishay Precision Group),CEA-13-250UR-350 STRAIN GAGES (5,0,0,"264.53000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF009863-ND,MMF009863,Micro-Measurements (Division of Vishay Precision Group),SK-06-250TM-350 STRAIN GAGES (5/,0,0,"266.11000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF019993-ND,MMF019993,Micro-Measurements (Division of Vishay Precision Group),WK-13-125PC-350/W STRAIN GAGES (,0,0,"267.70000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF022364-ND,MMF022364,Micro-Measurements (Division of Vishay Precision Group),WK-05-250WT-350 STACKED ROSETTE,0,0,"268.48667","0","3","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF022267-ND,MMF022267,Micro-Measurements (Division of Vishay Precision Group),WK-06-250WT-350 STACKED ROSETTE,0,0,"268.49000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF022356-ND,MMF022356,Micro-Measurements (Division of Vishay Precision Group),A2A-06-C085C-500 STACKED ROSETTE,0,0,"272.02000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF003670-ND,MMF003670,Micro-Measurements (Division of Vishay Precision Group),EA-06-125RE-120 RESIDUAL STRESS,0,0,"272.73667","0","3","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF016937-ND,MMF016937,Micro-Measurements (Division of Vishay Precision Group),CEA-06-187UV-350/P2 STRAIN GAGES,0,0,"275.04000","0","3","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF013700-ND,MMF013700,Micro-Measurements (Division of Vishay Precision Group),A2P-08-C085C-500 STACKED ROSETTE,0,0,"280.36667","0","3","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF002768-ND,MMF002768,Micro-Measurements (Division of Vishay Precision Group),WK-06-250TM-350 STRAIN GAGES (5/,0,0,"280.37000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF001240-ND,MMF001240,Micro-Measurements (Division of Vishay Precision Group),WK-06-062TT-350/W STRAIN GAGES (,0,0,"281.16000","0","3","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF305305-ND,MMF305305,Micro-Measurements (Division of Vishay Precision Group),WK-05-125TB-10C STRAIN GAGES,0,0,"285.91000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF331272-ND,MMF331272,Micro-Measurements (Division of Vishay Precision Group),WK-05-125TR-10C STRAIN GAGES (5/,0,0,"285.91000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF010533-ND,MMF010533,Micro-Measurements (Division of Vishay Precision Group),WK-13-125TB-10C STRAIN GAGES (5/,0,0,"285.98000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF328046-ND,MMF328046,Micro-Measurements (Division of Vishay Precision Group),WK-13-125TR-10C STRAIN GAGES (5/,0,0,"285.98000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF014326-ND,MMF014326,Micro-Measurements (Division of Vishay Precision Group),WK-06-030WT-120 STACKED ROSETTE,0,0,"290.66000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF300069-ND,MMF300069,Micro-Measurements (Division of Vishay Precision Group),SK-06-125RA-350 STRAIN GAGES (5/,0,0,"297.07333","0","3","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF018167-ND,MMF018167,Micro-Measurements (Division of Vishay Precision Group),CEA-06-125UT-350/P2 STRAIN GAGES,0,0,"301.96667","0","3","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF304761-ND,MMF304761,Micro-Measurements (Division of Vishay Precision Group),WK-00-125TM-350/W STRAIN GAGES,0,0,"304.92000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF022390-ND,MMF022390,Micro-Measurements (Division of Vishay Precision Group),WK-06-125TM-350/W STRAIN GAGES (,0,0,"304.92000","0","1","WK","Active","Tee Rosette","±1.5%","350 Ohms","±0.4%","0.125"" (3.18mm)","0.215"" (5.46mm)","0.36"" (9.1mm)","0.150"" (3.81mm)","0.335"" (8.51mm)","0.43"" (10.9mm)","-452 ~ 550°F (-269 ~ 290°C)"
-,-,MMF016159-ND,MMF016159,Micro-Measurements (Division of Vishay Precision Group),WK-00-250TK-10C STRAIN GAGES (5/,0,0,"306.50000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF310761-ND,MMF310761,Micro-Measurements (Division of Vishay Precision Group),EK-13-125TQ-10C/W STRAIN GAGES (,0,0,"308.01667","0","3","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.vishaypg.com/docs/11323/other-rectangular.pdf,-,MMF000185-ND,MMF000185,Micro-Measurements (Division of Vishay Precision Group),EA-06-015RJ-120 STRAIN GAGES (5/,0,0,"309.74333","0","3","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF013948-ND,MMF013948,Micro-Measurements (Division of Vishay Precision Group),WK-06-125PC-10C/W STRAIN GAGES (,0,0,"310.46333","0","3","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF001998-ND,MMF001998,Micro-Measurements (Division of Vishay Precision Group),WK-06-125RA-350 STRAIN GAGES (5/,0,0,"312.84000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF003686-ND,MMF003686,Micro-Measurements (Division of Vishay Precision Group),WK-13-125RA-350 STRAIN GAGES (5/,0,0,"312.84000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF309785-ND,MMF309785,Micro-Measurements (Division of Vishay Precision Group),WK-05-125RA-350 STRAIN GAGES (5/,0,0,"312.91333","0","3","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF324856-ND,MMF324856,Micro-Measurements (Division of Vishay Precision Group),WK-00-250PD-10C/W STRAIN GAGES (,0,0,"316.80000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF324356-ND,MMF324356,Micro-Measurements (Division of Vishay Precision Group),EK-00-250TR-10C/W STRAIN GAGES (,0,0,"323.85667","0","3","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF017769-ND,MMF017769,Micro-Measurements (Division of Vishay Precision Group),N2A-06-40CBY-350 STRAIN GAGES (5,0,0,"340.56000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.vishaypg.com/docs/11323/other-rectangular.pdf,-,MMF002803-ND,MMF002803,Micro-Measurements (Division of Vishay Precision Group),WA-06-250WR-350/W STACKED ROSETT,0,0,"343.44000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF303501-ND,MMF303501,Micro-Measurements (Division of Vishay Precision Group),SK-05-060WR-350 STACKED ROSETTE,0,0,"346.10000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF018157-ND,MMF018157,Micro-Measurements (Division of Vishay Precision Group),SK-13-060WR-350 STACKED ROSETTE,0,0,"346.10000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF300621-ND,MMF300621,Micro-Measurements (Division of Vishay Precision Group),WK-05-125TB-10C/W STRAIN GAGES (,0,0,"346.89667","0","3","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF014980-ND,MMF014980,Micro-Measurements (Division of Vishay Precision Group),WK-13-125TR-10C/W STRAIN GAGES (,0,0,"351.65000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF014978-ND,MMF014978,Micro-Measurements (Division of Vishay Precision Group),WK-05-125TR-10C/W STRAIN GAGES (,0,0,"351.65000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF005382-ND,MMF005382,Micro-Measurements (Division of Vishay Precision Group),CEA-06-W250C-350 WELDABLE GAGES,0,0,"354.38000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF301041-ND,MMF301041,Micro-Measurements (Division of Vishay Precision Group),WK-05-250TM-350/W STRAIN GAGES (,0,0,"362.73500","0","2","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF015133-ND,MMF015133,Micro-Measurements (Division of Vishay Precision Group),WK-05-060WR-350 STACKED ROSETTE,0,0,"362.74000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF334980-ND,MMF334980,Micro-Measurements (Division of Vishay Precision Group),WK-13-250TM-350/W STRAIN GAGES (,0,0,"362.74000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF000813-ND,MMF000813,Micro-Measurements (Division of Vishay Precision Group),WK-06-060WR-350 STACKED ROSETTE,0,0,"363.46000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF000815-ND,MMF000815,Micro-Measurements (Division of Vishay Precision Group),WK-13-060WR-350 STACKED ROSETTE,0,0,"363.53000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.vishaypg.com/docs/11323/other-rectangular.pdf,-,MMF021912-ND,MMF021912,Micro-Measurements (Division of Vishay Precision Group),EK-00-250RD-10C/DP STRAIN GAGES,0,0,"363.96500","0","2","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF013709-ND,MMF013709,Micro-Measurements (Division of Vishay Precision Group),A2A-00-C085D-500 STACKED ROSETTE,0,0,"372.82000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF335300-ND,MMF335300,Micro-Measurements (Division of Vishay Precision Group),CEA-00-125UR-350/P2 STRAIN GAGES,0,0,"374.66500","0","2","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF017692-ND,MMF017692,Micro-Measurements (Division of Vishay Precision Group),CEA-06-125UR-350/P2 STRAIN GAGES,0,0,"374.66500","0","2","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.vishaypg.com/docs/11323/other-rectangular.pdf,-,MMF015903-ND,MMF015903,Micro-Measurements (Division of Vishay Precision Group),WA-06-120WR-350 STACKED ROSETTE,0,0,"375.12000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.vishaypg.com/docs/11323/other-rectangular.pdf,-,MMF013899-ND,MMF013899,Micro-Measurements (Division of Vishay Precision Group),WK-13-062RB-350/W STRAIN GAGES (,0,0,"376.88500","0","2","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.vishaypg.com/docs/11323/other-rectangular.pdf,-,MMF010905-ND,MMF010905,Micro-Measurements (Division of Vishay Precision Group),WK-06-250RA-350 STRAIN GAGES (5/,0,0,"377.78000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.vishaypg.com/docs/11323/other-rectangular.pdf,-,MMF002691-ND,MMF002691,Micro-Measurements (Division of Vishay Precision Group),WK-00-250RA-350 STRAIN GAGES (5/,0,0,"377.86000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.vishaypg.com/docs/11323/other-rectangular.pdf,-,MMF304193-ND,MMF304193,Micro-Measurements (Division of Vishay Precision Group),WK-03-250WR-350/W STACKED ROSETT,0,0,"377.86000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF018297-ND,MMF018297,Micro-Measurements (Division of Vishay Precision Group),CEA-06-062UR-120/P2 STRAIN GAGES,0,0,"380.54000","0","2","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF003227-ND,MMF003227,Micro-Measurements (Division of Vishay Precision Group),CEA-13-250US-350 STRAIN GAGES (5,0,0,"384.34000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF016793-ND,MMF016793,Micro-Measurements (Division of Vishay Precision Group),CEA-06-062UR-350/P2 STRAIN GAGES,0,0,"387.06000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF309237-ND,MMF309237,Micro-Measurements (Division of Vishay Precision Group),WK-13-250TB-10C/W STRAIN GAGES (,0,0,"388.08000","0","2","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.vishaypg.com/docs/11323/other-rectangular.pdf,-,MMF004128-ND,MMF004128,Micro-Measurements (Division of Vishay Precision Group),WA-06-120WR-350/W STACKED ROSETT,0,0,"390.98000","0","1","WA","Active","Rectangular Rosette","±2%","350 Ohms","±0.5%","0.120"" (3.05mm)","0.339"" (8.60mm)","0.34"" (8.6mm)","0.080"" (2.03mm)","0.402"" (10.20mm)","0.40"" (10.2mm)","-100 ~ 400°F (-75 ~ 205°C)"
-,-,MMF335488-ND,MMF335488,Micro-Measurements (Division of Vishay Precision Group),WK-03-250TR-10C/W STRAIN GAGES (,0,0,"395.21000","0","2","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF017972-ND,MMF017972,Micro-Measurements (Division of Vishay Precision Group),CEA-06-250UR-120/P2 STRAIN GAGES,0,0,"395.80500","0","2","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF334708-ND,MMF334708,Micro-Measurements (Division of Vishay Precision Group),WK-09-060WR-10C STACKED ROSETTE,0,0,"399.17000","0","2","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF018343-ND,MMF018343,Micro-Measurements (Division of Vishay Precision Group),CEA-06-250UR-350/P2 STRAIN GAGES,0,0,"400.37500","0","2","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF018792-ND,MMF018792,Micro-Measurements (Division of Vishay Precision Group),CEA-13-250UR-350/P2 STRAIN GAGES,0,0,"400.37500","0","2","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF310541-ND,MMF310541,Micro-Measurements (Division of Vishay Precision Group),N2A-06-40CBY-350/P STRAIN GAGES,0,0,"407.68000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.vishaypg.com/docs/11323/other-rectangular.pdf,-,MMF001453-ND,MMF001453,Micro-Measurements (Division of Vishay Precision Group),WK-06-120WR-350 STACKED ROSETTE,0,0,"411.99000","0","2","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF304353-ND,MMF304353,Micro-Measurements (Division of Vishay Precision Group),LM-SS-580SF-025 MANGANIN GAGES (,0,0,"418.91000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.vishaypg.com/docs/11323/other-rectangular.pdf,-,MMF321190-ND,MMF321190,Micro-Measurements (Division of Vishay Precision Group),WK-03-250RA-350/W STRAIN GAGES (,0,0,"440.70000","0","2","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.vishaypg.com/docs/11323/other-rectangular.pdf,-,MMF335028-ND,MMF335028,Micro-Measurements (Division of Vishay Precision Group),WK-09-250RA-350/W STRAIN GAGES (,0,0,"440.70000","0","2","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.vishaypg.com/docs/11323/other-rectangular.pdf,-,MMF016158-ND,MMF016158,Micro-Measurements (Division of Vishay Precision Group),WK-00-250RD-10C STRAIN GAGES (5/,0,0,"459.36000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.vishaypg.com/docs/11323/other-rectangular.pdf,-,MMF314526-ND,MMF314526,Micro-Measurements (Division of Vishay Precision Group),WK-06-250RD-10C STRAIN GAGES (5/,0,0,"459.36000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.vishaypg.com/docs/11323/other-rectangular.pdf,-,MMF335024-ND,MMF335024,Micro-Measurements (Division of Vishay Precision Group),WK-09-250RD-10C STRAIN GAGES (5/,0,0,"459.36000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.vishaypg.com/docs/11323/other-rectangular.pdf,-,MMF014585-ND,MMF014585,Micro-Measurements (Division of Vishay Precision Group),WK-13-250RD-10C STRAIN GAGES (5/,0,0,"459.36000","0","2","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF301293-ND,MMF301293,Micro-Measurements (Division of Vishay Precision Group),LEA-06-W125E-350/3R WELDABLE GAG,0,0,"679.38000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF301297-ND,MMF301297,Micro-Measurements (Division of Vishay Precision Group),LEA-06-W125F-350/3R WELDABLE GAG,0,0,"796.60000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,MMF001267-ND,MMF001267,Micro-Measurements (Division of Vishay Precision Group),EA-06-062TW-120 STRAIN GAGES,6,0,"Active","0","0","-","Active","-","-","-","-","-","-","-","-","-","-","-"
