Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","Color","Features","For Use With/Related Products","Material","Shell Size - Insert"
https://www.lumberg-automationusa.com/lip/pdf/0980ESL390121.pdf,-,1794-1385-ND,934879007,Lumberg Automation,0980 ESL 390-121,3,0,"485.10000","0","1","-","Active","Input, Output Unit","Beige","8 Dual Input Connector Opening, Dust Tight, Waterproof","Circular Connectors","Zinc Die Cast","M12"
https://www.lumberg-automationusa.com/lip/pdf/0980ESL390121.pdf,-,1794-1384-ND,934882007,Lumberg Automation,0980 ESL 390-111,3,0,"495.00000","0","1","-","Active","Input, Output Unit","Beige","8 Dual Input Connector Opening, Dust Tight, Waterproof","Circular Connectors","Zinc Die Cast","M12"
http://www.ia.omron.com/data_pdf/cat/drt2_devicenet_q102-e1_20_11_csm2147.pdf,-,Z9101-ND,DRT2-ID32BV-1,Omron Automation and Safety,32 IN VERT MIL CONNECTOR PNP,2,1,"499.50000","0","1","*","Active","-","-","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/drt2_devicenet_q102-e1_20_11_csm2147.pdf,//media.digikey.com/photos/Omron%20Auto/DRT2-MD32BV.jpg,Z12051-ND,DRT2-MD32BV,Omron Automation and Safety,16IN 16OUT VERT MIL CONN NPN,2,0,"499.50000","0","1","*","Active","-","-","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/drt2_devicenet_q102-e1_20_11_csm2147.pdf,//media.digikey.com/Photos/Omron%20Auto/DRT2-OD16TA.jpg,Z9111-ND,DRT2-OD16TA,Omron Automation and Safety,3-TIERDRT2 16PT.NPN OUTTERMBLK,2,0,"499.50000","0","1","*","Active","-","-","-","-","-","-"
https://lumberg-automationusa.com/lip/pdf/0980ESL393121DCU1.pdf,"//media.digikey.com/Photos/Lumberg-Automation/MULTIPROTOCOL-DCU-8-DI%5E8-DO,-60MM,-M12-POWER.jpg",1794-1194-ND,0980 ESL 393-121-DCU1,Lumberg Automation,MULTIPROTOCOL SENSOR DISTI BLCK,5,0,"504.90000","0","1","-","Active","Actuator Box","Beige","12 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Zinc Die Cast","M12"
http://www.ia.omron.com/data_pdf/cat/drt2_devicenet_q102-e1_20_11_csm2147.pdf,//media.digikey.com/Photos/Omron%20Auto/DRT2-OD32ML.jpg,Z9112-ND,DRT2-OD32ML,Omron Automation and Safety,32NPN OUTPUTS RIBBON CONCTR,2,36,"512.82000","0","1","*","Active","-","-","-","-","-","-"
-,-,1794-1383-ND,934879008,Lumberg Automation,0980 ESL 390-121-DCU,3,0,"519.75000","0","1","-","Active","Input, Output Unit","Beige","8 Dual Input Connector Opening, Dust Tight, Waterproof","Circular Connectors","Zinc Die Cast","M12"
-,//media.digikey.com/photos/Molex/1201148027.jpg,WM21555-ND,1201148027,Molex,MPIS TOP MNT 8W 16I/0-10M PUR,5,0,"533.56000","0","1","Brad Micro-Change 120114","Active","Actuator Box","Yellow","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M12"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2773322.pdf,-,277-3053-ND,2773322,Phoenix Contact,BUS COUPLER 16POS,2,0,"541.00000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Molex%20PDFs/BSx804P-Fxx-xx_Dwg_RevA_2-5-97.pdf,-,WM16805-ND,1201150009,Molex,MIC MPIS 8-PORT PNP LED,5,0,"549.59000","0","1","Brad Micro-Change (M12)","Last Time Buy","Actuator Box","Yellow","8 Connector Opening","Circular Connectors","Polybutylene Terephthalate (PBT)","M12"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2736107_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2736107.JPG,277-9278-ND,2736107,Phoenix Contact,SENSOR BOX M12 4 INPUT 4 OUTPUT,5,0,"565.00000","0","1","*","Active","-","-","-","-","-","-"
https://www.molex.com/pdm_docs/sd/1120955137_sd.pdf,//media.digikey.com/Photos/Molex/1120955137.JPG,WM24425-ND,1120955137,Molex,IO;EIP;IP67;60MM;8P4;16I;G;3R,4,0,"593.28000","0","1","Brad HarshIO 112095","Active","Input, Output Unit","Black","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M12"
-,//media.digikey.com/Photos/Molex/1201150007.jpg,WM21557-ND,1201150007,Molex,MICMPIS 8-PORT 5P/4W DC W/12P,5,0,"622.30000","0","1","Brad Micro-Change (M12)","Active","Actuator Box","Yellow","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","-","M12"
-,//media.digikey.com/Photos/Molex/1300600022.jpg,WM21673-ND,1300600022,Molex,MC MPIS 8/3P FR 3' 16/12 PVC,5,0,"645.88000","0","1","Brad Mini-Change 130060","Active","Actuator Box","Yellow","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","-"
https://www.molex.com/pdm_docs/sd/1120385005_sd.pdf,//media.digikey.com/Photos/Molex/1120385005.jpg,WM21403-ND,1120385005,Molex,IO;PFB;IP67;60MM;8P;16D;USER_CON,2,0,"656.32000","0","1","Brad HarshIO 112038","Active","Input, Output Unit","Black","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M12"
https://www.molex.com/pdm_docs/sd/1120955050_sd.pdf,//media.digikey.com/Photos/Molex/1120955050.JPG,WM21404-ND,1120955050,Molex,IO;EPFS;IP67;60MM;8P5;8DI/8DO;PN,2,0,"680.42000","0","1","Brad HarshIO 112095","Active","Input, Output Unit","Black","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M12"
https://www.molex.com/pdm_docs/sd/1120955138_sd.pdf,//media.digikey.com/Photos/Molex/1120955138.jpg,WM21410-ND,1120955138,Molex,IO;EIP;IP67;60MM;8P4;8I/8O;G;3R,2,0,"680.42000","0","1","Brad HarshIO 112095","Active","Input, Output Unit","Black","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M12"
https://www.molex.com/pdm_docs/sd/1120955115_sd.pdf,-,WM21409-ND,1120955115,Molex,IO;EPFS;IP67;60MM;8P5;16D CONFIG,2,0,"704.52000","0","1","Brad HarshIO 112095","Active","Input, Output Unit","Black","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M12"
http://www.ia.omron.com/data_pdf/cat/drt2_devicenet_q102-e1_20_11_csm2147.pdf,//media.digikey.com/Photos/Omron%20Auto/DRT2-HD16C-1.jpg,Z9094-ND,DRT2-HD16C-1,Omron Automation and Safety,SMART SALVE IP67 16 PNP INPUTS,2,22,"912.42000","0","1","*","Active","-","-","-","-","-","-"
https://www.molex.com/pdm_docs/sd/1120955122_sd.pdf,//media.digikey.com/Photos/Molex/MFG_1120955122.jpg,WM16671-ND,1120955122,Molex,BRAD HARSHIO ETHERNET/IP IO-LINK,3,0,"990.00000","0","1","Brad HarshIO 112095","Active","-","-","-","-","-","-"
http://www.alphawire.com/~/media/52BE3BB2DAAB49E99D82EE3B10FF7B7B.ashx,-,902-CNNC032-ND,902-CN NC032,Alpha Wire,M12 DIE CAST 8PORT 2SIG LED,7,0,"180.54000","0","1","902","Active","Actuator Box","-","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Zinc Die Cast","M12"
https://www.molex.com/pdm_docs/sd/1201140082_sd.pdf,-,WM16807-ND,1201140082,Molex,MPIS M12 5P 8PT AC FE STR 16I/O,5,0,"331.61000","0","1","Brad Micro-Change (M12)","Obsolete","Input, Output Unit","Yellow","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M12"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1453203,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1453203.jpg,277-13240-ND,1453203,Phoenix Contact,SENSOR ACTUATOR BOX,2,0,"70.76000","0","1","*","Active","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1452398,//media.digikey.com/Photos/Phoenix%20Photos/1452398.jpg,277-13220-ND,1452398,Phoenix Contact,SENSOR ACTUATOR BOX,3,0,"81.60000","0","1","*","Active","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1452424,//media.digikey.com/Photos/Phoenix%20Photos/1452424.jpg,277-13221-ND,1452424,Phoenix Contact,SENSOR ACTUATOR BOX,1,0,"99.61000","0","1","*","Active","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1452990,//media.digikey.com/Photos/Phoenix%20Photos/1452990.jpg,277-13238-ND,1452990,Phoenix Contact,SENSOR ACTUATOR BOX,1,0,"102.83000","0","1","*","Active","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1452602,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1452615.jpg,277-13224-ND,1452602,Phoenix Contact,SENSOR ACTUATOR BOX,1,0,"110.22000","0","1","*","Active","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1452796,//media.digikey.com/Photos/Phoenix%20Photos/1452796.JPG,277-13231-ND,1452796,Phoenix Contact,SENSOR ACTUATOR BOX,1,0,"119.78000","0","1","*","Active","-","-","-","-","-","-"
http://www.alphawire.com/~/media/00F31A8030FC404CB964387B737BE222.ashx,//media.digikey.com/Photos/Alpha%20Wire%20Photos/MFG_804-CN.jpg,804-CNNC032-ND,804-CN NC032,Alpha Wire,M8 PLASTIC 8PORT 1SIG LED,1,0,"135.79000","0","1","804","Active","Actuator Box","Black","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M8"
http://www.alphawire.com/~/media/197D359A24D24168A197E70948A6D537.ashx,//media.digikey.com/Photos/Alpha%20Wire%20Photos/916-10M-NC032.jpg,916-10MNC032-ND,916-10M NC032,Alpha Wire,M12 PLASTIC 4PORT 1SIG LED,1,0,"143.21000","0","1","916","Active","Actuator Box","Orange","4 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Thermoplastic Polyurethane (TPU)","M12"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1452615,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1452615.jpg,277-13225-ND,1452615,Phoenix Contact,SENSOR ACTUATOR BOX,1,0,"147.32000","0","1","*","Active","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1516823,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1516823.jpg,277-13346-ND,1516823,Phoenix Contact,SENSOR ACTUATOR BOX 8SLOT 4POS,1,0,"154.94000","0","1","PLUSCON","Active","Actuator Box","Green","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M12"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1662955,//media.digikey.com/Photos/Phoenix%20Photos/1662955.jpg,277-4588-ND,1662955,Phoenix Contact,SENSOR ACTUATOR BOX 8SLOT 4POS,0,0,"155.51000","0","1","PLUSCON","Active","Actuator Box","Green","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polyamide","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1692459,//media.digikey.com/Photos/Phoenix%20Photos/1692459.jpg,277-4406-ND,1692459,Phoenix Contact,SENSOR ACTUATOR BOX 8SLOT 5POS,1,66,"193.19000","0","1","PLUSCON","Active","Actuator Box","Green","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polyamide","M12, M23"
http://www.alphawire.com/~/media/B6EAD774811B476F9DD8C40809730E34.ashx,//media.digikey.com/Photos/Alpha%20Wire%20Photos/903-xxM-NC032.jpg,903-10MNC032-ND,903-10M NC032,Alpha Wire,M12 DIE CAST 8PORT 2SIG,1,0,"213.91000","0","1","903","Active","Actuator Box","-","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Zinc Die Cast","M12"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1516069,//media.digikey.com/Photos/Phoenix%20Photos/1516056.jpg,277-4691-ND,1516069,Phoenix Contact,SENSOR ACTUATOR BOX 8SLOT 3POS,0,65,"218.09000","0","1","PLUSCON","Active","Actuator Box","Green","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M8"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/1516085.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1516072.jpg,277-4577-ND,1516085,Phoenix Contact,SENSOR ACTUATOR BOX 10SLOT 3POS,1,0,"255.46000","0","1","PLUSCON","Active","Actuator Box","Green","10 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M8"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2736013.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2736013.jpg,277-3197-ND,2736013,Phoenix Contact,SENSOR BOX 8-M12 INPUTS,1,0,"516.00000","0","1","Fieldline","Active","Actuator Box","Green","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","-","M12"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1452987,//media.digikey.com/Photos/Phoenix%20Photos/1452987.JPG,277-13237-ND,1452987,Phoenix Contact,SENSOR ACTUATOR BOX,3,0,"87.09000","0","1","*","Active","-","-","-","-","-","-"
http://www.alphawire.com/~/media/B64ACA58D18A45BD8071B2E1B37786D0.ashx,//media.digikey.com/Photos/Alpha%20Wire%20Photos/MFG_913-CN.jpg,913-CNNC032-ND,913-CN NC032,Alpha Wire,M12 PLASTIC 6PORT 1SIG,3,0,"107.24000","0","1","913","Active","Actuator Box","Orange","6 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Thermoplastic Polyurethane (TPU)","M12"
https://www.molex.com/pdm_docs/sd/1202480520_sd.pdf,//media.digikey.com/Photos/Molex/1202480520.jpg,WM15744-ND,1202480520,Molex,MPIS M12 SAFETY NOS 5P 4PT AC FE,1,0,"124.51000","0","1","Brad Safety, MPIS 120248","Active","Actuator Box","Orange","4 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M12"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1516881,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1516881.jpg,277-13347-ND,1516881,Phoenix Contact,SENSOR ACTUATOR BOX 8SLOT 8POS,1,0,"137.07000","0","1","PLUSCON","Active","Actuator Box","Green","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M12"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/1517165.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1692051.jpg,277-4541-ND,1517165,Phoenix Contact,SENSOR ACTUATOR BOX 8SLOT 4POS,1,61,"180.17000","0","1","PLUSCON","Active","Actuator Box","Green","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M12"
https://www.molex.com/pdm_docs/sd/1202480500_sd.pdf,-,WM15742-ND,1202480500,Molex,MPIS M12 SAFETY PNP 4P 4PT AC FE,1,0,"180.74000","0","1","Brad Safety, MPIS 120248","Active","Actuator Box","Orange","4 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M12"
https://www.molex.com/pdm_docs/sd/1202480510_sd.pdf,//media.digikey.com/Photos/Molex/1202480510.jpg,WM15743-ND,1202480510,Molex,MPIS M12 SAFETY STA PNP 8P 8PT A,1,0,"239.37000","0","1","Brad Safety, MPIS 120248","Active","Actuator Box","Orange","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M12"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2736848.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2736848.JPG,277-3126-ND,2736848,Phoenix Contact,LOCAL BUS 8 DIGITAL INPUTS,1,0,"313.00000","0","1","Fieldline","Active","Actuator Box","Black","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","-","M12"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2736220.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2736220.jpg,277-3216-ND,2736220,Phoenix Contact,SENSOR BOX 16-M12 INPUTS,1,0,"533.00000","0","1","Fieldline","Active","Actuator Box","Green","16 Connector Opening, Dust Tight, Waterproof","Circular Connectors","-","M12"
-,-,WM22097-ND,1300370003,Molex,TOP MOUNT 8PORT .5M D-NET-FLEX,10,0,"7.15000","0","1","130037","Active","-","-","8 Connector Opening","Circular Connectors","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1452576.pdf,-,277-17107-ND,1452576,Phoenix Contact,SENSOR ACTUATOR BOX,2,46,"87.39000","0","1","*","Active","-","-","-","-","-","-"
http://www.alphawire.com/~/media/197D359A24D24168A197E70948A6D537.ashx,-,916-5MNC032-ND,916-5M NC032,Alpha Wire,M12 PLASTIC 4PORT 1SIG LED,3,3,"102.29000","0","1","916","Active","Actuator Box","Orange","4 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Thermoplastic Polyurethane (TPU)","M12"
http://www.alphawire.com/~/media/EA8CC072C7D74FA58C4245A9351B5946.ashx,-,802-5MNC032-ND,802-5M NC032,Alpha Wire,M8 PLASTIC 4PORT 1SIG LED,5,0,"114.68000","0","1","802","Active","Actuator Box","Black","4 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M8"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1766660000.pdf,-,281-6559-ND,1766660000,Weidmüller,CONN FIXED HARAX PUR 5M 4POLE,0,0,"143.43000","0","1","-","Active","Actuator Box","Beige","4 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M12"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1766720000.pdf,-,281-6565-ND,1766720000,Weidmüller,CONN FIXED HARAX PUR 5M 3POLE,0,0,"143.70000","0","1","-","Active","Actuator Box","Gray","4 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M12"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1766730000.pdf,-,281-6566-ND,1766730000,Weidmüller,CONN FIXED HARAX PUR 10M 3POLE,0,0,"149.18000","0","1","-","Active","Actuator Box","Gray","4 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M12"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1766740000.pdf,-,281-6567-ND,1766740000,Weidmüller,CONN FIXED HARAX PUR 5M 3POLE,0,0,"159.23000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1766760000.pdf,-,281-6569-ND,1766760000,Weidmüller,CONN IDC HARAXPUR 5M 3POLE,0,0,"168.51000","0","1","-","Active","Actuator Box","Gray","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M12"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1766750000.pdf,-,281-6568-ND,1766750000,Weidmüller,CONN FIXED HARAX PUR 10M 3POLE,0,0,"174.82000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1705940000_DS.pdf,//media.digikey.com/photos/Weidmuller/MFG_1701250000.JPG,281-3417-ND,1705940000,Weidmüller,CONN SAI 8 M M12 4POS,1,8,"175.50000","0","1","*","Active","-","-","-","-","-","-"
-,-,WM23839-ND,1201150047,Molex,MIC MPIS 4 PORT W/MINI CONN.,0,0,"226.84000","0","1","Brad Micro-Change (M12)","Active","Actuator Box","Yellow","4 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Nylon","M12"
https://www.molex.com/pdm_docs/sd/1120380021_sd.pdf,-,WM21402-ND,1120380021,Molex,DIGITAL MOD 8PORT 8INPUTS PNP,0,0,"370.80000","0","1","Brad HarshIO 112038","Active","-","-","-","-","-","-"
http://www.literature.molex.com/SQLImages/kelmscott/Molex/PDF_Images/987650-9332.pdf,//media.digikey.com/photos/Molex/1120985007.jpg,WM21411-ND,1120985007,Molex,IO:COPEN:IP67:30MM:8P:M8:8DI:PNP,0,0,"370.80000","0","1","Brad HarshIO 112098","Active","Input, Output Unit","Black","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","-","M8"
-,//media.digikey.com/Photos/Omron%20Auto/DRT2-ID08.jpg,Z9095-ND,DRT2-ID08,Omron Automation and Safety,DRT2 8 IN TERMINAL NPN,1,0,"372.96000","0","1","*","Active","-","-","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/drt2_devicenet_q102-e1_20_11_csm2147.pdf,//media.digikey.com/Photos/Omron%20Auto/DRT2-OD08-1.jpg,Z9109-ND,DRT2-OD08-1,Omron Automation and Safety,DRT2 8 OUT TERMOUTAL PNP,1,0,"372.96000","0","1","*","Active","-","-","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/drt2_devicenet_q102-e1_20_11_csm2147.pdf,//media.digikey.com/Photos/Omron%20Auto/DRT2-ID16-1.JPG,Z9097-ND,DRT2-ID16-1,Omron Automation and Safety,SMART SLAVE 16 PT IN PNP,1,29,"426.24000","0","1","*","Active","-","-","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/drt2_devicenet_q102-e1_20_11_csm2147.pdf,//media.digikey.com/photos/Omron%20Auto/DRT2-OD16-1.JPG,Z12052-ND,DRT2-OD16-1,Omron Automation and Safety,SMART SLAVE 16 PT OUT PNP,1,28,"426.24000","0","1","*","Active","-","-","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/drt2_devicenet_q102-e1_20_11_csm2147.pdf,//media.digikey.com/Photos/Omron%20Auto/DRT2-ID16TA.JPG,Z9100-ND,DRT2-ID16TA,Omron Automation and Safety,3-TIERDRT2 16PT.NPN IN TERMBLK,1,13,"506.16000","0","1","*","Active","-","-","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/drt2_devicenet_q102-e1_20_11_csm2147.pdf,-,Z9106-ND,DRT2-MD16TA,Omron Automation and Safety,3-TIERDRT2 16PT.NPN MIX I/O TB,1,0,"506.16000","0","1","*","Active","-","-","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/drt2_devicenet_q102-e1_20_11_csm2147.pdf,//media.digikey.com/Photos/Omron%20Auto/DRT2-MD16TA-1.jpg,Z9105-ND,DRT2-MD16TA-1,Omron Automation and Safety,3-TIERDRT2 16PT.PNP MIX I/O TB,1,2,"506.16000","0","1","*","Active","-","-","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/drt2_devicenet_q102-e1_20_11_csm2147.pdf,//media.digikey.com/Photos/Omron%20Auto/DRT2-MD32ML.jpg,Z9107-ND,DRT2-MD32ML,Omron Automation and Safety,32NPN MIXED I/O RIBBON CONCTR,1,0,"539.46000","0","1","*","Active","-","-","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/drt2_devicenet_q102-e1_20_11_csm2147.pdf,//media.digikey.com/Photos/Omron%20Auto/DRT2-MD16S.JPG,Z9104-ND,DRT2-MD16S,Omron Automation and Safety,DRT2 MIX IO E-CON8 IN/OUT NPN,1,0,"572.76000","0","1","*","Active","-","-","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/drt2_devicenet_q102-e1_20_11_csm2147.pdf,//media.digikey.com/Photos/Omron%20Auto/DRT2-ID16S.JPG,Z9099-ND,DRT2-ID16S,Omron Automation and Safety,16PT SEN CONN INPUT NPN,1,0,"666.00000","0","1","*","Active","-","-","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/drt2_devicenet_q102-e1_20_11_csm2147.pdf,-,Z9103-ND,DRT2-MD16CL,Omron Automation and Safety,SMART SLAVE IP67 8 PT IN 8OUT,1,0,"732.60000","0","1","*","Active","-","-","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/drt2_devicenet_q102-e1_20_11_csm2147.pdf,//media.digikey.com/Photos/Omron%20Auto/DRT2-ID08C-1.jpg,Z9096-ND,DRT2-ID08C-1,Omron Automation and Safety,SMART SLAVE IP67 8 PNP INPUTS,1,22,"752.58000","0","1","*","Active","-","-","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/drt2_devicenet_q102-e1_20_11_csm2147.pdf,-,Z9102-ND,DRT2-ID32SLH-1,Omron Automation and Safety,32PT.NPNDRT2 CAGE IN W/DETECT,1,0,"1358.64000","0","1","*","Active","-","-","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/drt2_devicenet_q102-e1_20_11_csm2147.pdf,//media.digikey.com/Photos/Omron%20Auto/DRT2-MD32SLH.jpg,Z9108-ND,DRT2-MD32SLH,Omron Automation and Safety,16IN/16OUT CAGE NPN WITH DETECT,1,0,"1371.96000","0","1","*","Active","-","-","-","-","-","-"
https://www.molex.com/pdm_docs/sd/1120955107_sd.pdf,-,WM21406-ND,1120955107,Molex,SIO;EI;IP67;60MM;8P4;12I/4O;PNP;,1,0,"1575.90000","0","1","Brad HarshIO 112095","Active","Input, Output Unit","Black","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M12"
https://www.molex.com/pdm_docs/sd/1120955111_sd.pdf,//media.digikey.com/photos/Molex/1120955111.jpg,WM21408-ND,1120955111,Molex,SIO;EI;IP67;60MM;8P5;12I/4O;PNP;,1,0,"1575.90000","0","1","Brad HarshIO 112095","Active","Input, Output Unit","Black","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M12"
https://www.molex.com/pdm_docs/sd/1120955108_sd.pdf,-,WM21407-ND,1120955108,Molex,SIO;EI;IP67;60MM;8P4;12I/2OB;PNP,1,0,"1761.30000","0","1","Brad HarshIO 112095","Active","Input, Output Unit","Black","8 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M12"
-,-,735666001-ND,735666001,Lumberg Automation,PG 11 METAL RING,0,0,"0.15000","0","1","*","Active","-","-","-","-","-","-"
-,-,735663001-ND,735663001,Lumberg Automation,PG 9 METAL RING,0,0,"0.15000","0","1","*","Active","-","-","-","-","-","-"
-,-,269605000LA-ND,269605000,Lumberg Automation,PG 11 SOLID GROMMET/,0,0,"0.18000","0","1","*","Active","-","-","-","-","-","-"
-,-,731174001-ND,731174001,Lumberg Automation,PG 11 ONION GROMMET,0,0,"0.19000","0","1","*","Active","-","-","-","-","-","-"
-,-,735673001-ND,735673001,Lumberg Automation,PG 9 RUBBER GROMMET,0,0,"0.19000","0","1","*","Active","-","-","-","-","-","-"
