Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency Range","Frequency - Center","Voltage - Supply","Tuning Voltage (VDC)","2nd Harmonic, Typ (dBc)","Icc Max","Pushing (MHz/V)","Power (dBm)","Phase Noise Typ (dBc/Hz)","Operating Temperature","Package / Case","Size / Dimension","Height"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-0045-0070.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,744-1165-ND,CVCO55CL-0045-0070,Crystek Corporation,VCO 57.5MHZ 0.5-10.5V 12.7X12.7,26,0,"24.31000","0","1","Strip","CVCO55","Active","45 ~ 70MHz","57.5MHz","5V","0.5V ~ 10.5V","-10","22mA","0.5","5 ±3","-115","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-0490-0540.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,744-1174-ND,CVCO55CL-0490-0540,Crystek Corporation,VCO 515MHZ 0.3-4.7V 12.7X12.7MM,6,0,"24.31000","0","1","Strip","CVCO55","Active","490 ~ 540MHz","515MHz","5V","0.3V ~ 4.7V","-12","25mA","0.5","3 ±3","-108","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-0600-0880.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,744-1175-ND,CVCO55CL-0600-0880,Crystek Corporation,VCO 740MHZ 0.5-4.5V 12.7X12.7MM,60,0,"25.30000","0","1","Strip","CVCO55","Active","600 ~ 880MHz","740MHz","5V","0.5V ~ 4.5V","-10","20mA","2","0 ±3","-98","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-0072-0076.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,744-1182-ND,CVCO55CL-0072-0076,Crystek Corporation,VCO 74MHZ 0.3-3V 12.7X12.7MM,19,0,"25.30000","0","1","Strip","CVCO55","Active","72 ~ 76MHz","74MHz","3.3V","0.3V ~ 3V","-15","7mA","1","2 ±2","-110","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-0902-0928.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,744-1197-ND,CVCO55CL-0902-0928,Crystek Corporation,VCO 915MHZ 0.5-4.5V 12.7X12.7MM,18,0,"25.30000","0","1","Strip","CVCO55","Active","902 ~ 928MHz","915MHz","5V","0.5V ~ 4.5V","-15","20mA","1.7","5 ±3","-115","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-0305-0345.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,744-1186-ND,CVCO55CL-0305-0345,Crystek Corporation,VCO 325MHZ 0.3-4.7V 12.7X12.7MM,15,0,"25.30000","0","1","Strip","CVCO55","Active","305 ~ 345MHz","325MHz","5V","0.3V ~ 4.7V","-15","13mA","2","6.5 ±3.5","-111","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CL-0370-0450.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CL%20SERIES.jpg,744-1187-ND,CVCO55CL-0370-0450,Crystek Corporation,VCO 410MHZ 0.5-4.5V 12.7X12.7MM,12,0,"25.30000","0","1","Strip","CVCO55","Active","370 ~ 450MHz","410MHz","5V","0.5V ~ 4.5V","-4","15mA","3","7 ±2","-110","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-1000-2000.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1111-ND,CVCO55BE-1000-2000,Crystek Corporation,VCO 1500MHZ 1-20V 12.7X12.7MM,19,0,"25.96000","0","1","Strip","CVCO55","Active","1000 ~ 2000MHz","1500MHz","10V","1V ~ 20V","-10","25mA","2.5","5.5 ±2.5","-100","-40°C ~ 80°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-1200-2300.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1075-ND,CVCO55BE-1200-2300,Crystek Corporation,VCO 1750MHZ 0.5-20V 12.7X12.7MM,16,0,"25.96000","0","1","Strip","CVCO55","Active","1200 ~ 2300MHz","1750MHz","5V","0.5V ~ 20V","-10","25mA","5","3 ±3","-100","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-1480-1600.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1114-ND,CVCO55BE-1480-1600,Crystek Corporation,VCO 1540MHZ 0.5-4.5V 12.7X12.7MM,11,0,"25.96000","0","1","Strip","CVCO55","Active","1480 ~ 1600MHz","1540MHz","5V","0.5V ~ 4.5V","-12","30mA","5","6.5 ±1.5","-99","-30°C ~ 75°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-2130-2360.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1132-ND,CVCO55BE-2130-2360,Crystek Corporation,VCO 2245MHZ 0-5V 12.7X12.7MM,82,0,"27.06000","0","1","Strip","CVCO55","Active","2130 ~ 2360MHz","2245MHz","5V","0V ~ 5V","-12","25mA","3","0 ±2","-103","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-2100-2200.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1129-ND,CVCO55BE-2100-2200,Crystek Corporation,VCO 2150MHZ 0.5-4.5V 12.7X12.7MM,47,0,"27.06000","0","1","Strip","CVCO55","Active","2100 ~ 2200MHz","2150MHz","5V","0.5V ~ 4.5V","-12","30mA","5","4 ±2","-98","-30°C ~ 75°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","-"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-2430-2585.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1140-ND,CVCO55BE-2430-2585,Crystek Corporation,VCO 2507.5MHZ 0-5V 12.7X12.7MM,12,0,"27.06000","0","1","Strip","CVCO55","Active","2430 ~ 2585MHz","2507.5MHz","5V","0V ~ 5V","-16","22mA","1.5","2 ±2","-101","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-1800-1800.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1502-ND,CVCO55CC-1800-1800,Crystek Corporation,VCO 1800MHZ 0.3-4.7V 12.7X12.7MM,45,0,"32.65000","0","1","Strip","CVCO55","Active","-","1800MHz","5V","0.3V ~ 4.7V","-15","35mA","1","2.5 ±2.5","-118","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-1443-1523.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1487-ND,CVCO55CC-1443-1523,Crystek Corporation,VCO 1483MHZ 1-11V 12.7X12.7MM,20,0,"32.65000","0","1","Strip","CVCO55","Active","1443 ~ 1523MHz","1483MHz","11.5V","1V ~ 11V","-15","29mA","0.5","2 ±2","-118","-30°C ~ 70°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-1435-1491.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1486-ND,CVCO55CC-1435-1491,Crystek Corporation,VCO 1463MHZ 0.3-4.7V 12.7X12.7MM,16,0,"32.65000","0","1","Strip","CVCO55","Active","1435 ~ 1491MHz","1463MHz","5V","0.3V ~ 4.7V","-15","25mA (Typ)","1","3 ±3","-112 (Max)","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-1515-1600.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1489-ND,CVCO55CC-1515-1600,Crystek Corporation,VCO 1557.5MHZ 0.5-10V 12.7X12.7,12,0,"32.65000","0","1","Strip","CVCO55","Active","1515 ~ 1600MHz","1557.5MHz","5V","0.5V ~ 10V","-15","25mA","0.5","0 ±3","-116","-30°C ~ 70°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-1560-1615.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1490-ND,CVCO55CC-1560-1615,Crystek Corporation,VCO 1587.5MHZ 0.3-4.7V 12.7X12.7,11,0,"32.65000","0","1","Strip","CVCO55","Active","1560 ~ 1615MHz","1587.5MHz","5V","0.3V ~ 4.7V","-15","25mA (Typ)","1","3 ±3","-112 (Max)","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-1920-2120.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1506-ND,CVCO55CC-1920-2120,Crystek Corporation,VCO 2020MHZ 0.1-4.9V 12.7X12.7MM,10,0,"32.65000","0","1","Strip","CVCO55","Active","1920 ~ 2120MHz","2020MHz","5V","0.1V ~ 4.9V","-15","32mA","1 (Typ)","3 ±3","-106","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2230-2430.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1531-ND,CVCO55CC-2230-2430,Crystek Corporation,VCO 2330MHZ 0.1-4.9V 12.7X12.7MM,30,0,"32.98000","0","1","Strip","CVCO55","Active","2230 ~ 2430MHz","2330MHz","5V","0.1V ~ 4.9V","-15","32mA","1 (Typ)","3 ±3","-106","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2300-2400.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1536-ND,CVCO55CC-2300-2400,Crystek Corporation,VCO 2350MHZ 0.3-4.7V 12.7X12.7MM,13,0,"32.98000","0","1","Strip","CVCO55","Active","2300 ~ 2400MHz","2350MHz","5V","0.3V ~ 4.7V","-20","30mA (Typ)","1 (Typ)","3 ±3","-104 (Max)","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2380-2580.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1545-ND,CVCO55CC-2380-2580,Crystek Corporation,VCO 2480MHZ 0.5-15V 12.7X12.7MM,11,0,"32.98000","0","1","Strip","CVCO55","Active","2380 ~ 2580MHz","2480MHz","5V","0.5V ~ 15V","-20","40mA","1","5 ±2","-108","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2400-2569.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1548-ND,CVCO55CC-2400-2569,Crystek Corporation,VCO 2484.5MHZ 0.5-4.5V 12.7X12.7,11,0,"32.98000","0","1","Strip","CVCO55","Active","2400 ~ 2569MHz","2484.5MHz","5V","0.5V ~ 4.5V","-15","35mA","3","4 ±2","-102","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2060-2130.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1515-ND,CVCO55CC-2060-2130,Crystek Corporation,VCO 2095MHZ 0.3-4.7V 12.7X12.7MM,10,0,"32.98000","0","1","Strip","CVCO55","Active","2060 ~ 2130MHz","2095MHz","5V","0.3V ~ 4.7V","-25","40mA","1","0 ±3","-110","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2496-2704.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1557-ND,CVCO55CC-2496-2704,Crystek Corporation,VCO 2600MHZ 0.5-4.5V 12.7X12.7MM,10,0,"32.98000","0","1","Strip","CVCO55","Active","2496 ~ 2704MHz","2600MHz","5V","0.5V ~ 4.5V","-15","35mA","1.5","7 ±2","-102","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2300-2450.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1537-ND,CVCO55CC-2300-2450,Crystek Corporation,VCO 2375MHZ 0.5-4.5V 12.7X12.7MM,8,0,"32.98000","0","1","Strip","CVCO55","Active","2300 ~ 2450MHz","2375MHz","5V","0.5V ~ 4.5V","-15","35mA","2.5","4 ±3","-106","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2748-2956.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1571-ND,CVCO55CC-2748-2956,Crystek Corporation,VCO 2852MHZ 0.5-4.5V 12.7X12.7MM,13,0,"34.32000","0","1","Strip","CVCO55","Active","2748 ~ 2956MHz","2852MHz","5V","0.5V ~ 4.5V","-15","35mA","1.5","7 ±2","-103","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-3000-3170.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1585-ND,CVCO55CC-3000-3170,Crystek Corporation,VCO 3085MHZ 0.5-15V 12.7X12.7MM,11,0,"34.32000","0","1","Strip","CVCO55","Active","3000 ~ 3170MHz","3085MHz","8V","0.5V ~ 15V","-15","35mA","1","5 ±2","-109","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2970-3230.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1583-ND,CVCO55CC-2970-3230,Crystek Corporation,VCO 3100MHZ 0.1-4.9V 12.7X12.7MM,10,0,"34.32000","0","1","Strip","CVCO55","Active","2970 ~ 3230MHz","3100MHz","5V","0.1V ~ 4.9V","-20","40mA","1.5","6 ±2","-100","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-3205-3317.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1590-ND,CVCO55CC-3205-3317,Crystek Corporation,VCO 3261MHZ 0.3-4.7V 12.7X12.7MM,10,0,"34.32000","0","1","Strip","CVCO55","Active","3205 ~ 3317MHz","3261MHz","5V","0.3V ~ 4.7V","-15","28mA (Typ)","2","3 ±3","-107","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2620-2710.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1569-ND,CVCO55CC-2620-2710,Crystek Corporation,VCO 2665MHZ 0.5-4.5V 12.7X12.7MM,9,0,"34.32000","0","1","Strip","CVCO55","Active","2620 ~ 2710MHz","2665MHz","5V","0.5V ~ 4.5V","-15","40mA","1.5","3 ±2","-108 (Max)","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-0444-0485.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1471-ND,CVCO55CC-0444-0485,Crystek Corporation,VCO 464.5MHZ 0.3-4.7V 12.7X12.7,37,0,"35.09000","0","1","Strip","CVCO55","Active","444 ~ 485MHz","464.5MHz","5V","0.3V ~ 4.7V","-20","40mA","0.5","-5.0 ±1","-118","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BH-4100-4300.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BH.jpg,744-1210-ND,CVCO55BH-4100-4300,Crystek Corporation,VCO 4200MHZ 0.5-4.5V 12.7X12.7MM,21,0,"35.09000","0","1","Strip","CVCO55","Active","4100 ~ 4300MHz","4200MHz","5V","0.5V ~ 4.5V","-15","15mA","6","2 ±2","-84","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-0775-0800.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1473-ND,CVCO55CC-0775-0800,Crystek Corporation,VCO 787.5MHZ 0.3-4.7V 12.7X12.7,18,0,"35.09000","0","1","Strip","CVCO55","Active","775 ~ 800MHz","787.5MHz","5V","0.3V ~ 4.7V","-15","30mA (Typ)","0.2","-5.0 ±2","-123","-30°C ~ 70°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-0430-0480.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1469-ND,CVCO55CC-0430-0480,Crystek Corporation,VCO 455MHZ 0.3-4.7V 12.7X12.7MM,15,0,"35.09000","0","1","Strip","CVCO55","Active","430 ~ 480MHz","455MHz","5V","0.3V ~ 4.7V","-15","45mA","0.5","-5.0 ±2","-117","-30°C ~ 70°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-3500-3700.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1598-ND,CVCO55CC-3500-3700,Crystek Corporation,VCO 3600MHZ 0.1-16V 12.7X12.7MM,11,0,"35.09000","0","1","Strip","CVCO55","Active","3500 ~ 3700MHz","3600MHz","8V","0.1V ~ 16V","-20","40mA","2","5 ±2","-108","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-0827-0840.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1477-ND,CVCO55CC-0827-0840,Crystek Corporation,VCO 833.5MHZ 0.2-4.7V 12.7X12.7,10,0,"35.09000","0","1","Strip","CVCO55","Active","827 ~ 840MHz","833.5MHz","5V","0.2V ~ 4.7V","-18","35mA","0.1","-6.5 ±1.5","-124","-30°C ~ 70°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-3901-4101.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1603-ND,CVCO55CC-3901-4101,Crystek Corporation,VCO 4001MHZ 0.1-16V 12.7X12.7MM,10,0,"35.09000","0","1","Strip","CVCO55","Active","3901 ~ 4101MHz","4001MHz","8V","0.1V ~ 16V","-20","40mA","2","5 ±2","-104","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc513.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,1127-2986-ND,HMC513LP5E,Analog Devices Inc.,VCO 5.4725/10.945GHZ 2-13V 5X5MM,26,37,"38.64000","0","1","Strip","-","Active","5.215 ~ 5.73GHz, 10.43 ~ 11.46GHz","5.4725GHz, 10.945GHz","3V","2V ~ 13V","15","290mA","25","-7±3, 8±3, 7.5±2.5","-110","-40°C ~ 85°C","32-VFQFN Exposed Pad, CSP","0.197"" L x 0.197"" W (5.00mm x 5.00mm)","0.039"" (1.00mm)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc512.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,1127-2985-ND,HMC512LP5E,Analog Devices Inc.,VCO 5.1GHZ/10.2GHZ 2-13V 5X5MM,20,615,"38.64000","0","1","Strip","-","Active","4.8 ~ 5.4GHz, 9.6 ~ 10.8GHz","5.1GHz, 10.2GHz","5V","2V ~ 13V","25","370mA","30","-5.5±2.5, 10±4, 9±6","-110","-40°C ~ 85°C","32-VFQFN Exposed Pad, CSP","0.197"" L x 0.197"" W (5.00mm x 5.00mm)","0.039"" (1.00mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-1623-1678.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1493-ND,CVCO55CC-1623-1678,Crystek Corporation,VCO 1650.5MHZ 0.3-4.7V 12.7X12.7,18,0,"32.65000","0","1","Strip","CVCO55","Active","1623 ~ 1678MHz","1650.5MHz","5V","0.3V ~ 4.7V","-15","25mA (Typ)","1","3 ±3","-112 (Max)","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC1167.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;HCP-32-1;;32.jpg,1127-3288-ND,HMC1167LP5E,Analog Devices Inc.,VCO 6.375/12.75GHZ 2-13V 5X5MM,6,431,"35.14000","0","1","Strip","HMC1167","Active","6.085 ~ 6.665GHz, 12.17 ~ 13.33GHz","6.375GHz, 12.75GHz","5V","2V ~ 13V","20","250mA","2","3.5±4.5, 11±4","-86","-40°C ~ 85°C","32-VFQFN Exposed Pad, CSP","0.197"" L x 0.197"" W (5.00mm x 5.00mm)","0.039"" (1.00mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55BE-2300-2450.pdf,//media.digikey.com/photos/Crystek%20Photos/MFG_CVCO55BE.jpg,744-1100-ND,CVCO55BE-2300-2450,Crystek Corporation,VCO 2375MHZ 0.5-4.5V 12.7X12.7MM,37,0,"17.70000","0","1","Strip","CVCO55","Active","2300 ~ 2450MHz","2375MHz","5V","0.5V ~ 4.5V","-15","29mA","4","4 ±2","-100","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.150"" (3.81mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2039-2283.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1513-ND,CVCO55CC-2039-2283,Crystek Corporation,VCO 2161MHZ 0.1-16V 12.7X12.7MM,15,0,"32.98000","0","1","Strip","CVCO55","Active","2039 ~ 2283MHz","2161MHz","8V","0.1V ~ 16V","-15","35mA","1","5 ±2","-103","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
http://www.crystek.com/microwave/admin/webapps/welcome/files/vco/CVCO55CC-2745-2860.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CVCO55CC%20SERIES.jpg,744-1570-ND,CVCO55CC-2745-2860,Crystek Corporation,VCO 2802.5MHZ 0.5-4.5V 12.7X12.7,11,0,"34.32000","0","1","Strip","CVCO55","Active","2745 ~ 2860MHz","2802.5MHz","5V","0.5V ~ 4.5V","-15","35mA","2.5","4 ±3","-106","-40°C ~ 85°C","16-QFN, Variant","0.500"" L x 0.500"" W (12.70mm x 12.70mm)","0.220"" (5.59mm)"
