Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Technology","Type","Frequency Range","Frequency - Self Resonant","Impedance","Efficiency - dBA","Efficiency - Testing","Efficiency - Type","Power - Rated","Power - Max","Port Location","Shape","Material - Cone","Material - Magnet","Ingress Protection","Ratings","Termination","Size / Dimension","Height - Seated (Max)"
https://www.soberton.com/wp-content/uploads/2019/02/SP-4012Y.pdf,//media.digikey.com/Photos/Soberton%20Photos/SP-4012Y.jpg,433-1273-ND,SP-4012Y,Soberton Inc.,"SPEAKER,83DB SENSITIVITY, 40MM D",500,0,"2.82000","0","1","-","SP Micro Speaker","Active","Magnetic","General Purpose","0Hz ~ 6kHz","-","8 Ohms","83.00","1W/1M","Sound Pressure Level (SPL)","600mW","1.2W","Top","Round","-","Nd-Fe-B","-","-","Solder Eyelet(s)","1.575"" Dia (40.00mm)","0.500"" (12.70mm)"
https://www.soberton.com/wp-content/uploads/2018/10/SP-2618L-completed-on-16-Sept-2018.pdf,//media.digikey.com/Photos/Soberton%20Photos/SP-2618L.jpg,433-1252-ND,SP-2618L,Soberton Inc.,"SPEAKER, 88DB SENSITIVITY, 20MM",500,0,"2.89000","0","1","-","SP Micro Speaker","Active","Magnetic","General Purpose","0Hz ~ 6kHz","700Hz","8 Ohms","88.00","100mW/100mm","Sound Pressure Level (SPL)","700mW","1.2W","Top","Oval","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Wire Leads","-","0.181"" (4.60mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-3215-28-June-2018.pdf,//media.digikey.com/photos/Soberton%20Photos/MFG_SP-3215.jpg,433-1159-ND,SP-3215,Soberton Inc.,SPEAKER 83 DB SENSITIVITY 31.7 D,534,0,"2.96000","0","1","Tray","SP Micro Speaker","Active","Magnetic","General Purpose","1.2kHz ~ 20kHz","1200Hz","8 Ohms","83.00","100mm","Sound Pressure Level (SPL)","200mW","300mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Ferrite","-","-","PC Pins","1.248"" Dia (31.70mm)","0.591"" (15.00mm)"
https://www.cui.com/product/resource/digikeypdf/cls0362ma-1.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CLS0362MA-1.jpg,102-5620-ND,CLS0362MA-1,CUI Inc.,SPEAKER 8OHM 0.5W 36MM ROUND,2050,0,"3.00000","0","1","-","CLS","Active","Magnetic","Low Profile","550Hz ~ 6kHz","550Hz","8 Ohms","89.00","500mW/500mm","Sound Pressure Level (SPL)","500mW","1W","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Pads","1.417"" Dia (36.00mm)","0.197"" (5.00mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-5017-June-2018.pdf,//media.digikey.com/photos/Soberton%20Photos/MFG_SP-5017.jpg,433-1160-ND,SP-5017,Soberton Inc.,SPEAKER 90DB SENSITIVITY 50MM DI,412,0,"3.00000","0","1","Tray","SP Micro Speaker","Active","Magnetic","General Purpose","500Hz ~ 5.9kHz","500Hz","8 Ohms","90.00","100mW/100mm","Sound Pressure Level (SPL)","250mW","500mW","Top","Round","Paper","Ferrite","-","-","Solder Eyelet(s)","1.969"" Dia (50.00mm)","0.669"" (17.00mm)"
http://www.puiaudio.com/pdf/AS01508MS-SP15-WP-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS01508MS-SP15-WP-R.jpg,668-1615-ND,AS01508MS-SP15-WP-R,"PUI Audio, Inc.",SPEAKER .7W 8 OHM 91 DB 500 HZ,786,0,"3.03000","0","1","-","AS","Active","Magnetic","Receiver","500Hz ~ 20kHz","500Hz","8 Ohms","91.00","-","Sensitivity","700mW","1W","Top","Rectangular","-","Nd-Fe-B","IP67 - Dust Tight, Waterproof","-","Solder Pads","0.591"" L x 0.433"" W (15.00mm x 11.00mm)","0.098"" (2.50mm)"
https://www.soberton.com/wp-content/uploads/2018/10/WSPH-1805W.pdf,//media.digikey.com/Photos/Soberton%20Photos/WSPH-1805W.jpg,433-1282-ND,WSPH-1805W,Soberton Inc.,"IP65 SPEAKER, 86DB SENSITIVITY,",482,0,"3.03000","0","1","-","*","Active","Magnetic","General Purpose","300Hz ~ 8kHz","950Hz","8 Ohms","86.00","100mW/100mm","Sound Pressure Level (SPL)","1W","1.2W","Top","Round","Polyethylene Naphthalate (PEN)","Nd-Fe-B","IP67 - Dust Tight, Waterproof","-","Wire Leads","0.709"" Dia (18.00mm)","0.209"" (5.30mm)"
https://www.soberton.com/wp-content/uploads/2018/10/WSPH-2415.pdf,//media.digikey.com/Photos/Soberton%20Photos/WSPH-2415.jpg,433-1283-ND,WSPH-2415,Soberton Inc.,"IP65 SPEAKER, 89DB SENSITIVITY,",240,0,"3.12000","0","1","-","*","Active","Magnetic","General Purpose","0Hz ~ 10kHz","1kHz","8 Ohms","89.00","100mW/100mm","Sound Pressure Level (SPL)","1W","1.2W","Top","Oval","Polyethylene Naphthalate (PEN)","Nd-Fe-B","IP67 - Dust Tight, Waterproof","-","Wire Leads","0.945"" L x 0.591"" W (24.00mm x 15.00mm)","0.173"" (4.40mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-2309-28-June-2018.pdf,//media.digikey.com/photos/Soberton%20Photos/MFG_SP-2309.jpg,433-1158-ND,SP-2309,Soberton Inc.,SPEAKER 85DB SENSITIVITY 23MM DI,2984,0,"3.16000","0","1","Tray","SP Micro Speaker","Active","Magnetic","General Purpose","1.5kHz ~ 20kHz","1500Hz","8 Ohms","85.00","1W/100mm","Sound Pressure Level (SPL)","100mW","150mW","Top","Round","Polyethylene Naphthalate (PEN)","Nd-Fe-B","-","-","PC Pins","0.906"" Dia (23.00mm)","0.335"" (8.50mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-6619-June-2018.pdf,//media.digikey.com/photos/Soberton%20Photos/MFG_SP-6619.jpg,433-1163-ND,SP-6619,Soberton Inc.,SPEAKER 90DB SENSITIVITY 66MM DI,464,0,"3.21000","0","1","Tray","SP Micro Speaker","Active","Magnetic","General Purpose","400Hz ~ 4kHz","400Hz","8 Ohms","90.00","100mW/100mm","Sound Pressure Level (SPL)","300mW","500mW","Top","Round","Paper","Ferrite","-","-","Solder Eyelet(s)","2.598"" Dia (66.00mm)","0.748"" (19.00mm)"
https://www.soberton.com/wp-content/uploads/2018/05/E-2704-1-Rev-A_2018.pdf,-,433-1175-ND,E-2704-1,Soberton Inc.,"EXCITER 1W, 4 OHM, 27MM X 12.3MM",451,0,"3.21000","0","1","Tray","-","Active","Magnetic","Exciter","0Hz ~ 7kHz","700Hz","4 Ohms","92.00","1W/100mm","Sound Pressure Level (SPL)","1W","2W","Top","Round","-","-","-","-","Solder Pads","1.035"" Dia (26.30mm)","0.492"" (12.50mm)"
https://www.soberton.com/wp-content/uploads/2019/02/SP-2806Y.pdf,//media.digikey.com/Photos/Soberton%20Photos/SP-2806Y.jpg,433-1256-ND,SP-2806Y,Soberton Inc.,"SPEAKER, 90DB SENSITIVITY, 28MM",1000,0,"3.23000","0","1","-","SP Micro Speaker","Active","Magnetic","General Purpose","400Hz ~ 20kHz","450Hz","8 Ohms","90.00","100mW/100mm","Sound Pressure Level (SPL)","1W","1.5W","Top","Round","-","-","-","-","Solder Pads","1.102"" Dia (28.00mm)","0.256"" (6.50mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-5717-June-2018.pdf,//media.digikey.com/photos/Soberton%20Photos/MFG_SP-5717.jpg,433-1161-ND,SP-5717,Soberton Inc.,SPEAKER 92DB SENSITIVITY 57MM DI,336,0,"3.30000","0","1","Tray","SP Micro Speaker","Active","Magnetic","General Purpose","400Hz ~ 4kHz","400Hz","8 Ohms","92.00","100mW/100mm","Sound Pressure Level (SPL)","250mW","500mW","Top","Round","Paper","Ferrite","-","-","Solder Eyelet(s)","2.244"" Dia (57.00mm)","0.669"" (17.00mm)"
https://www.soberton.com/wp-content/uploads/2019/02/SP-4009-1Y.pdf,//media.digikey.com/Photos/Soberton%20Photos/SP-4009-1Y.jpg,433-1271-ND,SP-4009-1Y,Soberton Inc.,"SPEAKER, 90DB SENSITIVITY, 40MMX",1000,0,"3.34000","0","1","-","SP Micro Speaker","Active","Magnetic","General Purpose","750Hz ~ 10kHz","750Hz","8 Ohms","90.00","100mW/100mm","Sound Pressure Level (SPL)","2W","3W","Top","Rectangular","-","-","-","-","-","1.575"" L x 0.787"" W (40.00mm x 20.00mm)","0.346"" (8.80mm)"
https://www.soberton.com/wp-content/uploads/2018/10/SP-2027NW-completed-on-16-Sept-2018.pdf,//media.digikey.com/Photos/Soberton%20Photos/SP-2027NW.jpg,433-1246-ND,SP-2027NW,Soberton Inc.,"SPEAKER, 83DB SENSITIVITY, 20MM",500,0,"3.43000","0","1","-","SP Micro Speaker","Active","Magnetic","General Purpose","0Hz ~ 10kHz","750Hz","4 Ohms","83.00","1W/500mm","Sound Pressure Level (SPL)","1W","1.5W","Top","Rectangular","Cloth","Nd-Fe-B","-","-","Wire Leads","1.063"" L x 0.787"" W (27.00mm x 20.00mm)","0.252"" (6.40mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-4510-29-June-2018.pdf,//media.digikey.com/Photos/Soberton%20Photos/MFG_SP-4510.jpg,433-1223-ND,SP-4510,Soberton Inc.,SPEAKER 4 OHM82 DB 0.3W/3.0W 700,345,0,"3.43000","0","1","-","SP","Active","Magnetic","General Purpose","0Hz ~ 6kHz","700Hz","4 Ohms","82.00","1W/100mm","Sound Pressure Level (SPL)","300mW","3W","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Pads","1.772"" Dia (45.00mm)","0.394"" (10.00mm)"
http://www.puiaudio.com/pdf/AS05008PR-2-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS05008PR-2-R.jpg,668-1366-ND,AS05008PR-2-R,"PUI Audio, Inc.",SPEAKER 8OHM 200MW TOP PORT 90DB,164,0,"3.61000","0","1","Tray","AS","Active","Magnetic","General Purpose","550Hz ~ 4.5kHz","550Hz","8 Ohms","90.00","1W/500mm","Sound Pressure Level (SPL)","200mW","400mW","Top","Round","Paper","Nd-Fe-B","-","-","Solder Eyelet(s)","1.969"" Dia (50.00mm)","0.728"" (18.50mm)"
https://www.cui.com/product/resource/digikeypdf/cms-160916a-sp.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMS-160916A-SP.jpg,102-4344-ND,CMS-160916A-SP,CUI Inc.,SPEAKER 6 OHM 800MW TOP 88DB,509,0,"3.72000","0","1","Tray","CMS","Active","Magnetic","Low Profile","552.5Hz ~ 20kHz","650Hz","6 Ohms","88.00","800mW/100mm","Sound Pressure Level (SPL)","800mW","1W","Top","Rectangular","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Spring Type","0.630"" L x 0.354"" W (16.00mm x 9.00mm)","0.118"" (3.00mm)"
https://www.cui.com/product/resource/digikeypdf/cls0301.pdf,//media.digikey.com/Photos/CUI%20Photos/CLS0301-L152.JPG,102-5618-ND,CLS0301,CUI Inc.,SPEAKER 8 OHM 1W TOP PORT 86DB,2000,0,"3.74000","0","1","Tray","CLS","Active","Magnetic","Low Profile","550Hz ~ 20kHz","550Hz","8 Ohms","86.00","1W/500mm","Sound Pressure Level (SPL)","1W","2W","Top","Round","Paper","Nd-Fe-B","-","-","Solder Pads","1.181"" Dia (30.00mm)","0.232"" (5.90mm)"
https://www.soberton.com/wp-content/uploads/2018/05/WSP-5090-04.pdf,-,433-1229-ND,WSP-5090-4,Soberton Inc.,WATER RESISTANT SPEAKER 4 OHM,2337,0,"3.79000","0","1","-","-","Active","Magnetic","General Purpose","0Hz ~ 20kHz","-","4 Ohms","96.00","1W/1M","Sound Pressure Level (SPL)","10W","12W","Top","Oval, Rectangular Frame","-","-","IP65 - Dust Tight, Water Resistant","-","Solder Eyelet(s)","-","1.236"" (31.40mm)"
https://www.cui.com/product/resource/digikeypdf/cms-160916-30-3.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMS-160916-30-3.jpg,102-4645-ND,CMS-160916-30-3,CUI Inc.,SPEAKER 6OHM 700MW TOP PORT,481,0,"3.79000","0","1","Tray","CMS","Active","Magnetic","General Purpose","480Hz ~ 20kHz","600Hz","6 Ohms","88.00","800mW/100mm","Sound Pressure Level (SPL)","800mW","1W","Top","Rectangular","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Spring Type","0.630"" L x 0.354"" W (16.00mm x 9.00mm)","0.138"" (3.50mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-7721-June-2018.pdf,//media.digikey.com/photos/Soberton%20Photos/MFG_SP-7721.jpg,433-1167-ND,SP-7721,Soberton Inc.,SPEAKER 92DB SENSITIVITY 77 DIA.,485,0,"3.83000","0","1","Tray","SP Micro Speaker","Active","Magnetic","General Purpose","400Hz ~ 4kHz","400Hz","8 Ohms","92.00","100mW/100mm","Sound Pressure Level (SPL)","1W","2W","Top","Round","Paper","Nd-Fe-B","-","-","Solder Eyelet(s)","3.032"" Dia (77.00mm)","0.866"" (22.00mm)"
https://www.cui.com/product/resource/digikeypdf/cls0201ma.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CLS0201MA.jpg,102-5616-ND,CLS0201MA,CUI Inc.,SPEAKER 8OHM .5W 20MM ROUND,560,0,"3.95000","0","1","-","CLS","Active","Magnetic","Low Profile","850Hz ~ 9kHz","850Hz","8 Ohms","82.00","500mW/500mm","Sound Pressure Level (SPL)","500mW","1W","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Pads","0.787"" Dia (20.00mm)","0.150"" (3.80mm)"
https://www.cui.com/product/resource/digikeypdf/cms-15118e-sp.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMS-15118E-SP.jpg,102-4340-ND,CMS-15118E-SP,CUI Inc.,SPEAKER 8 OHM 800MW TOP 90.5DB,282,0,"4.15000","0","1","Tray","CMS","Active","Magnetic","Low Profile","440Hz ~ 10kHz","550Hz","8 Ohms","90.50","800mW/100mm","Sound Pressure Level (SPL)","800mW","1W","Top","Rectangular","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Spring Type","0.591"" L x 0.433"" W (15.00mm x 11.00mm)","0.098"" (2.50mm)"
https://www.cui.com/product/resource/digikeypdf/cls0301ma.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CLS0301MA-L152.jpg,102-5619-ND,CLS0301MA,CUI Inc.,SPEAKER 8OHM 100MW TOP PORT 80DB,2000,0,"4.19000","0","1","Tray","CLS","Active","Magnetic","Low Profile","550Hz ~ 13kHz","550Hz","8 Ohms","89.00","1W/500mm","Sound Pressure Level (SPL)","200mW","400mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Pads","1.181"" Dia (30.00mm)","0.157"" (4.00mm)"
https://www.cui.com/product/resource/digikeypdf/cds-27204-l100.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CDS-27204-L100.jpg,102-5589-ND,CDS-27204-L1006,CUI Inc.,"SPEAKER, 27 X 20 MM RECTANGLE, 5",1995,0,"4.28000","0","1","-","CDS","Active","Magnetic","General Purpose","680Hz ~ 20kHz","850Hz","4 Ohms","93.00","1W/100mm","Sound Pressure Level (SPL)","2W","2.5W","Top","Round, Rectangular Frame","Cloth","Nd-Fe-B","-","-","Wire Leads","1.063"" L x 0.787"" W (27.00mm x 20.00mm)","0.232"" (5.90mm)"
https://www.cui.com/product/resource/digikeypdf/cls0231.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CLS0231MA-1-L152.jpg,102-5617-ND,CLS0231,CUI Inc.,SPEAKER 8OHM 1W TOP PORT 89DB,2000,0,"4.30000","0","1","Tray","CLS","Active","Magnetic","Low Profile","520Hz ~ 18kHz","650Hz","8 Ohms","89.00","1W/500mm","Sound Pressure Level (SPL)","1W","1.5W","Top","Round","Paper","Nd-Fe-B","-","-","Solder Pads","0.906"" Dia (23.00mm)","0.224"" (5.70mm)"
https://www.cui.com/product/resource/digikeypdf/ga0501.pdf,"//media.digikey.com/photos/CUI%20Photos/GA0381,GA0451,GA0501,GA0571,GA0701,GA0771B,.jpg",102-1173-ND,GA0501,CUI Inc.,SPEAKER 8OHM 250MW TOP PORT 89DB,1000,0,"4.39000","0","1","Tray","GA","Active","Magnetic","General Purpose","430Hz ~ 4kHz","430Hz","8 Ohms","89.00","250mW/500mm","Sound Pressure Level (SPL)","250mW","500mW","Top","Round","Paper","Alnico (AlNiCo)","-","-","Solder Eyelet(s)","1.969"" Dia (50.00mm)","0.728"" (18.50mm)"
https://www.soberton.com/wp-content/uploads/2018/10/SP-4029-1-completed-on-20-Sept-2018.pdf,//media.digikey.com/Photos/Soberton%20Photos/SP-4029-1.jpg,433-1276-ND,SP-4029-1,Soberton Inc.,"SPEAKER, 85DB SENSITIVITY, 40.2M",298,0,"4.39000","0","1","-","SP Micro Speaker","Active","Magnetic","General Purpose","0Hz ~ 20kHz","450Hz","4 Ohms","85.00","1W/500mm","Sound Pressure Level (SPL)","2W","3W","Top","Rectangular","Paper/Cloth","Nd-Fe-B","-","-","Wire Leads","-","0.472"" (12.00mm)"
https://www.cui.com/product/resource/digikeypdf/cls0401mae.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CLS0401MAE.jpg,102-5621-ND,CLS0401MAE,CUI Inc.,SPEAKER 4OHM 1W 40MM MNT TABS,2000,0,"4.43000","0","1","-","CLS","Active","Magnetic","Low Profile","500Hz ~ 7kHz","500Hz","4 Ohms","91.00","1W/500mm","Sound Pressure Level (SPL)","1W","2W","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Pads","1.575"" Dia (40.00mm)","0.197"" (5.00mm)"
https://www.cui.com/product/resource/digikeypdf/cls0402ma-1.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CLS0402MA-1.jpg,102-5622-ND,CLS0402MA-1,CUI Inc.,SPEAKER 8OHM 0.5W 40MM ROUND,1280,0,"4.43000","0","1","-","CLS","Active","Magnetic","Low Profile","530Hz ~ 6kHz","530Hz","8 Ohms","90.00","500mW/500mm","Sound Pressure Level (SPL)","500mW","1W","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Pads","1.575"" Dia (40.00mm)","0.209"" (5.30mm)"
https://www.soberton.com/wp-content/uploads/2018/10/SP-4029-completed-on-16-Sept-2018.pdf,//media.digikey.com/Photos/Soberton%20Photos/SP-4029.jpg,433-1275-ND,SP-4029,Soberton Inc.,"SPEAKER, 85DB SENSITIVITY, 40.2M",298,0,"4.48000","0","1","-","SP Micro Speaker","Active","Magnetic","General Purpose","0Hz ~ 20kHz","450Hz","16 Ohms","85.00","1W/500mm","Sound Pressure Level (SPL)","2W","3W","Top","Rectangular","Paper/Cloth","Nd-Fe-B","-","-","Wire Leads","-","0.472"" (12.00mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-4005S-28-June-2018.pdf,//media.digikey.com/photos/Soberton%20Photos/MFG_SP-4005S.jpg,433-1157-ND,SP-4005S,Soberton Inc.,SPEAKER 93 SENSITIVITY 40MM DIA,372,0,"4.59000","0","1","Tray","SP Micro Speaker","Active","Magnetic","General Purpose","500Hz ~ 20kHz","500Hz","8 Ohms","93.00","100mW/100mm","Sound Pressure Level (SPL)","1W","2W","Top","Round","Polyester, Polyethylene Terephthalate (PET)","N38","-","-","Spring Type","1.575"" Dia (40.00mm)","0.331"" (8.40mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-5726-June-2018.pdf,//media.digikey.com/photos/Soberton%20Photos/MFG_SP-5726.jpg,433-1162-ND,SP-5726,Soberton Inc.,SPEAKER 90DB SENSITIVITY 57MM DI,466,0,"4.63000","0","1","Tray","SP Micro Speaker","Active","Magnetic","General Purpose","240Hz ~ 20kHz","240Hz","8 Ohms","90.00","100mW/100mm","Sound Pressure Level (SPL)","3W","5W","Top","Round","Paper/Foam","Ferrite","-","-","Solder Eyelet(s)","2.244"" Dia (57.00mm)","1.024"" (26.00mm)"
https://www.cui.com/product/resource/digikeypdf/ga0501m.pdf,"//media.digikey.com/photos/CUI%20Photos/GA0381M,GA0501M,GA0571M,GA0701M,GA0771M.jpg",102-1184-ND,GA0501M,CUI Inc.,SPEAKER 8OHM 250MW TOP PORT 85DB,999,0,"4.67000","0","1","Tray","GA","Active","Magnetic","General Purpose","500Hz ~ 7.8kHz","500Hz","8 Ohms","85.00","1W/500mm","Sound Pressure Level (SPL)","250mW","500mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Alnico (AlNiCo)","-","-","Solder Eyelet(s)","1.969"" Dia (50.00mm)","0.728"" (18.50mm)"
https://www.cui.com/product/resource/digikeypdf/cls0501m.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CLS0501M-L152.jpg,102-5623-ND,CLS0501M,CUI Inc.,SPEAKER 8OHM 200MW TOP PORT 80DB,1000,0,"5.31000","0","1","Tray","CLS","Active","Magnetic","Low Profile","550Hz ~ 13kHz","550Hz","8 Ohms","80.00","200mW/500mm","Sound Pressure Level (SPL)","200mW","500mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Eyelet(s)","1.969"" Dia (50.00mm)","0.354"" (9.00mm)"
https://www.cui.com/product/resource/digikeypdf/ga0576m.pdf,"//media.digikey.com/photos/CUI%20Photos/GA0506M,GA0576M,GA0666M,GA0776M,GA0876M.jpg",102-1187-ND,GA0576M,CUI Inc.,SPEAKER 8OHM 250MW TOP PORT 80DB,1000,0,"5.55000","0","1","Bulk","GA","Active","Magnetic","General Purpose","500Hz ~ 12kHz","500Hz","8 Ohms","80.00","250mW/500mm","Sound Pressure Level (SPL)","250mW","500mW","Top","Round, Square Frame","Polyester, Polyethylene Terephthalate (PET)","Alnico (AlNiCo)","-","-","Solder Eyelet(s)","2.244"" L x 2.244"" W (57.00mm x 57.00mm)","0.768"" (19.50mm)"
https://www.cui.com/product/resource/digikeypdf/gc0302m.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_GC0302M.jpg,102-4651-ND,GC0302M,CUI Inc.,SPEAKER 32OHM .03W 30MM RND,963,0,"5.55000","0","1","-","GC","Active","Magnetic","General Purpose","220Hz ~ 3kHz","220Hz","32 Ohms","120.00","1mW/10mm","Sound Pressure Level (SPL)","30mW","150mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Eyelet(s)","1.181"" Dia (30.00mm)","0.228"" (5.80mm)"
https://www.cui.com/product/resource/digikeypdf/cls0571m-l152.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CLS0571M-L152.jpg,102-1541-ND,CLS0571M-L152,CUI Inc.,SPEAKER 8OHMS .2W 57MM 6"" LEADS,1200,0,"5.59000","0","1","Bulk","CLS","Active","Magnetic","Low Profile","530Hz ~ 20kHz","530Hz","8 Ohms","89.00","200mW/500mm","Sound Pressure Level (SPL)","200mW","500mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Wire Leads","2.244"" Dia (57.00mm)","0.465"" (11.80mm)"
https://www.cui.com/product/resource/digikeypdf/ga0506m.pdf,"//media.digikey.com/photos/CUI%20Photos/GA0506M,GA0576M,GA0666M,GA0776M,GA0876M.jpg",102-1185-ND,GA0506M,CUI Inc.,SPEAKER 8OHM 250MW TOP PORT 79DB,999,0,"5.59000","0","1","Bulk","GA","Active","Magnetic","General Purpose","500Hz ~ 10kHz","500Hz","8 Ohms","79.00","250mW/500mm","Sound Pressure Level (SPL)","250mW","500mW","Top","Round, Square Frame","Polyester, Polyethylene Terephthalate (PET)","Alnico (AlNiCo)","-","-","Solder Eyelet(s)","1.969"" L x 1.969"" W (50.00mm x 50.00mm)","0.728"" (18.50mm)"
https://www.cui.com/product/resource/digikeypdf/gf0701.pdf,"//media.digikey.com/photos/CUI%20Photos/GF0501,GF0571,GF0573,GF0661,GF0701,GF0771,GF0922.jpg",102-5670-ND,GF0701,CUI Inc.,SPEAKER 8OHM 500MW TOP PORT 91DB,1000,0,"5.70000","0","1","Bulk","GF","Active","Magnetic","General Purpose","310Hz ~ 4kHz","310Hz","8 Ohms","91.00","500mW/500mm","Sound Pressure Level (SPL)","500mW","1W","Top","Round","Paper","Ferrite","-","-","Solder Eyelet(s)","2.756"" Dia (70.00mm)","0.846"" (21.50mm)"
https://www.cui.com/product/resource/digikeypdf/ga0771m.pdf,"//media.digikey.com/photos/CUI%20Photos/GA0381M,GA0501M,GA0571M,GA0701M,GA0771M.jpg",102-1190-ND,GA0771M,CUI Inc.,SPEAKER 8OHM 1W TOP PORT 90DB,1000,0,"5.70000","0","1","Bulk","GA","Active","Magnetic","General Purpose","300Hz ~ 20kHz","300Hz","8 Ohms","90.00","1W/500mm","Sound Pressure Level (SPL)","1W","2W","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Alnico (AlNiCo)","-","-","Solder Eyelet(s)","3.032"" Dia (77.00mm)","1.024"" (26.00mm)"
https://www.cui.com/product/resource/digikeypdf/gf0668b.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_GF0668B.jpg,102-5669-ND,GF0668B,CUI Inc.,SPEAKER 8OHM 3W TOP PORT 94DB,1000,0,"5.79000","0","1","Bulk","GF","Active","Magnetic","General Purpose","200Hz ~ 17kHz","200Hz","8 Ohms","94.00","1W/500mm","Sound Pressure Level (SPL)","3W","5W","Top","Round, Square Frame","Paper","Ferrite","-","-","Solder Eyelet(s)","2.598"" L x 2.598"" W (66.00mm x 66.00mm)","1.154"" (29.30mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-7140-2-June-2018.pdf,//media.digikey.com/photos/Soberton%20Photos/MFG_SP-7140-2.jpg,433-1166-ND,SP-7140-2,Soberton Inc.,SPEAKER 85DB SENSITIVITY 71MM X,449,0,"5.79000","0","1","Tray","SP Micro Speaker","Active","Magnetic","General Purpose","300Hz ~ 20kHz","300Hz","8 Ohms","85.00","100mW/100mm","Sound Pressure Level (SPL)","3W","5W","Top","Rectangular","Paper/Cloth","Nd-Fe-B","-","-","Solder Eyelet(s)","2.795"" L x 1.575"" W (71.00mm x 40.00mm)","0.906"" (23.00mm)"
-,//media.digikey.com/Photos/CUI%20Photos/MFG_CDS-40304-L100.jpg,102-5591-ND,CDS-40304-L1006,CUI Inc.,"SPEAKER, 40 X 30 MM RECTANGLE, 7",2000,0,"5.81000","0","1","-","CDS","Active","Magnetic","General Purpose","320Hz ~ 20kHz","400Hz","4 Ohms","79.00","1W/1M","Sound Pressure Level (SPL)","2W","3W","Top","Rectangular","Paper/Cloth","Nd-Fe-B","-","-","Wire Leads","1.575"" L x 1.181"" W (40.00mm x 30.00mm)","0.280"" (7.10mm)"
https://www.cui.com/product/resource/digikeypdf/ga0776.pdf,"//media.digikey.com/photos/CUI%20Photos/GA0506,GA0576,GA0666,GA0776,GA0876,GA1006.jpg",102-1180-ND,GA0776,CUI Inc.,SPEAKER 8OHM 1W TOP PORT 90DB,1000,0,"5.90000","0","1","Bulk","GA","Active","Magnetic","General Purpose","192Hz ~ 7kHz","240Hz","8 Ohms","90.00","1W/500mm","Sound Pressure Level (SPL)","1W","2W","Top","Round, Square Frame","Paper","Alnico (AlNiCo)","-","-","Solder Eyelet(s)","3.032"" L x 3.032"" W (77.00mm x 77.00mm)","0.984"" (25.00mm)"
