Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Length","Width","Height","Interface","Type","Diagonal Screen Size"
http://www.newhavendisplay.com/specs/TSTFT3.5Z.pdf,//media.digikey.com/Photos/Newhaven%20Display%20Photos/MFG_TS-TFT3.5Z.jpg,TS-TFT3.5Z-ND,TS-TFT3.5Z,Newhaven Display Intl,TOUCH SCREEN RESISTIVE 3.5"",466,0,"9.95000","0","1","-","Active","2.82"" (71.82mm)","0.04"" (1.1mm)","2.07"" (52.56mm)","4-Wire","Resistive","3.5"" (88.90mm)"
http://multimedia.3m.com/mws/media/525960O/marketing-drawing-tsd-28138.pdf,//media.digikey.com/photos/3M%20Photos/17-8031-205.JPG,3M5745-ND,17-8031-205,3M Touch Systems,TOUCH SCREEN CAPACITIVE 15.68"",45,0,"91.22000","0","1","MicroTouch™ System SCT3250","Active","12.46"" (316.48mm)","0.15"" (3.73mm)","10.00"" (254.0mm)","Requires Controller","Capacitive","15.68"" (398.29mm)"
http://multimedia.3m.com/mws/media/525965O/marketing-drawing-28209-mkt-17-802x-2xx.pdf,//media.digikey.com/Photos/3M%20Photos/98000329163.jpg,3M15497-ND,98000329163,3M,TOUCH SCREEN CAPACITIVE 10.84"",28,0,"101.37000","0","1","MicroTouch™ System SCT3250","Active","8.58"" (217.93mm)","0.125"" (3.18mm)","6.61"" (167.89mm)","USB","Capacitive","10.84"" (275.08mm)"
http://multimedia.3m.com/mws/media/525960O/marketing-drawing-tsd-28138.pdf,//media.digikey.com/photos/3M%20Photos/17-8031-226.JPG,3M9127-ND,17-8031-226,3M Touch Systems,TOUCH SCREEN CAPACITIVE 15.68"",58,0,"139.77000","0","1","MicroTouch™ System SCT3250","Active","12.46"" (316.48mm)","0.15"" (3.73mm)","10.00"" (254.0mm)","USB","Capacitive","15.68"" (398.29mm)"
http://multimedia.3m.com/mws/media/525962O/marketing-drawing-tsd-28165.pdf,//media.digikey.com/photos/3M%20Photos/17-8441-203.jpg,3M5748-ND,17-8421-205,3M Touch Systems,TOUCH SCREEN CAPACITIVE 17.54"",37,0,"111.35000","0","1","MicroTouch™ System SCT3250","Active","13.60"" (345.31mm)","0.15"" (3.73mm)","11.08"" (281.48mm)","Requires Controller","Capacitive","17.54"" (445.50mm)"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/98000335053_Ds.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_98000335053.jpg,3M157599-ND,98000335053,3M Touch Systems,TOUCH SCREEN CAPACITIVE 8.75"",98,0,"92.24000","0","1","MicroTouch™ System SCT3250","Active","-","-","-","USB","Capacitive","8.75"" (222.25mm)"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0478_Web.pdf,//media.digikey.com/Photos/DFRobot/FIT0478.JPG,1738-1030-ND,FIT0478,DFRobot,TOUCH SCREEN CAPACITIVE 7"",40,0,"19.57000","0","1","-","Active","-","-","-","-","Capacitive","7.0"" (177.80mm)"
http://multimedia.3m.com/mws/media/525926O/marketing-drawing-28710-mkt-17-892x-2xx.pdf,//media.digikey.com/photos/3M%20Photos/17-8921-203.JPG,3M5520-ND,17-8921-203,3M Touch Systems,TOUCH SCREEN CAPACITIVE 8.75"",21,0,"56.70000","0","1","MicroTouch™ System SCT3250","Active","7.04"" (178.82mm)","0.15"" (3.73mm)","5.20"" (132.08mm)","Requires Controller","Capacitive","8.75"" (222.31mm)"
http://multimedia.3m.com/mws/media/525991O/marketing-drawing-28406-mkt-17-809x-2xx.pdf,//media.digikey.com/photos/3M%20Photos/17-8091-203.JPG,3M5519-ND,17-8091-203,3M Touch Systems,TOUCH SCREEN CAPACITIVE 6.71"",58,0,"58.36000","0","1","MicroTouch™ System SCT3250","Active","5.40"" (137.21mm)","0.15"" (3.73mm)","3.98"" (101.0mm)","Requires Controller","Capacitive","6.71"" (170.43mm)"
http://www.nkkswitches.com/pdf/4-wireTouch-2.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/FTAS00-121AS4.JPG,360-3039-ND,FTAS00-121AS4,NKK Switches,TOUCH SCREEN RESISTIVE 12.1"",24,0,"89.27000","0","1","FT","Active","10.28"" (261.00mm)","7.80"" (198.00mm)","0.083"" (2.10mm)","4-Wire","Resistive","12.1"" (307.34mm)"
http://multimedia.3m.com/mws/media/525986O/marketing-drawing-28382-mkt-17-8511-2xx.pdf,//media.digikey.com/photos/3M%20Photos/17-8511-205.jpg,3M5752-ND,17-8511-205,3M,TOUCH SCREEN CAPACITIVE 19.75"",17,0,"135.75000","0","1","MicroTouch™ System SCT3250","Active","15.37"" (390.50mm)","0.15"" (3.73mm)","12.39"" (314.78mm)","Requires Controller","Capacitive","19.75"" (501.58mm)"
http://multimedia.3m.com/mws/media/525963O/marketing-drawing-tsd-28177.pdf,//media.digikey.com/Photos/3M%20Photos/98000331144.JPG,3M156090-ND,98000331144,3M Touch Systems,TOUCH SCREEN CAPACITIVE 19.71"",8,0,"173.75000","0","1","MicroTouch™ System SCT3250","Active","15.31"" (388.87mm)","0.125"" (3.18mm)","12.42"" (315.47mm)","USB","Capacitive","19.71"" (500.74mm)"
http://multimedia.3m.com/mws/media/526011O/marketing-drawing-34079-mkt.pdf,//media.digikey.com/photos/3M%20Photos/17-8441-203.jpg,3M9136-ND,17-9311-226,3M Touch Systems,TOUCH SCREEN CAPACITIVE 22.37"",17,0,"181.49000","0","1","MicroTouch™ System SCT3250","Active","18.83"" (478.28mm)","0.15"" (3.73mm)","12.08"" (306.81mm)","USB","Capacitive","22.37"" (568.2mm)"
http://www.nkkswitches.com/pdf/4-wireTouch-2.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/FTAS00-57AS4.jpg,360-2445-ND,FTAS00-57AS4,NKK Switches,TOUCH SCREEN RESISTIVE 5.7"",25,0,"45.42000","0","1","FT","Active","4.76"" (121.00mm)","0.055"" (1.40mm)","3.61"" (91.60mm)","4-Wire","Resistive","5.7"" (144.78mm)"
http://www.nkkswitches.com/pdf/4-wireTouch-2.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/FTAS00-57AS4.jpg,360-2446-ND,FTAS00-65AS4,NKK Switches,TOUCH SCREEN RESISTIVE 6.5"",6,0,"57.19000","0","1","FT","Active","5.43"" (138.0mm)","0.055"" (1.40mm)","4.13"" (105.00mm)","4-Wire","Resistive","6.5"" (165.1mm)"
http://www.nkkswitches.com/pdf/4-wireTouch-2.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/FTAS00-57AS4.jpg,360-2447-ND,FTAS00-84AS4,NKK Switches,TOUCH SCREEN RESISTIVE 8.4"",20,0,"61.88000","0","1","FT","Active","6.95"" (176.50mm)","0.083"" (2.10mm)","5.33"" (135.40mm)","4-Wire","Resistive","8.4"" (214.44mm)"
http://www.nkkswitches.com/pdf/5-wireTouch-2.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_FTAS00-12.1AN-4.jpg,360-3520-ND,FTAS00-12.1AN-4,NKK Switches,TOUCH SCREEN RESISTIVE 12.1"",8,0,"66.57000","0","1","FT","Active","9.83"" (249.60mm)","0.08"" (2.10mm)","7.41"" (188.10mm)","4-Wire","Resistive","12.10"" (307.34mm)"
http://www.nkkswitches.com/pdf/5-wireTouch-2.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/FTAS00-104A5.jpg,360-2440-ND,FTAS00-104A5,NKK Switches,TOUCH SCREEN RESISTIVE 10.4"",14,0,"81.51000","0","1","FT","Active","8.66"" (220mm)","0.083"" (2.10mm)","6.61"" (167.90mm)","RS232, USB","Resistive","10.4"" (264mm)"
http://www.nkkswitches.com/pdf/4-wireTouch-2.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/FTAS00-104AS4.JPG,360-3037-ND,FTAS00-104AS4,NKK Switches,TOUCH SCREEN RESISTIVE 10.4"",8,0,"81.61000","0","1","FT","Active","8.88"" (225.55mm)","6.75"" (171.4mm)","0.083"" (2.10mm)","4-Wire","Resistive","10.4"" (264.16mm)"
http://www.nkkswitches.com/pdf/5-wireTouch-2.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_FTAS00-15AN-4.jpg,360-3522-ND,FTAS00-15AN-4,NKK Switches,TOUCH SCREEN RESISTIVE 15"",5,0,"85.59000","0","1","FT","Active","12.13"" (308.10mm)","0.08"" (2.10mm)","9.14"" (232.10mm)","4-Wire","Resistive","15.00"" (381.00mm)"
http://www.nkkswitches.com/pdf/5-wireTouch-2.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/FTAS00-121A5.jpg,360-2441-ND,FTAS00-121A5,NKK Switches,TOUCH SCREEN RESISTIVE 12.1"",6,0,"98.33000","0","1","FT","Active","9.94"" (252.40mm)","0.083"" (2.10mm)","7.50"" (190.60mm)","RS232, USB","Resistive","12.1"" (307.8mm)"
http://www.nkkswitches.com/pdf/4-wireTouch-2.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/FTAS00-150A4.JPG,360-3040-ND,FTAS00-150A4,NKK Switches,TOUCH SCREEN RESISTIVE 15"",4,0,"116.82000","0","1","FT","Active","12.91"" (328.00mm)","9.8"" (250mm)","0.083"" (2.10mm)","4-Wire","Resistive","15"" (380mm)"
http://www.nkkswitches.com/pdf/5-wireTouch-2.pdf,"//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_FTAS00-104A5,%20121A5,%20150A5.jpg",360-2442-ND,FTAS00-150A5,NKK Switches,TOUCH SCREEN RESISTIVE 15"",3,0,"129.30000","0","1","FT","Active","12.19"" (309.50mm)","0.083"" (2.10mm)","9.19"" (233.50mm)","RS232, USB","Resistive","15"" (380mm)"
http://multimedia.3m.com/mws/media/526005O/marketing-drawing-tsd-32734-17-924x-2xx.pdf,//media.digikey.com/photos/3M%20Photos/17-8441-203.jpg,3M9133-ND,17-9241-226,3M Touch Systems,TOUCH SCREEN CAPACITIVE 17.8"",6,0,"135.43000","0","1","MicroTouch™ System SCT3250","Active","15.25"" (387.25mm)","0.15"" (3.73mm)","9.18"" (233.25mm)","USB","Capacitive","17.80"" (452.1mm)"
http://multimedia.3m.com/mws/media/525966O/marketing-drawing-28213-mkt-17-8441-2xx.pdf,//media.digikey.com/photos/3M%20Photos/17-8441-205.jpg,3M5750-ND,17-8441-205,3M Touch Systems,TOUCH SCREEN CAPACITIVE 20.65"",3,0,"145.99000","0","1","MicroTouch™ System SCT3250","Active","16.45"" (417.80mm)","0.15"" (3.73mm)","12.49"" (317.30mm)","Requires Controller","Capacitive","20.65"" (524.63mm)"
http://multimedia.3m.com/mws/media/526006O/marketing-drawing-32739-mkt-17-925x-2xx.pdf,//media.digikey.com/photos/3M%20Photos/17-8441-203.jpg,3M9134-ND,17-9251-226,3M Touch Systems,TOUCH SCREEN CAPACITIVE 19.34"",11,0,"156.74000","0","1","MicroTouch™ System SCT3250","Active","16.33"" (414.78mm)","0.15"" (3.73mm)","10.37"" (263.28mm)","USB","Capacitive","19.34"" (491.2mm)"
http://multimedia.3m.com/mws/media/525995O/marketing-drawing-tsd-28436-17-895x-2xx.pdf,//media.digikey.com/photos/3M%20Photos/17-8441-203.jpg,3M5527-ND,17-8951-205,3M Touch Systems,TOUCH SCREEN CAPACITIVE 31.81"",4,0,"304.02000","0","1","MicroTouch™ System SCT3250","Active","27.67"" (702.80mm)","0.15"" (3.73mm)","15.69"" (398.40mm)","Requires Controller","Capacitive","31.81"" (807.87mm)"
http://multimedia.3m.com/mws/media/525986O/marketing-drawing-28382-mkt-17-8511-2xx.pdf,//media.digikey.com/photos/3M%20Photos/17-8441-203.jpg,3M9130-ND,17-8511-226,3M Touch Systems,TOUCH SCREEN CAPACITIVE 19.75"",8,0,"156.74000","0","1","MicroTouch™ System SCT3250","Active","15.37"" (390.50mm)","0.15"" (3.73mm)","12.39"" (314.78mm)","USB","Capacitive","19.75"" (501.58mm)"
http://multimedia.3m.com/mws/media/525962O/marketing-drawing-tsd-28165.pdf,//media.digikey.com/photos/3M%20Photos/17-8441-203.jpg,3M9128-ND,17-8421-226,3M Touch Systems,TOUCH SCREEN CAPACITIVE 17.54"",7,0,"158.40000","0","1","MicroTouch™ System SCT3250","Active","13.60"" (345.31mm)","0.15"" (3.73mm)","11.08"" (281.48mm)","USB","Capacitive","17.54"" (445.50mm)"
http://multimedia.3m.com/mws/media/525966O/marketing-drawing-28213-mkt-17-8441-2xx.pdf,//media.digikey.com/photos/3M%20Photos/17-8441-203.jpg,3M9129-ND,17-8441-226,3M Touch Systems,TOUCH SCREEN CAPACITIVE 20.65"",8,0,"164.99000","0","1","MicroTouch™ System SCT3250","Active","16.45"" (417.80mm)","0.15"" (3.73mm)","12.49"" (317.30mm)","USB","Capacitive","20.65"" (524.63mm)"
//media.digikey.com/pdf/Data%20Sheets/NKK%20PDFs/FT_Series_4-Wire_Ds_Oct_2017.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_FTAS00-5.7AS-4A.jpg,360-3652-ND,FTAS00-5.7AS-4A,NKK Switches,TOUCH SCREEN RESISTIVE 5.7"",27,0,"39.41000","0","1","FT","Active","4.76"" (121.00mm)","0.06"" (1.4mm)","3.61"" (91.60mm)","4-Wire","Resistive","5.70"" (144.78mm)"
//media.digikey.com/pdf/Data%20Sheets/NKK%20PDFs/FT_Series_4-Wire_Ds_Oct_2017.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_FTAS00-6.5AS-4A.jpg,360-3653-ND,FTAS00-6.5AS-4A,NKK Switches,TOUCH SCREEN RESISTIVE 6.5"",7,0,"49.00000","0","1","FT","Active","5.43"" (138.0mm)","0.06"" (1.4mm)","4.13"" (105.00mm)","4-Wire","Resistive","6.50"" (165.10mm)"
//media.digikey.com/pdf/Data%20Sheets/NKK%20PDFs/FT_Series_4-Wire_Ds_Oct_2017.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_FTAS00-5.7AS-4A.jpg,360-3654-ND,FTAS00-8.4AS-4A,NKK Switches,TOUCH SCREEN RESISTIVE 8.4"",6,0,"52.50000","0","1","FT","Active","6.95"" (176.50mm)","0.08"" (2.03mm)","5.33"" (135.40mm)","4-Wire","Resistive","8.40"" (213.36mm)"
//media.digikey.com/pdf/Data%20Sheets/NKK%20PDFs/FT_Series_4-Wire_Ds_Oct_2017.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_FTAS00-10.4AV-4A.JPG,360-3656-ND,FTAS00-10.4AV-4A,NKK Switches,TOUCH SCREEN RESISTIVE 10.4"",24,0,"68.72000","0","1","FT","Active","8.52"" (216.41mm)","0.08"" (2.03mm)","6.43"" (163.40mm)","4-Wire","Resistive","10.40"" (264.16mm)"
//media.digikey.com/pdf/Data%20Sheets/NKK%20PDFs/FT_Series_4-Wire_Ds_Oct_2017.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_FTAS00-10.4AS-4A.jpg,360-3655-ND,FTAS00-10.4AS-4A,NKK Switches,TOUCH SCREEN RESISTIVE 10.4"",14,0,"68.72000","0","1","FT","Active","8.47"" (215.00mm)","0.08"" (2.03mm)","6.39"" (162.40mm)","4-Wire","Resistive","10.40"" (264.16mm)"
http://www.nkkswitches.com/pdf/4-wireTouch-2.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/FTAS00-104AV4.JPG,360-3038-ND,FTAS00-104AV4,NKK Switches,TOUCH SCREEN RESISTIVE 10.4"",12,0,"81.61000","0","1","FT","Active","8.92"" (226.5mm)","7.21"" (183.00mm)","0.083"" (2.10mm)","4-Wire","Resistive","10.4"" (264.16mm)"
//media.digikey.com/pdf/Data%20Sheets/NKK%20PDFs/FT_Series_4-Wire_Ds_Oct_2017.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_FTAS00-12.1AW-4A.jpg,360-3659-ND,FTAS00-12.1AW-4A,NKK Switches,TOUCH SCREEN RESISTIVE 12.1"",3,0,"81.68000","0","1","FT","Active","10.40"" (264.26mm)","0.08"" (2.03mm)","6.55"" (166.40mm)","4-Wire","Resistive","12.10"" (307.34mm)"
http://www.nkkswitches.com/pdf/TP01_MultiTouchScreens.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/TP01104A-4KB.jpg,360-3610-ND,TP01104A-4KB,NKK Switches,TOUCH SCREEN RESISTIVE 10.4"",7,0,"99.86000","0","1","TP01","Active","8.47"" (215.00mm)","0.08"" (2.10mm)","6.39"" (162.40mm)","4-Wire","Resistive","10.4"" (264mm)"
https://multimedia.3m.com/mws/media/525965O/marketing-drawing-28209-mkt-17-802x-2xx.pdf,//media.digikey.com/Photos/3M%20Photos/SCT3250EX-10.84.jpg,178021221-ND,SCT3250EX-10.84"",3M Touch Systems,SCT3250EX 10.84"" 4"" EX112,20,0,"101.82000","0","1","MicroTouch™ System SCT3250","Active","-","-","-","USB","Capacitive","10.84"" (275.34mm)"
http://www.nkkswitches.com/pdf/TP01_MultiTouchScreens.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_TP01106W-4K.JPG,360-3611-ND,TP01106W-4KB,NKK Switches,TOUCH SCREEN RESISTIVE 10.6"",6,0,"104.31000","0","1","TP01","Active","9.19"" (233.40mm)","0.08"" (2.10mm)","5.56"" (141.30mm)","4-Wire","Resistive","10.6"" (269.24mm)"
http://www.nkkswitches.com/pdf/TP01_MultiTouchScreens.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_TP01121A-4K.JPG,360-3612-ND,TP01121A-4KB,NKK Switches,TOUCH SCREEN RESISTIVE 12.1"",13,0,"108.77000","0","1","TP01","Active","9.83"" (249.60mm)","0.08"" (2.10mm)","7.41"" (188.10mm)","4-Wire","Resistive","12.1"" (307.34mm)"
http://www.nkkswitches.com/pdf/TP01_MultiTouchScreens.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_TP01150A-4K.JPG,360-3614-ND,TP01150A-4KB,NKK Switches,TOUCH SCREEN RESISTIVE 15"",7,0,"126.48000","0","1","TP01","Active","12.13"" (308.10mm)","0.08"" (2.10mm)","9.14"" (232.10mm)","4-Wire","Resistive","15"" (381.00mm)"
http://multimedia.3m.com/mws/media/525963O/marketing-drawing-tsd-28177.pdf,-,3M163042-ND,98000321855,3M Touch Systems,TOUCH SCREEN CAPACITIVE 19.71"",10,0,"128.91000","0","1","MicroTouch™ System SCT3250","Active","15.31"" (388.87mm)","0.125"" (3.18mm)","12.42"" (315.14mm)","Requires Controller","Capacitive","19.71"" (500.63mm)"
 https://multimedia.3m.com/mws/media/604660O/marketing-drawing-37321-mkt.pdf,-,98000339360-ND,SCT3250-21.78"",3M Touch Systems,SCT3250 21.78"" 8"" FFC W,8,0,"141.59000","0","1","MicroTouch™ System SCT3250","Active","-","-","-","USB","Capacitive","21.78"" (553.21mm)"
http://multimedia.3m.com/mws/media/525964O/marketing-drawing-28187-mkt-17-821x-2xx.pdf,-,3M156844-ND,98000332589,3M Touch Systems,TOUCH SCREEN CAPACITIVE 18.4"",6,0,"148.15000","0","1","MicroTouch™ System SCT3250","Active","14.56"" (369.70mm)","0.125"" (3.18mm)","11.25"" (285.75mm)","USB","Capacitive","18.40"" (467.26mm)"
http://multimedia.3m.com/mws/media/525993O/marketing-drawing-28423-mkt-17-854x-2xx.pdf,-,3M163037-ND,98000326219,3M Touch Systems,TOUCH SCREEN CAPACITIVE 21.87"",8,0,"177.37000","0","1","MicroTouch™ System SCT3250","Active","17.43"" (442.72mm)","0.125"" (3.18mm)","13.20"" (335.28mm)","Serial","Capacitive","21.87"" (555.24mm)"
 https://multimedia.3m.com/mws/media/604660O/marketing-drawing-37321-mkt.pdf,//media.digikey.com/Photos/3M%20Photos/SCT3250EX-21.78-EX111.jpg,98000334908-ND,SCT3250EX-21.78""-EX111,3M Touch Systems,SCT3250EX 21.78"" 8"" EX111 R W,8,0,"177.37000","0","1","MicroTouch™ System SCT3250","Active","-","-","-","USB","Capacitive","21.78"" (553.21mm)"
https://multimedia.3m.com/mws/media/526047O/marketing-drawing-35861-mkt-17-9331-2xx.pdf,-,179331206-ND,SCT3250-22.22"",3M Touch Systems,SCT3250 22.22"" 24"" NOV W,10,0,"181.88000","0","1","MicroTouch™ System SCT3250","Active","-","-","-","USB","Capacitive","22.22"" (564.39mm)"
https://multimedia.3m.com/mws/media/936009O/3mtm-microtouchtm-system-sct3nnnex-integration-guide.pdf,-,98000337141-ND,SCT3250-26.50"",3M Touch Systems,SCT3250 26.50"" 8"" FFC W,6,0,"187.13000","0","1","MicroTouch™ System SCT3250","Active","-","-","-","USB","Capacitive","26.50"" (673.1mm)"
https://multimedia.3m.com/mws/media/957865O/marketing-drawing-tsd-44104.pdf,-,98000342331-ND,SCT3250EX-27.23"",3M Touch Systems,SCT3250EX 27.23"" 8"" EX112,6,0,"214.49000","0","1","MicroTouch™ System SCT3250","Active","-","-","-","USB","Capacitive","27.23"" (691.64mm)"
http://www.nkkswitches.com/pdf/4-wireTouch-2.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_FTAS00-15.6AW-4.jpg,360-3523-ND,FTAS00-15.6AW-4,NKK Switches,TOUCH SCREEN RESISTIVE 15.6"",5,0,"94.14000","0","1","FT","Active","13.68"" (347.50mm)","0.08"" (2.10mm)","7.75"" (196.80mm)","4-Wire","Resistive","15.60"" (396.24mm)"
http://www.nkkswitches.com/pdf/TP01_MultiTouchScreens.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_TP01121W-4K.JPG,360-3613-ND,TP01121W-4KB,NKK Switches,TOUCH SCREEN RESISTIVE 12.1"",7,0,"106.51000","0","1","TP01","Active","10.40"" (264.26mm)","0.08"" (2.10mm)","6.55"" (166.40mm)","4-Wire","Resistive","12.1"" (307.34mm)"
//media.digikey.com/pdf/Data%20Sheets/NKK%20PDFs/FT_Series_4-Wire_Ds_Oct_2017.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_FTAS00-15.6AW-4A.jpg,360-3661-ND,FTAS00-15.6AW-4A,NKK Switches,TOUCH SCREEN RESISTIVE 15.6"",5,0,"113.93000","0","1","FT","Active","13.68"" (347.50mm)","0.08"" (2.10mm)","7.75"" (196.80mm)","4-Wire","Resistive","15.60"" (396.24mm)"
http://www.nkkswitches.com/pdf/TP01_MultiTouchScreens.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_TP01156W-4K.JPG,360-3615-ND,TP01156W-4KB,NKK Switches,TOUCH SCREEN RESISTIVE 15.6"",10,0,"133.97000","0","1","TP01","Active","13.68"" (347.50mm)","0.08"" (2.10mm)","7.75"" (196.80mm)","4-Wire","Resistive","15.6"" (396.24mm)"
//media.digikey.com/pdf/Data%20Sheets/NKK%20PDFs/FT_Series_4-Wire_Ds_Oct_2017.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_FTAS00-19AN-4.jpg,360-3524-ND,FTAS00-19AN-4,NKK Switches,TOUCH SCREEN RESISTIVE 19"",4,0,"151.77000","0","1","FT","Active","15.04"" (382.00mm)","0.08"" (2.10mm)","12.10"" (307.40mm)","4-Wire","Resistive","19.00"" (482.60mm)"
//media.digikey.com/pdf/Data%20Sheets/NKK%20PDFs/FT_Series_4-Wire_Ds_Oct_2017.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_FTAS00-19AN-4A.jpg,360-3662-ND,FTAS00-19AN-4A,NKK Switches,TOUCH SCREEN RESISTIVE 19"",5,0,"163.34000","0","1","FT","Active","15.04"" (382.00mm)","0.08"" (2.03mm)","12.10"" (307.40mm)","4-Wire","Resistive","19.00"" (482.60mm)"
http://www.nkkswitches.com/pdf/TP01_MultiTouchScreens.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_TP01190A-4K.JPG,360-3616-ND,TP01190A-4KB,NKK Switches,TOUCH SCREEN RESISTIVE 19"",10,0,"191.31000","0","1","TP01","Active","15.04"" (382.00mm)","0.08"" (2.10mm)","12.10"" (307.40mm)","4-Wire","Resistive","19"" (482.60mm)"
-,//media.digikey.com/Photos/Touch%20Revolution/C11113C.JPG,1176-1031-ND,C11113C,TPK America LLC,TOUCH SCREEN OVERLAY,15,0,"212.80000","0","1","*","Active","-","-","-","-","-","-"
http://www.irtouchusa.com/Upload/K.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/K-12-19C%205MM%20SERIES.jpg,653-1016-ND,K-12-C,IRTouch Systems,TOUCH SCREEN INFRARED IR 12.1"",15,0,"136.99000","0","1","K","Discontinued at Digi-Key","9.69"" (246.0mm)","-","7.28"" (185mm)","RS-232","Infrared (IR)","12.1"" (307.8mm)"
http://www.irtouchusa.com/Upload/K.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/K-12-19U%205MM%20SERIES.jpg,653-1017-ND,K-12-U,IRTouch Systems,TOUCH SCREEN INFRARED IR 12.1"",9,0,"136.99000","0","1","K","Discontinued at Digi-Key","9.69"" (246.0mm)","-","7.28"" (185mm)","USB","Infrared (IR)","12.1"" (307.8mm)"
http://www.irtouchusa.com/Upload/E.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/E-12-104C%203MM%20SERIES.jpg,653-1000-ND,E-12-C,IRTouch Systems,TOUCH SCREEN INFRARED IR 21.1"",6,0,"146.30000","0","1","E","Active","9.70"" (246.40mm)","-","7.29"" (185.20mm)","RS-232","Infrared (IR)","21.1"" (535.94mm)"
http://www.irtouchusa.com/Upload/K.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/K-12-19C%205MM%20SERIES.jpg,653-1018-ND,K-15-C,IRTouch Systems,TOUCH SCREEN INFRARED IR 15.1"",10,0,"158.27000","0","1","K","Discontinued at Digi-Key","12.09"" (307.00mm)","-","9.09"" (231.00mm)","RS-232","Infrared (IR)","15.1"" (384.20mm)"
http://www.irtouchusa.com/Upload/E19.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/E-12-104C%203MM%20SERIES.jpg,653-1006-ND,E-19-C,IRTouch Systems,TOUCH SCREEN INFRARED IR 19.1"",13,0,"188.20000","0","1","E","Discontinued at Digi-Key","14.88"" (378.0mm)","-","11.93"" (303.0mm)","RS-232","Infrared (IR)","19.1"" (484.5mm)"
http://www.irtouchusa.com/Upload/E19.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/E-12-104U%203MM%20SERIES.jpg,653-1007-ND,E-19-U,IRTouch Systems,TOUCH SCREEN INFRARED IR 19.1"",2,0,"188.20000","0","1","E","Discontinued at Digi-Key","14.88"" (378.0mm)","-","11.93"" (303.0mm)","USB","Infrared (IR)","19.1"" (484.5mm)"
http://www.irtouchusa.com/Upload/K.pdf,//media.digikey.com/photos/IRTOUCH%20Photos/K-12-19C%205MM%20SERIES.jpg,653-1022-ND,K-19-C,IRTouch Systems,TOUCH SCREEN INFRARED IR 19"",19,0,"210.14000","0","1","K","Discontinued at Digi-Key","14.77"" (375.20mm)","-","11.82"" (300.20mm)","RS-232","Infrared (IR)","19"" (480.51mm)"
-,//media.digikey.com/Photos/MikroElektronika/MIKROE-241.jpg,1471-1158-ND,MIKROE-241,MikroElektronika,TOUCH SCREEN RESISTIVE 2.8"",10,0,"7.14000","0","1","-","Active","1.77"" (45.00mm)","0.055"" (1.40mm)","2.76"" (70.00mm)","4-Wire","Resistive","2.8"" (71.12mm)"
