Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","For Use With/Related Products","Shape"
http://www.tglobaltechnology.com/LED-die-cuts/LP0002v01-Li98-0.25.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0002%5E01-LI98-0.25.JPG,1168-1857-ND,LP0002/01-LI98-0.25,t-Global Technology,SQUARE THERMAL PAD LED SQUARE,0,0,"0.55000","0","1","-","LP","Active","Thermally Conductive Pad","LED Square 25.4mm Board Module","Square"
http://www.tglobaltechnology.com/LED-die-cuts/LP0001v01-Li2000-0.15.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0001%5E01-LI2000-0.15.JPG,1168-1848-ND,LP0001/01-LI2000-0.15,t-Global Technology,STAR THERMAL PAD LED STAR BRD,50,0,"0.79000","0","1","-","LP","Active","Thermally Conductive Pad","LED Star Board","Star"
http://www.ohmite.com/assets/docs/sink_s.pdf?r=false,//media.digikey.com/Photos/Ohmite%20Photos/SV-LED-113E.jpg,SV-LED-113E-ND,SV-LED-113E,Ohmite,ROUND HEAT SINK GENERAL PURPOSE,15,0,"2.49000","0","1","1 per Pkg","S","Active","Heat Sink","General Purpose","Round"
http://www.ohmite.com/assets/docs/sink_s.pdf?r=false,//media.digikey.com/Photos/Ohmite%20Photos/SA-LED-176E.jpg,SA-LED-176E-ND,SA-LED-176E,Ohmite,ROUND HEAT SINK GENERAL PURPOSE,10,0,"7.57000","0","1","1 per Pkg","S","Active","Heat Sink","General Purpose","Round"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,//media.digikey.com/Photos/Bergquist/803261.jpg,BER290-ND,803261,Bergquist,STAR THERM CLAD BRD AVAGO MNSTON,0,0,"22.75000","0","1","36 Per Strip; 1 Strip per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Avago Moonstone™ Emitter","Star"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,//media.digikey.com/photos/Bergquist/803790.jpg,BER298-ND,803790,Bergquist,STAR THERM CLAD BOARD CREE XLAMP,0,0,"22.75000","0","1","36 Per Strip; 1 Strip per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Cree® Xlamp® MC-E","Star"
http://www.ohmite.com/assets/docs/sink_s.pdf?r=false,//media.digikey.com/Photos/Ohmite%20Photos/SV-LED-176E.jpg,SV-LED-176E-ND,SV-LED-176E,Ohmite,ROUND HEAT SINK GENERAL PURPOSE,13,0,"6.55000","0","1","1 per Pkg","S","Active","Heat Sink","General Purpose","Round"
https://www.qats.com/ShowPDF/ATSEU-077A2-C2-R0.ashx,//media.digikey.com/Photos/Advanced%20Thermal%20Solutions%20Photos/MFG_ATSEU-077A2-C2-R0.jpg,ATS1487-ND,ATSEU-077A2-C2-R0,Advanced Thermal Solutions Inc.,STAR HEAT SINK LED,1,0,"16.96000","0","1","-","STAR","Active","Heat Sink","LED","Star"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow-75-Spotlight-Cooler-34W-Flush-Mount.pdf,//media.digikey.com/Photos/Nuventix/HSLCS-CALBL-020.JPG,1061-1077-ND,HSLCS-CALBL-020,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK DOWNLIGHT MODULE,4,0,"26.03000","0","1","-","SynJet®","Active","Heat Sink","Downlight Modules","Round"
http://catalog.ebmpapst.us/allpdfs/PG1W-12-60-L3BN.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/PG1W-12-60-L3BN.jpg,381-2654-ND,PG1W-12-60-L3BN,ebm-papst Inc.,ROUND FANSINK XICATO LED MODULES,2,25,"54.50000","0","1","Bulk","-","Active","Fansink","Xicato LED Modules","Round"
http://catalog.ebmpapst.us/allpdfs/PG1W-012-060-07.pdf,//media.digikey.com/photos/EBM-Papst%20Ind%20Photos/MFG_PG1W-012-060-xx.jpg,381-2831-ND,PG1W-012-060-07,ebm-papst Inc.,ROUND FANSINK CREE CXA 20/25,5,0,"63.96000","0","1","Bulk","-","Active","Fansink","Cree CXA 20/25","Round"
http://www.tglobaltechnology.com/LED-die-cuts/LP0007v01-Li98-015.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0007%5E01-LI98-0.15.JPG,1168-1907-ND,LP0007/01-LI98-0.15,t-Global Technology,THERMAL PAD LUXEON H14/H24,0,0,"0.07920","0","25","-","LP","Active","Thermally Conductive Pad","LUXEON H14 and H24","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0007v01-Li98-0.25.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0007%5E01-LI98-0.25.JPG,1168-1908-ND,LP0007/01-LI98-0.25,t-Global Technology,THERMAL PAD LUXEON H14/H24,0,0,"0.07920","0","25","-","LP","Active","Thermally Conductive Pad","LUXEON H14 and H24","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0007v01-L37-3F-025-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0007%5E01-L37-3F-0.25-2A.JPG,1168-1915-ND,LP0007/01-L37-3F-0.25-2A,t-Global Technology,THERMAL PAD LUXEON H14/H24,0,0,"0.07920","0","25","-","LP","Active","Thermally Conductive Pad","LUXEON H14 and H24","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0007v01-L37-3F-03-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0007%5E01-L37-3F-0.3-2A.JPG,1168-1916-ND,LP0007/01-L37-3F-0.3-2A,t-Global Technology,THERMAL PAD LUXEON H14/H24,0,0,"0.12471","0","17","-","LP","Active","Thermally Conductive Pad","LUXEON H14 and H24","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0007v01-L37-3F-045-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0007%5E01-L37-3F-0.45-2A.JPG,1168-1917-ND,LP0007/01-L37-3F-0.45-2A,t-Global Technology,THERMAL PAD LUXEON H14/H24,0,0,"0.14533","0","15","-","LP","Active","Thermally Conductive Pad","LUXEON H14 and H24","-"
//media.digikey.com/PDF/Data%20Sheets/T-Global%20Technology%20PDFs/LP0003v01_Global.pdf,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0003%5E01-LI98-0.15.JPG,1168-1763-ND,LP0003/01-LI98-0.15,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0004,0,0,"0.22900","0","10","Bulk","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0004","-"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,-,803772-ND,803772,Bergquist,STAR THERM CLAD BOARD CREE XLAMP,0,0,"0.24310","0","5000","1 per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Cree® Xlamp® MC-E","Star"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,-,803774-ND,803774,Bergquist,STAR THERM CLAD BOARD SEOUL SEMI,0,0,"0.24310","0","5000","1 per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Seoul Semiconductor Z-Power P5","Star"
http://www.tglobaltechnology.com/LED-die-cuts/LP0003v01-Li98-0.25.PDF,//media.digikey.com/photos/T-Global%20Technology%20Photos/LP0003%5E01-LI98-0.25.JPG,1168-1867-ND,LP0003/01-LI98-0.25,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0004,0,0,"0.28375","0","8","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0004","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0007v01-Li2000-025.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0007%5E01-LI2000-0.25.JPG,1168-1910-ND,LP0007/01-LI2000-0.25,t-Global Technology,THERMAL PAD LUXEON H14/H24,0,0,"0.28375","0","8","-","LP","Active","Thermally Conductive Pad","LUXEON H14 and H24","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0007v01-Li2000A-02.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0007%5E01-LI2000A-0.2.JPG,1168-1911-ND,LP0007/01-LI2000A-0.2,t-Global Technology,THERMAL PAD LUXEON H14/H24,0,0,"0.30625","0","8","-","LP","Active","Thermally Conductive Pad","LUXEON H14 and H24","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0003v01-L37-3F-0.25-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0003%5E01-L37-3F-0.25-2A.JPG,1168-1872-ND,LP0003/01-L37-3F-0.25-2A,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0004,0,0,"0.32714","0","7","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0004","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0003v01-L37-3F-0.3-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0003%5E01-L37-3F-0.3-2A.JPG,1168-1873-ND,LP0003/01-L37-3F-0.3-2A,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0004,0,0,"0.35000","0","7","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0004","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0003v01-L37-3F-0.45-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0003%5E01-L37-3F-0.45-2A.JPG,1168-1874-ND,LP0003/01-L37-3F-0.45-2A,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0004,0,0,"0.37167","0","6","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0004","-"
http://www.tglobaltechnology.com/datasheets/Li-98.pdf,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0002%5E01-LI98-0.15.JPG,1168-1718-ND,LP0002/01-LI98-0.15,t-Global Technology,SQUARE THERMAL PAD LED SQUARE,0,0,"0.38667","0","6","Bulk","LP","Active","Thermally Conductive Pad","LED Square 25.4mm Board Module","Square"
https://multimedia.3m.com/mws/media/122119O/3m-thermally-conductive-adhesive-transfer-tapes-8800-series.pdf,//media.digikey.com/Photos/3M%20Photos/3M8805-25.3X35.jpg,3M15381-ND,3M8805-25.3X35.9MM,3M (TC),RECT THERMAL PAD SEOUL ACRICH2,0,0,"0.42711","0","1000","-","8805","Active","Thermally Conductive Pad","Seoul Semiconductor Acrich2","Rectangular"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,-,BER283-ND,803119,Bergquist,SQUARE THERM CLAD BRD SEOUL SEMI,0,0,"0.44550","0","1173","1 per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Seoul Semiconductor Z-Power","Square"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,-,BER284-ND,803290,Bergquist,SQUARE THERM CLAD BRD NICHIA PWR,0,0,"0.44550","0","1173","1 per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Nichia Power LED 6.5 x 5.0","Square"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,//media.digikey.com/Photos/Bergquist/803482.jpg,BER285-ND,803482,Bergquist,SQUARE THERM CLAD BRD SEOUL SEMI,0,0,"0.44550","0","1173","1 per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Seoul Semiconductor Z-Power P7","Square"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,-,803773-ND,803773,Bergquist,SQUARE THERM CLAD BRD SEOUL SEMI,0,0,"0.44550","0","3128","1 per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Seoul Semiconductor Z-Power P5","Square"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,//media.digikey.com/Photos/Bergquist/803807.jpg,BER286-ND,803807,Bergquist,SQU THERM CLAD BRD OSRAM OSTAR,0,0,"0.44550","0","1173","1 per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Osram Ostar®","Square"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,-,803771B-ND,803771,Bergquist,SQU THERM CLAD BRD CREE XLAMP,0,0,"0.44550","0","3128","1 per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Cree® Xlamp® MC-E","Square"
//media.digikey.com/PDF/Data%20Sheets/T-Global%20Technology%20PDFs/LP0004v01_Dwg.pdf,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0004%5E01-LI98-0.15.JPG,1168-1766-ND,LP0004/01-LI98-0.15,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0008,0,0,"0.48000","0","5","Bulk","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0008","-"
https://multimedia.3m.com/mws/media/122119O/3m-thermally-conductive-adhesive-transfer-tapes-8800-series.pdf,//media.digikey.com/Photos/3M%20Photos/3M8805-33MM.jpg,3M15385-ND,3M8805-33MM,3M (TC),ROUND THERMAL PAD SEOUL ACRICH2,0,0,"0.49474","0","1000","-","8805","Active","Thermally Conductive Pad","Seoul Semiconductor Acrich2","Round"
http://www.tglobaltechnology.com/LED-die-cuts/LP0002v01-L37-3F-0.25-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0002%5E01-L37-3F-0.25-2A.JPG,1168-1862-ND,LP0002/01-L37-3F-0.25-2A,t-Global Technology,SQUARE THERMAL PAD LED SQUARE,0,0,"0.54500","0","4","-","LP","Active","Thermally Conductive Pad","LED Square 25.4mm Board Module","Square"
https://multimedia.3m.com/mws/media/122119O/3m-thermally-conductive-adhesive-transfer-tapes-8800-series.pdf,//media.digikey.com/Photos/3M%20Photos/3M8805-34X36.5MM.jpg,3M15380-ND,3M8805-34X36.5MM,3M (TC),RECT THERMAL PAD SEOUL ACRICH2,0,0,"0.55241","0","1000","-","8805","Active","Thermally Conductive Pad","Seoul Semiconductor Acrich2","Rectangular"
//media.digikey.com/PDF/Data%20Sheets/T-Global%20Technology%20PDFs/LP0005v01_Dwg.pdf,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0005%5E01-LI98-0.15.JPG,1168-1769-ND,LP0005/01-LI98-0.15,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0012,0,0,"0.56750","0","4","Bulk","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0012 and 0016","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0002v01-L37-3F-0.3-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0002%5E01-L37-3F-0.3-2A.JPG,1168-1863-ND,LP0002/01-L37-3F-0.3-2A,t-Global Technology,SQUARE THERMAL PAD LED SQUARE,0,0,"0.59000","0","4","-","LP","Active","Thermally Conductive Pad","LED Square 25.4mm Board Module","Square"
http://www.tglobaltechnology.com/LED-die-cuts/LP0004v01-Li98-0.25.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0004%5E01-LI98-0.25.JPG,1168-1877-ND,LP0004/01-LI98-0.25,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0008,0,0,"0.59000","0","4","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0008","-"
//media.digikey.com/PDF/Data%20Sheets/T-Global%20Technology%20PDFs/LP0003v01_Global.pdf,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0003%5E01-LI2000A-0.2.JPG,1168-1764-ND,LP0003/01-LI2000A-0.2,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0004,0,0,"0.61250","0","4","Bulk","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0004","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0002v01-L37-3F-0.45-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0002%5E01-L37-3F-0.45-2A.JPG,1168-1864-ND,LP0002/01-L37-3F-0.45-2A,t-Global Technology,SQUARE THERMAL PAD LED SQUARE,0,0,"0.61250","0","4","-","LP","Active","Thermally Conductive Pad","LED Square 25.4mm Board Module","Square"
http://www.tglobaltechnology.com/LED-die-cuts/LP0002v01-L37-3F-0.25-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0004%5E01-L37-3F-0.25-2A.JPG,1168-1882-ND,LP0004/01-L37-3F-0.25-2A,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0008,0,0,"0.61250","0","4","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0008","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0002v01-L37-3F-0.3-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0004%5E01-L37-3F-0.3-2A.JPG,1168-1883-ND,LP0004/01-L37-3F-0.3-2A,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0008,0,0,"0.61250","0","4","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0008","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0002v01-L37-3F-0.45-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0004%5E01-L37-3F-0.45-2A.JPG,1168-1884-ND,LP0004/01-L37-3F-0.45-2A,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0008,0,0,"0.63250","0","4","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0008","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0007v01-H48-6G-03-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0007%5E01-H48-6G-0.3-2A.JPG,1168-1918-ND,LP0007/01-H48-6G-0.3-2A,t-Global Technology,THERMAL PAD LUXEON H14/H24,0,0,"0.63250","0","4","-","LP","Active","Thermally Conductive Pad","LUXEON H14 and H24","-"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,-,803112-ND,803112,Bergquist,SQUARE THERMAL CLAD BRD CREE XRE,0,0,"0.64350","0","5083","1 per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Cree XR-E","Square"
//media.digikey.com/PDF/Data%20Sheets/T-Global%20Technology%20PDFs/LP0006v01_Dwg.pdf,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0006%5E01-LI98-0.15.JPG,1168-1772-ND,LP0006/01-LI98-0.15,t-Global Technology,THERM PAD LUXEON LXK8-PQXX-0024,0,0,"0.67750","0","4","Bulk","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0024","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0003v01-Li2000-0.15.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0003%5E01-LI2000-0.15.JPG,1168-1868-ND,LP0003/01-LI2000-0.15,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0004,0,0,"0.67750","0","4","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0004","-"
//media.digikey.com/pdf/Data%20Sheets/Bergquist%20PDFs/LEDs_Standard_Configuration_Web.pdf,-,804511-ND,804511,Bergquist,STAR THERM CLAD BOARD CREE XLAMP,0,0,"0.68000","0","500","1 per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Cree® Xlamp® XP-G","Star"
//media.digikey.com/pdf/Data%20Sheets/Bergquist%20PDFs/LEDs_Standard_Configuration_Web.pdf,-,804087B-ND,804087,Bergquist,STAR THERM CLAD BRD OSRAM OSLON,0,0,"0.68000","0","500","-","Thermal Clad® IMS®","Active","Thermal Clad Board","Osram Oslon","Star"
http://www.tglobaltechnology.com/LED-die-cuts/LP0005v01-Li98-0.25.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0005%5E01-LI98-0.25.JPG,1168-1887-ND,LP0005/01-LI98-0.25,t-Global Technology,THERMAL PAD LXK8-PWXX-0012/0016,0,0,"0.70000","0","4","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0012 and 0016","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0003v01-Ti900-0.12.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0003%5E01-TI900-0.12.JPG,1168-1876-ND,LP0003/01-TI900-0.12,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0004,0,0,"0.72000","0","4","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0004","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0005v01-L37-3F-0.3-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0005%5E01-L37-3F-0.25-2A.JPG,1168-1892-ND,LP0005/01-L37-3F-0.25-2A,t-Global Technology,THERMAL PAD LXK8-PWXX-0012/0016,0,0,"0.72000","0","4","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0012 and 0016","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0003v01-Li2000-0.25.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0003%5E01-LI2000-0.25.JPG,1168-1869-ND,LP0003/01-LI2000-0.25,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0004,0,0,"0.74333","0","3","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0004","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0005v01-L37-3F-0.3-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0005%5E01-L37-3F-0.3-2A.JPG,1168-1893-ND,LP0005/01-L37-3F-0.3-2A,t-Global Technology,THERMAL PAD LXK8-PWXX-0012/0016,0,0,"0.74333","0","3","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0012 and 0016","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0005v01-L37-3F-0.45-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0005%5E01-L37-3F-0.45-2A.JPG,1168-1894-ND,LP0005/01-L37-3F-0.45-2A,t-Global Technology,THERMAL PAD LXK8-PWXX-0012/0016,0,0,"0.76333","0","3","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0012 and 0016","-"
http://www.tglobaltechnology.com/die-cut-datasheet/LP0001-01-Li2000A-0.2.pdf,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0001%5E01-LI2000A-0.2.JPG,1168-1716-ND,LP0001/01-LI2000A-0.2,t-Global Technology,STAR THERMAL PAD LED STAR BRD,0,0,"0.77333","0","3","-","LP","Active","Thermally Conductive Pad","LED Star Board","Star"
http://www.tglobaltechnology.com/LED-die-cuts/LP0001v01-H48-6G-0.3-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0001%5E01-TI900-0.12.JPG,1168-1856-ND,LP0001/01-TI900-0.12,t-Global Technology,STAR THERMAL PAD LED STAR BRD,0,0,"0.83000","0","3","-","LP","Active","Thermally Conductive Pad","LED Star Board","Star"
http://www.tglobaltechnology.com/LED-die-cuts/LP0006v01-Li98-0.25.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0006%5E01-LI98-0.25.JPG,1168-1897-ND,LP0006/01-LI98-0.25,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0024,0,0,"0.83000","0","3","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0024","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0006v01-L37-3F-0.25-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0006%5E01-L37-3F-0.25-2A.JPG,1168-1902-ND,LP0006/01-L37-3F-0.25-2A,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0024,0,0,"0.83000","0","3","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0024","-"
https://multimedia.3m.com/mws/media/122119O/3m-thermally-conductive-adhesive-transfer-tapes-8800-series.pdf,//media.digikey.com/Photos/3M%20Photos/3M8805-46MM.jpg,3M15384-ND,3M8805-46MM,3M (TC),ROUND THERMAL PAD SEOUL ACRICH2,0,0,"0.84672","0","1000","-","8805","Active","Thermally Conductive Pad","Seoul Semiconductor Acrich2","Round"
http://www.tglobaltechnology.com/LED-die-cuts/LP0006v01-L37-3F-0.3-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0006%5E01-L37-3F-0.3-2A.JPG,1168-1903-ND,LP0006/01-L37-3F-0.3-2A,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0024,0,0,"0.85333","0","3","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0024","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0001v01-Li2000-0.25.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0001%5E01-LI2000-0.25.JPG,1168-1849-ND,LP0001/01-LI2000-0.25,t-Global Technology,STAR THERMAL PAD LED STAR BRD,0,0,"0.87333","0","3","-","LP","Active","Thermally Conductive Pad","LED Star Board","Star"
http://www.tglobaltechnology.com/LED-die-cuts/LP0006v01-L37-3F-0.45-2A.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0006%5E01-L37-3F-0.45-2A.JPG,1168-1904-ND,LP0006/01-L37-3F-0.45-2A,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0024,0,0,"0.89667","0","3","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0024","-"
https://multimedia.3m.com/mws/media/122119O/3m-thermally-conductive-adhesive-transfer-tapes-8800-series.pdf,//media.digikey.com/Photos/3M%20Photos/3M8805-50MM.jpg,3M15383-ND,3M8805-50MM,3M (TC),ROUND THERMAL PAD SEOUL ACRICH2,0,0,"0.98192","0","1000","-","8805","Active","Thermally Conductive Pad","Seoul Semiconductor Acrich2","Round"
http://www.tglobaltechnology.com/LED-die-cuts/LP0004v01-Li2000-0.15.PDF,//media.digikey.com/photos/T-Global%20Technology%20Photos/LP0004%5E01-LI2000-0.15.jpg,1168-1878-ND,LP0004/01-LI2000-0.15,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0008,0,0,"1.04000","0","2","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0008","-"
http://www.tglobaltechnology.com/wp-content/uploads/2018/03/LP0002v01-Li2000A-0.2-1.pdf,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0002%5E01-LI2000A-0.2.JPG,1168-1719-ND,LP0002/01-LI2000A-0.2,t-Global Technology,SQUARE THERMAL PAD LED SQUARE,0,0,"1.08000","0","2","-","LP","Active","Thermally Conductive Pad","LED Square 25.4mm Board Module","Square"
//media.digikey.com/PDF/Data%20Sheets/T-Global%20Technology%20PDFs/LP0004v01_Dwg.pdf,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0004%5E01-LI2000A-0.2.JPG,1168-1767-ND,LP0004/01-LI2000A-0.2,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0008,0,0,"1.08000","0","2","Bulk","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0008","-"
http://www.tglobaltechnology.com/LED-die-cuts/LP0003v01-Ti900-0.12.PDF,//media.digikey.com/Photos/T-Global%20Technology%20Photos/LP0004%5E01-TI900-0.12.JPG,1168-1886-ND,LP0004/01-TI900-0.12,t-Global Technology,THERM PAD LUXEON LXK8-PWXX-0008,0,0,"1.12500","0","2","-","LP","Active","Thermally Conductive Pad","LUXEON LXK8-PWxx-0008","-"
