Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Wire Duct Type","Height","Length","Width","Mounting Type","Features","Material","Color"
http://www.panduit.com/heiler/PartDrawings/36897-838_R2(D3X4).pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_D-RndHoleDuct.jpg,298-18247-ND,D3X4LG6,Panduit Corp,WIRE DUCT ROUND SCREW GRAY 6',50,0,"74.97000","0","1","PANDUCT® Type D","Active","Round Hole (Raceway), Base","4.100"" (104.14mm)","6.00' (1.83m)","3.250"" (82.55mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDH2X4-36897-1025-R2--ENG.pdf,-,298-18435-ND,H2X4BL6,Panduit Corp,WIRE DUCT SLOTTED SCREW BLACK 6',20,0,"74.97000","0","1","PANDUCT® Type H","Active","Slotted (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","2.170"" (55.12mm)","Screw","Hinged","Poly-Vinyl Chloride (PVC)","Black"
http://www.panduit.com/heiler/PartDrawings/C-WDHN2x4-36897-1241-RR--ENG.pdf,-,298-18449-ND,HN2X4LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',20,0,"74.97000","0","1","PANDUCT® Type HN","Active","Slotted (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","2.170"" (55.12mm)","Screw","Hinged","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDH2X4-36897-1025-R2--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/H2X4LG6.JPG,298-10324-ND,H2X4LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',6,0,"74.97000","0","1","PANDUCT® Type H","Active","Slotted (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","2.170"" (55.12mm)","Screw","Hinged","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDMC50X100-36897-818-R2--ENG.pdf,-,298-18474-ND,MC50X100IG2,Panduit Corp,WIRE DUCT SLOTTED 2PC SCRW 6.56',9,0,"77.00000","0","1","PANDUCT® Type MC","Active","Slotted (Raceway), 2 Piece","3.850"" (97.79mm)","6.56' (2.00m)","1.950"" (49.53mm)","Screw","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDF3X4-36897-779-R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_F-WiringDuct_IB.jpg,298-18282-ND,F3X4IB6,Panduit Corp,WIRE DUCT SLOTTED SCREW BLUE 6',20,0,"77.81000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","4.010"" (101.85mm)","6.00' (1.83m)","3.251"" (82.58mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Blue"
http://www.panduit.com/heiler/PartDrawings/C-WDG3X4-36897-712R2--ENG.pdf,-,298-18364-ND,G3X4BL6,Panduit Corp,WIRE DUCT SLOTTED SCREW BLACK 6',8,0,"77.81000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","4.010"" (101.85mm)","6.00' (1.83m)","3.251"" (82.58mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Black"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-202CST.pdf,-,1436-2470-ND,181-00254,HellermannTyton,HIGH DENSITY SLOTTED WALL WIRING,20,0,"78.27000","0","1","Pro-Duct® SLHDA","Active","Slotted (Raceway), Base","5.007"" (127.18mm)","6.00' (1.83m)","2.000"" (50.80mm)","Adhesive, Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Gray"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-202CST.pdf,-,1436-2471-ND,181-00259,HellermannTyton,HIGH DENSITY SLOTTED WALL WIRING,20,0,"78.27000","0","1","Pro-Duct® SLHDA","Active","Slotted (Raceway), Base","5.007"" (127.18mm)","6.00' (1.83m)","2.000"" (50.80mm)","Adhesive, Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/36897-816_R2(MC75X75).pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_MC-WiringDuct.jpg,298-18477-ND,MC75X75IG2,Panduit Corp,WIRE DUCT SLOTTED 2PC SCRW 6.56',50,0,"79.87000","0","1","PANDUCT® Type MC","Active","Slotted (Raceway), 2 Piece","2.850"" (72.40mm)","6.56' (2.00m)","2.940"" (74.68mm)","Screw","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDG4X4-36897-717-R2--ENG.pdf,-,298-18374-ND,G4X4BL6,Panduit Corp,WIRE DUCT SLOTTED SCREW BLACK 6',57,0,"83.90000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","4.250"" (107.95mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Black"
http://www.panduit.com/heiler/PartDrawings/C-WDG4X4-36897-717-R2--ENG.pdf,-,298-18375-ND,G4X4IB6,Panduit Corp,WIRE DUCT SLOTTED SCREW BLUE 6',10,0,"83.90000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","4.250"" (107.95mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Blue"
http://www.panduit.com/heiler/PartDrawings/C-WDF4X4-36897-783-R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_F-WiringDuct_IB.jpg,298-18290-ND,F4X4IB6,Panduit Corp,WIRE DUCT SLOTTED SCREW BLUE 6',10,0,"83.90000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","4.250"" (107.95mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Blue"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s4/s4x/s4x4/s4x4yl6nm/media/S4X4.pdf,//media.digikey.com/Photos/Phoenix%20Photos/S4X4YL6NM.JPG,298-12430-ND,S4X4YL6NM,Panduit Corp,WIRE DUCT SOLID BASE YELLOW 6',8,0,"83.90000","0","1","Fiber-Duct™","Active","Solid (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","4.140"" (105.16mm)","-","No Mounting Holes","Poly-Vinyl Chloride (PVC)","Yellow"
http://www.panduit.com/heiler/PartDrawings/C-WDHS4X4-36897-1075-R1--ENG.pdf,-,298-18452-ND,HS4X4LG6NM,Panduit Corp,WIRE DUCT SOLID BASE GRAY 6',30,0,"84.32000","0","1","PANDUCT® Type HS","Active","Solid (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","4.250"" (107.95mm)","-","Hinged, No Mounting Holes","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/36897-839_R2(D4X4).pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_D-RndHoleDuct.jpg,298-18250-ND,D4X4LG6,Panduit Corp,WIRE DUCT ROUND SCREW GRAY 6',10,0,"85.47000","0","1","PANDUCT® Type D","Active","Round Hole (Raceway), Base","4.100"" (104.14mm)","6.00' (1.83m)","4.250"" (107.95mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDNE1-5x2-36897-938-R3--ENG.pdf,-,298-18501-ND,NE1.5X2WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',20,0,"89.57000","0","1","PANDUCT® Type NE","Active","Slotted (Raceway), Base","2.000"" (50.80mm)","6.00' (1.83m)","1.642"" (41.70mm)","Screw","-","Polyphenylene Oxide (PPO), Halogen Free","White"
http://www.panduit.com/heiler/CatalogCutSheets/H1.5X2BL6%20Product%20Page.pdf,-,298-18437-ND,H3X4LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',20,0,"89.57000","0","1","PANDUCT® Type H","Active","Slotted (Raceway), Base","4.100"" (104.14mm)","6.00' (1.83m)","3.250"" (82.55mm)","Screw","Hinged","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDHN3x4-36897-1243-RR--ENG.pdf,-,298-18451-ND,HN3X4LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',20,0,"89.57000","0","1","PANDUCT® Type HN","Active","Slotted (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","3.250"" (82.55mm)","Screw","Hinged","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDF3X4-36897-779-R2--ENG.pdf,-,298-18283-ND,F3X4LG6-A,Panduit Corp,WIRE DUCT SLOTTED ADH SCRW GY 6',8,0,"89.57000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","4.010"" (101.85mm)","6.00' (1.83m)","3.251"" (82.58mm)","Adhesive, Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
https://www.panduit.com/content/dam/panduit/en/products/assets/e/e4/e4x/e4x4/e4x4yl6/media/E4X4.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/E4X4YL6.JPG,298-12232-ND,E4X4YL6,Panduit Corp,WIRE DUCT SLOTTED RIVET YLW 6',6,0,"90.20000","0","1","Fiber-Duct™","Active","Slotted (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","4.199"" (106.66mm)","Rivet","-","Poly-Vinyl Chloride (PVC)","Yellow"
http://www.panduit.com/heiler/CatalogCutSheets/NE.5X.5WH6%20Product%20Paper.pdf,-,298-18510-ND,NE2X2WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',56,0,"91.46000","0","1","PANDUCT® Type NE","Active","Slotted (Raceway), Base","2.000"" (50.80mm)","6.00' (1.83m)","2.140"" (54.35mm)","Screw","-","Polyphenylene Oxide (PPO), Halogen Free","White"
http://www.panduit.com/heiler/CatalogCutSheets/G.5X.5LG6%20Product%20Page.pdf,-,298-18354-ND,G2X5LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',50,0,"91.56000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","5.010"" (127.25mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/CatalogCutSheets/F.5X.5LG6%20Product%20Page.pdf,-,298-18275-ND,F2X5LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',33,0,"91.56000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","5.010"" (127.25mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDF2X5-36897-775-R2--ENG.pdf,-,298-18276-ND,F2X5WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',30,0,"91.56000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","5.010"" (127.25mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDG2X5-36897-1022-R1--ENG.pdf,-,298-18355-ND,G2X5WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',30,0,"91.56000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","5.010"" (127.25mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDF3X5-36897-780-R2--ENG.pdf,-,298-18285-ND,F3X5WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',20,0,"103.01000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","5.010"" (127.25mm)","6.00' (1.83m)","3.251"" (82.58mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDMC100x100-36897-820-R3--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_MC-WiringDuct.jpg,298-18470-ND,MC100X100IG2,Panduit Corp,WIRE DUCT SLOTTED 2PC SCRW 6.56',10,0,"105.70000","0","1","PANDUCT® Type MC","Active","Slotted (Raceway), 2 Piece","3.850"" (97.79mm)","6.56' (2.00m)","3.921"" (99.60mm)","Screw","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/NNC_Duct(38539-04).pdf,-,298-18518-ND,NNC25X75LG2,Panduit Corp,WIRE DUCT SLOTTED 2PC SCRW 6.56',10,0,"106.86000","0","1","PANDUCT® Type NNC","Active","Slotted (Raceway), 2 Piece","2.850"" (72.40mm)","6.56' (2.00m)","0.970"" (24.64mm)","Screw","Separate Snap in Lid (Included)","Polyphenylene Oxide (PPO), Halogen Free","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDFS6X4-36897-911-R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_FS-Series_LG.jpg,298-18325-ND,FS6X4LG6NM,Panduit Corp,WIRE DUCT SOLID BASE GRAY 6',14,0,"112.77000","0","1","PANDUCT® Type FS","Active","Solid (Raceway), Base","3.990"" (101.35mm)","6.00' (1.83m)","6.250"" (158.75mm)","-","No Mounting Holes","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/F6X4_36897-785_R1.pdf,-,298-18294-ND,F6X4WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',20,0,"115.82000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","3.992"" (101.40mm)","6.00' (1.83m)","6.250"" (158.75mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
-,-,298-18379-ND,G6X4BL6,Panduit Corp,"SLOTTED DUCT, PVC,6""X4""X6',BLACK",10,0,"115.82000","0","1","*","Active","-","-","-","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/NNC_Duct(38539-04).pdf,-,298-18519-ND,NNC37X75LG2,Panduit Corp,WIRE DUCT SLOTTED 2PC SCRW 6.56',10,0,"119.21000","0","1","PANDUCT® Type NNC","Active","Slotted (Raceway), 2 Piece","2.850"" (72.40mm)","6.56' (2.00m)","1.461"" (37.10mm)","Screw","Separate Snap in Lid (Included)","Polyphenylene Oxide (PPO), Halogen Free","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDG4X5-36897-718R2--ENG.pdf,-,298-18376-ND,G4X5BL6,Panduit Corp,WIRE DUCT SLOTTED SCREW BLACK 6',20,0,"120.75000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","5.000"" (127.00mm)","6.00' (1.83m)","4.250"" (107.95mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Black"
http://www.panduit.com/heiler/PartDrawings/C-WDG4X5-36897-718R2--ENG.pdf,-,298-18378-ND,G4X5WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',18,0,"120.75000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","5.000"" (127.00mm)","6.00' (1.83m)","4.250"" (107.95mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/CatalogCutSheets/NE.5X.5WH6%20Product%20Paper.pdf,-,298-18508-ND,NE1X4WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',15,0,"125.37000","0","1","PANDUCT® Type NE","Active","Slotted (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","1.140"" (28.96mm)","Screw","-","Polyphenylene Oxide (PPO), Halogen Free","White"
http://www.panduit.com/heiler/PartDrawings/C-WDDRD22--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_DRD22WH6.jpg,298-18251-ND,DRD22WH6,Panduit Corp,WIRE DUCT SLOTTED DIN RL FAST 6',7,0,"128.63000","0","1","PANDUCT®, PanelMax™","Active","Slotted (Raceway), Dual Channel","2.126"" (54.00mm)","6.00' (1.83m)","6.220"" (158.00mm)","DIN Rail Fasteners","DIN Rail Mount, Separate Snap In Hinged Lid (Included)","Poly-Vinyl Chloride (PVC)","White"
https://www.panduit.com/content/dam/panduit/en/products/assets/f/fr/fr6/fr6x/fr6x4yl6/media/FR6X4.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_FR6X4YL6.jpg,298-12258-ND,FR6X4YL6,Panduit Corp,WIRE DUCT SOLID BASE BRCKT MT 6',5,0,"132.83000","0","1","FiberRunner®","Active","Solid (Raceway), Base","4.440"" (112.80mm)","6.00' (1.83m)","6.587"" (167.30mm)","Bracket Mount","Hinged","Poly-Vinyl Chloride (PVC)","Yellow"
http://www.panduit.com/heiler/PartDrawings/C-WDG2X3EMI-36897-1264-R1--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/G2X3LG6EMI.jpg,298-10313-ND,G2X3LG6EMI,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',4,0,"135.03000","0","1","PANDUCT®, PanelMax™","Active","Slotted (Raceway), Base","3.016"" (76.61mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","Shield - EMI","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/NNC_Duct(38539-04).pdf,-,298-18521-ND,NNC50X75LG2,Panduit Corp,WIRE DUCT SLOTTED 2PC SCRW 6.56',9,0,"135.49000","0","1","PANDUCT® Type NNC","Active","Slotted (Raceway), 2 Piece","2.850"" (72.40mm)","6.56' (2.00m)","1.950"" (49.53mm)","Screw","Separate Snap in Lid (Included)","Polyphenylene Oxide (PPO), Halogen Free","Gray, Light"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_FS6X4BL6.jpg,298-18038-ND,FS6X4BL6,Panduit Corp,"SOLID RACEWAY,PVC, 6X4X 6',BLACK",72,0,"138.81000","0","1","PANDUCT® Type FS","Active","Slotted (Raceway), Base","3.990"" (101.35mm)","6.00' (1.83m)","6.250"" (158.75mm)","-","No Mounting Holes","Poly-Vinyl Chloride (PVC)","Black"
https://www.panduit.com/content/dam/panduit/en/products/assets/f/fr/fr6/fr6x/fr6x4yl6/media/FR6X4.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_FR6X4OR6.jpg,298-12257-ND,FR6X4OR6,Panduit Corp,WIRE DUCT SOLID BASE BRCKT MT 6',7,0,"139.44000","0","1","FiberRunner®","Active","Solid (Raceway), Base","4.440"" (112.80mm)","6.00' (1.83m)","6.587"" (167.30mm)","Bracket Mount","Hinged","Poly-Vinyl Chloride (PVC)","Orange"
http://www.panduit.com/heiler/CatalogCutSheets/NE.5X.5WH6%20Product%20Paper.pdf,-,298-18503-ND,NE1.5X4WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',10,0,"149.94000","0","1","PANDUCT® Type NE","Active","Slotted (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","1.642"" (41.70mm)","Screw","-","Polyphenylene Oxide (PPO), Halogen Free","White"
http://www.panduit.com/heiler/PartDrawings/C-WDG2X4EMI-36897-1265-RR--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/G2X4LG6EMI.jpg,298-10314-ND,G2X4LG6EMI,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',8,0,"155.19000","0","1","PANDUCT®, PanelMax™","Active","Slotted (Raceway), Base","3.992"" (101.40mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","Shield - EMI","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/NNC_Duct(38539-04).pdf,-,298-18522-ND,NNC75X75LG2,Panduit Corp,WIRE DUCT SLOTTED 2PC SCRW 6.56',5,0,"159.95000","0","1","PANDUCT® Type NNC","Active","Slotted (Raceway), 2 Piece","2.850"" (72.40mm)","6.56' (2.00m)","2.940"" (74.68mm)","Screw","Separate Snap in Lid (Included)","Polyphenylene Oxide (PPO), Halogen Free","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/FRHD2KT.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_FRHD2KTYL.jpg,298-12266-ND,FRHD2KTYL,Panduit Corp,WIRE DUCT SLOTTED 2PC BRKT MT 6',6,0,"168.95000","0","1","FiberRunner®","Active","Slotted (Raceway), 2 Piece","2.000"" (50.80mm)","6.00' (1.83m)","2.170"" (55.12mm)","Bracket Mount","Brackets, End Cap, Hinged Cover, Wire Retainers","Poly-Vinyl Chloride (PVC)","Yellow"
http://www.panduit.com/heiler/CatalogCutSheets/NE.5X.5WH6%20Product%20Paper.pdf,-,298-18516-ND,NE4X3WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',20,0,"181.13000","0","1","PANDUCT® Type NE","Active","Slotted (Raceway), Base","3.000"" (76.20mm)","6.00' (1.83m)","4.140"" (105.16mm)","Screw","-","Polyphenylene Oxide (PPO), Halogen Free","White"
http://www.panduit.com/heiler/PartDrawings/C-WDDRD33--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/DRD33LG6.jpg,298-10315-ND,DRD33LG6,Panduit Corp,WIRE DUCT SLOTTED DIN RL FAST 6',15,0,"195.41000","0","1","PANDUCT®, PanelMax™","Active","Slotted (Raceway), Dual Channel","3.120"" (79.25mm)","6.00' (1.83m)","7.220"" (183.40mm)","DIN Rail Fasteners","DIN Rail Mount, Separate Snap In Hinged Lid (Included)","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDDRD33--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_DRD33WH6.jpg,298-18252-ND,DRD33WH6,Panduit Corp,WIRE DUCT SLOTTED DIN RL FAST 6',4,0,"195.41000","0","1","PANDUCT®, PanelMax™","Active","Slotted (Raceway), Dual Channel","3.120"" (79.25mm)","6.00' (1.83m)","7.220"" (183.40mm)","DIN Rail Fasteners","DIN Rail Mount, Separate Snap In Hinged Lid (Included)","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDDRD44--ENG.pdf,-,298-18253-ND,DRD44WH6,Panduit Corp,WIRE DUCT SLOTTED DIN RL FAST 6',16,0,"255.05000","0","1","PANDUCT®, PanelMax™","Active","Slotted (Raceway), Dual Channel","4.125"" (104.78mm)","6.00' (1.83m)","8.228"" (209.00mm)","DIN Rail Fasteners","DIN Rail Mount, Separate Snap In Hinged Lid (Included)","Poly-Vinyl Chloride (PVC)","White"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_SRWD-1015.jpg,RPC5225-ND,SRWD-1015,Essentra Components,WIRE DUCT SLOTTED 2PC SCRW 6.50',2,0,"426.60000","0","1","SRWD","Active","Slotted (Raceway), 2 Piece","1.500"" (38.10mm)","6.50' (1.98m)","1.000"" (25.40mm)","Screw","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-152CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_181-15209.jpg,1436-1708-ND,181-15209,HellermannTyton,WIRE DUCT SLOTTED SCREW WHITE 6',15,0,"32.26000","0","1","Pro-Duct® SL","Active","Slotted (Raceway), Base","2.008"" (51.00mm)","6.00' (1.83m)","1.500"" (38.10mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","White"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240278.pdf,//media.digikey.com/photos/Phoenix%20Photos/3240278.jpg,277-5481-ND,3240278,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',22,40,"10.46000","0","1","CD","Active","Solid (Raceway), 2 Piece","1.575"" (40.00mm)","6.56' (2.00m)","1.181"" (30.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Gray"
http://www.panduit.com/heiler/CatalogCutSheets/G.5X.5LG6%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/G4X4LG6.JPG,298-10354-ND,G4X4LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',5,0,"83.90000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","4.250"" (107.95mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
https://assets.tripplite.com/product-pdfs/en/n080d252mwh.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N080-D25-2M-WH.JPG,TL1266-ND,N080-D25-2M-WH,Tripp Lite,WIRE DUCT SOLID 2PC ADH WT 6.56',18,0,"11.55000","0","1","-","Active","Solid (Raceway), 2 Piece","0.984"" (25.00mm)","6.56' (2.00m)","0.630"" (16.00mm)","Adhesive","-","Poly-Vinyl Chloride (PVC)","White"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240309.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3240309.jpg,277-9665-ND,3240309,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',16,0,"14.52000","0","1","CD","Active","Solid (Raceway), 2 Piece","1.575"" (40.00mm)","6.56' (2.00m)","1.575"" (40.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Blue"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240280.pdf,//media.digikey.com/photos/Phoenix%20Photos/3240280.jpg,277-5455-ND,3240280,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',13,552,"14.60000","0","1","CD","Active","Solid (Raceway), 2 Piece","2.362"" (60.00mm)","6.56' (2.00m)","1.181"" (30.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Gray"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240317.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3240317.jpg,277-9669-ND,3240317,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',16,0,"19.51000","0","1","CD","Active","Solid (Raceway), 2 Piece","0.984"" (25.00mm)","6.56' (2.00m)","3.150"" (80.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Blue"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3240626.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_3240626.jpg,277-12535-ND,3240626,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',16,70,"19.95000","0","1","CD","Active","Solid (Raceway), 2 Piece","3.150"" (80.00mm)","6.56' (2.00m)","1.575"" (40.00mm)","Rivet","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","White"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-102CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_181-Series-white.jpg,1436-1701-ND,181-11015,HellermannTyton,WIRE DUCT SLOTTED SCREW WHITE 6',0,0,"20.84000","0","1","Pro-Duct® SL","Active","Slotted (Raceway), Base","1.004"" (25.50mm)","6.00' (1.83m)","1.000"" (25.40mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","White"
