Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Kit Type","Values"
http://asp.vicorpower.com/CADPDF/5ZGRV0.PDF,//media.digikey.com/Photos/Vicor%20Corporation/18157.jpg,1102-1627-ND,18157,Vicor Corporation,STANDOFF KIT THREADED 1=6PCS,1432,0,"6.99000","0","1","Bulk","-","Active","Spacers, Standoffs - Round","12 pcs - 6 ea of Screws, 6 ea of Standoffs"
http://asp.vicorpower.com/CADPDF/K8NLT7.PDF,//media.digikey.com/Photos/Vicor%20Corporation/18153.jpg,1102-1562-ND,18153,Vicor Corporation,STANDOFF KIT .348 F-F,864,0,"9.28000","0","1","Bulk","-","Active","Spacers, Standoffs - Round","18 pcs - 12 ea of Screws, 6 ea of Standoffs"
http://asp.vicorpower.com/CADPDF/K8NLT8.PDF,//media.digikey.com/Photos/Vicor%20Corporation/18156.JPG,1102-1563-ND,18156,Vicor Corporation,STANDOFF KIT .403 F-F,830,0,"9.96000","0","1","Bulk","-","Active","Spacers, Standoffs - Round","18 pcs - 12 ea of Screws, 6 ea of Standoffs"
http://www.keyelco.com/product-pdf.cfm?p=4060,//media.digikey.com/Photos/Keystone%20Elect%20Photos/4799-4.jpg,36-4799-4-ND,4799-4,Keystone Electronics,HARDWARE MOUNTING KIT NYLON,2325,22,"3.68000","0","1","-","-","Active","4-40 Threaded Nuts, Screws, Spacers","12 pcs - 4 ea of 3 Values"
http://www.keyelco.com/product-pdf.cfm?p=4062,//media.digikey.com/Photos/Keystone%20Elect%20Photos/PC104-AL.jpg,36-6799-4-ND,6799-4,Keystone Electronics,HARDWARE MOUNTING KIT ALUMINUM,136,17,"4.68000","0","1","-","-","Active","4-40 Threaded Nuts, Screws, Spacers","12 pcs - 4 ea of 3 Values"
http://www.vicorpower.com/documents/applications_manual/16through-hole_socket.pdf,//media.digikey.com/Photos/Vicor%20Corporation/18152.jpg,1102-6042-ND,18152,Vicor Corporation,STAND OFF KIT .638 M-F,478,0,"6.95000","0","1","Bulk","-","Active","Spacers, Standoffs - Round","12 pcs - 6 ea of Screws, 6 ea of Standoffs"
http://asp.vicorpower.com/CADPDF/K8NLT6.PDF,//media.digikey.com/Photos/Vicor%20Corporation/18150.jpg,1102-1561-ND,18150,Vicor Corporation,STANDOFF KIT .325 F-F,471,0,"7.06000","0","1","Bulk","-","Active","Spacers, Standoffs - Round","18 pcs - 12 ea of Screws, 6 ea of Standoffs"
http://asp.vicorpower.com/CADPDF/K8NLT9.PDF,//media.digikey.com/Photos/Vicor%20Corporation/18158.jpg,1102-1564-ND,18158,Vicor Corporation,STANDOFF KIT .420 F-F 1=6SETS,399,0,"8.40000","0","1","Bulk","-","Active","Spacers, Standoffs - Round","18 pcs - 12 ea of Screws, 6 ea of Standoffs"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3299_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3299.jpg,1528-2339-ND,3299,Adafruit Industries LLC,BLACK NYLON SCREW AND STAND-OFF,150,0,"16.95000","0","1","Plastic Box","-","Active","M2.5 Male-Female Hex Threaded Standoff, Machine Screws, Nuts","380 pcs - Assorted of 10 values"
http://asp.vicorpower.com/CADPDF/6H7V7D.PDF,//media.digikey.com/Photos/Vicor%20Corporation/32183-01.jpg,1102-5812-ND,32183-01,Vicor Corporation,HEX STANDOFF 0.525"",419,0,"2.10000","0","1","Bulk","-","Active","Spacers - Hex, Round","-"
http://www.keyelco.com/product-pdf.cfm?p=4061,//media.digikey.com/Photos/Keystone%20Elect%20Photos/5799-4.jpg,36-5799-4-ND,5799-4,Keystone Electronics,HARDWARE MOUNTING KIT STAINLESS,96,0,"8.19000","0","1","-","-","Active","4-40 Threaded Nuts, Screws, Spacers","12 pcs - 4 ea of 3 Values"
https://www.panduit.com/content/dam/panduit/en/products/assets/0/0c/0cn/0cnb/cnbk/media/CNBK%20and%20CNB4K.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_CNB(4)K.jpg,298-14324-ND,CNB4K,Panduit Corp,NUT BONDING GROUND KIT,37,0,"21.47000","0","1","-","-","Active","Bonding Screw, Nut","8 pcs - 4 ea of Bonding Cage Nut and Bonding Screw"
http://www.keyelco.com/product-pdf.cfm?p=4898,//media.digikey.com/photos/Keystone%20Elect%20Photos/STR-440.JPG,36-STR-440-ND,STR-440,Keystone Electronics,KIT 4-40 THREADED STANDOFF 400PC,12,2,"153.61000","0","1","Plastic Cabinet","-","Active","4-40 Threaded Standoffs, Machine Screws","425 pcs - 25 ea of 16 Standoffs, 1 Machine Screw"
http://www.keyelco.com/product-pdf.cfm?p=4898,//media.digikey.com/photos/Keystone%20Elect%20Photos/STR-632.jpg,36-STR-632-ND,STR-632,Keystone Electronics,KIT 6-32 THREADED STANDOFF 400PC,6,0,"153.61000","0","1","Plastic Cabinet","-","Active","6-32 Threaded Standoffs, Machine Screws","400 pcs - 25 ea of 8 sizes and materials of Female-Female, Male-Female, Machine screws"
http://www.keyelco.com/product-pdf.cfm?p=4901,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_STR-Mx%20Series.jpg,36-STR-M3-ND,STR-M3,Keystone Electronics,KIT STANDOFF METRIC,5,0,"228.85000","0","1","Plastic Cabinet","-","Active","M3 Male-Female Hex Threaded Standoff, M3X6mm Machine Screws","425 pcs - 25 ea of 4 sizes Male-Female, Female in Brass, Nylon, 1 size Machine Screw"
http://www.keyelco.com/product-pdf.cfm?p=4063,//media.digikey.com/Photos/Keystone%20Elect%20Photos/PC104-BR.jpg,36-8799-4-ND,8799-4,Keystone Electronics,HARDWARE MOUNTING KIT BRASS,39,159,"6.20000","0","1","-","-","Active","4-40 Threaded Nuts, Screws, Spacers","12 pcs - 4 ea of 3 Values"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3658_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3658.jpg,1528-2528-ND,3658,Adafruit Industries LLC,WHITE NYLON SCREW AND STAND-OFF,79,0,"14.95000","0","1","Plastic Box","-","Active","Hex Nut, Screws, Standoffs - Hex","420 pcs - Assorted of 10 Values"
http://asp.vicorpower.com/CADPDF/5ZGRV0.PDF,//media.digikey.com/Photos/Vicor%20Corporation/19133.jpg,1102-1577-ND,19133,Vicor Corporation,STANDOFF KIT .403 M-F 1=100PCS,7,0,"62.90000","0","1","Bulk","-","Active","Spacers, Standoffs - Round","100 pcs - 100 ea of Standoffs"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/977990.jpg,732-10189-ND,977990,Wurth Electronics Inc.,SMD SPACER STUDS,4,0,"75.63000","0","1","Plastic Box with Bin Guide","-","Active","Spacers, Standoffs - Round","210 pcs - 6 ea of 35 values"
