Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Kit Type","Resistance (Ohms)","Power (Watts)","Tolerance","Features","Quantity","Mounting Type","Packages Included"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0402FT-04-ND,KIT-RMCF0402FT-04,Stackpole Electronics Inc,RES KIT 1K-9.76K 1/16W 2880PCS,142,0,"37.82000","0","1","Notebook","RMCF","Active","Thick Film","1k ~ 9.76k","1/16W","±1%","Automotive AEC-Q200","2880 Pieces (96 Values - 30 Each)","Surface Mount","0402 (1005 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0402FT-05-ND,KIT-RMCF0402FT-05,Stackpole Electronics Inc,RES KIT 10K-97.6K 1/16W 2880PCS,109,0,"37.82000","0","1","Notebook","RMCF","Active","Thick Film","10k ~ 97.6k","1/16W","±1%","Automotive AEC-Q200","2880 Pieces (96 Values - 30 Each)","Surface Mount","0402 (1005 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0402FT-03-ND,KIT-RMCF0402FT-03,Stackpole Electronics Inc,RES KIT 100-976 1/16W 2880PCS,106,0,"37.82000","0","1","Notebook","RMCF","Active","Thick Film","100 ~ 976","1/16W","±1%","Automotive AEC-Q200","2880 Pieces (96 Values - 30 Each)","Surface Mount","0402 (1005 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/Sample_kits_2016.pdf,//media.digikey.com/Photos/Susumu%20Photos/MFG_Sample-Kits.jpg,408-1994-ND,RG1005PD-KIT-FILE,Susumu,RES KIT 10-100K 1/16W 5820PCS,69,0,"80.97000","0","1","Notebook","RG","Active","Thin Film","10 ~ 100k","1/16W","±0.5%","Automotive AEC-Q200","5820 Pieces (97 Values - 60 Each)","Surface Mount","0402 (1005 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Dale%20PDFs/LTW964TPW06030DB00.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/LTW964TPW06030DB00.JPG,541-1985-ND,LTW964TPW06030DB00,Vishay Dale,RES KIT 10-332K 1/10W 2200PCS,93,0,"91.66000","0","1","Notebook","TNPW","Active","Thin Film","10 ~ 332k","1/10W","±0.1%","Anti-Sulfur, Automotive AEC-Q200, Moisture Resistant","2200 Pieces (110 Values - 20 Each)","Surface Mount","0603 (1608 Metric)"
http://www.vishay.com/docs/28858/labkitmct0603at.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/LCT964MCT0603MDB00.JPG,541-1981-ND,LCT964MCT0603MDB00,Vishay Dale,RESISTR KIT 47-511K 1/8W 1960PCS,45,0,"91.66000","0","1","Notebook","MCT - Precision","Active","Thin Film","47 ~ 511k","1/8W","±0.1%","Anti-Sulfur, Automotive AEC-Q200","1960 Pieces (98 Values - 20 Each)","Surface Mount","0603 (1608 Metric)"
http://www.vishay.com/docs/28859/labkitmcs0402.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/LCS964MCS04020DB00.jpg,541-1979-ND,LCS964MCS04020DB00,Vishay Dale,RES KIT 47-221K 1/16W 3600PCS,38,0,"91.66000","0","1","Notebook","MCS - Precision","Active","Thin Film","47 ~ 221k","1/16W","±0.1%","-","3600 Pieces (90 Values - 40 Each)","Surface Mount","0402 (1005 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/Sample_kits_2016.pdf,//media.digikey.com/Photos/Susumu%20Photos/MFG_Sample-Kits.jpg,408-1995-ND,RG1608PD-KIT-FILE,Susumu,RES KIT 10-360K 1/10W 6600PCS,44,0,"99.30000","0","1","Notebook","RG","Active","Thin Film","10 ~ 360k","1/10W","±0.5%","Automotive AEC-Q200","6600 Pieces (110 Values - 60 Each)","Surface Mount","0603 (1608 Metric)"
http://www.yageo.com/documents/recent/PYu-RC_Group_51_RoHS_L_10.pdf,//media.digikey.com/Photos/Yageo%20Photos/MFG_%20RC0201-R-SKE24L.jpg,RC0201-R-SKE24L-ND,RC0201-R-SKE24L,Yageo,RESISTR KIT 0-10M 1/20W 12900PCS,33,0,"322.51000","0","1","Notebook","RC","Active","Thick Film","0.0 ~ 10M","1/20W","Jumper, ±1%, ±5%","Moisture Resistant","12900 Pieces (129 Values - 100 Each)","Surface Mount","0201 (0603 Metric)"
http://www.vishay.com/docs/49247/49247_pt9082.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/LAE1ACHIP0402KFE96.JPG,541-1418-ND,LAE1ACHIP0402KFE96,Vishay Dale,RESISTOR KIT 0-1M 1/16W 12200PCS,104,0,"377.41000","0","1","Plastic Box with Bin Guide","CRCW","Active","Thick Film","0.0 ~ 1M","1/16W","Jumper, ±1%","Automotive AEC-Q200","12200 Pieces (122 Values - 100 Each)","Surface Mount","0402 (1005 Metric)"
http://www.vishay.com/docs/49247/49247_pt9082.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/LAE1BCHIP0603KFE96.JPG,541-1419-ND,LAE1BCHIP0603KFE96,Vishay Dale,RESISTOR KIT 0-1M 1/10W 6100PCS,77,0,"425.44000","0","1","Plastic Box with Bin Guide","CRCW","Active","Thick Film","0.0 ~ 1M","1/10W","Jumper, ±1%","Automotive AEC-Q200","6100 Pieces (122 Values - 50 Each)","Surface Mount","0603 (1608 Metric)"
http://www.vishay.com/docs/49247/49247_pt9082.pdf,//media.digikey.com/photos/Vishay%20Dale%20Photos/LAE1CCHIP0805KFE96.JPG,541-1420-ND,LAE1CCHIP0805KFE96,Vishay Dale,RESISTOR KIT 0-1M 1/8W 6100PCS,31,0,"473.48000","0","1","Plastic Box with Bin Guide","CRCW","Active","Thick Film","0.0 ~ 1M","1/8W","Jumper, ±1%","Automotive AEC-Q200","6100 Pieces (122 Values - 50 Each)","Surface Mount","0805 (2012 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0201FT-04-ND,KIT-RMCF0201FT-04,Stackpole Electronics Inc,RES KIT 1K-9.76K 1/20W 2880PCS,82,0,"37.82000","0","1","Notebook","RMCF","Active","Thick Film","1k ~ 9.76k","1/20W","±1%","-","2880 Pieces (96 Values - 30 Each)","Surface Mount","0201 (0603 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0402FT-02-ND,KIT-RMCF0402FT-02,Stackpole Electronics Inc,RES KIT 10-97.6 1/16W 2880PCS,80,0,"37.82000","0","1","Notebook","RMCF","Active","Thick Film","10 ~ 97.6","1/16W","±1%","Automotive AEC-Q200","2880 Pieces (96 Values - 30 Each)","Surface Mount","0402 (1005 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0201FT-05-ND,KIT-RMCF0201FT-05,Stackpole Electronics Inc,RES KIT 10K-97.6K 1/20W 2880PCS,54,0,"37.82000","0","1","Notebook","RMCF","Active","Thick Film","10k ~ 97.6k","1/20W","±1%","-","2880 Pieces (96 Values - 30 Each)","Surface Mount","0201 (0603 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0603FT-05-ND,KIT-RMCF0603FT-05,Stackpole Electronics Inc,RES KIT 10K-97.6K 1/10W 1920PCS,53,0,"37.82000","0","1","Notebook","RMCF","Active","Thick Film","10k ~ 97.6k","1/10W","±1%","Automotive AEC-Q200","1920 Pieces (96 Values - 20 Each)","Surface Mount","0603 (1608 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0201FT-02-ND,KIT-RMCF0201FT-02,Stackpole Electronics Inc,RES KIT 10-97.6 1/20W 2880PCS,49,0,"37.82000","0","1","Notebook","RMCF","Active","Thick Film","10 ~ 97.6","1/20W","±1%","-","2880 Pieces (96 Values - 30 Each)","Surface Mount","0201 (0603 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0603FT-02-ND,KIT-RMCF0603FT-02,Stackpole Electronics Inc,RES KIT 10-97.6 1/10W 1920PCS,47,0,"37.82000","0","1","Notebook","RMCF","Active","Thick Film","10 ~ 97.6","1/10W","±1%","Automotive AEC-Q200","1920 Pieces (96 Values - 20 Each)","Surface Mount","0603 (1608 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0402FT-06-ND,KIT-RMCF0402FT-06,Stackpole Electronics Inc,RES KIT 100K-976K 1/16W 2880PCS,43,0,"37.82000","0","1","Notebook","RMCF","Active","Thick Film","100k ~ 976k","1/16W","±1%","Automotive AEC-Q200","2880 Pieces (96 Values - 30 Each)","Surface Mount","0402 (1005 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0603FT-06-ND,KIT-RMCF0603FT-06,Stackpole Electronics Inc,RES KIT 100K-976K 1/10W 1920PCS,42,0,"37.82000","0","1","Notebook","RMCF","Active","Thick Film","100k ~ 976k","1/10W","±1%","Automotive AEC-Q200","1920 Pieces (96 Values - 20 Each)","Surface Mount","0603 (1608 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0201FT-03-ND,KIT-RMCF0201FT-03,Stackpole Electronics Inc,RES KIT 100-976 1/20W 2880PCS,40,0,"37.82000","0","1","Notebook","RMCF","Active","Thick Film","100 ~ 976","1/20W","±1%","-","2880 Pieces (96 Values - 30 Each)","Surface Mount","0201 (0603 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0603FT-03-ND,KIT-RMCF0603FT-03,Stackpole Electronics Inc,RES KIT 100-976 1/10W 1920PCS,39,0,"37.82000","0","1","Notebook","RMCF","Active","Thick Film","100 ~ 976","1/10W","±1%","Automotive AEC-Q200","1920 Pieces (96 Values - 20 Each)","Surface Mount","0603 (1608 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0603FT-04-ND,KIT-RMCF0603FT-04,Stackpole Electronics Inc,RES KIT 1K-9.76K 1/10W 1920PCS,34,0,"37.82000","0","1","Notebook","RMCF","Active","Thick Film","1k ~ 9.76k","1/10W","±1%","Automotive AEC-Q200","1920 Pieces (96 Values - 20 Each)","Surface Mount","0603 (1608 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/Sample_kits_2016.pdf,//media.digikey.com/Photos/Susumu%20Photos/MFG_Sample-Kits.jpg,408-1996-ND,RG2012PD-KIT-FILE,Susumu,RESISTOR KIT 10-1M 1/8W 7200PCS,21,0,"142.78000","0","1","Notebook","RG","Active","Thin Film","10 ~ 1M","1/8W","±0.5%","Automotive AEC-Q200","7200 Pieces (120 Values - 60 Each)","Surface Mount","0805 (2012 Metric)"
http://www.vishay.com/docs/49247/49247_pt9082.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/LAE1DCHIP1206KFE96.JPG,541-1421-ND,LAE1DCHIP1206KFE96,Vishay Dale,RESISTOR KIT 0-1M 1/4W 6100PCS,16,0,"521.51000","0","1","Plastic Box with Bin Guide","CRCW","Active","Thick Film","0.0 ~ 1M","1/4W","Jumper, ±1%","Automotive AEC-Q200","6100 Pieces (122 Values - 50 Each)","Surface Mount","1206 (3216 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0603JT-14-ND,KIT-RMCF0603JT-14,Stackpole Electronics Inc,RES KIT 100K-10M 1/10W 960PCS,52,0,"26.69000","0","1","Notebook","RMCF","Active","Thick Film","100k ~ 10M","1/10W","±5%","Automotive AEC-Q200","960 Pieces (48 Values - 20 Each)","Surface Mount","0603 (1608 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0603JT-13-ND,KIT-RMCF0603JT-13,Stackpole Electronics Inc,RESISTOR KIT 1K-91K 1/10W 960PCS,21,0,"26.69000","0","1","Notebook","RMCF","Active","Thick Film","1k ~ 91k","1/10W","±5%","Automotive AEC-Q200","960 Pieces (48 Values - 20 Each)","Surface Mount","0603 (1608 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0402JT-13-ND,KIT-RMCF0402JT-13,Stackpole Electronics Inc,RESISTR KIT 1K-91K 1/16W 1440PCS,15,0,"26.69000","0","1","Notebook","RMCF","Active","Thick Film","1k ~ 91k","1/16W","±5%","Automotive AEC-Q200","1440 Pieces (48 Values - 30 Each)","Surface Mount","0402 (1005 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0603JT-12-ND,KIT-RMCF0603JT-12,Stackpole Electronics Inc,RESISTOR KIT 10-910 1/10W 960PCS,13,0,"26.69000","0","1","Notebook","RMCF","Active","Thick Film","10 ~ 910","1/10W","±5%","Automotive AEC-Q200","960 Pieces (48 Values - 20 Each)","Surface Mount","0603 (1608 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF0402JT-12.jpg,KIT-RMCF0402JT-12-ND,KIT-RMCF0402JT-12,Stackpole Electronics Inc,RESISTR KIT 10-910 1/16W 1440PCS,9,0,"26.69000","0","1","Notebook","RMCF","Active","Thick Film","10 ~ 910","1/16W","±5%","Automotive AEC-Q200","1440 Pieces (48 Values - 30 Each)","Surface Mount","0402 (1005 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF1206JT-13-ND,KIT-RMCF1206JT-13,Stackpole Electronics Inc,RESISTOR KIT 1K-91K 1/4W 960PCS,21,0,"33.70000","0","1","Notebook","RMCF","Active","Thick Film","1k ~ 91k","1/4W","±5%","Automotive AEC-Q200","960 Pieces (48 Values - 20 Each)","Surface Mount","1206 (3216 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0805JT-12-ND,KIT-RMCF0805JT-12,Stackpole Electronics Inc,RESISTOR KIT 10-910 1/8W 960PCS,18,0,"33.70000","0","1","Notebook","RMCF","Active","Thick Film","10 ~ 910","1/8W","±5%","Automotive AEC-Q200","960 Pieces (48 Values - 20 Each)","Surface Mount","0805 (2012 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF1206JT-14-ND,KIT-RMCF1206JT-14,Stackpole Electronics Inc,RESISTR KIT 100K-10M 1/4W 960PCS,17,0,"33.70000","0","1","Notebook","RMCF","Active","Thick Film","100k ~ 10M","1/4W","±5%","Automotive AEC-Q200","960 Pieces (48 Values - 20 Each)","Surface Mount","1206 (3216 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0805JT-13-ND,KIT-RMCF0805JT-13,Stackpole Electronics Inc,RESISTOR KIT 1K-91K 1/8W 960PCS,16,0,"33.70000","0","1","Notebook","RMCF","Active","Thick Film","1k ~ 91k","1/8W","±5%","Automotive AEC-Q200","960 Pieces (48 Values - 20 Each)","Surface Mount","0805 (2012 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF1206JT-12-ND,KIT-RMCF1206JT-12,Stackpole Electronics Inc,RESISTOR KIT 10-910 1/4W 960PCS,15,0,"33.70000","0","1","Notebook","RMCF","Active","Thick Film","10 ~ 910","1/4W","±5%","Automotive AEC-Q200","960 Pieces (48 Values - 20 Each)","Surface Mount","1206 (3216 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0805JT-14-ND,KIT-RMCF0805JT-14,Stackpole Electronics Inc,RESISTR KIT 100K-10M 1/8W 960PCS,8,0,"33.70000","0","1","Notebook","RMCF","Active","Thick Film","100k ~ 10M","1/8W","±5%","Automotive AEC-Q200","960 Pieces (48 Values - 20 Each)","Surface Mount","0805 (2012 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0201FT-06-ND,KIT-RMCF0201FT-06,Stackpole Electronics Inc,RES KIT 100K-976K 1/20W 2880PCS,32,0,"37.82000","0","1","Notebook","RMCF","Active","Thick Film","100k ~ 976k","1/20W","±1%","-","2880 Pieces (96 Values - 30 Each)","Surface Mount","0201 (0603 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0805FT-06-ND,KIT-RMCF0805FT-06,Stackpole Electronics Inc,RES KIT 100K-976K 1/8W 1920PCS,43,0,"45.38000","0","1","Notebook","RMCF","Active","Thick Film","100k ~ 976k","1/8W","±1%","Automotive AEC-Q200","1920 Pieces (96 Values - 20 Each)","Surface Mount","0805 (2012 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0805FT-04-ND,KIT-RMCF0805FT-04,Stackpole Electronics Inc,RES KIT 1K-9.76K 1/8W 1920PCS,38,0,"45.38000","0","1","Notebook","RMCF","Active","Thick Film","1k ~ 9.76k","1/8W","±1%","Automotive AEC-Q200","1920 Pieces (96 Values - 20 Each)","Surface Mount","0805 (2012 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0805FT-03-ND,KIT-RMCF0805FT-03,Stackpole Electronics Inc,RESISTR KIT 100-976 1/8W 1920PCS,30,0,"45.38000","0","1","Notebook","RMCF","Active","Thick Film","100 ~ 976","1/8W","±1%","Automotive AEC-Q200","1920 Pieces (96 Values - 20 Each)","Surface Mount","0805 (2012 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0805FT-05-ND,KIT-RMCF0805FT-05,Stackpole Electronics Inc,RES KIT 10K-97.6K 1/8W 1920PCS,20,0,"45.38000","0","1","Notebook","RMCF","Active","Thick Film","10k ~ 97.6k","1/8W","±1%","Automotive AEC-Q200","1920 Pieces (96 Values - 20 Each)","Surface Mount","0805 (2012 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF0805FT-02-ND,KIT-RMCF0805FT-02,Stackpole Electronics Inc,RESISTR KIT 10-97.6 1/8W 1920PCS,19,0,"45.38000","0","1","Notebook","RMCF","Active","Thick Film","10 ~ 97.6","1/8W","±1%","Automotive AEC-Q200","1920 Pieces (96 Values - 20 Each)","Surface Mount","0805 (2012 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF1206FT-04-ND,KIT-RMCF1206FT-04,Stackpole Electronics Inc,RES KIT 1K-9.76K 1/4W 1920PCS,25,0,"52.05000","0","1","Notebook","RMCF","Active","Thick Film","1k ~ 9.76k","1/4W","±1%","Automotive AEC-Q200","1920 Pieces (96 Values - 20 Each)","Surface Mount","1206 (3216 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF1206FT-05-ND,KIT-RMCF1206FT-05,Stackpole Electronics Inc,RES KIT 10K-97.6K 1/4W 1920PCS,23,0,"52.05000","0","1","Notebook","RMCF","Active","Thick Film","10k ~ 97.6k","1/4W","±1%","Automotive AEC-Q200","1920 Pieces (96 Values - 20 Each)","Surface Mount","1206 (3216 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF1206FT-06-ND,KIT-RMCF1206FT-06,Stackpole Electronics Inc,RES KIT 100K-976K 1/4W 1920PCS,23,0,"52.05000","0","1","Notebook","RMCF","Active","Thick Film","100k ~ 976k","1/4W","±1%","Automotive AEC-Q200","1920 Pieces (96 Values - 20 Each)","Surface Mount","1206 (3216 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF1206FT-03-ND,KIT-RMCF1206FT-03,Stackpole Electronics Inc,RESISTR KIT 100-976 1/4W 1920PCS,19,0,"52.05000","0","1","Notebook","RMCF","Active","Thick Film","100 ~ 976","1/4W","±1%","Automotive AEC-Q200","1920 Pieces (96 Values - 20 Each)","Surface Mount","1206 (3216 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/KIT-RMCF-Series-Notebook.jpg,KIT-RMCF1206FT-02-ND,KIT-RMCF1206FT-02,Stackpole Electronics Inc,RESISTR KIT 10-97.6 1/4W 1920PCS,18,0,"52.05000","0","1","Notebook","RMCF","Active","Thick Film","10 ~ 97.6","1/4W","±1%","Automotive AEC-Q200","1920 Pieces (96 Values - 20 Each)","Surface Mount","1206 (3216 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/Sample_kits_2016.pdf,//media.digikey.com/Photos/Susumu%20Photos/MFG_Sample-Kits.jpg,408-1990-ND,RL1220-KIT-FILE,Susumu,RESISTOR KIT 0.011-10 1240PCS,15,0,"52.42000","0","1","Notebook","RL","Active","Thin Film","0.011 ~ 10","1/4W, 1/3W","±1%, ±2%, ±5%","Current Sense","1240 Pieces (31 Values - 40 Each)","Surface Mount","0805 (2012 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/CSR-Series-Kit-Notebook.jpg,KIT-CSR1206FT-ND,KIT-CSR1206FT,Stackpole Electronics Inc,RESISTOR KIT 0.001-1 525PCS,19,0,"74.36000","0","1","Notebook","CSNL, CSR","Active","Metal Foil, Thick Film","0.001 ~ 1","1/2W, 1W","±1%","Current Sense, Moisture Resistant","525 Pieces (21 Values - 25 Each)","Surface Mount","1206 (3216 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/Sample_kits_2016.pdf,//media.digikey.com/Photos/Susumu%20Photos/MFG_Sample-Kits.jpg,408-2000-ND,RG1005NW-KIT-FILE,Susumu,RES KIT 47-100K 1/16W 3240PCS,6,0,"78.08000","0","1","Notebook","RG","Active","Thin Film","47 ~ 100k","1/16W","±0.05%","Automotive AEC-Q200","3240 Pieces (81 Values - 40 Each)","Surface Mount","0402 (1005 Metric)"
https://www.seielect.com/catalog/sei-engineering kits.pdf,//media.digikey.com/Photos/Stackpole%20Photos/CSR-Series-Kit-Notebook.jpg,KIT-CSR2512FT-ND,KIT-CSR2512FT,Stackpole Electronics Inc,RES KIT 0.0005-0.75 2W 675PCS,9,0,"87.29000","0","1","Notebook","CSNL, CSRF, CSRN","Active","Metal Foil, Thick Film","0.0005 ~ 0.75","2W","±1%","Current Sense, Moisture Resistant","675 Pieces (27 Values - 25 Each)","Surface Mount","2512 (6432 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/Sample_kits_2016.pdf,//media.digikey.com/Photos/Susumu%20Photos/MFG_Sample-Kits.jpg,408-1997-ND,RG1005PB-KIT-FILE,Susumu,RES KIT 47-100K 1/16W 4860PCS,5,0,"87.29000","0","1","Notebook","RG","Active","Thin Film","47 ~ 100k","1/16W","±0.1%","Automotive AEC-Q200","4860 Pieces (81 Values - 60 Each)","Surface Mount","0402 (1005 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/Sample_kits_2016.pdf,//media.digikey.com/Photos/Susumu%20Photos/MFG_Sample-Kits.jpg,408-1993-ND,RR1220PD-KIT-FILE,Susumu,RES KIT 11.5-931K 1/10W 9660PCS,17,0,"91.66000","0","1","Notebook","RR","Active","Thin Film","11.5 ~ 931k","1/10W","±0.5%","-","9660 Pieces (161 Values - 60 Each)","Surface Mount","0805 (2012 Metric)"
http://www.vishay.com/docs/28860/labkitmct0603.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/LCT964MCT06030DB00.jpg,541-1980-ND,LCT964MCT06030DB00,Vishay Dale,RES KIT 47-511K 1/10W 1960PCS,13,0,"91.66000","0","1","Notebook","MCT - Precision","Active","Thin Film","47 ~ 511k","1/10W","±0.1%","-","1960 Pieces (98 Values - 20 Each)","Surface Mount","0603 (1608 Metric)"
http://www.vishay.com/docs/28857/labkitmmb0207.pdf,//media.digikey.com/Photos/Vishay%20Beyschlag%20Photos/LMB964MMB02070DB00.jpg,749-1000-ND,LMB964MMB02070DB00,Vishay Beyschlag,RESISTOR KIT 33-1M 0.4W 2180PCS,8,0,"91.66000","0","1","Notebook","MMB - Precision","Active","Thin Film","33 ~ 1M","0.4W","±0.1%","Automotive AEC-Q200","2180 Pieces (109 Values - 20 Each)","Surface Mount","MELF, 0207"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/Sample_kits_2016.pdf,//media.digikey.com/Photos/Susumu%20Photos/MFG_Sample-Kits.jpg,408-1992-ND,RR0816PD-KIT-FILE,Susumu,RES KIT 12.4-118K 1/16W 7500PCS,8,0,"91.66000","0","1","Notebook","RR","Active","Thin Film","12.4 ~ 118k","1/16W","±0.5%","-","7500 Pieces (125 Values - 60 Each)","Surface Mount","0603 (1608 Metric)"
