Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Kit Type","Style","Material - Core","Quantity","Inductance Range","Mounting Type","Packages Included","Features","Shielding"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/744741.jpg,732-10177-ND,744741,Wurth Electronics Inc.,RADIAL LEADED WIRE INDUCTORS WE-,31,0,"140.00000","0","1","Plastic Box with Bin Guide","WE-TI","Active","Fixed","Wirewound","Ferrite","415 Pieces (Assorted Per Value)","1µH ~ 22mH","Through Hole","Radial","-","-"
https://search.murata.co.jp/Ceramy/image/img/P02/JELF243C-0015.pdf,//media.digikey.com/Photos/Murata%20Photos/MFG_EKDMGN05.jpg,490-17338-ND,EKDMGN05-KIT,Murata Electronics North America,KIT RF INDUCTOR 0201-0402,27,0,"146.54000","0","1","Notebook","LQP03, LQW15","Active","Fixed","Thin Film, Wirewound","Non-Magnetic","690 Pieces (69 Values - 10 Each)","600pH ~ 120nH","Surface Mount","0201, 0402","-","Unshielded"
http://products.pulseelex.com/files/product_files/P821_443.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-4117-ND,PA4349ANLKIT,Pulse Electronics Power,INDUCT KIT PA4349.XXXANLT SERIES,55,0,"87.29000","0","1","Plastic Box","PA4349.XXXANLT","Active","Fixed","Molded","-","32 Pieces (16 Values - 2 Each)","1.5µH ~ 100µH","Surface Mount","Non-Standard SMD","AEC-Q200, High Current","Shielded"
http://products.pulseelex.com/files/product_files/P796_954.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-4115-ND,PA4344ANLKIT,Pulse Electronics Power,KIT INDUCT PA4344.XXXANLT SERIES,30,0,"87.29000","0","1","Plastic Box","PA4344.XXXANLT","Active","Fixed","Molded","-","45 Pieces (15 Values - 3 Each)","470nH ~ 82µH","Surface Mount","Non-Standard SMD","AEC-Q200, High Current","Shielded"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_16.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3530-ND,PG0085NLKIT,Pulse Electronics Power,KIT FIXED IND PG0085 SERIES,156,0,"7.96000","0","1","Plastic Box with Bin Guide","PG0085NL","Active","Fixed","Wirewound","-","45 Pieces (15 Values - 3 Each)","1µH ~ 220µH","Surface Mount","Non-Standard SMD","Drum Core","-"
http://productfinder.pulseeng.com/products/datasheets/P768.pdf,//media.digikey.com/Photos/Pulse%20Photos/Inductor-KIT-Series.jpg,553-3368-ND,PA4341NLKIT,Pulse Electronics Power,INDUCT KIT PA4341.XXXNLT SERIES,116,0,"45.38000","0","1","Plastic Box with Bin Guide","PA4341.XXXNLT","Active","Fixed","Molded","-","90 Pieces (18 Values - 5 Each)","100nH ~ 47µH","Surface Mount","Non-Standard SMD","AEC-Q200, Drum Core, High Current","Shielded"
https://www.johansontechnology.com/downloads/jti-prototyping.pdf,//media.digikey.com/photos/Johanson%20Tech%20Photos/L402DC.JPG,712-1452-ND,L402DC,Johanson Technology Inc.,0402 S HI FREQ IND DESIGNER KIT,52,0,"45.38000","0","1","-","-","Active","Fixed","Wirewound","Ceramic","1400 Pieces (28 Values - 50 Each)","1nH ~ 100nH","Surface Mount","0402 (1005 Metric)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Wurth%20Electronics%20PDFs/744786A_Design_Kit.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_744786A.jpg,732-6220-ND,744786A,Wurth Electronics Inc.,MULTILAYER RF IND KIT 0603,11,0,"110.00000","0","1","Plastic Box with Bin Guide","WE-MK","Active","Fixed","Multilayer","Ceramic","1020 Pieces (34 Values - 30 Each)","-","Surface Mount","0603 (1608 Metric)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Wurth%20Electronics%20PDFs/744784A_Design_Kit.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_744784A.jpg,732-6219-ND,744784A,Wurth Electronics Inc.,MULTILAYER RF IND KIT 0402,4,0,"110.00000","0","1","Plastic Box with Bin Guide","WE-MK","Active","Fixed","Multilayer","Ceramic","900 Pieces (30 Values - 30 Each)","1nH ~ 270nH","Surface Mount","0402 (1005 Metric)","-","Unshielded"
https://www.johansontechnology.com/downloads/jti-prototyping.pdf,//media.digikey.com/photos/Johanson%20Tech%20Photos/L201DC.JPG,712-1503-ND,L201DC,Johanson Technology Inc.,0201 S HI FREQ IND DESIGNER KIT,24,0,"45.38000","0","1","Plastic Box with Bin Guide","-","Active","Fixed","Wirewound","Ceramic","1400 Pieces (28 Values - 50 Each)","600pH ~ 39nH","Surface Mount","0201 (0603 Metric)","-","-"
https://www.johansontechnology.com/downloads/jti-prototyping.pdf,//media.digikey.com/photos/Johanson%20Tech%20Photos/L603DC.JPG,712-1451-ND,L603DC,Johanson Technology Inc.,0603 S HI FREQ IND DESIGNER KIT,11,0,"45.38000","0","1","-","-","Active","Fixed","Wirewound","Ceramic","1400 Pieces (28 Values - 50 Each)","1nH ~ 220nH","Surface Mount","0603 (1608 Metric)","-","-"
https://www.johansontechnology.com/downloads/jti-prototyping.pdf,//media.digikey.com/Photos/Johanson%20Dielect%20Photos/L402W.JPG,712-1558-ND,L402W,Johanson Technology Inc.,0402 WIRE WOUND HIGH Q IND KIT,10,0,"45.38000","0","1","Box","-","Active","Fixed","Wirewound","Ceramic","560 Pieces (28 Values - 20 Each)","1nH ~ 120nH","Surface Mount","0402 (1005 Metric)","-","-"
https://www.johansontechnology.com/downloads/jti-prototyping.pdf,//media.digikey.com/Photos/Johanson%20Tech%20Photos/L603W.jpg,712-1560-ND,L603W,Johanson Technology Inc.,0603 WIRE WOUND HIGH Q IND KIT,7,0,"45.38000","0","1","Box","-","Active","Fixed","Wirewound","Ceramic","560 Pieces (28 Values - 20 Each)","1.6nH ~ 330nH","Surface Mount","0603 (1608 Metric)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Wurth%20Electronics%20PDFs/7443832_WE-MAPI_Design_Kit~.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/7443832.jpg,732-5060-ND,7443832,Wurth Electronics Inc.,WE-MAPI DESIGN KIT,2,0,"117.00000","0","1","Plastic Box with Bin Guide","WE-MAPI","Active","Fixed","Molded","Metal Composite","310 Pieces (31 Values - 10 Each)","330nH ~ 10µH","Surface Mount","1008 (2520 Metric)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Wurth%20Electronics%20PDFs/7443833_WE-MAPI_Design_Kit~.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/7443833.jpg,732-5061-ND,7443833,Wurth Electronics Inc.,WE-MAPI DESIGN KIT,3,0,"125.00000","0","1","Plastic Box with Bin Guide","WE-MAPI","Active","Fixed","Molded","Metal Composite","360 Pieces (36 Values - 10 Each)","330nH ~ 47µH","Surface Mount","1212 (3030 Metric)","-","-"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/744765A.jpg,732-10181-ND,744765A,Wurth Electronics Inc.,SMD WIRE WOUND CERAMIC INDUCTORS,6,0,"132.50000","0","1","Plastic Box with Bin Guide","WE-KI","Active","Fixed","Wirewound","Ceramic","1080 Pieces (36 Values - 30 Each)","1nH ~ 56nH","Surface Mount","0402 (1005 Metric)","-","-"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/744741.jpg,732-10178-ND,744743,Wurth Electronics Inc.,RADIAL LEADED WIRE INDUCTORS WE-,8,0,"140.00000","0","1","Plastic Box with Bin Guide","WE-TI","Active","Fixed","Wirewound","Ferrite","150 Pieces (15 Values - 10 Each)","10µH ~ 150mH","Through Hole","Radial","-","-"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/744731.jpg,732-10179-ND,744731,Wurth Electronics Inc.,SHIELDED RADIAL LEADED WIRE WOUN,3,0,"146.25000","0","1","Plastic Box with Bin Guide","WE-TIS","Active","Fixed","Wirewound","Ferrite","270 Pieces (27 Values - 10 Each)","1.3µH ~ 8.2mH","Through Hole","Radial","-","Shielded"
http://www.atceramics.com/UserFiles/inductor_products.pdf,//media.digikey.com/Photos/American%20Technical%20Ceramics/DK0052.JPG,1284-1801-ND,DK0052,American Technical Ceramics,INDUCTOR KIT ATC WL SERIES,24,0,"149.92000","0","1","Plastic Box with Bin Guide","ATC WL","Active","Fixed","Wirewound","Ceramic","750 Pieces (50 Values - 15 Each)","1.6nH ~ 390nH","Surface Mount","0603 (1608 Metric)","-","Unshielded"
http://www.atceramics.com/UserFiles/inductor_products.pdf,//media.digikey.com/Photos/American%20Technical%20Ceramics/DK0053.JPG,1284-1802-ND,DK0053,American Technical Ceramics,CAP KIT CER,8,0,"149.92000","0","1","Plastic Box with Bin Guide","ATC WL","Active","Fixed","Wirewound","Ceramic","750 Pieces (50 Values - 15 Each)","2.7nH ~ 2.7µH","Surface Mount","0805 (2012 Metric)","-","Unshielded"
http://www.atceramics.com/UserFiles/inductor_products.pdf,//media.digikey.com/Photos/American%20Technical%20Ceramics/DK0051.JPG,1284-1800-ND,DK0051,American Technical Ceramics,INDUCTOR KIT ATC WL SERIES,6,0,"149.92000","0","1","Plastic Box with Bin Guide","ATC WL","Active","Fixed","Wirewound","Ceramic","615 Pieces (41 Values - 15 Each)","1nH ~ 120nH","Surface Mount","0402 (1005 Metric)","-","Unshielded"
http://catalogs.avx.com/RF-Microwave.pdf#page=119,//media.digikey.com/Photos/AVX%20Photos/KITTYPE3200-LF.jpg,478-9783-ND,KITTYPE3200 LF,AVX Corporation,0201 SAMPLE KIT,3,1,"191.90000","0","1","Plastic Box with Bin Guide","Accu-L®","Active","Fixed","Thin Film","Non-Magnetic","260 Pieces (13 Values - 20 Each)","330pH ~ 3.3nH","Surface Mount","0201 (0603 Metric)","-","-"
https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-0030.pdf,//media.digikey.com/Photos/Murata%20Photos/MFG_EKDMGN07.jpg,490-17340-ND,EKDMGN07-KIT,Murata Electronics North America,KIT POWER INDUCTOR 0603-1008,3,0,"199.85000","0","1","Notebook","LQH2, LQM2, LQM18, LQM21","Active","Fixed","Multilayer, Wirewound","Ferrite","720 Pieces (72 Values - 10 Each)","22nH ~ 82µH","Surface Mount","0603, 0805, 0806, 1008","-","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1624112&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-1624110-1.JPG,A103862-ND,3650/0603LABKIT,TE Connectivity Passive Product,3650 0603 LAB KIT,3,0,"369.67000","0","1","Notebook","3650, Sigma Inductors","Active","Fixed","Wirewound","-","2500 Pieces (50 Values - 50 Each)","1.6nH ~ 390nH","Surface Mount","0603 (1608 Metric)","-","-"
http://catalog.triadmagnetics.com/Asset/RCK.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/RC-KIT.JPG,237-1177-ND,RCK,Triad Magnetics,KIT INDUCTOR ROD CORE RC SERIES,23,52,"19.21000","0","1","Plastic Box with Bin Guide","RC","Active","Fixed","Wirewound","Ferrite","11 Pieces (11 Values - 1 Each)","75µH ~ 5.6mH","Through Hole","Radial","Rod Core","-"
//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/SMD_Pwr_Ind_Design_Kits_Bltn.pdf,//media.digikey.com/Photos/Bourns%20Photos/SRN-LAB2.jpg,SRN-LAB2-ND,SRN-LAB2,Bourns Inc.,SMD SEMI-SHIELED POWER INDUCTOR,9,0,"30.63000","0","1","Plastic Box with Bin Guide","SRN2010, SRN2012, SRN2510, SRN2512, SRN3010, SRN3015","Active","Fixed","Wirewound","Ferrite","640 Pieces (32 Values - 20 Each)","680nH ~ 47µH","Surface Mount","Non-Standard SMD","-","Shielded"
//media.digikey.com/PDF/Data%20Sheets/Bourns%20PDFs/Power%20Inductor%20Design%20Kits.pdf,//media.digikey.com/Photos/Bourns%20Photos/SDR-LAB2.jpg,SDR-LAB2-ND,SDR-LAB2,Bourns Inc.,INDUCTOR POWER DESIGN KIT SMD,6,0,"30.63000","0","1","Plastic Box with Bin Guide","SDR1005, SDR1006, SDR1307, SDR1806","Active","Fixed","Wirewound","Ferrite","96 Pieces (32 Values - 3 Each)","1µH ~ 1mH","Surface Mount","Non-Standard SMD","-","-"
//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/SMD_Pwr_Ind_Design_Kits_Bltn.pdf,//media.digikey.com/Photos/Bourns%20Photos/SRN-LAB4.jpg,SRN-LAB4-ND,SRN-LAB4,Bourns Inc.,SMD SEMI-SHIELED POWER INDUCTOR,6,0,"30.63000","0","1","Plastic Box with Bin Guide","SRN1060, SRN6028, SRN6045, SRN8040","Active","Fixed","Wirewound","Ferrite","160 Pieces (32 Values - 5 Each)","500nH ~ 470µH","Surface Mount","Non-Standard SMD","-","Shielded"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/DR_DK01-16265S.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/MFG_DK01-16265S.jpg,283-4613-ND,DK01-16265S,Eaton - Electronics Division,KIT INDUCTORS DR SERIES,6,0,"50.25000","0","1","Plastic Box with Bin Guide","DR","Active","Fixed","Wirewound","Ferrite","272 Pieces (68 Values - 4 Each)","330nH ~ 330µH","Surface Mount","-","-","-"
http://catalog.triadmagnetics.com/Asset/FITK.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/FIT-KIT.jpg,237-1209-ND,FITK,Triad Magnetics,KIT TOROIDAL INDUCTOR FIT SERIE,10,0,"50.34000","0","1","Plastic Box with Bin Guide","FIT","Active","Fixed","Toroidal","Iron Powder","30 Pieces (30 Values - 1 Each)","8.06µH ~ 253µH","Through Hole","Radial","-","-"
//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/SMD_Pwr_Ind_Design_Kits_Bltn.pdf,//media.digikey.com/Photos/Bourns%20Photos/SRP-LAB5.JPG,SRP-LAB5-ND,SRP-LAB5,Bourns Inc.,SMD HIGH CURRENT POWER INDUCTOR,6,0,"59.49000","0","1","Plastic Box with Bin Guide","SRP1038A, SRP1238A, SRP1245A, SRP1265A","Active","Fixed","Wirewound","Carbonyl Powder","160 Pieces (32 Values - 5 Each)","220nH ~ 47µH","Surface Mount","Non-Standard SMD","-","-"
-,//media.digikey.com/Photos/Murata%20Photos/EKDMPIMTLS-V01-KIT.jpg,490-14317-ND,EKDMPIMTLS-V01-KIT,Murata Electronics North America,KIT SHIELDED METAL ALLOY POWER,2,0,"66.25000","0","1","Notebook","DFE","Active","Fixed","Wirewound","Metal","275 Pieces (55 Values - 5 Each)","240nH ~ 10µH","Surface Mount","0805, 0806, 1008, 1210","-","Shielded"
-,//media.digikey.com/Photos/Murata%20Photos/MFG_FIXED-INDUCTOR-KIT.jpg,490-14315-ND,EKDMPIMTLM-V01-KIT,Murata Electronics North America,KIT WIREWOUND SHIELDED METAL ALL,6,0,"72.50000","0","1","Plastic Box","FDSD0420, FDSD0630","Active","Fixed","Wirewound","Metal","95 Pieces (19 Values - 5 Each)","470nH ~ 10µH","Surface Mount","Non-Standard SMD","-","Shielded"
https://en.tdk.eu/download/175968/2aa85903ac2f49d5ed6192c3f79246d5/chip-inductors-simid0603-c-inside-view.pdf,//media.digikey.com/photos/Epcos%20Photos/B82496X1.JPG,495-1684-ND,B82496X0001,EPCOS (TDK),KIT INDUCTOR 0603-C SERIES,8,0,"79.33000","0","1","Plastic Box with Bin Guide","0603-C","Active","Fixed","Wirewound","Ceramic","360 Pieces (24 Values - 15 Each)","1nH ~ 220nH","Surface Mount","0603 (1608 Metric)","AEC-Q200","-"
https://en.tdk.eu/inf/130/chip_inductors_simid1210_100.pdf,//media.digikey.com/photos/Epcos%20Photos/B82422X100.JPG,495-1679-ND,B82422X0100,EPCOS (TDK),KIT INDUCTOR 1210-A SERIES,7,0,"79.33000","0","1","Plastic Box with Bin Guide","1210-A","Active","Fixed","Wirewound","Ceramic","360 Pieces (24 Values - 15 Each)","15nH ~ 100µH","Surface Mount","1210 (3225 Metric)","AEC-Q200","-"
https://en.tdk.eu/download/175960/ea72f0b5a092bb7e3c258d5ee12a211b/chip-inductors-simid1812-t-inside-view.pdf,//media.digikey.com/photos/Epcos%20Photos/B82432X1.JPG,495-1680-ND,B82432X0001,EPCOS (TDK),KIT INDUCTOR 1812-T SERIES,7,0,"79.33000","0","1","Plastic Box with Bin Guide","1812-T","Active","Fixed","Wirewound","Ferrite","360 Pieces (60 Values - 6 Each)","1µH ~ 1mH","Surface Mount","1812 (4532 Metric)","AEC-Q200","-"
https://en.tdk.eu/download/175952/81bff3d6384c553b3fe804c1e7adda88/smt-inductors-simid1210-h-inside-view.pdf,//media.digikey.com/Photos/Epcos%20Photos/B82422X002.JPG,495-6741-ND,B82422X0002,EPCOS (TDK),KIT INDUCTOR 1210-H SERIES,4,0,"79.33000","0","1","Plastic Box with Bin Guide","1210-H","Active","Fixed","Wirewound","Ferrite","Assorted","-","Surface Mount","1210 (3225 Metric)","AEC-Q200","-"
https://en.tdk.eu/download/175948/f82ed2a61c7ebfe666742e0e80597f0e/chip-inductors-simid1210-t-inside-view.pdf,//media.digikey.com/Photos/Epcos%20Photos/B82422X1.JPG,495-1678-ND,B82422X0001,EPCOS (TDK),KIT INDUCTOR 1210-T SERIES,3,0,"79.33000","0","1","Plastic Box with Bin Guide","1210-T","Active","Fixed","Wirewound","Ceramic","22 Pieces (11 Values - 2 Each)","1µH ~ 4.7mH","Surface Mount","1210 (3225 Metric)","AEC-Q200","-"
https://en.tdk.eu/download/175972/143ab82ffc4185a8e6b3bfedc0b37df4/smt-inductors-simid2220-t-inside-view.pdf,//media.digikey.com/Photos/Epcos%20Photos/B82442X002.JPG,495-6742-ND,B82442X0002,EPCOS (TDK),KIT INDUCTOR 2220-T SERIES,2,0,"79.33000","0","1","Plastic Box with Bin Guide","2220-T","Active","Fixed","Wirewound","Ferrite","Assorted","-","Surface Mount","2220 (5750 Metric)","AEC-Q200","-"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_831100.JPG,1773-1039-ND,831100,Wurth Elektronik iBE,WE-MASH-I MOLDED INDUCTOR KIT,6,0,"84.29000","0","1","Plastic Box with Bin Guide","WE-MASH-I","Active","Fixed","Molded","-","85 Pieces (25 Values - Mixed Quantities)","250nH ~ 15µH","Surface Mount","2-SMD, J-Lead","-","-"
-,//media.digikey.com/Photos/Murata%20Photos/MFG_FIXED-INDUCTOR-KIT.jpg,490-14312-ND,EKDMPIFERS-V01-KIT,Murata Electronics North America,KIT WIREWOUND SHIELDED FERRITE P,3,0,"86.25000","0","1","Plastic Box","DG6045C, DG8040C","Active","Fixed","Wirewound","Ferrite","150 Pieces (30 Values - 5 Each)","1µH ~ 100µH","Surface Mount","Non-Standard SMD","-","Shielded"
-,//media.digikey.com/Photos/Murata%20Photos/MFG_FIXED-INDUCTOR-KIT.jpg,490-14313-ND,EKDMPIFERM-V01-KIT,Murata Electronics North America,KIT WIREWOUND SHIELDED FERRITE P,3,0,"86.25000","0","1","Plastic Box","DEM10050C, DEM8045C","Active","Fixed","Wirewound","Ferrite","100 Pieces (20 Values - 5 Each)","1.5µH ~ 47µH","Surface Mount","Non-Standard SMD","-","Shielded"
"//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/SDE,SRR,RU,RP_Ind_Design_Kits_Bltn.pdf",//media.digikey.com/Photos/Bourns%20Photos/MFG_SRP-A-LAB2.jpg,SRP-A-LAB2-ND,SRP-A-LAB2,Bourns Inc.,INDUCTOR POWER DESIGN KIT SMD,1,0,"87.29000","0","1","Plastic Box with Bin Guide","SRP1770TA, SRP7028A, SRP7050TA","Active","Fixed","Wirewound","Carbonyl Powder","320 Pieces (32 Values - 10 Each)","-","Surface Mount","Non-Standard SMD","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/SDE,SRR,RU,RP_Ind_Design_Kits_Bltn.pdf",//media.digikey.com/Photos/Bourns%20Photos/MFG_SRR-A-LAB1.jpg,SRR-A-LAB1-ND,SRR-A-LAB1,Bourns Inc.,INDUCTOR POWER DESIGN KIT SMD,7,0,"94.57000","0","1","Plastic Box with Bin Guide","SRR0735A, SRR0745A, SRR6040A","Active","Fixed","Wirewound","Ferrite","320 Pieces (32 Values - 10 Each)","1µH ~ 100µH","Surface Mount","Non-Standard SMD","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/SDE,SRR,RU,RP_Ind_Design_Kits_Bltn.pdf",//media.digikey.com/Photos/Bourns%20Photos/MFG_SRP-A-LAB1.jpg,SRP-A-LAB1-ND,SRP-A-LAB1,Bourns Inc.,INDUCTOR POWER DESIGN KIT SMD,3,0,"101.84000","0","1","Plastic Box with Bin Guide","SRP4012TA, SRP4020TA, SRP5015TA, SRP5030TA","Active","Fixed","Wirewound","Carbonyl Powder","320 Pieces (32 Values - 10 Each)","680nH ~ 10µH","Surface Mount","Non-Standard SMD","-","-"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/7843832.jpg,732-10167-ND,7843832,Wurth Electronics Inc.,SMD POWER INDUCTORS WE-MAIA - 25,2,0,"107.25000","0","1","Plastic Box with Bin Guide","WE-MAIA","Active","Fixed","Molded","Iron Alloy","170 Pieces (17 Values - 10 Each)","330nH ~ 10µH","Surface Mount","Non-Standard SMD","AEC-Q200","-"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/744762A%5ERFI.jpg,732-10184-ND,744762A/RFI,Wurth Electronics Inc.,FERRITE SMD INDUCTORS WE-RFI,2,0,"110.00000","0","1","Plastic Box with Bin Guide","WE-RFI","Active","Fixed","Wirewound","Ferrite","680 Pieces (34 Values - 20 Each)","470nH ~ 22µH","Surface Mount","1008 (2520 Metric), Nonstandard","-","-"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/744762.jpg,732-10183-ND,744762,Wurth Electronics Inc.,SMD WIRE WOUND CERAMIC INDUCTORS,3,0,"117.00000","0","1","Plastic Box with Bin Guide","WE-KI","Active","Fixed","Wirewound","Ceramic","1080 Pieces (36 Values - 30 Each)","2.7nH ~ 1µH","Surface Mount","1008 (2520 Metric), Nonstandard","-","-"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/7443831.jpg,732-10166-ND,7443831,Wurth Electronics Inc.,SMD POWER INDUCTORS WE-MAPI - 16,2,0,"117.00000","0","1","Plastic Box with Bin Guide","WE-MAPI","Active","Fixed","Molded","Metal Composite","180 Pieces (18 Values - 10 Each)","330nH ~ 1.5µH","Surface Mount","1008 (2520 Metric), Nonstandard","-","-"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_744713.jpg,732-10088-ND,744713,Wurth Electronics Inc.,ROD CORE INDUCTORS WE-SD,5,0,"140.00000","0","1","Plastic Box with Bin Guide","WE-SD","Active","Fixed","Wirewound","Ferrite","118 Pieces (Assorted Per Value)","2µH ~ 10µH","Through Hole","Radial","-","-"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/744770.JPG,732-1926-ND,744770,Wurth Electronics Inc.,KIT INDUCTOR PD SERIES LARGE,4,0,"140.00000","0","1","Plastic Box with Bin Guide","WE-PD","Active","Fixed","Wirewound","Ferrite","175 Pieces (35 Values - 5 Each)","470nH ~ 220µH","Surface Mount","Non-Standard SMD","-","-"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_744705.jpg,732-10087-ND,744705,Wurth Electronics Inc.,TOROIDAL LINE CHOKES WE-FI,4,0,"140.00000","0","1","Plastic Box with Bin Guide","WE-FI","Active","Fixed","Toroidal","Ferrite","127 Pieces (Assorted Per Value)","10µH ~ 470µH","Through Hole","Radial","-","-"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/744028.JPG,732-1917-ND,744028,Wurth Electronics Inc.,KIT INDUCTOR TPC SMALL SIZES,2,0,"140.00000","0","1","Plastic Box with Bin Guide","WE-TPC","Active","Fixed","Wirewound","Ferrite","350 Pieces (35 Values - 10 Each)","470nH ~ 15µH","Surface Mount","Non-Standard SMD","-","-"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/74491.jpg,732-7127-ND,74491,Wurth Electronics Inc.,DESIGN KT ASSORT OF IND WE-CAIR,2,0,"140.00000","0","1","Plastic Box with Bin Guide","WE-CAIR","Active","Fixed","Wirewound","Air","280 Pieces (Assorted Per Value)","1.65nH ~ 120nH","Surface Mount","Non-Standard SMD","-","-"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/7440405.jpg,732-10157-ND,7440405,Wurth Electronics Inc.,SMD POWER INDUCTORS WE-LQS - 504,2,0,"140.00000","0","1","Plastic Box with Bin Guide","WE-LQS","Active","Fixed","Wirewound","Ferrite","660 Pieces (Assorted Per Value)","1µH ~ 100µH","Surface Mount","Non-Standard SMD","-","-"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/744773.jpg,732-10162-ND,744773,Wurth Electronics Inc.,SMD POWER INDUCTORS WE-PD2 - 453,2,0,"140.00000","0","1","Plastic Box with Bin Guide","WE-PD2","Active","Fixed","Wirewound","Ferrite","350 Pieces (35 Values - 10 Each)","560nH ~ 220µH","Surface Mount","Non-Standard SMD","-","-"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/744775.jpg,732-10163-ND,744775,Wurth Electronics Inc.,SMD POWER INDUCTORS WE-PD2 - 785,2,0,"140.00000","0","1","Plastic Box with Bin Guide","WE-PD2","Active","Fixed","Wirewound","Ferrite","350 Pieces (35 Values - 10 Each)","10µH ~ 330µH","Surface Mount","Non-Standard SMD","-","-"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/7443734.jpg,732-10172-ND,7443734,Wurth Electronics Inc.,SMD LOW PROFILE HIGH CURRENT MOL,2,0,"140.00000","0","1","Plastic Box with Bin Guide","WE-LHMI","Active","Fixed","Molded","Iron Powder","170 Pieces (34 Values - 5 Each)","220nH ~ 33µH","Surface Mount","Non-Standard SMD","-","-"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_744785.jpg,732-10185-ND,744785,Wurth Electronics Inc.,MULTILAYER CERAMIC SMD INDUCTORS,2,0,"140.00000","0","1","Plastic Box with Bin Guide","WE-MK","Active","Fixed","Multilayer","Ceramic","570 Pieces (19 Values - 30 Each)","1nH ~ 33nH","Surface Mount","0201 (0603 Metric)","-","-"
-,//media.digikey.com/Photos/Murata%20Photos/MFG_FIXED-INDUCTOR-KIT.jpg,490-14314-ND,EKDMPIFERL-V01-KIT,Murata Electronics North America,KIT WIREWOUND POWDERED IRON FERR,8,0,"141.25000","0","1","Plastic Box","DS126C2","Active","Fixed","Wirewound","Ferrite","140 Pieces (28 Values - 5 Each)","1.7µH ~ 680µH","Surface Mount","Non-Standard SMD","-","-"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/7447713.jpg,732-10161-ND,7447713,Wurth Electronics Inc.,SMD POWER INDUCTORS WE-PD - 1030,2,0,"143.75000","0","1","Plastic Box with Bin Guide","WE-PD","Active","Fixed","Wirewound","Ferrite","350 Pieces (35 Values - 10 Each)","1.5µH ~ 330µH","Surface Mount","Non-Standard SMD","-","-"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/744870.jpg,732-10176-ND,744870,Wurth Electronics Inc.,SEPIC APPLICATIONS WE-DD,2,0,"153.75000","0","1","Plastic Box with Bin Guide","WE-DD","Active","Arrays, Signal Transformers","Wirewound","Ferrite","225 Pieces (Assorted Per Value)","1.3µH ~ 220µH","Surface Mount","Non-Standard SMD","Coupled Inductor","Shielded"
