Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","For Use With/Related Products"
http://www.luxdrive.com/content/Low-Voltage-Dimming-Control.pdf,//media.digikey.com/Photos/LEDdynamics/A019.JPG,788-1083-ND,A019,LEDdynamics Inc.,DIMMING SWITCH FOR LUXDRIVE A009,191,0,"24.99000","0","1","-","Active","Dimming Switch","LUXdrive A009 BuckBlock, A011 FlexBlocks, 3021/3023 BuckPuck"
https://www.meanwell.com/Upload/PDF/RCP-1U/RCP-1U-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_RCP-1U.jpg,1866-3971-ND,RCP-1UI,MEAN WELL USA Inc.,RACK SYST FOR RCP-1000 PWR SUPP,118,0,"252.00000","0","1","RCP","Active","Rack System","RCP-1000 Series Power Supplies"
http://apps.geindustrial.com/publibrary/checkout/CPB-CPL?TNR=Brochures|CPB-CPL|generic,//media.digikey.com/Photos/GE%20Critical%20Power%20Photos/J85480S1L20Z.jpg,555-1285-ND,J85480S1L20Z,ABB Embedded Power,POWER SHELF FOR COMPACT PWR LINE,44,0,"536.01000","0","1","CPL","Active","Power Shelf","Compact Power Line Series Power Supplies"
https://www.cui.com/product/resource/digikeypdf/smi-us-3l.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SMI-US-3L.jpg,102-3772-ND,SMI-US-3L,CUI Inc.,INPUT PLUG US FOR SMI10-USB SER,1326,0,"0.84000","0","1","SMI10-USB","Active","Input Plug, United States","SMI10-USB Series"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2897_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2897.jpg,1528-1731-ND,2897,Adafruit Industries LLC,ADAPTER 2.1MM TO 2.5MM FOR AC DC,1271,0,"0.95000","0","1","-","Active","Adapter 2.1mm to 2.5mm","AC DC Desktop, Wall Adapters"
https://www.meanwell.com/Upload/PDF/GEM12I/GEM12I-SPEC.PDF,-,1866-5093-ND,AC PLUG-US2,MEAN WELL USA Inc.,INPUT PLUG US GEM12I/18I/30I/40I,1158,0,"1.09000","0","1","GEM12I","Active","Input Plug, United States","GEM12I/18I/30I/40I Series"
//media.digikey.com/pdf/Data%20Sheets/XP%20Power%20PDFs/VEP_Series_8-36Watts.pdf,//media.digikey.com/Photos/XP%20Power/MFG_VEP%20PLUG%20EU.jpg,1470-2325-ND,VEP PLUG EU,XP Power,INPUT PLUG EUROPE FOR WALL ADAPT,1620,0,"1.37000","0","1","VEP","Active","Input Plug, Europe","Wall Adapter (Multi Plug)"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries%20PDFs/MP_Connectors.pdf,//media.digikey.com/Photos/Curtis%20Industries%20Photos/5525ST-EX.jpg,364-1237-ND,173-5525-ST-EX,Curtis Industries,ADAPTER PLUG 2PIN TO DC BARREL,2261,0,"1.44000","0","1","-","Active","Adapter Plug","-"
//media.digikey.com/pdf/Data%20Sheets/XP%20Power%20PDFs/VEP_Series_8-36Watts.pdf,//media.digikey.com/Photos/XP%20Power/MFG_VEP%20PLUG%20UK.jpg,1470-2326-ND,VEP PLUG UK,XP Power,INPUT PLUG UK FOR WALL ADAPTER,485,0,"2.10000","0","1","VEP","Active","Input Plug, United Kingdom","Wall Adapter (Multi Plug)"
https://www.cui.com/product/resource/digikeypdf/smi-uk-1.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SMI-UK-1.jpg,102-3708-ND,SMI-UK-1,CUI Inc.,INPUT PLUG UK FOR WALL MNT RCPT,405,0,"2.25000","0","1","SMI6","Active","Input Plug, United Kingdom","Wall Mount Receptacles"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries%20PDFs/MP_Connectors.pdf,//media.digikey.com/Photos/Curtis%20Industries%20Photos/5525TIP-EX.JPG,364-1230-ND,5525TIP-EX,Curtis Industries,ADAPTER PLUG 2PIN TO DC BARREL,2515,0,"2.38000","0","1","-","Active","Adapter Plug","-"
https://www.meanwell-web.com/content/files/pdfs/productPdfs/MW/GE12/GE12-spec.pdf,//media.digikey.com/Photos/Mean-Well-USA-Inc/AC-PLUG-MIX.jpg,1866-1096-ND,AC PLUG-MIX,MEAN WELL USA Inc.,INTERCHANGE BLADE KIT GE ADAPTER,483,0,"5.46000","0","1","GE12","Active","Interchangeable Blade Kit","GE Series Wall Adapters"
https://www.meanwell.com/Upload/PDF/GEM12I/GEM12I-SPEC.PDF,-,1866-5094-ND,AC PLUG-MIX2,MEAN WELL USA Inc.,INTERCHANGE BLADE KIT GEM SERIES,247,0,"5.46000","0","1","GEM12I","Active","Interchangeable Blade Kit","GEM12I/18I/30I/40I Series"
http://www.deltapsu.com/products/download/Datasheet/MDS-030AAC05,-,1145-1236-ND,ADP-161 C,Delta Electronics,INPUT PLUG EUROPE FOR WALL ADAPT,171,0,"7.41000","0","1","MDS","Active","Input Plug, Europe","Wall Adapter (Multi Plug)"
https://www.cui.com/product/resource/digikeypdf/vhk-din.pdf,//media.digikey.com/Photos/CUI%20Photos/VHK-DIN.JPG,102-1831-ND,VHK-DIN,CUI Inc.,BRACKET DIN RAIL FOR VHK PWR SUP,808,0,"9.45000","0","1","VHK","Active","Bracket - DIN Rail","VHK Series Power Supplies"
https://zh-cn.artesyn.com/power/assets/lpx40-60_1191597084.pdf,//media.digikey.com/photos/Emerson%20Network%20Photos/LPX40.JPG,454-1247-ND,LPX40,Artesyn Embedded Technologies,ENCLOSURE KIT FOR LP25/40 SERIES,127,0,"10.77000","0","1","LPx40","Active","Enclosure Kit","LP25/40 Series"
https://www.belfuse.com/resources/datasheets/powersolutions/ds-bps-map55-series.pdf,//media.digikey.com/photos/Power-One%20Photos/412-59584-G.JPG,179-2293-ND,412-59584-G,Bel Power Solutions,COVER FOR MAP55 & MAP40-1005,112,0,"16.07000","0","1","MAP55","Active","Cover","MAP55-1012, MAP55-1024, and MAP40-1005"
//media.digikey.com/pdf/Data%20Sheets/Thomas%20Research%20Products/SD2_DS_8-8-2017.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/MFG_SD2-120.JPG,1121-1425-ND,SD2-120,Thomas Research Products,DIMMING MODULE FOR 0-10V LED SUP,276,0,"22.91000","0","1","-","Active","Dimming Module","0-10V Dimmable LED Supplies"
https://www.meanwell.com/Upload/PDF/DR-RDN20/DR-RDN20-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_DR-RDN20.jpg,1866-1019-ND,DR-RDN20,MEAN WELL USA Inc.,REDUNDANCY MOD FOR AC DC CNVTR,162,0,"31.35000","0","1","DR-RDN20","Active","Redundancy Module","AC DC Converters"
https://www.us.tdk-lambda.com/ftp/Specs/hfe2500.pdf,//media.digikey.com/Photos/TDK%20Photos/HFE2500S1UTB.jpg,285-2159-ND,HFE2500S1UTB,TDK-Lambda Americas Inc.,POWER SHELF FOR HFE2500 PWR SUP,33,0,"1041.31000","0","1","HFE2500","Active","Power Shelf","HFE2500 Series Power Supplies"
//media.digikey.com/pdf/Data%20Sheets/CUI%20Inc%20All%20Brands%20PDFs/EMSA%2040W.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_EMS-CC.jpg,T1123-CC-ND,EMS-CC,CUI Inc.,INPUT PLUG CHINA FOR EMSA SERIES,1032,0,"0.76000","0","1","EMSA","Active","Input Plug, China","EMSA Series"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries%20PDFs/MP_Connectors.pdf,//media.digikey.com/Photos/Curtis%20Industries%20Photos/5521ST-EX.jpg,364-1238-ND,5521ST-EX,Curtis Industries,ADAPTER PLUG 2PIN TO DC BARREL,1995,0,"1.19000","0","1","-","Active","Adapter Plug","-"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries%20PDFs/MP_Connectors.pdf,//media.digikey.com/Photos/Curtis%20Industries%20Photos/5521TIP-EX.jpg,364-1231-ND,5521TIP-EX,Curtis Industries,ADAPTER PLUG 2PIN TO DC BARREL,2039,0,"1.87000","0","1","-","Active","Adapter Plug","-"
http://www.deltapsu.com/products/download/Datasheet/MDS-030AAC05,//media.digikey.com/Photos/Delta%20Photos/ADP-162-D.jpg,1145-1235-ND,ADP-162 D,Delta Electronics,INPUT PLUG UK FOR WALL ADAPTER,136,0,"3.28000","0","1","MDS","Active","Input Plug, United Kingdom","Wall Adapter (Multi Plug)"
-,//media.digikey.com/Photos/Curtis%20Industries%20Photos/CABLE-1-EX.jpg,364-1236-ND,CABLE-1-EX,Curtis Industries,OUTPUT CORD FOR MULTI PLUG CONN,2671,0,"3.82000","0","1","-","Active","Output Cord","-"
https://www.cui.com/product/resource/digikeypdf/vsuu-tck.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_VSUU-TCK.jpg,102-1687-ND,VSUU-TCK,CUI Inc.,COVER FOR VSUU-120 SERIES,112,0,"4.32000","0","1","VSUU-120","Active","Cover","VSUU-120 Series"
