Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Frequency","Frequency Stability","Frequency Tolerance","Load Capacitance","ESR (Equivalent Series Resistance)","Operating Mode","Operating Temperature","Ratings","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-20H&lang=en,//media.digikey.com/Renders/Fox%20Elect%20Renders/4-SMD.jpg,SER4113TR-ND,FA-20H 12.0000MD30Z-K3,EPSON,CRYSTAL 12.00 MHZ 10.0PF SMD,500,0,"0.28000","0","250","Tape & Reel (TR)","FA-20H","Active","MHz Crystal","12MHz","±30ppm","±30ppm","10pF","150 Ohms","Fundamental","-20°C ~ 75°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.022"" (0.55mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-20H&lang=en,//media.digikey.com/Renders/Fox%20Elect%20Renders/4-SMD.jpg,SER4113CT-ND,FA-20H 12.0000MD30Z-K3,EPSON,CRYSTAL 12.00 MHZ 10.0PF SMD,940,0,"0.46000","0","1","Cut Tape (CT)","FA-20H","Active","MHz Crystal","12MHz","±30ppm","±30ppm","10pF","150 Ohms","Fundamental","-20°C ~ 75°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.022"" (0.55mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-20H&lang=en,//media.digikey.com/Renders/Fox%20Elect%20Renders/4-SMD.jpg,SER4113DKR-ND,FA-20H 12.0000MD30Z-K3,EPSON,CRYSTAL 12.00 MHZ 10.0PF SMD,940,0,"Digi-Reel","0","1","Digi-Reel®","FA-20H","Active","MHz Crystal","12MHz","±30ppm","±30ppm","10pF","150 Ohms","Fundamental","-20°C ~ 75°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.022"" (0.55mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_MC-306&lang=en,//media.digikey.com/photos/Epson%20Toyocom%20Photos/MC-306%20SERIES.jpg,SER4098TR-ND,MC-306 32.7680K-E3:PURE SN,EPSON,CRYSTAL 32.7680 KHZ 6.0PF SMD,2250,0,"0.28000","0","250","Tape & Reel (TR)","MC-306","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±100ppm","6pF","50 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SOJ, 5.50mm pitch","0.315"" L x 0.126"" W (8.00mm x 3.20mm)","0.100"" (2.54mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_MC-306&lang=en,//media.digikey.com/photos/Epson%20Toyocom%20Photos/MC-306%20SERIES.jpg,SER4098CT-ND,MC-306 32.7680K-E3:PURE SN,EPSON,CRYSTAL 32.7680 KHZ 6.0PF SMD,2431,0,"0.46000","0","1","Cut Tape (CT)","MC-306","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±100ppm","6pF","50 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SOJ, 5.50mm pitch","0.315"" L x 0.126"" W (8.00mm x 3.20mm)","0.100"" (2.54mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_MC-306&lang=en,//media.digikey.com/photos/Epson%20Toyocom%20Photos/MC-306%20SERIES.jpg,SER4098DKR-ND,MC-306 32.7680K-E3:PURE SN,EPSON,CRYSTAL 32.7680 KHZ 6.0PF SMD,2431,0,"Digi-Reel","0","1","Digi-Reel®","MC-306","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±100ppm","6pF","50 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SOJ, 5.50mm pitch","0.315"" L x 0.126"" W (8.00mm x 3.20mm)","0.100"" (2.54mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-20H&lang=en,//media.digikey.com/Renders/Fox%20Elect%20Renders/4-SMD.jpg,SER4204TR-ND,FA-20H 25.0000MD30Y-C3,EPSON,CRYSTAL 25.0000MHZ 18PF SMD,2000,0,"0.28000","0","250","Tape & Reel (TR)","FA-20H","Active","MHz Crystal","25MHz","±30ppm","±30ppm","18pF","80 Ohms","Fundamental","-30°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.022"" (0.55mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-20H&lang=en,//media.digikey.com/Renders/Fox%20Elect%20Renders/4-SMD.jpg,SER4204CT-ND,FA-20H 25.0000MD30Y-C3,EPSON,CRYSTAL 25.0000MHZ 18PF SMD,2028,0,"0.46000","0","1","Cut Tape (CT)","FA-20H","Active","MHz Crystal","25MHz","±30ppm","±30ppm","18pF","80 Ohms","Fundamental","-30°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.022"" (0.55mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-20H&lang=en,//media.digikey.com/Renders/Fox%20Elect%20Renders/4-SMD.jpg,SER4204DKR-ND,FA-20H 25.0000MD30Y-C3,EPSON,CRYSTAL 25.0000MHZ 18PF SMD,2028,0,"Digi-Reel","0","1","Digi-Reel®","FA-20H","Active","MHz Crystal","25MHz","±30ppm","±30ppm","18pF","80 Ohms","Fundamental","-30°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.022"" (0.55mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2656TR-ND,ECS-271.2-18-33-JGN-TR,ECS Inc.,CRYSTAL 27.12MHZ 18PF SMD,8000,6000,"0.28320","0","1000","Tape & Reel (TR)","ECX-32","Active","MHz Crystal","27.12MHz","±30ppm","±20ppm","18pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2656CT-ND,ECS-271.2-18-33-JGN-TR,ECS Inc.,CRYSTAL 27.12MHZ 18PF SMD,8506,6323,"0.58000","0","1","Cut Tape (CT)","ECX-32","Active","MHz Crystal","27.12MHz","±30ppm","±20ppm","18pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2656DKR-ND,ECS-271.2-18-33-JGN-TR,ECS Inc.,CRYSTAL 27.12MHZ 18PF SMD,8506,6323,"Digi-Reel","0","1","Digi-Reel®","ECX-32","Active","MHz Crystal","27.12MHz","±30ppm","±20ppm","18pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2734TR-ND,ECS-320-10-33-AGM-TR,ECS Inc.,CRYSTAL 32MHZ 10PF SMD,2000,0,"0.28320","0","1000","Tape & Reel (TR)","ECX-32","Active","MHz Crystal","32MHz","±30ppm","±25ppm","10pF","40 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2734CT-ND,ECS-320-10-33-AGM-TR,ECS Inc.,CRYSTAL 32MHZ 10PF SMD,4568,725,"0.58000","0","1","Cut Tape (CT)","ECX-32","Active","MHz Crystal","32MHz","±30ppm","±25ppm","10pF","40 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2734DKR-ND,ECS-320-10-33-AGM-TR,ECS Inc.,CRYSTAL 32MHZ 10PF SMD,4568,725,"Digi-Reel","0","1","Digi-Reel®","ECX-32","Active","MHz Crystal","32MHz","±30ppm","±25ppm","10pF","40 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ecs-2x6-flxr.pdf,//media.digikey.com/Photos/ECS%20Photos/ECS-2X62%20SERIES.JPG,XC2128TR-ND,ECS-.327-6-13FLX-TR,ECS Inc.,CRYSTAL 32.768KHZ 6PF SMD,6000,3000,"0.28500","0","3000","Tape & Reel (TR)","ECS-2x6-FLX","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","6pF","50 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","Cylindrical Can, Radial","0.079"" Dia x 0.240"" L (2.00mm x 6.10mm)","0.087"" (2.20mm)"
http://www.ecsxtal.com/store/pdf/ecs-2x6-flxr.pdf,//media.digikey.com/Photos/ECS%20Photos/ECS-2X62%20SERIES.JPG,XC2128CT-ND,ECS-.327-6-13FLX-TR,ECS Inc.,CRYSTAL 32.768KHZ 6PF SMD,9782,3000,"0.63000","0","1","Cut Tape (CT)","ECS-2x6-FLX","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","6pF","50 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","Cylindrical Can, Radial","0.079"" Dia x 0.240"" L (2.00mm x 6.10mm)","0.087"" (2.20mm)"
http://www.ecsxtal.com/store/pdf/ecs-2x6-flxr.pdf,//media.digikey.com/Photos/ECS%20Photos/ECS-2X62%20SERIES.JPG,XC2128DKR-ND,ECS-.327-6-13FLX-TR,ECS Inc.,CRYSTAL 32.768KHZ 6PF SMD,9782,3000,"Digi-Reel","0","1","Digi-Reel®","ECS-2x6-FLX","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","6pF","50 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","Cylindrical Can, Radial","0.079"" Dia x 0.240"" L (2.00mm x 6.10mm)","0.087"" (2.20mm)"
https://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-323.2-SERIES.JPG,XC2310TR-ND,ECS-240-18-33-JGN-TR,ECS Inc.,CRYSTAL 24.0000MHZ 18PF SMD,17000,13000,"0.28800","0","1000","Tape & Reel (TR)","ECX-32","Active","MHz Crystal","24MHz","±30ppm","±20ppm","18pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-323.2-SERIES.JPG,XC2310CT-ND,ECS-240-18-33-JGN-TR,ECS Inc.,CRYSTAL 24.0000MHZ 18PF SMD,17925,13005,"0.59000","0","1","Cut Tape (CT)","ECX-32","Active","MHz Crystal","24MHz","±30ppm","±20ppm","18pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-323.2-SERIES.JPG,XC2310DKR-ND,ECS-240-18-33-JGN-TR,ECS Inc.,CRYSTAL 24.0000MHZ 18PF SMD,17925,13005,"Digi-Reel","0","1","Digi-Reel®","ECX-32","Active","MHz Crystal","24MHz","±30ppm","±20ppm","18pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-323.2-SERIES.JPG,XC2301TR-ND,ECS-122.8-18-33-JGN-TR,ECS Inc.,CRYSTAL 12.2880MHZ 18PF SMD,8000,5000,"0.28800","0","1000","Tape & Reel (TR)","ECX-32","Active","MHz Crystal","12.288MHz","±30ppm","±20ppm","18pF","100 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-323.2-SERIES.JPG,XC2301CT-ND,ECS-122.8-18-33-JGN-TR,ECS Inc.,CRYSTAL 12.2880MHZ 18PF SMD,8466,5114,"0.59000","0","1","Cut Tape (CT)","ECX-32","Active","MHz Crystal","12.288MHz","±30ppm","±20ppm","18pF","100 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-323.2-SERIES.JPG,XC2301DKR-ND,ECS-122.8-18-33-JGN-TR,ECS Inc.,CRYSTAL 12.2880MHZ 18PF SMD,8466,5114,"Digi-Reel","0","1","Digi-Reel®","ECX-32","Active","MHz Crystal","12.288MHz","±30ppm","±20ppm","18pF","100 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-323.2-SERIES.JPG,XC2306TR-ND,ECS-163.8-18-33-JGN-TR,ECS Inc.,CRYSTAL 16.3840MHZ 18PF SMD,5000,0,"0.28800","0","1000","Tape & Reel (TR)","ECX-32","Active","MHz Crystal","16.384MHz","±30ppm","±20ppm","18pF","80 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-323.2-SERIES.JPG,XC2306CT-ND,ECS-163.8-18-33-JGN-TR,ECS Inc.,CRYSTAL 16.3840MHZ 18PF SMD,5766,0,"0.59000","0","1","Cut Tape (CT)","ECX-32","Active","MHz Crystal","16.384MHz","±30ppm","±20ppm","18pF","80 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-323.2-SERIES.JPG,XC2306DKR-ND,ECS-163.8-18-33-JGN-TR,ECS Inc.,CRYSTAL 16.3840MHZ 18PF SMD,5766,0,"Digi-Reel","0","1","Digi-Reel®","ECX-32","Active","MHz Crystal","16.384MHz","±30ppm","±20ppm","18pF","80 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-323.2-SERIES.JPG,XC2309TR-ND,ECS-200-18-33-JGN-TR,ECS Inc.,CRYSTAL 20.0000MHZ 18PF SMD,5000,0,"0.28800","0","1000","Tape & Reel (TR)","ECX-32","Active","MHz Crystal","20MHz","±30ppm","±20ppm","18pF","60 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-323.2-SERIES.JPG,XC2309CT-ND,ECS-200-18-33-JGN-TR,ECS Inc.,CRYSTAL 20.0000MHZ 18PF SMD,6602,0,"0.59000","0","1","Cut Tape (CT)","ECX-32","Active","MHz Crystal","20MHz","±30ppm","±20ppm","18pF","60 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-323.2-SERIES.JPG,XC2309DKR-ND,ECS-200-18-33-JGN-TR,ECS Inc.,CRYSTAL 20.0000MHZ 18PF SMD,6602,0,"Digi-Reel","0","1","Digi-Reel®","ECX-32","Active","MHz Crystal","20MHz","±30ppm","±20ppm","18pF","60 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-323.2-SERIES.JPG,XC2312TR-ND,ECS-250-18-33-JGN-TR,ECS Inc.,CRYSTAL 25.0000MHZ 18PF SMD,3000,3000,"0.28800","0","1000","Tape & Reel (TR)","ECX-32","Active","MHz Crystal","25MHz","±30ppm","±20ppm","18pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-323.2-SERIES.JPG,XC2312CT-ND,ECS-250-18-33-JGN-TR,ECS Inc.,CRYSTAL 25.0000MHZ 18PF SMD,5305,3075,"0.59000","0","1","Cut Tape (CT)","ECX-32","Active","MHz Crystal","25MHz","±30ppm","±20ppm","18pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-323.2-SERIES.JPG,XC2312DKR-ND,ECS-250-18-33-JGN-TR,ECS Inc.,CRYSTAL 25.0000MHZ 18PF SMD,5305,3075,"Digi-Reel","0","1","Digi-Reel®","ECX-32","Active","MHz Crystal","25MHz","±30ppm","±20ppm","18pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-323.2-SERIES.JPG,XC2311TR-ND,ECS-245.7-18-33-JGN-TR,ECS Inc.,CRYSTAL 24.5760MHZ 18PF SMD,2000,4000,"0.28800","0","1000","Tape & Reel (TR)","ECX-32","Active","MHz Crystal","24.576MHz","±30ppm","±20ppm","18pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-323.2-SERIES.JPG,XC2311CT-ND,ECS-245.7-18-33-JGN-TR,ECS Inc.,CRYSTAL 24.5760MHZ 18PF SMD,2467,4100,"0.59000","0","1","Cut Tape (CT)","ECX-32","Active","MHz Crystal","24.576MHz","±30ppm","±20ppm","18pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-323.2-SERIES.JPG,XC2311DKR-ND,ECS-245.7-18-33-JGN-TR,ECS Inc.,CRYSTAL 24.5760MHZ 18PF SMD,2467,4100,"Digi-Reel","0","1","Digi-Reel®","ECX-32","Active","MHz Crystal","24.576MHz","±30ppm","±20ppm","18pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.ecsxtal.com/store/pdf/ECS-33B.pdf,//media.digikey.com/Photos/ECS%20Photos/MFG_ECS-33B-Series.jpg,XC2458TR-ND,ECS-200-10-33B-CKM-TR,ECS Inc.,CRYSTAL 20MHZ 10PF SMD,2000,12000,"0.28800","0","1000","Tape & Reel (TR)","ECS-33B","Active","MHz Crystal","20MHz","±10ppm","±10ppm","10pF","40 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.ecsxtal.com/store/pdf/ECS-33B.pdf,//media.digikey.com/Photos/ECS%20Photos/MFG_ECS-33B-Series.jpg,XC2458CT-ND,ECS-200-10-33B-CKM-TR,ECS Inc.,CRYSTAL 20MHZ 10PF SMD,2941,12042,"0.59000","0","1","Cut Tape (CT)","ECS-33B","Active","MHz Crystal","20MHz","±10ppm","±10ppm","10pF","40 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.ecsxtal.com/store/pdf/ECS-33B.pdf,//media.digikey.com/Photos/ECS%20Photos/MFG_ECS-33B-Series.jpg,XC2458DKR-ND,ECS-200-10-33B-CKM-TR,ECS Inc.,CRYSTAL 20MHZ 10PF SMD,2941,12042,"Digi-Reel","0","1","Digi-Reel®","ECS-33B","Active","MHz Crystal","20MHz","±10ppm","±10ppm","10pF","40 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.ecsxtal.com/store/pdf/ECS-33B.pdf,//media.digikey.com/Photos/ECS%20Photos/MFG_ECS-33B-Series.jpg,XC2845TR-ND,ECS-160-9-33B-CKM-TR,ECS Inc.,CRYSTAL 16MHZ 9PF SMD,2000,5000,"0.28800","0","1000","Tape & Reel (TR)","ECS-33B","Active","MHz Crystal","16MHz","±10ppm","±10ppm","9pF","60 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.ecsxtal.com/store/pdf/ECS-33B.pdf,//media.digikey.com/Photos/ECS%20Photos/MFG_ECS-33B-Series.jpg,XC2845CT-ND,ECS-160-9-33B-CKM-TR,ECS Inc.,CRYSTAL 16MHZ 9PF SMD,2993,5106,"0.59000","0","1","Cut Tape (CT)","ECS-33B","Active","MHz Crystal","16MHz","±10ppm","±10ppm","9pF","60 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.ecsxtal.com/store/pdf/ECS-33B.pdf,//media.digikey.com/Photos/ECS%20Photos/MFG_ECS-33B-Series.jpg,XC2845DKR-ND,ECS-160-9-33B-CKM-TR,ECS Inc.,CRYSTAL 16MHZ 9PF SMD,2993,5106,"Digi-Reel","0","1","Digi-Reel®","ECS-33B","Active","MHz Crystal","16MHz","±10ppm","±10ppm","9pF","60 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ECX-2236.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-323.2-SERIES.JPG,XC2445TR-ND,ECS-163.84-10-36-JGN-TR,ECS Inc.,CRYSTAL 16.384MHZ 10PF SMD,14000,0,"0.29600","0","1000","Tape & Reel (TR)","ECX-2236","Active","MHz Crystal","16.384MHz","±30ppm","±20ppm","10pF","80 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.024"" (0.60mm)"
http://www.ecsxtal.com/store/pdf/ECX-2236.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-323.2-SERIES.JPG,XC2445CT-ND,ECS-163.84-10-36-JGN-TR,ECS Inc.,CRYSTAL 16.384MHZ 10PF SMD,14884,0,"0.61000","0","1","Cut Tape (CT)","ECX-2236","Active","MHz Crystal","16.384MHz","±30ppm","±20ppm","10pF","80 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.024"" (0.60mm)"
http://www.ecsxtal.com/store/pdf/ECX-2236.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-323.2-SERIES.JPG,XC2445DKR-ND,ECS-163.84-10-36-JGN-TR,ECS Inc.,CRYSTAL 16.384MHZ 10PF SMD,14884,0,"Digi-Reel","0","1","Digi-Reel®","ECX-2236","Active","MHz Crystal","16.384MHz","±30ppm","±20ppm","10pF","80 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.024"" (0.60mm)"
https://www.ecsxtal.com/store/pdf/ECS-33B.pdf,//media.digikey.com/Photos/ECS%20Photos/MFG_ECS-33B-Series.jpg,XC2508TR-ND,ECS-271.2-10-33B-CKM-TR,ECS Inc.,CRYSTAL 27.12MHZ 10PF SMD,5000,1000,"0.29600","0","1000","Tape & Reel (TR)","ECS-33B","Active","MHz Crystal","27.12MHz","±10ppm","±10ppm","10pF","40 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.ecsxtal.com/store/pdf/ECS-33B.pdf,//media.digikey.com/Photos/ECS%20Photos/MFG_ECS-33B-Series.jpg,XC2508CT-ND,ECS-271.2-10-33B-CKM-TR,ECS Inc.,CRYSTAL 27.12MHZ 10PF SMD,5845,1025,"0.61000","0","1","Cut Tape (CT)","ECS-33B","Active","MHz Crystal","27.12MHz","±10ppm","±10ppm","10pF","40 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://www.ecsxtal.com/store/pdf/ECS-33B.pdf,//media.digikey.com/Photos/ECS%20Photos/MFG_ECS-33B-Series.jpg,XC2508DKR-ND,ECS-271.2-10-33B-CKM-TR,ECS Inc.,CRYSTAL 27.12MHZ 10PF SMD,5845,1025,"Digi-Reel","0","1","Digi-Reel®","ECS-33B","Active","MHz Crystal","27.12MHz","±10ppm","±10ppm","10pF","40 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
