Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Frequency","Frequency Stability","Frequency Tolerance","Features","Capacitance","Impedance","Operating Temperature","Mounting Type","Package / Case","Size / Dimension","Height"
https://abracon.com/Resonators/AWSZT-CV.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/AWSZT-CV3.7%20SERIES.JPG,535-10024-1-ND,AWSZT-16.00CV-T,Abracon LLC,CER RES 16.0000MHZ SMD,2284,0,"0.43000","0","1","Cut Tape (CT)","AWSZT-CV","Active","Ceramic","16MHz","±0.3%","±0.5%","-","-","40 Ohms","-25°C ~ 85°C","Surface Mount","1512 (3731 Metric)","0.146"" L x 0.122"" W (3.70mm x 3.10mm)","0.047"" (1.19mm)"
https://abracon.com/Resonators/AWSZT-CV.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/AWSZT-CV3.7%20SERIES.JPG,535-10024-6-ND,AWSZT-16.00CV-T,Abracon LLC,CER RES 16.0000MHZ SMD,2284,0,"Digi-Reel","0","1","Digi-Reel®","AWSZT-CV","Active","Ceramic","16MHz","±0.3%","±0.5%","-","-","40 Ohms","-25°C ~ 85°C","Surface Mount","1512 (3731 Metric)","0.146"" L x 0.122"" W (3.70mm x 3.10mm)","0.047"" (1.19mm)"
https://www.murata.com/en/products/productdata/8801161576478/SPEC-CSTNE20M0VH3L000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-17957-2-ND,CSTNE20M0VH3L000R0,Murata Electronics North America,CER RES 20.0000MHZ 15PF SMD TIGH,0,0,"0.19530","0","3000","Tape & Reel (TR)","CERALOCK® CSTNE","Active","Ceramic","20MHz","±0.11%","±0.07%","Built in Capacitor","15pF","40 Ohms","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.039"" (1.00mm)"
https://www.murata.com/en/products/productdata/8801161576478/SPEC-CSTNE20M0VH3L000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-17957-1-ND,CSTNE20M0VH3L000R0,Murata Electronics North America,CER RES 20.0000MHZ 15PF SMD TIGH,1584,0,"0.43000","0","1","Cut Tape (CT)","CERALOCK® CSTNE","Active","Ceramic","20MHz","±0.11%","±0.07%","Built in Capacitor","15pF","40 Ohms","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.039"" (1.00mm)"
https://www.murata.com/en/products/productdata/8801161576478/SPEC-CSTNE20M0VH3L000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-17957-6-ND,CSTNE20M0VH3L000R0,Murata Electronics North America,CER RES 20.0000MHZ 15PF SMD TIGH,1584,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTNE","Active","Ceramic","20MHz","±0.11%","±0.07%","Built in Capacitor","15pF","40 Ohms","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.039"" (1.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,"//media.digikey.com/Photos/Murata%20Photos/CERALOCK,CSTCW%20SERIES.JPG",490-7870-2-ND,CSTCW40M0X51-R0,Murata Electronics North America,CER RES 40.0000MHZ 6PF SMD,0,0,"Not For New Designs","0","3000","Tape & Reel (TR)","CERALOCK® CSTCW","Not For New Designs","Ceramic","40MHz","±0.2%","±0.5%","Built in Capacitor","6pF","-","-20°C ~ 80°C","Surface Mount","3-SMD, Non-Standard","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,"//media.digikey.com/Photos/Murata%20Photos/CERALOCK,CSTCW%20SERIES.JPG",490-7870-1-ND,CSTCW40M0X51-R0,Murata Electronics North America,CER RES 40.0000MHZ 6PF SMD,1139,0,"0.43000","0","1","Cut Tape (CT)","CERALOCK® CSTCW","Discontinued at Digi-Key","Ceramic","40MHz","±0.2%","±0.5%","Built in Capacitor","6pF","-","-20°C ~ 80°C","Surface Mount","3-SMD, Non-Standard","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.045"" (1.15mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,"//media.digikey.com/Photos/Murata%20Photos/CERALOCK,CSTCW%20SERIES.JPG",490-7870-6-ND,CSTCW40M0X51-R0,Murata Electronics North America,CER RES 40.0000MHZ 6PF SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTCW","Discontinued at Digi-Key","Ceramic","40MHz","±0.2%","±0.5%","Built in Capacitor","6pF","-","-20°C ~ 80°C","Surface Mount","3-SMD, Non-Standard","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.045"" (1.15mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/Photos/Murata%20Photos/CSTLS50M0X51-B0.JPG,490-5998-3-ND,CSTLS16M0X51-A0,Murata Electronics North America,CER RES 16.0000MHZ 5PF T/H,0,0,"0.21360","0","2000","Tape & Box (TB)","CERALOCK® CSTLS","Active","Ceramic","16MHz","±0.2%","±0.5%","Built in Capacitor","5pF","50 Ohms","-20°C ~ 80°C","Through Hole","Radial - 3 Lead, 2.50mm Pitch","0.217"" L x 0.138"" W (5.50mm x 3.50mm)","0.276"" (7.00mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/Photos/Murata%20Photos/CSTLS50M0X51-B0.JPG,490-5998-1-ND,CSTLS16M0X51-A0,Murata Electronics North America,CER RES 16.0000MHZ 5PF T/H,1617,0,"0.44000","0","1","Cut Tape (CT)","CERALOCK® CSTLS","Active","Ceramic","16MHz","±0.2%","±0.5%","Built in Capacitor","5pF","50 Ohms","-20°C ~ 80°C","Through Hole","Radial - 3 Lead, 2.50mm Pitch","0.217"" L x 0.138"" W (5.50mm x 3.50mm)","0.276"" (7.00mm)"
https://www.murata.com/en/products/productdata/8801161445406/SPEC-CSTNE20M0VH3C000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-17956-2-ND,CSTNE20M0VH3C000R0,Murata Electronics North America,CER RES 20.0000MHZ 15PF SMD AUTO,0,0,"0.19875","0","3000","Tape & Reel (TR)","CERALOCK® CSTNE","Active","Ceramic","20MHz","±0.13%","±0.07%","Built in Capacitor","15pF","40 Ohms","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.039"" (1.00mm)"
https://www.murata.com/en/products/productdata/8801161445406/SPEC-CSTNE20M0VH3C000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-17956-1-ND,CSTNE20M0VH3C000R0,Murata Electronics North America,CER RES 20.0000MHZ 15PF SMD AUTO,1614,0,"0.44000","0","1","Cut Tape (CT)","CERALOCK® CSTNE","Active","Ceramic","20MHz","±0.13%","±0.07%","Built in Capacitor","15pF","40 Ohms","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.039"" (1.00mm)"
https://www.murata.com/en/products/productdata/8801161445406/SPEC-CSTNE20M0VH3C000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-17956-6-ND,CSTNE20M0VH3C000R0,Murata Electronics North America,CER RES 20.0000MHZ 15PF SMD AUTO,1614,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTNE","Active","Ceramic","20MHz","±0.13%","±0.07%","Built in Capacitor","15pF","40 Ohms","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.039"" (1.00mm)"
http://www.murata.com/products/productdata/8801159970846/SPEC-CSTNE8M00GH5L000R0.pdf,-,490-18271-2-ND,CSTNE9M60GH5L000R0,Murata Electronics North America,3.2X1.3X0.7MM 9.6MHZ CERAMIC RES,0,0,"0.20145","0","3000","Tape & Reel (TR)","CERALOCK® CSTNE","Active","Ceramic","9.6MHz","±0.11%","±0.07%","Built in Capacitor","33pF","-","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.031"" (0.80mm)"
http://www.murata.com/products/productdata/8801159970846/SPEC-CSTNE8M00GH5L000R0.pdf,-,490-18271-1-ND,CSTNE9M60GH5L000R0,Murata Electronics North America,3.2X1.3X0.7MM 9.6MHZ CERAMIC RES,1400,0,"0.44000","0","1","Cut Tape (CT)","CERALOCK® CSTNE","Active","Ceramic","9.6MHz","±0.11%","±0.07%","Built in Capacitor","33pF","-","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.031"" (0.80mm)"
http://www.murata.com/products/productdata/8801159970846/SPEC-CSTNE8M00GH5L000R0.pdf,-,490-18271-6-ND,CSTNE9M60GH5L000R0,Murata Electronics North America,3.2X1.3X0.7MM 9.6MHZ CERAMIC RES,1400,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTNE","Active","Ceramic","9.6MHz","±0.11%","±0.07%","Built in Capacitor","33pF","-","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.031"" (0.80mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/Photos/Murata%20Photos/CSTLS50M0X51-B0.JPG,490-5999-3-ND,CSTLS16M0X53-A0,Murata Electronics North America,CER RES 16.0000MHZ 15PF T/H,0,0,"0.21360","0","2000","Tape & Box (TB)","CERALOCK® CSTLS","Active","Ceramic","16MHz","±0.2%","±0.5%","Built in Capacitor","15pF","50 Ohms","-20°C ~ 80°C","Through Hole","Radial - 3 Lead, 2.50mm Pitch","0.217"" L x 0.118"" W (5.50mm x 3.00mm)","0.256"" (6.50mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/Photos/Murata%20Photos/CSTLS50M0X51-B0.JPG,490-5999-1-ND,CSTLS16M0X53-A0,Murata Electronics North America,CER RES 16.0000MHZ 15PF T/H,1281,0,"0.44000","0","1","Cut Tape (CT)","CERALOCK® CSTLS","Active","Ceramic","16MHz","±0.2%","±0.5%","Built in Capacitor","15pF","50 Ohms","-20°C ~ 80°C","Through Hole","Radial - 3 Lead, 2.50mm Pitch","0.217"" L x 0.118"" W (5.50mm x 3.00mm)","0.256"" (6.50mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-4718-2-ND,CSTCR4M19G53Z-R0,Murata Electronics North America,CER RES 4.1900MHZ 15PF SMD,0,0,"0.20745","0","3000","Tape & Reel (TR)","CERALOCK® CSTCR","Active","Ceramic","4.19MHz","-","±0.5%","Built in Capacitor","15pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.19mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-4718-1-ND,CSTCR4M19G53Z-R0,Murata Electronics North America,CER RES 4.1900MHZ 15PF SMD,4913,0,"0.46000","0","1","Cut Tape (CT)","CERALOCK® CSTCR","Active","Ceramic","4.19MHz","-","±0.5%","Built in Capacitor","15pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.19mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-4718-6-ND,CSTCR4M19G53Z-R0,Murata Electronics North America,CER RES 4.1900MHZ 15PF SMD,4913,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTCR","Active","Ceramic","4.19MHz","-","±0.5%","Built in Capacitor","15pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.19mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-11072-2-ND,CSTCR4M00G55Z-R0,Murata Electronics North America,CER RES 4.0000MHZ 39PF SMD,0,0,"0.20745","0","3000","Tape & Reel (TR)","CERALOCK® CSTCR","Active","Ceramic","4MHz","±0.2%","±0.5%","Built in Capacitor","39pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.19mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-11072-1-ND,CSTCR4M00G55Z-R0,Murata Electronics North America,CER RES 4.0000MHZ 39PF SMD,3841,0,"0.46000","0","1","Cut Tape (CT)","CERALOCK® CSTCR","Active","Ceramic","4MHz","±0.2%","±0.5%","Built in Capacitor","39pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.19mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-11072-6-ND,CSTCR4M00G55Z-R0,Murata Electronics North America,CER RES 4.0000MHZ 39PF SMD,3841,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTCR","Active","Ceramic","4MHz","±0.2%","±0.5%","Built in Capacitor","39pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.19mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-4719-2-ND,CSTCR4M91G53Z-R0,Murata Electronics North America,CER RES 4.9100MHZ 15PF SMD,0,0,"0.20745","0","3000","Tape & Reel (TR)","CERALOCK® CSTCR","Active","Ceramic","4.91MHz","-","±0.5%","Built in Capacitor","15pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.19mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-4719-1-ND,CSTCR4M91G53Z-R0,Murata Electronics North America,CER RES 4.9100MHZ 15PF SMD,2960,0,"0.46000","0","1","Cut Tape (CT)","CERALOCK® CSTCR","Active","Ceramic","4.91MHz","-","±0.5%","Built in Capacitor","15pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.19mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-4719-6-ND,CSTCR4M91G53Z-R0,Murata Electronics North America,CER RES 4.9100MHZ 15PF SMD,2960,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTCR","Active","Ceramic","4.91MHz","-","±0.5%","Built in Capacitor","15pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.19mm)"
//media.digikey.com/pdf/Data%20Sheets/Optrex%20PDFs/Cermic-Res_Cat.pdf,//media.digikey.com/Renders/AVX%20Renders/PRQC%20Series.jpg,478-5420-2-ND,PRQC16.00SR5010X000,Kyocera International Inc. Electronic Components,CER RES 16.0000MHZ 10PF SMD,0,0,"0.21000","0","3000","Tape & Reel (TR)","PRQC, Kyocera","Last Time Buy","Ceramic","16MHz","±0.5%","±0.5%","Built in Capacitor","10pF","-","-40°C ~ 85°C","Surface Mount","3-SMD, No Lead","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Optrex%20PDFs/Cermic-Res_Cat.pdf,//media.digikey.com/Renders/AVX%20Renders/PRQC%20Series.jpg,478-5420-1-ND,PRQC16.00SR5010X000,Kyocera International Inc. Electronic Components,CER RES 16.0000MHZ 10PF SMD,1012,0,"0.46000","0","1","Cut Tape (CT)","PRQC, Kyocera","Discontinued at Digi-Key","Ceramic","16MHz","±0.5%","±0.5%","Built in Capacitor","10pF","-","-40°C ~ 85°C","Surface Mount","3-SMD, No Lead","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Optrex%20PDFs/Cermic-Res_Cat.pdf,//media.digikey.com/Renders/AVX%20Renders/PRQC%20Series.jpg,478-5420-6-ND,PRQC16.00SR5010X000,Kyocera International Inc. Electronic Components,CER RES 16.0000MHZ 10PF SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","PRQC, Kyocera","Discontinued at Digi-Key","Ceramic","16MHz","±0.5%","±0.5%","Built in Capacitor","10pF","-","-40°C ~ 85°C","Surface Mount","3-SMD, No Lead","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Optrex%20PDFs/Cermic-Res_Cat.pdf,"//media.digikey.com/Photos/AVX%20Photos/PBRC-H,KYOCERA%20SERIES.JPG",478-2112-2-ND,PBRC12.00HR50X000,Kyocera International Inc. Electronic Components,CER RES 12.0000MHZ 10PF SMD,0,0,"0.22400","0","2000","Tape & Reel (TR)","PBRC-H, Kyocera","Last Time Buy","Ceramic","12MHz","±0.1%","±0.7%","Built in Capacitor","10pF","-","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.291"" L x 0.134"" W (7.40mm x 3.40mm)","0.079"" (2.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Optrex%20PDFs/Cermic-Res_Cat.pdf,"//media.digikey.com/Photos/AVX%20Photos/PBRC-H,KYOCERA%20SERIES.JPG",478-2112-1-ND,PBRC12.00HR50X000,Kyocera International Inc. Electronic Components,CER RES 12.0000MHZ 10PF SMD,1210,0,"0.46000","0","1","Cut Tape (CT)","PBRC-H, Kyocera","Discontinued at Digi-Key","Ceramic","12MHz","±0.1%","±0.7%","Built in Capacitor","10pF","-","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.291"" L x 0.134"" W (7.40mm x 3.40mm)","0.079"" (2.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Optrex%20PDFs/Cermic-Res_Cat.pdf,"//media.digikey.com/Photos/AVX%20Photos/PBRC-H,KYOCERA%20SERIES.JPG",478-2112-6-ND,PBRC12.00HR50X000,Kyocera International Inc. Electronic Components,CER RES 12.0000MHZ 10PF SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","PBRC-H, Kyocera","Discontinued at Digi-Key","Ceramic","12MHz","±0.1%","±0.7%","Built in Capacitor","10pF","-","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.291"" L x 0.134"" W (7.40mm x 3.40mm)","0.079"" (2.00mm)"
-,//media.digikey.com/photos/Panasonic%20Photos/EFO-N%20SERIES.JPG,PX400ETR-ND,EFO-N4004E5,Panasonic Electronic Components,CER RES 4.0000MHZ SMD,30000,0,"0.48000","0","2500","Tape & Reel (TR)","EFO-N","Obsolete","Ceramic","4MHz","±0.3%","±0.5%","-","-","-","-20°C ~ 80°C","Surface Mount","2-SMD, Non-Standard","0.307"" L x 0.126"" W (7.80mm x 3.20mm)","0.098"" (2.50mm)"
-,//media.digikey.com/photos/Panasonic%20Photos/EFO-N%20SERIES.JPG,PX400ECT-ND,EFO-N4004E5,Panasonic Electronic Components,CER RES 4.0000MHZ SMD,31398,0,"1.77000","0","1","Cut Tape (CT)","EFO-N","Obsolete","Ceramic","4MHz","±0.3%","±0.5%","-","-","-","-20°C ~ 80°C","Surface Mount","2-SMD, Non-Standard","0.307"" L x 0.126"" W (7.80mm x 3.20mm)","0.098"" (2.50mm)"
http://www.murata.com/products/productdata/8801159675934/SPEC-CSTNR4M00GH5L000R0.pdf,//media.digikey.com/Renders/Murata%20Renders/Murata-CSTNR6M00GH5L000R0.jpg,490-18277-2-ND,CSTNR6M00GH5L000R0,Murata Electronics North America,4.5X2.0X1.1MM 6MHZ CERAMIC RESON,0,0,"0.22035","0","3000","Tape & Reel (TR)","CERALOCK® CSTNR","Active","Ceramic","6MHz","±0.11%","±0.07%","Built in Capacitor","39pF","-","-20°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.20mm)"
http://www.murata.com/products/productdata/8801159675934/SPEC-CSTNR4M00GH5L000R0.pdf,//media.digikey.com/Renders/Murata%20Renders/Murata-CSTNR6M00GH5L000R0.jpg,490-18277-1-ND,CSTNR6M00GH5L000R0,Murata Electronics North America,4.5X2.0X1.1MM 6MHZ CERAMIC RESON,2771,0,"0.48000","0","1","Cut Tape (CT)","CERALOCK® CSTNR","Active","Ceramic","6MHz","±0.11%","±0.07%","Built in Capacitor","39pF","-","-20°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.20mm)"
http://www.murata.com/products/productdata/8801159675934/SPEC-CSTNR4M00GH5L000R0.pdf,//media.digikey.com/Renders/Murata%20Renders/Murata-CSTNR6M00GH5L000R0.jpg,490-18277-6-ND,CSTNR6M00GH5L000R0,Murata Electronics North America,4.5X2.0X1.1MM 6MHZ CERAMIC RESON,2771,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTNR","Active","Ceramic","6MHz","±0.11%","±0.07%","Built in Capacitor","39pF","-","-20°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.20mm)"
https://www.murata.com/en/products/productdata/8801161642014/SPEC-CSTNR4M00GH5L000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-17964-2-ND,CSTNR4M00GH5L000R0,Murata Electronics North America,CER RES 4.0000MHZ 39PF SMD TIGHT,0,0,"0.22035","0","3000","Tape & Reel (TR)","CERALOCK® CSTNR","Active","Ceramic","4MHz","±0.11%","±0.07%","Built in Capacitor","39pF","60 Ohms","-20°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.20mm)"
https://www.murata.com/en/products/productdata/8801161642014/SPEC-CSTNR4M00GH5L000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-17964-1-ND,CSTNR4M00GH5L000R0,Murata Electronics North America,CER RES 4.0000MHZ 39PF SMD TIGHT,2032,0,"0.48000","0","1","Cut Tape (CT)","CERALOCK® CSTNR","Active","Ceramic","4MHz","±0.11%","±0.07%","Built in Capacitor","39pF","60 Ohms","-20°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.20mm)"
https://www.murata.com/en/products/productdata/8801161642014/SPEC-CSTNR4M00GH5L000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-17964-6-ND,CSTNR4M00GH5L000R0,Murata Electronics North America,CER RES 4.0000MHZ 39PF SMD TIGHT,2032,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTNR","Active","Ceramic","4MHz","±0.11%","±0.07%","Built in Capacitor","39pF","60 Ohms","-20°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.20mm)"
https://www.murata.com/en/products/productdata/8801161609246/SPEC-CSTNR4M00GH5C000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-17963-2-ND,CSTNR4M00GH5C000R0,Murata Electronics North America,CER RES 4.0000MHZ 39PF SMD AUTOM,0,0,"0.22245","0","3000","Tape & Reel (TR)","CERALOCK® CSTNR","Active","Ceramic","4MHz","±0.13%","±0.07%","Built in Capacitor","39pF","60 Ohms","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.20mm)"
https://www.murata.com/en/products/productdata/8801161609246/SPEC-CSTNR4M00GH5C000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-17963-1-ND,CSTNR4M00GH5C000R0,Murata Electronics North America,CER RES 4.0000MHZ 39PF SMD AUTOM,2005,0,"0.49000","0","1","Cut Tape (CT)","CERALOCK® CSTNR","Active","Ceramic","4MHz","±0.13%","±0.07%","Built in Capacitor","39pF","60 Ohms","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.20mm)"
https://www.murata.com/en/products/productdata/8801161609246/SPEC-CSTNR4M00GH5C000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-17963-6-ND,CSTNR4M00GH5C000R0,Murata Electronics North America,CER RES 4.0000MHZ 39PF SMD AUTOM,2005,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTNR","Active","Ceramic","4MHz","±0.13%","±0.07%","Built in Capacitor","39pF","60 Ohms","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.20mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-7867-2-ND,CSTCR7M37G53-R0,Murata Electronics North America,CER RES 7.3700MHZ 15PF SMD,0,0,"0.22335","0","3000","Tape & Reel (TR)","CERALOCK® CSTCR","Active","Ceramic","7.37MHz","±0.2%","±0.5%","Built in Capacitor","15pF","50 Ohms","-20°C ~ 80°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.19mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-7867-1-ND,CSTCR7M37G53-R0,Murata Electronics North America,CER RES 7.3700MHZ 15PF SMD,1034,0,"0.49000","0","1","Cut Tape (CT)","CERALOCK® CSTCR","Active","Ceramic","7.37MHz","±0.2%","±0.5%","Built in Capacitor","15pF","50 Ohms","-20°C ~ 80°C","Surface Mount","3-SMD, Non-Standard","0.177"" L x 0.079"" W (4.50mm x 2.00mm)","0.047"" (1.19mm)"
