Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Tool Type","Tip - Type","Size","Length - Overall","Features"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6E07BE.jpg,JTH6E09BE-ND,JTH6E09BE,"Klein Tools, Inc.",HEX KEY T-HANDLE 9/64"" 6.00"",2,0,"7.20000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","9/64""","6.00"" (152.4mm)","Ball End, Chamfered End, Color Coded, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTHxExx.jpg,JTH6E11-ND,JTH6E11,"Klein Tools, Inc.",HEX KEY T-HANDLE 3/16"" 6.00"",5,0,"7.32000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","3/16""","6.00"" (152.4mm)","Chamfered End, Color Coded, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6M5.jpg,JTH6M6-ND,JTH6M6,"Klein Tools, Inc.",HEX KEY T-HANDLE 6MM 6.00"",5,0,"7.32000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","6mm","6.00"" (152.4mm)","Chamfered End, Color Coded, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH4E12.jpg,JTH4E12-ND,JTH4E12,"Klein Tools, Inc.",HEX KEY T-HANDLE 7/32"" 4.00"",2,0,"7.32000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","7/32""","4.00"" (101.6mm)","Chamfered End, Color Coded, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6M5BE.jpg,JTH6M5BE-ND,JTH6M5BE,"Klein Tools, Inc.",HEX KEY T-HANDLE 5MM 6.00"",5,0,"7.38000","0","1","Journeyman™","Active","T-Handle","Hex","5mm","6.00"" (152.4mm)","Ball End, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6E07BE.jpg,JTH6E10BE-ND,JTH6E10BE,"Klein Tools, Inc.",HEX KEY T-HANDLE 5/32"" 6.00"",2,0,"7.38000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","5/32""","6.00"" (152.4mm)","Ball End, Chamfered End, Color Coded, Soft Grip"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,"//media.digikey.com/Photos/Klein-Tools/MFG_BL,BLM.jpg",BL24-ND,BL24,"Klein Tools, Inc.",HEX KEY L-SHAPE 3/8"" 7.13"",10,0,"7.56000","0","1","-","Active","L-Key","Hex","3/8""","7.13"" (181.0mm)","Ball End"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6E07.jpg,JTH6E12-ND,JTH6E12,"Klein Tools, Inc.",HEX KEY T-HANDLE 7/32"" 6.00"",2,0,"7.58000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","7/32""","6.00"" (152.4mm)","Chamfered End, Color Coded, Soft Grip"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH4E13.jpg,JTH4E13-ND,JTH4E13,"Klein Tools, Inc.",HEX KEY T-HANDLE 1/4"" 4.00"",1,0,"7.76000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","1/4""","4.00"" (101.6mm)","Chamfered End, Color Coded, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6Txx.jpg,JTH6T10-ND,JTH6T10,"Klein Tools, Inc.",TORX KEY T-HANDLE T10 6.00"",1,0,"8.18000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Torx®","T10","6.00"" (152.4mm)","Chamfered End, Color Coded, Soft Grip"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTHxExx.jpg,JTH6E13-ND,JTH6E13,"Klein Tools, Inc.",HEX KEY T-HANDLE 1/4"" 6.00"",2,0,"8.20000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","1/4""","6.00"" (152.4mm)","Chamfered End, Color Coded, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6M5.jpg,JTH9M6-ND,JTH9M6,"Klein Tools, Inc.",HEX KEY T-HANDLE 6MM 9.00"",5,0,"8.42000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","6mm","9.00"" (228.6mm)","Chamfered End, Color Coded, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTHxExx.jpg,JTH9E11-ND,JTH9E11,"Klein Tools, Inc.",HEX KEY T-HANDLE 3/16"" 9.00"",4,0,"8.42000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","3/16""","9.00"" (228.6mm)","Chamfered End, Color Coded, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6Txx.jpg,JTH6T15-ND,JTH6T15,"Klein Tools, Inc.",TORX KEY T-HANDLE T15 6.00"",4,0,"8.54000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Torx®","T15","6.00"" (152.4mm)","Chamfered End, Color Coded, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6E07.jpg,JTH9E12-ND,JTH9E12,"Klein Tools, Inc.",HEX KEY T-HANDLE 7/32"" 9.00"",2,0,"8.74000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","7/32""","9.00"" (228.6mm)","Chamfered End, Color Coded, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6Txx.jpg,JTH6T20-ND,JTH6T20,"Klein Tools, Inc.",TORX KEY T-HANDLE T20 6.00"",6,0,"8.90000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Torx®","T20","6.00"" (152.4mm)","Chamfered End, Color Coded, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6M5BE.jpg,JTH6M6BE-ND,JTH6M6BE,"Klein Tools, Inc.",HEX KEY T-HANDLE 6MM 6.00"",6,0,"9.12000","0","1","Journeyman™","Active","T-Handle","Hex","6mm","6.00"" (152.4mm)","Ball End, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6ExxBE.jpg,JTH6E11BE-ND,JTH6E11BE,"Klein Tools, Inc.",HEX KEY T-HANDLE 3/16"" 6.00"",5,0,"9.12000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","3/16""","6.00"" (152.4mm)","Ball End, Chamfered End, Color Coded, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH4E14.jpg,JTH4E14-ND,JTH4E14,"Klein Tools, Inc.",HEX KEY T-HANDLE 5/16"" 4.00"",2,0,"9.32000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","5/16""","4.00"" (101.6mm)","Chamfered End, Color Coded, Soft Grip"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTHxExx.jpg,JTH9E13-ND,JTH9E13,"Klein Tools, Inc.",HEX KEY T-HANDLE 1/4"" 9.00"",2,0,"9.46000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","1/4""","9.00"" (228.6mm)","Chamfered End, Color Coded, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6E07BE.jpg,JTH6E12BE-ND,JTH6E12BE,"Klein Tools, Inc.",HEX KEY T-HANDLE 7/32"" 6.00"",2,0,"9.48000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","7/32""","6.00"" (152.4mm)","Ball End, Chamfered End, Color Coded, Soft Grip"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6ExxBE.jpg,JTH6E13BE-ND,JTH6E13BE,"Klein Tools, Inc.",HEX KEY T-HANDLE 1/4"" 6.00"",2,0,"9.79000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","1/4""","6.00"" (152.4mm)","Ball End, Chamfered End, Color Coded, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6M5.jpg,JTH6M8-ND,JTH6M8,"Klein Tools, Inc.",HEX KEY T-HANDLE 8MM 6.00"",0,0,"9.80000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","8mm","6.00"" (152.4mm)","Chamfered End, Color Coded, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6E07.jpg,JTH6E14-ND,JTH6E14,"Klein Tools, Inc.",HEX KEY T-HANDLE 5/16"" 6.00"",2,0,"9.82000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","5/16""","6.00"" (152.4mm)","Chamfered End, Color Coded, Soft Grip"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,"//media.digikey.com/Photos/Klein-Tools/MFG_BL,BLM.jpg",BLM10-ND,BLM10,"Klein Tools, Inc.",HEX KEY L-SHAPE 10MM 6.13"",10,0,"9.98000","0","1","-","Active","L-Key","Hex","10mm","6.13"" (155.7mm)","Ball End"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6Txx.jpg,JTH6T25-ND,JTH6T25,"Klein Tools, Inc.",TORX KEY T-HANDLE T25 6.00"",6,0,"10.20000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Torx®","T25","6.00"" (152.4mm)","Chamfered End, Color Coded, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6E07.jpg,JTH9E14-ND,JTH9E14,"Klein Tools, Inc.",HEX KEY T-HANDLE 5/16"" 9.00"",2,0,"10.72000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","5/16""","9.00"" (228.6mm)","Chamfered End, Color Coded, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH4E15.jpg,JTH4E15-ND,JTH4E15,"Klein Tools, Inc.",HEX KEY T-HANDLE 3/8"" 4.00"",2,0,"11.08000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","3/8""","4.00"" (101.6mm)","Chamfered End, Color Coded, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6Txx.jpg,JTH6T27-ND,JTH6T27,"Klein Tools, Inc.",TORX KEY T-HANDLE T27 6.00"",2,0,"11.21000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Torx®","T27","6.00"" (152.4mm)","Chamfered End, Color Coded, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6M5.jpg,JTH9M8-ND,JTH9M8,"Klein Tools, Inc.",HEX KEY T-HANDLE 8MM 9.00"",2,0,"11.29000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","8mm","9.00"" (228.6mm)","Chamfered End, Color Coded, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6E07BE.jpg,JTH6E14BE-ND,JTH6E14BE,"Klein Tools, Inc.",HEX KEY T-HANDLE 5/16"" 6.00"",2,0,"11.65000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","5/16""","6.00"" (152.4mm)","Ball End, Chamfered End, Color Coded, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6Txx.jpg,JTH6T30-ND,JTH6T30,"Klein Tools, Inc.",TORX KEY T-HANDLE T30 6.00"",0,0,"11.72000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Torx®","T30","6.00"" (152.4mm)","Chamfered End, Color Coded, Soft Grip"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTHxMx.jpg,JTH6M10-ND,JTH6M10,"Klein Tools, Inc.",HEX KEY T-HANDLE 10MM 6.00"",2,0,"11.91000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","10mm","6.00"" (152.4mm)","Chamfered End, Color Coded, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6M5BE.jpg,JTH6M8BE-ND,JTH6M8BE,"Klein Tools, Inc.",HEX KEY T-HANDLE 8MM 6.00"",2,0,"12.26000","0","1","Journeyman™","Active","T-Handle","Hex","8mm","6.00"" (152.4mm)","Ball End, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTHxExx.jpg,JTH6E15-ND,JTH6E15,"Klein Tools, Inc.",HEX KEY T-HANDLE 3/8"" 6.00"",2,0,"12.39000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","3/8""","6.00"" (152.4mm)","Chamfered End, Color Coded, Soft Grip"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTHxMx.jpg,JTH9M10-ND,JTH9M10,"Klein Tools, Inc.",HEX KEY T-HANDLE 10MM 9.00"",2,0,"13.70000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","10mm","9.00"" (228.6mm)","Chamfered End, Color Coded, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTHxExx.jpg,JTH9E15-ND,JTH9E15,"Klein Tools, Inc.",HEX KEY T-HANDLE 3/8"" 9.00"",2,0,"14.27000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","3/8""","9.00"" (228.6mm)","Chamfered End, Color Coded, Soft Grip"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6MxBE.jpg,JTH6M10BE-ND,JTH6M10BE,"Klein Tools, Inc.",HEX KEY T-HANDLE 10MM 6.00"",1,0,"14.90000","0","1","Journeyman™","Active","T-Handle","Hex","10mm","6.00"" (152.4mm)","Ball End, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6Txx.jpg,JTH6T40-ND,JTH6T40,"Klein Tools, Inc.",TORX KEY T-HANDLE T40 6.00"",2,0,"15.05000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Torx®","T40","6.00"" (152.4mm)","Chamfered End, Color Coded, Soft Grip"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6ExxBE.jpg,JTH6E15BE-ND,JTH6E15BE,"Klein Tools, Inc.",HEX KEY T-HANDLE 3/8"" 6.00"",2,0,"15.50000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","3/8""","6.00"" (152.4mm)","Ball End, Chamfered End, Color Coded, Soft Grip"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH4E17.jpg,JTH4E17-ND,JTH4E17,"Klein Tools, Inc.",HEX KEY T-HANDLE 1/2"" 4.00"",2,0,"20.95000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","1/2""","4.00"" (101.6mm)","Chamfered End, Color Coded, Soft Grip"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6E17.jpg,JTH6E17-ND,JTH6E17,"Klein Tools, Inc.",HEX KEY T-HANDLE 1/2"" 6.00"",2,0,"26.59000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","1/2""","6.00"" (152.4mm)","Chamfered End, Color Coded, Soft Grip"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH9E17.jpg,JTH9E17-ND,JTH9E17,"Klein Tools, Inc.",HEX KEY T-HANDLE 1/2"" 9.00"",2,0,"30.55000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","1/2""","9.00"" (228.6mm)","Chamfered End, Color Coded, Soft Grip"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HexKeyWrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_JTH6E17BE.jpg,JTH6E17BE-ND,JTH6E17BE,"Klein Tools, Inc.",HEX KEY T-HANDLE 1/2"" 6.00"",2,0,"33.21000","0","1","Journeyman™, Tip-Ident®","Active","T-Handle","Hex","1/2""","6.00"" (152.4mm)","Ball End, Chamfered End, Color Coded, Soft Grip"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Short%20Arm%20Hex%20L-keys%20Black%20Finish.pdf,-,35305W-ND,35305,Wiha,HEX KEY L SHAPE 2MM 1.93"",200,0,"0.40000","0","1","-","Active","L-Key","Hex","2mm","1.93"" (49.0mm)","Chamfered End, Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Short%20Arm%20Hex%20L-keys%20Black%20Finish.pdf,-,35307-ND,35307,Wiha,HEX KEY L SHAPE 3MM 2.4"",50,0,"0.54000","0","1","-","Active","L-Key","Hex","3mm","2.40"" (61.0mm)","Chamfered End, Black Finish"
-,-,57008AT-ND,57008,Apex Tool Group,HEX SA KEY 1/16,0,0,"0.55000","0","1","-","Not For New Designs","-","-","-","-","-"
-,-,57013-ND,57013,Apex Tool Group,HEX SA KEY 7/64,0,0,"0.62000","0","1","-","Not For New Designs","L-Key","Hex","7/64""","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Metric,Inch%20Ball%20End%20Hex%20Keys%20(Black).pdf",//media.digikey.com/photos/Wiha/mfg369%20series.jpg,431-1949-ND,36947,Wiha,HEX KEY L SHAPE 5/64"" 3.9"",76,0,"1.14000","0","1","-","Active","L-Key","Hex","5/64""","3.90"" (99.0mm)","Ball End, Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Metric,Inch%20Ball%20End%20Hex%20Keys%20(Black).pdf",//media.digikey.com/photos/Wiha/mfg369%20series.jpg,36908-ND,36908,Wiha,HEX KEY L SHAPE 2MM 3.9"",50,0,"1.20000","0","1","-","Active","L-Key","Hex","2mm","3.90"" (99.0mm)","Ball End, Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Metric,Inch%20Ball%20End%20Hex%20Keys%20(Black).pdf",//media.digikey.com/photos/Wiha/mfg369%20series.jpg,36912-ND,36912,Wiha,HEX KEY L SHAPE 2.5MM 4.37"",0,0,"1.20000","0","1","-","Active","L-Key","Hex","2.5mm","4.37"" (111.0mm)","Ball End, Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Parallax%20PDFs/725-00021_Web.pdf,//media.digikey.com/Photos/Parallax%20Photos/MFG_725-00021.jpg,725-00021-ND,725-00021,Parallax Inc.,BALL END HEX KEY 7/64"",0,0,"1.25000","0","1","-","Active","L-Key","Hex","7/64""","-","Ball End"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Metric,Inch%20Ball%20End%20Hex%20Keys%20(Black).pdf",//media.digikey.com/photos/Wiha/mfg369%20series.jpg,36955-ND,36955,Wiha,HEX KEY L SHAPE 9/64"" 5.2"",0,0,"1.48000","0","1","-","Active","L-Key","Hex","9/64""","5.20"" (132.0mm)","Ball End, Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Black%20Finish%20Long%20Arm%20Hex%20L-keys.pdf,-,35250W-ND,35250,Wiha,HEX KEY L SHAPE 5MM 6.22"",0,0,"1.64000","0","1","-","Active","L-Key","Hex","5mm","6.22"" (158.0mm)","Chamfered End, Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/MagicRing%20Ball%20End%20Hex%20Keys.pdf,//media.digikey.com/photos/Wiha/mfg669%20no%20ring%20series.jpg,431-2009-ND,66947,Wiha,HEX KEY L SHAPE 5/64"" 3.5"",20,0,"1.72000","0","1","-","Active","L-Key","Hex","5/64""","3.50"" (89.0mm)","Ball End, Chrome Finish, Extra Long, Screw Holding"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Metric,Inch%20Ball%20End%20Hex%20Keys%20(Black).pdf",//media.digikey.com/photos/Wiha/mfg369%20series.jpg,36924-ND,36924,Wiha,HEX KEY L SHAPE 5MM 6.22"",0,0,"1.72000","0","1","-","Active","L-Key","Hex","5mm","6.22"" (158.0mm)","Ball End, Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/MagicRing%20Ball%20End%20Hex%20Keys.pdf,"//media.digikey.com/photos/Wiha/mfg66904,66908,66912%20no%20ring.jpg",66912-ND,66912,Wiha,HEX KEY L SHAPE 2.5MM 4.37"",0,0,"1.76000","0","1","-","Active","L-Key","Hex","2.5mm","4.37"" (111.0mm)","Ball End, Chrome Finish, Extra Long, Screw Holding"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/MagicRing%20Ball%20End%20Hex%20Keys.pdf,//media.digikey.com/photos/Wiha/mfg669%20no%20ring%20series.jpg,66952-ND,66952,Wiha,HEX KEY L SHAPE 7/64"" 4.3"",0,0,"2.04000","0","1","-","Active","L-Key","Hex","7/64""","4.29"" (109.0mm)","Ball End, Chrome Finish, Extra Long, Screw Holding"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20T-handle,Short%20Arm%20L-Keys.pdf",//media.digikey.com/photos/Wiha/mfg363%20torx%20L-Key%20series.jpg,36305-ND,36305,Wiha,TORX KEY L SHAPE T5 1.46"",20,0,"2.48000","0","1","-","Active","L-Key","Torx®","T5","1.46"" (37.0mm)","Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Metric,%20Inch%20Ball%20End%20Hex%20Keys.pdf",-,36949-ND,36949,Wiha,HEX KEY L SHAPE 1/8"" 4.6"",0,0,"2.52000","0","1","-","Active","L-Key","Hex","1/8""","4.61"" (117.0mm)","Ball End, Chrome Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Metric,Inch%20Ball%20End%20Hex%20Keys%20(Black).pdf",//media.digikey.com/photos/Wiha/mfg369%20series.jpg,36928-ND,36928,Wiha,HEX KEY L SHAPE 6MM 7.01"",0,0,"2.54000","0","1","-","Active","L-Key","Hex","6mm","7.01"" (178.0mm)","Ball End, Black Finish"
https://cdn.wihatoolsus.com/pdfs/WihaHexCatalog.pdf,//media.digikey.com/Photos/Wiha/36954W.jpg,36954W-ND,36954,Wiha,HEX KEY L SHAPE 5/32"" 5.70"",0,0,"2.58000","0","1","-","Active","L-Key","Hex","5/32""","5.70"" (144.8mm)","Ball End, Chamfered End, Chrome Finish"
https://cdn.wihatoolsus.com/pdfs/WihaHexCatalog.pdf,//media.digikey.com/Photos/Wiha/36954W.jpg,431-2405-ND,66926,Wiha,HEX KEY L SHAPE 5MM 6.22"",19,0,"2.62000","0","1","-","Active","L-Key","Hex","5mm","6.22"" (158.0mm)","Ball End, Chamfered End, Chrome Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Metric,%20Inch%20Ball%20End%20Hex%20Keys.pdf",-,431-2463-ND,36957,Wiha,HEX KEY L SHAPE 3/16"" 6.2"",24,0,"2.82000","0","1","-","Active","L-Key","Hex","3/16""","6.20"" (157.5mm)","Ball End, Chrome Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20Long%20Arm,Tamper%20Resistant%20L-keys.pdf",-,36650-ND,36650,Wiha,TORX KEY L SHAPE T10 4.65"",3,0,"3.04000","0","1","-","Active","L-Key","Torx®","T10","4.65"" (118.0mm)","Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20Long%20Arm,Tamper%20Resistant%20L-keys.pdf",//media.digikey.com/photos/Wiha/mfg363%20torx%20L-Key%20series.jpg,431-2455-ND,36332,Wiha,TORX TR KEY L SHAPE T20S 2.3"",20,0,"3.20000","0","1","-","Active","L-Key","Torx® TR (Security)","T20s","2.28"" (58.0mm)","Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORXPlus%20L-Keys.pdf,//media.digikey.com/photos/Wiha/mfg366%20torxplus%20series.jpg,36620-ND,36620,Wiha,TORXPLUS KEY L SHAPE IP20 3.7"",10,0,"3.46000","0","1","-","Active","L-Key","TorxPlus®","IP20","3.70"" (94.0mm)","Black Finish"
