Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Tool Type","Tip - Type","Size","Drive Size","Length","Features"
-,//media.digikey.com/Photos/Wiha/33323.JPG,431-33323-ND,33323,Wiha,"1/4"" DRIVE SOCKET, 6 POINT, 10.0",5,0,"4.80000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33322-ND,33322,Wiha,"1/4"" DRIVE SOCKET, 6 POINT, 9.0M",5,0,"4.80000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33321-ND,33321,Wiha,"1/4"" DRIVE SOCKET, 6 POINT, 8.0M",5,0,"4.80000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33319-ND,33319,Wiha,"1/4"" DRIVE SOCKET, 6 POINT, 6.0M",5,0,"4.80000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33320-ND,33320,Wiha,"1/4"" DRIVE SOCKET, 6 POINT, 7.0M",5,0,"4.80000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33317-ND,33317,Wiha,"1/4"" DRIVE SOCKET, 6 POINT, 5.0M",5,0,"4.80000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33318-ND,33318,Wiha,"1/4"" DRIVE SOCKET, 6 POINT, 5.5M",5,0,"4.80000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33310-ND,33310,Wiha,"1/4"" DRIVE SOCKET, 6 POINT, 5/16",5,0,"4.80000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33307-ND,33307,Wiha,"1/4"" DRIVE SOCKET, 6 POINT, 7/32",5,0,"4.80000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33312-ND,33312,Wiha,"1/4"" DRIVE SOCKET, 6 POINT, 3/8""",5,0,"4.80000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33311-ND,33311,Wiha,"1/4"" DRIVE SOCKET, 6 POINT, 11/3",5,0,"4.80000","0","1","*","Active","-","-","-","-","-","-"
-,//media.digikey.com/Photos/Wiha/33306.JPG,431-33306-ND,33306,Wiha,"1/4"" DRIVE SOCKET, 6 POINT, 3/16",5,0,"4.80000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33305-ND,33305,Wiha,"1/4"" DRIVE SOCKET, 6 POINT, 5/32",5,0,"4.80000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33308-ND,33308,Wiha,"1/4"" DRIVE SOCKET, 6 POINT, 1/4""",5,0,"4.80000","0","1","*","Active","-","-","-","-","-","-"
-,//media.digikey.com/Photos/Wiha/33316.JPG,431-33316-ND,33316,Wiha,"1/4"" DRIVE SOCKET, 6 POINT, 4.0M",5,0,"4.80000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33309-ND,33309,Wiha,"1/4"" DRIVE SOCKET, 6 POINT, 9/32",5,0,"4.80000","0","1","*","Active","-","-","-","-","-","-"
-,-,89004-ND,89004,Apex Tool Group,BIT SKT VRTX 1/4DR SLT 1/8,0,0,"4.87000","0","1","-","Active","Socket","Slotted","1/8""","1/4""","1.13"" (28.7mm)","-"
-,-,132240GR-ND,132240GR,Apex Tool Group,SKT VRTX 3/8DR 6PT 3/4,0,0,"4.88000","0","50","-","Active","Socket","6 Point Socket","3/4""","3/8""","-","-"
-,-,532190GR-ND,532190GR,Apex Tool Group,SKT VRTX 3/8DR 6PT 19MM,0,0,"4.88000","0","50","-","Active","Socket","6 Point Socket","19mm","3/8""","-","-"
-,-,80463-ND,80463,Apex Tool Group,SKT TORX EXT 3/8DR E-16,0,0,"4.93000","0","1","-","Active","Socket","Torx®","E16","3/8""","1.24"" (31.5mm)","Black Finish"
-,-,84322N-ND,84322N,Apex Tool Group,3/8""DRIVE 5/16"" DEEP IMPACT SOCK,0,0,"4.96000","0","10","-","Active","Socket","6 Point Socket","5/16""","3/8""","2.48"" (63.0mm)","Deep Socket"
-,-,CDDS61-ND,CDDS61,Apex Tool Group,"1/2"" DRIVE,13/16"" DEEP SOCKET,6P",0,0,"4.98000","0","6","-","Not For New Designs","Socket","6 Point Socket","13/16""","1/2""","-","Deep Socket, Ratcheting"
-,-,431-33708-ND,33708,Wiha,"3/8"" DRIVE SOCKET, 12 POINT, 1/4",5,0,"4.99000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33709-ND,33709,Wiha,"3/8"" DRIVE SOCKET, 12 POINT, 9/3",5,0,"4.99000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33714-ND,33714,Wiha,"3/8"" DRIVE SOCKET, 12 POINT, 1/2",5,0,"4.99000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33710-ND,33710,Wiha,"3/8"" DRIVE SOCKET, 12 POINT, 5/1",5,0,"4.99000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33313-ND,33313,Wiha,"1/4"" DRIVE SOCKET, 6 POINT, 7/16",5,0,"4.99000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33713-ND,33713,Wiha,"3/8"" DRIVE SOCKET, 12 POINT, 7/1",5,0,"4.99000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33325-ND,33325,Wiha,"1/4"" DRIVE SOCKET, 6 POINT, 11.0",5,0,"4.99000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33712-ND,33712,Wiha,"3/8"" DRIVE SOCKET, 12 POINT, 3/8",5,0,"4.99000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33711-ND,33711,Wiha,"3/8"" DRIVE SOCKET, 12 POINT, 11/",5,0,"4.99000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33721-ND,33721,Wiha,"3/8"" DRIVE SOCKET, 12 POINT, 6.0",0,0,"4.99000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33726-ND,33726,Wiha,"3/8"" DRIVE SOCKET, 12 POINT, 11.",0,0,"4.99000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33727-ND,33727,Wiha,"3/8"" DRIVE SOCKET, 12 POINT, 12.",0,0,"4.99000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33725-ND,33725,Wiha,"3/8"" DRIVE SOCKET, 12 POINT, 10.",0,0,"4.99000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33723-ND,33723,Wiha,"3/8"" DRIVE SOCKET, 12 POINT, 8.0",0,0,"4.99000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33722-ND,33722,Wiha,"3/8"" DRIVE SOCKET, 12 POINT, 7.0",0,0,"4.99000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33724-ND,33724,Wiha,"3/8"" DRIVE SOCKET, 12 POINT, 9.0",0,0,"4.99000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33346-ND,33346,Wiha,"1/4"" DR. DEEP SOCKET INCH, 6 PT,",5,0,"5.00000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33811-ND,33811,Wiha,"1/2"" DRIVE DEEP SOCKET, 12 POINT",5,0,"5.00000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33807-ND,33807,Wiha,"1/2"" DRIVE DEEP SOCKET, 12 POINT",5,0,"5.00000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33348-ND,33348,Wiha,"1/4"" DR. DEEP SOCKET INCH, 6 PT,",5,0,"5.00000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33826-ND,33826,Wiha,"1/2"" DRIVE SOCKET, 12 POINT, 10.",5,0,"5.00000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33338-ND,33338,Wiha,"1/4"" DR. DEEP SOCKET INCH, 6 PT,",5,0,"5.00000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33808-ND,33808,Wiha,"1/2"" DRIVE DEEP SOCKET, 12 POINT",5,0,"5.00000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33328-ND,33328,Wiha,"1/4"" DRIVE SOCKET, 6 POINT, 14.0",5,0,"5.00000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33824-ND,33824,Wiha,"1/2"" DRIVE SOCKET, 12 POINT, 8.0",5,0,"5.00000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33337-ND,33337,Wiha,"1/4"" DR. DEEP SOCKET INCH, 6 PT,",5,0,"5.00000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33825-ND,33825,Wiha,"1/2"" DRIVE SOCKET, 12 POINT, 9.0",5,0,"5.00000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33827-ND,33827,Wiha,"1/2"" DRIVE SOCKET, 12 POINT, 11.",5,0,"5.00000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33828-ND,33828,Wiha,"1/2"" DRIVE SOCKET, 12 POINT, 12.",5,0,"5.00000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33347-ND,33347,Wiha,"1/4"" DR. DEEP SOCKET INCH, 6 PT,",5,0,"5.00000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33810-ND,33810,Wiha,"1/2"" DRIVE DEEP SOCKET, 12 POINT",5,0,"5.00000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33315-ND,33315,Wiha,"1/4"" DRIVE SOCKET, 6 POINT, 9/16",5,0,"5.00000","0","1","*","Active","-","-","-","-","-","-"
-,-,80883-ND,80883,Apex Tool Group,1/4DR STBY TORX BIT SKT T-8,0,0,"5.08000","0","1","-","Active","Socket","Torx®","T8","1/4""","1.34"" (34.0mm)","-"
-,-,80884-ND,80884,Apex Tool Group,1/4DR STBY TORX BIT SKT T-10,0,0,"5.08000","0","1","-","Active","Socket","Torx®","T10","1/4""","1.34"" (34.0mm)","-"
-,-,80885-ND,80885,Apex Tool Group,1/4DR STBY TORX BIT SKT T-15,0,0,"5.08000","0","1","-","Active","Socket","Torx®","T15","1/4""","1.34"" (34.0mm)","-"
-,-,80886-ND,80886,Apex Tool Group,1/4DR STBY TORX BIT SKT T-20,0,0,"5.08000","0","1","-","Active","Socket","Torx®","T20","1/4""","1.34"" (34.0mm)","-"
-,-,80887-ND,80887,Apex Tool Group,1/4DR STBY TORX BIT SKT T-25,0,0,"5.08000","0","1","-","Active","Socket","Torx®","T25","1/4""","1.34"" (34.0mm)","-"
-,-,80888-ND,80888,Apex Tool Group,1/4DR STBY TORX BIT SKT T-27,0,0,"5.08000","0","1","-","Active","Socket","Torx®","T27","1/4""","1.34"" (34.0mm)","-"
-,-,80889-ND,80889,Apex Tool Group,1/4DR STBY TORX BIT SKT T-30,0,0,"5.08000","0","1","-","Active","Socket","Torx®","T30","1/4""","1.34"" (34.0mm)","-"
-,-,431-33829-ND,33829,Wiha,"1/2"" DRIVE SOCKET, 12 POINT, 13.",5,0,"5.09000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33314-ND,33314,Wiha,"1/4"" DRIVE SOCKET, 6 POINT, 1/2""",5,0,"5.09000","0","1","*","Active","-","-","-","-","-","-"
-,//media.digikey.com/Photos/Wiha/33326.JPG,431-33326-ND,33326,Wiha,"1/4"" DRIVE SOCKET, 6 POINT, 12.0",5,0,"5.09000","0","1","*","Active","-","-","-","-","-","-"
-,-,431-33728-ND,33728,Wiha,"3/8"" DRIVE SOCKET, 12 POINT, 13.",0,0,"5.09000","0","1","*","Active","-","-","-","-","-","-"
-,-,84141-ND,84141,Apex Tool Group,SKT IMP DP 1/4DR T 6MM,0,0,"5.14000","0","1","-","Active","Socket","6 Point Socket","6mm","1/4""","1.93"" (49.0mm)","Deep Socket"
-,-,CDDS75-ND,CDDS75,Apex Tool Group,"1/2"" DRIVE,16MM DEEP SOCKET,6PT",0,0,"5.15000","0","6","-","Not For New Designs","Socket","6 Point Socket","16mm","1/2""","-","Deep Socket, Ratcheting"
-,-,81184-ND,81184,Apex Tool Group,1/4DR STBY TORX BIT DRV T-10,0,0,"5.19000","0","1","-","Active","Socket","Torx®","T10","1/4""","0.98"" (25.0mm)","-"
-,-,81185-ND,81185,Apex Tool Group,1/4DR STBY TORX BIT DRV T-15,0,0,"5.19000","0","1","-","Active","Socket","Torx®","T15","1/4""","0.98"" (25.0mm)","-"
-,-,81186-ND,81186,Apex Tool Group,1/4DR STBY TORX BIT DRV T-20,0,0,"5.19000","0","1","-","Active","Socket","Torx®","T20","1/4""","0.98"" (25.0mm)","-"
-,-,81187-ND,81187,Apex Tool Group,1/4DR STBY TORX BIT DRV T-25,0,0,"5.19000","0","1","-","Active","Socket","Torx®","T25","1/4""","0.98"" (25.0mm)","-"
-,-,81188-ND,81188,Apex Tool Group,1/4DR STBY TORX BIT DRV T-27,0,0,"5.19000","0","1","-","Active","Socket","Torx®","T27","1/4""","0.98"" (25.0mm)","-"
-,-,81189-ND,81189,Apex Tool Group,1/4DR STBY TORX BIT DRV T-30,0,0,"5.19000","0","1","-","Active","Socket","Torx®","T30","1/4""","0.98"" (25.0mm)","-"
-,-,81190-ND,81190,Apex Tool Group,1/4DR STBY TORX BIT DRV T-40,0,0,"5.19000","0","1","-","Active","Socket","Torx®","T40","1/4""","0.98"" (25.0mm)","-"
-,-,81191-ND,81191,Apex Tool Group,3/8DR STBY TORX BIT DRV T-45,0,0,"5.19000","0","1","-","Active","Socket","Torx®","T45","3/8""","1.44"" (36.6mm)","-"
-,-,81193-ND,81193,Apex Tool Group,3/8DR STBY TORX BIT DRV T-50,0,0,"5.19000","0","1","-","Active","Socket","Torx®","T50","3/8""","1.44"" (36.6mm)","-"
-,-,84319N-ND,84319N,Apex Tool Group,3/8""DRIVE 18MM STANDARD IMPACT S,0,0,"5.19000","0","10","-","Active","Socket","6 Point Socket","18mm","3/8""","1.18"" (30.0mm)","-"
-,-,84500N-ND,84500N,Apex Tool Group,1/2""DRIVE 3/8"" STANDARD IMPACT S,0,0,"5.19000","0","10","-","Active","Socket","6 Point Socket","3/8""","1/2""","1.50"" (38.1mm)","-"
-,-,81192AT-ND,81192,Apex Tool Group,3/8DR STBY TORX BIT DRV T-47,0,0,"5.19000","0","1","-","Active","Socket","Torx®","-","3/8""","1.44"" (36.6mm)","-"
-,-,84501N-ND,84501N,Apex Tool Group,1/2""DRIVE 7/16"" STANDARD IMPACT,0,0,"5.20000","0","10","-","Active","Socket","6 Point Socket","7/16""","1/2""","1.50"" (38.1mm)","-"
