Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Tool Type","For Use With/Related Products"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1307191_SSMT_Connectors&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1221286-1.jpg,A141724-ND,1221286-1,TE Application Tooling,TOOL ENAGE-DIS SSMT-OSMT,9,0,"174.38000","0","1","-","Active","Removal Tool","SSMT Connectors"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-523763-0&DocType=Customer+Drawing&DocLang=English,-,A141777-ND,2-525442-0,TE Application Tooling,"PLUG GAUGE, HANDTOOL",10,0,"176.70000","0","1","-","Active","Gauge","Inspection"
-,//media.digikey.com/Photos/TE%20Connectivity/1-525442-9.jpg,A141711-ND,1-525442-9,TE Application Tooling,"PLUG GAUGE, HANDTOOL",3,0,"176.70000","0","1","-","Active","Gauge","Inspection"
//media.digikey.com/pdf/Data%20Sheets/Dremel%20PDFs/4300-9_64_Web.pdf,-,2017-1013-ND,4300-9/64,Dremel,4300-9/64 120V ROTARY TOOL,10,0,"199.99000","0","1","-","Active","-","-"
-,-,A141918-ND,525442-1,TE Application Tooling,"PLUG GAUGE, HANDTOOL",10,0,"222.04000","0","1","-","Active","Gauge","Inspection"
-,-,A141920-ND,525442-5,TE Application Tooling,"PLUG GAUGE, HANDTOOL",10,0,"222.04000","0","1","-","Active","Gauge","Inspection"
-,-,A141923-ND,525442-9,TE Application Tooling,"PLUG GAUGE, HANDTOOL",10,0,"222.04000","0","1","-","Active","Gauge","Inspection"
-,-,A141919-ND,525442-4,TE Application Tooling,"PLUG GAUGE, HANDTOOL",10,0,"222.04000","0","1","-","Active","Gauge","Inspection"
-,-,A141922-ND,525442-8,TE Application Tooling,"PLUG GAUGE, HANDTOOL",10,0,"222.04000","0","1","-","Active","Gauge","Inspection"
-,-,A141921-ND,525442-7,TE Application Tooling,"PLUG GAUGE, HANDTOOL",10,0,"222.04000","0","1","-","Active","Gauge","Inspection"
-,-,A141917-ND,525441-5,TE Application Tooling,"PLUG GAUGE, HANDTOOL",5,0,"389.25000","0","1","-","Active","Gauge","Inspection"
-,-,A141916-ND,525441-4,TE Application Tooling,"PLUG GAUGE, HANDTOOL",5,0,"389.25000","0","1","-","Active","Gauge","Inspection"
-,-,A141915-ND,525441-3,TE Application Tooling,"PLUG GAUGE, HANDTOOL",5,0,"389.25000","0","1","-","Active","Gauge","Inspection"
-,-,A141914-ND,525441-2,TE Application Tooling,"PLUG GAUGE, HANDTOOL",2,0,"389.25000","0","1","-","Active","Gauge","Inspection"
-,-,A141926-ND,525446-8,TE Application Tooling,"SLIP GAUGE, HANDTOOL",9,0,"498.38000","0","1","-","Active","Gauge","Inspection"
-,//media.digikey.com/Photos/TE%20Connectivity/525446-3.jpg,A141924-ND,525446-3,TE Application Tooling,"SLIP GAUGE, HANDTOOL",5,0,"498.38000","0","1","-","Active","Gauge","Inspection"
-,-,A141927-ND,525446-9,TE Application Tooling,"SLIP GAUGE, HANDTOOL",4,0,"498.38000","0","1","-","Active","Gauge","Inspection"
-,//media.digikey.com/Photos/TE%20Connectivity/525446-5.JPG,A141925-ND,525446-5,TE Application Tooling,"SLIP GAUGE, HANDTOOL",3,0,"498.38000","0","1","-","Active","Gauge","Inspection"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=654632-1&DocType=Customer+Drawing&DocLang=German,-,A126738-ND,654632-1,TE Application Tooling,TOOL MAXI TERMI POINT 24-20AWG,14,0,"551.25000","0","1","Termi-Point","Active","Installation Tool","Clip Terminals"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-523763-0&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/525446-6.jpg,A142050-ND,525446-6,TE Application Tooling,"SLIP GAUGE, HANDTOOL",2,0,"584.76000","0","1","-","Active","Gauge","Inspection"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-7803&DocType=SS&DocLang=EN,-,A142024-ND,91117-1,TE Application Tooling,TOOL CLINCHING,4,0,"1408.31000","0","1","AMP","Active","Assembly Tool","Rectangular Connectors"
https://digilab.dremel.com/sites/default/files/Dremel%20DigiLab%20Laser%20Cutter_Technical%20Specifications_FINAL_0918.pdf,//media.digikey.com/Photos/Dremel/MFG_LC40-01.jpg,2017-1004-ND,LC40-01,Dremel,DREMEL DIGILAB 40W LASER CUTTER,4,0,"6598.75000","0","1","*","Active","-","-"
https://belfuse.com/resources/brochures/cinchconnectivitysolutions/modice/br-ccs-ice-modice-and-shs-brochure.pdf,//media.digikey.com/Photos/Cinch%20Connectivity%20Solutions%20Johnson/5991111612.jpg,116-1140-ND,5991111612,Cinch Connectivity Solutions,MODICE LARGE ENCL TOOL TO OPEN,0,0,"170.50000","0","1","ModICE® LE","Active","Unlock Tool","ModICE™ Series"
http://www.vishaypg.com/docs/11302/700.pdf,//media.digikey.com/Photos/Micro-Measurements/MODEL-700.jpg,1033-1022-ND,MM120-001225,Micro-Measurements (Division of Vishay Precision Group),WELDER STRAIN GAUGE 115V,0,0,"6825.00000","0","1","-","Active","Strain Gauge Welder","Strain Gauges"
http://datasheets.avx.com/JunctionBox_00-9286.pdf,//media.digikey.com/Photos/AVX%20Photos/069286700101000.JPG,478-7003-ND,069286700101000,AVX Corporation,9286 PLASTIC TOOL,34,0,"0.83000","0","1","-","Active","Actuation Tool","Connectors"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/IFIX_EU145335_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_IFIX-EU145335.jpg,1778-1112-ND,IFIX EU145335,Pimoroni Ltd,IFIXIT OPENING TOOL (PACK OF 5),9,0,"5.68000","0","1","iFixit","Active","Pry Tool, Spudger","Tablets, Smartphones"
https://www.jonard.com/~/media/Files/Catalogs/Jonard%20Tools%20Catalog%20114.ashx,//media.digikey.com/Photos/Jonard%20Tools/MFG_OB-1%5E3.jpg,K765-ND,OB-1/3,Jonard Tools,BURNISHER FILES (PKG. /3) FINE,7,0,"7.68000","0","1","OB","Active","Burnisher","Contacts"
http://www.amphenol-industrial.com/images/datasheets/IDS-73%20UTX.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_UTXTWA001.jpg,956-1060-ND,UTXTWA001,Amphenol Industrial Operations,WRENCH TOOL FOR UTX CONN,25,0,"8.05000","0","1","UTX™","Active","Wrench","Connectors"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0155-7MA.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0155-7MA.jpg,0155-7MA-ND,0155-7MA,Greenlee Communications,RULE POWER RETURN 7.5M DUAL,9,0,"15.61000","0","1","-","Active","Tape Measure","Measurements"
https://cdn.harwin.com/pdfs/Z125-926.pdf,//media.digikey.com/photos/Harwin/Z125-9261600.JPG,952-2690-ND,Z125-9261600,Harwin Inc.,TOOL SEPARATOR FOR GECKO 16POS,5,0,"50.35000","0","1","Gecko","Active","Unlock Tool","Rectangular Connectors"
https://cdn.harwin.com/pdfs/Z125-926.pdf,//media.digikey.com/photos/Harwin/Z125-9261200.JPG,952-2689-ND,Z125-9261200,Harwin Inc.,TOOL SEPARATOR FOR GECKO 12POS,5,0,"56.80000","0","1","Gecko","Active","Unlock Tool","Rectangular Connectors"
//media.digikey.com/pdf/Data%20Sheets/Amphenol%20PDFs/227-1490.pdf,//media.digikey.com/Photos/Amphenol%20Photos/227-1490.JPG,ARF1768-ND,227-1490,Amphenol RF Division,HDBNC SPANNER NUT TOOL,0,0,"60.71000","0","1","HD-BNC™","Active","Spanner Tool","HD BNC Connectors"
https://www.molex.com/pdm_docs/ats/TM-638019100.pdf,//media.digikey.com/Photos/Molex/638019100.jpg,WM3676-ND,0638019100,Molex,CRIMP PULL TESTER DIGTL 8-30AWG,0,3,"3969.00000","0","1","-","Active","Crimp Pull Force Tester","Crimp Connectors"
https://muellerelectric.com/wp-content/uploads/DS-BU-113XPN%20LARGE.pdf,//media.digikey.com/Photos/Mueller%20Photos/BU-113XPN-LARGE.jpg,314-1275-ND,BU-113XPN LARGE,Mueller Electric Co,PAINTING/PLATING CLAMP 2.2"" LONG,0,430685,"1.65000","0","1","-","Active","Paint Clamp","General Purpose"
https://b2b.harting.com/files/download/PRD/PDF_TS/20820009916_100195284DRW003A.pdf,//media.digikey.com/Photos/Harting/MFG_20820009916.jpg,1195-3978-ND,20820009916,HARTING,PRELINK UNLOCKING TOOL,4,0,"1.81000","0","1","Ha-Vis preLink®","Active","Unlock Tool","Modular Connectors"
-,//media.digikey.com/Photos/AVX%20Photos/069159702602000.JPG,478-7002-ND,069159702602000,AVX Corporation,9159 PLASTIC BLOCK TOOL,22,0,"1.97000","0","1","-","Active","Assembly Tool","Solid State Lighting Connectors"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/12016.pdf,//media.digikey.com/Photos/Aven%20Photos/12016.jpg,243-1169-ND,12016,Aven Tools,HEMOSTAT CURVED 5IN,20,0,"4.97000","0","1","-","Active","Hemostat","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/12018.pdf,//media.digikey.com/Photos/Aven%20Photos/12018.jpg,243-1171-ND,12018,Aven Tools,HEMOSTAT CURVED 6IN,18,0,"6.28000","0","1","-","Active","Hemostat","General Purpose"
https://s3-us-west-2.amazonaws.com/wihamedia/pdfs/WihaTechToolsCatalog.pdf,//media.digikey.com/Photos/Wiha/40422.jpg,431-1967-ND,40422,Wiha,INSPECTION MIRROR STAINLESS 22MM,19,0,"13.28000","0","1","-","Active","Inspection Mirror","Visual Quality Check"
http://capitaladvanced.com/pdf%20documents/PC815%20Brochure.pdf,//media.digikey.com/Photos/Capital%20Advanced%20Tech%20Photos/MFG_Pitchchecker.jpg,PC815CA-ND,PC815,Capital Advanced Technologies,MEASUREMENT TOOL PITCH CHECKER,20,0,"14.19000","0","1","Pitchchecker™","Active","Pitch Comparator","Integrated Circuits"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/96464%20Bubble_Levels.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_935AB1V.JPG,1742-1011-ND,935AB1V,"Klein Tools, Inc.","ACCU-BEND LEVEL, 1 VIAL",20,0,"15.18000","0","1","ACCU-BEND™","Active","Level","Measurements"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0155-25A.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0155-25A.jpg,0155-25A-ND,0155-25A,Greenlee Communications,RULE POWER RETURN 25',8,0,"17.90000","0","1","-","Active","Tape Measure","Measurements"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/725.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_725.JPG,1742-1070-ND,725,"Klein Tools, Inc.",JAB SAW,15,0,"18.39000","0","1","-","Active","Keyhole Saw","Drywall, Plastic, Plywood, Wallboard"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/96464%20Bubble_Levels.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_935.JPG,1742-1019-ND,935,"Klein Tools, Inc.",TORPEDO LEVEL,12,0,"18.92000","0","1","-","Active","Level","Measurements"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/96449_TapeMeasuresFYL_Brochure_WebReady.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_86216.JPG,1742-1030-ND,86216,"Klein Tools, Inc.",16' DOUBLE HOOK MAGNETIC TAPE ME,5,0,"23.38000","0","1","-","Active","Tape Measure","Measurements"
-,//media.digikey.com/Photos/Greenlee%20Communications/1895.jpg,PAL1895-ND,1895,Greenlee Communications,PROTRACTOR LARGE,4,0,"33.35000","0","1","-","Active","Protractor","Measurements"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1208474,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1208474.jpg,277-12721-ND,1208474,Phoenix Contact,HEX DRIVE CBL ASSY NUT FOR M8,4,0,"53.95000","0","1","-","Active","Assembly Tool","Circular Connectors"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_WirePulling.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_56312.JPG,1742-1119-ND,56312,"Klein Tools, Inc.",12' (3.7 M) LO-FLEX FISH ROD SET,3,0,"54.21000","0","1","-","Active","Fish Sticks","Wire Fishing, Pulling"
https://cdn.harwin.com/pdfs/Z125-926.pdf,//media.digikey.com/photos/Harwin/Z125-9263400.JPG,952-2693-ND,Z125-9263400,Harwin Inc.,TOOL SEPARATOR FOR GECKO 34POS,4,0,"56.80000","0","1","Gecko","Active","Unlock Tool","Rectangular Connectors"
https://cdn.harwin.com/pdfs/Z125-926.pdf,//media.digikey.com/photos/Harwin/Z125-9265000.JPG,952-2694-ND,Z125-9265000,Harwin Inc.,TOOL SEPARATOR FOR GECKO 50POS,0,0,"56.80000","0","1","Gecko","Active","Unlock Tool","Rectangular Connectors"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1604255,//media.digikey.com/Photos/Phoenix%20Photos/1604255.JPG,277-13499-ND,1604255,Phoenix Contact,PIPE SPANNER WRENCH,2,0,"78.42000","0","1","-","Active","Spanner Tool","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1604249,//media.digikey.com/Photos/Phoenix%20Photos/1604249.JPG,277-8431-ND,1604249,Phoenix Contact,PIPE SPANNER FOR COUPLING PLUG,1,0,"103.36000","0","1","-","Active","Spanner Tool","-"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/1212478.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1212478.jpg,277-8241-ND,1212478,Phoenix Contact,RIVET SETTING TOOL,1,0,"118.67000","0","1","UNIFOX","Active","Rivet Hand Tool","Rivets"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/96240-Contractor%20Catalog.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_56058.JPG,1742-1175-ND,56058,"Klein Tools, Inc.",100' (30.5 M) NON-CONDUCTIVE MUL,1,0,"145.27000","0","1","-","Active","Fish Tape","Wire Fishing, Pulling"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Cabinet%20Tip,Awls,Offset%20Screwdrivers.pdf",//media.digikey.com/photos/Wiha/30102.jpg,431-1461-ND,30102,Wiha,TOOL AWL PLAST HANDLE 6.0MM,14,0,"8.08000","0","1","-","Active","Awl","Piercing, Scribing"
http://capitaladvanced.com/pdf%20documents/CF825-RA%20Brochure.pdf,//media.digikey.com/Photos/Capital%20Advanced%20Tech%20Photos/MFG_CONN-Firmer.jpg,CF825CA-ND,CF825,Capital Advanced Technologies,MEASUREMENT TOOL PITCH CHECKER,6,0,"14.19000","0","1","CONN-Firmer™","Active","Pitch Comparator","Cables, Printed Circuit Boards"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1607455,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1607455.jpg,277-13551-ND,1607455,Phoenix Contact,CONTACT CRIMP,1,0,"144.81000","0","1","-","Active","Assembly Tool","Circular Connectors"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53100KT-ND,53100,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 1/16'' BI,24,0,"3.42000","0","1","-","Active","Drill Bit","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53103-ND,53103,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 7/64'' BI,24,0,"3.42000","0","1","-","Active","Drill Bit","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53101-ND,53101,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 5/64'' BI,22,0,"3.42000","0","1","-","Active","Drill Bit","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53102-ND,53102,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 3/32'' BI,11,0,"3.42000","0","1","-","Active","Drill Bit","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53104-ND,53104,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 1/8'' BIT,18,0,"3.55000","0","1","-","Active","Drill Bit","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53105-ND,53105,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 9/64'' BI,24,0,"3.72000","0","1","-","Active","Drill Bit","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53106-ND,53106,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 5/32'' BI,24,0,"3.93000","0","1","-","Active","Drill Bit","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53107-ND,53107,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 11/64'' B,24,0,"4.09000","0","1","-","Active","Drill Bit","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53108-ND,53108,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 3/16'' BI,24,0,"4.21000","0","1","-","Active","Drill Bit","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53109-ND,53109,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 13/64'' B,24,0,"4.36000","0","1","-","Active","Drill Bit","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53110KT-ND,53110,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 7/32'' BI,24,0,"4.71000","0","1","-","Active","Drill Bit","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53111-ND,53111,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 15/64'' B,24,0,"5.05000","0","1","-","Active","Drill Bit","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53112-ND,53112,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 1/4'' BIT,24,0,"5.14000","0","1","-","Active","Drill Bit","Drilling"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1669630000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1669630000.jpg,281-4635-ND,1669630000,Weidmüller,TOOL ACTUATION ANGLED,5,988,"5.46000","0","1","Z","Active","Actuation Tool","Terminal Blocks"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53113-ND,53113,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 17/64'' B,24,0,"5.86000","0","1","-","Active","Drill Bit","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53114-ND,53114,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 9/32'' BI,24,0,"6.18000","0","1","-","Active","Drill Bit","Drilling"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_31874.jpg,31874-ND,31874,"Klein Tools, Inc.",CARBIDE HOLE CUTTER PILOT BIT,2,0,"6.72000","0","1","-","Active","Pilot Bit","Carbide Hole Cutters"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_31914.jpg,31914-ND,31914,"Klein Tools, Inc.","BI-METAL HOLE SAW, 7/8""",2,0,"7.56000","0","1","-","Active","Hole Saw","General Purpose"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53116-ND,53116,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 5/16'' BI,24,0,"7.86000","0","1","-","Active","Drill Bit","Drilling"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_31918.jpg,31918-ND,31918,"Klein Tools, Inc.","BI-METAL HOLE SAW, 1-1/8""",2,0,"7.96000","0","1","-","Active","Hole Saw","General Purpose"
-,//media.digikey.com/Photos/Klein-Tools/MFG_KG-1.jpg,KG-1-ND,KG-1,"Klein Tools, Inc.",GAFF GAUGE FOR POLE AND TREE CLI,2,0,"8.10000","0","1","-","Active","-","Pole and Tree Climbers"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_31905.jpg,31905-ND,31905,"Klein Tools, Inc.","HOLE SAW ARBOR WITH ADAPTER, 3/8",2,0,"8.22000","0","1","-","Active","Arbor With Adapter","Hole Saws"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_31922.jpg,31922-ND,31922,"Klein Tools, Inc.","BI-METAL HOLE SAW, 1-3/8""",2,0,"8.42000","0","1","-","Active","Hole Saw","General Purpose"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53117-ND,53117,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 21/64'' B,12,0,"8.44000","0","1","-","Active","Drill Bit","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53118-ND,53118,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 11/32'' B,12,0,"9.34000","0","1","-","Active","Drill Bit","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Drivers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_32239.jpg,1742-1438-ND,32239,"Klein Tools, Inc.",10-32 DRILL TAP,6,0,"9.64000","0","1","-","Active","Drill Tap","10 AWG Metal, Plastic"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Drivers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_32237.jpg,32237-ND,32237,"Klein Tools, Inc.",6-32 DRILL TAP,3,0,"9.64000","0","1","-","Active","Drill Tap","10 AWG Metal, Plastic"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Drivers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_32240.jpg,32240KT-ND,32240,"Klein Tools, Inc.",10-24 DRILL TAP,2,0,"9.64000","0","1","-","Active","Drill Tap","10 AWG Metal, Plastic"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Drivers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_32241.jpg,32241KT-ND,32241,"Klein Tools, Inc.",12-24 DRILL TAP,2,0,"9.64000","0","1","-","Active","Drill Tap","10 AWG Metal, Plastic"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Drivers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_32238.jpg,32238KT-ND,32238,"Klein Tools, Inc.",8-32 DRILL TAP,2,0,"9.64000","0","1","-","Active","Drill Tap","10 AWG Metal, Plastic"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Drivers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_32242.jpg,32242-ND,32242,"Klein Tools, Inc.",1/4 - 20 DRILL TAP,1,0,"9.64000","0","1","-","Active","Drill Tap","10 AWG Metal, Plastic"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53119-ND,53119,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 23/64'' B,12,0,"10.01000","0","1","-","Active","Drill Bit","Drilling"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_31928.jpg,31928-ND,31928,"Klein Tools, Inc.","BI-METAL HOLE SAW, 1-3/4""",2,0,"10.03000","0","1","-","Active","Hole Saw","General Purpose"
-,-,K793-ND,AT-6241C,Jonard Tools,ALIGNMENT TOOL - CARDED,2,0,"10.10000","0","1","AT","Active","Alignment Tool","-"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_531xx.jpg,53120KT-ND,53120,"Klein Tools, Inc.",HIGH-SPEED DRILL BIT - 3/8'' BIT,12,0,"10.47000","0","1","-","Active","Drill Bit","Drilling"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HammersChiselsPunches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_66140.jpg,66140-ND,66140,"Klein Tools, Inc.",3/8'' COLD CHISEL,2,0,"10.47000","0","1","-","Active","Chisel","Metal"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_31932.jpg,31932-ND,31932,"Klein Tools, Inc.","BI-METAL HOLE SAW, 2""",2,0,"10.55000","0","1","-","Active","Hole Saw","General Purpose"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HammersChiselsPunches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_66142.jpg,66142-ND,66142,"Klein Tools, Inc.",1/2'' (13 MM) COLD CHISEL,2,0,"10.70000","0","1","-","Active","Chisel","Metal"
https://www.jonard.com/~/media/Files/Catalogs/Jonard%20Tools%20Catalog%20114.ashx,//media.digikey.com/Photos/Jonard%20Tools/MFG_M-216C%5ERX.jpg,K678-ND,M-216C/RX,Jonard Tools,CAN WRENCH STANDARD ROUND,19,0,"11.26000","0","1","M","Active","Can Wrench","Cable Terminal Fuses"
