Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Shape","Cut Edge","Length - Overall","Features"
//media.digikey.com/pdf/Data%20Sheets/Swanstrom%20Tools%20PDFs/M%20Series%20Cutters.pdf,//media.digikey.com/photos/Swanstrom%20Photos/M144.jpg,232-1055-ND,M144,Swanstrom Tools USA,CUTTER SIZE 4 MICRO FLUSH,6,0,"85.14000","0","1","M","Active","Side (Diagonal)","Tapered","Flush","4.70"" (119.4mm)","ESD Safe, Soft Grips"
http://www.swanstromtools.com/Swanstrom_MSeries_2_page.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/M410.jpg,232-1061-ND,M410,Swanstrom Tools USA,CUTTER SIZE 4 OVAL SEMI-FLUSH,6,0,"85.14000","0","1","M","Active","Side (Diagonal)","Oval","Semi Flush","4.80"" (122.0mm)","ESD Safe, Soft Grips"
http://www.swanstromtools.com/Swanstrom_MSeries_2_page.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/M610.jpg,232-1073-ND,M610,Swanstrom Tools USA,CUTTER SIZE 6 OVAL SEMI-FLUSH,6,0,"85.14000","0","1","M","Active","Side (Diagonal)","Oval","Semi Flush","5.40"" (137.2mm)","ESD Safe, Soft Grips"
//media.digikey.com/pdf/Data%20Sheets/Swanstrom%20Tools%20PDFs/M%20Series%20Cutters.pdf,//media.digikey.com/photos/Swanstrom%20Photos/M154.jpg,232-1056-ND,M154,Swanstrom Tools USA,CUTTER SIZE 5 TAPER FLUSH,5,0,"85.14000","0","1","M","Active","Side (Diagonal)","Tapered, Relieved","Flush","4.80"" (122.0mm)","ESD Safe, Soft Grips"
//media.digikey.com/pdf/Data%20Sheets/Swanstrom%20Tools%20PDFs/M%20Series%20Cutters.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/M415.jpg,232-1065-ND,M415,Swanstrom Tools USA,CUTTER SIZE 4 TAPER FULL FLUSH,5,0,"85.14000","0","1","M","Active","Side (Diagonal)","Tapered, Relieved","Full Flush","4.80"" (122.0mm)","ESD Safe, Soft Grips"
http://www.swanstromtools.com/Swanstrom_MSeries_2_page.pdf,//media.digikey.com/photos/Swanstrom%20Photos/M409.jpg,232-1059-ND,M409,Swanstrom Tools USA,CUTTER SIZE 4 BULL NS SEMI-FLUSH,4,0,"85.14000","0","1","M","Active","Side (Diagonal)","Oval","Semi Flush","4.60"" (116.8mm)","ESD Safe, Soft Grips"
http://www.swanstromtools.com/Swanstrom_MSeries_2_page.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/M411.jpg,232-1063-ND,M411,Swanstrom Tools USA,CUTTER SIZE 4 OVAL FLUSH,2,0,"85.14000","0","1","M","Active","Side (Diagonal)","Oval","Full Flush","4.80"" (122.0mm)","ESD Safe, Soft Grips"
http://www.swanstromtools.com/Swanstrom_MSeries_2_page.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/M533.jpg,232-1069-ND,M533,Swanstrom Tools USA,CUTTER SIZE 5 SEMI-FLUSH,6,0,"87.12000","0","1","M","Active","Side (Diagonal)","Oval","Semi Flush","4.70"" (119.4mm)","ESD Safe, Soft Grips"
http://www.swanstromtools.com/SwanstromCatalog.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/S212E.JPG,232-1127-ND,S212E,Swanstrom Tools USA,CUTTER LONG NOSE FINE TIP FLSH,5,0,"88.03000","0","1","*","Active","Tip (End)","Tapered","Semi Flush","-","Ergonomic, ESD Safe"
http://www.swanstromtools.com/SwanstromCatalog.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/S218E.JPG,232-1130-ND,S218E,Swanstrom Tools USA,CUTTER MINI ANGLE SUPERFLSH,5,0,"88.03000","0","1","*","Active","Tip (End)","Angled, 45°","Semi Flush","-","Ergonomic, ESD Safe"
http://www.swanstromtools.com/SwanstromCatalog.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/S223E.JPG,232-1132-ND,S223E,Swanstrom Tools USA,CUTTER 45 SUPERFLSH,4,0,"88.03000","0","1","*","Active","Tip (End)","Angled, 45°","Semi Flush","-","Ergonomic, ESD Safe"
http://www.swanstromtools.com/SwanstromCatalog.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/MFG_S224E.jpg,232-1133-ND,S224E,Swanstrom Tools USA,CUTTER 45 SUPERFLSH,4,0,"88.03000","0","1","*","Active","Tip (End)","Angled, 45°","Semi Flush","-","Ergonomic, ESD Safe"
http://www.swanstromtools.com/SwanstromCatalog.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/S213E.JPG,232-1128-ND,S213E,Swanstrom Tools USA,CUTTER LONG NOSE SUPERFLSH,2,0,"88.03000","0","1","*","Active","Tip (End)","Tapered","Semi Flush","-","Ergonomic, ESD Safe"
http://www.swanstromtools.com/Swanstrom_MSeries_2_page.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/M609E.jpg,232-1072-ND,M609E,Swanstrom Tools USA,CUTTER SIZE 6 OVAL SEMI-FLUSH,20,0,"91.08000","0","1","M","Active","Side (Diagonal)","Oval","Semi Flush","5.90"" (149.9mm)","Ergonomic, ESD Safe, Soft Grips"
http://www.swanstromtools.com/Swanstrom_MSeries_2_page.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/M509.jpg,232-1068-ND,M509E,Swanstrom Tools USA,CUTTER SIZE 5 SEMI-FLUSH,18,0,"91.08000","0","1","M","Active","Side (Diagonal)","Oval","Semi Flush","5.65"" (143.5mm)","Ergonomic, ESD Safe, Soft Grips"
//media.digikey.com/pdf/Data%20Sheets/Swanstrom%20Tools%20PDFs/M%20Series%20Cutters.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/M140E.jpg,232-1052-ND,M140E,Swanstrom Tools USA,CUTTER SIZE 4 OVAL SEMI-FLUSH,6,0,"91.08000","0","1","M","Active","Side (Diagonal)","Oval","Semi Flush","5.60"" (142.2mm)","Ergonomic, ESD Safe, Soft Grips"
//media.digikey.com/pdf/Data%20Sheets/Swanstrom%20Tools%20PDFs/M%20Series%20Cutters.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/M160E.jpg,232-1057-ND,M160E,Swanstrom Tools USA,CUTTER SIZE 6 OVAL SEMI-FLUSH,6,0,"91.08000","0","1","M","Active","Side (Diagonal)","Oval","Semi Flush","6.20"" (157.5mm)","Ergonomic, ESD Safe, Soft Grips"
http://www.swanstromtools.com/Swanstrom_MSeries_2_page.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/M409E.jpg,232-1060-ND,M409E,Swanstrom Tools USA,CUTTER SIZE 4 BULL NS SEMI-FLUSH,6,0,"91.08000","0","1","M","Active","Side (Diagonal)","Oval","Semi Flush","5.45"" (138.4mm)","Ergonomic, ESD Safe, Soft Grips"
http://www.swanstromtools.com/Swanstrom_MSeries_2_page.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/M410E.jpg,232-1062-ND,M410E,Swanstrom Tools USA,CUTTER SIZE 4 OVAL SEMI-FLUSH,6,0,"91.08000","0","1","M","Active","Side (Diagonal)","Oval","Semi Flush","5.60"" (142.2mm)","Ergonomic, ESD Safe, Soft Grips"
//media.digikey.com/pdf/Data%20Sheets/Swanstrom%20Tools%20PDFs/M%20Series%20Cutters.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/M611E.jpg,232-1075-ND,M611E,Swanstrom Tools USA,CUTTER SIZE 6 OVAL FULL FLUSH,6,0,"91.08000","0","1","M","Active","Side (Diagonal)","Oval","Full Flush","4.70"" (119.4mm)","Ergonomic, ESD Safe, Soft Grips"
http://www.swanstromtools.com/Swanstrom_MSeries_2_page.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/M610E.jpg,232-1074-ND,M610E,Swanstrom Tools USA,CUTTER SIZE 6 OVAL SEMI-FLUSH,3,0,"91.08000","0","1","M","Active","Side (Diagonal)","Oval","Semi Flush","5.90"" (149.9mm)","Ergonomic, ESD Safe, Soft Grips"
//media.digikey.com/pdf/Data%20Sheets/Swanstrom%20Tools%20PDFs/M%20Series%20Cutters.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/M491.jpg,232-1066-ND,M491,Swanstrom Tools USA,CUTTER SIZE 4 60�� ANGLE FLUSH,6,0,"92.81000","0","1","M","Active","Side (Diagonal)","Angled, 60°","Flush","4.91"" (124.7mm)","ESD Safe, Soft Grips"
http://www.swanstromtools.com/Swanstrom_MSeries_2_page.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/M533E.jpg,232-1070-ND,M533E,Swanstrom Tools USA,CUTTER SIZE 5 TAPER SEMI-FLUSH,5,0,"93.06000","0","1","M","Active","Side (Diagonal)","Oval","Semi Flush","5.60"" (142.2mm)","Ergonomic, ESD Safe, Soft Grips"
http://www.swanstromtools.com/SwanstromCatalog.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/S171E.JPG,232-1114-ND,S171E,Swanstrom Tools USA,CUTTER REVERSE ANGLE SUPERFLSH,5,0,"100.60000","0","1","*","Active","Tip (End)","Angled","Semi Flush","5.73"" (145.5mm)","Ergonomic, ESD Safe"
http://www.swanstromtools.com/SwanstromCatalog.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/S170E.JPG,232-1113-ND,S170E,Swanstrom Tools USA,CUTTER REVERSE ANGLE SUPERFLSH,2,0,"100.60000","0","1","*","Active","Tip (End)","Angled","Semi Flush","-","Ergonomic, ESD Safe"
http://www.swanstromtools.com/SwanstromCatalog.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/S605E.JPG,232-1171-ND,S605E,Swanstrom Tools USA,CUTTER STANDOFF LONG NOSE SHEAR,3,0,"117.69000","0","1","*","Active","Tip (End)","Tapered","Shear","-","Ergonomic, ESD Safe"
http://www.swanstromtools.com/SwanstromCatalog.pdf,//media.digikey.com/Photos/Swanstrom%20Photos/S185E.JPG,232-1115-ND,S185E,Swanstrom Tools USA,CUTTER STANDOFF ANTISHOCK SHEAR,6,0,"135.83000","0","1","*","Active","Tip (End)","Tapered","Shear","-","Ergonomic, ESD Safe"
-,//media.digikey.com/Photos/Swanstrom%20Photos/S610EC.jpg,232-1247-ND,S610EC,Swanstrom Tools USA,ERGO CARBIDE LARGE OVAL,6,0,"150.93000","0","1","*","Active","-","-","-","-","-"
-,//media.digikey.com/photos/Swanstrom%20Photos/M403COSCS.JPG,232-1213-ND,M403COSCS,Swanstrom Tools USA,CUTTER FINE TIP CARBIDE,6,0,"164.64000","0","1","*","Active","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-4557&DocType=SS&DocLang=EN,-,A141976-ND,605742-1,TE Application Tooling,CUTTER CABLE CIRC CROSSING 21"",10,0,"177.86000","0","1","-","Active","Cable","Circular","-","21.00"" (533.4mm)","-"
-,-,232-1216-ND,M407COSCS,Swanstrom Tools USA,CUTTER SHARP TIP CARBIDE,6,0,"177.86000","0","1","*","Active","-","-","-","-","-"
-,//media.digikey.com/photos/Swanstrom%20Photos/M406COSCS.JPG,232-1214-ND,M406COSCS,Swanstrom Tools USA,CUTTER FINE TIP CARBIDE,6,0,"178.73000","0","1","*","Active","-","-","-","-","-"
-,//media.digikey.com/Photos/Swanstrom%20Photos/M407ECOSCS.jpg,232-1217-ND,M407ECOSCS,Swanstrom Tools USA,CUTTER SHARP TIP CARBIDE,6,0,"186.76000","0","1","*","Active","-","-","-","-","-"
http://www.weller.com.pl/public/assets/Weller_2014_en.pdf,//media.digikey.com/Photos/Apex%20Tool%20Photos/MFG_595T.jpg,595T-ND,595T,Apex Tool Group,CUTTER SIDE TPRD SEMIFLUSH 4.53"",3,0,"187.00000","0","1","Erem®","Active","Side (Diagonal)","Tapered","Semi Flush","4.53"" (115.0mm)","-"
-,-,232-1215-ND,M406ECOSCS,Swanstrom Tools USA,CUTTER FINE TIP CARBIDE,6,0,"187.63000","0","1","*","Active","-","-","-","-","-"
-,//media.digikey.com/Photos/Apex%20Tool%20Photos/MFG_2476TX2.jpg,2476TX2-ND,2476TX2,Apex Tool Group,CUTTER SIDE OVAL FULLFLUSH 4.25"",4,0,"227.00000","0","1","Erem®","Active","Side (Diagonal)","Oval","Full Flush","4.25"" (108.0mm)","ESD Safe, Ergonomic"
-,//media.digikey.com/photos/Swanstrom%20Photos/M482ECOSCS.JPG,232-1218-ND,M482ECOSCS,Swanstrom Tools USA,CUTTER ANGLED TIP ERGO CARBIDE,6,0,"227.25000","0","1","*","Active","-","-","-","-","-"
-,-,A141751-ND,169415-1,TE Application Tooling,TOOL CABLE CUTTER,10,0,"248.78000","0","1","*","Active","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Insulated%20Cable%20Cutters.pdf,//media.digikey.com/Photos/Wiha/MFG_11950.jpg,11950-ND,11950,Wiha,CUTTER CABLE OVAL CROSSING 19.6"",3,0,"307.46000","0","1","-","Active","Cable","Oval","-","19.60"" (497.8mm)","Insulated to 1000V"
-,//media.digikey.com/Photos/Apex%20Tool%20Photos/175M.jpg,175MN-ND,175MN,Apex Tool Group,SHEERCUTTER MICRO SAFETY CLIP,13,0,"10.30000","0","1","Xcelite®","Active","Side (Diagonal)","Tapered","Flush","5.00"" (127.0mm)","Safety Clips"
//media.digikey.com/pdf/Data%20Sheets/Jonard%20PDFs/JIC-600.pdf,//media.digikey.com/Photos/Jonard%20Tools/MFG_JIC-600.jpg,K636-ND,JIC-600,Jonard Tools,CUTTER SIDE TAPERED BEVEL 6.25"",4,0,"17.07000","0","1","JIC","Active","Side (Diagonal)","Tapered","Bevel","6.25"" (158.8mm)","Soft Grips"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Pliers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_D244-5C.JPG,1742-1195-ND,D244-5C,"Klein Tools, Inc.",CUTTER SIDE TPRD FLUSH 5.1"",4,0,"44.76000","0","1","Midget","Active","Side (Diagonal)","Tapered","Flush","5.10"" (130.0mm)","Soft Grips"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Journeyman%20Series.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_J63050.jpg,1742-1352-ND,J63050,"Klein Tools, Inc.",CUTTER CABLE CIRC CROSS 9.56"",5,0,"46.99000","0","1","Journeyman™","Active","Cable","Circular","-","9.56"" (242.8mm)","High Leverage, Soft Grips"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/10521EC.pdf,//media.digikey.com/Photos/Aven%20Photos/10521EC.jpg,243-1262-ND,10521EC,Aven Tools,CUTTER SIDE TAPERED FLUSH 5.03"",0,0,"7.51000","0","1","1000","Active","Side (Diagonal)","Tapered","Flush","5.03"" (128.0mm)","Ergonomic"
-,-,1691-1382-ND,CHP-170-D,"American Hakko Products, Inc.",MICRO CUTTER 16AWG FLUSH CUT DIS,5,0,"7.57000","0","1","CHP","Active","Side (Diagonal)","Angled, 21°","Flush","-","ESD Safe"
http://content.yudu.com/web/2i025/0A2sznz/HakkoProducts2017/flash/resources/index.htm,//media.digikey.com/Photos/Hakko/MFG_TR-20-50-M.jpg,1691-1286-ND,TR-20-50-M,"American Hakko Products, Inc.","NIPPER,MICRO,ANGLE,CLEAN CUT,22G",24,0,"10.27000","0","1","CHP","Active","Side (Diagonal)","Angled, 48°","Flush","4.65"" (118.0mm)","Soft Grips"
http://content.yudu.com/web/2i025/0A2sznz/HakkoProducts2017/flash/resources/index.htm,//media.digikey.com/Photos/Hakko/MFG_TR-20-M.jpg,1691-1287-ND,TR-20-M,"American Hakko Products, Inc.","NIPPER,MICRO,CLEAN CUT,20G",10,0,"10.27000","0","1","CHP","Active","Side (Diagonal)","Angled, 21°","Flush","-","Soft Grips"
-,"//media.digikey.com/Photos/American%20Hakko%20Products,%20Inc/MFG_TR-20-SM.jpg",1691-1387-ND,TR-20-SM,"American Hakko Products, Inc.",MICRO CUTTER NIPPER 20AWG FLUSH,16,0,"10.67000","0","1","CHP","Active","Side (Diagonal)","Angled, 21°","Flush","-","ESD Safe"
http://content.yudu.com/web/2i025/0A2sznz/HakkoProducts2017/flash/resources/index.htm,//media.digikey.com/Photos/Hakko/MFG_TR-25-50.jpg,1691-1291-ND,TR-25-50,"American Hakko Products, Inc.","CUTTER, ANGLE, CLEAN CUT, 16G",22,0,"12.17000","0","1","CHP","Active","Side (Diagonal)","Angled, 48°","Flush","5.12"" (130.0mm)","Soft Grips"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/10521.pdf,//media.digikey.com/Photos/Aven%20Photos/10521.jpg,243-1521-ND,10521,Aven Tools,CUTTER SIDE TAPERED FLUSH 5.03"",2,0,"12.61000","0","1","1000","Active","Side (Diagonal)","Tapered","Flush","5.03"" (128.0mm)","Ergonomic, ESD Safe"
https://cdn.wihatoolsus.com/pdfs/WihaPliersCatalog.pdf,//media.digikey.com/Photos/Wiha/45820.jpg,431-1978-ND,45821,Wiha,CUTTER SIDE ANGLE 45DEG FLUSH 5"",9,0,"16.14000","0","1","Proturn®","Active","Side (Diagonal)","Angled, 45°","Flush","5.00"" (127.0mm)","Black Finish, ESD Safe, Non-Slip, Soft Grips"
https://cdn.wihatoolsus.com/pdfs/WihaPliersCatalog.pdf,//media.digikey.com/Photos/Wiha/45820.jpg,431-1723-ND,45824,Wiha,CUTTER SIDE ANG 45DEG FLSH 5.51"",12,0,"16.20000","0","1","Proturn®","Active","Side (Diagonal)","Angled, 45°","Flush","5.51"" (140.0mm)","Black Finish, ESD Safe, Non-Slip, Soft Grips"
https://www.jonard.com/~/media/D47D25BD2D1C49A2A1CB8BBC16D1AEF0.pdf,//media.digikey.com/photos/OK%20Industries%20-%20Jonard%20Photos/JIC-725.JPG,K595-ND,JIC-725,Jonard Tools,CUTTER CABLE OVAL CROSS 6.25"",14,0,"16.67000","0","1","JIC","Active","Cable","Oval","-","6.25"" (158.8mm)","Soft Grips"
https://cdn.wihatoolsus.com/pdfs/WihaPliersCatalog.pdf,//media.digikey.com/Photos/Wiha/45820.jpg,431-1494-ND,45823,Wiha,CUTTER SIDE ANG 21DEG FLSH 5.24"",20,0,"16.94000","0","1","Proturn®","Active","Side (Diagonal)","Angled, 21°","Flush","5.24"" (133.0mm)","Black Finish, ESD Safe, Non-Slip, Soft Grips"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/10323.pdf,//media.digikey.com/Photos/Aven%20Photos/10323.JPG,243-1163-ND,10323,Aven Tools,CUTTER SIDE OVAL FLUSH 4.5"",12,0,"17.60000","0","1","-","Active","Side (Diagonal)","Oval","Flush","4.50"" (114.3mm)","ESD Safe"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/10331.pdf,//media.digikey.com/Photos/Aven%20Photos/10331.jpg,243-1435-ND,10331,Aven Tools,CUTTER SIDE TAPERED FLUSH 5.39"",7,0,"17.60000","0","1","-","Active","Side (Diagonal)","Tapered, Relieved","Flush","5.39"" (137.0mm)","ESD Safe"
http://www.avenconnect.com/product_sheets/Stealth%20Cutters_Product_Sheet_v1.pdf,//media.digikey.com/Photos/Aven%20Photos/MFG_10935F.jpg,243-1333-ND,10935F,Aven Tools,CUTTERS ANGULATED LARGE,3,0,"18.83000","0","1","Stealth Cut","Active","Tip (Oblique)","-","Full Flush","-","-"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Vinyl%20Grip%20Pliers%20&%20Cutters%20p119.pdf,//media.digikey.com/photos/Wiha/32638.jpg,431-1052-ND,32638,Wiha,CUTTER SIDE OVAL BEVEL 5.5"",20,0,"18.96000","0","1","-","Active","Side (Diagonal)","Oval","Bevel","5.50"" (140.0mm)","-"
http://www.avenconnect.com/product_sheets/Accu-Cut%202016%20v7_no%20marks.pdf,//media.digikey.com/Photos/Aven%20Photos/10829S.jpg,243-1337-ND,10829F,Aven Tools,CUTTER SIDE ANG 16DEG FLSH 5.51"",4,0,"21.76000","0","1","Accu-Cut","Active","Side (Diagonal)","Angled, 16°","Flush","5.51"" (140.0mm)","Ergonomic, ESD Safe, Soft Grips"
//media.digikey.com/PDF/Data%20Sheets/Aven%20PDFs/10825F.pdf,//media.digikey.com/Photos/Aven%20Photos/10825F.jpg,10825F-ND,10825F,Aven Tools,CUTTER SIDE TAPERED FLUSH 5.12"",1,0,"21.76000","0","1","Accu-Cut","Active","Side (Diagonal)","Tapered","Flush","5.12"" (130.0mm)","Ergonomic, ESD Safe"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/1032xTC.pdf,//media.digikey.com/Photos/Aven%20Photos/MFG_10323TC.jpg,243-1212-ND,10323TC,Aven Tools,CUTTER OVAL FLUSH 4.75"",4,0,"27.20000","0","1","-","Active","Side (Diagonal)","Oval","Flush","4.75"" (121.0mm)","Carbide Blades, Ergonomic, Soft Grips"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/32613_32617.pdf,//media.digikey.com/Photos/Wiha/MFG_32613.jpg,431-1284-ND,32613,Wiha,CUTTER SIDE OVAL FLUSH 5"",2,0,"27.96000","0","1","-","Active","Side (Diagonal)","Oval","Flush","5.00"" (127.0mm)","Soft Grips"
http://www.swanstromtools.com/Spartan.pdf,//media.digikey.com/photos/Swanstrom%20Photos/511.jpg,232-1015-ND,511,Swanstrom Tools USA,CUTTER SIDE OVAL FLUSH 5"",0,0,"35.80000","0","1","Spartan","Active","Side (Diagonal)","Oval","Flush","5.00"" (127.0mm)","ESD Safe"
http://www.swanstromtools.com/Spartan.pdf,//media.digikey.com/photos/Swanstrom%20Photos/611.jpg,232-1018-ND,611,Swanstrom Tools USA,CUTTER SIDE OVAL FLUSH 6"",2,0,"37.15000","0","1","Spartan","Active","Side (Diagonal)","Oval","Flush","6.00"" (152.4mm)","ESD Safe"
http://www.panduit.com/heiler/CatalogCutSheets/CWST%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/CWST.jpg,298-10150-ND,CWST,Panduit Corp,CUTTER SIDE TAPERED FLUSH 5.75"",5,0,"46.48000","0","1","-","Active","Side (Diagonal)","Tapered","Flush","5.75"" (146.0mm)","Ergonomic"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1212126,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1212126.jpg,277-12731-ND,1212126,Phoenix Contact,CUTTER CABLE OVAL CROSSING 6.3"",2,0,"47.51000","0","1","CUTFOX","Active","Cable","Oval","-","6.30"" (160.0mm)","Insulated to 1000V, Notched Blades"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1212832.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1212832.jpg,277-11798-ND,1212832,Phoenix Contact,CUTTER SIDE ANGLED 7.09"",2,5,"48.91000","0","1","CUTFOX","Active","Side (Diagonal)","Angled","-","7.09"" (180.0mm)","Soft Grips"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1212494.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1212494.jpg,277-2450-ND,1212494,Phoenix Contact,CUTTER TIP STRAIGHT 4.72"",0,3,"49.56000","0","1","Microfox-E","Active","Tip (End)","Straight","-","4.72"" (120.0mm)","Ergonomic, ESD Safe"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1212489.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1212489.jpg,277-2451-ND,1212489,Phoenix Contact,CUTTER SIDE OVAL 4.53"",3,3,"49.74000","0","1","Microfox-SB","Active","Side (Diagonal)","Oval","-","4.53"" (115.0mm)","Ergonomic, ESD Safe"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1212488.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1212488.jpg,277-2452-ND,1212488,Phoenix Contact,CUTTER SIDE TAPERED 4.53"",3,0,"51.85000","0","1","Microfox SP","Active","Side (Diagonal)","Tapered","-","4.53"" (115.0mm)","Ergonomic, ESD Safe"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1212480.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1212480.jpg,277-2453-ND,1212480,Phoenix Contact,CUTTER SIDE OVAL 4.33"",4,3,"52.69000","0","1","Microfox-S-ESD","Active","Side (Diagonal)","Oval","-","4.33"" (110.0mm)","Ergonomic, ESD Safe"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1212485.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1212485.jpg,277-2455-ND,1212485,Phoenix Contact,CUTTER TIP STRAIGHT 4.33"",3,3,"57.06000","0","1","Microfox-E","Active","Tip (End)","Straight","-","4.33"" (110.0mm)","Ergonomic, ESD Safe"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/ESD%20Safe%20Pliers%20and%20Cutters.pdf,//media.digikey.com/photos/Wiha/32705.jpg,431-1039-ND,32705,Wiha,CUTTER SIDE TAPERED FLUSH 4.53"",5,0,"58.96000","0","1","-","Active","Side (Diagonal)","Tapered","Flush","4.53"" (115.0mm)","ESD Safe"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1212129.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1212129.jpg,277-2456-ND,1212129,Phoenix Contact,CUTTER CABLE OVAL CROSSING 7.09"",2,0,"60.08000","0","1","Cutfox 18","Active","Cable","Oval","-","7.09"" (180.0mm)","Ergonomic"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1205985.pdf,//media.digikey.com/photos/Phoenix%20Photos/MFG_1205985.jpg,277-2458-ND,1205985,Phoenix Contact,CUTTER CABLE OVAL 6.89"",3,10,"71.85000","0","1","Cutfox FB","Active","Cable","Oval","-","6.89"" (175.0mm)","Ergonomic"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1212127.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1212127.jpg,277-2459-ND,1212127,Phoenix Contact,CUTTER CABLE OVAL CROSSING 8.27"",2,0,"76.38000","0","1","Cutfox 25","Active","Cable","Oval","-","8.27"" (210.0mm)","Ergonomic, Insulated to 1000V"
-,//media.digikey.com/Photos/OK%20Industries%20-%20Jonard%20Photos/RC-600.JPG,K569-ND,RC-600,Jonard Tools,CUTTER CABLE CIRC CROSSING 12"",1,0,"172.31000","0","1","RC","Active","Cable","Circular","-","12.00"" (305mm)","Ergonomic, Ratcheting, Soft Grips"
https://www.molex.com/pdm_docs/ats/ATS-638170200.pdf,//media.digikey.com/Photos/Molex/638170200.jpg,WM3673-ND,0638170200,Molex,CUTTER CABLE CIRC CROSS BLADES,1,4,"366.19000","0","1","T0815","Active","Cable","Circular","-","-","Ergonomic, High Leverage, Ratcheting"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/9202040000.pdf,//media.digikey.com/photos/Weidmuller/9202040000.JPG,281-3060-ND,9202040000,Weidmüller,CUTTER CABLE CIRC CROSSING 11.4"",1,5,"410.99000","0","1","-","Active","Cable","Circular","-","11.40"" (290.0mm)","-"
//media.digikey.com/PDF/Data%20Sheets/Aven%20PDFs/10821F.pdf,//media.digikey.com/Photos/Aven%20Photos/10821R.jpg,10821F-ND,10821F,Aven Tools,CUTTER SIDE OVAL FLUSH 5.12"",3,0,"21.76000","0","1","Accu-Cut","Active","Side (Diagonal)","Oval","Flush","5.12"" (130.0mm)","Ergonomic, ESD Safe"
