Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Tip - Type","Range of Values","Drive Size","Includes","Features","Quantity"
-,-,80985-ND,80985,Apex Tool Group,SET SKT FLX TORX EXT 3/8DR 9PC,0,0,"78.19000","0","20","-","Active","Socket Set","Torx®","-","3/4""","-","-","9 Pieces"
-,-,80325-ND,80325,Apex Tool Group,SET SKT DP SAE 1/4DR 6 & 12PT,0,0,"78.62000","0","10","-","Active","Socket Set","6 Point Socket","-","1/4""","-","-","-"
-,-,80721-ND,80721,Apex Tool Group,SET SKT HEX BIT SAE 1/2DR 7PC,0,0,"79.30000","0","6","-","Active","Socket Set","Hex","-","1/2""","-","-","7 Pieces"
-,-,80323-ND,80323,Apex Tool Group,SET SKT HEX BIT SAE 1/4DR 10PC,0,0,"79.64000","0","6","-","Active","Socket Set","Hex","-","1/4""","-","-","10 Pieces"
-,-,80898-ND,80898,Apex Tool Group,SET SKT TORX STUB SAE 1/4 3/8 1/,0,0,"79.74000","0","20","-","Active","Socket Set","Torx®","-","1/4"", 3/4""","-","-","-"
-,-,80560-ND,80560,Apex Tool Group,SET SKT STD MET 3/8DR 12PT 14PC,0,0,"80.52000","0","10","-","Active","Socket Set","12 Point Socket","-","3/4""","-","-","14 Pieces"
-,-,80574-ND,80574,Apex Tool Group,SET SKT HEX BIT BLL SAE 3/8DR,0,0,"81.28000","0","6","-","Active","Socket Set","Hex","-","3/4""","-","-","-"
-,-,80583-ND,80583,Apex Tool Group,"SET SKT TORX EXT 1/4, 3/8, 1/2DR",0,0,"83.13000","0","6","-","Active","Socket Set","Torx®","-","1/4"", 1/2"", 3/4""","-","-","-"
-,-,84909-ND,84909,Apex Tool Group,SET SKT IMP DP MET 1/4DR 14PC,0,0,"85.46000","0","1","-","Active","Socket Set","6 Point Socket","-","1/4""","-","-","14 Pieces"
-,-,80554S-ND,80554S,Apex Tool Group,SET SKT MID LNGTH 3/8DR 6PT 14PC,0,0,"85.48000","0","1","-","Active","Socket Set","6 Point Socket","-","3/4""","-","-","14 Pieces"
-,-,80327-ND,80327,Apex Tool Group,SET SKT DP/STD MET 1/4DR 6 & 12P,0,0,"86.36000","0","10","-","Active","Socket Set","6 Point Socket","-","1/4""","-","-","-"
-,-,80555-ND,80555,Apex Tool Group,SET SKT DP SAE 3/8DR 6PT 11PC,0,0,"87.70000","0","5","-","Active","Socket Set","6 Point Socket","-","3/4""","-","-","11 Pieces"
-,-,84950N-ND,84950N,Apex Tool Group,SET EXT IMP 1/2DR 4PC,0,0,"88.38000","0","1","-","Active","Socket Set","-","-","1/2""","-","-","-"
-,-,84951N-ND,84951N,Apex Tool Group,SET EXT IMP LOCKING 1/2DR 3PC,0,0,"88.97000","0","1","-","Active","Socket Set","-","-","1/2""","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Quarter%20in.%20Sockets%20&%20Sets%20p216.pdf,//media.digikey.com/Photos/Wiha/MFG_60192.jpg,431-1601-ND,60192,Wiha,SOCKET SET 6PNT 1/4"" 12PC,3,0,"90.30000","0","1","-","Active","Socket Set","6 Point Socket","4mm ~ 13mm","1/4""","Storage Rail","-","12 Pieces"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Quarter%20in.%20Sockets%20&%20Sets%20p216.pdf,//media.digikey.com/Photos/Wiha/MFG_60193.jpg,431-1731-ND,60193,Wiha,SOCKET SET 6PNT 1/4"" 12PC,1,0,"91.40000","0","1","-","Active","Socket Set","6 Point Socket","1/8"" ~ 9/16""","1/4""","Storage Rail","-","12 Pieces"
-,-,CTK16ASET-ND,CTK16ASET,Apex Tool Group,16PC SOCKET ACCESSORY SET,0,0,"91.77000","0","1","-","Active","Socket Set","6 Point Socket","-","1/2"", 3/4""","-","-","16 Pieces"
-,-,80703-ND,80703,Apex Tool Group,SET SKT SAE 1/2DR 6PT 11PC,0,0,"92.19000","0","1","-","Active","Socket Set","6 Point Socket","-","1/2""","-","-","11 Pieces"
-,-,80711-ND,80711,Apex Tool Group,SKT SET STD SAE 1/2DR 12PT 11PC,0,0,"92.19000","0","5","-","Active","Socket Set","12 Point Socket","-","1/2""","-","-","11 Pieces"
-,-,84976-ND,84976,Apex Tool Group,SET SKT P/LESS UNIV IMP 3/8DR 6P,0,0,"92.25000","0","1","-","Active","Socket Set","6 Point Socket","-","3/4""","-","-","-"
-,-,80556-ND,80556,Apex Tool Group,SET SKT SAE 3/8DR 6PT 12PC,0,0,"93.55000","0","1","-","Active","Socket Set","6 Point Socket","-","3/4""","-","-","12 Pieces"
-,-,80720-ND,80720,Apex Tool Group,SET SKT HEX BIT MET 1/2DR 7PC,0,0,"94.36000","0","6","-","Active","Socket Set","Hex","-","1/2""","-","-","7 Pieces"
-,-,84904-ND,84904,Apex Tool Group,SET SKT UNV SAE 6PC,0,0,"94.94000","0","1","-","Active","Socket Set","6 Point Socket","-","1/4""","-","-","6 Pieces"
-,-,84912-ND,84912,Apex Tool Group,SET HEX IMP MET 3/8DR 7PC,0,0,"94.94000","0","1","-","Active","Socket Set","Hex","-","3/4""","-","-","7 Pieces"
-,-,84913-ND,84913,Apex Tool Group,SET HEX IMP SAE 3/8DR 7PC,0,0,"94.94000","0","1","-","Active","Socket Set","Hex","-","3/4""","-","-","7 Pieces"
-,-,84940-ND,84940,Apex Tool Group,SET SKT IMP HEX MET 1/2DR 7PC,0,0,"94.94000","0","12","-","Active","Socket Set","Hex","-","1/2""","-","-","-"
-,-,84941-ND,84941,Apex Tool Group,SET SKT IMP HEX SAE 1/2DR 7PC,0,0,"94.94000","0","1","-","Active","Socket Set","Hex","-","1/2""","-","-","-"
-,-,80310D-ND,80310D,Apex Tool Group,SET SKT FLX SAE 1/4DR 6PT 7PC,0,0,"96.69000","0","1","-","Active","Socket Set","6 Point Socket","-","1/4""","-","-","7 Pieces"
-,-,80725-ND,80725,Apex Tool Group,SET SKT TORX TAMP BIT 13PC,0,0,"96.80000","0","1","-","Active","Socket Set","Torx®","-","1/4"", 1/2"", 3/4""","-","-","13 Pieces"
-,-,80563-ND,80563,Apex Tool Group,SET SKT DP 3/8DR 12PT 11PC,0,0,"97.45000","0","1","-","Active","Socket Set","12 Point Socket","-","3/4""","-","-","11 Pieces"
-,-,80588-ND,80588,Apex Tool Group,SET TORX LNG T8-T50 10PC,0,0,"97.98000","0","6","-","Active","Socket Set","Torx®","-","1/4"", 3/4""","-","-","10 Pieces"
-,-,80579-ND,80579,Apex Tool Group,SET SKT HEX BIT SAE 3/8 & 1/2DR,0,0,"101.39000","0","6","-","Active","Socket Set","Hex","-","1/2"", 3/4""","-","-","-"
-,-,80312DD-ND,80312DD,Apex Tool Group,SET SKT SAE 1/4DR 6PT 26PC,0,0,"101.73000","0","1","-","Active","Socket Set","6 Point Socket","-","1/4""","-","-","26 Pieces"
-,-,80705-ND,80705,Apex Tool Group,SET SKT DP SAE 1/2DR 6PT 8PC,0,0,"102.55000","0","10","-","Active","Socket Set","6 Point Socket","-","1/2""","-","-","8 Pieces"
-,-,80713-ND,80713,Apex Tool Group,SKT SET DP SAE 1/2DR 12PT 8PC,0,0,"102.55000","0","5","-","Active","Socket Set","12 Point Socket","-","1/2""","-","-","8 Pieces"
-,-,81268-ND,81268,Apex Tool Group,"SET RAT FP TD LNG 1/4,3/8 2PC",0,0,"102.70000","0","6","-","Active","Socket Set","-","-","1/4"", 3/4""","-","-","2 Pieces"
-,-,80581-ND,80581,Apex Tool Group,SET SKT HEX BIT SAE 3/8DR 12PC,0,0,"103.99000","0","9","-","Active","Socket Set","Hex","-","3/4""","-","-","12 Pieces"
-,-,80562-ND,80562,Apex Tool Group,SET SKT DP MET 3/8DR 12PT 14PC,0,0,"104.47000","0","1","-","Active","Socket Set","12 Point Socket","-","3/4""","-","-","14 Pieces"
-,-,80554-ND,80554,Apex Tool Group,SET SKT DP MET 3/8DR 6PT 14PC,0,0,"104.54000","0","5","-","Active","Socket Set","6 Point Socket","-","3/4""","-","-","14 Pieces"
-,-,81052-ND,81052,Apex Tool Group,SET SKT FLX TX TAMP STUB 1/4 3/8,0,0,"105.35000","0","20","-","Active","Socket Set","-","-","1/4"", 3/4""","-","-","11 Pieces"
-,-,80702-ND,80702,Apex Tool Group,SET SKT MET 1/2DR 6PT 13PC,0,0,"106.99000","0","1","-","Active","Socket Set","6 Point Socket","-","1/2""","-","-","13 Pieces"
-,-,80710D-ND,80710D,Apex Tool Group,SET SKT STD MET 1/2DR 12PT 13PC,0,0,"106.99000","0","5","-","Active","Socket Set","12 Point Socket","-","1/2""","-","-","13 Pieces"
-,-,80578-ND,80578,Apex Tool Group,SET SKT HEX BIT MET 3/8 & 1/2DR,0,0,"107.22000","0","6","-","Active","Socket Set","Hex","-","1/2"", 3/4""","-","-","-"
-,-,80313-ND,80313,Apex Tool Group,SET SKT SAE 1/4DR 12PT 26PC,0,0,"108.58000","0","1","-","Active","Socket Set","6 Point Socket","-","1/4""","-","-","26 Pieces"
-,-,84942N-ND,84942N,Apex Tool Group,SET SKT IMP DP SAE 1/2DR 12PC,0,0,"108.81000","0","1","-","Active","Socket Set","12 Point Socket","-","1/2""","-","-","-"
-,-,80314D-ND,80314D,Apex Tool Group,SET SKT MSTR 1/4DR 47PC,0,0,"108.85000","0","1","-","Active","Socket Set","6 Point Socket","-","1/4""","-","-","-"
-,-,81216F-ND,81216F,Apex Tool Group,SET RAT FLX HDL FP 2PC,0,0,"109.37000","0","6","-","Active","Socket Set","-","-","1/4"", 3/4""","-","-","2 Pieces"
-,-,84917N-ND,84917N,Apex Tool Group,SET SKT IMP UNV SAE 3/8DR 8PC,0,0,"110.01000","0","1","-","Active","Socket Set","6 Point Socket","-","3/4""","-","-","8 Pieces"
-,-,80573-ND,80573,Apex Tool Group,SET SKT HEX BIT BLL MET 3/8DR,0,0,"113.51000","0","6","-","Active","Socket Set","Hex","-","3/4""","-","-","-"
-,-,80580-ND,80580,Apex Tool Group,SET SKT HEX BIT MET 3/8DR 12PC,0,0,"114.44000","0","6","-","Active","Socket Set","Hex","-","3/4""","-","-","12 Pieces"
-,-,20-897-ND,20-897,Apex Tool Group,SET SKT IMP 1/2DR 8PC,0,0,"118.75000","0","1","-","Not For New Designs","-","-","-","-","-","-","-"
-,-,84923N-ND,84923N,Apex Tool Group,SET SKT IMP DP UNV SAE 3/8DR 7PC,0,0,"122.14000","0","1","-","Active","Socket Set","6 Point Socket","-","3/4""","-","-","-"
-,-,CSWS10N-ND,CSWS10N,Apex Tool Group,"52 PC,3/8"" DRIVE SOCKET SET,DEEP",0,0,"123.01000","0","1","-","Active","Socket Set","6 Point Socket, 12 Point Socket","-","3/8""","-","-","52 Pieces"
-,-,44-220-ND,44-220,Apex Tool Group,SET SKT DP MET 1/4DR 6PT 12PC,0,0,"123.34000","0","1","-","Not For New Designs","-","-","-","-","-","-","-"
-,-,80601-ND,80601,Apex Tool Group,SET SKT MAGNETIC SPARK PLUG 5PC,0,0,"124.69000","0","1","-","Active","Socket Set","-","-","3/4""","-","-","5 Pieces"
-,-,80704-ND,80704,Apex Tool Group,SET SKT DP MET 1/2DR 6PT 10PC,0,0,"126.53000","0","10","-","Active","Socket Set","6 Point Socket","-","1/2""","-","-","10 Pieces"
-,-,80712-ND,80712,Apex Tool Group,SKT SET DP MET 1/2DR 12PT 10PC,0,0,"126.53000","0","5","-","Active","Socket Set","12 Point Socket","-","1/2""","-","-","10 Pieces"
-,-,80559-ND,80559,Apex Tool Group,SET SKT MET STD/DP 3/8DR 6 & 12P,0,0,"127.04000","0","10","-","Active","Socket Set","6 Point Socket","-","3/4""","-","-","12 Pieces"
https://cdn.wihatoolsus.com/pdfs/WihaBitsCatalog.pdf,//media.digikey.com/Photos/Wiha/MFG_77198.jpg,77198-ND,77198,Wiha,SOCKET SET HEX TORX 1/4"" 22PC,0,0,"129.34000","0","1","-","Active","Socket Set","Hex, Torx®","3/32"" ~ 1/4"", 2.5mm ~ 6mm, T8 ~ T40","1/4""","-","Long Blade","22 Pieces"
-,-,891427-ND,891427,Apex Tool Group,SET PASS-THRU XL LCK FLEX 1/4DR,0,0,"129.78000","0","1","-","Active","Socket Set","-","-","1/4""","-","-","-"
-,-,80731-ND,80731,Apex Tool Group,SET SKT 1/2DR SAE 12PT 15PC,0,0,"131.92000","0","1","-","Active","Socket Set","12 Point Socket","-","1/2""","-","-","15 Pieces"
-,-,81031-ND,81031,Apex Tool Group,1/4DR LCK FLX HD RAT & BIT DRV S,0,0,"132.07000","0","1","*","Active","-","-","-","-","-","-","-"
-,-,81032-ND,81032,Apex Tool Group,SLIM HEAD RATCHET SET 45PC,0,0,"132.07000","0","1","-","Active","Socket Set","-","-","-","-","-","45 Pieces"
-,-,84900-ND,84900,Apex Tool Group,SET SKT IMP SAE 1/4DR 20PC,0,0,"132.93000","0","1","-","Active","Socket Set","-","-","1/4""","-","-","-"
-,-,80557-ND,80557,Apex Tool Group,SET SKT SAE STD/DP 3/8DR 6 & 12P,0,0,"133.10100","0","10","-","Active","Socket Set","6 Point Socket","-","3/4""","-","-","-"
-,-,84955N-ND,84955N,Apex Tool Group,SET SKT DP MET 1/2DR 14PC,0,0,"134.91000","0","1","-","Active","Socket Set","-","-","1/2""","-","-","-"
-,-,80706-ND,80706,Apex Tool Group,SET SKT SAE 1/2DR 15PC,0,0,"135.05000","0","1","-","Active","Socket Set","-","-","1/2""","-","-","15 Pieces"
-,-,80691-ND,80691,Apex Tool Group,SET SKT 22PC 3/8DR 12PT SAE,0,0,"135.60000","0","1","-","Active","Socket Set","12 Point Socket","-","3/8""","Plastic Case","Chrome Finish","22 Pieces"
-,-,80728-ND,80728,Apex Tool Group,SET SKT TORX BIT MAST 36PC,0,0,"137.73000","0","1","-","Active","Socket Set","Torx®","-","1/4"", 1/2"", 3/4""","-","-","36 Pieces"
-,-,84932N-ND,84932N,Apex Tool Group,SET SKT IMP SAE 1/2DR 19PC,0,0,"137.80000","0","1","-","Active","Socket Set","6 Point Socket","-","1/2""","-","-","-"
-,-,89000-ND,89000,Apex Tool Group,SET WR SERP BLT TL W/ FLEX HEAD,0,0,"141.94000","0","1","-","Active","Socket Set","-","-","1/4"", 1/2"", 3/4""","-","-","-"
-,-,80708-ND,80708,Apex Tool Group,SET SKT MET 1/2DR 6PT 18PC,0,0,"145.68000","0","1","-","Active","Socket Set","6 Point Socket","-","1/2""","-","-","18 Pieces"
-,-,80690-ND,80690,Apex Tool Group,SET SKT 15PC 3/8DR 12PT SAE,0,0,"150.75000","0","1","-","Active","Socket Set","12 Point Socket","-","3/8""","Plastic Case","Chrome Finish","15 Pieces"
-,-,84901-ND,84901,Apex Tool Group,SET SKT IMP MET 1/4DR 28PC,0,0,"151.92000","0","1","-","Active","Socket Set","-","-","1/4""","-","-","-"
-,-,81204F-ND,81204F,Apex Tool Group,"SET RAT FLX W/CUSH GRP 2PC 1/4,3",0,0,"153.07000","0","1","-","Active","Socket Set","-","-","1/4""","-","-","-"
-,-,81280P6-ND,81280P6,Apex Tool Group,RAT GIMBAL MERCH 6PC,0,0,"153.18000","0","1","-","Not For New Designs","-","-","-","-","-","-","-"
-,-,80792-ND,80792,Apex Tool Group,SET SKT 19PC 1/2DR 12PT,0,0,"156.25000","0","1","-","Active","Socket Set","12 Point Socket","-","1/2""","Plastic Case","Chrome Finish","19 Pieces"
-,-,80565-ND,80565,Apex Tool Group,SET SKT FLX MET 3/8DR 6PT 10PC,0,0,"156.61000","0","1","-","Active","Socket Set","6 Point Socket","-","3/4""","-","-","10 Pieces"
-,-,80791-ND,80791,Apex Tool Group,SET SKT 19PC 1/2DR 6PT,0,0,"158.13000","0","1","-","Active","Socket Set","6 Point Socket","-","1/2""","Plastic Case","Chrome Finish","19 Pieces"
-,-,84919N-ND,84919N,Apex Tool Group,SET SKT IMP STD/DP SAE 3/8DR 25P,0,0,"161.49000","0","1","-","Active","Socket Set","6 Point Socket","-","3/4""","-","-","-"
-,-,893823-ND,893823,Apex Tool Group,SET PASS-THRU 3/8DR SAE & MET 23,0,0,"162.25000","0","1","-","Active","Socket Set","-","-","3/4""","-","-","-"
-,-,80569-ND,80569,Apex Tool Group,SET SKT SAE 3/8DR 6PT 30PC,0,0,"162.85000","0","1","-","Active","Socket Set","6 Point Socket","-","3/4""","-","-","30 Pieces"
-,-,81204P-ND,81204P,Apex Tool Group,SET RAT FLX TD 120XP 2PC CUSH GR,0,0,"163.49000","0","6","-","Active","-","-","-","-","-","-","-"
-,-,81206F-ND,81206F,Apex Tool Group,SET RAT FP 3PC,0,0,"163.87000","0","6","-","Active","Socket Set","-","-","1/4"", 1/2"", 3/4""","-","-","3 Pieces"
-,-,80311-ND,80311,Apex Tool Group,SET SKT FLX MET 1/4DR 6PT 12PC,0,0,"165.71000","0","1","-","Active","Socket Set","6 Point Socket","-","1/4""","-","-","12 Pieces"
-,-,84924N-ND,84924N,Apex Tool Group,SET SKT IMP DP UNV MET 3/8DR 10P,0,0,"167.28000","0","1","-","Active","Socket Set","6 Point Socket","-","3/4""","-","-","-"
-,-,80692-ND,80692,Apex Tool Group,SET SKT 29PC 3/8DR 12PT SAE,0,0,"169.54000","0","1","-","Active","Socket Set","12 Point Socket","-","3/8""","Plastic Case","Chrome Finish","29 Pieces"
-,-,81275-ND,81275,Apex Tool Group,SET RAT CUSH GRP LCK FLX 1/4 3/8,0,0,"174.57000","0","6","-","Active","Socket Set","-","-","1/4"", 3/4""","-","-","-"
-,-,80707-ND,80707,Apex Tool Group,SET SKT STD/DP SAE 1/2DR 6 & 12P,0,0,"175.18000","0","3","-","Active","Socket Set","6 Point Socket","-","1/2""","-","-","-"
-,-,84925N-ND,84925N,Apex Tool Group,SET SKT IMP STD/DP MET 3/8DR 29P,0,0,"175.22000","0","1","-","Active","Socket Set","6 Point Socket","-","3/4""","-","-","-"
-,-,84933N-ND,84933N,Apex Tool Group,SET SKT IMP MET 1/2DR 25PC,0,0,"175.22000","0","1","-","Active","Socket Set","6 Point Socket","-","1/2""","-","-","-"
-,-,80732-ND,80732,Apex Tool Group,SET SKT DP SAE 1/2DR 12PT 14PC,0,0,"175.85000","0","1","-","Active","Socket Set","12 Point Socket","-","1/2""","-","-","14 Pieces"
-,-,80733-ND,80733,Apex Tool Group,SET SKT DP SAE 1/2DR 6PT 14PC,0,0,"175.85000","0","1","-","Active","Socket Set","6 Point Socket","-","1/2""","-","-","14 Pieces"
-,-,84916N-ND,84916N,Apex Tool Group,SET SKT IMP STD/DP SAE/MET 3/8DR,0,0,"181.84000","0","1","-","Active","Socket Set","6 Point Socket","-","3/4""","-","-","-"
-,-,84905-ND,84905,Apex Tool Group,SET SKT UNV MET 12PC,0,0,"189.89000","0","1","-","Active","Socket Set","12 Point Socket","-","1/4""","-","-","12 Pieces"
-,-,81206P-ND,81206P,Apex Tool Group,"SET RAT MIXED 3PC FP 1/4,3/8,1/2",0,0,"194.06000","0","6","-","Active","Socket Set","12 Point Socket","-","1/4"", 1/2"", 3/4""","-","-","-"
-,-,8946-ND,8946,Apex Tool Group,SET PASS-THRU 1/4DR 3/8DR SAE 46,0,0,"197.23000","0","1","-","Active","Socket Set","6 Point Socket","-","1/4"", 3/8""","Plastic Case","Chrome Finish","-"
-,-,84945N-ND,84945N,Apex Tool Group,SET SKT IMP DP UNV MET 1/2DR 10P,0,0,"197.65000","0","1","-","Active","Socket Set","6 Point Socket","-","1/2""","-","-","-"
-,-,84974-ND,84974,Apex Tool Group,SET SKT P/LESS UNIV IMP 3/8DR 6P,0,0,"198.25000","0","1","-","Active","Socket Set","6 Point Socket","-","3/4""","-","-","-"
-,-,80930-ND,80930,Apex Tool Group,SET TL MECH 1/4-3/8DR 88PC,0,0,"200.53000","0","4","-","Active","Socket Set","-","-","1/4"", 3/4""","-","-","-"
-,-,84899-ND,84899,Apex Tool Group,SET SKT 3/4""DR HEX BIT 5PC SAE,0,0,"205.80000","0","1","-","Active","Socket Set","Hex","-","3/4""","Plastic Case","Chrome Finish","5 Pieces"
-,-,84902-ND,84902,Apex Tool Group,SET SKT STD/DP SAE/MET 1/4DR 4,0,0,"208.89000","0","1","-","Active","Socket Set","-","-","1/4""","-","-","-"
-,-,80709-ND,80709,Apex Tool Group,SET SKT STD/DP MET 1/2DR 6 & 12P,0,0,"209.02000","0","3","-","Active","Socket Set","6 Point Socket","-","1/2""","-","-","-"
-,-,84943N-ND,84943N,Apex Tool Group,SET SKT IMP DP UNV SAE 1/2DR 10P,0,0,"209.36000","0","1","-","Active","Socket Set","6 Point Socket","-","1/2""","-","-","10 Pieces"
-,-,81276-ND,81276,Apex Tool Group,SET RAT FP LCK FLX 3PC,0,0,"212.53167","0","6","-","Active","Socket Set","-","-","1/2"", 3/4""","-","-","3 Pieces"
-,-,84949N-ND,84949N,Apex Tool Group,SET SKT IMP DP SAE/MET 1/2DR 27P,0,0,"216.24000","0","1","-","Active","Socket Set","6 Point Socket","-","1/2""","-","-","-"
-,-,81207F-ND,81207F,Apex Tool Group,SET RAT W/CUSH GRP 3PC,0,0,"217.38000","0","6","-","Active","Socket Set","-","-","1/4"", 1/2"", 3/4""","-","-","3 Pieces"
-,-,84968-ND,84968,Apex Tool Group,SET SKT 3/4""DR HEX BIT 5PC MET,0,0,"218.57000","0","1","-","Active","Socket Set","Hex","-","3/4""","Plastic Case","-","5 Pieces"
-,-,80300P-ND,80300P,Apex Tool Group,SET SKT STD/DP 1/4DR 6PT 51PC SA,0,0,"225.80000","0","1","-","Active","Socket Set","6 Point Socket","-","1/4""","-","-","51 Pieces"
-,-,83000-ND,83000,Apex Tool Group,SET SKT STD/DP SAE/MET 1/4 & 3/8,0,0,"226.37000","0","3","-","Active","Socket Set","6 Point Socket","-","1/4"", 3/4""","-","-","68 Pieces"
-,-,81203F-ND,81203F,Apex Tool Group,"SET RAT W/CUSH GRP 3PC MIX 1/4,3",0,0,"226.45000","0","6","-","Active","Socket Set","-","-","1/4""","-","-","3 Pieces"
-,-,CMHTIM-ND,CMHTIM,Apex Tool Group,CRESCENT 1/2"" DRIVE IMPACT DISPL,0,0,"228.95000","0","1","-","Active","-","-","-","-","-","-","-"
-,-,84918N-ND,84918N,Apex Tool Group,SET SKT IMP UNV MET 3/8DR 15PC,0,0,"236.31000","0","1","-","Active","Socket Set","6 Point Socket","-","3/4""","-","-","15 Pieces"
-,-,80714D-ND,80714D,Apex Tool Group,SET SKT STD/DP SAE 1/2DR 12PT,0,0,"241.59000","0","1","-","Active","Socket Set","12 Point Socket","-","1/2""","-","-","-"
-,-,80730-ND,80730,Apex Tool Group,SET SKT MAST MET 1/2DR 37PC,0,0,"241.59000","0","1","-","Active","Socket Set","12 Point Socket","-","1/2""","-","-","37 Pieces"
-,-,81230F-ND,81230F,Apex Tool Group,SET RAT FLX HDL FP 4PC,0,0,"246.38000","0","6","-","Active","Socket Set","-","-","1/4"", 1/2"", 3/4""","-","-","4 Pieces"
-,-,80726-ND,80726,Apex Tool Group,SET SKT TORX W/HEX BIT MAST 36PC,0,0,"251.70000","0","1","-","Active","Socket Set","Hex","-","1/4"", 1/2"", 3/4""","-","-","36 Pieces"
-,-,80550P-ND,80550P,Apex Tool Group,SET SKT STD/DP 3/8DR 6PT 56PC SA,0,0,"252.92000","0","1","-","Active","Socket Set","6 Point Socket","-","3/4""","-","-","-"
-,-,84934N-ND,84934N,Apex Tool Group,SET SKT IMP DP SAE 19PC,0,0,"255.95000","0","1","-","Active","Socket Set","6 Point Socket","-","1/2""","-","-","-"
-,-,80715-ND,80715,Apex Tool Group,SET SKT STD/DP SAE 1/2DR,0,0,"257.85000","0","1","-","Active","Socket Set","6 Point Socket","-","1/2""","-","-","-"
-,-,80729-ND,80729,Apex Tool Group,SET SKT MAST SAE 1/2DR 27PC,0,0,"263.75000","0","1","-","Active","Socket Set","-","-","1/2""","-","-","27 Pieces"
-,-,84948N-ND,84948N,Apex Tool Group,SET SKT IMP STD/DP MET 1/2DR 39P,0,0,"264.41000","0","1","-","Active","Socket Set","6 Point Socket","-","1/2""","-","-","-"
-,-,80550-ND,80550,Apex Tool Group,SET SKT SAE/MET 3/8DR 6PT 57PC,0,0,"276.40000","0","3","-","Active","Socket Set","6 Point Socket","-","3/4""","-","-","-"
-,-,84939N-ND,84939N,Apex Tool Group,SET SKT IMP UNV MET 1/2DR 15PC,0,0,"281.39000","0","1","-","Active","Socket Set","6 Point Socket","-","1/2""","-","-","-"
-,-,84958-ND,84958,Apex Tool Group,SET SKT IMP 3/4DR 6PT 12PC MM,0,0,"282.51000","0","1","-","Active","Socket Set","6 Point Socket","-","3/4""","-","-","-"
-,-,81230P-ND,81230P,Apex Tool Group,SET RAT FLX TD 120XP 4PC FP,0,0,"283.34167","0","6","-","Active","-","-","-","-","-","-","-"
-,-,80742-ND,80742,Apex Tool Group,SET SKT TORX & HEX BIT MAST 84PC,0,0,"286.94000","0","1","-","Active","Socket Set","Hex","-","1/4"", 1/2"", 3/4""","-","-","-"
-,-,80551-ND,80551,Apex Tool Group,SET SKT SAE/MET 3/8DR 12PT 57PC,0,0,"309.98000","0","3","-","Active","Socket Set","12 Point Socket","-","3/4""","-","-","-"
-,-,84935N-ND,84935N,Apex Tool Group,SET SKT IMP DP MET 29PC,0,0,"315.95000","0","1","-","Active","Socket Set","6 Point Socket","-","1/2""","-","-","-"
-,-,84997-ND,84997,Apex Tool Group,SET SKT IMP 15PC 3/4DR 6PT SAE,0,0,"316.92000","0","1","-","Active","Socket Set","6 Point Socket","-","3/4""","-","-","15 Pieces"
-,-,84959-ND,84959,Apex Tool Group,SET SKT IMP 3/4DR 6PT 14PC SAE,0,0,"323.43000","0","1","-","Active","Socket Set","6 Point Socket","-","3/4""","-","-","-"
-,-,84938N-ND,84938N,Apex Tool Group,SET SKT IMP UNV SAE 1/2DR 13PC,0,0,"330.05000","0","1","-","Active","Socket Set","6 Point Socket","-","1/2""","-","-","-"
-,-,84947N-ND,84947N,Apex Tool Group,SET SKT IMP STD/DP SAE 1/2DR 39P,0,0,"333.45000","0","1","-","Active","Socket Set","6 Point Socket","-","1/2""","-","-","-"
-,-,20-899-ND,20-899,Apex Tool Group,SET SKT IMP UNV 1/2DR 9PCC,0,0,"335.31000","0","1","-","Not For New Designs","-","-","-","-","-","-","-"
-,-,891226-ND,891226,Apex Tool Group,SET PASS-THRU 1/2DR SAE & MET,0,0,"346.16000","0","4","-","Active","Socket Set","-","-","1/2""","-","-","-"
-,-,84978-ND,84978,Apex Tool Group,SETSKT PIN/LES UNIV IMP 1/2DR 6P,0,0,"346.29000","0","1","-","Active","Socket Set","6 Point Socket","-","1/2""","-","-","-"
-,-,80931-ND,80931,Apex Tool Group,"SET TL MECH 1/4,3/8,1/2DR 141PC",0,0,"356.51000","0","2","-","Active","Socket Set","6 Point Socket","-","1/4"", 1/2"", 3/4""","-","-","-"
-,-,84979-ND,84979,Apex Tool Group,SETSKT PIN/LES UNIV IMP 1/2DR 6P,0,0,"388.24000","0","1","-","Active","Socket Set","6 Point Socket","-","1/2""","-","-","-"
-,-,80700P-ND,80700P,Apex Tool Group,SET SKT STD/DP 1/2DR 6PT 49PC SA,0,0,"400.06000","0","1","-","Active","Socket Set","6 Point Socket","-","1/2""","-","-","49 Pieces"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Insulated%20Extension%20Bars.pdf,//media.digikey.com/Photos/Wiha/MFG_31391.jpg,431-1674-ND,31391,Wiha,SOCKET SET W/HNDL 6PNT 1/4"" 13PC,1,0,"409.96000","0","1","-","Active","Socket Set","6 Point Socket","5mm ~ 14mm","1/4""","Extension Bars (2), Handle, Plastic Case","Insulated to 1000V, Ratcheting","13 Pieces"
