Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Tool Type","End - Size","Features","Length"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_685xx.jpg,68513-ND,68513,"Klein Tools, Inc.",WRENCH COMBINATION 13MM 7.13"",2,0,"13.43000","0","1","-","Active","Combination","13mm","Chrome Finish, Offset","7.13"" (181.0mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68410.jpg,68414-ND,68414,"Klein Tools, Inc.",WRENCH COMBINATION 1/2"" 7.13"",2,0,"13.47000","0","1","-","Active","Combination","1/2""","Chrome Finish, Offset","7.13"" (181.1mm)"
https://www.jonard.com/~/media/CE770A7D58C048D6935BF27A82005316.pdf,//media.digikey.com/Photos/OK%20Industries%20-%20Jonard%20Photos/ASW-R716.JPG,K557-ND,ASW-R716,Jonard Tools,WRENCH COMBO RATCHET 7/16"" 6.5"",23,0,"15.40000","0","1","ASW","Active","Combination, Ratcheting","7/16""","Polished Chrome Finish","6.50"" (165.1mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_685xx.jpg,68514-ND,68514,"Klein Tools, Inc.",WRENCH COMBINATION 14MM 7.92"",2,0,"15.87000","0","1","-","Active","Combination","14mm","Chrome Finish, Offset","7.92"" (191.0mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68410.jpg,68415-ND,68415,"Klein Tools, Inc.",WRENCH COMBINATION 9/16"" 7.5"",5,0,"15.92000","0","1","-","Active","Combination","9/16""","Chrome Finish, Offset","7.50"" (190.5mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_684xx.jpg,68462-ND,68462,"Klein Tools, Inc.",WRENCH OPEN END 1/2"" X 9/16"" 7"",2,0,"16.21000","0","1","-","Active","Open End","1/2"" x 9/16""","Chrome Finish, Offset","7.00"" (177.8mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_685xx.jpg,68515-ND,68515,"Klein Tools, Inc.",WRENCH COMBINATION 15MM 7.92"",2,0,"16.47000","0","1","-","Active","Combination","15mm","Chrome Finish, Offset","7.92"" (191.0mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68410.jpg,68416-ND,68416,"Klein Tools, Inc.",WRENCH COMBINATION 5/8"" 7.13"",2,0,"18.35000","0","1","-","Active","Combination","5/8""","Chrome Finish, Offset","7.13"" (181.1mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_684xx.jpg,68463-ND,68463,"Klein Tools, Inc.",WRENCH OPEN END 9/16""X 5/8"" 7.5"",2,0,"18.43000","0","1","-","Active","Open End","9/16"" x 5/8""","Chrome Finish, Offset","7.50"" (190.5mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68200.jpg,68200KT-ND,68200,"Klein Tools, Inc.",WRENCH BOXEND RATCHET 1/4""X5/16"",2,0,"18.49000","0","1","-","Active","Box End, Ratcheting","1/4"" x 5/16""","Chrome Finish, Offset","4.38"" (111.3mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68234.jpg,68234-ND,68234,"Klein Tools, Inc.",WRENCH BOXEND RATCHET 1/4""X5/16"",2,0,"18.49000","0","1","-","Active","Box End, Ratcheting","1/4"" x 5/16""","Chrome Finish, Offset","4.38"" (111.3mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68234.jpg,68236-ND,68236,"Klein Tools, Inc.",WRENCH BOXEND RATCHET 3/8""X7/16"",2,0,"19.28000","0","1","-","Active","Box End, Ratcheting","3/8"" x 7/16""","Chrome Finish, Offset","5.50"" (139.7mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68410.jpg,68417-ND,68417,"Klein Tools, Inc.",WRENCH COMBINATION 11/16"" 9"",2,0,"20.11000","0","1","-","Active","Combination","11/16""","Chrome Finish, Offset","9.00"" (228.6mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_685xx.jpg,68517-ND,68517,"Klein Tools, Inc.",WRENCH COMBINATION 17MM 9.02"",2,0,"20.11000","0","1","-","Active","Combination","17mm","Chrome Finish, Offset","9.02"" (229.0mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_685xx.jpg,68519-ND,68519,"Klein Tools, Inc.",WRENCH COMBINATION 19MM 9.76"",2,0,"21.42000","0","1","-","Active","Combination","19mm","Chrome Finish, Offset","9.76"" (248.0mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68410.jpg,68418-ND,68418,"Klein Tools, Inc.",WRENCH COMBINATION 3/4"" 9.13"",2,0,"21.49000","0","1","-","Active","Combination","3/4""","Chrome Finish, Offset","9.13"" (231.9mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_684xx.jpg,68464-ND,68464,"Klein Tools, Inc.",WRENCH OPEN END 11/16"" X 3/4"" 9"",2,0,"21.60000","0","1","-","Active","Open End","11/16"" x 3/4""","Chrome Finish, Offset","9.00"" (228.6mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HVAC.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68309.jpg,68310-ND,68310,"Klein Tools, Inc.",WRENCH BOXEND RATCHET ASSORTED,2,0,"22.57000","0","1","-","Active","Box End, Ratcheting","3/16"", 5/16"" Sq x 1/4"", 3/8"" Sq","Chrome Finish","5.50"" (139.7mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68234.jpg,68238-ND,68238,"Klein Tools, Inc.",WRENCH BOXEND RATCHET 1/2""X9/16"",2,0,"24.48000","0","1","-","Active","Box End, Ratcheting","1/2"" x 9/16""","Chrome Finish, Offset","6.75"" (171.5mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68202.JPG,68202KT-ND,68202,"Klein Tools, Inc.",WRENCH BOXEND RATCHET 1/2""X9/16"",1,0,"25.42000","0","1","-","Active","Box End, Ratcheting","1/2"" x 9/16""","Chrome Finish, Offset","6.88"" (174.8mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68410.jpg,68419-ND,68419,"Klein Tools, Inc.",WRENCH COMBINATION 13/16"" 10.63"",2,0,"25.58000","0","1","-","Active","Combination","13/16""","Chrome Finish, Offset","10.63"" (270.0mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HVAC.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68309.jpg,68309-ND,68309,"Klein Tools, Inc.",WRENCH BOXEND RATCHET ASSORTED,2,0,"28.12000","0","1","-","Active","Box End, Ratcheting","3/16"", 1/4"" Sq x 1/2"", 9/16'","Chrome Finish","6.81"" (173.0mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68410.jpg,68420-ND,68420,"Klein Tools, Inc.",WRENCH COMBINATION 7/8"" 11.5"",2,0,"28.91000","0","1","-","Active","Combination","7/8""","Chrome Finish, Offset","11.50"" (292.1mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_684xx.jpg,68465-ND,68465,"Klein Tools, Inc.",WRENCH OPEN END 13/16""X 7/8"" 10"",2,0,"29.81000","0","1","-","Active","Open End","13/16"" x 7/8""","Chrome Finish, Offset","10.00"" (254.0mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68203.jpg,68203-ND,68203,"Klein Tools, Inc.",WRENCH BOXEND RATCHET 5/8X11/16"",2,0,"29.92000","0","1","-","Active","Box End, Ratcheting","5/8"" x 11/16""","Chrome Finish, Offset","8.25"" (209.6mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68240.jpg,68240KT-ND,68240,"Klein Tools, Inc.",WRENCH BOXEND RATCHET 5/8X11/16"",1,0,"30.40000","0","1","-","Active","Box End, Ratcheting","5/8"" x 11/16""","Chrome Finish, Offset","8.13"" (206.5mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_D506-4.jpg,D506-4-ND,D506-4,"Klein Tools, Inc.",WRENCH ADJUSTABLE 1/2"" 4.5"",2,0,"30.74000","0","1","-","Active","Adjustable","1/2""","Soft Grip","4.50"" (114.3mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68203.jpg,68204-ND,68204,"Klein Tools, Inc.",WRENCH BOXEND RATCHET 5/8""X3/4"",2,0,"31.01000","0","1","-","Active","Box End, Ratcheting","5/8"" x 3/4""","Chrome Finish, Offset","8.25"" (209.6mm)"
https://www.jonard.com/~/media/D2ABDF4E9B02485690C794D70DEB7D07.pdf,//media.digikey.com/Photos/OK%20Industries%20-%20Jonard%20Photos/MFG_TWAS-71620.jpg,K693-ND,TWAS-71620,Jonard Tools,WRENCH TORQUE 7/16"" 6.5"",5,0,"31.56000","0","1","TWAS","Active","Torque Wrench","7/16""","20 in-lbs (2.3Nm) Torque, 15°, Audible Click, Black Oxide Finish, Ergonomic, F Connectors, Soft Grip","6.50"" (165.1mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_507-6.jpg,1742-1503-ND,507-6,"Klein Tools, Inc.",WRENCH ADJUSTABLE 15/16"" 6.38"",2,0,"32.20000","0","1","-","Active","Adjustable","15/16""","Chrome Finish","6.38"" (162.1mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68410.jpg,68421-ND,68421,"Klein Tools, Inc.",WRENCH COMBINATION 15/16"" 12.5"",2,0,"32.76000","0","1","-","Active","Combination","15/16""","Chrome Finish, Offset","12.50"" (317.5mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68240.jpg,68242-ND,68242,"Klein Tools, Inc.",WRENCH BOXEND RATCHET 3/4""X7/8"",2,0,"33.82000","0","1","-","Active","Box End, Ratcheting","3/4"" x 7/8""","Chrome Finish, Offset","9.13"" (231.9mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68203.jpg,68206-ND,68206,"Klein Tools, Inc.",WRENCH BOXEND RATCHET 13/16X7/8"",2,0,"33.86000","0","1","-","Active","Box End, Ratcheting","13/16"" x 7/8""","Chrome Finish, Offset","9.25"" (235.0mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68203.jpg,68205-ND,68205,"Klein Tools, Inc.",WRENCH BOXEND RATCHET 11/16X3/4"",2,0,"34.60000","0","1","-","Active","Box End, Ratcheting","11/16"" x 3/4""","Chrome Finish, Offset","9.25"" (235.0mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68410.jpg,68422-ND,68422,"Klein Tools, Inc.",WRENCH COMBINATION 1"" 13.25"",2,0,"35.69000","0","1","-","Active","Combination","1""","Chrome Finish, Offset","13.25"" (336.6mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_D507-8.jpg,D507-8-ND,D507-8,"Klein Tools, Inc.",WRENCH ADJUSTABLE 1-1/8"" 8.25"",2,0,"35.98000","0","1","-","Active","Adjustable","1-1/8""","Chrome Finish, Soft Grip","8.25"" (209.6mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_684xx.jpg,68466-ND,68466,"Klein Tools, Inc.",WRENCH OPEN END 15/16"" X 1"" 11"",2,0,"37.58000","0","1","-","Active","Open End","15/16"" x 1""","Chrome Finish, Offset","11.00"" (279.4mm)"
https://www.jonard.com/~/media/D2ABDF4E9B02485690C794D70DEB7D07.pdf,//media.digikey.com/Photos/Jonard%20Tools/MFG_TWAF-91620.jpg,K723-ND,TWAF-91620,Jonard Tools,WRENCH TORQUE 9/16"" 6.5"",5,0,"39.54000","0","1","TWAF","Active","Torque Wrench","9/16""","20 in-lbs (2.3Nm) Torque, 15°, Audible Click, Black Oxide Finish, Ergonomic, Soft Grip","6.50"" (165.1mm)"
https://www.jonard.com/~/media/D2ABDF4E9B02485690C794D70DEB7D07.pdf,-,K815-ND,TWAF-1130,Jonard Tools,"TORQUE WRENCH, FULL 11MM, 30IN/L",5,0,"39.54000","0","1","TWAF","Active","Torque Wrench","11mm","30 in-lbs (3.4Nm) Torque, 15°, Audible Click, Black Oxide Finish, Ergonomic, Soft Grip","6.50"" (165.1mm)"
https://www.jonard.com/~/media/D2ABDF4E9B02485690C794D70DEB7D07.pdf,//media.digikey.com/Photos/Jonard%20Tools/MFG_TWAF-1220.jpg,K720-ND,TWAF-1220,Jonard Tools,WRENCH TORQUE 1/2"" 6.5"",2,0,"39.54000","0","1","TWAF","Active","Torque Wrench","1/2""","20 in-lbs (2.3Nm) Torque, 15°, Audible Click, Black Oxide Finish, Ergonomic, Soft Grip","6.50"" (165.1mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_KT223X4.jpg,KT223X4-ND,KT223X4,"Klein Tools, Inc.",WRENCH BOXEND RATCHET ASSORT 9"",2,0,"40.00000","0","1","-","Active","Box End, Ratcheting","1/2"", 9/16"", 5/8"", 3/4""","Chrome Finish, Insulated to 1000V","9.00"" (228.6mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_D507-10.jpg,D507-10-ND,D507-10,"Klein Tools, Inc.",WRENCH ADJUSTABLE 1-5/16"" 10.25"",3,0,"43.01000","0","1","-","Active","Adjustable","1-5/16""","Chrome Finish, Soft Grip","10.25"" (260.4mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68410.jpg,68423-ND,68423,"Klein Tools, Inc.",WRENCH COMBO 1-1/16"" 14.25"",2,0,"43.47000","0","1","-","Active","Combination","1-1/16""","Chrome Finish, Offset","14.25"" (362.0mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3210.jpg,3210KT-ND,3210,"Klein Tools, Inc.",WRENCH OPEN END 7/8"" 14.75"",2,0,"44.88000","0","1","-","Active","Open End (Single)","7/8""","High Leverage, Offset, Tapered Handle","14.75"" (374.7mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3210.jpg,3219KT-ND,3219,"Klein Tools, Inc.",WRENCH OPEN END 3/4"" 14.75"",2,0,"44.88000","0","1","-","Active","Open End (Single)","3/4""","High Leverage, Offset, Tapered Handle","14.75"" (374.7mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_D509-8.jpg,D509-8-ND,D509-8,"Klein Tools, Inc.",WRENCH ADJUSTABLE 1-1/2"" 8.5"",5,0,"44.93000","0","1","-","Active","Adjustable","1-1/2""","Soft Grip","8.50"" (215.9mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68410.jpg,68424-ND,68424,"Klein Tools, Inc.",WRENCH COMBINATION 1-1/8"" 15.5"",1,0,"47.45000","0","1","-","Active","Combination","1-1/8""","Chrome Finish, Offset","15.50"" (393.7mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3210.jpg,3220KT-ND,3220,"Klein Tools, Inc.",WRENCH OPEN END 13/16"" 14.75"",2,0,"47.60000","0","1","-","Active","Open End (Single)","13/16""","High Leverage, Offset, Tapered Handle","14.75"" (374.7mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3210.jpg,3211KT-ND,3211,"Klein Tools, Inc.",WRENCH OPEN END 1-1/16"" 14.75"",2,0,"47.60000","0","1","-","Active","Open End (Single)","1-1/16""","High Leverage, Offset, Tapered Handle","14.75"" (374.7mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3210.jpg,3221-ND,3221,"Klein Tools, Inc.",WRENCH OPEN END 1"" 14.75"",2,0,"47.60000","0","1","-","Active","Open End (Single)","1""","High Leverage, Offset, Tapered Handle","14.75"" (374.7mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3210.jpg,3231-ND,3231,"Klein Tools, Inc.",WRENCH OPEN END 15/16"" 14.75"",2,0,"47.60000","0","1","-","Active","Open End (Single)","15/16""","High Leverage, Offset, Tapered Handle","14.75"" (374.7mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/MKT081817_Wrenches_WebReady%20(003).pdf,//media.digikey.com/Photos/Klein-Tools/MFG_D86930.jpg,1742-1258-ND,D86930,"Klein Tools, Inc.","REVERSIBLE, ADJUSTABLE/PIPE WREN",4,0,"48.65000","0","1","-","Active","Adjustable","1-1/2""","Soft Grip","10.25"" (260.4mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3210.jpg,3212KT-ND,3212,"Klein Tools, Inc.",WRENCH OPEN END 1-1/4"" 16.63"",2,0,"53.07000","0","1","-","Active","Open End (Single)","1-1/4""","High Leverage, Offset, Tapered Handle","16.63"" (422.4mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3210.jpg,3222KT-ND,3222,"Klein Tools, Inc.",WRENCH OPEN END 1-1/8"" 16.63"",2,0,"53.07000","0","1","-","Active","Open End (Single)","1-1/8""","High Leverage, Offset, Tapered Handle","16.63"" (422.4mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3210.jpg,3232-ND,3232,"Klein Tools, Inc.",WRENCH OPEN END 1-1/16"" 16.63"",2,0,"53.07000","0","1","-","Active","Open End (Single)","1-1/16""","High Leverage, Offset, Tapered Handle","16.63"" (422.4mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_KT223X4-INS.jpg,KT223X4-INS-ND,KT223X4-INS,"Klein Tools, Inc.",WRENCH BOXEND RATCHET ASSORT 9"",2,0,"54.96000","0","1","-","Active","Box End, Ratcheting","1/2"", 9/16"", 5/8"", 3/4""","Chrome Finish, Insulated to 1000V","9.00"" (228.6mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68410.jpg,68425-ND,68425,"Klein Tools, Inc.",WRENCH COMBINATION 1-1/4"" 16.75"",2,0,"55.18000","0","1","-","Active","Combination","1-1/4""","Chrome Finish, Offset","16.75"" (425.5mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68244.jpg,1742-1619-ND,68244,"Klein Tools, Inc.",WRENCH WRENCH SET 1/4"" - 9/16"",4,0,"56.83000","0","1","-","Active","Wrench Set","1/4"" ~ 9/16""","Set of 3, Chrome Finish, Offset, Ratcheting, Vinyl Pouch","Assorted"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/WorkatHeightBrochure_96429_RevB.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3212TT.jpg,3212TT-ND,3212TT,"Klein Tools, Inc.",WRENCH OPEN END 1-1/4"" 16.63"",2,0,"58.21000","0","1","-","Active","Open End (Single)","1-1/4""","High Leverage, Offset, Tapered Handle, Tether Hole","16.63"" (422.4mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_D507-12.jpg,D507-12-ND,D507-12,"Klein Tools, Inc.",WRENCH ADJUSTABLE 1-1/2"" 12.38"",0,0,"61.68000","0","1","-","Active","Adjustable","1-1/2""","Chrome Finish, Soft Grip","12.38"" (314.5mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3227.jpg,3227KT-ND,3227,"Klein Tools, Inc.",WRENCH ADJUSTABLE 1-5/16"" 11"",2,0,"62.31000","0","1","-","Active","Adjustable","1-5/16""","Black Finish, Tapered Handle, Tether Hole","11.00"" (279.4mm)"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53873.jpg,53873-ND,53873,"Klein Tools, Inc.",WRENCH BOX END RATCHET 1"" 12.25"",2,0,"65.55000","0","1","-","Active","Box End, Ratcheting (Single)","1""","-","12.25"" (311.2mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3210.jpg,3213KT-ND,3213,"Klein Tools, Inc.",WRENCH OPEN END 1-7/16"" 17.38"",2,0,"68.05000","0","1","-","Active","Open End (Single)","1-7/16""","High Leverage, Offset, Tapered Handle","17.38"" (441.5mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3210.jpg,3223KT-ND,3223,"Klein Tools, Inc.",WRENCH OPEN END 1-5/16"" 17.38"",2,0,"68.05000","0","1","-","Active","Open End (Single)","1-5/16""","High Leverage, Offset, Tapered Handle","17.38"" (441.5mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68450.jpg,1742-1624-ND,68450,"Klein Tools, Inc.",WRENCH SET 1/4"" - 11/16"" ASSORT,2,0,"68.73000","0","1","-","Active","Wrench Set","1/4"" ~ 11/16""","Set of 5, Chrome Finish, Offset, Vinyl Pouch","Assorted"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/WorkatHeightBrochure_96429_RevB.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3213TT.jpg,3213TT-ND,3213TT,"Klein Tools, Inc.",WRENCH OPEN END 1-7/16"" 17.75"",2,0,"73.49000","0","1","-","Active","Open End (Single)","1-7/16""","High Leverage, Offset, Tapered Handle, Tether Hole","17.75"" (450.9mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3210.jpg,3214KT-ND,3214,"Klein Tools, Inc.",WRENCH OPEN END 1-5/8"" 18"",2,0,"76.19000","0","1","-","Active","Open End (Single)","1-5/8""","High Leverage, Offset, Tapered Handle","18.00"" (457.2mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3210.jpg,3224KT-ND,3224,"Klein Tools, Inc.",WRENCH OPEN END 1-1/2"" 18"",2,0,"76.19000","0","1","-","Active","Open End (Single)","1-1/2""","High Leverage, Offset, Tapered Handle","18.00"" (457.2mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68500.jpg,1742-1626-ND,68500,"Klein Tools, Inc.",WRENCH SET 7MM - 15MM ASSORTED,5,0,"78.64000","0","1","-","Active","Wrench Set","7mm ~ 15mm","Set of 7, Chrome Finish, Offset, Vinyl Pouch","Assorted"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_68400.jpg,1742-1621-ND,68400,"Klein Tools, Inc.",WRENCH WRENCH SET 1/4"" - 5/8"",3,0,"78.64000","0","1","-","Active","Wrench Set","1/4"" ~ 5/8""","Set of 7, Chrome Finish, Offset, Vinyl Pouch","Assorted"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/WorkatHeightBrochure_96429_RevB.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3214TT.jpg,3214TT-ND,3214TT,"Klein Tools, Inc.",WRENCH OPEN END 1-5/8"" 18"",2,0,"82.30000","0","1","-","Active","Open End (Single)","1-5/8""","High Leverage, Offset, Tapered Handle, Tether Hole","18.00"" (457.2mm)"
