Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Tool Type","Tip - Type","Tip - Shape","Jaw - Type","Features","Length"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Pliers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_D504-12.jpg,D504-12-ND,D504-12,"Klein Tools, Inc.",PLIERS ADJUSTABLE FLAT NOSE 12"",2,0,"51.00000","0","1","Klaw™","Active","Adjustable (Water Pump)","Flat Nose","Straight","Serrated","Non-Slip, Slide Lock","12.00"" (304.8mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Pliers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_D213-9ST.jpg,D213-9ST-ND,D213-9ST,"Klein Tools, Inc.",PLIERS COMBO FLAT NOSE 9.38"",2,0,"51.36000","0","1","-","Active","Combination","Flat Nose","Straight","Partially Serrated","High Leverage, Includes Cutter, Non-Slip","9.38"" (238.5mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Pliers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_J213-9NE.jpg,J213-9NE-ND,J213-9NE,"Klein Tools, Inc.",PLIERS COMBO FLAT NOSE 9.5"",2,0,"51.37000","0","1","Journeyman™","Active","Combination","Flat Nose","Straight","Partially Serrated","High Leverage, Includes Cutter, Non-Slip, Soft Grips","9.50"" (241.3mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Pliers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_HD213-9NETH.jpg,HD213-9NETH-ND,HD213-9NETH,"Klein Tools, Inc.",PLIERS COMBO FLAT NOSE 9.5"",2,0,"51.82000","0","1","-","Active","Combination","Flat Nose","Straight","Partially Serrated","High Leverage, Includes Cutter, Non-Slip","9.50"" (241.3mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Pliers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_J2138NE.jpg,J2138NE-ND,J2138NE,"Klein Tools, Inc.",PLIERS COMBO FLAT NOSE 8.81"",2,0,"52.43000","0","1","Journeyman™","Active","Combination","Flat Nose","Straight","Partially Serrated","High Leverage, Includes Cutter, Soft Grips","8.81"" (223.8mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Pliers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_J213-9NETP.jpg,J213-9NETP-ND,J213-9NETP,"Klein Tools, Inc.",PLIERS COMBO FLAT NOSE 9.5"",2,0,"55.10000","0","1","Journeyman™","Active","Combination","Flat Nose","Straight","Partially Serrated","High Leverage, Includes Cutter, Soft Grips","9.50"" (241.3mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Pliers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_D2000-7.jpg,D2000-7-ND,D2000-7,"Klein Tools, Inc.",PLIERS COMBO FLAT NOSE 7.88"",2,0,"55.35000","0","1","-","Active","Combination","Flat Nose","Straight","Partially Serrated","High Leverage, Includes Cutter, Non-Slip","7.88"" (200.02mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_TelecomTools.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_71980.jpg,71980KT-ND,71980,"Klein Tools, Inc.",PLIERS COMBO LONG NOSE 6.63"",2,0,"55.57000","0","1","-","Active","Combination","Long Nose","Straight","Partially Serrated","Includes Cutter, Includes Stripper, Soft Grips","6.63"" (168.4mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Pliers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_D2000-9NETP.jpg,D2000-9NETP-ND,D2000-9NETP,"Klein Tools, Inc.",PLIERS COMBO FLAT NOSE 9.38"",2,0,"56.39000","0","1","-","Active","Combination","Flat Nose","Straight","Partially Serrated","High Leverage, Includes Cutter, Non-Slip","9.38"" (238.5mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Pliers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_D2000-9NETH.jpg,D2000-9NETH-ND,D2000-9NETH,"Klein Tools, Inc.",PLIERS COMBO FLAT NOSE 9.38"",2,0,"57.94000","0","1","-","Active","Combination","Flat Nose","Straight","Partially Serrated","High Leverage, Includes Cutter, Non-Slip","9.38"" (238.5mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_InsulatedTools.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_D203-6-INS.jpg,D203-6-INS-ND,D203-6-INS,"Klein Tools, Inc.",PLIERS STANDARD LONG NOSE 6.88"",2,0,"58.99000","0","1","-","Active","Standard","Long Nose","Straight","Partially Serrated","Includes Cutter, Insulated to 1000V, Soft Grips","6.88"" (174.8mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Journeyman%20Series.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_J12098.jpg,J12098-ND,J12098,"Klein Tools, Inc.",PLIERS COMBO FLAT NOSE 8.75"",2,0,"59.84000","0","1","Journeyman™","Active","Combination","Flat Nose","Straight","Partially Serrated","Includes Crimper, Includes Cutter, Non-Slip, Soft Grips","8.75"" (222.25mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Pliers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_J20008.jpg,J20008-ND,J20008,"Klein Tools, Inc.",PLIERS COMBO FLAT NOSE 8.81"",2,0,"59.84000","0","1","Journeyman™","Active","Combination","Flat Nose","Straight","Partially Serrated","High Leverage, Includes Cutter, Soft Grips","8.81"" (223.8mm)"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/WorkatHeightBrochure_96429_RevB.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_D213-9STT.jpg,1742-1240-ND,D213-9STT,"Klein Tools, Inc.",PLIERS COMBO FLAT NOSE 9.38"",4,0,"62.46000","0","1","-","Active","Combination","Flat Nose","Straight","Partially Serrated","High Leverage, Includes Cutter, Soft Grips, Tether Ring","9.38"" (238.5mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Pliers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_D2000-7CST.jpg,D2000-7CST-ND,D2000-7CST,"Klein Tools, Inc.",PLIERS COMBO FLAT NOSE 9.25"",2,0,"62.46000","0","1","-","Active","Combination","Flat Nose","Straight","Partially Serrated","Includes Cutter, Non-Slip","9.25"" (235.0mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Pliers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_D2000-9NECR.jpg,D2000-9NECR-ND,D2000-9NECR,"Klein Tools, Inc.",PLIERS COMBO FLAT NOSE 9.38"",2,0,"64.24000","0","1","-","Active","Combination","Flat Nose","Straight","Partially Serrated","High Leverage, Includes Crimper, Includes Cutter, Non-Slip","9.38"" (238.5mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_InsulatedTools.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_D203-7-INS.jpg,D203-7-INS-ND,D203-7-INS,"Klein Tools, Inc.",PLIERS COMBO LONG NOSE 7.38"",2,0,"64.28000","0","1","-","Active","Combination","Long Nose","Straight","Partially Serrated","Includes Cutter, Insulated to 1000V, Soft Grips","7.38"" (187.5mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Pliers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_D504-12B.jpg,D504-12B-ND,D504-12B,"Klein Tools, Inc.",PLIERS ADJUST FLAT NOSE 12.5"",2,0,"64.70000","0","1","Klaw™","Active","Adjustable (Water Pump)","Flat Nose","Straight","Serrated","Non-Slip, Slide Lock","12.5"" (317.5mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Pliers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_J2000-9NETP.jpg,J2000-9NETP-ND,J2000-9NETP,"Klein Tools, Inc.",PLIERS COMBO FLAT NOSE 9.5"",2,0,"65.57000","0","1","Journeyman™","Active","Combination","Flat Nose","Straight","Partially Serrated","Includes Cutter, Soft Grips","9.50"" (241.3mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Pliers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_D2000-9ST.jpg,D2000-9ST-ND,D2000-9ST,"Klein Tools, Inc.",PLIERS COMBO FLAT NOSE 9.38"",2,0,"66.64000","0","1","-","Active","Combination","Flat Nose","Straight","Partially Serrated","High Leverage, Includes Cutter, Non-Slip","9.38"" (238.5mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Journeyman%20Series.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_J20017NE.jpg,J20017NE-ND,J20017NE,"Klein Tools, Inc.",PLIERS COMBO FLAT NOSE 7.56"",2,0,"66.95000","0","1","Journeyman™","Active","Combination","Flat Nose","Straight","Partially Serrated","Includes Cutter, Soft Grips","7.56"" (192.0mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Pliers.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_D502-10.jpg,D502-16-ND,D502-16,"Klein Tools, Inc.",PLIERS ADJUST FLAT NOSE 16.25"",2,0,"68.54000","0","1","-","Active","Adjustable (Water Pump)","Flat Nose","Straight","Serrated","Non-Slip, Slide Lock","16.25"" (412.8mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_InsulatedTools.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_502-10-EINS.jpg,502-10-EINS-ND,502-10-EINS,"Klein Tools, Inc.",PLIERS ADJUST FLAT NOSE 10.25"",5,0,"71.06000","0","1","-","Active","Adjustable (Water Pump)","Flat Nose","Straight","Serrated","Insulated to 1000V, Slide Lock, Soft Grips","10.25"" (260.4mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_InsulatedTools.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_D502-10-INS.jpg,D502-10-INS-ND,D502-10-INS,"Klein Tools, Inc.",PLIERS ADJUST FLAT NOSE 10.25"",2,0,"71.06000","0","1","-","Active","Adjustable (Water Pump)","Flat Nose","Straight","Serrated","Impact Resistant, Insulated to 1000V, Non-Slip, Slide Lock, Soft Grips","10.25"" (260.4mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_InsulatedTools.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_D203-8-INS.jpg,D203-8-INS-ND,D203-8-INS,"Klein Tools, Inc.",PLIERS COMBO LONG NOSE 8.88"",2,0,"74.90000","0","1","-","Active","Combination","Long Nose","Straight","Partially Serrated","Includes Cutter, Insulated to 1000V, Soft Grips","8.88"" (225.55mm)"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_InsulatedTools.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_D203-8N-INS.jpg,D203-8N-INS-ND,D203-8N-INS,"Klein Tools, Inc.",PLIERS STANDARD LONG NOSE 8.88"",2,0,"77.04000","0","1","-","Active","Standard","Long Nose","Straight","Serrated","Insulated to 1000V, Soft Grips, Stripping Hole","8.88"" (225.55mm)"
http://v.fastcdn.co/u/7e4e9c2d/12104938-0-Xcelite-Catalog-5506.pdf,//media.digikey.com/Photos/Apex%20Tool%20Photos/MFG_C1KN.jpg,C1KN-ND,C1KN,Apex Tool Group,KIT ELECTRONIC TOOLS C1K,0,0,"171.00000","0","1","Xcelite®","Active","Pliers Set","Assorted","Assorted","-","Set of 6, Includes Cutter, Includes Pouch, Soft Grips","Assorted"
https://www.jonard.com/~/media/2D26CBFC79294293B90AE33456A2BDC1.pdf,//media.digikey.com/Photos/Jonard%20Tools/MFG_JIC-5026.jpg,JIC-5026-ND,JIC-5026,Jonard Tools,PLIERS ADJUSTABLE 6.0"",0,0,"9.34300","0","10","JIC","Active","Adjustable (Water Pump)","-","Straight","Serrated","Non-Slip, Slide Lock, Soft Grips","6.00"" (152.4mm)"
-,-,1691-1422-ND,PN-2004,"American Hakko Products, Inc.",SHORT NOSE PLIERS FLAT NOSE SMOO,13,0,"9.87000","0","1","-","Active","Standard","Short Nose","Straight","Smooth","ESD Safe","-"
-,-,1691-1425-ND,PNB-2008,"American Hakko Products, Inc.",LONG NOSE ANGLED PLIERS FLAT NOS,14,0,"10.67000","0","1","-","Active","Standard","Long Nose","Angled 45°","Serrated","-","-"
https://www.jonard.com/~/media/2D26CBFC79294293B90AE33456A2BDC1.pdf,//media.digikey.com/Photos/Jonard%20Tools/MFG_JIC-50210.jpg,JIC-50210-ND,JIC-50210,Jonard Tools,PLIERS ADJUSTABLE 10.00"",0,0,"10.85800","0","5","JIC","Active","Adjustable (Water Pump)","-","Straight","Serrated","Non-Slip, Slide Lock, Soft Grips","10.00"" (254.0mm)"
-,-,H26N-ND,H26N,Apex Tool Group,"PLIER,CEE TEE CO,6 1/2""",0,0,"10.93000","0","12","-","Active","Combination","Flat Nose","Straight","Serrated","Non-Slip","6.50"" (165.1mm)"
-,"//media.digikey.com/Photos/American%20Hakko%20Products,%20Inc/MFG_PN-2006.jpg",1691-1423-ND,PN-2006,"American Hakko Products, Inc.",LONG NOSE PLIERS FLAT NOSE SMOOT,12,0,"10.97000","0","1","-","Active","Standard","Long Nose","Straight","Serrated","ESD Safe","-"
-,"//media.digikey.com/Photos/American%20Hakko%20Products,%20Inc/MFG_PN-2001.jpg",1691-1421-ND,PN-2001,"American Hakko Products, Inc.",SHORT NOSE PLIERS POINTED NOSE S,5,0,"11.07000","0","1","-","Active","Standard","Short Nose","Straight","Serrated","ESD Safe","-"
-,-,H26VN-ND,H26VN,Apex Tool Group,"PLIER,SLIP JOINT,CEE TEE CO,6 1/",0,0,"11.16000","0","3","-","Active","Combination","Flat Nose","Straight","Serrated","Non-Slip","6.50"" (165.1mm)"
-,-,H28N-ND,H28N,Apex Tool Group,"PLIER,CEE TEE CO,8""",0,0,"12.33000","0","12","-","Active","Combination","Flat Nose","Straight","Serrated","Non-Slip","8.00"" (203.2mm)"
-,-,H28VN-ND,H28VN,Apex Tool Group,"PLIER,CEE TEE CO,8"" V",0,0,"12.59000","0","3","-","Active","Combination","Flat Nose","Straight","Serrated","Non-Slip","8.00"" (203.2mm)"
-,-,1691-1433-ND,PN-2002-M,"American Hakko Products, Inc.",SHORT PLIERS FOR DELICATE WORK P,14,0,"13.07000","0","1","-","Active","Standard","Long Nose","Straight","Smooth","ESD Safe","-"
-,"//media.digikey.com/photos/American%20Hakko%20Products,%20Inc/MFG_PN-2002-PM.jpg",1691-1434-ND,PN-2002-PM,"American Hakko Products, Inc.",LONG PLIERS FOR DELICATE WORK PO,10,0,"13.17000","0","1","-","Active","Standard","Short Nose","Angled 45°","Smooth","-","-"
-,-,1691-1424-ND,PNB-2005,"American Hakko Products, Inc.",LONG NOSE ANGLED PLIERS POINTED,13,0,"13.67000","0","1","-","Active","Standard","Long Nose","Angled 45°","Serrated","ESD Safe","-"
-,-,RT24CVS-ND,RT24CVS,Apex Tool Group,"PLIER,4 1/2"" MINI TONGUE AND GRO",0,0,"14.03000","0","3","-","Active","Standard","-","Straight","Serrated","-","4.50"" (114.3mm)"
https://cdn.wihatoolsus.com/pdfs/WihaPliersCatalog.pdf,//media.digikey.com/Photos/Wiha/45814.jpg,431-1596-ND,45814,Wiha,PLIERS ELEC ROUND NOSE 6.0"",12,0,"15.14000","0","1","Proturn®","Active","Electronics","Round Nose","Straight","-","Black Finish, ESD Safe, Non-Slip, Soft Grips","6.00"" (152.4mm)"
https://www.jonard.com/~/media/55C8AFD29C6C47FA8265E3BE62005525.pdf,//media.digikey.com/Photos/Jonard%20Tools/MFG_BSHORTNOSE.jpg,BSHORTNOSE-ND,BSHORTNOSE,Jonard Tools,PLIERS COMBO SHORT NOSE 6.5"",0,0,"15.75600","0","10","-","Active","Electronics","Short Nose","Angled","Serrated","Crushing Slot, Includes Stripper, Soft Grips","6.50"" (165.1mm)"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Vinyl%20Grip%20Pliers%20&%20Cutters%20p117.pdf,//media.digikey.com/Photos/Wiha/MFG_32630.jpg,32630-ND,32630,Wiha,PLIERS FLAT NOSE 6.3"",0,0,"16.70000","0","1","-","Active","Standard","Flat Nose","Straight","Serrated","Oil and Solvent Resistant, Soft Grips","6.30"" (160.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/10312.pdf,//media.digikey.com/Photos/Aven%20Photos/MFG_10312.jpg,243-1429-ND,10312,Aven Tools,PLIERS ELEC BENT NOSE 5"",22,0,"16.73000","0","1","-","Active","Electronics","Bent Nose","Angled","Smooth","ESD Safe, Includes Cutter, Soft Grips","5.00"" (127.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/10308.pdf,//media.digikey.com/Photos/Aven%20Photos/10308.jpg,243-1432-ND,10308,Aven Tools,PLIERS ELEC CHAIN NOSE 5"",14,0,"16.73000","0","1","Technik","Active","Electronics","Snipe (Chain) Nose","Straight","Serrated","ESD Safe, Includes Cutter, Soft Grips","5.00"" (127.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Aven%20PDFs/10305.pdf,//media.digikey.com/Photos/Aven%20Photos/10305.jpg,243-1354-ND,10305,Aven Tools,PLIERS ELEC ROUND NOSE 4.5"",5,0,"16.73000","0","1","Technik","Active","Electronics","Round Nose","Straight","Smooth","ESD Safe, Includes Cutter, Soft Grips","4.50"" (114.3mm)"
-,-,C5CVN-ND,C5CVN,Apex Tool Group,LOCK PLIER CIRV JAW 5I C5CV,0,0,"17.25000","0","3","-","Active","Standard","Assorted","Assorted","Serrated","Non-Slip","5.00"" (127.0mm)"
-,-,R27CV-ND,R27CV,Apex Tool Group,"PLIER,T/G,STRAIGHT,7""CV",0,0,"17.28000","0","6","-","Not For New Designs","Adjustable (Water Pump)","-","Straight","Serrated","-","7.00"" (177.8mm)"
https://www.jonard.com/~/media/Files/Catalogs/Jonard%20Tools%20Catalog%20114.ashx,//media.digikey.com/Photos/Jonard%20Tools/MFG_JIC-3385.jpg,JIC-3385-ND,JIC-3385,Jonard Tools,PLIERS ELECT NEEDLE NOSE 5.5"",0,0,"17.57400","0","10","JIC","Active","Electronics","Needle Nose","Angled 60°","Smooth","Ergonomic, Soft Grips","5.50"" (139.7mm)"
http://www.jonard.com/~/media/B0C43492E23C4DB2AD67DC548BFD1CBB.pdf,//media.digikey.com/Photos/Jonard%20Tools/MFG_JIC-3026.jpg,JIC-3026-ND,JIC-3026,Jonard Tools,PLIERS STANDARD LONG NOSE 6.88"",0,0,"17.57444","0","9","JIC","Active","Standard","Long Nose","Angled 70°","Partially Serrated","Ergonomic, Soft Grips","6.88"" (174.8mm)"
http://www.aventools.com/wp-content/uploads/2016/02/2016-product-catalog.pdf,//media.digikey.com/Photos/Aven%20Photos/10370.jpg,243-1439-ND,10370,Aven Tools,PLIERS STANDARD FLAT NOSE 6.5"",6,0,"17.60000","0","1","-","Active","Standard","Flat Nose","Straight","Serrated","Includes Cutter","6.50"" (165.1mm)"
-,-,C7SVN-ND,C7SVN,Apex Tool Group,LOCK PLIER STR JAW 7I C7SV,0,0,"17.78000","0","3","-","Active","Standard","Assorted","Assorted","Serrated","Non-Slip","7.00"" (177.8mm)"
https://www.jonard.com/~/media/37EDB026508E4A1FA00D0DD39CCE0F4B.pdf,//media.digikey.com/Photos/Jonard%20Tools/MFG_JIC-22148.jpg,JIC-22148-ND,JIC-22148,Jonard Tools,PLIERS COMBO LONG NOSE 6.88"",0,0,"17.92800","0","10","JIC","Active","Combination","Long Nose","Straight","Partially Serrated","Crushing Slot, Includes Crimper, Includes Cutter, Soft Grips, Stripping Hole","6.88"" (174.8mm)"
-,-,RT27CVN-ND,RT27CVN,Apex Tool Group,"T&G PLIER,STRAIGHT JAW,BLK PHOSP",0,0,"18.25000","0","6","-","Active","-","-","-","-","-","-"
-,-,2128-8352-2-ND,1829076,"Gedore Tools, Inc.",MINIATURE ELECTRONIC FLAT NOSE P,0,0,"18.40000","0","1","*","Active","-","-","-","-","-","-"
http://www.aventools.com/wp-content/uploads/2016/02/2016-product-catalog.pdf,//media.digikey.com/Photos/Aven%20Photos/10370-P.jpg,243-1357-ND,10370-P,Aven Tools,PLIERS STANDARD FLAT NOSE 6.5"",15,0,"18.53000","0","1","-","Active","Standard","Flat Nose","Straight","Serrated","Ergonomic, Includes Cutter, Non-Slip, Soft Grips","6.50"" (165.1mm)"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Vinyl%20Grip%20Pliers%20&%20Cutters%20p117.pdf,-,32623-ND,32623,Wiha,PLIERS LONG NOSE 6.3"",0,0,"18.80000","0","1","-","Active","Standard","Long Nose","Angled 40°","Partially Serrated","Includes Cutter, Oil and Solvent Resistant, Soft Grips","6.30"" (160.0mm)"
-,-,82069-ND,82069,Apex Tool Group,PLR SLIP JNT 8"",0,0,"19.04000","0","6","-","Active","Standard","Needle Nose","Angled","Serrated","-","8.00"" (203.2mm)"
-,-,C6NVN-ND,C6NVN,Apex Tool Group,LOCK PLIER LONG NOSE 6I C6NV,0,0,"19.33000","0","3","-","Active","Standard","Long Nose","Assorted","Serrated","Non-Slip","6.00"" (152.4mm)"
-,-,C10SVN-ND,C10SVN,Apex Tool Group,LOCK PLIER STR JAW 10I C10SV,0,0,"19.36000","0","3","-","Active","Standard","Assorted","Assorted","Serrated","Non-Slip","10.00"" (254.0mm)"
-,-,3483DD-ND,3483DD,Apex Tool Group,PLR SNP RNG .038 STRT,0,0,"19.72000","0","1","-","Active","Retaining Ring","Pointed Nose","Straight","Smooth","For External and Internal Rings, Soft Grips","-"
-,-,T51NCGBK-ND,T51NCGBK,Apex Tool Group,PLIER 6"" LONG NOSE WITH SIDE CU,0,0,"19.90007","0","144","Xcelite®","Active","Standard","Long Nose","Straight","Serrated","Includes Cutter, Soft Grips","6.00"" (152.4mm)"
-,-,2128-8352-1-ND,1829068,"Gedore Tools, Inc.",MINIATURE ELECTRONIC NEEDLE NOSE,0,0,"20.02000","0","1","*","Active","-","-","-","-","-","-"
-,-,C7CVN-ND,C7CVN,Apex Tool Group,LOCK PLIER CURV JAW 7I C7CV,0,0,"20.20000","0","3","-","Active","Standard","Assorted","Assorted","Serrated","Non-Slip","7.00"" (177.8mm)"
-,-,C10CVN-ND,C10CVN,Apex Tool Group,CRESCENT LOCKING PLIERS,0,0,"20.75000","0","3","-","Active","Standard","Assorted","Angled","Serrated","Non-Slip","10.00"" (254.0mm)"
-,-,3484D-ND,3484D,Apex Tool Group,PLR SNP RNG .038 45D,0,0,"21.51000","0","1","-","Active","Retaining Ring","Pointed Nose","Angled 45°","Smooth","For External and Internal Rings, Soft Grips","-"
-,-,3485D-ND,3485D,Apex Tool Group,PLR SNP RNG .038 90D,0,0,"21.51000","0","1","-","Active","Retaining Ring","Pointed Nose","Angled 90°","Smooth","For External and Internal Rings, Soft Grips","-"
-,-,RT410CVN-ND,RT410CVN,Apex Tool Group,"T&G PLIER,V-JAW,BLACK PHOSPHATE,",0,0,"21.72000","0","6","-","Active","-","-","-","-","-","-"
-,//media.digikey.com/Photos/Apex%20Tool%20Photos/MFG_LN54BK.jpg,LN54BKN-ND,LN54BKN,Apex Tool Group,PLIER 5"" THIN LONG NOSE BULK,0,0,"22.20014","0","144","Xcelite®","Active","Electronics","Long Nose","Straight","Serrated","Soft Grips","5.00"" (127.0mm)"
https://www.jonard.com/~/media/8656CB92B17F40388511424B09F137AB.pdf,//media.digikey.com/Photos/Jonard%20Tools/MFG_JIC-203.jpg,JIC-203-ND,JIC-203,Jonard Tools,PLIERS COMBO LONG NOSE 6.88"",0,0,"22.37000","0","1","JIC","Active","Combination","Long Nose","Straight","Serrated","Includes Cutter, Soft Grips, Stripping Hole","6.88"" (174.8mm)"
-,-,R210CV-ND,R210CV,Apex Tool Group,"PLIER,T/G,STRAIGHT,10CV",0,0,"22.40000","0","6","-","Active","Adjustable (Water Pump)","-","Straight","Serrated","-","10.00"" (254.0mm)"
-,-,3791-ND,3791,Apex Tool Group,3/4"" OD HOSE PINCH TOOL,0,0,"22.56000","0","1","-","Active","Standard","Long Nose","Assorted","Serrated","-","-"
-,-,R410CV-ND,R410CV,Apex Tool Group,"PLIER,TONGUE/GROOVE,V-JAW,10""",0,0,"22.83000","0","6","-","Active","Adjustable (Water Pump)","-","Straight","Serrated","-","10.00"" (254.0mm)"
-,-,82014-ND,82014,Apex Tool Group,PLR SLIP JNT 8,0,0,"23.15000","0","1","-","Active","Standard","Flat Nose","Straight","Serrated","-","8.15"" (207.0mm)"
-,-,3488D-ND,3488D,Apex Tool Group,PLR SNP RNG .047 90D,0,0,"23.19000","0","1","-","Active","Retaining Ring","Pointed Nose","Angled 90°","Smooth","For External and Internal Rings, Soft Grips","-"
-,-,446D-ND,446D,Apex Tool Group,PLR SNP RNG EXT,0,0,"23.19000","0","1","-","Active","Retaining Ring","Pointed Nose","Angled 15°","Smooth","-","6.50"" (165.1mm)"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Vinyl%20Grip%20Pliers%20&%20Cutters%20p120.pdf,-,32682-ND,32682,Wiha,PLIERS RETAIN RING POINTED NOSE,0,0,"23.20000","0","1","-","Active","Retaining Ring","Pointed Nose","Straight","Smooth","For Internal Rings, Soft Grips","5.50"" (139.7mm)"
https://www.jonard.com/~/media/Files/Catalogs/Jonard%20Tools%20Catalog%20114.ashx,//media.digikey.com/photos/OK%20Industries%20-%20Jonard%20Photos/MFG_JIC-21257.jpg,JIC-21257-ND,JIC-21257,Jonard Tools,PLIERS COMBO LONG NOSE 6.88"",0,0,"23.33100","0","10","JIC","Active","Combination","Long Nose","Straight","Partially Serrated","Crushing Slot, Includes Cutter, Soft Grips, Stripping Hole","6.88"" (174.8mm)"
-,-,9336N-ND,9336N,Apex Tool Group,"PLIER,6"",HEAVY DUTY,DIAG",0,0,"23.37000","0","6","-","Not For New Designs","Standard","Short Nose","Angled","Smooth","Non-Slip","6.00"" (152.4mm)"
http://v.fastcdn.co/u/7e4e9c2d/12104938-0-Xcelite-Catalog-5506.pdf,//media.digikey.com/Photos/Apex%20Tool%20Photos/MFG_LN225N.jpg,LN225N-ND,LN225N,Apex Tool Group,PLIER 5"" SHORT CHAIN NOSE HEAVY,0,0,"23.50000","0","1","Xcelite®","Active","Electronics","Snipe (Chain) Nose","Straight","Serrated","Soft Grips","5.00"" (127.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/ProPliersCutters&Crimpers_catVer2-1-12.pdf#Page=24,-,30911-ND,30911,Wiha,PLIERS LONG NOSE 6.3"",4,0,"23.54000","0","1","-","Active","Standard","Long Nose","Straight","Serrated","Ergonomic, Includes Cutter, Non-Slip, Soft Grips","6.30"" (160.0mm)"
http://v.fastcdn.co/u/7e4e9c2d/12104938-0-Xcelite-Catalog-5506.pdf,//media.digikey.com/Photos/Apex%20Tool%20Photos/MFG_LN54GVN.jpg,LN54GVN-ND,LN54GVN,Apex Tool Group,PLIER 5"" THIN LONG NOSE SMOOTH,0,0,"23.70000","0","1","Xcelite®","Active","Electronics","Long Nose","Straight","Serrated","Soft Grips","5.00"" (127.0mm)"
-,-,C9NVN-ND,C9NVN,Apex Tool Group,LOCK PLIER LONG NOSE 9I C9NV,0,0,"23.88000","0","3","-","Active","Standard","Long Nose","Assorted","Serrated","Non-Slip","9.00"" (228.6mm)"
