Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Battery Chemistry","Battery Cell Size","Voltage - Rated","Capacity","Size / Dimension","Termination Style"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/3627,//media.digikey.com/Photos/Panasonic%20Photos/CR2032.jpg,P189-ND,CR2032,Panasonic - BSG,BATTERY LITHIUM 3V COIN 20MM,621251,0,"0.35000","0","1","CR2032","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","225mAh","0.79"" Dia x 0.13"" H (20.0mm x 3.2mm)","Requires Holder"
https://na.industrial.panasonic.com/sites/default/pidsa/files/lr6xwa-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/LR6XWA%5EB.JPG,P646-ND,LR6XWA/B,Panasonic - BSG,BATTERY ALKALINE 1.5V AA,566119,0,"0.37000","0","1","LR6XWA","Active","Alkaline Manganese Dioxide","AA","1.5V","-","0.57"" Dia x 1.99"" H (14.5mm x 50.5mm)","Button Top (Extending)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/lr03xwa-datatsheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/LR03XWA%5EB.JPG,P645-ND,LR03XWA/B,Panasonic - BSG,BATTERY ALKALINE 1.5V AAA,203665,0,"0.37000","0","1","LR03","Active","Alkaline Manganese Dioxide","AAA","1.5V","-","0.41"" Dia x 1.75"" H (10.5mm x 44.5mm)","Button Top (Extending)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr2016-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/CR2016.jpg,P138-ND,CR-2016/BN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 20MM,207184,0,"0.38000","0","1","CR2016","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","90mAh","0.79"" Dia x 0.06"" H (20.0mm x 1.6mm)","Requires Holder"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr2025-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/CR-2025L%5EBN.jpg,P188-ND,CR-2025L/BN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 20MM,131079,0,"0.38000","0","1","CR2025","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","165mAh","0.79"" Dia x 0.10"" H (20.0mm x 2.5mm)","Requires Holder"
https://na.industrial.panasonic.com/sites/default/pidsa/files/lr03xwa-datatsheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/LR03XWA%5E2SB.JPG,P649-ND,LR03XWA/2SB,Panasonic - BSG,BATTERY ALKALINE 1.5V AAA 2=2,116978,0,"0.44500","0","2","LR03","Active","Alkaline Manganese Dioxide","AAA","1.5V","-","0.41"" Dia x 1.75"" H (10.5mm x 44.5mm)","Button Top (Extending)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/lr6xwa-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/LR6XWA%5EB.JPG,P648-ND,LR6XWA/2SB,Panasonic - BSG,BATTERY ALKALINE 1.5V AA 2=2,29210,0,"0.44500","0","2","LR6XWA","Active","Alkaline Manganese Dioxide","AA","1.5V","-","0.57"" Dia x 1.99"" H (14.5mm x 50.5mm)","Button Top (Extending)"
http://data.energizer.com/pdfs/cr2032.pdf,//media.digikey.com/photos/Energizer%20Photos/CR2032.jpg,N189-ND,CR2032VP,Energizer Battery Company,BATTERY LITHIUM 3V COIN 20MM,1483074,0,"0.50000","0","1","CR2032","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","240mAh","0.79"" Dia x 0.13"" H (20.0mm x 3.2mm)","Requires Holder"
http://data.energizer.com/pdfs/cr2016.pdf,//media.digikey.com/photos/Energizer%20Photos/CR2016.jpg,N138-ND,CR2016VP,Energizer Battery Company,BATTERY LITHIUM 3V COIN 20MM,264874,0,"0.50000","0","1","CR2016","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","90mAh","0.79"" Dia x 0.06"" H (20.0mm x 1.6mm)","Requires Holder"
http://data.energizer.com/pdfs/EN91.pdf,//media.digikey.com/photos/Energizer%20Photos/EN91.jpg,N107-ND,EN91,Energizer Battery Company,BATTERY ALKALINE 1.5V AA,463124,0,"0.51750","0","4","EN91","Active","Alkaline Manganese Dioxide","AA","1.5V","-","0.57"" Dia x 1.99"" H (14.5mm x 50.5mm)","Button Top (Extending)"
http://data.energizer.com/pdfs/alkaline_appman.pdf,//media.digikey.com/photos/Energizer%20Photos/EN92.jpg,N146-ND,EN92,Energizer Battery Company,BATTERY ALKALINE 1.5V AAA,229212,0,"0.51750","0","4","EN92","Active","Alkaline Manganese Dioxide","AAA","1.5V","-","0.41"" Dia x 1.75"" H (10.5mm x 44.5mm)","Button Top (Extending)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr1616-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/CR1616.jpg,P034-ND,CR1616,Panasonic - BSG,BATTERY LITHIUM 3V COIN 16MM,67859,0,"0.62000","0","1","CR1616","Active","Lithium Manganese Dioxide","Coin, 16.0mm","3V","55mAh","0.63"" Dia x 0.06"" H (16.0mm x 1.6mm)","Requires Holder"
http://data.energizer.com/pdfs/alkaline_appman.pdf,//media.digikey.com/photos/Energizer%20Photos/A23CVP.jpg,N403-ND,A23C,Energizer Battery Company,BATTERY ALKALINE 12V A23,22859,0,"0.74000","0","1","A23","Active","Alkaline Manganese Dioxide","A23","12V","55mAh","0.41"" Dia x 1.12"" H (10.3mm x 28.5mm)","Button Top (Extending)"
http://data.energizer.com/pdfs/alkaline_appman.pdf,//media.digikey.com/Photos/Energizer%20Photos/E96VP.jpg,N539-ND,E96VP,Energizer Battery Company,BATTERY ALKALINE 1.5V AAAA,114774,0,"0.79000","0","1","E96","Active","Alkaline Manganese Dioxide","AAAA","1.5V","-","0.33"" Dia x 1.67"" H (8.3mm x 42.5mm)","Button Top (Extending)"
http://data.energizer.com/pdfs/alkaline_appman.pdf,//media.digikey.com/photos/Energizer%20Photos/E90VP.jpg,N147-ND,E90,Energizer Battery Company,BATTERY ALKALINE 1.5V N,113122,0,"0.97000","0","1","E90","Active","Alkaline Manganese Dioxide","N","1.5V","-","0.47"" Dia x 1.19"" H (12.0mm x 30.2mm)","Button Top (Extending)"
http://data.energizer.com/pdfs/377-376Z.pdf,//media.digikey.com/photos/Energizer%20Photos/377-376TS.jpg,N110-ND,377-376TZ,Energizer Battery Company,BATT SLVR OX 1.55V BUTTON 6.8MM,11683,0,"0.97000","0","1","377/376","Active","Silver Oxide","Coin, 6.8mm","1.55V","27mAh","0.27"" Dia x 0.10"" H (6.8mm x 2.6mm)","Requires Holder"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr1220-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/CR1220.jpg,P033-ND,CR1220,Panasonic - BSG,BATTERY LITHIUM 3V COIN 12.5MM,47959,0,"1.00000","0","1","CR1220","Active","Lithium Manganese Dioxide","Coin, 12.5mm","3V","35mAh","0.49"" Dia x 0.08"" H (12.5mm x 2.0mm)","Requires Holder"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr1632-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/CR1632.jpg,P036-ND,CR1632,Panasonic - BSG,BATTERY LITHIUM 3V COIN 16MM,453491,0,"1.12000","0","1","CR1632","Active","Lithium Manganese Dioxide","Coin, 16.0mm","3V","140mAh","0.63"" Dia x 0.13"" H (16.0mm x 3.2mm)","Requires Holder"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr2016-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/CR-2016^F2N.JPG,P222-ND,CR-2016/F2N,Panasonic - BSG,BATTERY LITHIUM 3V COIN 20MM,99808,0,"1.12000","0","1","CR2016","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","90mAh","0.79"" Dia x 0.06"" H (20.0mm x 1.6mm)","SMD (SMT) Tab"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr1025-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/CR1025.jpg,P031-ND,CR-1025/BN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 10MM,35506,0,"1.12000","0","1","CR1025","Active","Lithium Manganese Dioxide","Coin, 10.0mm","3V","30mAh","0.39"" Dia x 0.10"" H (10.0mm x 2.5mm)","Requires Holder"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/3627,//media.digikey.com/Photos/Panasonic%20Photos/CR-2032%5EF2N.JPG,P657-ND,CR-2032/F2N,Panasonic - BSG,BATTERY LITHIUM 3V COIN 20MM,10712,0,"1.12000","0","1","CR2032","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","225mAh","0.79"" Dia x 0.13"" H (20.0mm x 3.2mm)","SMD (SMT) Tab"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr1216-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/CR1216.jpg,P032-ND,CR-1216/BN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 12.5MM,7026,0,"1.12000","0","1","CR1216","Active","Lithium Manganese Dioxide","Coin, 12.5mm","3V","25mAh","0.49"" Dia x 0.06"" H (12.5mm x 1.6mm)","Requires Holder"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/3627,//media.digikey.com/Photos/Panasonic%20Photos/CR-2032L%5EF1N.jpg,P668-ND,CR-2032L/F1N,Panasonic - BSG,BATTERY LITHIUM 3V COIN 20MM,128322,0,"1.17000","0","1","CR2032","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","225mAh","0.79"" Dia x 0.13"" H (20.0mm x 3.2mm)","SMD (SMT) Tab"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/3627,//media.digikey.com/Photos/Panasonic%20Photos/CR-2032%5EHSN.JPG,P659-ND,CR-2032/HSN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 20MM,67414,0,"1.17000","0","1","CR2032","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","225mAh","0.79"" Dia x 0.13"" H (20.0mm x 3.2mm)","PC Pin (Horizontal Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr2450-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/CR2450^BE.jpg,P340-ND,CR2450,Panasonic - BSG,BATTERY LITHIUM 3V COIN 24.5MM,54090,0,"1.17000","0","1","CR2450","Active","Lithium Manganese Dioxide","Coin, 24.5mm","3V","620mAh","0.96"" Dia x 0.20"" H (24.5mm x 5.0mm)","Requires Holder"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/3627,//media.digikey.com/Photos/Panasonic%20Photos/CR-2032%5EVCN.JPG,P660-ND,CR-2032/VCN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 20MM,18927,0,"1.17000","0","1","CR2032","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","225mAh","0.79"" Dia x 0.13"" H (20.0mm x 3.2mm)","PC Pin (Vertical Mount)"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/3627,//media.digikey.com/Photos/Panasonic%20Photos/CR-2032%5EHSN.JPG,P666-ND,CR-2032/HFN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 20MM,14146,0,"1.17000","0","1","CR2032","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","225mAh","0.79"" Dia x 0.13"" H (20.0mm x 3.2mm)","PC Pin (Horizontal Mount)"
http://data.energizer.com/pdfs/alkaline_appman.pdf,//media.digikey.com/photos/Energizer%20Photos/EN93.jpg,N106-ND,EN93,Energizer Battery Company,BATTERY ALKALINE 1.5V C,19643,0,"1.18000","0","1","EN93","Active","Alkaline Manganese Dioxide","C","1.5V","-","1.03"" Dia x 1.97"" H (26.2mm x 50.0mm)","Button Top (Extending)"
http://data.energizer.com/pdfs/cr2450.pdf,//media.digikey.com/photos/Energizer%20Photos/CR2450.jpg,N340-ND,CR2450VP,Energizer Battery Company,BATTERY LITHIUM 3V COIN 24.5MM,15406,0,"1.19000","0","1","CR2450","Active","Lithium Manganese Dioxide","Coin, 24.5mm","3V","620mAh","0.96"" Dia x 0.20"" H (24.5mm x 5.0mm)","Requires Holder"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br2032-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/BR2032.jpg,P186-ND,BR-2032/BN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 20MM,67158,0,"1.20000","0","1","BR2032","Active","Lithium Poly-Carbon Monoflouride","Coin, 20.0mm","3V","190mAh","0.79"" Dia x 0.13"" H (20.0mm x 3.2mm)","Requires Holder"
http://data.energizer.com/pdfs/cr1216.pdf,//media.digikey.com/photos/Energizer%20Photos/CR1216.jpg,N032-ND,CR1216,Energizer Battery Company,BATTERY LITHIUM 3V COIN 12.5MM,15517,0,"1.24000","0","1","CR1216","Active","Lithium Manganese Dioxide","Coin, 12.5mm","3V","25mAh","0.49"" Dia x 0.06"" H (12.5mm x 1.6mm)","Requires Holder"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br1225-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/BR1225.jpg,P183-ND,BR-1225,Panasonic - BSG,BATTERY LITHIUM 3V COIN 12.5MM,249857,0,"1.25000","0","1","BR1225","Active","Lithium Poly-Carbon Monoflouride","Coin, 12.5mm","3V","48mAh","0.49"" Dia x 0.10"" H (12.5mm x 2.5mm)","Requires Holder"
https://na.industrial.panasonic.com/sites/default/pidsa/files/lr14xwa.pdf,//media.digikey.com/Photos/Panasonic%20Photos/LR14XWA%5EBB.jpg,P644-ND,LR14XWA/BB,Panasonic - BSG,BATTERY ALKALINE 1.5V C,15548,0,"1.27000","0","1","LR14","Active","Alkaline Manganese Dioxide","C","1.5V","-","1.03"" Dia x 1.97"" H (26.2mm x 50.0mm)","Button Top (Extending)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr1220-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/CR-1220^HFN.JPG,P244-ND,CR-1220/HFN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 12.5MM,118508,0,"1.28000","0","1","CR1220","Active","Lithium Manganese Dioxide","Coin, 12.5mm","3V","35mAh","0.49"" Dia x 0.08"" H (12.5mm x 2.0mm)","PC Pin (Horizontal Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr1220-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/CR-1220-1FCE.JPG,P279-ND,CR-1220/FCN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 12.5MM,25791,0,"1.28000","0","1","CR1220","Active","Lithium Manganese Dioxide","Coin, 12.5mm","3V","35mAh","0.49"" Dia x 0.08"" H (12.5mm x 2.0mm)","PC Pin (Vertical Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr1616-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/CR1616-1F2.jpg,P273-ND,CR-1616/F2N,Panasonic - BSG,BATTERY LITHIUM 3V COIN 16MM,18025,0,"1.28000","0","1","CR1616","Active","Lithium Manganese Dioxide","Coin, 16.0mm","3V","55mAh","0.63"" Dia x 0.06"" H (16.0mm x 1.6mm)","SMD (SMT) Tab"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr2354-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/CR2354.jpg,P117-ND,CR2354,Panasonic - BSG,BATTERY LITHIUM 3V COIN 23MM,65307,0,"1.33000","0","1","CR2354","Active","Lithium Manganese Dioxide","Coin, 23.0mm","3V","560mAh","0.91"" Dia x 0.21"" H (23.0mm x 5.4mm)","Requires Holder"
http://data.energizer.com/pdfs/cr1632.pdf,//media.digikey.com/photos/Energizer%20Photos/CR1632.jpg,N036-ND,CR1632VP,Energizer Battery Company,BATTERY LITHIUM 3V COIN 16MM,28158,0,"1.36000","0","1","CR1632","Active","Lithium Manganese Dioxide","Coin, 16.0mm","3V","130mAh","0.63"" Dia x 0.13"" H (16.0mm x 3.2mm)","Requires Holder"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br2325-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/BR2325.jpg,P135-ND,BR-2325,Panasonic - BSG,BATTERY LITHIUM 3V COIN 23MM,21230,0,"1.42000","0","1","BR2325","Active","Lithium Poly-Carbon Monoflouride","Coin, 23.0mm","3V","165mAh","0.91"" Dia x 0.10"" H (23.0mm x 2.5mm)","Requires Holder"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr2330-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/CR2330.jpg,P111-ND,CR2330,Panasonic - BSG,BATTERY LITHIUM 3V COIN 23MM,13501,0,"1.42000","0","1","CR2330","Active","Lithium Manganese Dioxide","Coin, 23.0mm","3V","265mAh","0.91"" Dia x 0.12"" H (23.0mm x 3.0mm)","Requires Holder"
http://data.energizer.com/pdfs/357-303ZB.pdf,//media.digikey.com/photos/Energizer%20Photos/357-303HVP.jpg,N102-ND,357-303VZ,Energizer Battery Company,BATT SLVR OX 1.55V BUTTON 11.6MM,4544,0,"1.43000","0","1","357/303","Active","Silver Oxide","Coin, 11.6mm","1.55V","150mAh","0.46"" Dia x 0.21"" H (11.6mm x 5.4mm)","Requires Holder"
http://data.energizer.com/pdfs/cr2032.pdf,//media.digikey.com/Photos/Energizer%20Photos/ECR2032.jpg,N190-ND,ECR2032,Energizer Battery Company,BATTERY LITH 3V COIN 20MM STRIP,7429,0,"1.51000","0","1","CR2032","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","240mAh","0.79"" Dia x 0.13"" H (20.0mm x 3.2mm)","Requires Holder"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br1225-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/BR1225-1HC.jpg,P191-ND,BR-1225/HCN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 12.5MM,99360,0,"1.58000","0","1","BR1225","Active","Lithium Poly-Carbon Monoflouride","Coin, 12.5mm","3V","48mAh","0.49"" Dia x 0.10"" H (12.5mm x 2.5mm)","PC Pin (Horizontal Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br1225-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-1225%5EVCN.JPG,P192-ND,BR-1225/VCN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 12.5MM,30496,0,"1.68000","0","1","BR1225","Active","Lithium Poly-Carbon Monoflouride","Coin, 12.5mm","3V","48mAh","0.49"" Dia x 0.10"" H (12.5mm x 2.5mm)","PC Pin (Vertical Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br2032-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/BR2032-1HE.jpg,P196-ND,BR-2032/HEN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 20MM,45508,0,"1.71000","0","1","BR2032","Active","Lithium Poly-Carbon Monoflouride","Coin, 20.0mm","3V","190mAh","0.79"" Dia x 0.13"" H (20.0mm x 3.2mm)","PC Pin (Horizontal Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br1632-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-1632%5EHFN.jpg,P299-ND,BR-1632/HFN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 16MM,85203,0,"1.76000","0","1","BR1632","Active","Lithium Poly-Carbon Monoflouride","Coin, 16.0mm","3V","120mAh","0.63"" Dia x 0.13"" H (16.0mm x 3.2mm)","PC Pin (Horizontal Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr2450-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/CR-2450%5EG1AN.jpg,P661-ND,CR-2450/G1AN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 24.5MM,12138,0,"1.76000","0","1","CR2450","Active","Lithium Manganese Dioxide","Coin, 24.5mm","3V","620mAh","0.96"" Dia x 0.20"" H (24.5mm x 5.0mm)","PC Pin (Horizontal Mount)"
http://data.energizer.com/pdfs/alkaline_appman.pdf,//media.digikey.com/photos/Energizer%20Photos/EN95.jpg,N105-ND,EN95,Energizer Battery Company,BATTERY ALKALINE 1.5V D,29819,0,"1.81000","0","1","EN95","Active","Alkaline Manganese Dioxide","D","1.5V","-","1.35"" Dia x 2.42"" H (34.2mm x 61.5mm)","Button Top (Extending)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br2330-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/BR2330.jpg,P187-ND,BR-2330,Panasonic - BSG,BATTERY LITHIUM 3V COIN 23MM,18954,0,"1.81000","0","1","BR2330","Active","Lithium Poly-Carbon Monoflouride","Coin, 23.0mm","3V","255mAh","0.91"" Dia x 0.12"" H (23.0mm x 3.0mm)","Requires Holder"
http://data.energizer.com/pdfs/393.pdf,//media.digikey.com/photos/Energizer%20Photos/393.jpg,N101-ND,393-309TZ,Energizer Battery Company,BATT SLVR OX 1.55V BUTTON 7.9MM,5714,0,"1.81000","0","1","393","Active","Silver Oxide","Coin, 7.9mm","1.55V","75mAh","0.31"" Dia x 0.21"" H (7.9mm x 5.4mm)","Requires Holder"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr2450-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/CR-2450%5EH1AN.jpg,P662-ND,CR-2450/H1AN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 24.5MM,18267,0,"1.84000","0","1","CR2450","Active","Lithium Manganese Dioxide","Coin, 24.5mm","3V","620mAh","0.96"" Dia x 0.20"" H (24.5mm x 5.0mm)","PC Pin (Horizontal Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-coin-hightemp-br1632a-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/BR1632A^FA.jpg,P022-ND,BR-1632A/FAN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 16MM,116583,0,"1.86000","0","1","BR1632","Active","Lithium Poly-Carbon Monoflouride","Coin, 16.0mm","3V","120mAh","0.63"" Dia x 0.13"" H (16.0mm x 3.2mm)","SMD (SMT) Tab"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-coin-hightemp-br1632a-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/BR1632A-GA.jpg,P291-ND,BR-1632A/GAN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 16MM,70874,0,"1.86000","0","1","BR1632","Active","Lithium Poly-Carbon Monoflouride","Coin, 16.0mm","3V","120mAh","0.63"" Dia x 0.13"" H (16.0mm x 3.2mm)","PC Pin (Horizontal Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-coin-hightemp-br1632a-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-1632A%5EVAN.JPG,P024-ND,BR-1632A/VAN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 16MM,50516,0,"1.86000","0","1","BR1632","Active","Lithium Poly-Carbon Monoflouride","Coin, 16.0mm","3V","120mAh","0.63"" Dia x 0.13"" H (16.0mm x 3.2mm)","PC Pin (Vertical Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-coin-hightemp-br1632a-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/BR1632A^HA.jpg,P023-ND,BR-1632A/HAN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 16MM,35861,0,"1.86000","0","1","BR1632","Active","Lithium Poly-Carbon Monoflouride","Coin, 16.0mm","3V","120mAh","0.63"" Dia x 0.13"" H (16.0mm x 3.2mm)","PC Pin (Horizontal Mount)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Batteries%20PDFS/6LF22XWA.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_6LF22XWA.jpg,P687-ND,6LF22XWA/B,Panasonic - BSG,BATTERY ALKALINE 9V,63119,0,"1.90000","0","1","6LF22XWA","Active","Alkaline Manganese Dioxide","9V","9V","-","1.04"" L x 0.69"" W x 1.93"" H (26.5mm x 17.5mm x 49.0mm)","9 Volt Snap Fasteners"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br1225a-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-1225A%5EHBN.JPG,P061-ND,BR-1225A/HBN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 12.5MM,24341,0,"1.91000","0","1","BR1225A","Active","Lithium Poly-Carbon Monoflouride","Coin, 12.5mm","3V","48mAh","0.49"" Dia x 0.10"" H (12.5mm x 2.5mm)","PC Pin (Horizontal Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr2354-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/CR-2354^HFN.JPG,P274-ND,CR-2354/HFN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 23MM,22342,0,"1.93000","0","1","CR2354","Active","Lithium Manganese Dioxide","Coin, 23.0mm","3V","560mAh","0.91"" Dia x 0.21"" H (23.0mm x 5.4mm)","PC Pin (Horizontal Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr2354-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/CR-2354%5EVCN.JPG,P248-ND,CR-2354/VCN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 23MM,20149,0,"1.93000","0","1","CR2354","Active","Lithium Manganese Dioxide","Coin, 23.0mm","3V","560mAh","0.91"" Dia x 0.21"" H (23.0mm x 5.4mm)","PC Pin (Vertical Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br1225a-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-1225A%5EBN.jpg,P686-ND,BR-1225A/BN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 12.5MM,6180,0,"1.96000","0","1","BR1225A","Active","Lithium Poly-Carbon Monoflouride","Coin, 12.5mm","3V","48mAh","0.49"" Dia x 0.10"" H (12.5mm x 2.5mm)","Requires Holder"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br1225a-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/BR1225A-FA.jpg,P290-ND,BR-1225A/FAN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 12.5MM,56086,0,"1.99000","0","1","BR1225A","Active","Lithium Poly-Carbon Monoflouride","Coin, 12.5mm","3V","48mAh","0.49"" Dia x 0.10"" H (12.5mm x 2.5mm)","SMD (SMT) Tab"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-br2330-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BR-2330%5EVCN.jpg,P199-ND,BR-2330/VCN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 23MM,19553,0,"1.99000","0","1","BR2330","Active","Lithium Poly-Carbon Monoflouride","Coin, 23.0mm","3V","255mAh","0.91"" Dia x 0.12"" H (23.0mm x 3.0mm)","PC Pin (Vertical Mount)"
