Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Battery Chemistry","Battery Cell Size","Number of Cells","Voltage - Nominal","Charge Current - Max","Charge Time","Voltage - Input","Power - Max","Size / Dimension","Mounting Type","Termination Style","Features"
https://www.meanwell.com/Upload/PDF/GC30B/GC30B-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC30B.jpg,1866-1761-ND,GC30B-0P1J,MEAN WELL USA Inc.,BATTERY CHARGER DESKTOP 4.2V 4A,92,0,"29.60000","0","1","GC30B","Active","Desktop","Lead Acid, Lithium-Ion","-","1","4.2V","4A","-","90 ~ 264 VAC","16.8W","4.25"" L x 2.64"" W x 1.42"" H (108.00mm x 67.00mm x 36.00mm)","Desktop","2.1mm I.D. x 5.5mm O.D. x 11mm Female","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC30B/GC30B-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC30B.jpg,1866-5179-ND,GC30B-2P1J,MEAN WELL USA Inc.,BATTERY CHARGER DESKTOP 8.4V 3A,71,0,"29.60000","0","1","GC30B","Active","Desktop","Lead Acid, Lithium-Ion","-","1","8.4V","3A","-","90 ~ 264 VAC","25.2W","4.25"" L x 2.64"" W x 1.42"" H (108.00mm x 67.00mm x 36.00mm)","Desktop","2.1mm I.D. x 5.5mm O.D. x 11mm Female","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC30B/GC30B-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC30B.jpg,1866-1762-ND,GC30B-11P1J,MEAN WELL USA Inc.,BATTERY CHARGER DESKTOP 7.2V 3A,66,0,"29.60000","0","1","GC30B","Active","Desktop","Lead Acid, Lithium-Ion","-","1","7.2V","3A","-","90 ~ 264 VAC","21.6W","4.25"" L x 2.64"" W x 1.42"" H (108.00mm x 67.00mm x 36.00mm)","Desktop","2.1mm I.D. x 5.5mm O.D. x 11mm Female","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC30B/GC30B-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC30B.jpg,1866-1765-ND,GC30B-6P1J,MEAN WELL USA Inc.,BATT CHARGER DESKTOP 28.6V 1.04A,52,0,"29.60000","0","1","GC30B","Active","Desktop","Lead Acid, Lithium-Ion","-","1","28.6V","1.04A","-","90 ~ 264 VAC","30W","4.25"" L x 2.64"" W x 1.42"" H (108.00mm x 67.00mm x 36.00mm)","Desktop","2.1mm I.D. x 5.5mm O.D. x 11mm Female","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC30E/GC30E-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC30E.jpg,1866-5180-ND,GC30E-0P1J,MEAN WELL USA Inc.,BATTERY CHARGER DESKTOP 4.2V 4A,70,0,"31.84000","0","1","GC30E","Active","Desktop","Lead Acid, Lithium-Ion","-","1","4.2V","4A","-","90 ~ 264 VAC","16.8W","4.23"" L x 2.64"" W x 1.42"" H (107.5mm x 67.0mm x 36.0mm)","Desktop","2.1mm I.D. x 5.5mm O.D. x 11mm Female","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC30U/GC30U-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC30U.jpg,1866-5184-ND,GC30U-2P1J,MEAN WELL USA Inc.,BATTERY CHARGER DESKTOP 8.4V 3A,70,0,"31.84000","0","1","GC30U","Active","Desktop","Lead Acid, Lithium-Ion","-","1","8.4V","3A","-","90 ~ 264 VAC","25.2W","4.25"" L x 2.64"" W x 1.42"" H (108.00mm x 67.00mm x 36.00mm)","Desktop","2.1mm I.D. x 5.5mm O.D. x 11mm Female","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC30U/GC30U-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC30U.jpg,1866-5183-ND,GC30U-11P1J,MEAN WELL USA Inc.,BATTERY CHARGER DESKTOP 7.2V 3A,67,0,"31.84000","0","1","GC30U","Active","Desktop","Lead Acid, Lithium-Ion","-","1","7.2V","3A","-","90 ~ 264 VAC","21.6W","4.25"" L x 2.64"" W x 1.42"" H (108.00mm x 67.00mm x 36.00mm)","Desktop","2.1mm I.D. x 5.5mm O.D. x 11mm Female","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC30U/GC30U-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC30U.jpg,1866-5185-ND,GC30U-4P1J,MEAN WELL USA Inc.,BATT CHARGER DESKTOP 14.3V 2.09A,67,0,"31.84000","0","1","GC30U","Active","Desktop","Lead Acid, Lithium-Ion","-","1","14.3V","2.09A","-","90 ~ 264 VAC","30W","4.25"" L x 2.64"" W x 1.42"" H (108.00mm x 67.00mm x 36.00mm)","Desktop","2.1mm I.D. x 5.5mm O.D. x 11mm Female","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC30U/GC30U-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC30U.jpg,1866-5182-ND,GC30U-0P1J,MEAN WELL USA Inc.,BATTERY CHARGER DESKTOP 4.2V 4A,66,0,"31.84000","0","1","GC30U","Active","Desktop","Lead Acid, Lithium-Ion","-","1","4.2V","4A","-","90 ~ 264 VAC","16.8W","4.25"" L x 2.64"" W x 1.42"" H (108.00mm x 67.00mm x 36.00mm)","Desktop","2.1mm I.D. x 5.5mm O.D. x 11mm Female","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC30E/GC30E-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC30E.jpg,1866-1767-ND,GC30E-6P1J,MEAN WELL USA Inc.,BATT CHARGER DESKTOP 28.6V 1.04A,50,0,"31.84000","0","1","GC30E","Active","Desktop","Lead Acid, Lithium-Ion","-","1","28.6V","1.04A","-","90 ~ 264 VAC","30W","4.23"" L x 2.64"" W x 1.42"" H (107.5mm x 67.0mm x 36.0mm)","Desktop","2.1mm I.D. x 5.5mm O.D. x 11mm Female","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC30U/GC30U-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC30U.jpg,1866-1768-ND,GC30U-6P1J,MEAN WELL USA Inc.,BATT CHARGER DESKTOP 28.6V 1.04A,31,0,"31.84000","0","1","GC30U","Active","Desktop","Lead Acid, Lithium-Ion","-","1","28.6V","1.04A","-","90 ~ 264 VAC","30W","4.25"" L x 2.64"" W x 1.42"" H (108.00mm x 67.00mm x 36.00mm)","Desktop","2.1mm I.D. x 5.5mm O.D. x 11mm Female","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC30E/GC30E-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC30E.jpg,1866-1766-ND,GC30E-4P1J,MEAN WELL USA Inc.,BATT CHARGER DESKTOP 14.3V 2.09A,17,0,"31.84000","0","1","GC30E","Active","Desktop","Lead Acid, Lithium-Ion","-","1","14.3V","2.09A","-","90 ~ 264 VAC","30W","4.23"" L x 2.64"" W x 1.42"" H (107.5mm x 67.0mm x 36.0mm)","Desktop","2.1mm I.D. x 5.5mm O.D. x 11mm Female","LED Indicator"
https://www.meanwell.com/Upload/PDF/PA-120/PA-120-SPEC.PDF,//media.digikey.com/photos/Mean-Well-USA-Inc/PB-120N-13P.JPG,1866-5375-ND,PB-120N-13P,MEAN WELL USA Inc.,BATT CHRGR OPEN FRAME 13.8V 7.2A,78,0,"34.40000","0","1","PB-120","Active","Open Frame","Lead Acid","12V","1","13.8V","7.2A","-","88 ~ 132 VAC, 176 ~ 264 VAC","99.36W","5.67"" L x 3.54"" W x 1.30"" H (144.0mm x 90.0mm x 33.0mm)","Chassis Mount","Rectangular Connector","LED Indicator"
https://www.meanwell.com/Upload/PDF/PA-120/PA-120-SPEC.PDF,//media.digikey.com/photos/Mean-Well-USA-Inc/PA-120-Series_OpenFrame.JPG,1866-3713-ND,PA-120N-13P,MEAN WELL USA Inc.,BATT CHRGR OPEN FRAME 13.8V 7.2A,39,0,"34.40000","0","1","PA-120","Active","Open Frame","Lead Acid","12V","1","13.8V","7.2A","-","88 ~ 132 VAC, 176 ~ 264 VAC","99.36W","5.67"" L x 3.54"" W x 1.30"" H (144.0mm x 90.0mm x 33.0mm)","Chassis Mount","Rectangular Connector","LED Indicator"
https://www.meanwell.com/Upload/PDF/PA-120/PA-120-SPEC.PDF,//media.digikey.com/photos/Mean-Well-USA-Inc/PA-120-Series_OpenFrame.JPG,1866-5370-ND,PA-120N-54P,MEAN WELL USA Inc.,BATT CHRGR OPEN FRAME 55.2V 2.2A,34,0,"34.40000","0","1","PA-120","Active","Open Frame","Lead Acid","54V","1","55.2V","2.2A","-","88 ~ 132 VAC, 176 ~ 264 VAC","121.44W","5.67"" L x 3.54"" W x 1.30"" H (144.0mm x 90.0mm x 33.0mm)","Chassis Mount","Rectangular Connector","LED Indicator"
https://www.meanwell.com/Upload/PDF/PA-120/PA-120-SPEC.PDF,//media.digikey.com/photos/Mean-Well-USA-Inc/PB-120N-13P.JPG,1866-5376-ND,PB-120N-54P,MEAN WELL USA Inc.,BATT CHRGR OPEN FRAME 55.2V 2.2A,32,0,"34.40000","0","1","PB-120","Active","Open Frame","Lead Acid","54V","1","55.2V","2.2A","-","88 ~ 132 VAC, 176 ~ 264 VAC","121.44W","5.67"" L x 3.54"" W x 1.30"" H (144.0mm x 90.0mm x 33.0mm)","Chassis Mount","Rectangular Connector","LED Indicator"
https://www.meanwell.com/Upload/PDF/PA-120/PA-120-SPEC.PDF,//media.digikey.com/photos/Mean-Well-USA-Inc/PA-120-Series_OpenFrame.JPG,1866-5369-ND,PA-120N-27P,MEAN WELL USA Inc.,BATT CHRGR OPEN FRAME 27.6V 4.3A,29,0,"34.40000","0","1","PA-120","Active","Open Frame","Lead Acid","24V","1","27.6V","4.3A","-","88 ~ 132 VAC, 176 ~ 264 VAC","118.68W","5.67"" L x 3.54"" W x 1.30"" H (144.0mm x 90.0mm x 33.0mm)","Chassis Mount","Rectangular Connector","LED Indicator"
https://www.meanwell.com/Upload/PDF/PA-120/PA-120-SPEC.PDF,//media.digikey.com/photos/Mean-Well-USA-Inc/PA-120-Series_OpenFrame.JPG,1866-5372-ND,PA-120P-54P,MEAN WELL USA Inc.,BATT CHRGR OPEN FRAME 55.2V 2.2A,36,0,"40.32000","0","1","PA-120","Not For New Designs","Open Frame","Lead Acid","54V","1","55.2V","2.2A","-","88 ~ 132 VAC, 176 ~ 264 VAC","121.44W","5.67"" L x 3.54"" W x 1.30"" H (144.0mm x 90.0mm x 33.0mm)","Chassis Mount","Rectangular Connector","LED Indicator"
https://www.meanwell.com/Upload/PDF/PA-120/PA-120-SPEC.PDF,//media.digikey.com/photos/Mean-Well-USA-Inc/PA-120-Series_OpenFrame.JPG,1866-5371-ND,PA-120P-27P,MEAN WELL USA Inc.,BATT CHRGR OPEN FRAME 27.6V 4.3A,35,0,"40.32000","0","1","PA-120","Not For New Designs","Open Frame","Lead Acid","24V","1","27.6V","4.3A","-","88 ~ 132 VAC, 176 ~ 264 VAC","118.68W","5.67"" L x 3.54"" W x 1.30"" H (144.0mm x 90.0mm x 33.0mm)","Chassis Mount","Rectangular Connector","LED Indicator"
https://www.meanwell.com/Upload/PDF/PA-120/PA-120-SPEC.PDF,//media.digikey.com/photos/Mean-Well-USA-Inc/PA-120-Series_OpenFrame.JPG,1866-3717-ND,PA-120P-13P,MEAN WELL USA Inc.,BATT CHRGR OPEN FRAME 13.8V 7.2A,31,0,"40.32000","0","1","PA-120","Not For New Designs","Open Frame","Lead Acid","12V","1","13.8V","7.2A","-","88 ~ 132 VAC, 176 ~ 264 VAC","99.36W","5.67"" L x 3.54"" W x 1.30"" H (144.0mm x 90.0mm x 33.0mm)","Chassis Mount","Rectangular Connector","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC120/GC120-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC120.jpg,1866-1743-ND,GC120A12-AD1,MEAN WELL USA Inc.,BATT CHARGER DESKTOP 13.6V 7.5A,59,0,"42.84000","0","1","GC120","Active","Desktop","Lead Acid, Lithium-Ion","12V","1","13.6V","7.5A","-","85 ~ 264 VAC","102W","6.57"" L x 2.64"" W x 1.38"" H (167.00mm x 67.00mm x 35.00mm)","Desktop","Rectangular Connector","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC120/GC120-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC120.jpg,1866-1744-ND,GC120A12-R7B,MEAN WELL USA Inc.,BATT CHARGER DESKTOP 13.6V 7.5A,38,0,"42.84000","0","1","GC120","Active","Desktop","Lead Acid, Lithium-Ion","12V","1","13.6V","7.5A","-","85 ~ 264 VAC","102W","6.57"" L x 2.64"" W x 1.38"" H (167.00mm x 67.00mm x 35.00mm)","Desktop","DIN, 4 Pin","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC120/GC120-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC120.jpg,1866-1746-ND,GC120A24-R7B,MEAN WELL USA Inc.,BATT CHARGER DESKTOP 27.2V 4.42A,38,0,"42.84000","0","1","GC120","Active","Desktop","Lead Acid, Lithium-Ion","24V","1","27.2V","4.42A","-","85 ~ 264 VAC","120.2W","6.57"" L x 2.64"" W x 1.38"" H (167.00mm x 67.00mm x 35.00mm)","Desktop","DIN, 4 Pin","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC120/GC120-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC120.jpg,1866-1747-ND,GC120A48-AD1,MEAN WELL USA Inc.,BATT CHARGER DESKTOP 54.4V 2.21A,34,0,"42.84000","0","1","GC120","Active","Desktop","Lead Acid, Lithium-Ion","48V","1","54.4V","2.21A","-","85 ~ 264 VAC","120.2W","6.57"" L x 2.64"" W x 1.38"" H (167.00mm x 67.00mm x 35.00mm)","Desktop","Rectangular Connector","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC120/GC120-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC120.jpg,1866-1748-ND,GC120A48-R7B,MEAN WELL USA Inc.,BATT CHARGER DESKTOP 54.4V 2.21A,36,0,"42.84000","0","1","GC120","Active","Desktop","Lead Acid, Lithium-Ion","48V","1","54.4V","2.21A","-","85 ~ 264 VAC","120.2W","6.57"" L x 2.64"" W x 1.38"" H (167.00mm x 67.00mm x 35.00mm)","Desktop","DIN, 4 Pin","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC120/GC120-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC120.jpg,1866-1745-ND,GC120A24-AD1,MEAN WELL USA Inc.,BATT CHARGER DESKTOP 27.2V 4.42A,18,0,"42.84000","0","1","GC120","Active","Desktop","Lead Acid, Lithium-Ion","24V","1","27.2V","4.42A","-","85 ~ 264 VAC","120.2W","6.57"" L x 2.64"" W x 1.38"" H (167.00mm x 67.00mm x 35.00mm)","Desktop","Rectangular Connector","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC160/GC160-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC160.jpg,1866-1751-ND,GC160A24-AD1,MEAN WELL USA Inc.,BATT CHARGER DESKTOP 27.2V 5.89A,57,0,"50.56000","0","1","GC160","Active","Desktop","Lead Acid, Lithium-Ion","24V","1","27.2V","5.89A","-","85 ~ 264 VAC","160.2W","6.89"" L x 2.83"" W x 1.38"" H (175.00mm x 72.00mm x 35.00mm)","Desktop","Rectangular Connector","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC160/GC160-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC160.jpg,1866-1753-ND,GC160A48-AD1,MEAN WELL USA Inc.,BATT CHARGER DESKTOP 54.4V 2.95A,20,0,"50.56000","0","1","GC160","Active","Desktop","Lead Acid, Lithium-Ion","48V","1","54.4V","2.95A","-","85 ~ 264 VAC","160.5W","6.89"" L x 2.83"" W x 1.38"" H (175.00mm x 72.00mm x 35.00mm)","Desktop","Rectangular Connector","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC160/GC160-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC160.jpg,1866-1749-ND,GC160A12-AD1,MEAN WELL USA Inc.,BATT CHARGER DESKTOP 13.6V 10A,17,0,"50.56000","0","1","GC160","Active","Desktop","Lead Acid, Lithium-Ion","12V","1","13.6V","10A","-","85 ~ 264 VAC","136W","6.89"" L x 2.83"" W x 1.38"" H (175.00mm x 72.00mm x 35.00mm)","Desktop","Rectangular Connector","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC160/GC160-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC160.jpg,1866-1752-ND,GC160A24-R7B,MEAN WELL USA Inc.,BATT CHARGER DESKTOP 27.2V 5.89A,7,0,"50.56000","0","1","GC160","Active","Desktop","Lead Acid, Lithium-Ion","24V","1","27.2V","5.89A","-","85 ~ 264 VAC","160.2W","6.89"" L x 2.83"" W x 1.38"" H (175.00mm x 72.00mm x 35.00mm)","Desktop","DIN, 4 Pin","LED Indicator"
https://www.meanwell.com/Upload/PDF/PA-120/PA-120-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_PA-120N-C.jpg,1866-3714-ND,PA-120N-27C,MEAN WELL USA Inc.,BATT CHARGER ENCLOSED 27.6V 4.3A,23,0,"50.72000","0","1","PA-120","Active","Enclosed","Lead Acid","24V","1","27.6V","4.3A","-","88 ~ 132 VAC, 176 ~ 264 VAC","118.68W","7.09"" L x 3.78"" W x 1.93"" H (180.0mm x 96.0mm x 49.0mm)","Desktop","XLR, 3 Pin","LED Indicator"
https://www.meanwell.com/Upload/PDF/PA-120/PA-120-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_PB-120N-C.jpg,1866-3721-ND,PB-120N-13C,MEAN WELL USA Inc.,BATT CHARGER ENCLOSED 13.8V 7.2A,14,0,"50.72000","0","1","PB-120","Active","Enclosed","Lead Acid","12V","1","13.8V","7.2A","-","88 ~ 132 VAC, 176 ~ 264 VAC","99.36W","7.09"" L x 3.78"" W x 1.93"" H (180.0mm x 96.0mm x 49.0mm)","Desktop","XLR, 3 Pin","LED Indicator"
https://www.meanwell.com/Upload/PDF/PA-120/PA-120-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_PB-120P-C.jpg,1866-3725-ND,PB-120P-54C,MEAN WELL USA Inc.,BATT CHARGER ENCLOSED 55.2V 2.2A,15,0,"56.07000","0","1","PB-120","Active","Enclosed","Lead Acid","54V","1","55.2V","2.2A","-","88 ~ 132 VAC, 176 ~ 264 VAC","121.44W","7.09"" L x 3.78"" W x 1.93"" H (180.0mm x 96.0mm x 49.0mm)","Desktop","DIN, 3 Pin","LED Indicator"
https://www.meanwell.com/Upload/PDF/PA-120/PA-120-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_PA-120P-C.jpg,1866-3716-ND,PA-120P-13C,MEAN WELL USA Inc.,BATT CHARGER ENCLOSED 13.8V 7.2A,27,0,"57.96000","0","1","PA-120","Not For New Designs","Enclosed","Lead Acid","12V","1","13.8V","7.2A","-","88 ~ 132 VAC, 176 ~ 264 VAC","99.36W","7.09"" L x 3.78"" W x 1.93"" H (180.0mm x 96.0mm x 49.0mm)","Desktop","XLR, 3 Pin","LED Indicator"
https://www.meanwell.com/Upload/PDF/ENC-120/ENC-120-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_ENC-120.jpg,1866-1612-ND,ENC-120-24,MEAN WELL USA Inc.,BATTERY CHARGER DESKTOP 24V 4A,13,0,"65.52000","0","1","ENC-120","Active","Desktop","Lead Acid, Lithium-Ion","24V","1","24V","4A","-","90 ~ 264 VAC","115W","7.56"" L x 7.01"" W x 1.96"" H (192.0mm x 178.0mm x 49.8mm)","Desktop","Terminal Block","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC220/GC220-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC220.jpg,1866-1755-ND,GC220A12-AD1,MEAN WELL USA Inc.,BATT CHARGER DESKTOP 13.6V 13.5A,98,0,"71.66000","0","1","GC220","Active","Desktop","Lead Acid, Lithium-Ion","12V","1","13.6V","13.5A","-","90 ~ 264 VAC","183.6W","8.27"" L x 3.35"" W x 1.81"" H (210.00mm x 85.00mm x 46.00mm)","Desktop","Rectangular Connector","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC220/GC220-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC220.jpg,1866-1758-ND,GC220A24-R7B,MEAN WELL USA Inc.,BATTERY CHARGER DESKTOP 27.2V 8A,55,0,"71.66000","0","1","GC220","Active","Desktop","Lead Acid, Lithium-Ion","24V","1","27.2V","8A","-","90 ~ 264 VAC","217.6W","8.27"" L x 3.35"" W x 1.81"" H (210.00mm x 85.00mm x 46.00mm)","Desktop","DIN, 4 Pin","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC220/GC220-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC220.jpg,1866-1759-ND,GC220A48-AD1,MEAN WELL USA Inc.,BATTERY CHARGER DESKTOP 54.4V 4A,31,0,"71.66000","0","1","GC220","Active","Desktop","Lead Acid, Lithium-Ion","48V","1","54.4V","4A","-","90 ~ 264 VAC","217.6W","8.27"" L x 3.35"" W x 1.81"" H (210.00mm x 85.00mm x 46.00mm)","Desktop","Rectangular Connector","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC220/GC220-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC220.jpg,1866-1756-ND,GC220A12-R7B,MEAN WELL USA Inc.,BATT CHARGER DESKTOP 13.6V 13.5A,14,0,"71.66000","0","1","GC220","Active","Desktop","Lead Acid, Lithium-Ion","12V","1","13.6V","13.5A","-","90 ~ 264 VAC","183.6W","8.27"" L x 3.35"" W x 1.81"" H (210.00mm x 85.00mm x 46.00mm)","Desktop","DIN, 4 Pin","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC220/GC220-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC220.jpg,1866-1757-ND,GC220A24-AD1,MEAN WELL USA Inc.,BATTERY CHARGER DESKTOP 27.2V 8A,12,0,"71.66000","0","1","GC220","Active","Desktop","Lead Acid, Lithium-Ion","24V","1","27.2V","8A","-","90 ~ 264 VAC","217.6W","8.27"" L x 3.35"" W x 1.81"" H (210.00mm x 85.00mm x 46.00mm)","Desktop","Rectangular Connector","LED Indicator"
https://www.meanwell.com/Upload/PDF/PB-230/PB-230-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_PB-230.jpg,1866-5373-ND,PB-230-12AD1,MEAN WELL USA Inc.,BATT CHARGER ENCLOSED 14.4V 16A,90,0,"75.29000","0","1","PB-230","Active","Enclosed","Lead Acid, Lithium-Ion","12V","1","14.4V","16A","-","90 ~ 264 VAC, 127 ~ 370 VDC","230W","7.48"" L x 3.78"" W x 1.93"" H (190.0mm x 96.0mm x 49.0mm)","Desktop","Rectangular Connector","LED Indicator"
https://www.meanwell.com/Upload/PDF/PB-230/PB-230-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_PB-230.jpg,1866-3726-ND,PB-230-12,MEAN WELL USA Inc.,BATT CHARGER ENCLOSED 14.4V 16A,28,0,"75.29000","0","1","PB-230","Active","Enclosed","Lead Acid, Lithium-Ion","12V","1","14.4V","16A","-","90 ~ 264 VAC, 127 ~ 370 VDC","230W","7.48"" L x 3.78"" W x 1.93"" H (190.0mm x 96.0mm x 49.0mm)","Desktop","XLR, 4 Pin","LED Indicator"
https://www.meanwell.com/Upload/PDF/PB-230/PB-230-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_PB-230.jpg,1866-3728-ND,PB-230-48,MEAN WELL USA Inc.,BATT CHARGER ENCLOSED 57.6V 4A,11,0,"75.29000","0","1","PB-230","Active","Enclosed","Lead Acid, Lithium-Ion","48V","1","57.6V","4A","-","90 ~ 264 VAC, 127 ~ 370 VDC","230W","7.48"" L x 3.78"" W x 1.93"" H (190.0mm x 96.0mm x 49.0mm)","Desktop","XLR, 4 Pin","LED Indicator"
https://www.meanwell.com/Upload/PDF/ENC-180/ENC-180-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_ENC-180.jpg,1866-1614-ND,ENC-180-12,MEAN WELL USA Inc.,BATTERY CHARGER DESKTOP 12V 12A,17,0,"75.76000","0","1","ENC-180","Active","Desktop","Lead Acid, Lithium-Ion","12V","1","12V","12A","-","90 ~ 264 VAC","173W","7.56"" L x 7.01"" W x 1.96"" H (192.0mm x 178.0mm x 49.8mm)","Desktop","Terminal Block","LED Indicator"
https://www.meanwell.com/Upload/PDF/ENC-240/ENC-240-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_ENC-240.jpg,1866-1617-ND,ENC-240-12,MEAN WELL USA Inc.,BATTERY CHARGER DESKTOP 12V 16A,13,0,"84.63000","0","1","ENC-240","Active","Desktop","Lead Acid, Lithium-Ion","12V","1","12V","16A","-","90 ~ 264 VAC","230W","7.56"" L x 7.01"" W x 1.96"" H (192.0mm x 178.0mm x 49.8mm)","Desktop","Terminal Block","LED Indicator"
https://www.meanwell.com/Upload/PDF/ENC-240/ENC-240-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_ENC-240.jpg,1866-1618-ND,ENC-240-24,MEAN WELL USA Inc.,BATTERY CHARGER DESKTOP 24V 8A,4,0,"84.63000","0","1","ENC-240","Active","Desktop","Lead Acid, Lithium-Ion","24V","1","24V","8A","-","90 ~ 264 VAC","230W","7.56"" L x 7.01"" W x 1.96"" H (192.0mm x 178.0mm x 49.8mm)","Desktop","Terminal Block","LED Indicator"
https://www.meanwell.com/Upload/PDF/GC330/GC330-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_GC330.jpg,1866-1769-ND,GC330A36-C4P,MEAN WELL USA Inc.,BATT CHARGER DESKTOP 40.8V 6.4A,23,0,"88.66000","0","1","GC330","Active","Desktop","Lead Acid, Lithium-Ion","36V","1","40.8V","6.4A","-","90 ~ 264 VAC, 127 ~ 370 VDC","326.4W","8.66"" L x 3.74"" W x 1.81"" H (220.0mm x 95.0mm x 46.0mm)","Desktop","Rectangular Connector","LED Indicator"
https://www.meanwell.com/Upload/PDF/PB-360/PB-360-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_PB-360N.jpg,1866-3736-ND,PB-360N-24,MEAN WELL USA Inc.,BATT CHRGR ENCLOSED 28.8V 12.5A,12,0,"90.83000","0","1","PB-360","Active","Enclosed","Lead Acid, Lithium-Ion","24V","1","28.8V","12.5A","-","90 ~ 132 VAC, 180 ~ 264 VAC","360W","9.96"" L x 5.31"" W x 1.91"" H (253.0mm x 135.0mm x 48.5mm)","Chassis Mount","Screw Terminal","LED Indicator"
