Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Battery Type, Function","Style","Battery Cell Size","Number of Cells","Battery Series","Mounting Type","Termination Style","Height Above Board","Operating Temperature"
http://www.keyelco.com/product-pdf.cfm?p=1057,"//media.digikey.com/photos/Keystone%20Elect%20Photos/235,6,7.jpg",36-236-ND,236,Keystone Electronics,BATTERY CONNECT SNAP 9V 6"" LEADS,3694,13700,"0.53000","0","1","-","Active","9V, Snap Connector","Connector, Snap","9V","1","-","Free Hanging","Wire Leads - 6"" (152.4mm)","-","-"
http://www.keyelco.com/product-pdf.cfm?p=14212,//media.digikey.com/Photos/Keystone%20Elect%20Photos/297.JPG,36-297-ND,297,Keystone Electronics,BATT CONTACT SPR MULTIPLE 2 CELL,1140,13300,"0.53000","0","1","-","Active","Cylindrical, Contact (Dual)","Contact Spring and Solid Button","Multiple","2","-","Custom","-","-","-"
http://www.memoryprotectiondevices.com/datasheets/BK-879-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/BK-879.jpg,BK-879-ND,BK-879,MPD (Memory Protection Devices),BATTERY RETAINER COIN 6.8MM SMD,67686,52000,"0.54000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 6.8mm","1","364, 621","PCB, Surface Mount","SMD (SMT) Tab","0.119"" (3.02mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BC-2007-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/MFG_BC-2007.jpg,BC-2007-ND,BC-2007,MPD (Memory Protection Devices),BATTERY RETAINER COIN PC PIN,10048,12500,"0.54000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 24.5mm","1","2450","PCB, Through Hole","PC Pin","0.210"" (5.33mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=1054,"//media.digikey.com/photos/Keystone%20Elect%20Photos/232,3,4.jpg",36-234-ND,234,Keystone Electronics,BATTERY CONNECT SNAP 9V 8"" LEADS,6467,9700,"0.54000","0","1","-","Active","9V, Snap Connector","Connector, Snap","9V","1","-","Free Hanging","Wire Leads - 8"" (203.2mm)","-","-"
http://www.memoryprotectiondevices.com/datasheets/BK-869-datasheet.pdf,//media.digikey.com/photos/Memory%20Protection%20Photos/BK-869.JPG,BK-869-ND,BK-869,MPD (Memory Protection Devices),BATTERY RETAINER COIN PC PIN,4559,6500,"0.54000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 16.0mm","1","1616, 1620, 1632, F3 iButton®","PCB, Through Hole","PC Pin","0.160"" (4.06mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BK-876-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/BK-876.jpg,BK-876-ND,BK-876,MPD (Memory Protection Devices),BATT CONTACT SPRING D SOLDER LUG,4187,5800,"0.54000","0","1","-","Active","Cylindrical, Contact (Single)","Contact Spring (Coil)","D","-","-","Custom","Solder Lug","-","-"
http://www.memoryprotectiondevices.com/datasheets/BK-870-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/MFG_BK-870.jpg,BK-870-ND,BK-870,MPD (Memory Protection Devices),BATTERY RETAINER COIN 10MM SMD,3662,4400,"0.54000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 10.0mm","1","-","PCB, Surface Mount","SMD (SMT) Tab","0.125"" (3.17mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=769,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3098.jpg,36-3098-ND,3098,Keystone Electronics,BATTERY RETAINER COIN 6.8MM SMD,2170,13200,"0.54000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 6.8mm","1","364, 621","PCB, Surface Mount","SMD (SMT) Tab","0.114"" (2.90mm)","-"
http://www.memoryprotectiondevices.com/datasheets/SN-T8-2-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/MFG_SN-T8-2.jpg,SNT8-2-ND,SN-T8-2,MPD (Memory Protection Devices),BATT CONTACT SPRING C SOLDER LUG,1964,1000,"0.54000","0","1","-","Active","Cylindrical, Contact (Single)","Contact Spring (Coil)","C","-","-","Custom","Solder Lug","-","-"
http://www.keyelco.com/product-pdf.cfm?p=872,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_222.jpg,36-222-ND,222,Keystone Electronics,BATTERY HOLDER CLIP C,6835,19400,"0.55000","0","1","-","Active","Cylindrical, Holder","Holder Clip (No Contacts)","C","1","-","Chassis Mount","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=766,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3031.jpg,36-3031-ND,3031,Keystone Electronics,BATTERY RETAINER COIN PC PIN,9837,14700,"0.56000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 10.0mm","1","-","PCB, Through Hole","PC Pin","0.116"" (2.95mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BC-2005-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/MFG_BC-2005.jpg,BC-2005-ND,BC-2005,MPD (Memory Protection Devices),BATTERY RETAINER COIN SMD TAB,23299,27000,"0.57000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 24.5mm","1","2450","PCB, Surface Mount","SMD (SMT) Tab","0.220"" (5.59mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=4020,"//media.digikey.com/photos/Keystone%20Elect%20Photos/81-4,6,8.jpg",36-81-4-ND,81-4,Keystone Electronics,BATTERY CONNECT SNAP 9V 4"" LEADS,3882,9100,"0.57000","0","1","-","Active","9V, Snap Connector","Connector, Snap","9V","1","-","Free Hanging","Wire Leads - 4"" (101.6mm)","-","-"
https://www.keyelco.com/product-pdf.cfm?p=14420,-,36-254-ND,254,Keystone Electronics,BATTERY CONTACT CLIP 18650 SMD,2429,13200,"0.57000","0","1","-","Active","Cylindrical, Clip","Contact Clip","18650","1","-","PCB, Surface Mount","SMD (SMT) Tab","-","-"
http://www.memoryprotectiondevices.com/datasheets/BK-868-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/BK-868.jpg,BK-868-ND,BK-868,MPD (Memory Protection Devices),BATTERY RETAINER COIN 16MM SMD,2426,13100,"0.57000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 16.0mm","1","1616, 1620, 1632, F3 iButton®","PCB, Surface Mount","SMD (SMT) Tab","0.160"" (4.06mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=1066,//media.digikey.com/photos/Keystone%20Elect%20Photos/68.JPG,36-68-ND,68,Keystone Electronics,BATTERY CONNECT SNAP 9V,1905,2100,"0.57000","0","1","-","Active","9V, Snap Connector","Connector, Snap","9V","1","-","Free Hanging","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=792,//media.digikey.com/photos/Keystone%20Elect%20Photos/3026.JPG,36-3026-ND,3026,Keystone Electronics,BATTERY RETAINER COIN 20MM SMD,8121,300,"0.58000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2016","PCB, Surface Mount","SMD (SMT) Tab","0.085"" (2.16mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=1057,"//media.digikey.com/photos/Keystone%20Elect%20Photos/235,6,7.jpg",36-237-ND,237,Keystone Electronics,BATTERY CONNECT SNAP 9V 8"" LEADS,4044,9000,"0.58000","0","1","-","Active","9V, Snap Connector","Connector, Snap","9V","1","-","Free Hanging","Wire Leads - 8"" (203.2mm)","-","-"
http://www.keyelco.com/product-pdf.cfm?p=4024,"//media.digikey.com/photos/Keystone%20Elect%20Photos/84-4,6,8.jpg",36-84-6-ND,84-6,Keystone Electronics,BATTERY CONNECT SNAP 9V 6"" LEADS,2180,18800,"0.59000","0","1","-","Active","9V, Snap Connector","Connector, Snap","9V","1","-","Free Hanging","Wire Leads - 6"" (152.4mm)","-","-"
http://www.keyelco.com/product-pdf.cfm?p=790,//media.digikey.com/photos/Keystone%20Elect%20Photos/3012.JPG,36-3012-ND,3012,Keystone Electronics,BATTERY RETAINER COIN 16MM SMD,1754,29300,"0.59000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 16.0mm","1","1612, 1616, 1620, 1632","PCB, Surface Mount","SMD (SMT) Tab","0.156"" (3.96mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=784,//media.digikey.com/photos/Keystone%20Elect%20Photos/3007.jpg,36-3007-ND,3007,Keystone Electronics,BATTERY RETAINER COIN PC PIN,11456,67100,"0.60000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 24.5mm","1","2430","PCB, Through Hole","PC Pin","0.156"" (3.96mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=768,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3096.jpg,36-3096-ND,3096,Keystone Electronics,BATTERY RETAINER COIN SMD TAB,1069,9600,"0.60000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 11.6mm","1","303, 357, G-13, LR44, MS76, SR44, PX76A, V313","PCB, Surface Mount","SMD (SMT) Tab","0.235"" (5.97mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BK-877-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/BK-877.jpg,BK-877-ND,BK-877,MPD (Memory Protection Devices),BATTERY RETAINER COIN SMD TAB,7516,5000,"0.61000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 24.5mm","1","2450","PCB, Surface Mount","SMD (SMT) Tab","0.230"" (5.85mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BK-53-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/MFG_BK-53.jpg,BK-53-ND,BK-53,MPD (Memory Protection Devices),BATTERY CONTACT CLIP AA SMD TAB,6032,0,"0.61000","0","1","-","Active","Cylindrical, Clip","Contact Clip","AA","1","-","PCB, Surface Mount","SMD (SMT) Tab","0.592"" (15.04mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BK-877-datasheet.pdf,-,BK-877-TR-ND,BK-877-TR,MPD (Memory Protection Devices),CR2450 COIN CELL RETAINER SMD,2700,18000,"0.61780","0","300","-","Active","Coin Cell, Retainer","Retainer","Coin, 24.5mm","1","2450","PCB, Surface Mount","SMD (SMT) Tab","0.230"" (5.85mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BK-877-datasheet.pdf,-,BK-877-CT-ND,BK-877-TR,MPD (Memory Protection Devices),CR2450 COIN CELL RETAINER SMD,4248,19180,"1.06000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 24.5mm","1","2450","PCB, Surface Mount","SMD (SMT) Tab","0.230"" (5.85mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BK-877-datasheet.pdf,-,BK-877-DKR-ND,BK-877-TR,MPD (Memory Protection Devices),CR2450 COIN CELL RETAINER SMD,4248,19180,"Digi-Reel","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 24.5mm","1","2450","PCB, Surface Mount","SMD (SMT) Tab","0.230"" (5.85mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=4024,"//media.digikey.com/photos/Keystone%20Elect%20Photos/84-4,6,8.jpg",36-84-8-ND,84-8,Keystone Electronics,BATTERY CONNECT SNAP 9V 8"" LEADS,1535,9000,"0.63000","0","1","-","Active","9V, Snap Connector","Connector, Snap","9V","1","-","Free Hanging","Wire Leads - 8"" (203.2mm)","-","-"
http://www.keyelco.com/product-pdf.cfm?p=789,//media.digikey.com/photos/Keystone%20Elect%20Photos/3011.JPG,36-3011-ND,3011,Keystone Electronics,BATTERY RETAINER COIN PC PIN,2873,0,"0.64000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 23.0mm","1","2354","PCB, Through Hole","PC Pin","0.240"" (6.10mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=786,//media.digikey.com/photos/Keystone%20Elect%20Photos/3008.JPG,36-3008-ND,3008,Keystone Electronics,BATTERY RETAINER COIN SMD TAB,11969,0,"0.69000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 24.5mm","1","2450","PCB, Surface Mount","SMD (SMT) Tab","0.230"" (5.85mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=841,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_86.jpg,36-86-ND,86,Keystone Electronics,BATT CONTACT CLIP C SOLDER LUG,3155,21800,"0.70000","0","1","-","Active","Cylindrical, Clip","Contact Clip","C","1","-","Chassis Mount","Solder Lug","-","-"
http://www.memoryprotectiondevices.com/datasheets/BK-912-G-TR-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/MFG_BK-912-G-TR.jpg,BK-912-G-TR-ND,BK-912-G-TR,MPD (Memory Protection Devices),BATTERY RETAINER COIN 20MM SMD,70300,51100,"0.73059","0","700","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2032","PCB, Surface Mount","SMD (SMT) Tab","0.169"" (4.30mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BK-912-G-TR-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/MFG_BK-912-G-TR.jpg,BK-912-G-CT-ND,BK-912-G-TR,MPD (Memory Protection Devices),BATTERY RETAINER COIN 20MM SMD,70599,51692,"1.32000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2032","PCB, Surface Mount","SMD (SMT) Tab","0.169"" (4.30mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BK-912-G-TR-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/MFG_BK-912-G-TR.jpg,BK-912-G-DKR-ND,BK-912-G-TR,MPD (Memory Protection Devices),BATTERY RETAINER COIN 20MM SMD,70599,51692,"Digi-Reel","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2032","PCB, Surface Mount","SMD (SMT) Tab","0.169"" (4.30mm)","-"
