Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Tool Type","For Use With/Related Products","Specifications","Compatible Tools","Cable Group"
https://b2b.harting.com/files/TB61030000172_BL01_R32683.pdf,-,1195-7220-ND,61030000172,HARTING,INDUCOM - CRIMP TOOL INSERT 10.5,3,0,"210.80000","0","1","Inducom","Active","Die Set","D-Sub Contacts","-","61036000020","-"
https://b2b.harting.com/files/TB61030000098_BL01_R32683.pdf,//media.digikey.com/Photos/Harting/MFG_61030000xxx.jpg,1195-7215-ND,61030000098,HARTING,INDUCOM - CRIMP TOOL INSERT 6.0,2,0,"210.80000","0","1","Inducom","Active","Die Set","D-Sub Contacts","-","61036000020","-"
https://b2b.harting.com/files/TB61030000100_BL01_R32683.pdf,//media.digikey.com/Photos/Harting/MFG_61030000xxx.jpg,1195-7216-ND,61030000100,HARTING,INDUCOM - CRIMP TOOL INSERT 7.0,2,0,"210.80000","0","1","Inducom","Active","Die Set","D-Sub Contacts","-","61036000020","-"
https://b2b.harting.com/files/TB61030000101_BL01_R32683.pdf,//media.digikey.com/Photos/Harting/MFG_61030000xxx.jpg,1195-7217-ND,61030000101,HARTING,INDUCOM - CRIMP TOOL INSERT 7.5,2,0,"210.80000","0","1","Inducom","Active","Die Set","D-Sub Contacts","-","61036000020","-"
https://b2b.harting.com/files/TB61030000102_BL01_R32683.pdf,-,1195-8182-ND,61030000102,HARTING,INDUCOM - CRIMP TOOL INSERT 8.0,2,0,"210.80000","0","1","Inducom","Active","Die Set","D-Sub Contacts","-","61036000020","-"
https://b2b.harting.com/files/TB61030000103_BL01_R32683.pdf,//media.digikey.com/Photos/Harting/MFG_61030000xxx.jpg,1195-7218-ND,61030000103,HARTING,INDUCOM - CRIMP TOOL INSERT 8.5,2,0,"210.80000","0","1","Inducom","Active","Die Set","D-Sub Contacts","-","61036000020","-"
https://b2b.harting.com/files/TB61030000104_BL01_R32683.pdf,-,1195-8183-ND,61030000104,HARTING,INDUCOM - CRIMP TOOL INSERT 9.0,2,0,"210.80000","0","1","Inducom","Active","Die Set","D-Sub Contacts","-","61036000020","-"
https://b2b.harting.com/files/TB61030000174_BL01_R32683.pdf,//media.digikey.com/photos/Harting/61030000174.JPG,1195-8185-ND,61030000174,HARTING,INDUCOM - CRIMP TOOL INSERT 10.0,2,0,"210.80000","0","1","Inducom","Active","Die Set","D-Sub Contacts","-","61036000020","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1579001-3&DocType=Customer+Drawing&DocLang=German,//media.digikey.com/Photos/TE%20Connectivity/1579001-3.jpg,A120174-ND,1579001-3,TE Application Tooling,TOOL DIE SET FOR UMNL TERMINALS,3,0,"212.74000","0","1","ERGOCRIMP, Universal MATE-N-LOK","Active","Die Set","Rectangular Contacts, 10-12 AWG","-","539635-1","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-2786&DocType=SS&DocLang=EN,//media.digikey.com/photos/Tyco%20Amp%20Photos/220189-1.jpg,A24778-ND,220189-1,TE Application Tooling,BNC CRIMPING DIE FOR COMM TOOL,10,0,"215.92000","0","1","Pro-Crimper III","Active","Die Set","Coaxial, RF - BNC, TNC","-","354940-1","RG-55, 58, 141, 142, 223, 303, 400"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=539635-1&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/539662-2.jpg,A120057-ND,539662-2,TE Application Tooling,"MATR SOLISTR 0,3-6,",3,0,"218.24000","0","1","ERGOCRIMP, Solistrand","Active","Die Set","Splices and Terminals, 10-22 AWG","-","539635-1","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/09990000502_100180316DRW003A.pdf,//media.digikey.com/Photos/Harting/09990000502.jpg,1195-2928-ND,09990000502,HARTING,DSUB POSITIONER SIGNAL CONTACT,3,0,"220.30000","0","1","-","Active","Positioner","D-Sub Contacts","-","09990000501","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-9963&DocType=SS&DocLang=EN,//media.digikey.com/Photos/TE%20Connectivity/90760-2.jpg,A120163-ND,90760-2,TE Application Tooling,PROCRIMP DIE MINI UNIV MNL,7,0,"221.96000","0","1","Pro-Crimper III, Mini Universal MATE-N-LOK","Active","Die Set","Rectangular Contacts, 16-20 AWG","-","1213890-1, 1213890-2, 1490076-2, 354940-1, 679304-1, 9-1478240-0","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-9996&DocType=SS&DocLang=EN,//media.digikey.com/Photos/TE%20Connectivity/58522-2.jpg,A120182-ND,58522-2,TE Application Tooling,TOOL DIE ASSEM FOR 58522-1,3,0,"221.96000","0","1","Pro-Crimper III","Active","Die Set","Rectangular Contacts, 20-22 AWG","-","1213890-1, 1213890-2, 1490076-2, 354940-1, 679304-1, 9-1478240-0","-"
http://www.panduit.com/heiler/CatalogCutSheets/CD-920-8%20Product%20Page.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_CD-920-8.jpg,298-14317-ND,CD-920-8,Panduit Corp,CRIMP DIE,5,0,"224.54000","0","1","-","Active","Die Set","Splices and Terminals, 8 AWG","-","CT-2920, CT-2930/L, CT-2930/LE, CT-2940/LE, CT-920, CT-920CH, CT-930, CT-930CH, CT-930LPCH, CT-940CH","-"
http://www.panduit.com/heiler/CatalogCutSheets/CD-920-8%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-920%20Series.jpg,298-14311-ND,CD-920-4,Panduit Corp,CRIMP DIE,4,0,"224.54000","0","1","-","Active","Die Set","Splices and Terminals, 4 AWG","-","CT-2920, CT-2930/L, CT-2930/LE, CT-2940/LE, CT-920, CT-920CH, CT-930, CT-930CH, CT-930LPCH, CT-940CH","-"
http://www.panduit.com/heiler/CatalogCutSheets/CD-920-8%20Product%20Page_1.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-920%20Series.jpg,298-14309-ND,CD-920-4/0,Panduit Corp,CRIMP DIE,4,0,"224.54000","0","1","-","Active","Die Set","Splices and Terminals, 4/0 AWG","-","CT-2920, CT-2930/L, CT-2930/LE, CT-2940/LE, CT-920, CT-920CH, CT-930, CT-930CH, CT-930LPCH, CT-940CH","-"
http://www.panduit.com/heiler/CatalogCutSheets/CD-920-8%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-920%20Series.jpg,298-14305-ND,CD-920-2,Panduit Corp,CRIMP TOOL,4,0,"224.54000","0","1","-","Active","Die Set","Splices and Terminals, 2 AWG","-","CT-2920, CT-2930/L, CT-2930/LE, CT-2940/LE, CT-920, CT-920CH, CT-930, CT-930CH, CT-930LPCH, CT-940CH","-"
http://www.panduit.com/heiler/CatalogCutSheets/CD-920-8%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-920-2%5E0.JPG,298-14303-ND,CD-920-2/0,Panduit Corp,CRIMP DIE,3,0,"224.54000","0","1","-","Active","Die Set","Splices and Terminals, 2/0 AWG","-","CT-2920, CT-2930/L, CT-2930/LE, CT-2940/LE, CT-920, CT-920CH, CT-930, CT-930CH, CT-930LPCH, CT-940CH","-"
http://www.panduit.com/heiler/CatalogCutSheets/CD-920-8%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-920%20Series.jpg,298-14304-ND,CD-920-250,Panduit Corp,CRIMP DIE,3,0,"224.54000","0","1","-","Active","Die Set","Splices and Terminals, 250MCM","-","CT-2920, CT-2930/L, CT-2930/LE, CT-2940/LE, CT-920, CT-920CH, CT-930, CT-930CH, CT-930LPCH, CT-940CH","-"
http://www.panduit.com/heiler/CatalogCutSheets/CD-920-8%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-920%20Series.jpg,298-14315-ND,CD-920-6,Panduit Corp,CRIMP DIE,3,0,"224.54000","0","1","-","Active","Die Set","Splices and Terminals, 500MCM-8 AWG","-","CT-2920, CT-2930/L, CT-2930/LE, CT-2940/LE, CT-920, CT-920CH, CT-930, CT-930CH, CT-930LPCH, CT-940CH","-"
http://www.panduit.com/heiler/CatalogCutSheets/CD-920-8%20Product%20Page_1.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-920%20Series.jpg,298-14307-ND,CD-920-300,Panduit Corp,CRIMP DIE,3,0,"224.54000","0","1","-","Active","Die Set","Splices and Terminals, 300MCM","-","CT-2920, CT-2930/L, CT-2930/LE, CT-2940/LE, CT-920, CT-920CH, CT-930, CT-930CH, CT-930LPCH, CT-940CH","-"
http://www.panduit.com/heiler/CatalogCutSheets/CD-920-8%20Product%20Page_1.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-920%20Series.jpg,298-14308-ND,CD-920-350,Panduit Corp,CRIMP DIE FOR CT-920/930,3,0,"224.54000","0","1","-","Active","Die Set","Splices and Terminals, 350MCM","-","CT-2920, CT-2930/L, CT-2930/LE, CT-2940/LE, CT-920, CT-920CH, CT-930, CT-930CH, CT-930LPCH, CT-940CH","-"
http://www.panduit.com/heiler/CatalogCutSheets/CD-920-8%20Product%20Page_1.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-920%20Series.jpg,298-14310-ND,CD-920-400,Panduit Corp,CRIMP DIE FOR CT-920/930,3,0,"224.54000","0","1","-","Active","Die Set","Splices and Terminals, 400MCM","-","CT-2920, CT-2930/L, CT-2930/LE, CT-2940/LE, CT-920, CT-920CH, CT-930, CT-930CH, CT-930LPCH, CT-940CH","-"
http://www.panduit.com/heiler/CatalogCutSheets/CD-920-8%20Product%20Page_1.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-920%20Series.jpg,298-14314-ND,CD-920-600,Panduit Corp,CRIMP DIE FOR CT-920/930,3,0,"224.54000","0","1","-","Active","Die Set","Splices and Terminals, 600MCM","-","CT-2920, CT-2930/L, CT-2930/LE, CT-2940/LE, CT-920, CT-920CH, CT-930, CT-930CH, CT-930LPCH, CT-940CH","-"
http://www.panduit.com/heiler/CatalogCutSheets/CD-920-8%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-920%20Series.jpg,298-14301-ND,CD-920-1/0,Panduit Corp,CRIMP DIE,2,0,"224.54000","0","1","-","Active","Die Set","Splices and Terminals, 1/0 AWG","-","CT-2920, CT-2930/L, CT-2930/LE, CT-2940/LE, CT-920, CT-920CH, CT-930, CT-930CH, CT-930LPCH, CT-940CH","-"
http://www.panduit.com/heiler/CatalogCutSheets/CD-920-8%20Product%20Page_1.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-920%20Series.jpg,298-14313-ND,CD-920-500,Panduit Corp,CRIMP DIE FOR CT-920/930,2,0,"224.54000","0","1","-","Active","Die Set","Splices and Terminals, 500MCM","-","CT-2920, CT-2930/L, CT-2930/LE, CT-2940/LE, CT-920, CT-920CH, CT-930, CT-930CH, CT-930LPCH, CT-940CH","-"
http://www.panduit.com/heiler/CatalogCutSheets/CD-920-8%20Product%20Page_1.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-920-500.jpg,298-14312-ND,CD-920-500A,Panduit Corp,CRIMP DIE FOR CT-920/930,2,0,"224.54000","0","1","-","Active","Die Set","Splices and Terminals, 500MCM","-","CT-2920, CT-2930/L, CT-2930/LE, CT-2940/LE, CT-920, CT-920CH, CT-930, CT-930CH, CT-930LPCH, CT-940CH","-"
http://www.panduit.com/heiler/CatalogCutSheets/CD-920-8%20Product%20Page_1.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-920%20Series.jpg,298-14316-ND,CD-920-750,Panduit Corp,CRIMP DIE FOR CT-920/930,2,0,"224.54000","0","1","-","Active","Die Set","Splices and Terminals, 750MCM (kcmil)","-","CT-2920, CT-2930/L, CT-2930/LE, CT-2940/LE, CT-920, CT-920CH, CT-930, CT-930CH, CT-930LPCH, CT-940CH","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-8378&DocType=SS&DocLang=EN,//media.digikey.com/Photos/TE%20Connectivity/91337-2.jpg,A120152-ND,91337-2,TE Application Tooling,SIZE 16 PRO-CRIMPER DIE,2,0,"226.77000","0","1","-","Active","Die Set","Contacts, 14-18 AWG","-","1213890-1, 1213890-2, 1490076-2, 354940-1, 679304-1, 9-1478240-0","-"
https://www.molex.com/webdocs/datasheets/pdf/en-us/0190270111_APPLICATION_TOOLIN.pdf,-,WM21868-ND,0190270111,Molex,DIES VERSAKRIMP CONFINED 8AWG,4,0,"234.36000","0","1","ETC; Versakrimp","Active","Die Set","Splices and Terminals, 8 AWG","-","ATP-101, 19228-0030, 64016-2000","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-4027&DocType=SS&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/58537-1.jpg,A24776-ND,58537-1,TE Application Tooling,PRO CRIMPER DIE ASSEMBLY,3,0,"237.62000","0","1","Pro-Crimper III","Active","Die Set","Coaxial, RF - BNC","Diamond - 0.050""; Round - 0.240"", 0.256""","354940-1","RG-59, 62, Belden 9104, 9112"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=169917&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/169917.JPG,A120134-ND,169917,TE Application Tooling,TOOL CERTI-LOK DIE SET,3,0,"238.31000","0","1","Junior Power Timer","Active","Die Set","Rectangular Contacts, 13-20 AWG","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=539691-2&DocType=Customer+Drawing&DocLang=German,//media.digikey.com/Photos/TE%20Connectivity/539691-2.jpg,A120154-ND,539691-2,TE Application Tooling,ERGO DIE SET - PIDG & PLAST-GRIP,9,0,"244.13000","0","1","ERGOCRIMP, PIDG, Plasti-Grip","Active","Die Set","Splices and Terminals, 10-20 AWG","-","539635-1","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-4458&DocType=SS&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/58654-2.jpg,A120026-ND,58654-2,TE Application Tooling,PRO-CRIMPER DIE SET,10,0,"246.76000","0","1","Pro-Crimper III, AMPMODU II","Active","Die Set","Rectangular Contacts, 22-30 AWG","-","1213890-1, 1213890-2, 1490076-2, 354940-1, 679304-1, 9-1478240-0","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/298007x-01.pdf,-,380-1434-ND,2980073-01,Stewart Connector,TOOL DIE SET 6.8-7.5MM,4,0,"251.10000","0","1","-","Active","Die Set","Modular - RJ45 (8p8c)","-","2980078-01","Cat6"
http://www.panduit.com/heiler/CatalogCutSheets/CD-920-8%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-930-SERIES.jpg,298-14319-ND,CD-930G-250,Panduit Corp,CRIMP DIE FOR GCE250,5,0,"256.71000","0","1","-","Active","Die Set","Terminals, 1/0 AWG-250MCM (kcmil)","-","CT-930","-"
http://www.panduit.com/heiler/CatalogCutSheets/CD-920-8%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_CD-930-SERIES.jpg,298-14320-ND,CD-930G-500,Panduit Corp,CRIMP DIE FOR GCE500,3,0,"272.10000","0","1","-","Active","Die Set","Terminals, 1/0 AWG-250MCM (kcmil)","-","CT-930","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-4147&DocType=SS&DocLang=EN,//media.digikey.com/Photos/TE%20Connectivity/58246-3.jpg,58246-3-ND,58246-3,TE Application Tooling,TOOL HEAD ASSY FOR MTA-100,8,0,"274.35000","0","1","MTA-100","Active","Terminating Head","Rectangular IDC Connectors, 22-28 AWG","-","58074-1, 58075-1","-"
https://www.molex.com/webdocs/datasheets/pdf/en-us/0192880105_APPLICATION_TOOLIN.pdf,-,WM23013-ND,0192880105,Molex,DIES FIQD 16-14 ATP-BB-275-CC,2,0,"292.95000","0","1","ETC; InsulKrimp","Active","Die Set","Quick Connects Terminals, 14-16 AWG","-","ATP-101, 19228-0030, 64016-2000","-"
https://www.molex.com/webdocs/datasheets/pdf/en-us/0192880233_APPLICATION_TOOLIN.pdf,-,WM23015-ND,0192880233,Molex,DIES FIQD 26-24 ATP-M-675-CC,2,0,"292.95000","0","1","ETC; InsulKrimp","Active","Die Set","Quick Connects Terminals, 24-26 AWG","-","ATP-101, 19228-0030, 64016-2000","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-8918&DocType=SS&DocLang=EN,//media.digikey.com/photos/TE%20Connectivity/91388-2.jpg,A120027-ND,91388-2,TE Application Tooling,PRO-CRIMPER DIE,2,0,"296.36000","0","1","Pro-Crimper III","Active","Die Set","Rectangular Contacts, 18-22 AWG","-","354940-1","-"
http://fctgroup.com/fileadmin/images/03-Produkte/02-Steckverbinder/06-D-Sub_Mixed_Layout/Werkzeuge.pdf,//media.digikey.com/Photos/Molex/1731120077.JPG,WM12697-ND,1731120077,Molex,FCT TOOL CRIMPING DIE,3,0,"302.15000","0","1","173112","Active","Positioner","D-Sub Contacts","-","173112-0075","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/09990000862_100587192DRW002B.pdf,-,1195-8556-ND,09990000862,HARTING,HYDRAULIC CRIMP TOOL 120KN CRIMP,2,0,"308.08000","0","1","*","Active","-","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/09990000864_100587214DRW002B.pdf,-,1195-8558-ND,09990000864,HARTING,HYDRAULIC CRIMP TOOL 120KN CRIMP,2,0,"308.08000","0","1","*","Active","-","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/09990000866_100587219DRW002B.pdf,-,1195-8560-ND,09990000866,HARTING,HYDRAULIC CRIMP TOOL 120KN CRIMP,2,0,"308.08000","0","1","*","Active","-","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/09990000867_100587236DRW002B.pdf,-,1195-8561-ND,09990000867,HARTING,HYDRAULIC CRIMP TOOL 120KN CRIMP,2,0,"308.08000","0","1","*","Active","-","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/09990000868_100587237DRW002B.pdf,-,1195-8562-ND,09990000868,HARTING,HYDRAULIC CRIMP TOOL 120KN CRIMP,2,0,"308.08000","0","1","*","Active","-","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/09990000869_100587241DRW002B.pdf,-,1195-8563-ND,09990000869,HARTING,HYDRAULIC CRIMP TOOL 120KN CRIMP,2,0,"308.08000","0","1","*","Active","-","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/09990000870_100587244DRW002B.pdf,-,1195-8564-ND,09990000870,HARTING,HYDRAULIC CRIMP TOOL 120KN CRIMP,2,0,"308.08000","0","1","*","Active","-","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/09990000871_100587247DRW002B.pdf,-,1195-8565-ND,09990000871,HARTING,HYDRAULIC CRIMP TOOL 120KN CRIMP,2,0,"308.08000","0","1","*","Active","-","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/09990000872_100587248DRW002B.pdf,-,1195-8566-ND,09990000872,HARTING,HYDRAULIC CRIMP TOOL 120KN CRIMP,2,0,"308.08000","0","1","*","Active","-","-","-","-","-"
-,-,298-16945-ND,CD-940G-500,Panduit Corp,"CRIMP DIE, CRIMPS GCE500-500",2,0,"308.48000","0","1","-","Active","Die Set","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=539747-2&DocType=Customer+Drawing&DocLang=German,//media.digikey.com/photos/TE%20Connectivity/539747-2.jpg,A120019-ND,539747-2,TE Application Tooling,DIE UMNL,14,0,"352.63000","0","1","ERGOCRIMP, Universal MATE-N-LOK","Active","Die Set","Rectangular Contacts, 14-16 AWG","-","539635-1","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=539745-2&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/539745-2.jpg,A120184-ND,539745-2,TE Application Tooling,DIE F6.3FF REC.,6,0,"352.63000","0","1","ERGOCRIMP, Fastin-Faston","Active","Die Set","Quick Connects Terminals, 1.25-6.0mm²","-","539635-1","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=411-18185&DocType=SS&DocLang=German,//media.digikey.com/photos/TE%20Connectivity/539733-2.jpg,A120044-ND,539733-2,TE Application Tooling,"DIE SPT 0,2-2,5MM",5,0,"352.63000","0","1","ERGOCRIMP, Standard Power Timer","Active","Die Set","Rectangular Contacts, 14-24 AWG","-","539635-1","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=539731-2&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/539731-2.jpg,A120153-ND,539731-2,TE Application Tooling,TOOL DIE SET FOR 6.3MM FF,2,0,"352.63000","0","1","ERGOCRIMP, Fastin-Faston","Active","Die Set","Quick Connects Terminals, 13-17 AWG","-","539635-1","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=539730-2&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/539730-2.jpg,A120041-ND,539730-2,TE Application Tooling,"DIE 3,5 MNL",2,0,"352.63000","0","1","ERGOCRIMP, MATE-N-LOK","Active","Die Set","Rectangular Contacts, 14-18 AWG","-","539635-1","-"
https://www.panduit.com/content/dam/panduit/en/products/media/0/30/830/2830/102072830.pdf,-,298-19669-ND,CD-920-F91,Panduit Corp,"LARGE FERRULE DIE INSERT, 920 ""U",2,0,"360.54000","0","1","*","Active","-","-","-","-","-"
-,-,298-19670-ND,CD-920-F92,Panduit Corp,"LARGE FERRULE DIE INSERT, 920 ""U",2,0,"360.54000","0","1","*","Active","-","-","-","-","-"
-,-,298-19671-ND,CD-920-F93,Panduit Corp,"LARGE FERRULE DIE INSERT, 920 ""U",2,0,"360.54000","0","1","*","Active","-","-","-","-","-"
https://www.molex.com/pdm_docs/ats/638161730-000.pdf,//media.digikey.com/Photos/Molex/0638161730.jpg,WM22690-ND,0638161730,Molex,CRIMP HEAD SQ FERRULE 8-24 AWG,5,0,"366.19000","0","1","GWconnect","Active","Crimp Head","Ferrules, 8-24 AWG","-","63816-0270, 63816-0280, 63816-1500","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-9876&DocType=SS&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/58485-1.jpg,A9975-ND,58485-1,TE Application Tooling,DIE SET HEX CRIMP ""N"" COAXIAL,6,0,"366.64000","0","1","Pro-Crimper III","Active","Die Set","Coaxial, RF - N","Hex - 0.068"", 0.100"", 0.429""","354940-1","RG-8, 9, 11, 213, 214, 216"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=539721-2&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/539721-2.jpg,A120054-ND,539721-2,TE Application Tooling,"DIE MCP/2,8 0,35 MM",2,0,"377.81000","0","1","ERGOCRIMP, MCP","Active","Die Set","Rectangular Contacts, 22 AWG","-","539635-1","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=408-4064&DocType=SS&DocLang=EN,//media.digikey.com/photos/Tyco%20Photos/58517-2.JPG,A19531-ND,58517-2,TE Application Tooling,DIE SET CST-100,8,0,"388.50000","0","1","Pro-Crimper III, CST-100","Active","Die Set","Rectangular Contacts, 22-26 AWG","-","354940-1, 679304-1","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=539732-2&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/539732-2.jpg,A120056-ND,539732-2,TE Application Tooling,DIE .156 DIA REC.,3,0,"390.00000","0","1","ERGOCRIMP","Active","Die Set","928926","-","539635-1","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1579022-2&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/9-1579022-2.jpg,A120029-ND,9-1579022-2,TE Application Tooling,CERTILOK DIE FASTON 6.3,3,0,"394.89000","0","1","Certi-Lok, Faston","Active","Die Set","Quick Connects Terminals, 16-20 AWG","-","169400","-"
https://www.molex.com/webdocs/datasheets/pdf/en-us/0192880095_APPLICATION_TOOLIN.pdf,-,WM23012-ND,0192880095,Molex,DIES MALE/FEMALE CPLR 14-22 AWG,3,0,"425.25000","0","1","ETC; InsulKrimp; Perma-Seal","Active","Die Set","Quick Connects Terminals, 14-22 AWG","-","ATP-101, 19228-0030, 64016-2000","-"
https://www.molex.com/webdocs/datasheets/pdf/en-us/0192880165_APPLICATION_TOOLIN.pdf,//media.digikey.com/photos/Molex/0192880165.jpg,WM21877-ND,0192880165,Molex,DIES F.I. FLAGS 16-14AWG,2,0,"425.25000","0","1","InsulKrimp","Active","Die Set","Quick Connects Terminals, 14-16 AWG","-","ATP-101, 19228-0030, 64016-2000","-"
https://www.molex.com/webdocs/datasheets/pdf/en-us/0192880410_APPLICATION_TOOLIN.pdf,-,WM23016-ND,0192880410,Molex,ATP TOOLING KIT,2,0,"425.25000","0","1","Perma-Seal","Active","Die Set","Terminals, 14-16 AWG","-","ATP-101, 19228-0030, 64016-2000","-"
https://www.molex.com/pdm_docs/ats/ATS-190270088.pdf,-,WM22918-ND,0190270088,Molex,DIES SPLICES 10-12AWG 14-16AWGHD,2,0,"425.25000","0","1","InsulKrimp; Krimptite; VersaKrimp","Active","Die Set","Splices and Terminals, 10-12 AWG and 14-16 AWG HD","-","ATP-101, 19228-0030, 64016-2000","-"
http://fctgroup.com/fileadmin/images/03-Produkte/02-Steckverbinder/06-D-Sub_Mixed_Layout/Werkzeuge.pdf,//media.digikey.com/Photos/Molex/1731120089.JPG,WM12708-ND,1731120089,Molex,FCT TOOL CRIMPING DIE,2,0,"443.53000","0","1","173112","Active","Positioner","D-Sub Contacts","-","173112-0075","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=539753-2&DocType=Customer+Drawing&DocLang=German,//media.digikey.com/photos/TE%20Connectivity/539753-2.JPG,A120018-ND,539753-2,TE Application Tooling,DIE ERGO UMNL,8,0,"467.25000","0","1","ERGOCRIMP, Mini-Universal MATE-N-LOK","Active","Die Set","Contacts, 18-22 AWG","-","539635-1","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=4-1579001-3&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/4-1579001-3.jpg,A120051-ND,4-1579001-3,TE Application Tooling,"ERGO DIE MCP 1,2 LL",5,0,"468.00000","0","1","ERGOCRIMP","Active","Die Set","1418759, 1452654","-","539635-1","-"
