Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Color","For Use With/Related Products","Material","Label Type","Label Size"
http://www.panduit.com/heiler/CatalogCutSheets/D-SFCC1--WW-ENG-PT1164.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PCT-1055.JPG,298-10855-ND,PCT-1055,Panduit Corp,"SFTYTAG,LO DGR LOCKED OUT DO NT",15,0,"6.16000","0","1","Bulk","-","Obsolete","-","-","Plastic","-","-"
-,-,PCT-1006-ND,PCT-1006,Panduit Corp,"SFTYTAG,DGR DEFECT EQPMNT, BK A",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1011-ND,PCT-1011,Panduit Corp,"SFTYTAG,DGR DO NOT ENTER, BK A",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1012-ND,PCT-1012,Panduit Corp,"SFTYTAG,DGR OUT OF ORDER, BK A",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1013-ND,PCT-1013,Panduit Corp,"SFTYTAG,LDDRDMGD/UNSFDONTUSE,BK",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1014-ND,PCT-1014,Panduit Corp,"SFTYTAG,DGRDONTUSEREASONTAGGED,B",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1015-ND,PCT-1015,Panduit Corp,"SFTYTAG,DANGER (BLANK), BK B",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1016-ND,PCT-1016,Panduit Corp,"SFTYTAG,DGR DO NOT ENTER, BK B",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1017-ND,PCT-1017,Panduit Corp,"SFTYTAG,DGR DO NOT OPERATE, BK B",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1018-ND,PCT-1018,Panduit Corp,"SFTYTAG,DGR DO NOT START, BK B",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1019-ND,PCT-1019,Panduit Corp,"SFTYTAG,DGR UNSAFE DO NOT USE, B",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1020-ND,PCT-1020,Panduit Corp,"SFTYTAG,DGR DO NOT USE, BK B",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1021-ND,PCT-1021,Panduit Corp,"SFTYTAG,DGRDONTUSEREASONTAGGED,B",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1022-ND,PCT-1022,Panduit Corp,"SFTYTAG,DGR DO NOT STRT THS MACH",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1023-ND,PCT-1023,Panduit Corp,"SFTYTAG,DGR DEFECT EQPMNT, BK B",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1024-ND,PCT-1024,Panduit Corp,"SFTYTAG,DGR OUT OF ORDER, BK B",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1025-ND,PCT-1025,Panduit Corp,"SFTYTAG,DGR OUT OF SERVICE, BK B",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1026-ND,PCT-1026,Panduit Corp,"SFTYTAG,RED DGR DO NT OP, BK B",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1027-ND,PCT-1027,Panduit Corp,"SFTYTAG,DANGER (BLANK), BK SAME",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1028-ND,PCT-1028,Panduit Corp,"TAG, BLANK, WHITE",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1029-ND,PCT-1029,Panduit Corp,"TAG, BLANK, ORANGE",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1030-ND,PCT-1030,Panduit Corp,"TAG, BLANK, RED",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1031-ND,PCT-1031,Panduit Corp,"TAG, BLANK, YELLOW",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1032-ND,PCT-1032,Panduit Corp,"TAG, BLANK, BLUE",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1033-ND,PCT-1033,Panduit Corp,"TAG, BLANK, GREEN",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1035-ND,PCT-1035,Panduit Corp,"SFTYTAG,CTN OUT OF ORDER, BK A",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1036-ND,PCT-1036,Panduit Corp,"SFTYTAG,CTN DO NOT OPERATE, BK A",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1038-ND,PCT-1038,Panduit Corp,"SFTYTAG,CTN DEFECTIVE DO NOT USE",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1039-ND,PCT-1039,Panduit Corp,"SFTYTAG,CTN OUT OF ORDER, BK B",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1040-ND,PCT-1040,Panduit Corp,"SFTYTAG,CTN DO NOT OPERATE, BK B",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1041-ND,PCT-1041,Panduit Corp,"SFTYTAG,CAUTION (BLANK), BK B",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1042-ND,PCT-1042,Panduit Corp,"SFTYTAG,CTN UNSAFE DO NT USE, BK",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1043-ND,PCT-1043,Panduit Corp,"SFTYTAG,CAUTION (BLANK), BK SAME",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1044-ND,PCT-1044,Panduit Corp,"SFTYTAG,EMPTY CYLNDR DO NOT USE",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1045-ND,PCT-1045,Panduit Corp,"SFTYTAG,FULL CYLNDR READ FR USE",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1046-ND,PCT-1046,Panduit Corp,"SFTYTAG,CYLNDR EMPTY/IN USE/FULL",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1047-ND,PCT-1047,Panduit Corp,"SFTYTAG,EMRG SHWR & EYE WSH TST",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1061-ND,PCT-1061,Panduit Corp,"SFTYTAG,NOTICE (BLANK), BK SAME",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1063-ND,PCT-1063,Panduit Corp,"SFTYTAG,DGR DO NT OP (BI-SP) BK",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1064-ND,PCT-1064,Panduit Corp,"SFTYTAG,WARNING (BLANK), BK SAME",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1065-ND,PCT-1065,Panduit Corp,"SFTYTAG,BARRICADE, BK-DO NOT REM",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1067-ND,PCT-1067,Panduit Corp,"SFTYTAG,CTN BARRICADE TAG",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1068-ND,PCT-1068,Panduit Corp,"SFTYTAG,BARRICADE",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1117-ND,PCT-1117,Panduit Corp,"SFTYTAG,HOT WORK PERMIT, BK A",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1118-ND,PCT-1118,Panduit Corp,"SFTYTAG,(NFPA DMND)",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1119-ND,PCT-1119,Panduit Corp,"SFTYTAG,(NFPA DMND), BK PPE",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1120-ND,PCT-1120,Panduit Corp,"SFTYTAG,(NFPA DMND), BK TRGT ORG",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1124-ND,PCT-1124,Panduit Corp,"SFTYTAG,(HMCIS), BK PPE/AREA PRO",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1125-ND,PCT-1125,Panduit Corp,"SFTYTAG,DGR DO NT OP (BI-SP), BK",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1126-ND,PCT-1126,Panduit Corp,"SFTYTAG,DGR DO NT ENTR (BI-SP),",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1127-ND,PCT-1127,Panduit Corp,"SFTYTAG,DANGER (BLANK) (BI-SP),",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1128-ND,PCT-1128,Panduit Corp,"SFTYTAG,TO USE FIRE EXT, BK INSP",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1130-ND,PCT-1130,Panduit Corp,"SFTYTAG,INSPECTED RDY TO USE",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1131-ND,PCT-1131,Panduit Corp,"SFTYTAG,INFORMATION",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1132-ND,PCT-1132,Panduit Corp,"SFTYTAG,REPAIR",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1133-ND,PCT-1133,Panduit Corp,"SFTYTAG,OUT OF SERVICE",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1134-ND,PCT-1134,Panduit Corp,"SFTYTAG,MAINT HOLD TAG",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1135-ND,PCT-1135,Panduit Corp,"SFTYTAG,FORKLIFT INSPECTION",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1136-ND,PCT-1136,Panduit Corp,"SFTYTAG,INSPECTION RECORD",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1137-ND,PCT-1137,Panduit Corp,"SFTYTAG,MAINTENANCE RECORD",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1138-ND,PCT-1138,Panduit Corp,"SFTYTAG,SAFETY INSPECTION",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1139-ND,PCT-1139,Panduit Corp,"SFTYTAG,SCAFFOLD INSPECTION",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1140-ND,PCT-1140,Panduit Corp,"SFTYTAG,SCAFFOLD PRMT INCMPLT",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1141-ND,PCT-1141,Panduit Corp,"SFTYTAG,SCAFFOLD WARNING",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1142-ND,PCT-1142,Panduit Corp,"SFTYTAG,SCAFFOLD PRMT CMPLT",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1143-ND,PCT-1143,Panduit Corp,"SFTYTAG,SCAFFOLD SAFE",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1144-ND,PCT-1144,Panduit Corp,"SFTYTAG,DGR DO NT USE THS LDDR",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1145-ND,PCT-1145,Panduit Corp,"SFTYTAG,FORKLIFT INSPECTION",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1146-ND,PCT-1146,Panduit Corp,"SFTYTAG,DGR, DO NT USE THS FRKLF",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1147-ND,PCT-1147,Panduit Corp,"SFTYTAG,LADDER INSPECTION",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1148-ND,PCT-1148,Panduit Corp,"SFTYTAG,AED INSPECTION",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1151-ND,PCT-1151,Panduit Corp,"SFTTAG,DGRUNSAFEDONTUSE(BI-SP),B",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1152-ND,PCT-1152,Panduit Corp,"SFTYTAG,OUT OF SRVC (BI-SP), BK",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1153-ND,PCT-1153,Panduit Corp,"SFTYTAG,CTN DO NT OP (BI-SP) BK",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1154-ND,PCT-1154,Panduit Corp,"SFTYTAG,SCAFFOLD DANGER",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1155-ND,PCT-1155,Panduit Corp,"SFTYTAG,SCAFFOLD, CAUTION",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1156-ND,PCT-1156,Panduit Corp,"SFTYTAG,SCAFFOLD, OK",0,0,"6.35000","0","1","-","*","Active","-","-","-","-","-"
-,-,PSCT-1028-ND,PSCT-1028,Panduit Corp,"TAG, BLANK, WHITE",0,0,"6.48000","0","1","-","*","Active","-","-","-","-","-"
-,-,PSCT-1029-ND,PSCT-1029,Panduit Corp,"TAG, BLANK, ORANGE",0,0,"6.48000","0","1","-","*","Active","-","-","-","-","-"
-,-,PSCT-1030-ND,PSCT-1030,Panduit Corp,"TAG, BLANK, RED",0,0,"6.48000","0","1","-","*","Active","-","-","-","-","-"
-,-,PSCT-1031-ND,PSCT-1031,Panduit Corp,"TAG, BLANK, YELLOW",0,0,"6.48000","0","1","-","*","Active","-","-","-","-","-"
-,-,PSCT-1032-ND,PSCT-1032,Panduit Corp,"TAG, BLANK, BLUE",0,0,"6.48000","0","1","-","*","Active","-","-","-","-","-"
-,-,PSCT-1033-ND,PSCT-1033,Panduit Corp,"TAG, BLANK, GREEN",0,0,"6.48000","0","1","-","*","Active","-","-","-","-","-"
-,-,PSCT-1118-ND,PSCT-1118,Panduit Corp,"SFTYTAG,(NFPA DMND)",0,0,"6.48000","0","1","-","*","Active","-","-","-","-","-"
-,-,PSCT-1119-ND,PSCT-1119,Panduit Corp,"SFTYTAG,(NFPA DMND), BK PPE",0,0,"6.48000","0","1","-","*","Active","-","-","-","-","-"
-,-,PSCT-1120-ND,PSCT-1120,Panduit Corp,"SFTYTAG,(NFPA DMND), BK TRGT ORG",0,0,"6.48000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1013-ND,PVT-1013,Panduit Corp,"SFTYTAG,LDDRDMGD/UNSFDONTUSE,BK",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1015-ND,PVT-1015,Panduit Corp,"SFTYTAG,DANGER (BLANK), BK B",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1018-ND,PVT-1018,Panduit Corp,"SFTYTAG,DGR DO NOT START, BK B",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1019-ND,PVT-1019,Panduit Corp,"SFTYTAG,DGR UNSAFE DO NOT USE, B",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1020-ND,PVT-1020,Panduit Corp,"SFTYTAG,DGR DO NOT USE, BK B",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1021-ND,PVT-1021,Panduit Corp,"SFTYTAG,DGRDONTUSEREASONTAGGED,B",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1022-ND,PVT-1022,Panduit Corp,"SFTYTAG,DGR DO NOT STRT THS MACH",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1023-ND,PVT-1023,Panduit Corp,"SFTYTAG,DGR DEFECT EQPMNT, BK B",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1024-ND,PVT-1024,Panduit Corp,"SFTYTAG,DGR OUT OF ORDER, BK B",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1027-ND,PVT-1027,Panduit Corp,"SFTYTAG,DANGER (BLANK), BK SAME",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1029-ND,PVT-1029,Panduit Corp,"TAG, BLANK, ORANGE",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1032-ND,PVT-1032,Panduit Corp,"TAG, BLANK, BLUE",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1033-ND,PVT-1033,Panduit Corp,"TAG, BLANK, GREEN",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1037-ND,PVT-1037,Panduit Corp,"SFTYTAG,CAUTION (BLANK), BK A",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1038-ND,PVT-1038,Panduit Corp,"SFTYTAG,CTN DEFECTIVE DO NOT USE",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1039-ND,PVT-1039,Panduit Corp,"SFTYTAG,CTN OUT OF ORDER, BK B",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1040-ND,PVT-1040,Panduit Corp,"SFTYTAG,CTN DO NOT OPERATE, BK B",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1041-ND,PVT-1041,Panduit Corp,"SFTYTAG,CAUTION (BLANK), BK B",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1042-ND,PVT-1042,Panduit Corp,"SFTYTAG,CTN UNSAFE DO NT USE, BK",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1044-ND,PVT-1044,Panduit Corp,"SFTYTAG,EMPTY CYLNDR DO NOT USE",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1045-ND,PVT-1045,Panduit Corp,"SFTYTAG,FULL CYLNDR READ FR USE",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1046-ND,PVT-1046,Panduit Corp,"SFTYTAG,CYLNDR EMPTY/IN USE/FULL",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1052-ND,PVT-1052,Panduit Corp,"SFTYTAG,LO DGR DO NT OP MAINT DE",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1053-ND,PVT-1053,Panduit Corp,"SFTYTAG,LO DGR DO NOT START",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1056-ND,PVT-1056,Panduit Corp,"SFTYTAG,LO DGR EQUIPMENT LCKD OU",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1063-ND,PVT-1063,Panduit Corp,"SFTYTAG,DGR DO NT OP (BI-SP) BK",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1064-ND,PVT-1064,Panduit Corp,"SFTYTAG,WARNING (BLANK), BK SAME",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1068-ND,PVT-1068,Panduit Corp,"SFTYTAG,BARRICADE",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1117-ND,PVT-1117,Panduit Corp,"SFTYTAG,HOT WORK PERMIT, BK A",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1118-ND,PVT-1118,Panduit Corp,"SFTYTAG,(NFPA DMND)",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1119-ND,PVT-1119,Panduit Corp,"SFTYTAG,(NFPA DMND), BK PPE",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1120-ND,PVT-1120,Panduit Corp,"SFTYTAG,(NFPA DMND), BK TRGT ORG",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1124-ND,PVT-1124,Panduit Corp,"SFTYTAG,(HMCIS), BK PPE/AREA PRO",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1125-ND,PVT-1125,Panduit Corp,"SFTYTAG,DGR DO NT OP (BI-SP), BK",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1126-ND,PVT-1126,Panduit Corp,"SFTYTAG,DGR DO NT ENTR (BI-SP),",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_PVT-1127.JPG,PVT-1127-ND,PVT-1127,Panduit Corp,"SFTYTAG,DANGER (BLANK) (BI-SP),",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1130-ND,PVT-1130,Panduit Corp,"SFTYTAG,INSPECTED RDY TO USE",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1131-ND,PVT-1131,Panduit Corp,"SFTYTAG,INFORMATION",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1132-ND,PVT-1132,Panduit Corp,"SFTYTAG,REPAIR",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1134-ND,PVT-1134,Panduit Corp,"SFTYTAG,MAINT HOLD TAG",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1135-ND,PVT-1135,Panduit Corp,"SFTYTAG,FORKLIFT INSPECTION",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1137-ND,PVT-1137,Panduit Corp,"SFTYTAG,MAINTENANCE RECORD",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1139-ND,PVT-1139,Panduit Corp,"SFTYTAG,SCAFFOLD INSPECTION",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1140-ND,PVT-1140,Panduit Corp,"SFTYTAG,SCAFFOLD PRMT INCMPLT",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1141-ND,PVT-1141,Panduit Corp,"SFTYTAG,SCAFFOLD WARNING",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1143-ND,PVT-1143,Panduit Corp,"SFTYTAG,SCAFFOLD SAFE",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1144-ND,PVT-1144,Panduit Corp,"SFTYTAG,DGR DO NT USE THS LDDR",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1145-ND,PVT-1145,Panduit Corp,"SFTYTAG,FORKLIFT INSPECTION",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1146-ND,PVT-1146,Panduit Corp,"SFTYTAG,DGR, DO NT USE THS FRKLF",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1147-ND,PVT-1147,Panduit Corp,"SFTYTAG,LADDER INSPECTION",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1148-ND,PVT-1148,Panduit Corp,"SFTYTAG,AED INSPECTION",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1152-ND,PVT-1152,Panduit Corp,"SFTYTAG,OUT OF SRVC (BI-SP), BK",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-1153-ND,PVT-1153,Panduit Corp,"SFTYTAG,CTN DO NT OP (BI-SP) BK",0,0,"9.95000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1157-ND,PCT-1157,Panduit Corp,"SFTYTAG,SCAFFOLD 3 IN 1",0,0,"10.71000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-157-D-ND,PVT-157-D,Panduit Corp,"SEMI-RIGID PLASTIC TAG, 'PLASTIC",0,0,"11.97000","0","1","-","*","Active","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/C10918(PVT-_-F).pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PVT-41-F.jpg,PVT-41-F-ND,PVT-41-F,Panduit Corp,TAG ELECTRL WARN 5.75""X3"" BLK/RD,0,0,"12.08000","0","1","Bulk","-","Active","Black and Red Legend, White Background","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
-,-,PVT-41R-ND,PVT-41R,Panduit Corp,TAG ELECTRL WARN 5.75""X3"" BLK/RD,0,0,"12.08000","0","1","Bulk","-","Active","Black and Red Legend, White Background","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
-,-,PVT-43-D-ND,PVT-43-D,Panduit Corp,TAG ELECTRL WARN 5.75""X3"" BLK/RD,0,0,"12.08000","0","1","Bulk","-","Active","Black and Red Legend, White Background","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
http://www.panduit.com/heiler/PartDrawings/C10978.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PVT-97(-Q).jpg,PVT-97-ND,PVT-97,Panduit Corp,TAG ELECTRL WARN 5.75""X3"" BLK/RD,0,0,"12.08000","0","1","Bulk","-","Active","Black and Red Legend, White Background","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
http://www.panduit.com/heiler/PartDrawings/C10918(PVT-_-F).pdf,-,PVT-98-F-ND,PVT-98-F,Panduit Corp,TAG ELECTRL WARN 5.75""X3"" BLK/RD,0,0,"12.08000","0","1","Bulk","-","Active","Black and Red Legend, White Background","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
-,-,PVT-98R-ND,PVT-98R,Panduit Corp,TAG ELECTRL WARN 5.75""X3"" BLK/RD,0,0,"12.08000","0","1","Bulk","-","Active","Black and Red Legend, White Background","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
http://www.panduit.com/heiler/PartDrawings/C10497.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PVT-99.jpg,PVT-99-ND,PVT-99,Panduit Corp,TAG ELECTRL WARN 5.75""X3"" BLK/RD,0,0,"12.08000","0","1","Bulk","-","Active","Black and Red Legend, White Background","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
-,-,PVT-150-D-ND,PVT-150-D,Panduit Corp,"SEMI-RIGID PLASTIC TAG, 'PLASTIC",0,0,"12.08000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-23-S-ND,PVT-23-S,Panduit Corp,"SPANISH PLASTIC TAG, 'PELIGRO NO",0,0,"12.08000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-41-S-ND,PVT-41-S,Panduit Corp,"SPANISH PLASTIC TAG, 'PELIGRO NO",0,0,"12.08000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-42-D-ND,PVT-42-D,Panduit Corp,"SEMI-RIGID PLASTIC TAG, 'DANGER",0,0,"12.08000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-44-D-ND,PVT-44-D,Panduit Corp,"SEMI-RIGID PLASTIC TAG, 'PLASTIC",0,0,"12.08000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-97-S-ND,PVT-97-S,Panduit Corp,"SPANISH PLASTIC TAG, 'PELIGRO UN",0,0,"12.08000","0","1","-","*","Active","-","-","-","-","-"
