Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Function","Applications","Number of Channels","Interface","Voltage - Supply","Operating Temperature","Specifications","Package / Case","Supplier Device Package"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD1895.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/28-TSSOP.jpg,AD1895AYRSZRLDKR-ND,AD1895AYRSZRL,Analog Devices Inc.,IC SAMP-RATEHP/CONV 24BIT 28SSOP,1500,1500,"Digi-Reel","0","1","Digi-Reel®","-","Active","Sample Rate Converter","Digital Audio Interfacing","2","I²S, TDM","3.3V, 5V","-40°C ~ 105°C (TA)","6kHz ~ 215kHz","28-SSOP (0.209"", 5.30mm Width)","28-SSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fdit4192,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/28-TSSOP.jpg,DIT4192IPW-ND,DIT4192IPW,Texas Instruments,IC DIG AUDIO TRANSMTR 5V 28TSSOP,3921,10000,"6.25000","0","1","Tube","-","Active","Line Driver","Pre-Amplifier, Professional Audio","1","SPI","4.5V ~ 5.5V","-40°C ~ 85°C (TA)","Differential Output","28-TSSOP (0.173"", 4.40mm Width)","28-TSSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fsrc4190,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040065;DB;28.jpg,296-15337-5-ND,SRC4190IDB,Texas Instruments,IC 192KHZ SAMPL RATE CONV 28SSOP,2642,1850,"7.92000","0","1","Tube","-","Active","Sample Rate Converter","Digital Audio Interfacing","2","I²S, TDM","3.3V","-45°C ~ 85°C (TA)","4kHz ~ 212kHz","28-SSOP (0.209"", 5.30mm Width)","28-SSOP"
http://www.microsemi.com/document-portal/doc_download/127161-zl38012-shortform-datasheet-sept10,//media.digikey.com/Renders/Microsemi%20Consumer%20Medical%20Product%20Grp%20Renders/1403;56QFN-1.0-8x8;;56.jpg,ZL38012LDG1-ND,ZL38012LDG1,Microchip Technology,IC VOICE PROCESSOR CODEC 56QFN,779,0,"8.52000","0","1","Tray","-","Active","Voice Processor","Communication Systems","2","I²S, SPI, UART","1.2V","-40°C ~ 85°C (TA)","163.84Mbps","56-VFQFN Exposed Pad","56-QFN (8x8)"
https://d3uzseaevmutz1.cloudfront.net/pubs/proDatasheet/CS8416_F3.pdf,//media.digikey.com/Renders/Cirrus%20Logic%20Renders/1556;28QFN-.90-5X5;;28.jpg,598-1723-ND,CS8416-CNZ,Cirrus Logic Inc.,IC RCVR DGTL 192KHZ 28QFN COMM,2588,0,"8.78000","0","1","Tube","-","Active","Audio Receiver","Digital Audio Interfacing","8","I²C, SPI","3.3V ~ 5V","-10°C ~ 70°C (TA)","32kHz ~ 192kHz","28-VFQFN Dual Rows, Exposed Pad","28-QFN (5x5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpga2311,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DIP16_SOT38-1%20Pkg.jpg,PGA2311P-ND,PGA2311P,Texas Instruments,IC 5V STEREO AUD VOL CTRL 16-DIP,1279,800,"9.52000","0","1","Tube","-","Active","Volume Control","Automotive Audio, Musical Instruments, Professional Audio","2","SPI","±4.75V ~ 5.25V","-40°C ~ 85°C (TA)","31.5dB ~ -95.5dB","16-DIP (0.300"", 7.62mm)","16-PDIP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm2706,//media.digikey.com/Renders/Texas%20Instr%20Renders/32-PJT.jpg,296-15275-ND,PCM2706PJT,Texas Instruments,IC STEREO AUD DAC W/USB 32-TQFP,272,4750,"10.27000","0","1","Tray","-","Active","Audio Signal Processor","Audio Systems","2","I²S","3V ~ 3.6V","-40°C ~ 125°C (TA)","-","32-TQFP","32-TQFP (7x7)"
https://d3uzseaevmutz1.cloudfront.net/pubs/proDatasheet/WM8805_v4.5.pdf,//media.digikey.com/Renders/Cirrus%20Logic%20Renders/1556;28SSOP-5.30;;28.jpg,598-2396-ND,WM8805GEDS/V,Cirrus Logic Inc.,IC TXRX S/PDIF 8:1 DGTL 28SSOP,240,0,"10.70000","0","1","Tube","-","Active","Audio Transceiver","Professional Audio","8","I²S","2.7V ~ 3.6V","-40°C ~ 85°C (TA)","32kHz ~ 192kHz","28-SSOP (0.209"", 5.30mm Width)","28-SSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpga2311,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DIP16_SOT38-1%20Pkg.jpg,PGA2311PA-ND,PGA2311PA,Texas Instruments,IC 5V STEREO AUD VOL CTRL 16-DIP,530,10000,"11.01000","0","1","Tube","-","Active","Volume Control","Automotive Audio, Musical Instruments, Professional Audio","2","SPI","±4.75V ~ 5.25V","-40°C ~ 85°C (TA)","31.5dB ~ -95.5dB","16-DIP (0.300"", 7.62mm)","16-PDIP"
https://d3uzseaevmutz1.cloudfront.net/pubs/proDatasheet/CS8427_F5.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/28-SOIC.jpg,598-1733-ND,CS8427-CSZ,Cirrus Logic Inc.,IC TXRX DGTL AUDIO 96KHZ 28SOIC,512,0,"13.88000","0","1","Tube","-","Not For New Designs","Audio Transceiver","Automotive Audio, Musical Instruments, Professional Audio","2","I²C, SPI","4.5V ~ 5.5V","-10°C ~ 70°C (TA)","8kHz ~ 108kHz","28-SOIC (0.295"", 7.50mm Width)","28-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fsrc4392,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-TQFP-PFB.jpg,296-26676-ND,SRC4392IPFB,Texas Instruments,IC SAMPLE RATE CONV 2CH 48-TQFP,500,10000,"16.63000","0","1","Tray","-","Active","Sample Rate Converter","Digital Audio Interfacing","2","I²C, SPI","3V ~ 3.6V","-40°C ~ 85°C (TA)","4kHz ~ 216kHz","48-TQFP","48-TQFP (7x7)"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/TAS5518.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-TQFP.jpg,296-17249-ND,TAS5518PAG,Texas Instruments,IC PWM PROC 8CH DIG AUDIO 64TQFP,1861,9920,"20.02000","0","1","Tray","-","Not For New Designs","Modulator","Digital Audio Interfacing","8","I²C, I²S","3V ~ 3.6V","-20°C ~ 70°C (TA)","32kHz ~ 192kHz","64-TQFP","64-TQFP (10x10)"
https://d3uzseaevmutz1.cloudfront.net/pubs/proDatasheet/CS3308_F1.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-LQFP.jpg,598-1598-ND,CS3308-CQZ,Cirrus Logic Inc.,IC ANLG VOL CTRL 8CH DGTL 48LQFP,302,0,"21.89000","0","1","Tray","-","Active","Volume Control","Audio Systems","8","I²C, SPI","4.75V ~ 5.25V","0°C ~ 70°C (TA)","-96dB, +22dB","48-LQFP","48-LQFP (7x7)"
https://datasheets.maximintegrated.com/en/ds/MAX9890.pdf,//media.digikey.com/renders/Maxim%20Renders/9-UCSP_21-0093L.jpg,MAX9890AEBL+-ND,MAX9890AEBL+,Maxim Integrated,IC SUPP CLICK-POP 9UCSP,2340,0,"0.97000","0","1","Strip","-","Active","Noise Reduction","Consumer Audio","2","Analog","2.7V ~ 5.5V","-40°C ~ 85°C (TA)","36dB","9-WFBGA, CSPBGA","9-UCSP"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd3491fs-e.pdf,//media.digikey.com/renders/Rohm%20Renders/32-SSOP_SSOPA32%20Pkg.jpg,BD3491FS-E2TR-ND,BD3491FS-E2,Rohm Semiconductor,IC SOUND PROCESSOR 32SSOP,2000,0,"1.01500","0","2000","Tape & Reel (TR)","-","Active","Audio Signal Processor","Consumer Audio","2","I²C","4.75V ~ 9.5V","-40°C ~ 85°C (TA)","-","32-SOP (0.213"", 5.40mm Width)","32-SSOPA"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd3491fs-e.pdf,//media.digikey.com/renders/Rohm%20Renders/32-SSOP_SSOPA32%20Pkg.jpg,BD3491FS-E2CT-ND,BD3491FS-E2,Rohm Semiconductor,IC SOUND PROCESSOR 32SSOP,3988,0,"2.20000","0","1","Cut Tape (CT)","-","Active","Audio Signal Processor","Consumer Audio","2","I²C","4.75V ~ 9.5V","-40°C ~ 85°C (TA)","-","32-SOP (0.213"", 5.40mm Width)","32-SSOPA"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd3491fs-e.pdf,//media.digikey.com/renders/Rohm%20Renders/32-SSOP_SSOPA32%20Pkg.jpg,BD3491FS-E2DKR-ND,BD3491FS-E2,Rohm Semiconductor,IC SOUND PROCESSOR 32SSOP,3988,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Audio Signal Processor","Consumer Audio","2","I²C","4.75V ~ 9.5V","-40°C ~ 85°C (TA)","-","32-SOP (0.213"", 5.40mm Width)","32-SSOPA"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd37521fs-e.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-xSOP.jpg,BD37521FS-E2TR-ND,BD37521FS-E2,Rohm Semiconductor,IC SOUND PROCESSOR 24SSOP,2000,0,"2.23300","0","2000","Tape & Reel (TR)","-","Active","Audio Tone Processor","Automotive Audio, Consumer Audio","4","I²C","7V ~ 9.5V","-40°C ~ 85°C (TA)","-","24-SOP (0.213"", 5.40mm Width)","24-SSOPA"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd37521fs-e.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-xSOP.jpg,BD37521FS-E2CT-ND,BD37521FS-E2,Rohm Semiconductor,IC SOUND PROCESSOR 24SSOP,2000,0,"4.35000","0","1","Cut Tape (CT)","-","Active","Audio Tone Processor","Automotive Audio, Consumer Audio","4","I²C","7V ~ 9.5V","-40°C ~ 85°C (TA)","-","24-SOP (0.213"", 5.40mm Width)","24-SSOPA"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd37521fs-e.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-xSOP.jpg,BD37521FS-E2DKR-ND,BD37521FS-E2,Rohm Semiconductor,IC SOUND PROCESSOR 24SSOP,2000,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Audio Tone Processor","Automotive Audio, Consumer Audio","4","I²C","7V ~ 9.5V","-40°C ~ 85°C (TA)","-","24-SOP (0.213"", 5.40mm Width)","24-SSOPA"
-,//media.digikey.com/Renders/Microsemi%20Consumer%20Medical%20Product%20Grp%20Renders/1403;64QFN-1-9x9;;64.jpg,ZL38062LDF1TR-ND,ZL38062LDF1,Microchip Technology,IC AUDIO PROC SEC CAM 56WLCSP,2700,0,"4.82813","0","2700","Tape & Reel (TR)","AcuEdge™","Active","Audio Signal Processor","Consumer Audio","1","I²C, SPI, UART","-","-","-","64-VFQFN Exposed Pad","64-QFN (9x9)"
-,//media.digikey.com/Renders/Microsemi%20Consumer%20Medical%20Product%20Grp%20Renders/1403;64QFN-1-9x9;;64.jpg,ZL38062LDF1CT-ND,ZL38062LDF1,Microchip Technology,IC VOICE PROCESSOR,3298,0,"8.92000","0","1","Cut Tape (CT)","AcuEdge™","Active","Audio Signal Processor","Consumer Audio","1","I²C, SPI, UART","-","-","-","64-VFQFN Exposed Pad","64-QFN (9x9)"
-,//media.digikey.com/Renders/Microsemi%20Consumer%20Medical%20Product%20Grp%20Renders/1403;64QFN-1-9x9;;64.jpg,ZL38062LDF1DKR-ND,ZL38062LDF1,Microchip Technology,IC VOICE PROCESSOR,3298,0,"Digi-Reel","0","1","Digi-Reel®","AcuEdge™","Active","Audio Signal Processor","Consumer Audio","1","I²C, SPI, UART","-","-","-","64-VFQFN Exposed Pad","64-QFN (9x9)"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd34701ks2-e.pdf,//media.digikey.com/Renders/Rohm%20Renders/846;SQFP52;;52.jpg,BD34701KS2-ND,BD34701KS2,Rohm Semiconductor,IC SOUND PROCESSOR 7.1CH 52SQFP,986,0,"5.10000","0","1","Tray","-","Active","Audio Signal Processor","Consumer Audio","8","Serial","6.5V ~ 7.5V","-40°C ~ 85°C (TA)","-","52-LQFP","-"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd3401ks2-e.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-LQFP.jpg,BD3401KS2-ND,BD3401KS2,Rohm Semiconductor,IC SOUND PROCESSOR 64SQFP,1000,0,"5.93000","0","1","Tray","-","Active","Audio Signal Processor","Pre-Amplifier","2","2-Wire Serial","8V ~ 9.5V","-25°C ~ 75°C (TA)","-","64-LQFP","64-SQFP-T (12x12)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm2706c,//media.digikey.com/Renders/Texas%20Instr%20Renders/32-PJT.jpg,296-39144-ND,PCM2706CPJT,Texas Instruments,IC DAC 16BIT AUDIO W/USB 32TQFP,235,2750,"8.44000","0","1","Tray","-","Active","Audio Signal Processor","Audio Systems","2","I²C, SPI","3V ~ 3.6V","-40°C ~ 125°C (TA)","-","32-TQFP","32-TQFP (7x7)"
https://d3uzseaevmutz1.cloudfront.net/pubs/proDatasheet/CS44600_F1.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-LQFP.jpg,598-1068-5-ND,CS44600-CQZ,Cirrus Logic Inc.,IC AMP CTLR DGTL 6CH 64LQFP,238,0,"9.45000","0","1","Tube","-","Not For New Designs","Fully Integrated Processor","Pre-Amplifier","6","I²C, SPI","2.5V ~ 5V","-10°C ~ 70°C (TA)","Class D","64-LQFP","64-LQFP (10x10)"
http://www.microsemi.com/document-portal/doc_download/127159-zl38005-datasheet-converted,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/100-LQFP.jpg,ZL38005QCG1-ND,ZL38005QCG1,Microchip Technology,IC VOICE PROCESSOR 100LQFP,400,0,"10.91000","0","1","Tray","-","Active","Voice Processor","Communication Systems","2","I²S, SPI, UART","1.2V","-40°C ~ 85°C (TA)","163.84Mbps","100-LQFP","100-LQFP (14x14)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fsrc4382,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-TQFP-PFB.jpg,296-26675-ND,SRC4382IPFB,Texas Instruments,IC SAMPLE RATE CONV 2CH 48-TQFP,238,10000,"13.31000","0","1","Tray","-","Active","Sample Rate Converter","Digital Audio Interfacing","2","I²C, SPI","3V ~ 3.6V","-40°C ~ 85°C (TA)","4kHz ~ 216kHz","48-TQFP","48-TQFP (7x7)"
http://www.vishay.com/docs/62970/dg2592.pdf,//media.digikey.com/Renders/Vishay%20Siliconix%20Renders/MINIQFN-10L%20Pkg.jpg,DG2592DN-T1-GE4TR-ND,DG2592DN-T1-GE4,Vishay Siliconix,IC AUDIO JACK DETECTOR MINIQFN10,3000,0,"0.43960","0","3000","Tape & Reel (TR)","-","Active","Detection Switch","Consumer Audio","1","-","1.6V ~ 5.5V","-40°C ~ 85°C (TA)","-","10-UFQFN","10-miniQFN (1.4x1.8)"
http://www.vishay.com/docs/62970/dg2592.pdf,//media.digikey.com/Renders/Vishay%20Siliconix%20Renders/MINIQFN-10L%20Pkg.jpg,DG2592DN-T1-GE4CT-ND,DG2592DN-T1-GE4,Vishay Siliconix,IC AUDIO JACK DETECTOR MINIQFN10,3000,0,"1.07000","0","1","Cut Tape (CT)","-","Active","Detection Switch","Consumer Audio","1","-","1.6V ~ 5.5V","-40°C ~ 85°C (TA)","-","10-UFQFN","10-miniQFN (1.4x1.8)"
http://www.vishay.com/docs/62970/dg2592.pdf,//media.digikey.com/Renders/Vishay%20Siliconix%20Renders/MINIQFN-10L%20Pkg.jpg,DG2592DN-T1-GE4DKR-ND,DG2592DN-T1-GE4,Vishay Siliconix,IC AUDIO JACK DETECTOR MINIQFN10,3000,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Detection Switch","Consumer Audio","1","-","1.6V ~ 5.5V","-40°C ~ 85°C (TA)","-","10-UFQFN","10-miniQFN (1.4x1.8)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/95/6e/66/88/65/6d/40/15/CD00128611.pdf/files/CD00128611.pdf/jcr:content/translations/en.CD00128611.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/28-SOIC.jpg,497-19238-ND,TDA7303,STMicroelectronics,IC AUDIO PROCESSOR STEREO 28-SOI,1400,0,"2.04000","0","1","Tube","Automotive, AEC-Q100","Active","Audio Tone Processor","Automotive Audio, Consumer Audio","2","I²C","6V ~ 10V","-40°C ~ 85°C (TA)","1.25dB","28-SOIC (0.295"", 7.50mm Width)","28-SO"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd37069fv-m-e.pdf,//media.digikey.com/Renders/Rohm%20Renders/Rohm-40-SSOPB.jpg,BD37069FV-ME2TR-ND,BD37069FV-ME2,Rohm Semiconductor,BD37069FV-M IS A SOUND PROCESSOR,2000,0,"2.10000","0","2000","Tape & Reel (TR)","Automotive, AEC-Q100","Active","Audio Processor","Automotive Audio","6","I²C","7V ~ 9.5V","-40°C ~ 85°C","-","40-SSOP (0.213"", 5.40mm Width)","40-SSOPB"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd37069fv-m-e.pdf,//media.digikey.com/Renders/Rohm%20Renders/Rohm-40-SSOPB.jpg,BD37069FV-ME2CT-ND,BD37069FV-ME2,Rohm Semiconductor,BD37069FV-M IS A SOUND PROCESSOR,2000,0,"4.09000","0","1","Cut Tape (CT)","Automotive, AEC-Q100","Active","Audio Processor","Automotive Audio","6","I²C","7V ~ 9.5V","-40°C ~ 85°C","-","40-SSOP (0.213"", 5.40mm Width)","40-SSOPB"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd37069fv-m-e.pdf,//media.digikey.com/Renders/Rohm%20Renders/Rohm-40-SSOPB.jpg,BD37069FV-ME2DKR-ND,BD37069FV-ME2,Rohm Semiconductor,BD37069FV-M IS A SOUND PROCESSOR,2000,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100","Active","Audio Processor","Automotive Audio","6","I²C","7V ~ 9.5V","-40°C ~ 85°C","-","40-SSOP (0.213"", 5.40mm Width)","40-SSOPB"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fina1650,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040064-3;PW;14.jpg,296-53069-ND,INA1651IPW,Texas Instruments,LINEAR OPERATIONAL (OP) AMP,1075,2430,"2.77000","0","1","-","SoundPlus™","Active","Audio Receiver","Audio","1","-","4.5V ~ 36V, ±2.25V ~ 18V","-40°C ~ 125°C (TA)","-","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd37067fv-m-e.pdf,//media.digikey.com/Renders/Rohm%20Renders/Rohm-40-SSOPB.jpg,BD37067FV-ME2TR-ND,BD37067FV-ME2,Rohm Semiconductor,SOUND PROCESSOR FOR CAR AUDIO BU,2000,0,"2.87280","0","2000","Tape & Reel (TR)","Automotive, AEC-Q100","Active","Audio Processor","Automotive Audio","6","I²C","7V ~ 9.5V","-40°C ~ 85°C","-","40-SSOP (0.213"", 5.40mm Width)","40-SSOPB"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd37067fv-m-e.pdf,//media.digikey.com/Renders/Rohm%20Renders/Rohm-40-SSOPB.jpg,BD37067FV-ME2CT-ND,BD37067FV-ME2,Rohm Semiconductor,SOUND PROCESSOR FOR CAR AUDIO BU,2000,0,"5.60000","0","1","Cut Tape (CT)","Automotive, AEC-Q100","Active","Audio Processor","Automotive Audio","6","I²C","7V ~ 9.5V","-40°C ~ 85°C","-","40-SSOP (0.213"", 5.40mm Width)","40-SSOPB"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd37067fv-m-e.pdf,//media.digikey.com/Renders/Rohm%20Renders/Rohm-40-SSOPB.jpg,BD37067FV-ME2DKR-ND,BD37067FV-ME2,Rohm Semiconductor,SOUND PROCESSOR FOR CAR AUDIO BU,2000,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100","Active","Audio Processor","Automotive Audio","6","I²C","7V ~ 9.5V","-40°C ~ 85°C","-","40-SSOP (0.213"", 5.40mm Width)","40-SSOPB"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si824x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-4409-ND,SI8241BB-D-IS1,Silicon Labs,IC DRIVER CLASS D AUDIO 16SOIC,718,0,"3.30000","0","1","Tube","-","Active","Line Driver","Pre-Amplifier","2","Analog","4.5V ~ 5.5V","-40°C ~ 125°C (TA)","Class D","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd37034fv-m-e.pdf,//media.digikey.com/Renders/Rohm%20Renders/Rohm-28-SSOP.jpg,BD37034FV-ME2TR-ND,BD37034FV-ME2,Rohm Semiconductor,GENERAL-PURPOSE ELECTRONIC VOLUM,2000,0,"3.78000","0","2000","Tape & Reel (TR)","Automotive, AEC-Q100","Active","Audio Processor","Automotive Audio","5","I²C","7V ~ 9.5V","-40°C ~ 85°C","-","28-TSSOP (0.220"", 5.60mm Width)","28-SSOPB"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd37034fv-m-e.pdf,//media.digikey.com/Renders/Rohm%20Renders/Rohm-28-SSOP.jpg,BD37034FV-ME2CT-ND,BD37034FV-ME2,Rohm Semiconductor,GENERAL-PURPOSE ELECTRONIC VOLUM,2000,0,"6.62000","0","1","Cut Tape (CT)","Automotive, AEC-Q100","Active","Audio Processor","Automotive Audio","5","I²C","7V ~ 9.5V","-40°C ~ 85°C","-","28-TSSOP (0.220"", 5.60mm Width)","28-SSOPB"
http://rohmfs.rohm.com/en/products/databook/datasheet/ic/audio_video/audio_processor/bd37034fv-m-e.pdf,//media.digikey.com/Renders/Rohm%20Renders/Rohm-28-SSOP.jpg,BD37034FV-ME2DKR-ND,BD37034FV-ME2,Rohm Semiconductor,GENERAL-PURPOSE ELECTRONIC VOLUM,2000,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100","Active","Audio Processor","Automotive Audio","5","I²C","7V ~ 9.5V","-40°C ~ 85°C","-","28-TSSOP (0.220"", 5.60mm Width)","28-SSOPB"
https://www.rohm.com/datasheet/BM94803AEKU/bm94803aeku-e,//media.digikey.com/Renders/Rohm%20Renders/Rohm-HTQFP128UA.jpg,BM94803AEKU-Z-ND,BM94803AEKU-Z,Rohm Semiconductor,AUDIO 1-CHIP SOC,894,0,"10.39000","0","1","Tray","-","Active","Audio Signal Processor","Consumer Audio","-","I²C, SPI, UART","1.5V, 3.3V","-40°C ~ 85°C (TA)","-","128-TQFP Exposed Pad","128-HTQFP (14x14)"
http://www.onsemi.com/pub/Collateral/R3920-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/488;-127DN;-;-25.jpg,R3920-CFAB-E1BOS-ND,R3920-CFAB-E1B,ON Semiconductor,IC DSP PREFIT RHYTHM R3920 SIP25,40,0,"78.43000","0","1","Tray","-","Active","Audio Signal Processor","-","16","-","-","-","-","25-FLGA","25-SIP (5.59x3.18)"
https://www.diodes.com/assets/Datasheets/AZV5001.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZV5001.jpg,AZV5001RA4-7DITR-ND,AZV5001RA4-7,Diodes Incorporated,IC COMPARATOR X2-DFN1210-6,0,40000,"0.13485","0","5000","Tape & Reel (TR)","-","Active","Detection Switch","Consumer Audio","1","-","1.6V ~ 5V","-40°C ~ 85°C (TA)","-","6-XFDFN","X2-DFN1210-6"
https://www.diodes.com/assets/Datasheets/AZV5001.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZV5001.jpg,AZV5001RA4-7DICT-ND,AZV5001RA4-7,Diodes Incorporated,IC COMPARATOR X2-DFN1210-6,3700,0,"0.42000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","Detection Switch","Consumer Audio","1","-","1.6V ~ 5V","-40°C ~ 85°C (TA)","-","6-XFDFN","X2-DFN1210-6"
https://www.diodes.com/assets/Datasheets/AZV5001.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZV5001.jpg,AZV5001RA4-7DIDKR-ND,AZV5001RA4-7,Diodes Incorporated,IC COMPARATOR X2-DFN1210-6,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","Detection Switch","Consumer Audio","1","-","1.6V ~ 5V","-40°C ~ 85°C (TA)","-","6-XFDFN","X2-DFN1210-6"
https://www.diodes.com/assets/Datasheets/AZV5002.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZV5002.jpg,AZV5002DS-7DITR-ND,AZV5002DS-7,Diodes Incorporated,IC COMP SNGL U-QFN1418-10,0,0,"0.17438","0","3000","Tape & Reel (TR)","-","Active","Detection Switch","Consumer Audio","1","-","1.6V ~ 5V","-40°C ~ 85°C (TA)","-","10-UFQFN","U-QFN1418-10"
https://www.diodes.com/assets/Datasheets/AZV5002.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZV5002.jpg,AZV5002DS-7DICT-ND,AZV5002DS-7,Diodes Incorporated,IC COMP SNGL U-QFN1418-10,2985,0,"0.51000","0","1","Cut Tape (CT)","-","Active","Detection Switch","Consumer Audio","1","-","1.6V ~ 5V","-40°C ~ 85°C (TA)","-","10-UFQFN","U-QFN1418-10"
https://www.diodes.com/assets/Datasheets/AZV5002.pdf,//media.digikey.com/Photos/Diodes%20Photos/MFG_AZV5002.jpg,AZV5002DS-7DIDKR-ND,AZV5002DS-7,Diodes Incorporated,IC COMP SNGL U-QFN1418-10,2985,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Detection Switch","Consumer Audio","1","-","1.6V ~ 5V","-40°C ~ 85°C (TA)","-","10-UFQFN","U-QFN1418-10"
https://www.diodes.com/assets/Datasheets/PAM8100.pdf,//media.digikey.com/Renders/Diodes%20Renders/14-TSSOP.jpg,PAM8100RRRDITR-ND,PAM8100RRR,Diodes Incorporated,IC AUDIO LINE DRIVER 14TSSOP,0,102500,"0.18600","0","2500","Tape & Reel (TR)","-","Active","Line Driver","Consumer Audio","2","-","2.5V ~ 5V","-40°C ~ 85°C (TA)","-","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
