Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Connector Type","Length","Cable Type","Color","Shielding","Usage"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/1721001-03.pdf,//media.digikey.com/photos/Qualtek%20Photos/1721001-03.JPG,Q396-ND,1721001-03,Qualtek,CBL HDMI M-M CON 3' 30AWG,2037,0,"7.71000","0","1","-","Active","HDMI-A Male to HDMI-A Male","3.00' (914.40mm)","Round","Black","Shielded","High Definition Multimedia Interface"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/1721005-06.pdf,//media.digikey.com/photos/Qualtek%20Photos/1721005-06.JPG,Q398-ND,1721005-06,Qualtek,CBL HDMI M-M A CON 6' 28 AWG,2376,0,"8.17000","0","1","-","Active","HDMI-A Male to HDMI-A Male","6.0' (1.83m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p569001.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P569-001.jpg,TL1665-ND,P569-001,Tripp Lite,1FT HIGH SPEED HDMI CABLE WITH E,555,0,"8.24000","0","1","-","Active","HDMI-A Male to HDMI-A Male","1.00' (304.80mm)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p561006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P561-xxx.jpg,TL684-ND,P561-006,Tripp Lite,CABLE DVI TMDS 6' MALE TO MALE,637,0,"10.17000","0","1","-","Active","DVI-D Single Link, Male to DVI-D Single Link, Male","6.0' (1.83m)","Round","Black","Shielded","Digital Visual Interface"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/1721009-10.pdf,//media.digikey.com/Photos/Qualtek%20Photos/1721009-10.JPG,Q400-ND,1721009-10,Qualtek,CBL HDMI M-M CON 10' 28 AWG,1157,0,"10.43000","0","1","-","Active","HDMI-A Male to HDMI-A Male","10.0' (3.05m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://www.molex.com/pdm_docs/sd/887689810_sd.pdf,//media.digikey.com/Photos/Molex/0887689820.jpg,WM19091-ND,0887689810,Molex,CABLE ASSEM HDMI-HDMI 19POS 2M,218,0,"12.36000","0","1","88768","Active","HDMI-A Male to HDMI-A Male","6.6' (2.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
"//media.digikey.com/pdf/Data%20Sheets/Tripp%20Lite/P580-001,003,006,010_Sch.pdf",//media.digikey.com/Photos/Tripplite%20Photos/MFG_P580-xxx%20Series.jpg,TL719-ND,P580-006,Tripp Lite,CABLE ASSY DISPLAYPORT W/LATCH,166,0,"17.48000","0","1","-","Active","DisplayPort Male to DisplayPort Male","6.0' (1.83m)","Round","Black","Shielded","Multi Media"
https://www.molex.com/pdm_docs/sd/887689830_sd.pdf,//media.digikey.com/Photos/Molex/0887689820.jpg,WM14088-ND,0887689830,Molex,CABLE HDMI TO HDMI AWG 5M,619,0,"17.53000","0","1","88768","Active","HDMI-A Male to HDMI-A Male","16.4' (5.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/1321019-06.pdf,//media.digikey.com/photos/Qualtek%20Photos/MFG_13210%20SERIES.jpg,Q385-ND,1321019-06,Qualtek,CBL DVI(24+5) CON 6' 28 AWG,1252,0,"17.99000","0","1","-","Active","DVI-I Dual Link, Male to DVI-I Dual Link, Male","6.0' (1.83m)","Round","Black","Shielded","Digital Visual Interface"
https://assets.tripplite.com/product-pdfs/en/p568006ra.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P568-006-RA.jpg,TL695-ND,P568-006-RA,Tripp Lite,HDMI CABLE RA CONN 6',158,0,"18.45000","0","1","-","Active","HDMI-A Male to HDMI-A Male, R/A","6.0' (1.83m)","Round","Black","Double Shielded","High Definition Multimedia Interface"
"//media.digikey.com/pdf/Data%20Sheets/Tripp%20Lite/P580-001,003,006,010_Sch.pdf",//media.digikey.com/Photos/Tripplite%20Photos/MFG_P580-xxx%20Series.jpg,TL720-ND,P580-010,Tripp Lite,CABLE ASSY DISPLAYPORT W/LATCH,147,0,"18.54000","0","1","-","Active","DisplayPort Male to DisplayPort Male","10.0' (3.05m)","Round","Black","Shielded","Multi Media"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/750-10011-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/750-10011%20SERIES.jpg,1175-1169-ND,750-10011-00200,CNC Tech,CBL DVI-D 24+1 MALE-MALE 2M,730,0,"18.69000","0","1","-","Active","DVI-D Dual Link, Male to DVI-D Dual Link, Male","6.6' (2.00m)","Round","Black","Shielded","Digital Visual Interface"
https://assets.tripplite.com/product-pdfs/en/p136000.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P136-000.jpg,TL623-ND,P136-000,Tripp Lite,DISPLAYPORT MALE HDMI FEMALE,130,0,"19.00000","0","1","-","Active","DisplayPort Male to HDMI-A Female","0.500' (152.40mm, 6.00"")","Round","Black","-","High Definition Multimedia Interface"
https://www.molex.com/pdm_docs/sd/687860003_sd.pdf,//media.digikey.com/Photos/Molex/687860006.jpg,WM1283-ND,0687860003,Molex,CONN CABLE ASSY A-D 32AWG 2M,814,0,"20.43000","0","1","68786","Active","HDMI-A Male to Micro HDMI-D Male","6.6' (2.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p581006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P581-0xx%20Series.jpg,TL738-ND,P581-006,Tripp Lite,DISPLAYPORT TO DVI CABLE M/M 6',112,0,"25.41000","0","1","-","Active","DisplayPort Male to DVI-D Male","6.0' (1.83m)","Round","Black","-","Digital Visual Interface"
https://assets.tripplite.com/product-pdfs/en/p579003.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P579-003.JPG,TL1371-ND,P579-003,Tripp Lite,DISPLAYPORT EXTENSION CABLE WITH,184,0,"28.40000","0","1","-","Active","DisplayPort Male to DisplayPort Female","3.00' (914.40mm)","Round","Black","Shielded","Multi Media"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1770019&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/1770019%20SERIES.jpg,A35077-ND,1770019-1,TE Connectivity AMP Connectors,CABLE HDMI-HDMI 2M,655,0,"40.15000","0","1","-","Active","HDMI-A Male to HDMI-A Male","6.6' (2.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p560050.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P560-0xx%20Series.jpg,TL682-ND,P560-050,Tripp Lite,CABLE SHIELDED DVI-D M/M 50',107,0,"65.93000","0","1","-","Active","DVI-D Dual Link, Male to DVI-D Dual Link, Male","50.0' (15.24m)","Round","Black","Shielded","Digital Visual Interface"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/978_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_978.jpg,1528-1575-ND,978,Adafruit Industries LLC,PANEL MOUNT HDMI CABLE - 40 CM,227,0,"5.95000","0","1","-","Active","HDMI-A Female, Panel Mount to HDMI-A Male","1.31' (400.00mm)","Round","Black","-","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p568003.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P568-0xx%20Series.jpg,TL691-ND,P568-003,Tripp Lite,HDMI DIGITAL CABLE SHIELDED 3',565,0,"8.53000","0","1","-","Active","HDMI-A Male to HDMI-A Male","3.00' (914.40mm)","Round","Black","Double Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p561003.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P561-xxx.jpg,TL683-ND,P561-003,Tripp Lite,CABLE DVI TMDS 3' MALE TO MALE,152,0,"9.27000","0","1","-","Active","DVI-D Single Link, Male to DVI-D Single Link, Male","3.00' (914.40mm)","Round","Black","Shielded","Digital Visual Interface"
https://assets.tripplite.com/product-pdfs/en/p569006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P569-0xx%20Series.jpg,TL707-ND,P569-006,Tripp Lite,HDMI VIDEO AUDIO CABLE M/M 6',119,0,"9.29000","0","1","-","Active","HDMI-A Male to HDMI-A Male","6.0' (1.83m)","Round","Black","Shielded","High Definition Multimedia Interface"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/1321003-03.pdf,//media.digikey.com/photos/Qualtek%20Photos/MFG_13210%20SERIES.jpg,Q377-ND,1321003-03,Qualtek,CBL DVI(18+1) CON 3' 28 AWG,2632,0,"9.41000","0","1","-","Active","DVI-D Single Link, Male to DVI-D Single Link, Male","3.00' (914.40mm)","Round","Black","Shielded","Digital Visual Interface"
https://assets.tripplite.com/product-pdfs/en/p560003.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P560%20Series.jpg,TL676-ND,P560-003,Tripp Lite,CABLE SHIELDED DVI-D M/M 3',144,0,"9.76000","0","1","-","Active","DVI-D Dual Link, Male to DVI-D Dual Link, Male","3.00' (914.40mm)","Round","Black","Shielded","Digital Visual Interface"
http://www.assmann-wsw.com/fileadmin/datasheets/AK-340100-010-S.pdf,//media.digikey.com/Photos/Assmann%20Photos/MFG_AK-340100-xx0-S.jpg,AE11251-ND,AK-340100-010-S,Assmann WSW Components,CABLE DISPLAYPORT-DISPLAYPORT,175,0,"11.09000","0","1","-","Active","DisplayPort Male to DisplayPort Male","3.3' (1.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p571003mini.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P571-00x-MINI%20Series.jpg,TL714-ND,P571-003-MINI,Tripp Lite,HDMI TO MINI HDMI CABLE 3',221,0,"11.15000","0","1","-","Active","HDMI-A Male to HDMI-C Male","3.00' (914.40mm)","Round","Black","Shielded","High Definition Multimedia Interface"
https://www.molex.com/pdm_docs/sd/887689900_sd.pdf,//media.digikey.com/Photos/Molex/0887689820.jpg,WM16614-ND,0887689900,Molex,CABLE HDMI TO HDMI 30 AWG 1.0 M,721,0,"11.47000","0","1","88768","Active","HDMI-A Male to HDMI-A Male","3.3' (1.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p571006mini.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P571-00x-MINI%20Series.jpg,TL715-ND,P571-006-MINI,Tripp Lite,HDMI TO MINI HDMI CABLE 6',136,0,"12.22000","0","1","-","Active","HDMI-A Male to HDMI-C Male","6.0' (1.83m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p568010.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P568-0xx%20Series.jpg,TL698-ND,P568-010,Tripp Lite,CABLE HDMI-M TO HDMI-M 10',426,0,"12.64000","0","1","-","Active","HDMI-A Male to HDMI-A Male","10.0' (3.05m)","Round","Black","Double Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p562006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P562-006.jpg,TL687-ND,P562-006,Tripp Lite,CABLE DVI TMDS 6' MALE TO FEMALE,104,0,"13.33000","0","1","-","Active","DVI-D Dual Link, Male to DVI-D Dual Link, Female","6.0' (1.83m)","Round","Black","Shielded","Digital Visual Interface"
https://assets.tripplite.com/product-pdfs/en/p570003micro.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P570-00x-MICRO%20Series.jpg,TL712-ND,P570-003-MICRO,Tripp Lite,HDMI TO MICRO HDMI CABLE 3',272,0,"13.80000","0","1","-","Active","HDMI-A Male to Micro HDMI-D Male","3.00' (914.40mm)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p569006mf.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P569-006-MF.jpg,TL1669-ND,P569-006-MF,Tripp Lite,CABLE HDMI-A M TO HDMI-A FM 6',187,0,"14.22000","0","1","-","Active","HDMI-A Female to HDMI-A Male","6.0' (1.83m)","Round","Black","Unshielded","High Definition Multimedia Interface"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/1321009-03.pdf,//media.digikey.com/photos/Qualtek%20Photos/MFG_13210%20SERIES.jpg,Q380-ND,1321009-03,Qualtek,CBL DVI(24+5) CON 3' 28 AWG,562,1500,"14.87000","0","1","-","Active","DVI-I Dual Link, Male to DVI-I Dual Link, Male","3.00' (914.40mm)","Round","Black","Shielded","Digital Visual Interface"
https://www.molex.com/pdm_docs/sd/687860007_sd.pdf,//media.digikey.com/Photos/Molex/687860007.jpg,WM1286-ND,0687860007,Molex,CONN CABLE ADT A-D AWG32 0.2M,372,0,"14.88000","0","1","68786","Active","HDMI-A Female to Micro HDMI-D Male","0.656' (200.00mm, 7.87"")","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p162001kpabk.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P162-001-KPA-BK.jpg,TL1041-ND,P162-001-KPA-BK,Tripp Lite,HIGH-SPEED HDMI WITH ETHERNET AL,217,0,"15.11000","0","1","-","Active","HDMI-A Female to HDMI-A Male","1.00' (304.80mm)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p560010.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P560-0xx%20Series.jpg,TL678-ND,P560-010,Tripp Lite,CABLE DVI TMDS 10' MALE TO MALE,389,0,"15.33000","0","1","-","Active","DVI-D Dual Link, Male to DVI-D Dual Link, Male","10.0' (3.05m)","Round","Black","Shielded","Digital Visual Interface"
https://assets.tripplite.com/product-pdfs/en/p560006dli.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P560-006-DLI.jpg,TL2160-ND,P560-006-DLI,Tripp Lite,"CABLE DVI-D M/M, 3.5MM M/M 6'",231,0,"15.33000","0","1","-","Active","DVI-I Dual Link, Male to DVI-I Dual Link, Male","6.0' (1.83m)","Round","Black","Shielded","Digital Visual Interface"
"//media.digikey.com/pdf/Data%20Sheets/Tripp%20Lite/P580-001,003,006,010_Sch.pdf",//media.digikey.com/Photos/Tripplite%20Photos/MFG_P580-001.jpg,TL1673-ND,P580-001,Tripp Lite,CABLE ASSY DISPLAYPORT W/LATCH,279,0,"15.78000","0","1","-","Active","DisplayPort Male to DisplayPort Male","1.00' (304.80mm)","Round","Black","Shielded","Multi Media"
"//media.digikey.com/pdf/Data%20Sheets/Tripp%20Lite/P580-001,003,006,010_Sch.pdf",//media.digikey.com/Photos/Tripplite%20Photos/MFG_P580-xxx%20Series.jpg,TL718-ND,P580-003,Tripp Lite,CABLE ASSY DISPLAYPORT W/LATCH,112,0,"16.00000","0","1","-","Active","DisplayPort Male to DisplayPort Male","3.00' (914.40mm)","Round","Black","Shielded","Multi Media"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/743-50010-00050.pdf,//media.digikey.com/Photos/CnC%20Tech/743-50010-xxxxx.JPG,1175-1765-ND,743-50010-00050,CNC Tech,MINI DP MALE TO HDMI FEMALE 0.5M,142,0,"16.17000","0","1","-","Active","HDMI-A Female to Mini DisplayPort Male","1.64' (500.00mm)","Round","White","Shielded","High Definition Multimedia Interface"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/1321033-16.pdf,//media.digikey.com/photos/Qualtek%20Photos/MFG_13210%20SERIES.jpg,Q392-ND,1321033-16,Qualtek,CBL DVI(18+1) CON 16' 28 AWG,638,0,"16.49000","0","1","-","Active","DVI-D Single Link, Male to DVI-D Single Link, Male","16.0' (4.88m)","Round","Black","Shielded","Digital Visual Interface"
https://assets.tripplite.com/product-pdfs/en/p560015.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P560-0xx%20Series.jpg,TL679-ND,P560-015,Tripp Lite,CABLE SHIELDED DVI-D M/M 15',203,0,"19.06000","0","1","-","Active","DVI-D Dual Link, Male to DVI-D Dual Link, Male","15.0' (4.57m)","Round","Black","Shielded","Digital Visual Interface"
https://www.molex.com/pdm_docs/sd/687860001_sd.pdf,//media.digikey.com/Photos/Molex/687860006.jpg,WM11268-ND,0687860001,Molex,CABLE ASSY HDMI D-A 1M 34AWG,648,0,"19.59000","0","1","68786","Active","HDMI-A Male to Micro HDMI-D Male","3.3' (1.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
http://cnctech.us/pdfs/741-20010-00300.pdf,//media.digikey.com/Photos/CnC%20Tech/741-20010%20SERIES.jpg,1175-1163-ND,741-20010-00300,CNC Tech,CBL HDMI 19PIN-DVI-D 19 MALE 3M,538,0,"19.95000","0","1","-","Active","DVI-D Single Link Male to HDMI-A Male","9.8' (3.00m)","Round","Black","Shielded","Multi Media"
http://cnctech.us/pdfs/750-10010-00300.pdf,//media.digikey.com/Photos/CnC%20Tech/750-10010%20SERIES.jpg,1175-1167-ND,750-10010-00300,CNC Tech,CBL DVI-D 18+1 MALE-MALE 3M,202,0,"19.95000","0","1","-","Active","DVI-D Single Link, Male to DVI-D Single Link, Male","9.8' (3.00m)","Round","Black","Shielded","Digital Visual Interface"
http://www.assmann-wsw.com/fileadmin/datasheets/AK-340401-001-S.pdf,//media.digikey.com/Photos/Assmann%20Photos/MFG_AK-340401-001-S.jpg,AE11267-ND,AK-340401-001-S,Assmann WSW Components,"DISPLAYPORT ADAPTER CABLE, DP -",120,0,"20.98000","0","1","-","Active","DisplayPort Male to DVI-I Female","0.492' (150.00mm, 5.91"")","Round","Black","Double Shielded","Digital Visual Interface"
http://cnctech.us/pdfs/741-20010-00500.pdf,//media.digikey.com/Photos/CnC%20Tech/741-20010%20SERIES.jpg,1175-1164-ND,741-20010-00500,CNC Tech,CBL HDMI 19PIN-DVI-D 19 MALE 5M,901,0,"21.83000","0","1","-","Active","DVI-D Single Link Male to HDMI-A Male","16.4' (5.00m)","Round","Black","Shielded","Multi Media"
https://assets.tripplite.com/product-pdfs/en/p566016.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P566-0xx%20Series.jpg,TL690-ND,P566-016,Tripp Lite,CABLE HDMI-M TO DVI-M 16'GOLD,156,0,"23.17000","0","1","-","Active","DVI-D Single Link Male to HDMI-A Male","16.0' (4.88m)","Round","Black","Semi-Shielded","Multi Media"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/1721017-30.pdf,//media.digikey.com/photos/Qualtek%20Photos/1721017-30.JPG,Q404-ND,1721017-30,Qualtek,CBL HDMI M-M CON 30' 24 AWG,359,0,"35.82000","0","1","-","Active","HDMI-A Male to HDMI-A Male","30.0' (9.14m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://www.molex.com/pdm_docs/sd/887418010_sd.pdf,//media.digikey.com/Photos/Molex/0887418010.jpg,WM9664-ND,0887418010,Molex,DVI_D - DVI_D SINGLE LINK CABLE,156,0,"36.31000","0","1","-","Active","DVI-D Single Link, Male to DVI-D Single Link, Male","9.8' (3.00m)","Round","Black","Shielded","Digital Visual Interface"
http://cnctech.us/pdfs/742-10010-00100.pdf,//media.digikey.com/Photos/CnC%20Tech/742-10010-00300.jpg,1175-1673-ND,742-10010-00100,CNC Tech,CBL HDMI A-C M-M CON 1M 30AWG,375,0,"11.04000","0","1","-","Active","HDMI-A Male to HDMI-C Male","3.3' (1.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/1321007-03.pdf,//media.digikey.com/photos/Qualtek%20Photos/MFG_13210%20SERIES.jpg,Q379-ND,1321007-03,Qualtek,CBL DVI(24+1) CON 3' 28 AWG,357,0,"11.13000","0","1","-","Active","DVI-D Dual Link, Male to DVI-D Dual Link, Male","3.00' (914.40mm)","Round","Black","Shielded","Digital Visual Interface"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/1321013-06.pdf,//media.digikey.com/photos/Qualtek%20Photos/MFG_13210%20SERIES.jpg,Q382-ND,1321013-06,Qualtek,CBL DVI(18+1) CON 6' 28 AWG,2116,0,"11.29000","0","1","-","Active","DVI-D Single Link, Male to DVI-D Single Link, Male","6.0' (1.83m)","Round","Black","Shielded","Digital Visual Interface"
http://cnctech.us/pdfs/742-10010-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/742-10010-00300.jpg,1175-1675-ND,742-10010-00200,CNC Tech,CBL HDMI A-C M-M CON 2M 30AWG,123,0,"11.88000","0","1","-","Active","HDMI-A Male to HDMI-C Male","6.6' (2.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
http://cnctech.us/pdfs/740-10010-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/740-10010%20SERIES.jpg,1175-1158-ND,740-10010-00200,CNC Tech,CBL HDMI A 19PIN MALE-A MALE 2M,368,0,"12.23000","0","1","-","Active","HDMI-A Male to HDMI-A Male","6.6' (2.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
-,//media.digikey.com/Photos/CnC%20Tech/742-20010-00100.jpg,1175-1678-ND,742-20010-00100,CNC Tech,CBL HDMI C-C M-M CON 1M 30AWG,177,0,"12.54000","0","1","-","Active","HDMI-C Male to HDMI-C Male","3.3' (1.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/1321017-06.pdf,//media.digikey.com/photos/Qualtek%20Photos/MFG_13210%20SERIES.jpg,Q384-ND,1321017-06,Qualtek,CBL DVI(24+1) CON 6' 28 AWG,397,0,"14.38000","0","1","-","Active","DVI-D Dual Link, Male to DVI-D Dual Link, Male","6.0' (1.83m)","Round","Black","Shielded","Digital Visual Interface"
-,//media.digikey.com/Photos/CnC%20Tech/742-20010-00100.jpg,1175-1680-ND,742-20010-00200,CNC Tech,CBL HDMI C-C M-M CON 2M 30AWG,138,0,"14.52000","0","1","-","Active","HDMI-C Male to HDMI-C Male","6.6' (2.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/743-60011-00100.pdf,//media.digikey.com/Photos/CnC%20Tech/743-60011-xxxxx.JPG,1175-1774-ND,743-60011-00100,CNC Tech,MINI DP/M TO DVI24+5/M CONN,123,0,"16.38000","0","1","-","Active","DVI-D Dual Link, Male to Mini DisplayPort Male","3.3' (1.00m)","Round","White","Shielded","Digital Visual Interface"
http://cnctech.us/pdfs/750-10010-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/750-10010%20SERIES.jpg,1175-1166-ND,750-10010-00200,CNC Tech,CBL DVI-D 18+1 MALE-MALE 2M,137,0,"16.80000","0","1","-","Active","DVI-D Single Link, Male to DVI-D Single Link, Male","6.6' (2.00m)","Round","Black","Shielded","Digital Visual Interface"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/743-50011-00050.pdf,//media.digikey.com/Photos/CnC%20Tech/743-50011-xxxxx.JPG,1175-1767-ND,743-50011-00050,CNC Tech,MINI DP MALE TO DVI FEMALE 0.5M,165,0,"17.22000","0","1","-","Active","DVI-I Dual Link, Female to Mini DisplayPort Male","1.64' (500.00mm)","Round","White","Shielded","Digital Visual Interface"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/1321037-16.pdf,//media.digikey.com/photos/Qualtek%20Photos/MFG_13210%20SERIES.jpg,Q394-ND,1321037-16,Qualtek,CBL DVI(24+1) CON 16' 26 AWG,438,0,"18.65000","0","1","-","Active","DVI-D Dual Link, Male to DVI-D Dual Link, Male","16.0' (4.88m)","Round","Black","Shielded","Digital Visual Interface"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/743-60011-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/743-60011-xxxxx.JPG,1175-1775-ND,743-60011-00200,CNC Tech,MINI DP/M TO DVI24+5/M CONN,125,0,"18.90000","0","1","-","Active","DVI-D Dual Link, Male to Mini DisplayPort Male","6.6' (2.00m)","Round","White","Shielded","Digital Visual Interface"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/750-10011-00300.pdf,//media.digikey.com/Photos/CnC%20Tech/750-10011%20SERIES.jpg,1175-1170-ND,750-10011-00300,CNC Tech,CBL DVI-D 24+1 MALE-MALE 3M,566,0,"19.95000","0","1","-","Active","DVI-D Dual Link, Male to DVI-D Dual Link, Male","9.8' (3.00m)","Round","Black","Shielded","Digital Visual Interface"
https://assets.tripplite.com/product-pdfs/en/p585006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P585-006.JPG,TL1408-ND,P585-006,Tripp Lite,MINI DISPLAYPORT EXTENSION CABLE,121,0,"22.42000","0","1","-","Active","Mini DisplayPort Male to Mini DisplayPort Female","6.0' (1.83m)","Round","Black","Shielded","Multi Media"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/750-10011-00500.pdf,//media.digikey.com/Photos/CnC%20Tech/750-10011%20SERIES.jpg,1175-1171-ND,750-10011-00500,CNC Tech,CBL DVI-D 24+1 MALE-MALE 5M,972,0,"23.68000","0","1","-","Active","DVI-D Dual Link, Male to DVI-D Dual Link, Male","16.4' (5.00m)","Round","Black","Shielded","Digital Visual Interface"
https://www.molex.com/pdm_docs/sd/687670200_sd.pdf,-,WM25456-ND,0687670199,Molex,HDMI TO HDMI A 1.4 WITH ETHERNET,1035,0,"7.92000","0","1","68767","Active","HDMI-A Male to HDMI-A Male","3.3' (1.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://www.molex.com/pdm_docs/ps/2012390173-000.pdf,//media.digikey.com/Photos/Molex/0887689820.jpg,WM25457-ND,0687670200,Molex,HDMI TO HDMI A 1.4 WITH ETHERNET,987,0,"9.87000","0","1","68767","Active","HDMI-A Male to HDMI-A Male","6.6' (2.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_HDMI1MBL.jpg,298-17049-ND,HDMI1MBL,Panduit Corp,"HDMI 2.0 PATCH CORD, 1M, BLACK",246,0,"10.79000","0","1","-","Active","HDMI-A Male to HDMI-A Male","3.3' (1.00m)","Round","Black","Unshielded","High Definition Multimedia Interface"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/740-10011-00100.pdf,//media.digikey.com/Photos/CnC%20Tech/740-10010%20SERIES.jpg,1175-1859-ND,740-10011-00100,CNC Tech,"HDMI CABLE, VERS. 1.4B A 19PIN M",165,0,"11.88000","0","1","-","Active","HDMI-A Male to HDMI-A Male","3.3' (1.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://www.molex.com/pdm_docs/sd/687670201_sd.pdf,-,WM25458-ND,0687670201,Molex,HDMI TO HDMI A 1.4 WITH ETHERNET,1017,0,"12.17000","0","1","68767","Active","HDMI-A Male to HDMI-A Male","9.8' (3.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_HDMI2MBL.jpg,298-17051-ND,HDMI2MBL,Panduit Corp,"HDMI 2.0 PATCH CORD, 2M, BLACK",217,0,"14.73000","0","1","-","Active","HDMI-A Male to HDMI-A Male","6.6' (2.00m)","Round","Black","Unshielded","High Definition Multimedia Interface"
