Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency Range","Type","Current Rating (Amps)","Inductance","ET (Volt-Time)","Turns Ratio - Primary:Secondary","Current Ratio","DC Resistance (DCR)","Ratings","Mounting Type","Size / Dimension","Height - Seated (Max)","Termination Style"
http://www.redlion.net/files/209/3640,//media.digikey.com/Photos/Red%20Lion%20Photos/CT020050.JPG,RLC211-ND,CT020050,Red Lion Controls,CURR SENSE XFMR,14,0,"60.78000","0","1","Bulk","-","Active","-","-","-","-","-","-","-","-","-","-","2.402"" L x 2.000"" W (61.00mm x 50.80mm)","2.669"" (67.80mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/sensor_current_cct_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_CCT406393-600-36.JPG,445-174608-ND,CCT406393-600-36-00,TDK Corporation,CURR SENSE XFMR 600A CHAS MNT,46,0,"86.00000","0","1","Bulk","CCT","Active","50Hz ~ 60Hz","Non-Invasive (Solid Core)","600A","-","-","-","3000:1","-","-","Chassis Mount","1.575"" L x 2.480"" W (40.00mm x 63.00mm)","3.661"" (93.00mm)","Wire Leads with Connector"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2906232,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2906232.jpg,277-14897-ND,2906232,Phoenix Contact,CURR SENSE XFMR 4000A DIN RAIL,3,11,"400.90000","0","1","Bulk","-","Active","16Hz ~ 1kHz","Non-Invasive (Split Core)","4000A","-","-","-","-","-","-","DIN Rail","4.744"" L x 0.244"" W (120.50mm x 6.20mm)","4.350"" (110.50mm)","Terminal Block"
http://statics3.seeedstudio.com/assets/file/bazaar/product/SCT013-060-0-60A-0-1V_en.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/1019900xx.jpg,1597-1316-ND,101990065,"Seeed Technology Co., Ltd",CURR SENSE XFMR 70A CHAS MNT,52,0,"7.04000","0","1","Bulk","-","Active","-","Non-Invasive (Split Core)","70A","-","-","-","-","-","-","Chassis Mount","-","-","Wire Leads with Connector"
https://www.amgistoroids.com/userfiles/pdf/CT1050.pdf,//media.digikey.com/Photos/AlfaMag%20Electronics%20Photos/MFG_CT%20series.jpg,TE2280-ND,CT-1050,"Amgis, LLC",CURR SENSE XFMR 50A T/H,51,100,"9.69000","0","1","Tray","CT","Active","50/60Hz","Non-Invasive (Solid Core)","50A","-","-","-","1000:1","49.3Ohm","-","Through Hole","1.374"" L x 0.563"" W (34.90mm x 14.30mm)","1.374"" (34.90mm)","PC Pin"
http://productfinder.pulseeng.com/products/datasheets/P591.pdf,//media.digikey.com/Photos/Pulse%20Photos/PE-64978NL.JPG,553-1889-5-ND,PE-64978NL,Pulse Electronics Power,CURR SENSE XFMR 20A T/H,58,0,"10.26000","0","1","Tube","THT","Active","200kHz ~ 500kHz","Invasive","20A","4mH","-","-","50:1","6mOhm Primary, 240mOhm Secondary","-","Through Hole","0.550"" L x 0.380"" W (13.97mm x 9.65mm)","0.580"" (14.73mm)","PC Pin"
https://product.tdk.com/info/en/catalog/datasheets/sensor_current_cct_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_CCT323047-100-16-02.jpg,445-172913-ND,CCT323047-100-16-02,TDK Corporation,CURR SENSE XFMR 100A CHAS MNT,7,0,"32.34000","0","1","Bulk","CCT","Active","50/60Hz","Non-Invasive (Split Core)","100A","-","-","-","3000:1","285Ohm","-","Chassis Mount","1.378"" L x 1.280"" W (35.00mm x 32.50mm)","1.870"" (47.50mm)","Wire Leads with Connector"
https://www.murata-ps.com/data/magnetics/kmp_5300c.pdf,//media.digikey.com/photos/Murata%20Photos/53200C.JPG,811-1196-2-ND,53200C,Murata Power Solutions Inc.,CURR SENSE XFMR 1:200 10A SMD,1000,0,"0.77140","0","1000","Tape & Reel (TR)","5300","Active","50kHz ~ 500kHz","Invasive","-","8mH","-","1:200","-","7mOhm Primary, 34Ohm Secondary","-","Surface Mount","0.283"" L x 0.327"" W (7.20mm x 8.30mm)","0.213"" (5.40mm)","Gull Wing"
https://catalog.triadmagnetics.com/Asset/CST25-0050.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_CST25.jpg,237-2335-ND,CST25-0050,Triad Magnetics,ENCAPSULATED PCB CURRENT SENSE X,487,0,"2.39000","0","1","Bulk","*","Active","50kHz ~ 500kHz","Invasive","500mA","4.7mH","175VµS","1:50","-","500mOhm","-","Through Hole","0.669"" L x 0.591"" W (17.00mm x 15.00mm)","0.472"" (12.00mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/CST25-0100.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_CST25.jpg,237-2336-ND,CST25-0100,Triad Magnetics,ENCAPSULATED PCB CURRENT SENSE X,992,0,"2.48000","0","1","Tube","*","Active","50kHz ~ 500kHz","Invasive","25A","18mH","350VµS","1:100","-","2Ohm","-","Through Hole","0.669"" L x 0.591"" W (17.00mm x 15.00mm)","0.472"" (12.00mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/CST25-0200.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_CST25.jpg,237-2337-ND,CST25-0200,Triad Magnetics,ENCAPSULATED PCB CURRENT SENSE X,488,0,"2.58000","0","1","Bulk","*","Active","50kHz ~ 500kHz","Invasive","125mA","76mH","700VµS","1:200","-","4.5Ohm","-","Through Hole","0.669"" L x 0.591"" W (17.00mm x 15.00mm)","0.472"" (12.00mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/CST25-0500.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_CST25.jpg,237-2338-ND,CST25-0500,Triad Magnetics,ENCAPSULATED PCB CURRENT SENSE X,998,0,"2.64000","0","1","Tube","*","Active","50kHz ~ 500kHz","Invasive","25A","470mH","1750VµS","1:500","-","16Ohm","-","Through Hole","0.669"" L x 0.591"" W (17.00mm x 15.00mm)","0.472"" (12.00mm)","PC Pin"
https://api.kemet.com/component-edge/download/datasheet/LA12-10V21.pdf,-,399-19400-ND,LA12-10V21,KEMET,SENSCURR MAGNETIC DIRECT MDCS 10,50,0,"17.85000","0","1","-","LA12","Active","-","Invasive","10A","-","-","-","-","-","-","Through Hole","0.772"" L x 0.709"" W (19.60mm x 18.00mm)","0.827"" (21.00mm)","PC Pin"
https://api.kemet.com/component-edge/download/datasheet/LA12-48V21.pdf,-,399-19401-ND,LA12-48V21,KEMET,SENSCURR MAGNETIC DIRECT MDCS 48,50,0,"17.85000","0","1","-","LA12","Active","-","Invasive","48A","-","-","-","-","-","-","Through Hole","0.772"" L x 0.709"" W (19.60mm x 18.00mm)","0.827"" (21.00mm)","PC Pin"
https://api.kemet.com/component-edge/download/datasheet/LA12-50V21.pdf,-,399-19402-ND,LA12-50V21,KEMET,SENSCURR MAGNETIC DIRECT MDCS 50,50,0,"17.85000","0","1","-","LA12","Active","-","Invasive","50A","-","-","-","-","-","-","Through Hole","0.772"" L x 0.709"" W (19.60mm x 18.00mm)","0.827"" (21.00mm)","PC Pin"
https://api.kemet.com/component-edge/download/datasheet/LA12-60V21.pdf,-,399-19403-ND,LA12-60V21,KEMET,SENSCURR MAGNETIC DIRECT MDCS 60,50,0,"17.85000","0","1","-","LA12","Active","-","Invasive","60A","-","-","-","-","-","-","Through Hole","0.772"" L x 0.709"" W (19.60mm x 18.00mm)","0.827"" (21.00mm)","PC Pin"
http://www.hammondmfg.com/pdf/CT5CF.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_CT5CF.jpg,HM5341-ND,CT5CF,Hammond Manufacturing,CURR SENSE XFMR CHAS MNT,10,140,"21.18000","0","1","Bulk","CT","Active","50/60Hz","Non-Invasive (Solid Core)","-","-","-","-","-","-","-","Chassis Mount","2.063"" L x 1.100"" W (52.40mm x 27.94mm)","1.250"" (31.75mm)","Wire Leads"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2277815.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2277815.jpg,277-16932-ND,2277815,Phoenix Contact,CURR SENSE XFMR 60A DIN RAIL,19,0,"34.82000","0","1","Bulk","-","Active","50Hz ~ 60Hz","Non-Invasive (Solid Core)","60A","-","-","-","-","-","-","DIN Rail","2.362"" L x 1.181"" W (60.00mm x 30.00mm)","3.150"" (80.00mm)","Terminal Block"
https://www.hammfg.com/electronics/transformers/instrument/ct.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_CT1000A.jpg,HM5340-ND,CT50A,Hammond Manufacturing,CURR SENSE XFMR 5A CHAS MNT,8,37,"47.15000","0","1","Bulk","CT","Active","-","Non-Invasive (Solid Core)","5A","-","-","-","50:5","-","-","Chassis Mount","3.750"" L x 1.750"" W (95.25mm x 44.45mm)","3.250"" (82.55mm)","Wire Leads"
https://www.gavazzionline.com/pdf/CTD-1XDSENG270907.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/MFG_CTD1X1005AXXX.jpg,1864-1099-ND,CTD1X1005AXXX,Carlo Gavazzi Inc.,CURRENT TRANSFORMER 100A,18,0,"47.85000","0","1","Box","-","Active","48Hz ~ 62Hz","Non-Invasive (Split Core)","300A","-","-","-","-","-","-","DIN Rail, Panel","1.811"" L x 1.732"" W (46.00mm x 44.00mm)","2.567"" (65.20mm)","-"
https://www.littelfuse.com/~/media/protection-relays/datasheets/accessories/littelfuse_protectionrelays_currenttransformers_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_CT-0050-D10.jpg,F10508-ND,CT-0050-D10,Littelfuse Inc.,CT 50:5 1"" WINDOW DONUT,6,0,"47.93000","0","1","-","-","Active","-","Non-Invasive (Solid Core)","50A","-","-","-","50:5","-","-","Free Hanging (In-Line)","2.461"" Dia (62.50mm)","-","Wire Leads"
https://www.hammfg.com/electronics/transformers/instrument/ct.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_CT1000A.jpg,HM5344-ND,CT60A,Hammond Manufacturing,CURR SENSE XFMR 5A CHAS MNT,8,9,"48.56000","0","1","Bulk","CT","Active","-","Non-Invasive (Solid Core)","5A","-","-","-","60:5","-","-","Chassis Mount","3.750"" L x 1.750"" W (95.25mm x 44.45mm)","3.250"" (82.55mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/instrument/ct.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_CT5CF.jpg,HM5345-ND,CT75A,Hammond Manufacturing,CURR SENSE XFMR 5A CHAS MNT,8,12,"49.97000","0","1","Bulk","CT","Active","-","Non-Invasive (Solid Core)","5A","-","-","-","75:5","-","-","Chassis Mount","3.750"" L x 1.750"" W (95.25mm x 44.45mm)","3.250"" (82.55mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/instrument/ct.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_CT1000A.jpg,HM5334-ND,CT100A,Hammond Manufacturing,CURR SENSE XFMR 5A CHAS MNT,11,26,"52.17000","0","1","Bulk","CT","Active","-","Non-Invasive (Solid Core)","5A","-","-","-","100:5","-","-","Chassis Mount","3.750"" L x 1.750"" W (95.25mm x 44.45mm)","3.250"" (82.55mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/instrument/ct.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_CT1000A.jpg,HM5336-ND,CT150A,Hammond Manufacturing,CURR SENSE XFMR 5A CHAS MNT,8,42,"52.17000","0","1","Bulk","CT","Active","-","Non-Invasive (Solid Core)","5A","-","-","-","150:5","-","-","Chassis Mount","3.750"" L x 1.750"" W (95.25mm x 44.45mm)","3.250"" (82.55mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/CT200A.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_CT200A.jpg,HM2212-ND,CT200A,Hammond Manufacturing,CURR SENSE XFMR 5A CHAS MNT,7,320,"56.39000","0","1","Bulk","CT","Active","-","Non-Invasive (Solid Core)","5A","-","-","-","200:5","-","-","Chassis Mount","4.750"" L x 1.750"" W (120.65mm x 44.45mm)","4.250"" (107.95mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/instrument/ct.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_CT1000A.jpg,HM5337-ND,CT250A,Hammond Manufacturing,CURR SENSE XFMR 5A CHAS MNT,7,11,"57.48000","0","1","Bulk","CT","Active","-","Non-Invasive (Solid Core)","5A","-","-","-","250:5","-","-","Chassis Mount","4.750"" L x 1.750"" W (120.65mm x 44.45mm)","4.250"" (107.95mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/instrument/ct.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_CT1000A.jpg,HM5338-ND,CT300A,Hammond Manufacturing,CURR SENSE XFMR 5A CHAS MNT,7,16,"59.18000","0","1","Bulk","CT","Active","-","Non-Invasive (Solid Core)","5A","-","-","-","300:5","-","-","Chassis Mount","4.750"" L x 1.750"" W (120.65mm x 44.45mm)","4.250"" (107.95mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/CT800A.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_CT5CF.jpg,HM5346-ND,CT800A,Hammond Manufacturing,CURR SENSE XFMR 5A CHAS MNT,5,14,"83.72000","0","1","Bulk","CT","Active","-","Non-Invasive (Solid Core)","5A","-","-","-","800:5","-","-","Chassis Mount","6.000"" L x 1.750"" W (152.40mm x 44.45mm)","5.250"" (133.35mm)","Wire Leads"
https://www.gavazzionline.com/pdf/MI500q.pdf,-,1864-1126-ND,MI5,Carlo Gavazzi Inc.,AC CURRENT SENSOR 5A,9,0,"89.93000","0","1","Bag","-","Active","40Hz ~ 1kHz","Non-Invasive (Solid Core)","5A","-","-","-","-","-","-","Chassis Mount","2.047"" L x 0.630"" W (52.00mm x 16.00mm)","1.772"" (45.00mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/instrument/ct.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_CT1000A.jpg,HM5333-ND,CT1000A,Hammond Manufacturing,CURR SENSE XFMR 5A CHAS MNT,4,12,"95.45000","0","1","Bulk","CT","Active","-","Non-Invasive (Solid Core)","5A","-","-","-","1000:5","-","-","Chassis Mount","7.000"" L x 1.750"" W (177.80mm x 44.45mm)","6.250"" (158.75mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/instrument/ct.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_CT1000A.jpg,HM5335-ND,CT1200A,Hammond Manufacturing,CURR SENSE XFMR 5A CHAS MNT,4,5,"106.62000","0","1","Bulk","CT","Active","-","Non-Invasive (Solid Core)","5A","-","-","-","1200:5","-","-","Chassis Mount","8.000"" L x 1.750"" W (203.20mm x 44.45mm)","7.250"" (184.15mm)","Wire Leads"
https://www.gavazzionline.com/pdf/MI500q.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/MI100.jpg,1864-1125-ND,MI100,Carlo Gavazzi Inc.,AC CURRENT SENSOR 100A,9,0,"119.63000","0","1","Bag","-","Active","40Hz ~ 1kHz","Non-Invasive (Solid Core)","100A","-","-","-","-","-","-","Chassis Mount","3.740"" L x 0.787"" W (95.00mm x 20.00mm)","2.657"" (67.50mm)","Wire Leads"
http://www.gavazzionline.com/pdf/CTG.pdf,-,1864-2895-ND,CTG120,Carlo Gavazzi Inc.,CORE BALANCE TRANSFORM 0120MM,5,0,"131.67000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","Surface Mount","-","6.654"" (169.00mm)","-"
https://www.gavazzionline.com/pdf/A821050.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/A82-20xx.JPG,1864-1102-ND,A82-20250,Carlo Gavazzi Inc.,CURR TRANSFORMER 250A 4-20MA DC,10,0,"321.86000","0","1","Bag","-","Active","40Hz ~ 1kHz","Non-Invasive (Solid Core)","250A","-","-","-","-","-","-","Chassis Mount","3.740"" L x 0.787"" W (95.00mm x 20.00mm)","2.657"" (67.50mm)","Wire Leads"
https://www.gavazzionline.com/pdf/A821050.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/A82-20xx.JPG,1864-1104-ND,A82-20500,Carlo Gavazzi Inc.,CURR TRANSFORMER 500A 4-20MA DC,10,0,"321.86000","0","1","Bag","-","Active","40Hz ~ 1kHz","Non-Invasive (Solid Core)","500A","-","-","-","-","-","-","Chassis Mount","3.740"" L x 0.787"" W (95.00mm x 20.00mm)","2.657"" (67.50mm)","Wire Leads"
https://www.gavazzionline.com/pdf/A821050.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/A82-20xx.JPG,1864-1103-ND,A82-2050,Carlo Gavazzi Inc.,CURR TRANSFORMER 50A 4-20MA DC,8,0,"321.86000","0","1","Bag","-","Active","40Hz ~ 1kHz","Non-Invasive (Solid Core)","250A","-","-","-","-","-","-","Chassis Mount","3.740"" L x 0.787"" W (95.00mm x 20.00mm)","2.657"" (67.50mm)","Wire Leads"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2906231_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2906231.jpg,277-16837-ND,2906231,Phoenix Contact,CURR SENSE XFMR 4000A DIN RAIL,6,0,"400.90000","0","1","Bulk","-","Active","16Hz ~ 1kHz","Non-Invasive (Split Core)","4000A","-","-","-","-","-","-","DIN Rail","4.744"" L x 0.244"" W (120.50mm x 6.20mm)","4.350"" (110.50mm)","Terminal Block"
https://www.murata-ps.com/data/magnetics/kmp_5300c.pdf,//media.digikey.com/Photos/Murata%20Photos/53020C.jpg,811-1187-2-ND,53020C,Murata Power Solutions Inc.,CURR SENSE XFMR 1:20 10A SMD,0,0,"0.77140","0","1000","Tape & Reel (TR)","5300","Active","50kHz ~ 500kHz","Invasive","-","80µH","-","1:20","-","7mOhm Primary, 550mOhm Secondary","-","Surface Mount","0.283"" L x 0.327"" W (7.20mm x 8.30mm)","0.213"" (5.40mm)","Gull Wing"
https://www.murata-ps.com/data/magnetics/kmp_5300c.pdf,//media.digikey.com/Photos/Murata%20Photos/53020C.jpg,811-1187-1-ND,53020C,Murata Power Solutions Inc.,CURR SENSE XFMR 1:20 10A SMD,995,0,"1.76000","0","1","Cut Tape (CT)","5300","Active","50kHz ~ 500kHz","Invasive","-","80µH","-","1:20","-","7mOhm Primary, 550mOhm Secondary","-","Surface Mount","0.283"" L x 0.327"" W (7.20mm x 8.30mm)","0.213"" (5.40mm)","Gull Wing"
https://www.murata-ps.com/data/magnetics/kmp_5300c.pdf,//media.digikey.com/Photos/Murata%20Photos/53020C.jpg,811-1187-6-ND,53020C,Murata Power Solutions Inc.,CURR SENSE XFMR 1:20 10A SMD,995,0,"Digi-Reel","0","1","Digi-Reel®","5300","Active","50kHz ~ 500kHz","Invasive","-","80µH","-","1:20","-","7mOhm Primary, 550mOhm Secondary","-","Surface Mount","0.283"" L x 0.327"" W (7.20mm x 8.30mm)","0.213"" (5.40mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/P790.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA1005.jpg,PA1005.125QNL-ND,PA1005.125QNL,Pulse Electronics Power,CURR SENSE XFMR 1:125 20A SMD,732,0,"1.80000","0","1","Tray","-","Active","50kHz ~ 1MHz","Invasive","20A","3mH","-","1:125","-","0.75mOhm Primary, 6.5Ohm Secondary","AEC-Q200","Surface Mount","0.284"" L x 0.330"" W (7.21mm x 8.38mm)","0.217"" (5.50mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/P790.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA1005.jpg,PA1005.100QNL-ND,PA1005.100QNL,Pulse Electronics Power,CURR SENSE XFMR 1:100 20A SMD,437,0,"1.80000","0","1","Tray","-","Active","50kHz ~ 1MHz","Invasive","20A","2mH","-","1:100","-","0.75mOhm Primary, 5.5Ohm Secondary","AEC-Q200","Surface Mount","0.284"" L x 0.330"" W (7.21mm x 8.38mm)","0.217"" (5.50mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/P790.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA1005.jpg,PA1005.070QNL-ND,PA1005.070QNL,Pulse Electronics Power,CURR SENSE XFMR 1:70 20A SMD,212,0,"1.80000","0","1","Tray","-","Active","50kHz ~ 1MHz","Invasive","20A","980µH","-","1:70","-","0.75mOhm Primary, 4.75Ohm Secondary","AEC-Q200","Surface Mount","0.284"" L x 0.330"" W (7.21mm x 8.38mm)","0.217"" (5.50mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/P790.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA1005.jpg,PA1005.040QNL-ND,PA1005.040QNL,Pulse Electronics Power,CURR SENSE XFMR 1:40 20A SMD,143,0,"1.80000","0","1","Tray","-","Active","50kHz ~ 1MHz","Invasive","20A","320µH","-","1:40","-","0.75mOhm Primary, 1.14Ohm Secondary","AEC-Q200","Surface Mount","0.284"" L x 0.330"" W (7.21mm x 8.38mm)","0.217"" (5.50mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/P790.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA1005.jpg,PA1005.050QNL-ND,PA1005.050QNL,Pulse Electronics Power,CURR SENSE XFMR 1:50 20A SMD,134,0,"1.80000","0","1","Tray","-","Active","50kHz ~ 1MHz","Invasive","20A","500µH","-","1:50","-","0.75mOhm Primary, 1.5Ohm Secondary","AEC-Q200","Surface Mount","0.284"" L x 0.330"" W (7.21mm x 8.38mm)","0.217"" (5.50mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/P790.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA1005.jpg,PA1005.060QNL-ND,PA1005.060QNL,Pulse Electronics Power,CURR SENSE XFMR 1:60 20A SMD,200,0,"1.89000","0","1","Tray","-","Active","50kHz ~ 1MHz","Invasive","20A","720µH","-","1:60","-","0.75mOhm Primary, 2.25Ohm Secondary","AEC-Q200","Surface Mount","0.284"" L x 0.330"" W (7.21mm x 8.38mm)","0.217"" (5.50mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_58.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA1005.jpg,553-2913-ND,PA1005.050NL,Pulse Electronics Power,CURR SENSE XFMR 1:50 20A SMD,135,0,"1.95000","0","1","Tray","-","Active","50kHz ~ 1MHz","Invasive","20A","500µH","-","1:50","-","0.75mOhm Primary, 1.5Ohm Secondary","-","Surface Mount","0.284"" L x 0.330"" W (7.21mm x 8.38mm)","0.217"" (5.50mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_58.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA1005.jpg,553-2914-ND,PA1005.070NL,Pulse Electronics Power,CURR SENSE XFMR 1:70 20A SMD,76,0,"1.95000","0","1","Tray","-","Active","50kHz ~ 1MHz","Invasive","20A","980µH","-","1:70","-","0.75mOhm Primary, 4.75Ohm Secondary","-","Surface Mount","0.284"" L x 0.330"" W (7.21mm x 8.38mm)","0.217"" (5.50mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_57.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PA0368NL.jpg,553-3809-2-ND,PA0368.050NLT,Pulse Electronics Power,CURR SENSE XFMR 1:50 SMD,0,0,"1.09020","0","1100","Tape & Reel (TR)","PA0368NL","Active","50kHz ~ 1MHz","Invasive","-","1.7mH","-","1:50","-","4mOhm Primary, 900mOhm Secondary","-","Surface Mount","0.325"" L x 0.325"" W (8.25mm x 8.25mm)","0.134"" (3.40mm)","-"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_57.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PA0368NL.jpg,553-3809-1-ND,PA0368.050NLT,Pulse Electronics Power,CURR SENSE XFMR 1:50 SMD,714,0,"2.28000","0","1","Cut Tape (CT)","PA0368NL","Active","50kHz ~ 1MHz","Invasive","-","1.7mH","-","1:50","-","4mOhm Primary, 900mOhm Secondary","-","Surface Mount","0.325"" L x 0.286"" W (8.25mm x 7.25mm)","0.134"" (3.40mm)","-"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_57.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PA0368NL.jpg,553-3809-6-ND,PA0368.050NLT,Pulse Electronics Power,CURR SENSE XFMR 1:50 SMD,714,0,"Digi-Reel","0","1","Digi-Reel®","PA0368NL","Active","50kHz ~ 1MHz","Invasive","-","1.7mH","-","1:50","-","4mOhm Primary, 900mOhm Secondary","-","Surface Mount","0.325"" L x 0.286"" W (8.25mm x 7.25mm)","0.134"" (3.40mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Pulse%20PDFs/P822x_Series.pdf,//media.digikey.com/Photos/Pulse%20Photos/P8228NL.jpg,553-2884-ND,P8228NL,Pulse Electronics Power,CURR SENSE XFMR 1:100 10A SMD,253,0,"2.45000","0","1","Tray","P822X","Active","50kHz ~ 1MHz","Invasive","10A","2mH","-","1:100","-","6mOhm Primary, 5.5Ohm Secondary","-","Surface Mount","0.284"" L x 0.330"" W (7.21mm x 8.38mm)","0.190"" (4.83mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/PC2005_47.pdf,//media.digikey.com/Photos/Pulse%20Photos/P8203NLT.jpg,553-1518-2-ND,P8202NLT,Pulse Electronics Power,CURR SENSE XFMR 1:20 SMD,0,0,"1.49940","0","900","Tape & Reel (TR)","P820X","Active","50kHz ~ 1MHz","Invasive","-","80µH","-","1:20","-","6mOhm Primary, 550mOhm Secondary","-","Surface Mount","0.284"" L x 0.330"" W (7.21mm x 8.38mm)","0.217"" (5.50mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/PC2005_47.pdf,//media.digikey.com/Photos/Pulse%20Photos/P8203NLT.jpg,553-1518-1-ND,P8202NLT,Pulse Electronics Power,CURR SENSE XFMR 1:20 SMD,812,0,"2.77000","0","1","Cut Tape (CT)","P820X","Active","50kHz ~ 1MHz","Invasive","-","80µH","-","1:20","-","6mOhm Primary, 550mOhm Secondary","-","Surface Mount","0.284"" L x 0.330"" W (7.21mm x 8.38mm)","0.217"" (5.50mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/PC2005_47.pdf,//media.digikey.com/Photos/Pulse%20Photos/P8203NLT.jpg,553-1518-6-ND,P8202NLT,Pulse Electronics Power,CURR SENSE XFMR 1:20 SMD,812,0,"Digi-Reel","0","1","Digi-Reel®","P820X","Active","50kHz ~ 1MHz","Invasive","-","80µH","-","1:20","-","6mOhm Primary, 550mOhm Secondary","-","Surface Mount","0.284"" L x 0.330"" W (7.21mm x 8.38mm)","0.217"" (5.50mm)","Gull Wing"
http://products.pulseelex.com/files/product_files/P524.pdf,//media.digikey.com/Photos/Pulse%20Photos/FIS111NL.JPG,553-2808-5-ND,FIS101NL,Pulse Electronics Power,CURR SENSE XFMR 1:50 15A T/H,706,0,"2.82000","0","1","Tube","FIS","Active","200kHz Max","Non-Invasive (Solid Core)","15A","5mH","175VµS","1:50","-","650mOhm Secondary Max","-","Through Hole","0.677"" L x 0.375"" W (17.20mm x 9.53mm)","0.803"" (20.40mm)","PC Pin"
