Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Voltage - Primary","Voltage - Secondary","Power (Watts)","1st Connector","2nd Connector"
https://hubbellcdn.com/specsheet/480-277-250VA-L.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/MFG_480277-250VA-L.JPG,1121-1508-ND,480:277-250VA-L,Thomas Research Products,XFRMR 480/277V 250VA STEP-DOWN,116,0,"28.56000","0","1","-","Active","Autotransformer (Non-Isolated)","347V, 480V","200V, 277V","180VA, 250VA","Wire Leads","Wire Leads"
https://hubbellcdn.com/specsheet/480-277-375VA-L.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/MFG_480277-375VA-L.JPG,1121-1509-ND,480:277-375VA-L,Thomas Research Products,XFRMR 480/277V 375VA STEP-DOWN,431,0,"36.18000","0","1","-","Active","Autotransformer (Non-Isolated)","347V, 480V","200V, 277V","270VA, 375VA","Wire Leads","Wire Leads"
https://hubbellcdn.com/specsheet/Step-down%20Transformer.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/120%5E268-277-500VA-IC.jpg,1121-1003-ND,480:347:277-125VA-IC,Thomas Research Products,XFRMR 347/277V 125VA STEP-DOWN,2013,0,"37.20000","0","1","ATX","Active","Autotransformer (Non-Isolated)","347V, 480V","277V","125VA","Wire Leads","Wire Leads"
https://hubbellcdn.com/specsheet/Step-down%20Transformer.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/120%5E268-277-500VA-IC.jpg,1121-1004-ND,480:347:277-460VA-IC,Thomas Research Products,XFRMR 347/277V 460VA STEP-DOWN,448,0,"44.30000","0","1","ATX","Active","Autotransformer (Non-Isolated)","347V, 480V","277V","460VA","Wire Leads","Wire Leads"
https://www.hammfg.com/files/parts/pdf/171E.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/171-Series.jpg,HM1560-ND,171E,Hammond Manufacturing,TRANSFM ISOL 115 TO 115VAC 500VA,67,113,"145.92000","0","1","171","Active","Isolation","115V","115V","500VA","NEMA 5-15P","NEMA 5-15R"
https://system.netsuite.com/core/media/media.nl?id=343767&c=ACCT126831&h=bd883ff2c12e4f9d7bac&_xt=.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_MD-1000-U.JPG,237-2073-ND,MD-1000-U,Triad Magnetics,MED GRADE ENC ISOLATION XFORMR,32,40,"205.16000","0","1","MD","Active","Isolation, Medical Grade","120V","120V","1000VA","NEMA 5-15P","NEMA 5-15R (2)"
https://www.hammfg.com/electronics/transformers/line/176.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_176G.jpg,HM1563-ND,176G,Hammond Manufacturing,TRANSFORMER AUTO STEP UP/PLG,145,68,"221.42000","0","1","176","Active","Autotransformer (Non-Isolated)","115V","230V","1500VA","NEMA 5-15P","NEMA 6-15R"
https://system.netsuite.com/core/media/media.nl?id=343768&c=ACCT126831&h=4495073ca21bff1796e1&_xt=.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_MD-2000-U.JPG,237-2074-ND,MD-2000-U,Triad Magnetics,MED GRADE ENC ISOLATION XFORMR,39,118,"370.71000","0","1","MD","Active","Isolation, Medical Grade","120V","120V","2000VA","NEMA 5-15P","NEMA 5-15R (2)"
http://catalog.triadmagnetics.com/Asset/N-48X.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-48X.jpg,237-1856-ND,N-48X,Triad Magnetics,TRANSFORMER ISOL,248,357,"14.31000","0","1","N","Active","Isolation","115V","115V","15VA","Wire Leads","Wire Leads"
http://catalog.triadmagnetics.com/Asset/N-68X.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/N-68X.jpg,237-1624-ND,N-68X,Triad Magnetics,TRANSFORMER ISOL 50VA 115/230VAC,105,433,"15.84000","0","1","N","Active","Isolation","115V, 230V","115V","50VA","Wire Leads","Wire Leads"
http://catalog.triadmagnetics.com/Asset/N-2X.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-2X.jpg,237-1854-ND,N-2X,Triad Magnetics,AUTOTRANSFORMER NON-ISOL 100 VA,104,0,"18.42000","0","1","N","Active","Autotransformer (Non-Isolated)","230V","115V","100VA","Wire Leads","Wire Leads"
https://hubbellcdn.com/specsheet/Step-down%20Transformer.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/120%5E268-277-500VA-IC.jpg,1121-1005-ND,480:347:277:220-245VA-IC,Thomas Research Products,347/277:220V 245VA STEP-DOWN,663,0,"40.70000","0","1","ATX","Active","Autotransformer (Non-Isolated)","347V, 480V","277V","245VA","Wire Leads","Wire Leads"
http://catalog.triadmagnetics.com/Asset/N-55MG.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-55MG.jpg,237-1863-ND,N-55MG,Triad Magnetics,TRANSFORMER ISOL,41,52,"78.90000","0","1","N","Active","Isolation","115V","115V","250VA","NEMA 5-15P","NEMA 5-15R"
https://system.netsuite.com/core/media/media.nl?id=252783&c=ACCT126831&h=60b8f8c3c656517920b0&_xt=.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_MD-250-U.jpg,237-2077-ND,MD-250-U,Triad Magnetics,TRANSFORMER ISOLATION MEDICAL,28,54,"123.52000","0","1","MD","Active","Isolation, Medical Grade","120V","120V","250VA","NEMA 5-15P","NEMA 5-15R (2)"
http://catalog.triadmagnetics.com/Asset/N-255MG.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-255MG.jpg,237-1851-ND,N-255MG,Triad Magnetics,TRANSFORMER ISOL,26,50,"91.40000","0","1","N","Active","Isolation","230V","115V","250VA","NEMA 6-15P","NEMA 5-15R"
https://assets.tripplite.com/product-pdfs/en/is500hg.pdf,//media.digikey.com/photos/Tripplite%20Photos/mfgIS500HG.jpg,TL256-ND,IS500HG,Tripp Lite,TRANSF ISO 500W 4OUT HOSP GRADE,28,0,"345.02000","0","1","IS","Active","Isolation, Medical Grade","120V","120V","500VA","NEMA 5-15P","NEMA 5-15R (4)"
https://www.erp-power.com/wp-content/uploads/2017/09/XFC_Series-1-pager.pdf,//media.digikey.com/Photos/ERP-Power/MFG_XFC-Series.jpg,1800-1106-ND,XFC215-347/480-277,"ERP Power, LLC",TRANSFORMER ISO 347/480V 215VA,205,0,"40.82000","0","1","XFC","Active","Autotransformer (Non-Isolated)","347V, 480V","277V","215VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/170.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM2101-ND,170D,Hammond Manufacturing,TRANSFORMR AUTO 115-230VAC 500VA,72,55,"80.13000","0","1","170","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","500VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/176.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_176B.jpg,HM4592-ND,176C,Hammond Manufacturing,TRANSFORMER AUTO STEP UP/PLG IN,48,53,"94.89000","0","1","176","Active","Autotransformer (Non-Isolated)","115V","230V","300VA","NEMA 5-15P","NEMA 6-15R"
http://www.hammondmfg.com/pdf/5C_298.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_240CT.jpg,HM2154-ND,298GT,Hammond Manufacturing,TOROID ISOLATION TRANS 1500VA,3,8,"436.49000","0","1","298","Active","Isolation","120V","240V","1500VA","NEMA 5-15P","NEMA 6-15R (2)"
https://belfuse.com/resources/DU-SU.pdf,-,595-1714-ND,DU-2,Signal Transformer,XFRMR ISO PWR 2KVA 9/18A,22,0,"446.36000","0","1","DU","Active","Isolation","104V, 110V, 120V, 208V, 220V, 230V, 240V","104V, 110V, 120V, 208V, 220V, 230V, 240V","2000VA","Screw Terminal","Screw Terminal"
https://assets.tripplite.com/product-pdfs/en/is300hgdv.pdf,-,TL2038-ND,IS300HGDV,Tripp Lite,ISOLATOR DUAL VOLTAGE,3,0,"579.62000","0","1","IS","Active","Isolation, Medical Grade","100V, 125V, 200V, 250V","115V, 230V","300VA","C14","C13 (4)"
https://assets.tripplite.com/product-pdfs/en/is1800hg.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_IS1800HG.jpg,TL2037-ND,IS1800HG,Tripp Lite,ISOLATOR TRANSFORMER 18W,3,0,"776.19000","0","1","IS","Active","Isolation, Medical Grade","120V","120V","1800VA","NEMA 5-20P","NEMA 5-20R (6)"
http://catalog.triadmagnetics.com/Asset/N-51X.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-51X.jpg,237-1859-ND,N-51X,Triad Magnetics,TRANSFORMER ISOL,27,156,"15.55000","0","1","N","Active","Isolation","115V","115V","35VA","Wire Leads","Wire Leads"
http://catalog.triadmagnetics.com/Asset/N-6U.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-6U.jpg,237-1870-ND,N-6U,Triad Magnetics,AUTOTRANSFORMER NON-ISOL 200 VA,16,0,"32.26000","0","1","N","Active","Autotransformer (Non-Isolated)","230V","115V","200VA","Wire Leads","Wire Leads"
http://catalog.triadmagnetics.com/Asset/N-76U.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-76U.jpg,237-1872-ND,N-76U,Triad Magnetics,TRANSFORMER ISOL,12,92,"32.26000","0","1","N","Active","Isolation","115V","115V","100VA","Wire Leads","Wire Leads"
http://catalog.triadmagnetics.com/Asset/F-302U.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/F-302U.jpg,237-1961-ND,F-302U,Triad Magnetics,AUTOTRANSFORMER NON-ISOL 150 VA,77,207,"34.00000","0","1","F","Active","Autotransformer (Non-Isolated)","277V","115V","150VA","Wire Leads","Wire Leads"
https://hubbellcdn.com/specsheet/120-277-Transformers.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/120%5E268-277-500VA-IC.jpg,1121-1002-ND,120/277-275VA-IC,Thomas Research Products,TRANSFRMR 120-277V/275VA STEP-UP,28,0,"42.39000","0","1","ATX","Active","Autotransformer (Non-Isolated)","120V","277V","275VA","Wire Leads","Wire Leads"
http://catalog.triadmagnetics.com/Asset/N-67A.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-67A.jpg,237-1869-ND,N-67A,Triad Magnetics,TRANSFORMER ISOL,78,195,"43.45000","0","1","N","Active","Isolation","115V, 230V","115V","150VA","Wire Leads","Wire Leads"
http://catalog.triadmagnetics.com/Asset/N-73A.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-73A.jpg,237-1871-ND,N-73A,Triad Magnetics,TRANSFORMER ISOL,12,38,"43.45000","0","1","N","Active","Isolation","115V","115V, 230V","150VA","Wire Leads","Wire Leads"
http://catalog.triadmagnetics.com/Asset/N-53MG.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-53MG.jpg,237-1860-ND,N-53MG,Triad Magnetics,TRANSFORMER ISOL,24,31,"55.19000","0","1","N","Active","Isolation","115V","115V","85VA","NEMA 5-15P","NEMA 5-15P"
http://catalog.triadmagnetics.com/Asset/N-66A.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_N-66A.jpg,237-2266-ND,N-66A,Triad Magnetics,TRANS 250VA 115V 2.17A CHASIS MT,21,232,"61.27000","0","1","N","Active","Isolation","115V, 230V","115V","250VA","Wire Leads","Wire Leads"
https://hubbellcdn.com/specsheet/120-277-Transformers.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/120%5E268-277-500VA-IC.jpg,1121-1001-ND,120:268:277-500VA-IC,Thomas Research Products,TRANSFRMR 120-277V/500VA STEP-UP,87,0,"65.31000","0","1","ATX","Active","Autotransformer (Non-Isolated)","120V","277V","500VA","Wire Leads","Wire Leads"
http://catalog.triadmagnetics.com/Asset/N-500MG.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-500MG.jpg,237-1858-ND,N-500MG,Triad Magnetics,AUTOTRANSFORMER NON-ISOL 500 VA,17,0,"78.90000","0","1","N","Active","Autotransformer (Non-Isolated)","115V","230V","500VA","NEMA 5-15P","NEMA 6-15P"
http://catalog.triadmagnetics.com/Asset/N-7MG.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-7MG.jpg,237-1874-ND,N-7MG,Triad Magnetics,AUTOTRANSFORMER NON-ISOL 600 VA,14,19,"78.90000","0","1","N","Active","Autotransformer (Non-Isolated)","230V","115V","600VA","NEMA 6-15P","NEMA 5-15R"
https://www.hammfg.com/files/parts/pdf/171A.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/171-Series.jpg,HM2103-ND,171A,Hammond Manufacturing,TRANSFM ISOL 115 TO 115VAC 100VA,20,22,"87.42000","0","1","171","Active","Isolation","115V","115V","100VA","NEMA 5-15P","NEMA 5-15R"
https://www.hammfg.com/electronics/transformers/line/171.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/171-Series.jpg,HM4552-ND,171B,Hammond Manufacturing,TRANSFM ISOL 115 TO 115VAC 200VA,8,15,"105.72000","0","1","171","Active","Isolation","115V","115V","200VA","NEMA 5-15P","NEMA 5-15R"
https://www.hammfg.com/electronics/transformers/line/171.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/171-Series.jpg,HM2104-ND,171C,Hammond Manufacturing,TRANSFM ISOL 115 TO 115VAC 300VA,10,19,"116.87000","0","1","171","Active","Isolation","115V","115V","300VA","NEMA 5-15P","NEMA 5-15R"
https://system.netsuite.com/core/media/media.nl?id=343771&c=ACCT126831&h=aaaf5e9c61291b917eeb&_xt=.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MD-500-E.jpg,237-2078-ND,MD-500-E,Triad Magnetics,MED GRADE ENC ISOLATION XFORMR,16,103,"140.41000","0","1","MD","Active","Isolation, Medical Grade","240V","120V","500VA","NEMA 6-15P","NEMA 5-15R (2)"
https://system.netsuite.com/core/media/media.nl?id=252782&c=ACCT126831&h=7e514940ca6bc7233e99&_xt=.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_MD-500-U.JPG,237-2079-ND,MD-500-U,Triad Magnetics,MED GRADE ENC ISOLATION XFORMR,23,75,"141.57000","0","1","MD","Active","Isolation, Medical Grade","120V","120V","500VA","NEMA 5-15P","NEMA 5-15R (2)"
https://belfuse.com/resources/DU-SU.pdf,-,595-1747-ND,DU-1/4,Signal Transformer,XFRMR ISO PWR 1/4KVA 1.1/2.2A,2,0,"143.72000","0","1","DU","Active","Isolation","104V, 110V, 120V, 208V, 220V, 230V, 240V","104V, 110V, 120V, 208V, 220V, 230V, 240V","250VA","Screw Terminal","Screw Terminal"
https://assets.tripplite.com/product-pdfs/en/is250.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_IS-250.jpg,TL1210-ND,IS-250,Tripp Lite,TRANSFORMER ISOLATION 250W,6,0,"143.99000","0","1","IS","Active","Isolation","120V","120V","250VA","NEMA 5-15P","NEMA 5-15R (2)"
http://catalog.triadmagnetics.com/Asset/N-57MG.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-57MG.jpg,237-1865-ND,N-57MG,Triad Magnetics,TRANSFORMER ISOL,10,47,"157.17000","0","1","N","Active","Isolation","115V","115V","500VA","NEMA 5-15P","NEMA 5-15R"
http://catalog.triadmagnetics.com/Asset/N-1000MG.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-1000MG.jpg,237-1846-ND,N-1000MG,Triad Magnetics,AUTOTRANSFORMER NON-ISOL 1000VA,5,24,"157.17000","0","1","N","Active","Autotransformer (Non-Isolated)","115V","230V","1000VA","NEMA 5-15P","NEMA 6-15P"
https://belfuse.com/resources/DU-SU.pdf,//media.digikey.com/Photos/Signal%20Transformers%20Photos/SU-1%5E2.jpg,595-1995-ND,SU-1/2,Signal Transformer,XFRMR ISO PWR 1/2KVA 1.15/2.3A,5,0,"170.99000","0","1","SU","Active","Isolation","104V, 110V, 120V, 208V, 220V, 230V, 240V","208V, 220V, 240V, 416V, 440V, 460V, 480V","500VA","Screw Terminal","Screw Terminal"
https://www.hammfg.com/electronics/transformers/line/176.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_176B.jpg,HM2115-ND,176F,Hammond Manufacturing,TRANSFORMER AUTO STEP UP/PLG IN,6,11,"177.14000","0","1","176","Active","Autotransformer (Non-Isolated)","115V","230V","1000VA","NEMA 5-15P","NEMA 6-15R"
http://catalog.triadmagnetics.com/Asset/N-59MG.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-59MG.jpg,237-1867-ND,N-59MG,Triad Magnetics,TRANSFORMER ISOL,11,38,"206.71000","0","1","N","Active","Isolation","115V","115V","1000VA","NEMA 5-15P","NEMA 5-15R"
http://catalog.triadmagnetics.com/Asset/N-11MG.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-11MG.jpg,237-1847-ND,N-11MG,Triad Magnetics,AUTOTRANSFORMER NON-ISOL 2000 VA,6,0,"206.71000","0","1","N","Active","Autotransformer (Non-Isolated)","230V","115V","2000VA","NEMA 6-15P","NEMA 5-15P"
https://assets.tripplite.com/product-pdfs/en/is500.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_IS-500.jpg,TL2039-ND,IS-500,Tripp Lite,TRANSFORMER ISOLATION 500W,2,0,"217.64000","0","1","IS","Active","Isolation","120V","120V","500VA","NEMA 5-15P","NEMA 5-15R (4)"
https://www.hammfg.com/electronics/transformers/line/171.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/171-Series.jpg,HM4553-ND,171F,Hammond Manufacturing,TRANSFM ISOL 115 TO 115VAC 900VA,5,8,"218.15000","0","1","171","Active","Isolation","115V","115V","750VA","NEMA 5-15P","NEMA 5-15R"
https://www.hammfg.com/electronics/transformers/line/171.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/171-Series.jpg,HM2105-ND,171G,Hammond Manufacturing,TRANSFORMER PLUG & RECEPTACLE,5,52,"308.85000","0","1","171","Active","Isolation","115V","115V","1000VA","NEMA 5-15P","NEMA 5-15R"
https://belfuse.com/resources/DU-SU.pdf,-,595-1920-ND,DU-1,Signal Transformer,XFRMR ISO PWR 1KVA 4.5/9A,3,0,"312.74000","0","1","DU","Active","Isolation","104V, 110V, 120V, 208V, 220V, 230V, 240V","104V, 110V, 120V, 208V, 220V, 230V, 240V","1000VA","Screw Terminal","Screw Terminal"
https://system.netsuite.com/core/media/media.nl?id=343769&c=ACCT126831&h=8170a15220cc3f1d97c7&_xt=.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_MD-2400-E.JPG,237-2075-ND,MD-2400-E,Triad Magnetics,MED GRADE ENC ISOLATION XFORMR,21,30,"373.07000","0","1","MD","Active","Isolation, Medical Grade","240V","120V","2400VA","NEMA 6-15P","NEMA 5-15R (4)"
https://www.hammfg.com/electronics/transformers/line/178.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_178CT.jpg,HM2116-ND,178GT,Hammond Manufacturing,TRANSFORMER - TOROIDAL ISOLATION,2,0,"418.43000","0","1","178","Active","Isolation","120V","120V","1500VA","NEMA 5-15P","NEMA 5-15R (2)"
https://belfuse.com/resources/DU-SU.pdf,//media.digikey.com/Photos/Signal%20Transformers%20Photos/SU-3.JPG,595-1997-ND,SU-3,Signal Transformer,XFRMR ISO PWR 3KVA 7/14A,2,0,"619.94000","0","1","SU","Active","Isolation","104V, 110V, 120V, 208V, 220V, 230V, 240V","208V, 220V, 240V, 416V, 440V, 460V, 480V","3000VA","Screw Terminal","Screw Terminal"
http://catalog.triadmagnetics.com/Asset/N-1X.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-1X.jpg,237-1849-ND,N-1X,Triad Magnetics,AUTOTRANSFORMER NON-ISOL 50 VA,47,461,"15.55000","0","1","N","Active","Autotransformer (Non-Isolated)","230V","115V","50VA","Wire Leads","Wire Leads"
https://belfuse.com/resources/EB-OF.pdf,//media.digikey.com/Photos/Signal%20Transformers%20Photos/OF-SERIES.jpg,595-1702-ND,110-0F,Signal Transformer,XFRMR AUTO 115/230V 100VA,6,0,"25.41000","0","1","OF","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","100VA","Wire Leads","Wire Leads"
http://catalog.triadmagnetics.com/Asset/N-77U.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-77U.jpg,237-1873-ND,N-77U,Triad Magnetics,TRANSFORMER ISOL,20,0,"33.07000","0","1","N","Active","Isolation","115V, 230V","115V","100VA","Wire Leads","Wire Leads"
http://catalog.triadmagnetics.com/Asset/N-150MG.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-150MG.jpg,237-1848-ND,N-150MG,Triad Magnetics,AUTOTRANSFORMER NON-ISOL 150 VA,6,17,"62.68000","0","1","N","Active","Autotransformer (Non-Isolated)","115V","230V","150VA","NEMA 5-15P","NEMA 6-15P"
http://catalog.triadmagnetics.com/Asset/N-4MG.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-4MG.jpg,237-1857-ND,N-4MG,Triad Magnetics,AUTOTRANSFORMER NON-ISOL 150 VA,6,64,"62.68000","0","1","N","Active","Autotransformer (Non-Isolated)","230V","115V","150VA","NEMA 6-15P","NEMA 5-15P"
http://catalog.triadmagnetics.com/Asset/N-5MG.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-5MG.jpg,237-1868-ND,N-5MG,Triad Magnetics,AUTOTRANSFORMER NON-ISOL 250 VA,14,71,"67.57000","0","1","N","Active","Autotransformer (Non-Isolated)","230V","115V","250VA","NEMA 6-15P","NEMA 5-15R"
http://catalog.triadmagnetics.com/Asset/N-54MG.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-54MG.jpg,237-1861-ND,N-54MG,Triad Magnetics,TRANSFORMER ISOL,11,23,"67.57000","0","1","N","Active","Isolation","115V","115V","150VA","NEMA 5-15P","NEMA 5-15R"
https://system.netsuite.com/core/media/media.nl?id=343770&c=ACCT126831&h=58bbaa82a3d7ffaa2bac&_xt=.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_MD-250-E.JPG,237-2076-ND,MD-250-E,Triad Magnetics,MED GRADE ENC ISOLATION XFORMR,6,3,"119.70000","0","1","MD","Active","Isolation, Medical Grade","240V","120V","250VA","NEMA 6-15P","NEMA 5-15R (2)"
https://system.netsuite.com/core/media/media.nl?id=343772&c=ACCT126831&h=48266d745b68f49e6312&_xt=.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_MD-1000-E.jpg,237-2072-ND,MD-1000-E,Triad Magnetics,MED GRADE ENC ISOLATION XFORMR,8,3,"201.92000","0","1","MD","Active","Isolation, Medical Grade","240V","120V","1000VA","NEMA 6-15P","NEMA 5-15R (2)"
http://catalog.triadmagnetics.com/Asset/N-9MG.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-9MG.jpg,237-1877-ND,N-9MG,Triad Magnetics,AUTOTRANSFORMER NON-ISOL 1250 VA,3,42,"206.71000","0","1","N","Active","Autotransformer (Non-Isolated)","230V","115V","1250VA","NEMA 6-15P","NEMA 5-15R"
https://assets.tripplite.com/product-pdfs/en/is1000.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_IS-1000.jpg,TL408-ND,IS-1000,Tripp Lite,TRANSFORMER ISOLATION 1000W,11,0,"339.63000","0","1","IS","Active","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/is1000hg.pdf,//media.digikey.com/photos/Tripplite%20Photos/mfgIS1000HG.jpg,TL255-ND,IS1000HG,Tripp Lite,TRANSF ISO 1000W 4OUT HOSP GRADE,4,0,"512.07000","0","1","IS","Active","Isolation, Medical Grade","120V","120V","1000VA","NEMA 5-15P","NEMA 5-15R (4)"
//media.digikey.com/pdf/Data%20Sheets/AlfaMag%20Elect%20PDFs/MEDBOX_Series.pdf,"//media.digikey.com/Photos/Amgis,%20LLC/MFG_MEDBOX-0900,1200,1800.jpg",TE2306-ND,MEDBOX-1200,"Amgis, LLC",XFRMR MED GRADE ISLTD 120V/120V,2,3,"770.00000","0","1","MEDBOX","Active","Isolation, Medical Grade","120V","120V","1200VA","NEMA 5-15P","NEMA 5-15R (8)"
//media.digikey.com/pdf/Data%20Sheets/AlfaMag%20Elect%20PDFs/MEDBOX_Series.pdf,"//media.digikey.com/Photos/Amgis,%20LLC/MFG_MEDBOX-0600.jpg",TE2304-ND,MEDBOX-0600,"Amgis, LLC",XFRMR MED GRADE ISLTD 120V/120V,2,9,"631.40000","0","1","MEDBOX","Active","Isolation, Medical Grade","120V","120V","600VA","NEMA 5-15P","NEMA 5-15R (6)"
https://www.hammfg.com/electronics/transformers/line/170.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4536-ND,170A,Hammond Manufacturing,TRANSFORMR AUTO 115-230VAC 100VA,16,19,"37.60000","0","1","170","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","100VA","Wire Leads","Wire Leads"
https://belfuse.com/resources/EB-OF.pdf,//media.digikey.com/Photos/Signal%20Transformers%20Photos/OF-SERIES.jpg,595-1821-ND,120-0F,Signal Transformer,XFRMR AUTO 115/230V 200VA,6,0,"38.36000","0","1","OF","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","200VA","Wire Leads","Wire Leads"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4550-ND,170R,Hammond Manufacturing,TRANSFORMER AUTO/LEAD CONNECTED,10,5,"39.74000","0","1","-","Active","-","-","-","-","-","-"
https://www.hammfg.com/electronics/transformers/line/169s.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4528-ND,169PS,Hammond Manufacturing,TRANSFORMR ISOL 115 TO 115V 15VA,7,7,"41.39000","0","1","169","Active","Isolation","115V","115V","15VA","Wire Leads","Wire Leads"
https://belfuse.com/resources/EB-OF.pdf,//media.digikey.com/Photos/Signal%20Transformers%20Photos/OF-SERIES.jpg,595-1823-ND,130-0F,Signal Transformer,XFRMR AUTO 115/230V 300VA,7,0,"42.16000","0","1","OF","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","300VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/170.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4538-ND,170B,Hammond Manufacturing,TRANSFORMR AUTO 115-230VAC 200VA,17,218,"46.74000","0","1","170","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","200VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/169s.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4529-ND,169QS,Hammond Manufacturing,TRANSFORMR ISOL 115 TO 115V 40VA,8,10,"48.62000","0","1","169","Active","Isolation","115V","115V","40VA","Wire Leads","Wire Leads"
https://www.erp-power.com/wp-content/uploads/2017/09/XFC_Series-1-pager.pdf,//media.digikey.com/Photos/ERP-Power/MFG_XFC-Series.jpg,1800-1107-ND,XFC300-347/480-277,"ERP Power, LLC",TRANSFORMER ISO 347/480V 300VA,32,0,"52.42000","0","1","XFC","Active","Autotransformer (Non-Isolated)","347V, 480V","277V","300VA","Wire Leads","Wire Leads"
