Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Applications","Intended Chipset","Chipset Manufacturer","Voltage - Primary","Voltage - Auxiliary","Voltage - Isolation","Inductance @ Frequency","Frequency","Operating Temperature","Mounting Type","Size / Dimension","Height - Seated (Max)","Footprint","Style"
https://katalog.we-online.de/pbs/datasheet/750811351.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/750811351.JPG,1297-1054-ND,750811351,Wurth Electronics Midcom,OFFLINE XFRM WE-UNIT LT3799,450,0,"13.93000","0","1","Tray","WE-UNIT, MID-OLLT","Active","For AC/DC Converters","LED Drivers, AC/DC SMPS","-","-","120 ~ 375V","25V @ 10mA","4500Vrms","180µH @ 10kHz","75kHz","-","Through Hole","1.559"" L x 1.700"" W (39.60mm x 43.18mm)","1.205"" (30.61mm)","1.559"" L x 1.700"" W (39.60mm x 43.18mm)","-"
https://www.tdk-electronics.tdk.com/inf/85/ds/b82802a.pdf,//media.digikey.com/Photos/Epcos%20Photos/B82802.jpg,495-4446-2-ND,B82802A0012A315,EPCOS (TDK),TRANSFORMER FLYBACK 36-60V SMD,300,0,"2.57400","0","300","Tape & Reel (TR)","B82802A","Active","For DC/DC Converters","Flyback Converters","-","-","36 ~ 60V","-","1500Vrms","100µH @ 100kHz","100kHz","-40°C ~ 125°C","Surface Mount","0.650"" L x 0.681"" W (16.50mm x 17.30mm)","0.341"" (8.65mm)","0.650"" L x 0.902"" W (16.50mm x 22.90mm)","-"
https://www.tdk-electronics.tdk.com/inf/85/ds/b82802a.pdf,//media.digikey.com/Photos/Epcos%20Photos/B82802.jpg,495-4446-1-ND,B82802A0012A315,EPCOS (TDK),TRANSFORMER FLYBACK 36-60V SMD,486,0,"4.98000","0","1","Cut Tape (CT)","B82802A","Active","For DC/DC Converters","Flyback Converters","-","-","36 ~ 60V","-","1500Vrms","100µH @ 100kHz","100kHz","-40°C ~ 125°C","Surface Mount","0.650"" L x 0.681"" W (16.50mm x 17.30mm)","0.341"" (8.65mm)","0.650"" L x 0.902"" W (16.50mm x 22.90mm)","-"
https://www.tdk-electronics.tdk.com/inf/85/ds/b82802a.pdf,//media.digikey.com/Photos/Epcos%20Photos/B82802.jpg,495-4446-6-ND,B82802A0012A315,EPCOS (TDK),TRANSFORMER FLYBACK 36-60V SMD,486,0,"Digi-Reel","0","1","Digi-Reel®","B82802A","Active","For DC/DC Converters","Flyback Converters","-","-","36 ~ 60V","-","1500Vrms","100µH @ 100kHz","100kHz","-40°C ~ 125°C","Surface Mount","0.650"" L x 0.681"" W (16.50mm x 17.30mm)","0.341"" (8.65mm)","0.650"" L x 0.902"" W (16.50mm x 22.90mm)","-"
https://www.tdk-electronics.tdk.com/inf/30/ds/b82805a.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_B82805A.jpg,495-7214-2-ND,B82805A0773A250,EPCOS (TDK),P100625 E6.3 SMT PUSH-PULL TRANS,900,0,"3.79500","0","900","Tape & Reel (TR)","B82805","Active","For DC/DC Converters","Forward, Push-Pull Converters","-","-","-","-","500VAC","77µH @ 50kHz","250kHz","-25°C ~ 125°C","Surface Mount","0.315"" L x 0.236"" W (8.00mm x 6.00mm)","0.224"" (5.70mm)","0.315"" L x 0.378"" W (8.00mm x 9.60mm)","-"
https://www.tdk-electronics.tdk.com/inf/30/ds/b82805a.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_B82805A.jpg,495-7214-1-ND,B82805A0773A250,EPCOS (TDK),P100625 E6.3 SMT PUSH-PULL TRANS,1471,0,"6.96000","0","1","Cut Tape (CT)","B82805","Active","For DC/DC Converters","Forward, Push-Pull Converters","-","-","-","-","500VAC","77µH @ 50kHz","250kHz","-25°C ~ 125°C","Surface Mount","0.315"" L x 0.236"" W (8.00mm x 6.00mm)","0.224"" (5.70mm)","0.315"" L x 0.378"" W (8.00mm x 9.60mm)","-"
https://www.tdk-electronics.tdk.com/inf/30/ds/b82805a.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_B82805A.jpg,495-7214-6-ND,B82805A0773A250,EPCOS (TDK),P100625 E6.3 SMT PUSH-PULL TRANS,1471,0,"Digi-Reel","0","1","Digi-Reel®","B82805","Active","For DC/DC Converters","Forward, Push-Pull Converters","-","-","-","-","500VAC","77µH @ 50kHz","250kHz","-25°C ~ 125°C","Surface Mount","0.315"" L x 0.236"" W (8.00mm x 6.00mm)","0.224"" (5.70mm)","0.315"" L x 0.378"" W (8.00mm x 9.60mm)","-"
https://katalog.we-online.de/ctm/datasheet/750342864.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_750342xxx.jpg,732-10691-2-ND,750342864,Wurth Electronics Midcom,"POWER TRANSFORMER, MID-IMAXIB",400,0,"3.93600","0","200","Tape & Reel (TR)","MID-IBMAX","Active","For DC/DC Converters","Flyback Converters","-","-","17 ~ 36V","7.5V @ 100mA","1875Vrms","50µH @ 50kHz","-","-40°C ~ 125°C","Surface Mount","-","0.505"" (12.83mm)","0.530"" L x 0.699"" W (13.46mm x 17.75mm)","-"
https://katalog.we-online.de/ctm/datasheet/750342864.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_750342xxx.jpg,732-10691-1-ND,750342864,Wurth Electronics Midcom,"POWER TRANSFORMER, MID-IMAXIB",437,0,"5.76000","0","1","Cut Tape (CT)","MID-IBMAX","Active","For DC/DC Converters","Flyback Converters","-","-","17 ~ 36V","7.5V @ 100mA","1875Vrms","50µH @ 50kHz","-","-40°C ~ 125°C","Surface Mount","-","0.505"" (12.83mm)","0.530"" L x 0.699"" W (13.46mm x 17.75mm)","-"
https://katalog.we-online.de/ctm/datasheet/750342864.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_750342xxx.jpg,732-10691-6-ND,750342864,Wurth Electronics Midcom,"POWER TRANSFORMER, MID-IMAXIB",437,0,"Digi-Reel","0","1","Digi-Reel®","MID-IBMAX","Active","For DC/DC Converters","Flyback Converters","-","-","17 ~ 36V","7.5V @ 100mA","1875Vrms","50µH @ 50kHz","-","-40°C ~ 125°C","Surface Mount","-","0.505"" (12.83mm)","0.530"" L x 0.699"" W (13.46mm x 17.75mm)","-"
https://katalog.we-online.de/ctm/datasheet/750342860.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_750342xxx.jpg,732-10690-2-ND,750342860,Wurth Electronics Midcom,"FLYBACK TRANSFORMER, WE-FB",250,0,"3.93600","0","250","Tape & Reel (TR)","WE-FB, MID-IBMAX","Active","For DC/DC Converters","Flyback Converters","-","-","18 ~ 36V","24V @ 100mA","1875Vrms","80µH @ 50kHz","-","-40°C ~ 125°C","Surface Mount","-","0.455"" (11.56mm)","0.525"" L x 0.600"" W (13.34mm x 15.24mm)","-"
https://katalog.we-online.de/ctm/datasheet/750342860.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_750342xxx.jpg,732-10690-1-ND,750342860,Wurth Electronics Midcom,"FLYBACK TRANSFORMER, WE-FB",320,0,"5.76000","0","1","Cut Tape (CT)","WE-FB, MID-IBMAX","Active","For DC/DC Converters","Flyback Converters","-","-","18 ~ 36V","24V @ 100mA","1875Vrms","80µH @ 50kHz","-","-40°C ~ 125°C","Surface Mount","-","0.455"" (11.56mm)","0.525"" L x 0.600"" W (13.34mm x 15.24mm)","-"
https://katalog.we-online.de/ctm/datasheet/750342860.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_750342xxx.jpg,732-10690-6-ND,750342860,Wurth Electronics Midcom,"FLYBACK TRANSFORMER, WE-FB",320,0,"Digi-Reel","0","1","Digi-Reel®","WE-FB, MID-IBMAX","Active","For DC/DC Converters","Flyback Converters","-","-","18 ~ 36V","24V @ 100mA","1875Vrms","80µH @ 50kHz","-","-40°C ~ 125°C","Surface Mount","-","0.455"" (11.56mm)","0.525"" L x 0.600"" W (13.34mm x 15.24mm)","-"
https://katalog.we-online.de/ctm/datasheet/750342878.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_750342xxx.jpg,732-10692-2-ND,750342878,Wurth Electronics Midcom,"POWER TRANSFORMER, MID-IMAXIB",300,0,"3.93603","0","300","Tape & Reel (TR)","MID-IBMAX","Active","For DC/DC Converters","Flyback Converters","-","-","17 ~ 36V","7V @ 200mA","1500Vrms","50µH @ 50kHz","-","-40°C ~ 125°C","Surface Mount","-","0.420"" (10.67mm)","0.385"" L x 0.374"" W (9.78mm x 9.50mm)","-"
https://katalog.we-online.de/ctm/datasheet/750342878.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_750342xxx.jpg,732-10692-1-ND,750342878,Wurth Electronics Midcom,"POWER TRANSFORMER, MID-IMAXIB",574,0,"5.76000","0","1","Cut Tape (CT)","MID-IBMAX","Active","For DC/DC Converters","Flyback Converters","-","-","17 ~ 36V","7V @ 200mA","1500Vrms","50µH @ 50kHz","-","-40°C ~ 125°C","Surface Mount","-","0.420"" (10.67mm)","0.385"" L x 0.374"" W (9.78mm x 9.50mm)","-"
https://katalog.we-online.de/ctm/datasheet/750342878.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_750342xxx.jpg,732-10692-6-ND,750342878,Wurth Electronics Midcom,"POWER TRANSFORMER, MID-IMAXIB",574,0,"Digi-Reel","0","1","Digi-Reel®","MID-IBMAX","Active","For DC/DC Converters","Flyback Converters","-","-","17 ~ 36V","7V @ 200mA","1500Vrms","50µH @ 50kHz","-","-40°C ~ 125°C","Surface Mount","-","0.420"" (10.67mm)","0.385"" L x 0.374"" W (9.78mm x 9.50mm)","-"
https://katalog.we-online.de/ctm/datasheet/750342779.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_750342xxx.jpg,732-10694-2-ND,750342779,Wurth Electronics Midcom,"POWER INDUCTOR, MID-IMAXIB",300,0,"3.93603","0","300","Tape & Reel (TR)","MID-IBMAX","Active","For DC/DC Converters","Flyback Converters","-","-","17 ~ 36V","7V @ 100mA","1875Vrms","50µH @ 50kHz","-","-40°C ~ 125°C","Surface Mount","-","0.420"" (10.67mm)","0.385"" L x 0.374"" W (9.78mm x 9.50mm)","-"
https://katalog.we-online.de/ctm/datasheet/750342779.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_750342xxx.jpg,732-10694-1-ND,750342779,Wurth Electronics Midcom,"POWER INDUCTOR, MID-IMAXIB",571,0,"5.76000","0","1","Cut Tape (CT)","MID-IBMAX","Active","For DC/DC Converters","Flyback Converters","-","-","17 ~ 36V","7V @ 100mA","1875Vrms","50µH @ 50kHz","-","-40°C ~ 125°C","Surface Mount","-","0.420"" (10.67mm)","0.385"" L x 0.374"" W (9.78mm x 9.50mm)","-"
https://katalog.we-online.de/ctm/datasheet/750342779.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_750342xxx.jpg,732-10694-6-ND,750342779,Wurth Electronics Midcom,"POWER INDUCTOR, MID-IMAXIB",571,0,"Digi-Reel","0","1","Digi-Reel®","MID-IBMAX","Active","For DC/DC Converters","Flyback Converters","-","-","17 ~ 36V","7V @ 100mA","1875Vrms","50µH @ 50kHz","-","-40°C ~ 125°C","Surface Mount","-","0.420"" (10.67mm)","0.385"" L x 0.374"" W (9.78mm x 9.50mm)","-"
https://katalog.we-online.de/icref/datasheet/750313355.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/750313355.JPG,1297-1157-2-ND,750313355,Wurth Electronics Midcom,TRANSFORMER WE-POE 60W SMD,330,0,"4.59200","0","110","Tape & Reel (TR)","WE-PoE, MID-POETI","Active","Configurable (For DC/DC)","Power Over Ethernet (PoE)","TPS2379","Texas Instruments","36 ~ 72V","12V @ 20mA","1500Vrms","100µH @ 100kHz","-","-","Surface Mount","-","0.455"" (11.57mm)","0.910"" L x 1.145"" W (23.11mm x 29.08mm)","-"
https://katalog.we-online.de/icref/datasheet/750313355.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/750313355.JPG,1297-1157-1-ND,750313355,Wurth Electronics Midcom,TRANSFORMER WE-POE 60W SMD,420,0,"5.72000","0","1","Cut Tape (CT)","WE-PoE, MID-POETI","Active","Configurable (For DC/DC)","Power Over Ethernet (PoE)","TPS2379","Texas Instruments","36 ~ 72V","12V @ 20mA","1500Vrms","100µH @ 100kHz","-","-","Surface Mount","-","0.455"" (11.57mm)","0.910"" L x 1.145"" W (23.11mm x 29.08mm)","-"
https://katalog.we-online.de/icref/datasheet/750313355.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/750313355.JPG,1297-1157-6-ND,750313355,Wurth Electronics Midcom,TRANSFORMER WE-POE 60W SMD,420,0,"Digi-Reel","0","1","Digi-Reel®","WE-PoE, MID-POETI","Active","Configurable (For DC/DC)","Power Over Ethernet (PoE)","TPS2379","Texas Instruments","36 ~ 72V","12V @ 20mA","1500Vrms","100µH @ 100kHz","-","-","Surface Mount","-","0.455"" (11.57mm)","0.910"" L x 1.145"" W (23.11mm x 29.08mm)","-"
https://katalog.we-online.de/pbs/datasheet/7491195331.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/7491195331.jpg,732-6196-2-ND,7491195331,Wurth Electronics Inc.,TRANS FLYBACK POE SMD,150,0,"5.54400","0","150","Tape & Reel (TR)","WE-PoEH","Active","For DC/DC Converters","Power Over Ethernet (PoE)","-","-","9 ~ 57V","10V","1500Vrms","21µH @ 100kHz","200 ~ 400kHz","-40°C ~ 125°C","Surface Mount","0.551"" L x 0.591"" W (14.00mm x 15.00mm)","0.571"" (14.50mm)","0.551"" L x 0.591"" W (14.00mm x 18.10mm)","-"
https://katalog.we-online.de/pbs/datasheet/7491195331.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/7491195331.jpg,732-6196-1-ND,7491195331,Wurth Electronics Inc.,TRANS FLYBACK POE SMD,226,0,"6.93000","0","1","Cut Tape (CT)","WE-PoEH","Active","For DC/DC Converters","Power Over Ethernet (PoE)","-","-","9 ~ 57V","10V","1500Vrms","21µH @ 100kHz","200 ~ 400kHz","-40°C ~ 125°C","Surface Mount","0.551"" L x 0.591"" W (14.00mm x 15.00mm)","0.571"" (14.50mm)","0.551"" L x 0.591"" W (14.00mm x 18.10mm)","-"
https://katalog.we-online.de/pbs/datasheet/7491195331.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/7491195331.jpg,732-6196-6-ND,7491195331,Wurth Electronics Inc.,TRANS FLYBACK POE SMD,226,0,"Digi-Reel","0","1","Digi-Reel®","WE-PoEH","Active","For DC/DC Converters","Power Over Ethernet (PoE)","-","-","9 ~ 57V","10V","1500Vrms","21µH @ 100kHz","200 ~ 400kHz","-40°C ~ 125°C","Surface Mount","0.551"" L x 0.591"" W (14.00mm x 15.00mm)","0.571"" (14.50mm)","0.551"" L x 0.591"" W (14.00mm x 18.10mm)","-"
https://katalog.we-online.de/pbs/datasheet/7491196112.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749119xxxx.JPG,732-6199-2-ND,7491196112,Wurth Electronics Inc.,TRANS FLYBACK POE SMD,150,0,"5.54400","0","150","Tape & Reel (TR)","WE-PoEH","Active","For DC/DC Converters","Power Over Ethernet (PoE)","-","-","33 ~ 57V","10V","1500Vrms","100µH @ 100kHz","200 ~ 400kHz","-40°C ~ 125°C","Surface Mount","0.551"" L x 0.591"" W (14.00mm x 15.00mm)","0.571"" (14.50mm)","0.551"" L x 0.591"" W (14.00mm x 18.10mm)","-"
https://katalog.we-online.de/pbs/datasheet/7491196112.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749119xxxx.JPG,732-6199-1-ND,7491196112,Wurth Electronics Inc.,TRANS FLYBACK POE SMD,154,0,"6.93000","0","1","Cut Tape (CT)","WE-PoEH","Active","For DC/DC Converters","Power Over Ethernet (PoE)","-","-","33 ~ 57V","10V","1500Vrms","100µH @ 100kHz","200 ~ 400kHz","-40°C ~ 125°C","Surface Mount","0.551"" L x 0.591"" W (14.00mm x 15.00mm)","0.571"" (14.50mm)","0.551"" L x 0.591"" W (14.00mm x 18.10mm)","-"
https://katalog.we-online.de/pbs/datasheet/7491196112.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749119xxxx.JPG,732-6199-6-ND,7491196112,Wurth Electronics Inc.,TRANS FLYBACK POE SMD,154,0,"Digi-Reel","0","1","Digi-Reel®","WE-PoEH","Active","For DC/DC Converters","Power Over Ethernet (PoE)","-","-","33 ~ 57V","10V","1500Vrms","100µH @ 100kHz","200 ~ 400kHz","-40°C ~ 125°C","Surface Mount","0.551"" L x 0.591"" W (14.00mm x 15.00mm)","0.571"" (14.50mm)","0.551"" L x 0.591"" W (14.00mm x 18.10mm)","-"
https://katalog.we-online.de/pbs/datasheet/7491196212.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749119xxxx.JPG,732-6200-2-ND,7491196212,Wurth Electronics Inc.,TRANS FLYBACK POE SMD,150,0,"5.54400","0","150","Tape & Reel (TR)","WE-PoEH","Active","For DC/DC Converters","Power Over Ethernet (PoE)","-","-","9 ~ 57V","10V","1500Vrms","128µH @ 100kHz","200 ~ 400kHz","-40°C ~ 125°C","Surface Mount","0.551"" L x 0.591"" W (14.00mm x 15.00mm)","0.571"" (14.50mm)","0.551"" L x 0.591"" W (14.00mm x 18.10mm)","-"
https://katalog.we-online.de/pbs/datasheet/7491196212.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749119xxxx.JPG,732-6200-1-ND,7491196212,Wurth Electronics Inc.,TRANS FLYBACK POE SMD,276,0,"6.93000","0","1","Cut Tape (CT)","WE-PoEH","Active","For DC/DC Converters","Power Over Ethernet (PoE)","-","-","9 ~ 57V","10V","1500Vrms","128µH @ 100kHz","200 ~ 400kHz","-40°C ~ 125°C","Surface Mount","0.551"" L x 0.591"" W (14.00mm x 15.00mm)","0.571"" (14.50mm)","0.551"" L x 0.591"" W (14.00mm x 18.10mm)","-"
https://katalog.we-online.de/pbs/datasheet/7491196212.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749119xxxx.JPG,732-6200-6-ND,7491196212,Wurth Electronics Inc.,TRANS FLYBACK POE SMD,276,0,"Digi-Reel","0","1","Digi-Reel®","WE-PoEH","Active","For DC/DC Converters","Power Over Ethernet (PoE)","-","-","9 ~ 57V","10V","1500Vrms","128µH @ 100kHz","200 ~ 400kHz","-40°C ~ 125°C","Surface Mount","0.551"" L x 0.591"" W (14.00mm x 15.00mm)","0.571"" (14.50mm)","0.551"" L x 0.591"" W (14.00mm x 18.10mm)","-"
https://katalog.we-online.de/pbs/datasheet/7491196331.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749119xxxx.JPG,732-6202-2-ND,7491196331,Wurth Electronics Inc.,TRANS FLYBACK POE SMD,150,0,"5.54400","0","150","Tape & Reel (TR)","WE-PoEH","Active","For DC/DC Converters","Power Over Ethernet (PoE)","-","-","33 ~ 57V","10V","1500Vrms","128µH @ 100kHz","200 ~ 400kHz","-40°C ~ 125°C","Surface Mount","0.551"" L x 0.591"" W (14.00mm x 15.00mm)","0.571"" (14.50mm)","0.551"" L x 0.591"" W (14.00mm x 18.10mm)","-"
https://katalog.we-online.de/pbs/datasheet/7491196331.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749119xxxx.JPG,732-6202-1-ND,7491196331,Wurth Electronics Inc.,TRANS FLYBACK POE SMD,288,0,"6.93000","0","1","Cut Tape (CT)","WE-PoEH","Active","For DC/DC Converters","Power Over Ethernet (PoE)","-","-","33 ~ 57V","10V","1500Vrms","128µH @ 100kHz","200 ~ 400kHz","-40°C ~ 125°C","Surface Mount","0.551"" L x 0.591"" W (14.00mm x 15.00mm)","0.571"" (14.50mm)","0.551"" L x 0.591"" W (14.00mm x 18.10mm)","-"
https://katalog.we-online.de/pbs/datasheet/7491196331.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749119xxxx.JPG,732-6202-6-ND,7491196331,Wurth Electronics Inc.,TRANS FLYBACK POE SMD,288,0,"Digi-Reel","0","1","Digi-Reel®","WE-PoEH","Active","For DC/DC Converters","Power Over Ethernet (PoE)","-","-","33 ~ 57V","10V","1500Vrms","128µH @ 100kHz","200 ~ 400kHz","-40°C ~ 125°C","Surface Mount","0.551"" L x 0.591"" W (14.00mm x 15.00mm)","0.571"" (14.50mm)","0.551"" L x 0.591"" W (14.00mm x 18.10mm)","-"
https://katalog.we-online.de/pbs/datasheet/7491196501.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749119xxxx.JPG,732-6204-2-ND,7491196501,Wurth Electronics Inc.,TRANS FLYBACK POE SMD,150,0,"5.54400","0","150","Tape & Reel (TR)","WE-PoEH","Active","For DC/DC Converters","Power Over Ethernet (PoE)","-","-","9 ~ 57V","10V","1500Vrms","128µH @ 100kHz","200 ~ 400kHz","-40°C ~ 125°C","Surface Mount","0.551"" L x 0.591"" W (14.00mm x 15.00mm)","0.571"" (14.50mm)","0.551"" L x 0.591"" W (14.00mm x 18.10mm)","-"
https://katalog.we-online.de/pbs/datasheet/7491196501.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749119xxxx.JPG,732-6204-1-ND,7491196501,Wurth Electronics Inc.,TRANS FLYBACK POE SMD,271,0,"6.93000","0","1","Cut Tape (CT)","WE-PoEH","Active","For DC/DC Converters","Power Over Ethernet (PoE)","-","-","9 ~ 57V","10V","1500Vrms","128µH @ 100kHz","200 ~ 400kHz","-40°C ~ 125°C","Surface Mount","0.551"" L x 0.591"" W (14.00mm x 15.00mm)","0.571"" (14.50mm)","0.551"" L x 0.591"" W (14.00mm x 18.10mm)","-"
https://katalog.we-online.de/pbs/datasheet/7491196501.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749119xxxx.JPG,732-6204-6-ND,7491196501,Wurth Electronics Inc.,TRANS FLYBACK POE SMD,271,0,"Digi-Reel","0","1","Digi-Reel®","WE-PoEH","Active","For DC/DC Converters","Power Over Ethernet (PoE)","-","-","9 ~ 57V","10V","1500Vrms","128µH @ 100kHz","200 ~ 400kHz","-40°C ~ 125°C","Surface Mount","0.551"" L x 0.591"" W (14.00mm x 15.00mm)","0.571"" (14.50mm)","0.551"" L x 0.591"" W (14.00mm x 18.10mm)","-"
https://katalog.we-online.de/ctm/datasheet/750315039.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/750315039.JPG,1297-1167-2-ND,750315039,Wurth Electronics Midcom,XFRMR ISOL BUCK DC/DC CONV TH,110,0,"7.71900","0","110","Tape & Reel (TR)","MID-IBTI","Active","For DC/DC Converters","Isolated Buck Converters","-","Texas Instruments","-","-","1500Vrms","40µH @ 10kHz","250kHz","-40°C ~ 125°C","Surface Mount","-","0.955"" (24.26mm)","0.910"" L x 1.145"" W (23.11mm x 29.08mm)","-"
https://katalog.we-online.de/ctm/datasheet/750315039.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/750315039.JPG,1297-1167-1-ND,750315039,Wurth Electronics Midcom,XFRMR ISOL BUCK DC/DC CONV TH,190,0,"10.09000","0","1","Cut Tape (CT)","MID-IBTI","Active","For DC/DC Converters","Isolated Buck Converters","-","Texas Instruments","-","-","1500Vrms","40µH @ 10kHz","250kHz","-40°C ~ 125°C","Surface Mount","-","0.955"" (24.26mm)","0.910"" L x 1.145"" W (23.11mm x 29.08mm)","-"
https://katalog.we-online.de/ctm/datasheet/750315039.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/750315039.JPG,1297-1167-6-ND,750315039,Wurth Electronics Midcom,XFRMR ISOL BUCK DC/DC CONV TH,190,0,"Digi-Reel","0","1","Digi-Reel®","MID-IBTI","Active","For DC/DC Converters","Isolated Buck Converters","-","Texas Instruments","-","-","1500Vrms","40µH @ 10kHz","250kHz","-40°C ~ 125°C","Surface Mount","-","0.955"" (24.26mm)","0.910"" L x 1.145"" W (23.11mm x 29.08mm)","-"
https://katalog.we-online.de/ctm/datasheet/750315228.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_7503152xx.jpg,1297-1207-2-ND,750315228,Wurth Electronics Midcom,PUSH-PULL TRANSFORMER,1200,0,"1.76000","0","1200","Tape & Reel (TR)","-","Active","-","Forward, Push-Pull Converters","-","-","3.3V","-","-","-","-","-40°C ~ 125°C","Surface Mount","-","0.165"" (4.19mm)","-","-"
https://katalog.we-online.de/ctm/datasheet/750315228.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_7503152xx.jpg,1297-1207-1-ND,750315228,Wurth Electronics Midcom,PUSH-PULL TRANSFORMER,1309,0,"2.40000","0","1","Cut Tape (CT)","-","Active","-","Forward, Push-Pull Converters","-","-","3.3V","-","-","-","-","-40°C ~ 125°C","Surface Mount","-","0.165"" (4.19mm)","-","-"
https://katalog.we-online.de/ctm/datasheet/750315228.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_7503152xx.jpg,1297-1207-6-ND,750315228,Wurth Electronics Midcom,PUSH-PULL TRANSFORMER,1309,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","Forward, Push-Pull Converters","-","-","3.3V","-","-","-","-","-40°C ~ 125°C","Surface Mount","-","0.165"" (4.19mm)","-","-"
https://katalog.we-online.de/ctm/datasheet/750315225.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_7503152xx.jpg,1297-1204-2-ND,750315225,Wurth Electronics Midcom,PUSH-PULL TRANSFORMER,2400,0,"2.09000","0","1200","Tape & Reel (TR)","-","Active","-","Forward, Push-Pull Converters","-","-","3.3V","-","-","-","-","-40°C ~ 125°C","Surface Mount","-","0.165"" (4.19mm)","-","-"
https://katalog.we-online.de/ctm/datasheet/750315225.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_7503152xx.jpg,1297-1204-1-ND,750315225,Wurth Electronics Midcom,PUSH-PULL TRANSFORMER,3508,0,"2.85000","0","1","Cut Tape (CT)","-","Active","-","Forward, Push-Pull Converters","-","-","3.3V","-","-","-","-","-40°C ~ 125°C","Surface Mount","-","0.165"" (4.19mm)","-","-"
https://katalog.we-online.de/ctm/datasheet/750315225.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_7503152xx.jpg,1297-1204-6-ND,750315225,Wurth Electronics Midcom,PUSH-PULL TRANSFORMER,3508,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","Forward, Push-Pull Converters","-","-","3.3V","-","-","-","-","-40°C ~ 125°C","Surface Mount","-","0.165"" (4.19mm)","-","-"
https://katalog.we-online.de/ctm/datasheet/750315227.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_7503152xx.jpg,1297-1206-2-ND,750315227,Wurth Electronics Midcom,PUSH-PULL TRANSFORMER,2400,0,"2.09000","0","1200","Tape & Reel (TR)","-","Active","-","Forward, Push-Pull Converters","-","-","3.3V","-","-","-","-","-40°C ~ 125°C","Surface Mount","-","0.165"" (4.19mm)","-","-"
https://katalog.we-online.de/ctm/datasheet/750315227.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_7503152xx.jpg,1297-1206-1-ND,750315227,Wurth Electronics Midcom,PUSH-PULL TRANSFORMER,2998,0,"2.85000","0","1","Cut Tape (CT)","-","Active","-","Forward, Push-Pull Converters","-","-","3.3V","-","-","-","-","-40°C ~ 125°C","Surface Mount","-","0.165"" (4.19mm)","-","-"
