Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Turns Ratio - Primary:Secondary","Impedance - Primary (Ohms)","Impedance - Secondary (Ohms)","DC Resistance (DCR) - Primary","DC Resistance (DCR) - Secondary","Transformer Type","Frequency Range","Frequency Response","Voltage - Isolation","Insertion Loss","Return Loss","Power Level","Operating Temperature","Approvals","Mounting Type","Size / Dimension","Height - Seated (Max)","Termination Style"
https://www.hammfg.com/files/parts/pdf/1650HA.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1608A.jpg,HM4350-ND,1650HA,Hammond Manufacturing,AUDIOPHILE TUBE OUTPUT TRANSFRMR,3,10,"135.11000","0","1","Bulk","A","Active","-","6.6kCT","4, 8, 16","63.69Ohm, 71.33Ohm","74mOhm, 223mOhm, 258mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","30Hz ~ 30kHz","±1dB","2000V @ 1 Second","-","-","40W","-","-","Chassis Mount","4.000"" L x 3.130"" W (101.60mm x 79.50mm)","3.810"" (96.77mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/classic/1608-1650.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1608.jpg,HM4357-ND,1650P,Hammond Manufacturing,TRANSFORMER PUSH-PULL OUTPUT,3,19,"136.71000","0","1","Bulk","1600","Active","-","6.6kCT","4, 8, 16","-","-","Push-Pull Audiophile, Ultra-Linear - Tube Output","30Hz ~ 30kHz","±1dB","-","±1dB","-","60W","-","-","Chassis Mount","4.250"" L x 3.130"" W (107.95mm x 79.50mm)","3.810"" (96.77mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1650N.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1608.jpg,HM4355-ND,1650N,Hammond Manufacturing,TRANSFORMER AUDIO 4.3KCT 60W,3,32,"136.71000","0","1","Bulk","1600","Active","-","4.3kCT","4, 8, 16","82.5Ohm","232mOhm, 270mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","30Hz ~ 30kHz","±1dB","2000V @ 1 Second","±1dB","-","60W","-","-","Chassis Mount","4.185"" L x 3.125"" W (106.30mm x 79.38mm)","3.859"" (98.02mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1750G.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1750G.jpg,HM4561-ND,1750G,Hammond Manufacturing,TRANSFORMER TUBE GUITAR AMP,3,7,"136.71000","0","1","Bulk","1750","Active","14.21:1","3.8kCT","4, 8, 16","95.61Ohm","250mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","50Hz ~ 12kHz","±1dB","-","-","-","50W","-","-","Chassis Mount","3.750"" L x 3.320"" W (95.25mm x 84.33mm)","3.873"" (98.37mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1650R.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1608.jpg,HM2097-ND,1650R,Hammond Manufacturing,TRANSFORMER AUDIO 5KCT 100W,4,38,"142.60000","0","1","Bulk","1600","Active","-","5kCT","4, 8, 16","-","-","Push-Pull Audiophile, Ultra-Linear - Tube Output","30Hz ~ 30kHz","±1dB","-","±1dB","1650R","100W","-","-","Chassis Mount","4.250"" L x 3.750"" W (107.95mm x 95.25mm)","4.560"" (115.82mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1650KA.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1608A.jpg,HM4352-ND,1650KA,Hammond Manufacturing,AUDIOPHILE TUBE OUTPUT TRANSFRMR,2,19,"144.75000","0","1","Bulk","A","Active","-","3.4kCT","4, 8, 16","32.74Ohm, 36.71Ohm","306mOhm, 432mOhm, 540mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","30Hz ~ 30kHz","±1dB","2000V @ 1 Second","-","-","50W","-","-","Chassis Mount","4.000"" L x 3.130"" W (101.60mm x 79.50mm)","3.810"" (96.77mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/audio/1627-1642.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1627SEA.jpg,HM4283-ND,1640SEA,Hammond Manufacturing,AUDIOPHILE TUBE OUTPUT TRANSFRMR,7,14,"148.61000","0","1","Bulk","1600","Active","-","11.25k","4, 8, 16","-","-","Single Ended Audiophile, Ultra-Linear - Tube Output","20Hz ~ 20kHz","±1dB","2000Vrms","±1dB","-","30W","-","-","Chassis Mount","4.950"" L x 3.750"" W (125.73mm x 95.20mm)","4.560"" (115.82mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1627SEA.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1627SEA.jpg,HM4222-ND,1627SEA,Hammond Manufacturing,AUDIOPHILE TUBE OUTPUT TRANSFRMR,4,5,"148.61000","0","1","Bulk","1600","Active","-","2.5k","4, 8, 16","30Ohm, 47.44Ohm","402mOhm, 502mOhm, 700mOhm","Single Ended Audiophile, Ultra-Linear - Tube Output","20Hz ~ 20kHz","±1dB","2828VDC @ 1 Second","±1dB","-","30W","-","-","Chassis Mount","4.500"" L x 3.750"" W (114.30mm x 95.25mm)","4.560"" (115.82mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/audio/1627-1642.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1627SEA.jpg,HM4223-ND,1629SEA,Hammond Manufacturing,AUDIOPHILE TUBE OUTPUT TRANSFRMR,4,1,"148.61000","0","1","Bulk","1600","Active","-","6.5k","4, 8, 16","-","-","Single Ended Audiophile, Ultra-Linear - Tube Output","20Hz ~ 20kHz","±1dB","2000Vrms","±1dB","-","30W","-","-","Chassis Mount","4.500"" L x 3.750"" W (114.30mm x 95.25mm)","4.560"" (115.82mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1650PA.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1608A.jpg,HM4356-ND,1650PA,Hammond Manufacturing,AUDIOPHILE TUBE OUTPUT TRANSFRMR,7,14,"149.58000","0","1","Bulk","A","Active","-","6.6kCT","4, 8, 16","71.34Ohm, 80.42Ohm","237mOhm, 364mOhm, 473mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","30Hz ~ 30kHz","±1dB","2000V @ 1 Second","-","-","60W","-","-","Chassis Mount","4.250"" L x 3.130"" W (107.95mm x 79.50mm)","3.810"" (96.77mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1650NA.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1608A.jpg,HM4354-ND,1650NA,Hammond Manufacturing,AUDIOPHILE TUBE OUTPUT TRANSFRMR,5,25,"149.58000","0","1","Bulk","A","Active","-","4.3kCT","4, 8, 16","37.19Ohm, 42.17Ohm","244mOhm, 377mOhm, 490mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","30Hz ~ 30kHz","±1dB","2000V @ 1 Second","-","-","60W","-","-","Chassis Mount","4.250"" L x 3.130"" W (107.95mm x 79.50mm)","3.810"" (96.77mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/classic/1608-1650.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1608.jpg,HM4360-ND,1650T,Hammond Manufacturing,TRANSFORMER AUDIO 1.9KCT 120W,10,23,"150.12000","0","1","Bulk","1600","Active","-","1.9kCT","4, 8, 16","-","-","Push-Pull Audiophile, Ultra-Linear - Tube Output","30Hz ~ 30kHz","±1dB","-","±1dB","-","120W","-","-","Chassis Mount","4.500"" L x 3.750"" W (114.30mm x 95.25mm)","4.560"" (115.82mm)","Wire Leads"
http://www.hammondmfg.com/pdf/EDB290SX.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_290AEX.jpg,HM5050-ND,290SX,Hammond Manufacturing,TRANSF TUBE GUITAR AMP POWER,3,6,"150.88000","0","1","Bulk","290","Active","-","-","-","1.1Ohm, 1.24Ohm, 1.34Ohm","100mOhm, 1.68Ohm, 4.72Ohm","-","-","-","120/240VAC","-","-","-","-","-","Chassis Mount","3.750"" L x 5.625"" W (95.25mm x 142.88mm)","4.813"" (122.25mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1650RA.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1608A.jpg,HM4358-ND,1650RA,Hammond Manufacturing,AUDIOPHILE TUBE OUTPUT TRANSFRMR,3,30,"157.63000","0","1","Bulk","A","Active","-","5kCT","4, 8, 16","47.43Ohm, 54.65Ohm","232mOhm, 333mOhm, 343mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","30Hz ~ 30kHz","±1dB","3535VDC @ 1 Second","-","-","100W","-","-","Chassis Mount","4.250"" L x 3.750"" W (107.95mm x 95.25mm)","4.560"" (115.82mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1650TA.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1608A.jpg,HM4359-ND,1650TA,Hammond Manufacturing,AUDIOPHILE TUBE OUTPUT TRANSFRMR,4,19,"165.13000","0","1","Bulk","A","Active","-","1.9kCT","4, 8, 16","22.07Ohm, 24.85Ohm","251mOhm, 334mOhm, 359mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","30Hz ~ 30kHz","±1dB","2000V @ 1 Second","-","-","120W","-","-","Chassis Mount","4.500"" L x 3.750"" W (114.30mm x 95.25mm)","4.560"" (115.82mm)","Wire Leads"
http://products.sumida.com/products/pdf/CBM5D33_Ver1.0_E.pdf,//media.digikey.com/Photos/Sumida%20Photos/ESMIT-4180%5EC.JPG,308-2379-2-ND,ESMIT-4180/C,Sumida America Components Inc.,XFMR MODEM SMD,0,0,"1.17810","0","500","Tape & Reel (TR)","ESMIT","Active","-","-","-","250mOhm","250mOhm","-","-","-","3750Vrms","-","-","-","-40°C ~ 125°C","-","Surface Mount","0.280"" L x 0.205"" W (7.10mm x 5.20mm)","0.138"" (3.50mm)","Gull Wing"
http://products.sumida.com/products/pdf/CBM5D33_Ver1.0_E.pdf,//media.digikey.com/Photos/Sumida%20Photos/ESMIT-4180%5EC.JPG,308-2379-1-ND,ESMIT-4180/C,Sumida America Components Inc.,XFMR MODEM SMD,472,0,"2.18000","0","1","Cut Tape (CT)","ESMIT","Active","-","-","-","250mOhm","250mOhm","-","-","-","3750Vrms","-","-","-","-40°C ~ 125°C","-","Surface Mount","0.280"" L x 0.205"" W (7.10mm x 5.20mm)","0.138"" (3.50mm)","Gull Wing"
http://products.sumida.com/products/pdf/CBM5D33_Ver1.0_E.pdf,//media.digikey.com/Photos/Sumida%20Photos/ESMIT-4180%5EC.JPG,308-2379-6-ND,ESMIT-4180/C,Sumida America Components Inc.,XFMR MODEM SMD,472,0,"Digi-Reel","0","1","Digi-Reel®","ESMIT","Active","-","-","-","250mOhm","250mOhm","-","-","-","3750Vrms","-","-","-","-40°C ~ 125°C","-","Surface Mount","0.280"" L x 0.205"" W (7.10mm x 5.20mm)","0.138"" (3.50mm)","Gull Wing"
https://www.murata.com/~/media/webrenewal/products/balun/wirebalun/reference%20_specification_b5f-1.ashx,//media.digikey.com/Photos/Murata%20Photos/MFG_%23458PT-1566=P3.jpg,490-16514-2-ND,#458PT-1566=P3,Murata Electronics North America,AUDIO TRANSFORMERS / SIGNAL TRAN,0,0,"0.68952","0","1000","Tape & Reel (TR)","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Surface Mount","0.272"" L x 0.150"" W (6.90mm x 3.80mm)","0.173"" (4.40mm)","Gull Wing"
https://www.murata.com/~/media/webrenewal/products/balun/wirebalun/reference%20_specification_b5f-1.ashx,//media.digikey.com/Photos/Murata%20Photos/MFG_%23458PT-1566=P3.jpg,490-16514-1-ND,#458PT-1566=P3,Murata Electronics North America,AUDIO TRANSFORMERS / SIGNAL TRAN,659,0,"2.23000","0","1","Cut Tape (CT)","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Surface Mount","0.272"" L x 0.150"" W (6.90mm x 3.80mm)","0.173"" (4.40mm)","Gull Wing"
https://www.murata.com/~/media/webrenewal/products/balun/wirebalun/reference%20_specification_b5f-1.ashx,//media.digikey.com/Photos/Murata%20Photos/MFG_%23458PT-1566=P3.jpg,490-16514-6-ND,#458PT-1566=P3,Murata Electronics North America,AUDIO TRANSFORMERS / SIGNAL TRAN,659,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Surface Mount","0.272"" L x 0.150"" W (6.90mm x 3.80mm)","0.173"" (4.40mm)","Gull Wing"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/TTC-5023.pdf,"//media.digikey.com/photos/Tamura%20Photos/TTC-5025,%20TTC-5027,%20TTC-5035,%20TTC-5036,%20TTC-5034.jpg",MT7238TR-ND,TTC-5023,Tamura,TRANSFORMER MODEM 600:600OHM SMD,0,0,"2.60700","0","400","Tape & Reel (TR)","TTC","Active","1:1","600","600","115Ohm","115Ohm","Data/Voice Coupling","200Hz ~ 4kHz","±0.25dB","3000VRMS @ 1 Minute","2dB Max @ 2kHz","14dB Min @ 200Hz ~ 4kHz","-","-20°C ~ 85°C","UL60950, EN60950","Surface Mount","0.378"" L x 0.492"" W (9.60mm x 12.50mm)","0.299"" (7.60mm)","Flat Lead"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/TTC-5023.pdf,"//media.digikey.com/photos/Tamura%20Photos/TTC-5025,%20TTC-5027,%20TTC-5035,%20TTC-5036,%20TTC-5034.jpg",MT7238CT-ND,TTC-5023,Tamura,TRANSFORMER MODEM 600:600OHM SMD,0,0,"5.04000","0","1","Cut Tape (CT)","TTC","Active","1:1","600","600","115Ohm","115Ohm","Data/Voice Coupling","200Hz ~ 4kHz","±0.25dB","3000VRMS @ 1 Minute","2dB Max @ 2kHz","14dB Min @ 200Hz ~ 4kHz","-","-20°C ~ 85°C","UL60950, EN60950","Surface Mount","0.378"" L x 0.492"" W (9.60mm x 12.50mm)","0.299"" (7.60mm)","Flat Lead"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/TTC-5023.pdf,"//media.digikey.com/photos/Tamura%20Photos/TTC-5025,%20TTC-5027,%20TTC-5035,%20TTC-5036,%20TTC-5034.jpg",MT7238DKR-ND,TTC-5023,Tamura,TRANSFORMER MODEM 600:600OHM SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","TTC","Active","1:1","600","600","115Ohm","115Ohm","Data/Voice Coupling","200Hz ~ 4kHz","±0.25dB","3000VRMS @ 1 Minute","2dB Max @ 2kHz","14dB Min @ 200Hz ~ 4kHz","-","-20°C ~ 85°C","UL60950, EN60950","Surface Mount","0.378"" L x 0.492"" W (9.60mm x 12.50mm)","0.299"" (7.60mm)","Flat Lead"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/MET-32.pdf,//media.digikey.com/photos/Tamura%20Photos/MET-32.jpg,MT4151-ND,MET-32,Tamura,TRANSFORMER 600:600CT 3.0MADC,0,0,"12.32000","0","1","Bulk","MET","Active","2:1:1","600","600, 150/150","70Ohm","95Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 30 Seconds","-","-","50mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/MET-35-T.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MET-Series.jpg,237-2020-ND,MET-35-T,Triad Magnetics,AUDIO XFMR 600CT/8 THRU HOLE,0,970,"10.11000","0","1","Bulk","MET","Active","8.66:1","600CT","8","60Ohm","1.5Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/MET-32-T.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MET-Series.jpg,237-1463-ND,MET-32-T,Triad Magnetics,TRANSFORMER 600:150/150 3.0MADC,5,550,"11.35000","0","1","Bulk","MET","Active","2:1:1","600","150/150","70Ohm","95Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/MET-28-T.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MET-Series.jpg,237-2019-ND,MET-28-T,Triad Magnetics,AUDIO XFMR 1K/50 THRU HOLE,8,823,"9.04000","0","1","Bulk","MET","Active","4.47:1","1k","50","110Ohm","8Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/MET-01-T.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MET-Series.jpg,237-2015-ND,MET-01-T,Triad Magnetics,AUDIO XFMR 200KCT/1KCT THRU HOLE,24,0,"12.75000","0","1","Bulk","MET","Active","14.1:1","200kCT","1kCT","5.3kOhm","120Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","500VRMS @ 1 Second","-","-","10mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-68.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-SERIES.JPG,237-1153-ND,SP-68,Triad Magnetics,TRANS 10K/10KCT 2.5K SPLIT AUDIO,17,196,"16.29000","0","1","Bulk","Red-Spec","Active","2.1:1","10k","10k, 2.5k/2.5k","1kOhm","565/650Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/SP-29.pdf,"//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-4,%20SP-21,%20SP-66,%20SP-67,%20SP-69.jpg",237-1143-ND,SP-29,Triad Magnetics,TRANSF 10K CT/500 CT AUDIO,0,853,"16.29000","0","1","Bulk","Red-Spec","Active","4.47:1","10kCT","500CT","1.05kOhm","80Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/MET-50-T.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/MET-50-T.JPG,237-1465-ND,MET-50-T,Triad Magnetics,TRANSFORMER 10K:125 0.0MADC,14,0,"16.86000","0","1","Bulk","MET","Active","8.62:1","10k","125","1.1kOhm","28Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","10mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
https://www.hammfg.com/files/parts/pdf/125ESE.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_125ESE.jpg,HM1475-ND,125ESE,Hammond Manufacturing,TRANSFORMER 15W 80MA TUBE SNGL,4,11,"63.53000","0","1","Bulk","125SE","Active","-","2.5k ~ 10k","4 ~ 32","100.5Ohm","590mOhm","General Purpose","100Hz ~ 15kHz","±1dB","1500V @ 1 Second","-","-","15W","-","-","Chassis Mount","4.500"" L x 2.360"" W (114.30mm x 59.94mm)","2.940"" (74.68mm)","Wire Leads"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/TTC-5036.pdf,"//media.digikey.com/photos/Tamura%20Photos/TTC-5025,%20TTC-5027,%20TTC-5035,%20TTC-5036,%20TTC-5034.jpg",MT7218TR-ND,TTC-5036,Tamura,TRANSFORMR MODEM 600:287 OHM SMD,0,0,"2.68950","0","400","Tape & Reel (TR)","TTC","Active","1:1","600","287","175Ohm","175Ohm","Data/Voice Coupling","200Hz ~ 4kHz","±0.2dB","1875VRMS @ 1 Second","4dB Max @ 2kHz","14dB Min @ 200Hz ~ 4kHz","-","-20°C ~ 85°C","UL60950, EN60950","Surface Mount","0.378"" L x 0.492"" W (9.60mm x 12.50mm)","0.299"" (7.60mm)","Flat Lead"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/TTC-5036.pdf,"//media.digikey.com/photos/Tamura%20Photos/TTC-5025,%20TTC-5027,%20TTC-5035,%20TTC-5036,%20TTC-5034.jpg",MT7218CT-ND,TTC-5036,Tamura,TRANSFORMR MODEM 600:287 OHM SMD,0,0,"5.20000","0","1","Cut Tape (CT)","TTC","Active","1:1","600","287","175Ohm","175Ohm","Data/Voice Coupling","200Hz ~ 4kHz","±0.2dB","1875VRMS @ 1 Second","4dB Max @ 2kHz","14dB Min @ 200Hz ~ 4kHz","-","-20°C ~ 85°C","UL60950, EN60950","Surface Mount","0.378"" L x 0.492"" W (9.60mm x 12.50mm)","0.299"" (7.60mm)","Flat Lead"
https://www.hammfg.com/electronics/transformers/audio/102.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/102-Series.jpg,HM2349-ND,102B,Hammond Manufacturing,TRANSFORMER AUDIO 50/1500,3,0,"19.14000","0","1","Bulk","102","Active","-","50","1.5k","4Ohm","95Ohm","Miniature Epoxy Potted","310Hz","-1dB","100V","1.5dB","-","20mW","-","-","Through Hole","0.570"" L x 0.570"" W (14.48mm x 14.48mm)","0.480"" (12.19mm)","PC Pin"
https://www.hammfg.com/files/parts/pdf/107J.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/107-Series.jpg,HM2372-ND,107J,Hammond Manufacturing,TRANSFORMER AUDIO 1KCT/600CT,4,5,"19.79000","0","1","Bulk","107","Active","1.29:1","1kCT","600CT","92Ohm","70Ohm","Miniature Epoxy Potted","300Hz ~ 50kHz","±1.5dB","100VRMS","-","-","150mW","-","-","Through Hole","0.630"" L x 0.586"" W (16.00mm x 14.88mm)","0.630"" (16.00mm)","PC Pin"
https://www.hammfg.com/files/parts/pdf/107P.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/107-Series.jpg,HM2375-ND,107P,Hammond Manufacturing,TRANSFORMER AUDIO 10KCT/1.5KCT,2,8,"19.79000","0","1","Bulk","107","Active","2.58:1","10kCT","1.5kCT","700Ohm","122Ohm","Miniature Epoxy Potted","300Hz ~ 50kHz","±1.5dB","100VRMS","-","-","150mW","-","-","Through Hole","0.630"" L x 0.586"" W (16.00mm x 14.88mm)","0.630"" (16.00mm)","PC Pin"
https://www.hammfg.com/electronics/transformers/audio/143-146.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_145A.jpg,HM3235-ND,145D,Hammond Manufacturing,TRANSFORMER AUDIO 200K/1K IMPED,5,0,"20.55000","0","1","Bulk","145","Active","-","200k","1k","3.6kOhm","33Ohm","Economical Open Type","150Hz ~ 15kHz","±1dB","-","-","-","10mW","-","-","Chassis Mount","1.630"" L x 0.880"" W (41.40mm x 22.35mm)","0.810"" (20.57mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/audio/143-146.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_145A.jpg,HM3239-ND,145J,Hammond Manufacturing,TRANSFORMER AUDIO 4K/600CT IMPED,5,0,"20.55000","0","1","Bulk","145","Active","-","4k","600CT","340Ohm","24Ohm","Economical Open Type","150Hz ~ 15kHz","±1dB","-","-","-","135mW","-","-","Chassis Mount","1.630"" L x 0.880"" W (41.40mm x 22.35mm)","0.810"" (20.57mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/audio/143-146.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_145A.jpg,HM3251-ND,146J,Hammond Manufacturing,TRANSFORMER AUDIO 1KCT/3.2 IMPED,5,11,"20.55000","0","1","Bulk","146","Active","-","1kCT","3.2","56Ohm","300mOhm","Economical Open Type","150Hz ~ 15kHz","±1dB","-","-","-","700mW","-","-","Chassis Mount","1.630"" L x 0.880"" W (41.40mm x 22.35mm)","0.810"" (20.57mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/audio/143-146.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_145A.jpg,HM3242-ND,145R,Hammond Manufacturing,TRANSFORMER AUDIO 20K/2KCT IMPED,5,4,"20.55000","0","1","Bulk","145","Active","-","20k","2kCT","1.18kOhm","89Ohm","Economical Open Type","150Hz ~ 15kHz","±1dB","-","-","-","135mW","-","-","Chassis Mount","1.630"" L x 0.880"" W (41.40mm x 22.35mm)","0.810"" (20.57mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/audio/143-146.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_145A.jpg,HM3232-ND,145A,Hammond Manufacturing,TRANSFORMER AUDIO 100/200CT IMP,5,11,"20.55000","0","1","Bulk","145","Active","-","100","200CT","14Ohm","19Ohm","Economical Open Type","150Hz ~ 15kHz","±1dB","-","-","-","100mW","-","-","Chassis Mount","1.630"" L x 0.880"" W (41.40mm x 22.35mm)","0.810"" (20.57mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/audio/143-146.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_144x.jpg,HM2801-ND,144H,Hammond Manufacturing,TRANSFORMER AUDIO 500CT/50 IMPED,5,12,"20.55000","0","1","Bulk","144","Active","-","500CT","50","28Ohm","7.3Ohm","Economical Open Type","150Hz ~ 15kHz","±1dB","-","-","-","150mW","-","-","Chassis Mount","1.000"" L x 0.690"" W (25.40mm x 17.53mm)","0.690"" (17.53mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/audio/143-146.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_145A.jpg,HM3241-ND,145P,Hammond Manufacturing,TRANSFORMER AUDIO 20K/1KCT IMPED,5,10,"20.55000","0","1","Bulk","145","Active","-","20k","1kCT","1.18kOhm","50Ohm","Economical Open Type","150Hz ~ 15kHz","±1dB","-","-","-","135mW","-","-","Chassis Mount","1.630"" L x 0.880"" W (41.40mm x 22.35mm)","0.810"" (20.57mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/audio/143-146.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_144x.jpg,HM2804-ND,144Q,Hammond Manufacturing,TRANSFORMER AUDIO 10K/8 IMPED,4,5,"20.55000","0","1","Bulk","144","Active","-","10k","8","575Ohm","900mOhm","Economical Open Type","150Hz ~ 15kHz","±1dB","-","-","-","50mW","-","-","Chassis Mount","1.000"" L x 0.690"" W (25.40mm x 17.53mm)","0.690"" (17.53mm)","Wire Leads"
