Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Inductance","For Use With/Related Products","Mounting Type","Size / Dimension","Height - Seated (Max)"
http://productfinder.pulseeng.com/products/datasheets/P766.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9385.JPG,553-3352-6-ND,PH9385.034NLT,Pulse Electronics Power,XFMR PUSH-PULL SIDE CAR 3:4 SMT,1183,0,"Digi-Reel","0","1","PH9385","Active","2.6mH","RS-485 Communications","Surface Mount","0.630"" L x 0.512"" W (16.00mm x 13.00mm)","0.295"" (7.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P766.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9385.JPG,553-3660-2-ND,PH9385.027NLT,Pulse Electronics Power,XFMR PUSH-PULL SIDE CAR 2:7 SMT,0,0,"1.86450","0","300","PH9385","Active","2.6mH","RS-485 Communications","Surface Mount","-","0.295"" (7.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P766.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9385.JPG,553-3660-1-ND,PH9385.027NLT,Pulse Electronics Power,XFMR PUSH-PULL SIDE CAR 2:7 SMT,1045,0,"3.60000","0","1","PH9385","Active","2.6mH","MAX253","Surface Mount","0.630"" L x 0.669"" W (16.00mm x 17.00mm)","0.295"" (7.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P766.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9385.JPG,553-3660-6-ND,PH9385.027NLT,Pulse Electronics Power,XFMR PUSH-PULL SIDE CAR 2:7 SMT,1045,0,"Digi-Reel","0","1","PH9385","Active","2.6mH","MAX253","Surface Mount","0.630"" L x 0.669"" W (16.00mm x 17.00mm)","0.295"" (7.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P766.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9385.JPG,553-3659-2-ND,PH9385.038NLT,Pulse Electronics Power,XFMR PUSH-PULL SIDE CAR 3:8 SMT,0,0,"1.86450","0","300","PH9385","Active","2.6mH","RS-485 Communications","Surface Mount","0.630"" L x 0.669"" W (16.00mm x 17.00mm)","0.295"" (7.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P766.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9385.JPG,553-3659-1-ND,PH9385.038NLT,Pulse Electronics Power,XFMR PUSH-PULL SIDE CAR 3:8 SMT,778,0,"3.60000","0","1","PH9385","Active","2.6mH","MAX253","Surface Mount","0.630"" L x 0.669"" W (16.00mm x 17.00mm)","0.295"" (7.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P766.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9385.JPG,553-3659-6-ND,PH9385.038NLT,Pulse Electronics Power,XFMR PUSH-PULL SIDE CAR 3:8 SMT,778,0,"Digi-Reel","0","1","PH9385","Active","2.6mH","MAX253","Surface Mount","0.630"" L x 0.669"" W (16.00mm x 17.00mm)","0.295"" (7.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P766.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9385.JPG,553-3661-2-ND,PH9385.015NLT,Pulse Electronics Power,XFMR PUSH-PULL SIDE CAR 1:5 SMT,0,0,"1.86450","0","300","PH9385","Active","1.35mH","RS-485 Communications","Surface Mount","-","0.295"" (7.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P766.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9385.JPG,553-3661-1-ND,PH9385.015NLT,Pulse Electronics Power,XFMR PUSH-PULL SIDE CAR 1:5 SMT,137,0,"3.60000","0","1","PH9385","Active","1.35mH","MAX253","Surface Mount","0.630"" L x 0.669"" W (16.00mm x 17.00mm)","0.295"" (7.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P766.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9385.JPG,553-3661-6-ND,PH9385.015NLT,Pulse Electronics Power,XFMR PUSH-PULL SIDE CAR 1:5 SMT,137,0,"Digi-Reel","0","1","PH9385","Active","1.35mH","MAX253","Surface Mount","0.630"" L x 0.669"" W (16.00mm x 17.00mm)","0.295"" (7.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P708.pdf,//media.digikey.com/Photos/Pulse%20Photos/PH9185.jpg,553-2688-ND,PH9185.021NL,Pulse Electronics Power,TRANSFORMER 880UH 2:1 SMD,760,0,"3.77000","0","1","PH9185","Active","1.8mH","MAX253","Surface Mount","0.394"" L x 0.394"" W (10.00mm x 10.00mm)","0.492"" (12.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P708.pdf,//media.digikey.com/Photos/Pulse%20Photos/PH9185.jpg,553-2690-ND,PH9185.038NL,Pulse Electronics Power,TRANSFORMER 310UH 3:8 SMD,640,0,"3.77000","0","1","PH9185","Active","310µH","MAX253","Surface Mount","0.394"" L x 0.394"" W (10.00mm x 10.00mm)","0.492"" (12.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P708.pdf,//media.digikey.com/Photos/Pulse%20Photos/PH9185.jpg,553-2692-ND,PH9185.083NL,Pulse Electronics Power,TRANSFORMER 560UH 8:3 SMD,189,0,"3.77000","0","1","PH9185","Active","2.35mH","MAX253","Surface Mount","0.394"" L x 0.394"" W (10.00mm x 10.00mm)","0.492"" (12.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P782.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9184.JPG,553-3970-2-ND,PH9184.034NLT,Pulse Electronics Power,XFMR GATE-DR 3CT:4CT SM NPB,0,0,"2.21000","0","150","-","Active","6.8mH","-","Surface Mount","0.394"" L x 0.394"" W (10.00mm x 10.00mm)","0.492"" (12.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P782.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9184.JPG,553-3970-1-ND,PH9184.034NLT,Pulse Electronics Power,XFMR GATE-DR 3CT:4CT SM NPB,283,0,"4.15000","0","1","-","Active","-","-","Surface Mount","0.394"" L x 0.394"" W (10.00mm x 10.00mm)","0.492"" (12.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P782.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9184.JPG,553-3970-6-ND,PH9184.034NLT,Pulse Electronics Power,XFMR GATE-DR 3CT:4CT SM NPB,283,0,"Digi-Reel","0","1","-","Active","-","-","Surface Mount","0.394"" L x 0.394"" W (10.00mm x 10.00mm)","0.492"" (12.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3355-2-ND,PH9400.111NLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,0,0,"2.36300","0","150","PH9400","Active","4.5mH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3355-1-ND,PH9400.111NLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,679,0,"4.43000","0","1","PH9400","Active","4.5mH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3355-6-ND,PH9400.111NLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,679,0,"Digi-Reel","0","1","PH9400","Active","4.5mH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3358-2-ND,PH9400.211NLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,0,0,"2.36300","0","150","PH9400","Active","6.48mH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3358-1-ND,PH9400.211NLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,623,0,"4.43000","0","1","PH9400","Active","6.48mH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3358-6-ND,PH9400.211NLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,623,0,"Digi-Reel","0","1","PH9400","Active","6.48mH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3356-2-ND,PH9400.122NLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,0,0,"2.36300","0","150","PH9400","Active","2.88mH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3356-1-ND,PH9400.122NLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,307,0,"4.43000","0","1","PH9400","Active","2.88mH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3356-6-ND,PH9400.122NLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,307,0,"Digi-Reel","0","1","PH9400","Active","2.88mH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3357-2-ND,PH9400.211ANLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,0,0,"2.94100","0","150","PH9400","Active","1.62mH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3357-1-ND,PH9400.211ANLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,672,0,"5.52000","0","1","PH9400","Active","1.62mH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3357-6-ND,PH9400.211ANLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,672,0,"Digi-Reel","0","1","PH9400","Active","1.62mH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3487-2-ND,PH9400.233ANLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,0,0,"2.94100","0","150","PH9400","Active","720µH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3487-1-ND,PH9400.233ANLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,538,0,"5.52000","0","1","PH9400","Active","720µH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3487-6-ND,PH9400.233ANLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,538,0,"Digi-Reel","0","1","PH9400","Active","720µH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3488-2-ND,PH9400.655ANLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,0,0,"2.94100","0","150","PH9400","Active","1.62mH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3488-1-ND,PH9400.655ANLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,122,0,"5.52000","0","1","PH9400","Active","1.62mH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
http://productfinder.pulseeng.com/products/datasheets/P774.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9400.jpg,553-3488-6-ND,PH9400.655ANLT,Pulse Electronics Power,XFMR GATE DRIVE SIDE CAR SMT,122,0,"Digi-Reel","0","1","PH9400","Active","1.62mH","-","Surface Mount","0.657"" L x 0.500"" W (16.70mm x 12.70mm)","0.559"" (14.20mm)"
-,//media.digikey.com/Photos/Pulse%20Photos/HX6116NL.jpg,553-2811-5-ND,HX6116NL,Pulse Electronics Network,"MDL,SIN,1GPP,1:1,SMT,TU, NPB",275,0,"9.21000","0","1","-","Active","-","-","-","-","-"
http://www.schottcorp.com/productfiles/a3c135e0-538b-4946-8ad0-77a79bb4ea5c.PDF,//media.digikey.com/Photos/Schott%20Corp/37816TR.jpg,257-1159-2-ND,37816TR,Schott Corporation,TRANSF ADSL OVER POTS EP7 SMD,900,0,"1.46250","0","300","-","Discontinued at Digi-Key","-","ADSL over Pots EP7 SMD","Surface Mount","0.420"" L x 0.417"" W (10.67mm x 10.60mm)","0.380"" (9.65mm)"
http://www.schottcorp.com/productfiles/a3c135e0-538b-4946-8ad0-77a79bb4ea5c.PDF,//media.digikey.com/Photos/Schott%20Corp/37816TR.jpg,257-1159-1-ND,37816TR,Schott Corporation,TRANSF ADSL OVER POTS EP7 SMD,105,0,"1.71000","0","1","-","Discontinued at Digi-Key","-","ADSL over Pots EP7 SMD","Surface Mount","0.420"" L x 0.417"" W (10.67mm x 10.60mm)","0.380"" (9.65mm)"
http://www.schottcorp.com/productfiles/008f1626-add1-4358-b463-dc47f36d7087.PDF,//media.digikey.com/Photos/Schott%20Corp/37521TR.jpg,257-1161-2-ND,37521TR,Schott Corporation,TRANSFORMER GLBSPN HDSL EP13 SMD,350,0,"1.69577","0","175","-","Discontinued at Digi-Key","-","Globespan G.SHDSL EP13 SMD","Surface Mount","0.560"" L x 0.560"" W (14.22mm x 14.22mm)","0.500"" (12.70mm)"
http://www.schottcorp.com/productfiles/008f1626-add1-4358-b463-dc47f36d7087.PDF,//media.digikey.com/Photos/Schott%20Corp/37521TR.jpg,257-1161-1-ND,37521TR,Schott Corporation,TRANSFORMER GLBSPN HDSL EP13 SMD,54,0,"1.95000","0","1","-","Discontinued at Digi-Key","-","Globespan G.SHDSL EP13 SMD","Surface Mount","0.560"" L x 0.560"" W (14.22mm x 14.22mm)","0.500"" (12.70mm)"
http://www.schottcorp.com/productfiles/ffdd1a56-8567-4f2d-9251-2173272e3117.PDF,//media.digikey.com/Photos/Schott%20Corp/36038.JPG,257-1160-ND,36038,Schott Corporation,TRANSF ADSL F/GLOBESPAN EP13 THD,530,0,"1.86000","0","1","-","Discontinued at Digi-Key","-","Globespan EP13 Through-Hole","Through Hole","0.560"" L x 0.560"" W (14.22mm x 14.22mm)","0.500"" (12.70mm)"
-,//media.digikey.com/photos/Schott%20Corp/67129300.JPG,257-1022-ND,67129300,Schott Corporation,TRANSFORMER FOR CRYSTAL T1 CHIPS,211,0,"2.23000","0","1","-","Discontinued at Digi-Key","-","Crystal T1 Chips, Receive","Through Hole","0.365"" L x 0.639"" W (9.26mm x 16.24mm)","0.250"" (6.35mm)"
-,//media.digikey.com/photos/Schott%20Corp/67124840.JPG,257-1012-ND,67124840,Schott Corporation,TRANSFORMER FOR CRYSTAL CS61574,219,0,"2.73000","0","1","-","Discontinued at Digi-Key","-","Crystal CS61574/35, 100Ohms, Transmit","Through Hole","0.350"" L x 0.500"" W (8.89mm x 12.70mm)","0.250"" (6.35mm)"
-,//media.digikey.com/Photos/Schott%20Corp/67130850.jpg,257-1028-ND,67130850,Schott Corporation,TRANSFORMER FOR ROCKWELL 8069,163,0,"2.86000","0","1","-","Discontinued at Digi-Key","-","Rockwell 8069, Transmit","Through Hole","0.365"" L x 0.639"" W (9.26mm x 16.24mm)","0.250"" (6.35mm)"
-,//media.digikey.com/Photos/Schott%20Corp/67125350.jpg,257-1017-ND,67125350,Schott Corporation,TRANSFORMER 1CT:3CT:1 TR 3mH,475,0,"2.99000","0","1","-","Discontinued at Digi-Key","-","T1 Transmit for Level One 310","Through Hole","-","-"
-,//media.digikey.com/photos/Schott%20Corp/67141280.JPG,257-1065-ND,67141280,Schott Corporation,TRANSFORMER 2mH 160 MA,476,0,"3.31000","0","1","-","Discontinued at Digi-Key","-","Brooktree 8920 and 8952 HDSL","-","-","-"
http://www.excelitas.com/downloads/ZS1052ACH.pdf,//media.digikey.com/Photos/Excelitas%20Cermax/ZS1052-AC%28H%29.jpg,ZS1052AC(H)-ND,ZS1052 AC(H),Excelitas Technologies,TRIGGER COIL THROUGH HOLE,493,0,"2.08000","0","1","-","Active","20µH","Xenon Flash","Through Hole","0.315"" L x 0.630"" W (8.00mm x 16.00mm)","0.315"" (8.00mm)"
https://www.bourns.com/docs/Product-Datasheets/SM-LP-5002.pdf,//media.digikey.com/Photos/Bourns%20Photos/SM-LP-5002E.JPG,SM-LP-5002-ND,SM-LP-5002,Bourns Inc.,TRANSFORMBER LINE MATCHING SMD,124,0,"2.85000","0","1","SM-LP-5002","Active","3.8H","-","Surface Mount","0.354"" L x 0.504"" W (9.00mm x 12.80mm)","0.295"" (7.50mm)"
http://www.excelitas.com/downloads/ZS1324-24V-LUL-1H.pdf,//media.digikey.com/Photos/Excelitas%20Cermax/ZS1324-24V-LUL1%28H%29.jpg,ZS1324-24VLUL1(H)-ND,ZS1324-24V LUL1(H),Excelitas Technologies,TRIGGER COIL,36,0,"12.69000","0","1","-","Active","35µH","Xenon Flash","Chassis Mount","0.945"" Dia (24.00mm)","-"
https://product.tdk.com/info/en/catalog/datasheets/trans_pfc-choke_pfc_en.pdf,//media.digikey.com/Photos/TDK%20Photos/PFC3519QM.jpg,445-16045-ND,PFC3819QM-231K07D-00,TDK Corporation,CHOKE COMMON MODE,100,0,"12.93000","0","1","PFC","Active","230µH","-","Through Hole","1.319"" L x 1.575"" W (33.50mm x 40.00mm)","0.787"" (20.00mm)"
https://product.tdk.com/info/en/catalog/datasheets/trans_pfc-choke_pfc_en.pdf,//media.digikey.com/Photos/TDK%20Photos/PFC3519QM.jpg,445-16047-ND,PFC3819QM-151K11B-00,TDK Corporation,CHOKE COMMON MODE,95,0,"12.93000","0","1","PFC","Active","150µH","-","Through Hole","1.319"" L x 1.575"" W (33.50mm x 40.00mm)","0.787"" (20.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Pulse%20PDFs/PE-64552NL.pdf,-,553-3904-5-ND,PE-64552NL,Pulse Electronics Network,TRANSFORMER,837,0,"3.94000","0","1","-","Active","2.5mH","-","Through Hole","0.500"" L x 0.350"" W (12.70mm x 8.89mm)","0.250"" (6.35mm)"
https://product.tdk.com/info/en/catalog/datasheets/trans_pfc-choke_pfc_en.pdf,//media.digikey.com/Photos/TDK%20Photos/PFC3519QM.jpg,445-16044-ND,PFC3519QM-231K07B-00,TDK Corporation,CHOKE COMMON MODE,51,0,"12.93000","0","1","PFC","Active","230µH","-","Through Hole","1.181"" L x 1.457"" W (30.00mm x 37.00mm)","0.787"" (20.00mm)"
https://product.tdk.com/info/en/catalog/datasheets/trans_pfc-choke_pfc_en.pdf,//media.digikey.com/Photos/TDK%20Photos/PFC3519QM.jpg,445-16046-ND,PFC3819QM-181K09B-00,TDK Corporation,CHOKE COMMON MODE,50,0,"12.93000","0","1","PFC","Active","180µH","-","Through Hole","1.319"" L x 1.575"" W (33.50mm x 40.00mm)","0.787"" (20.00mm)"
http://productfinder.pulseeng.com/products/datasheets/P775.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9384.JPG,553-3971-2-ND,PH9384.011NLT,Pulse Electronics Power,XFMR GATE-DR 1CT:1CT SM NPB,400,0,"1.47420","0","400","PH9384","Active","538µH","MAX253","Surface Mount","0.492"" L x 0.362"" W (12.50mm x 9.20mm)","0.299"" (7.60mm)"
http://productfinder.pulseeng.com/products/datasheets/P775.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9384.JPG,553-3971-1-ND,PH9384.011NLT,Pulse Electronics Power,XFMR GATE-DR 1CT:1CT SM NPB,586,0,"2.70000","0","1","PH9384","Active","538µH","MAX253","Surface Mount","0.492"" L x 0.362"" W (12.50mm x 9.20mm)","0.299"" (7.60mm)"
http://productfinder.pulseeng.com/products/datasheets/P775.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9384.JPG,553-3971-6-ND,PH9384.011NLT,Pulse Electronics Power,XFMR GATE-DR 1CT:1CT SM NPB,586,0,"Digi-Reel","0","1","PH9384","Active","538µH","MAX253","Surface Mount","0.492"" L x 0.362"" W (12.50mm x 9.20mm)","0.299"" (7.60mm)"
http://productfinder.pulseeng.com/products/datasheets/P775.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9384.JPG,553-3973-2-ND,PH9384.021NLT,Pulse Electronics Power,XFMR GATE-DR 2CT:1CT SM NPB,400,0,"1.47420","0","400","PH9384","Active","538µH","MAX253","Surface Mount","0.492"" L x 0.362"" W (12.50mm x 9.20mm)","0.299"" (7.60mm)"
http://productfinder.pulseeng.com/products/datasheets/P775.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9384.JPG,553-3973-1-ND,PH9384.021NLT,Pulse Electronics Power,XFMR GATE-DR 2CT:1CT SM NPB,654,0,"2.70000","0","1","PH9384","Active","538µH","MAX253","Surface Mount","0.492"" L x 0.362"" W (12.50mm x 9.20mm)","0.299"" (7.60mm)"
http://productfinder.pulseeng.com/products/datasheets/P775.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9384.JPG,553-3973-6-ND,PH9384.021NLT,Pulse Electronics Power,XFMR GATE-DR 2CT:1CT SM NPB,654,0,"Digi-Reel","0","1","PH9384","Active","538µH","MAX253","Surface Mount","0.492"" L x 0.362"" W (12.50mm x 9.20mm)","0.299"" (7.60mm)"
http://productfinder.pulseeng.com/products/datasheets/P775.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9384.JPG,553-3975-2-ND,PH9384.035NLT,Pulse Electronics Power,XFMR GATE-DR 3CT:5CT SM NPB,400,0,"1.47420","0","400","PH9384","Active","680µH","MAX253","Surface Mount","0.492"" L x 0.362"" W (12.50mm x 9.20mm)","0.299"" (7.60mm)"
http://productfinder.pulseeng.com/products/datasheets/P775.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9384.JPG,553-3975-1-ND,PH9384.035NLT,Pulse Electronics Power,XFMR GATE-DR 3CT:5CT SM NPB,575,0,"2.70000","0","1","PH9384","Active","680µH","MAX253","Surface Mount","0.492"" L x 0.362"" W (12.50mm x 9.20mm)","0.299"" (7.60mm)"
http://productfinder.pulseeng.com/products/datasheets/P775.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9384.JPG,553-3975-6-ND,PH9384.035NLT,Pulse Electronics Power,XFMR GATE-DR 3CT:5CT SM NPB,575,0,"Digi-Reel","0","1","PH9384","Active","680µH","MAX253","Surface Mount","0.492"" L x 0.362"" W (12.50mm x 9.20mm)","0.299"" (7.60mm)"
http://productfinder.pulseeng.com/products/datasheets/P775.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9384.JPG,553-3976-2-ND,PH9384.043NLT,Pulse Electronics Power,XFMR GATE-DR 4CT:3CT SM NPB,400,0,"1.47420","0","400","PH9384","Active","538µH","MAX253","Surface Mount","0.492"" L x 0.362"" W (12.50mm x 9.20mm)","0.299"" (7.60mm)"
http://productfinder.pulseeng.com/products/datasheets/P775.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9384.JPG,553-3976-1-ND,PH9384.043NLT,Pulse Electronics Power,XFMR GATE-DR 4CT:3CT SM NPB,739,0,"2.70000","0","1","PH9384","Active","538µH","MAX253","Surface Mount","0.492"" L x 0.362"" W (12.50mm x 9.20mm)","0.299"" (7.60mm)"
http://productfinder.pulseeng.com/products/datasheets/P775.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9384.JPG,553-3976-6-ND,PH9384.043NLT,Pulse Electronics Power,XFMR GATE-DR 4CT:3CT SM NPB,739,0,"Digi-Reel","0","1","PH9384","Active","538µH","MAX253","Surface Mount","0.492"" L x 0.362"" W (12.50mm x 9.20mm)","0.299"" (7.60mm)"
http://productfinder.pulseeng.com/products/datasheets/P775.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9384.JPG,553-3977-2-ND,PH9384.083NLT,Pulse Electronics Power,XFMR GATE-DR 8CT:3CT SM NPB,400,0,"1.47420","0","400","PH9384","Active","538µH","MAX253","Surface Mount","0.492"" L x 0.362"" W (12.50mm x 9.20mm)","0.299"" (7.60mm)"
http://productfinder.pulseeng.com/products/datasheets/P775.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9384.JPG,553-3977-1-ND,PH9384.083NLT,Pulse Electronics Power,XFMR GATE-DR 8CT:3CT SM NPB,607,0,"2.70000","0","1","PH9384","Active","538µH","MAX253","Surface Mount","0.492"" L x 0.362"" W (12.50mm x 9.20mm)","0.299"" (7.60mm)"
http://productfinder.pulseeng.com/products/datasheets/P775.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9384.JPG,553-3977-6-ND,PH9384.083NLT,Pulse Electronics Power,XFMR GATE-DR 8CT:3CT SM NPB,607,0,"Digi-Reel","0","1","PH9384","Active","538µH","MAX253","Surface Mount","0.492"" L x 0.362"" W (12.50mm x 9.20mm)","0.299"" (7.60mm)"
http://productfinder.pulseeng.com/products/datasheets/P775.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9384.JPG,553-3978-2-ND,PH9384.089NLT,Pulse Electronics Power,XFMR GATE-DR 8CT:9CT SM NPB,400,0,"1.47420","0","400","PH9384","Active","538µH","MAX253","Surface Mount","0.492"" L x 0.362"" W (12.50mm x 9.20mm)","0.299"" (7.60mm)"
http://productfinder.pulseeng.com/products/datasheets/P775.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PH9384.JPG,553-3978-1-ND,PH9384.089NLT,Pulse Electronics Power,XFMR GATE-DR 8CT:9CT SM NPB,753,0,"2.70000","0","1","PH9384","Active","538µH","MAX253","Surface Mount","0.492"" L x 0.362"" W (12.50mm x 9.20mm)","0.299"" (7.60mm)"
