Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","Specifications"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CBR-2010.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CBR-2010.jpg,1241-1003-ND,VL-CBR-2010,VersaLogic Corporation,20"" LVDS CABLE; HIROSE CONNECTOR,0,0,"51.56300","0","10","-","Active","Cable","20"" 18-Bit LVDS Flat Panel Cable (Hirose)"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CBR-2011.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CBR-2011.jpg,1241-1002-ND,VL-CBR-2011,VersaLogic Corporation,CBR-2010 W/ JAE CONNECTOR,0,0,"51.56300","0","10","-","Active","Cable","20"" 18-Bit LVDS Flat Panel Cable (JAE)"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CBR-2003.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CBR-2003.jpg,1241-1171-ND,VL-CBR-2003,VersaLogic Corporation,20-PIN 2MM / 25-PIN FEM D-SUB,0,0,"51.56300","0","10","-","Active","Cable","12"" 20-Pin 2mm / DB-25F LPT Cable"
http://downloadt.advantech.com/ProductFile/PIS/ARK-DS306/Product%20-%20Datasheet/ARK-DS306_DS(05.25.16)20160525100804.pdf,-,AMK-V001E-ND,AMK-V001E,Advantech Corp,ARK-DS303 & 306 VESA MNT KIT,0,0,"51.87000","0","1","-","Active","Mounting Kit","VESA Mounting Kit"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/96RACK-5-ST-CR2_Web.pdf,-,96RACK-5-ST-CR2-ND,96RACK-5-ST-CR2,Advantech Corp,CREMAX M-RACK 5.25"" SATAIII & SA,0,0,"51.87000","0","1","-","Active","Mobile Rack","ICY Dock 5.25"" 1X3.5"" SAS/SATAIII White"
http://advdownload.advantech.com/productfile/Downloadfile1/1-TLBP7D/UTC-500_SERIES_USER_MANUAL_ED%201-FINAL.PDF,-,UTC-520-STAND1E-ND,UTC-520-STAND1E,Advantech Corp,DESKTOP STAND FOR UTC-520,0,0,"53.20000","0","1","*","Active","-","-"
-,-,VL-CFM-512ET-ND,VL-CFM-512ET,VersaLogic Corporation,SSD 512 MB COMPACTFLASH TYPE1 IT,0,0,"53.55000","0","5","-","Active","Memory Module","CompactFlash Module"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/96RACK-5-ST-CR2B_Web.pdf,-,96RACK-5-ST-CR2B-ND,96RACK-5-ST-CR2B,Advantech Corp,CREMAX M-RACK 5.25"" SATAIII & SA,0,0,"53.84000","0","1","-","Active","Mobile Rack","ICY Dock 2.25"" 1X3.5"" SAS/SATAIII Black"
https://www.versalogic.com/Products/PDF/DS-Zebra%20EPC-2701.pdf,-,1241-1433-ND,VL-CKR-ZEBRA,VersaLogic Corporation,CABLE KIT ZEBRA EPC-2701,4,0,"57.00000","0","1","Zebra","Active","Cable Kit","Development Cable Kit"
http://downloadt.advantech.com/ProductFile/PIS/PCM-261/Product%20-%20Datasheet/PCM-110_261_DS(01.15.14)20140205144714.pdf,-,PCM-10586-9562E-ND,PCM-10586-9562E,Advantech Corp,INSTALLATION WIRING KIT FOR PCM-,0,0,"57.19000","0","1","*","Active","-","-"
http://downloadt.advantech.com/ProductFile/PIS/EP-5530/Product%20-%20Datasheet/EP-5530-AR50_PD50_DS(07.07.16)20160712115723.pdf,-,ADP-MR-1001-05000-ND,ADP-MR-1001-05000,Advantech Corp,1MR V1 MSR PS2 EP5530 BLACK,0,0,"58.52000","0","1","-","Active","Module","1MR V1 MSR PS2 EP5530 Black"
http://downloadt.advantech.com/ProductFile/PIS/WP-5530/Product%20-%20Datasheet/WP-5530-PDX0_DS(02.17.16)20160219161350.pdf,-,ADP-MR-1001-12000-ND,ADP-MR-1001-12000,Advantech Corp,MSR PS2 WP5 BLACK,0,0,"58.52000","0","1","-","Active","Module","MSR PS2 WP5 BK"
http://downloadt.advantech.com/ProductFile/PIS/ARK-DS306/Product%20-%20Datasheet/ARK-DS306_DS(05.25.16)20160525100804.pdf,-,AMK-V005E-ND,AMK-V005E,Advantech Corp,ARK-DS762 VESA MOUNT KIT,0,0,"58.52000","0","1","-","Active","Mounting Kit","VESA Mounting Kit"
http://downloadt.advantech.com/ProductFile/PIS/AIMB-580/Product%20-%20Datasheet/AIMB-580_DS(01.15.14)20140122143046.pdf,-,1960047831N001-ND,1960047831N001,Advantech Corp,CPU COOLER LGA1156 2U/BACKPLANE,0,0,"61.18000","0","1","-","Active","Heat Spreader","CPU Cooler, 3.27"" x 3.27"" x 2.17"""
http://downloadt.advantech.com/ProductFile/PIS/IPC-510/Product%20-%20Datasheet/IPC-510_DS(07.25.17)20170725184524.pdf,-,IPC-DT-3120E-ND,IPC-DT-3120E,Advantech Corp,RACK CONV 3.5"" TO 2.5"" SATA,0,0,"61.18000","0","1","-","Active","Hardware","Mobile Rack"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/AP-FMyyyyEAyyyS-yyJ_(F20).pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-F20-4EBN.JPG,1241-1135-ND,VL-F20-4EBN,VersaLogic Corporation,4GB DISKONMODULE EXT TEMP,0,0,"63.00000","0","5","-","Active","Memory Module","4GB Flash"
http://downloadt.advantech.com/ProductFile/PIS/CM-5500/Product%20-%20Datasheet/CM-5500-AR70_80_DS(02.17.16)20160219161721.pdf,-,ADP-MR-5001-06003-ND,ADP-MR-5001-06003,Advantech Corp,MSR PS2 CM55 GRAY,0,0,"63.84000","0","1","-","Active","Module","MSR PS2 CM55 Gray"
-,-,AMK-V012E-ND,AMK-V012E,Advantech Corp,ARM/VESA MOUNTKIT W/O ADAPTER BK,0,0,"63.84000","0","1","-","Active","Mounting Kit","DS-3XX ARM/VESA Mount Kit"
http://wfcache.advantech.com/www/certified-peripherals/documents/96HD500G-ST-SG5KA1_datasheet.pdf,-,96HD500G-ST-SG5KA1-ND,96HD500G-ST-SG5KA1,Advantech Corp,SG AV 500GB 3.5"" 5KRPM SATAIII 6,0,0,"63.84000","0","1","*","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CBR-ANT02.pdf,-,VL-CBR-ANT02-ND,VL-CBR-ANT02,VersaLogic Corporation,CABLE GPS ANTENNA FOR EPMS-U1,0,0,"64.68800","0","10","-","Active","Cable","GPS Antenna with SMA Connector - Supports GPS Signals"
-,-,POC-W152-BT0E-ND,POC-W152-BT0E,Advantech Corp,POC-W152 BLUETOOTH,0,0,"65.17000","0","1","*","Active","-","-"
http://downloadt.advantech.com/ProductFile/PIS/HIT-W121/Product%20-%20Datasheet/HIT-W121_DS(09.03.12)20120903100504.pdf,-,HIT-W121-HSKE-ND,HIT-W121-HSKE,Advantech Corp,HIT-W121 HANDSET KIT,0,0,"66.50000","0","1","*","Active","-","-"
http://advdownload.advantech.com/productfile/Downloadfile2/1-EAWBT5/PIT-1501W_User_Manual_Ed1-Final.D1.pdf,-,PIT-1501W-HSKE-ND,PIT-1501W-HSKE,Advantech Corp,HANDSET KIT FOR PIT-1501W,0,0,"66.71000","0","1","*","Active","-","-"
http://downloadt.advantech.com/ProductFile/PIS/PIT-1702/Product%20-%20Datasheet/PIT-1702_DS_07211120110729131857.pdf,-,PIT-1702-HSKE-ND,PIT-1702-HSKE,Advantech Corp,HANDSET KIT FOR PIT-1702,0,0,"66.71000","0","1","*","Active","-","-"
http://advdownload.advantech.com/productfile/PIS/96HD1TB-ST-SG7KG/Product%20-%20Datasheet/96HD1TB-ST-SG7KG_datasheet20170628151052.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_96HD1TB-ST-SG7KG.jpg,96HD1TB-ST-SG7KG-ND,96HD1TB-ST-SG7KG,Advantech Corp,SEAGATE 3.5"" 1TB 7KRPM SATA 64M,0,0,"67.88000","0","1","-","Active","Rotating Drives","1 TB 3.5"" SATA Hard Drive"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/HIT-W181_182_DS.pdf,-,HIT-W181-HSK0E-ND,HIT-W181-HSK0E,Advantech Corp,HIT-W181 HANDSET KIT,0,0,"70.22000","0","1","*","Active","-","-"
http://downloadt.advantech.com/ProductFile/PIS/ARK-DS306/Product%20-%20Datasheet/ARK-DS306_DS(05.25.16)20160525100804.pdf,-,AMK-V002E-ND,AMK-V002E,Advantech Corp,ARK-DS303 & 306 VESA MNT KIT,0,0,"70.49000","0","1","-","Active","Mounting Kit","VESA Mounting Kit"
http://advdownload.advantech.com/productfile/PIS/UTC-H01-STANDE/Product%20-%20Datasheet/UTC%20Series%20Installation%20Accessories_DS(04.19.17)20170428104536.pdf,-,UTC-WALL-MOUNT1E-ND,UTC-WALL-MOUNT1E,Advantech Corp,WALL MOUNT KIT FOR UTC-520/515,0,0,"70.49000","0","1","*","Active","-","-"
-,//media.digikey.com/Photos/VersaLogic%20Photos/VL-MM5D-512.JPG,1241-1165-ND,VL-MM5D-512ET,VersaLogic Corporation,512MB PC2700 DDR DRAM,0,0,"72.18800","0","10","-","Active","Memory Module","512MB 200PIN SODIMM PC2700 DRAM"
-,-,POC-W152-WF0E-ND,POC-W152-WF0E,Advantech Corp,POC-W152 WIFI MODULE,0,0,"73.15000","0","1","*","Active","-","-"
http://wfcache.advantech.com/www/certified-peripherals/documents/96hd1tb-st-sg5ka_datasheet.pdf,-,96HD1TB-ST-SG5KA1-ND,96HD1TB-ST-SG5KA1,Advantech Corp,SG AV 1TB 3.5"" SATA 5KRPM 64M,0,0,"73.15000","0","1","-","Active","Rotating Drives","1 TB 3.5"" SATA Hard Drive"
http://advdownload.advantech.com/productfile/PIS/96HD1TB-ST-WD5KA1/Product%20-%20Datasheet/96HD1TB-ST-WD5KA1_datasheet20170526104918.pdf,-,96HD1TB-ST-WD5KA1-ND,96HD1TB-ST-WD5KA1,Advantech Corp,WD AV 1TB 3.5"" 5KRPM SATAIII 64M,0,0,"76.19000","0","1","-","Active","Rotating Drives","1 TB 3.5"" SATA Hard Drive"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/TREK_Series_Accessories.pdf,-,RAM-MOUNT-02-ND,RAM-MOUNT-02,Advantech Corp,VESA RAM MOUNT WITH 2.5"" DIAMETE,0,0,"78.47000","0","1","*","Active","-","-"
http://advdownload.advantech.com/productfile/PIS/9668TREK37E/Product%20-%20Datasheet/Accessories%20for%20TREK%20Series_DS(01.06.16)20160111140109.pdf,-,RAM-MOUNT-06E-ND,RAM-MOUNT-06E,Advantech Corp,VESA RAM MOUNT W/VESA BASE 1.5"",0,0,"78.47000","0","1","*","Active","-","-"
http://advdownload.advantech.com/productfile/PIS/9668TREK37E/Product%20-%20Datasheet/Accessories%20for%20TREK%20Series_DS(01.06.16)20160111140109.pdf,-,RAM-MOUNT-07E-ND,RAM-MOUNT-07E,Advantech Corp,VESA RAM MOUNT W/VESA BASE 1.5"",0,0,"78.47000","0","1","*","Active","-","-"
http://advdownload.advantech.com/productfile/PIS/PWS-870/Product%20-%20Datasheet/PWS-870%20Overall_DS(05.02.17)20170505163758.pdf,-,PWS-870-UCOVER00E-ND,PWS-870-UCOVER00E,Advantech Corp,UNIVERSAL COVER 5-IN-1 CASE HA,0,0,"79.80000","0","1","*","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CBR-8004A.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CBR-8004A.jpg,1241-1074-ND,VL-CBR-8004A,VersaLogic Corporation,18"" CABLE FROM CBR-8004/5,0,0,"80.00000","0","5","-","Active","Cable","Secondary User I/O Breakout Cable"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/W-POS_Series_9-21-15.pdf,-,ADP-MR-2081-07000-ND,ADP-MR-2081-07000,Advantech Corp,MSR+ IC CARD READER PS2 WP7 BLAC,0,0,"81.13000","0","1","-","Active","Module","MSR+ IC Card Reader PS2 WP7 Black"
-,//media.digikey.com/Photos/Technexion/TDHJ070NA4RESKIT.JPG,1405-0016-ND,TDHJ070NA4RESKIT,TechNexion,KIT LCD TOUCH 7"" 1024X600 CBL/AD,0,0,"81.25000","0","1","-","Active","Kit","7 inch touchscreen start kit for Fairy and Wizard development boards"
-,-,VL-MM7-2SCN-ND,VL-MM7-2SCN,VersaLogic Corporation,DRAM 2 GB PC3-10600 SODIMM DDR3,0,0,"83.00000","0","10","-","Active","Memory Module","2GB (256Mx64) DDR3 SDRAM"
http://advdownload.advantech.com/productfile/Downloadfile2/1-EAWBT5/PIT-1501W_User_Manual_Ed1-Final.D1.pdf,-,PIT-1501W-RCKE-ND,PIT-1501W-RCKE,Advantech Corp,REMOTE CONTROL KIT FOR PIT-1501W,0,0,"83.10000","0","1","*","Active","-","-"
http://downloadt.advantech.com/ProductFile/PIS/PIT-1702/Product%20-%20Datasheet/PIT-1702_DS_07211120110729131857.pdf,-,PIT-1702-RCKE-ND,PIT-1702-RCKE,Advantech Corp,REMOTE CONTROL KIT FOR PIT-1702,0,0,"83.10000","0","1","*","Active","-","-"
http://advdownload.advantech.com/productfile/PIS/PWS-870/Product%20-%20Datasheet/PWS-870%20Overall_DS(05.02.17)20170505163758.pdf,-,PWS-870-VDOCK-CBE-ND,PWS-870-VDOCK-CBE,Advantech Corp,PWS-870 VEHICLE DOCKING CABEL KI,0,0,"83.79000","0","1","*","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/AP-FMyyyyEAyyyS-yyJ_(F20).pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-F20-8EBN.JPG,1241-1133-ND,VL-F20-8EBN,VersaLogic Corporation,8GB DISKONMODULE EXT TEMP,0,0,"86.00000","0","5","-","Active","Memory Module","8GB Flash"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/W-POS_Series_9-21-15.pdf,-,ADP-MR-2001-07000-ND,ADP-MR-2001-07000,Advantech Corp,MSR PS2 WP7 BLACK,0,0,"87.78000","0","1","-","Active","Module","MSR PS2 WP7 Black"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/TREK_Series_Accessories.pdf,-,RAM-MOUNT-01-ND,RAM-MOUNT-01,Advantech Corp,VESA RAM MOUNT WITH CLAMP BASE,0,0,"87.78000","0","1","*","Active","-","-"
http://wfcache.advantech.com/www/certified-peripherals/documents/96hd2000g-st-sg7k2_datasheet.pdf,-,96HD2000G-ST-SG7K2-ND,96HD2000G-ST-SG7K2,Advantech Corp,SEAGATE 2T 3.5"" SATA 7KRPM 64M(G,0,0,"90.44000","0","1","*","Last Time Buy","-","-"
http://downloadt.advantech.com/download/downloadlit.aspx?LIT_ID=a6b7214a-c6a2-4e3d-b784-7567fa3a6577,-,POC-W211-RW0E-ND,POC-W211-RW0E,Advantech Corp,OPTICAL DRIVER DVD+/-RW MODULE,0,0,"91.77000","0","1","*","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CBR-5012.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CBR-5012.jpg,1241-1081-ND,VL-CBR-5012,VersaLogic Corporation,I/O ASSY & PADDLEBOARD/TIGER,0,0,"92.00000","0","5","-","Active","Board","I/O Cable Set and Paddleboard"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/96RACK-5ST-CRB_Web.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_96RACK-5ST-CRB.JPG,96RACK-5ST-CRB-ND,96RACK-5ST-CRB,Advantech Corp,MOBILE RACK SATA HDD 5.25""X2,0,0,"94.43000","0","1","-","Active","Mobile Rack","ICY Dock 3 x 3.5"" SATA HDD in 2 x 5.25"" Drive Bay Black"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CBR-3406.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CBR-3406.jpg,1241-1206-ND,VL-CBR-3406,VersaLogic Corporation,I/O CABLE ASSEMBLY,0,0,"95.62500","0","10","-","Active","Cable","I/O Cable Set and Paddleboard"
-,//media.digikey.com/Photos/Technexion/EDM1CFIMX6S10START.JPG,1405-0001-ND,EDM1CFIMX6S10START,TechNexion,KIT STARTER EDM TYPE1 I.MX6 SGL,0,0,"100.00000","0","8","EDM1","Not For New Designs","Starter Kit","EDM Type 1 Starter Kit"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/IPC-5120_7120_13-Nov-2014.pdf,-,IPC-5120-00CE-ND,IPC-5120-00CE,Advantech Corp,CHASSIS MICRO-ATX M/B WALLMOUNT,0,0,"101.08000","0","1","-","Active","Computer Chassis","For ATX/mATX Motherboard"
http://www.seagate.com/www-content/product-content/skyhawk/en-us/docs/100804836b.pdf,-,96HD2TB-ST-SG5KA-ND,96HD2TB-ST-SG5KA,Advantech Corp,SG AV 2TB 3.5"" SATA 5KRPM 64M,0,0,"101.08000","0","1","-","Active","Rotating Drives","2 TB 3.5"" SATA Hard Drive"
http://advdownload.advantech.com/productfile/PIS/96HD2TB-ST-WD5KA1/Product%20-%20Datasheet/96HD2TB-ST-WD5KA1_datasheet20171214172243.PDF,-,96HD2TB-ST-WD5KA1-ND,96HD2TB-ST-WD5KA1,Advantech Corp,WD AV 2TB 3.5"" 5KRPM SATAIII 64M,0,0,"103.23000","0","1","-","Active","Rotating Drives","2 TB 3.5"" SATA Hard Drive"
-,-,VL-MM7-2ECN-ND,VL-MM7-2ECN,VersaLogic Corporation,DRAM 2 GB PC3-10600 SODIMM DDR3,0,0,"104.06250","0","100","-","Active","Memory Module","2GB (256Mx64) DDR3 SDRAM"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CBR-5016.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_VL-CBR-5016.jpg,1241-1312-ND,VL-CBR-5016,VersaLogic Corporation,SYSTEM I/O PADDLEBOARD ASSY,0,0,"105.00000","0","5","-","Active","Cable","System I/O Paddleboard"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CKR-KOMO.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CKR-KOMO.jpg,1241-1096-ND,VL-CKR-KOMO,VersaLogic Corporation,CABLE KIT KOMODO EPICS-36,0,0,"108.00000","0","2","Komodo","Not For New Designs","Cable Kit","-"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CKR-WILD.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CKR-WILD.jpg,1241-1093-ND,VL-CKR-WILD,VersaLogic Corporation,CABLE KIT WILDCAT EPMP-34,0,0,"109.00000","0","5","Wildcat","Not For New Designs","Cable Kit","-"
http://advdownload.advantech.com/productfile/PIS/EPC-B2000/Product%20-%20Datasheet/EPC-B2000_DS(04.26.16)20180615143805.pdf,-,AIMB-B2000-00YE-ND,AIMB-B2000-00YE,Advantech Corp,MINI-ITX CHASSIS W/DC ADAPTER,0,0,"110.39000","0","1","-","Active","Enclosure","Embedded Mini-ITX Chassis"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/IPC-5120_7120_13-Nov-2014.pdf,-,IPC-7120-00CE-ND,IPC-7120-00CE,Advantech Corp,COMPACT WALL MOUNT CHASSIS FOR U,0,0,"111.72000","0","1","-","Active","Computer Chassis","For ATX/mATX Motherboard"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CBR-5010.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CBR-5010.jpg,1241-1208-ND,VL-CBR-5010,VersaLogic Corporation,"I/O CABLE ASSY, CBL & PDL BD",0,0,"114.00000","0","5","-","Active","Cable","I/O Cable Set"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/MicroSD_Cards_6-23-16.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-F41-4EBN.JPG,1241-1230-ND,VL-F41-4EBN,VersaLogic Corporation,4GB MICROSD CARD EXT TEMP,0,0,"115.00000","0","5","-","Active","Memory Card - microSD™","SSD 4GB SLC MicroSD card, Industrial Temperature"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CBR-5011.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CBR-5011.jpg,1241-1195-ND,VL-CBR-5011,VersaLogic Corporation,CABLE/PADDLE ASSEMBLY COUGAR,0,0,"116.00000","0","5","-","Active","Cable","Cable/Paddle Assembly Cougar"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CKR-ANACON.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CKR-ANACON.jpg,1241-1264-ND,VL-CKR-ANACON,VersaLogic Corporation,CABLE KIT ANACONDA EBX-18,0,0,"117.00000","0","5","Anaconda","Active","Cable Kit","-"
-,//media.digikey.com/Photos/Technexion/EDM1CFIMX6U10START.JPG,1405-0002-ND,EDM1CFIMX6U10START,TechNexion,KIT STARTER EDM TYPE1 I.MX6 DUAL,0,0,"118.75000","0","8","EDM1","Not For New Designs","Starter Kit","EDM Type 1 Starter Kit"
http://wfcache.advantech.com/www/certified-peripherals/documents/96HD3T-ST-SG7K_datasheet.pdf,-,96HD3T-ST-SG7K-ND,96HD3T-ST-SG7K,Advantech Corp,SEAGATE 3TB 3.5 SATA 7KRPM 64MB(,0,0,"121.03000","0","1","*","Last Time Buy","-","-"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/HIT-W181_182_DS.pdf,-,HIT-W181-MSR0E-ND,HIT-W181-MSR0E,Advantech Corp,HIT-W181 MSR KIT,0,0,"122.89000","0","1","*","Active","-","-"
http://wfcache.advantech.com/www/certified-peripherals/documents/96hd1tb-st-sg7ke1_datasheet.pdf,-,96HD1TB-ST-SG7KE1-ND,96HD1TB-ST-SG7KE1,Advantech Corp,SATA III SEAGATE 3.5"" 1TB 7KRPM,0,0,"126.35000","0","1","-","Active","Rotating Drives","1 TB 3.5"" SATA Hard Drive"
http://advdownload.advantech.com/productfile/Downloadfile2/1-EAWBT5/PIT-1501W_User_Manual_Ed1-Final.D1.pdf,-,PIT-1501W-VUKE-ND,PIT-1501W-VUKE,Advantech Corp,PIT-1501W TV TUNER US TYPE: ATSC,0,0,"128.74000","0","1","*","Active","-","-"
http://downloadt.advantech.com/ProductFile/PIS/CM-5500/Product%20-%20Datasheet/CM-5500-AR70_80_DS(02.17.16)20160219161721.pdf,-,ADP-MR-50A1-06003-ND,ADP-MR-50A1-06003,Advantech Corp,MSR+ IBUTTON+ IC CARD READER PS2,0,0,"129.01000","0","1","-","Active","Module","MSR+ iButton+ IC Card Reader PS2 Gray"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/MM5D-1GBET_VL470L2925-R3SG.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MM5D-1GBET.JPG,1241-1113-ND,VL-MM5D-1GBET,VersaLogic Corporation,1GB 200PIN PC2700 DDR DRAM - ET,0,0,"130.31300","0","10","-","Active","Memory Module","1GB (128Mx64) DDR SDRAM"
-,-,ADP-MR-30A1-05000-ND,ADP-MR-30A1-05000,Advantech Corp,3MR V1 MSR+ IBUTTON+IC CARD READ,0,0,"134.33000","0","1","-","Active","-","-"
-,-,ADP-MR-30B1-05000-ND,ADP-MR-30B1-05000,Advantech Corp,3MR V1 M+ FINGER+ IC CARD READER,0,0,"134.33000","0","1","-","Active","-","-"
http://advdownload.advantech.com/productfile/PIS/96SDVR-8X-ST-HL-BB/Product%20-%20Datasheet/96SDVR-8X-ST-HL-BB_datasheet20170322143508.pdf,-,96SDVR-8X-ST-HL-BB-ND,96SDVR-8X-ST-HL-BB,Advantech Corp,HITACHI-LG SLIM DVD 8X SATA BLUE,0,0,"134.60000","0","1","-","Active","Optical Drive","Hitachi-LG Blu-Ray Slim 8X SATA DVD+/-RW Dual Layer"
-,-,EDM1FAIRY-ND,EDM1FAIRY,TechNexion,BOARD CARRIER 3.5 FORM TYPE 1,0,0,"137.50000","0","1","EDM1","Active","Board","3.5"" Form Factor Carrier Board for EDM Type 1 System-on-Modules"
-,-,EDM1CFIMX6X10START-ND,EDM1CFIMX6X10START,TechNexion,KIT STARTER EDM TYPE1 I.MX6 DUAL,0,0,"137.50000","0","8","EDM1","Not For New Designs","Starter Kit","EDM Type 1 Starter Kit"
-,-,EDM1GOBLIN-ND,EDM1GOBLIN,TechNexion,BOARD CARRIER 3.5 FORM TYPE 1,0,0,"137.50000","0","1","EDM1","Active","Board","3.5"" Form Factor Carrier Board for EDM Type 1 System-on-Modules"
//media.digikey.com/pdf/Data%20Sheets/TechNexion%20PDFs/EDM2-ELF_Web.pdf,-,EDM2ELF-ND,EDM2ELF,TechNexion,BOARD CARRIER 3.5 FORM TYPE 2,0,0,"137.50000","0","50","EDM2","Active","Board","3.5"" Form Factor Carrier Board for EDM Type 2 System-on-Modules"
http://advdownload.advantech.com/productfile/PIS/PWS-870/Product%20-%20Datasheet/PWS-870%20Overall_DS(05.02.17)20170505163758.pdf,-,PWS-870-VMOUNT00E-ND,PWS-870-VMOUNT00E,Advantech Corp,ACCESSORY PWS-870 VEHICLE/WALL M,0,0,"138.32000","0","1","*","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/TREK_Series_Accessories.pdf,-,RAM-MOUNT-03-ND,RAM-MOUNT-03,Advantech Corp,VESA RAM MOUNT WITH 3.68"" DIA 2.,0,0,"139.65000","0","1","*","Active","-","-"
http://advdownload.advantech.com/productfile/PIS/96HD2TB-ST-WD5KA1/Product%20-%20Datasheet/96HD2TB-ST-WD5KA1_datasheet20171214172243.PDF,-,96HD3TB-ST-WD5KA1-ND,96HD3TB-ST-WD5KA1,Advantech Corp,WD AV 3TB 3.5"" 5KRPM SATAIII 64M,0,0,"141.33000","0","1","-","Active","Rotating Drives","3 TB 3.5"" SATA Hard Drive"
http://wfcache.advantech.com/www/certified-peripherals/documents/96hd1tb-ss-sg7ke_datasheet.pdf,-,96HD1TB-SS-SG7KE-ND,96HD1TB-SS-SG7KE,Advantech Corp,SG ENTERPRISE 3.5"" 1TB 7KRPM SAS,0,0,"142.31000","0","1","*","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CKR-NEWT.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CKR-NEWT.jpg,1241-1086-ND,VL-CKR-NEWT,VersaLogic Corporation,CABLE KIT NEWT EPIC-17,0,0,"143.00000","0","2","Newt","Active","Cable Kit","-"
https://www.versalogic.com/Products/PDF/ds-pcm-3660.pdf,-,PCM-3660-ND,PCM-3660,VersaLogic Corporation,EXP ETHERNET X1 10BASET PC/104,0,0,"149.00000","0","5","-","Active","Expansion Modules","PC/104, NE2000, 10BASE-T (UTP) Compatible Ethernet Interface"
-,-,VL-MM9-2EBR-ND,VL-MM9-2EBR,VersaLogic Corporation,DRAM 2 GB PC3-12800 SODIMM DDR3L,0,0,"149.00100","0","10","-","Active","Memory Module","2GB (256Mx64) DDR3 SDRAM"
-,-,RAM-MOUNT-05E-ND,RAM-MOUNT-05E,Advantech Corp,VESA RAM MOUNT W/CLAMP BASE 2.2,0,0,"154.28000","0","1","*","Active","-","-"
http://advdownload.advantech.com/productfile/PIS/PWS-870/Product%20-%20Datasheet/PWS-870%20Overall_DS(05.02.17)20170505163758.pdf,-,PWS-870-EXT300E-ND,PWS-870-EXT300E,Advantech Corp,ACCESSORY PWS-870 MSR&SMART CARD,0,0,"155.61000","0","1","*","Active","-","-"
