Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","For Use With/Related Products"
//media.digikey.com/pdf/Data%20Sheets/Segger%20PDFs/J-Link%20Adapters.pdf,//media.digikey.com/Photos/Segger%20Microcontroller%20Systems/8.08.01-J-LINK-14-PIN-ARM-ADAPTER.jpg,899-1057-ND,8.08.01 J-LINK 14-PIN ARM ADAPTER,Segger Microcontroller Systems,J-LINK 14-PIN ARM ADAPTER,9,0,"63.75000","0","1","-","Active","Adapter Board","J-Link"
//media.digikey.com/pdf/Data%20Sheets/Segger%20PDFs/J-Link%20Adapters.pdf,//media.digikey.com/Photos/Segger%20Microcontroller%20Systems/8.06.12-J-LINK-SIGNAL-SMOOTHING-ADAPTER.jpg,899-1049-ND,8.06.12 J-LINK SIGNAL SMOOTHING ADAPTER,Segger Microcontroller Systems,J-LINK SIGNAL SMOOTHING ADAPTER,4,0,"63.75000","0","1","-","Active","Adapter Board","J-Link"
//media.digikey.com/pdf/Data%20Sheets/Segger%20PDFs/JTAG%2014-Pin%20Adapter%20Brief.pdf,//media.digikey.com/photos/Segger%20Microcontroller%20Systems/MFG_8.08.01%20J-LINK%20ARM-14.jpg,899-1005-ND,8.08.01 J-LINK ARM-14 ADAPTER,Segger Microcontroller Systems,ADAPTER ARM TARGET 14PIN RIBBON,2,0,"63.75000","0","1","-","Active","JTAG Cable","J-Link"
-,//media.digikey.com/photos/Freescale%20Photos/CWH-DONGLE.JPG,CWH-DONGLE-ND,CWH-DONGLE,NXP USA Inc.,KIT USB DONGLE DEVICE,6,0,"105.19000","0","1","CodeWarrior™","Active","Dongle","Code Warrior™ Software"
http://cache.freescale.com/files/microcontrollers/doc/user_guide/TWR-IND-IO_QSG.pdf,//media.digikey.com/Photos/Freescale%20Photos/MFG_TWR-IND-IO_BDTN.jpg,TWR-IND-IO-ND,TWR-IND-IO,NXP USA Inc.,TOWER IND CTRL IO MODULE,2,0,"105.19000","0","1","-","Active","Interface Board","Freescale Tower System"
https://www.infineon.com/dgdl/Board_Users_Manual_Automation_IO_Card_R1.0.pdf?folderId=db3a30433580b3710135a47f3eb76c98&fileId=db3a304335f1f4b60135f256bb70004f&ack=t,//media.digikey.com/Photos/Infineon%20Photos/KIT_XMC4X_AUT_ISO_001.jpg,KIT_XMC4X_AUT_ISO_001-ND,KIT_XMC4X_AUT_ISO_001,Infineon Technologies,KIT AUTOMATION FOR XMC4500,3,0,"106.65000","0","1","XMC4000","Active","Interface Board","XMC4500"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Dale%20PDFs/75771.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_75771.jpg,541-2642-ND,MPCL75771,Vishay Dale,37 PIN DSUB CABLE,11,0,"110.50000","0","1","-","Active","Cable Assembly","-"
http://www.st.com/content/ccc/resource/technical/document/data_brief/30/37/aa/5a/61/83/4d/17/DM00103232.pdf/files/DM00103232.pdf/jcr:content/translations/en.DM00103232.pdf,//media.digikey.com/Photos/STMicro%20Photos/STEVAL-CCM004V2.jpg,497-14498-ND,STEVAL-CCM004V2,STMicroelectronics,BOARD DEMO TFT LCD STM3220F-EVAL,2,0,"115.00000","0","1","STM32F2","Active","LCD Display","STMPE811"
http://cache.freescale.com/files/microcontrollers/doc/user_guide/TWRLCDUM.pdf,//media.digikey.com/Photos/Freescale%20Photos/TWR-LCD.JPG,TWR-LCD-ND,TWR-LCD,NXP USA Inc.,LCD MODULE FOR TWR SYSTEM,5,0,"158.31000","0","1","-","Active","LCD Display","Freescale Tower System"
http://cache.freescale.com/files/32bit/doc/fact_sheet/IMX28EVKFS.pdf,//media.digikey.com/Photos/Freescale%20Photos/MCIMX28LCD.jpg,MCIMX28LCD-ND,MCIMX28LCD,NXP USA Inc.,EVAL KIT W/LCD FOR I.MX28,12,0,"211.44000","0","1","i.MX","Active","LCD Display","i.MX28"
