Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance Range","Adjustment Type","Voltage - Rated","Dielectric Material","Q @ Freq","Size / Dimension","Height - Seated (Max)","Operating Temperature","Mounting Type","Features"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/trimmer/t13e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/TZS2%20Series.jpg,490-12517-2-ND,TZY2Z2R5AC01R00,Murata Electronics North America,CAP TRIMMER 1-2.5PF 25V SMD,0,0,"Obsolete","0","2000","Tape & Reel (TR)","TZY2","Obsolete","1 ~ 2.5pF","Top","25V","Ceramic","200 @ 200MHz","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.049"" (1.25mm)","-25°C ~ 85°C","Surface Mount","General Purpose"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/trimmer/t13e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/TZS2%20Series.jpg,490-12517-1-ND,TZY2Z2R5AC01R00,Murata Electronics North America,CAP TRIMMER 1-2.5PF 25V SMD,1972,0,"0.97000","0","1","Cut Tape (CT)","TZY2","Obsolete","1 ~ 2.5pF","Top","25V","Ceramic","200 @ 200MHz","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.049"" (1.25mm)","-25°C ~ 85°C","Surface Mount","General Purpose"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/trimmer/t13e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/TZS2%20Series.jpg,490-12517-6-ND,TZY2Z2R5AC01R00,Murata Electronics North America,CAP TRIMMER 1-2.5PF 25V SMD,1972,0,"Digi-Reel","0","1","Digi-Reel®","TZY2","Obsolete","1 ~ 2.5pF","Top","25V","Ceramic","200 @ 200MHz","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.049"" (1.25mm)","-25°C ~ 85°C","Surface Mount","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GKGzzz86_Dwg_Rev00_3-7-18.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/GKG50086-05.JPG,SG9125TR-ND,GKG50086-05,Sprague-Goodman,CAP TRIMMER 15-50PF 100V SMD,42000,0,"1.05716","0","500","Tape & Reel (TR)","SURFTRIM® GKG","Obsolete","15 ~ 50pF","Top","100V","Ceramic","300 @ 1MHz","-","-","-25°C ~ 85°C","Surface Mount","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GKGzzz86_Dwg_Rev00_3-7-18.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/GKG50086-05.JPG,SG9125CT-ND,GKG50086-05,Sprague-Goodman,CAP TRIMMER 15-50PF 100V SMD,42532,0,"1.85000","0","1","Cut Tape (CT)","SURFTRIM® GKG","Obsolete","15 ~ 50pF","Top","100V","Ceramic","300 @ 1MHz","-","-","-25°C ~ 85°C","Surface Mount","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GKGzzz86_Dwg_Rev00_3-7-18.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/GKG50086-05.JPG,SG9125DKR-ND,GKG50086-05,Sprague-Goodman,CAP TRIMMER 15-50PF 100V SMD,42532,0,"Digi-Reel","0","1","Digi-Reel®","SURFTRIM® GKG","Obsolete","15 ~ 50pF","-","100V","Ceramic","300 @ 1MHz","-","-","-25°C ~ 85°C","Surface Mount","General Purpose"
https://www.murata.com/~/media/webrenewal/products/capacitor/variable/variable/lxrw0yv600-054_datasheet_180723.ashx?la=en-us,-,490-18379-2-ND,LXRW0YV600-054,Murata Electronics North America,NFC VARIABLE CAPACITOR,0,0,"0.37758","0","10000","Tape & Reel (TR)","-","Active","30 ~ 60pF","-","50V","-","-","0.024"" L x 0.024"" W (0.60mm x 0.60mm)","0.012"" (0.30mm)","-30°C ~ 85°C","Surface Mount","Voltage Tuning"
https://www.murata.com/~/media/webrenewal/products/capacitor/variable/variable/lxrw0yv600-054_datasheet_180723.ashx?la=en-us,-,490-18379-1-ND,LXRW0YV600-054,Murata Electronics North America,NFC VARIABLE CAPACITOR,9990,0,"1.25000","0","1","Cut Tape (CT)","-","Active","30 ~ 60pF","-","50V","-","-","0.024"" L x 0.024"" W (0.60mm x 0.60mm)","0.012"" (0.30mm)","-30°C ~ 85°C","Surface Mount","Voltage Tuning"
https://www.murata.com/~/media/webrenewal/products/capacitor/variable/variable/lxrw0yv600-054_datasheet_180723.ashx?la=en-us,-,490-18379-6-ND,LXRW0YV600-054,Murata Electronics North America,NFC VARIABLE CAPACITOR,9990,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","30 ~ 60pF","-","50V","-","-","0.024"" L x 0.024"" W (0.60mm x 0.60mm)","0.012"" (0.30mm)","-30°C ~ 85°C","Surface Mount","Voltage Tuning"
https://www.murata.com/~/media/webrenewal/products/capacitor/variable/variable/lxrw19v330-050_datasheet_180723.ashx?la=en-us,-,490-18376-2-ND,LXRW19V330-050,Murata Electronics North America,NFC VARIABLE CAPACITOR,0,0,"0.41873","0","3000","Tape & Reel (TR)","-","Active","16.5 ~ 33pF","-","50V","-","-","0.051"" L x 0.035"" W (1.30mm x 0.90mm)","0.024"" (0.60mm)","-30°C ~ 85°C","Surface Mount","Voltage Tuning"
https://www.murata.com/~/media/webrenewal/products/capacitor/variable/variable/lxrw19v330-050_datasheet_180723.ashx?la=en-us,-,490-18376-1-ND,LXRW19V330-050,Murata Electronics North America,NFC VARIABLE CAPACITOR,2980,0,"1.31000","0","1","Cut Tape (CT)","-","Active","16.5 ~ 33pF","-","50V","-","-","0.051"" L x 0.035"" W (1.30mm x 0.90mm)","0.024"" (0.60mm)","-30°C ~ 85°C","Surface Mount","Voltage Tuning"
https://www.murata.com/~/media/webrenewal/products/capacitor/variable/variable/lxrw19v330-050_datasheet_180723.ashx?la=en-us,-,490-18376-6-ND,LXRW19V330-050,Murata Electronics North America,NFC VARIABLE CAPACITOR,2980,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","16.5 ~ 33pF","-","50V","-","-","0.051"" L x 0.035"" W (1.30mm x 0.90mm)","0.024"" (0.60mm)","-30°C ~ 85°C","Surface Mount","Voltage Tuning"
http://media.wix.com/ugd/d86717_38d9821e12823a7aa9cef38c6c2a73cc.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/SGC3S100.JPG,SG9010TR-ND,SGC3S100,Sprague-Goodman,CAP TRIMMER 3-10PF 500V SMD,1000,0,"0.69251","0","1000","Tape & Reel (TR)","SGC3","Active","3 ~ 10pF","Top","500V","Ceramic","500 @ 1MHz","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.059"" (1.50mm)","-40°C ~ 85°C","Surface Mount","Low Profile"
http://media.wix.com/ugd/d86717_38d9821e12823a7aa9cef38c6c2a73cc.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/SGC3S100.JPG,SG9010CT-ND,SGC3S100,Sprague-Goodman,CAP TRIMMER 3-10PF 500V SMD,1014,0,"1.53000","0","1","Cut Tape (CT)","SGC3","Active","3 ~ 10pF","Top","500V","Ceramic","500 @ 1MHz","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.059"" (1.50mm)","-40°C ~ 85°C","Surface Mount","Low Profile"
http://media.wix.com/ugd/d86717_38d9821e12823a7aa9cef38c6c2a73cc.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/SGC3S100.JPG,SG9010DKR-ND,SGC3S100,Sprague-Goodman,CAP TRIMMER 3-10PF 500V SMD,1014,0,"Digi-Reel","0","1","Digi-Reel®","SGC3","Active","3 ~ 10pF","Top","500V","Ceramic","500 @ 1MHz","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.059"" (1.50mm)","-40°C ~ 85°C","Surface Mount","Low Profile"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GKGzzz86_Dwg_Rev00_3-7-18.pdf,-,SG9121TR-ND,GKG20086-05,Sprague-Goodman,CAP TRIMMER SMD,9000,0,"1.78350","0","500","Tape & Reel (TR)","SURFTRIM® GKG","Obsolete","4.5 ~ 20pF","Top","100V","Ceramic","500 @ 1MHz","0.177"" L x 0.157"" W (4.50mm x 4.00mm)","0.114"" (2.90mm)","-25°C ~ 85°C","Surface Mount","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GKGzzz86_Dwg_Rev00_3-7-18.pdf,-,SG9121CT-ND,GKG20086-05,Sprague-Goodman,CAP TRIMMER SMD,9458,0,"3.62000","0","1","Cut Tape (CT)","SURFTRIM® GKG","Obsolete","4.5 ~ 20pF","Top","100V","Ceramic","500 @ 1MHz","0.177"" L x 0.157"" W (4.50mm x 4.00mm)","0.114"" (2.90mm)","-25°C ~ 85°C","Surface Mount","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GKGzzz86_Dwg_Rev00_3-7-18.pdf,-,SG9121DKR-ND,GKG20086-05,Sprague-Goodman,CAP TRIMMER SMD,9458,0,"Digi-Reel","0","1","Digi-Reel®","SURFTRIM® GKG","Obsolete","4.5 ~ 20pF","Top","100V","Ceramic","500 @ 1MHz","0.177"" L x 0.157"" W (4.50mm x 4.00mm)","0.114"" (2.90mm)","-25°C ~ 85°C","Surface Mount","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GKGzzz86_Dwg_Rev00_3-7-18.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/GKG30086-05.JPG,SG9122TR-ND,GKG30086-05,Sprague-Goodman,CAP TRIMMER SMD,8500,0,"1.78350","0","500","Tape & Reel (TR)","SURFTRIM® GKG","Obsolete","6.5 ~ 30pF","Top","100V","Ceramic","300 @ 1MHz","0.177"" L x 0.157"" W (4.50mm x 4.00mm)","0.118"" (3.00mm)","-25°C ~ 85°C","Surface Mount","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GKGzzz86_Dwg_Rev00_3-7-18.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/GKG30086-05.JPG,SG9122CT-ND,GKG30086-05,Sprague-Goodman,CAP TRIMMER SMD,8623,0,"3.62000","0","1","Cut Tape (CT)","SURFTRIM® GKG","Obsolete","6.5 ~ 30pF","Top","100V","Ceramic","300 @ 1MHz","0.177"" L x 0.157"" W (4.50mm x 4.00mm)","0.118"" (3.00mm)","-25°C ~ 85°C","Surface Mount","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GKGzzz86_Dwg_Rev00_3-7-18.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/GKG30086-05.JPG,SG9122DKR-ND,GKG30086-05,Sprague-Goodman,CAP TRIMMER SMD,8623,0,"Digi-Reel","0","1","Digi-Reel®","SURFTRIM® GKG","Obsolete","6.5 ~ 30pF","Top","100V","Ceramic","300 @ 1MHz","0.177"" L x 0.157"" W (4.50mm x 4.00mm)","0.118"" (3.00mm)","-25°C ~ 85°C","Surface Mount","General Purpose"
https://www.murata.com/~/media/webrenewal/products/capacitor/variable/variable/lxrw19v201-058_datasheet.ashx?la=en-us,-,490-18381-2-ND,LXRW19V201-058,Murata Electronics North America,NFC VARIABLE CAPACITOR,0,0,"0.58108","0","5000","Tape & Reel (TR)","-","Active","100 ~ 200pF","-","50V","-","-","0.051"" L x 0.035"" W (1.30mm x 0.90mm)","0.017"" (0.43mm)","-40°C ~ 85°C","Surface Mount","Voltage Tuning"
https://www.murata.com/~/media/webrenewal/products/capacitor/variable/variable/lxrw19v201-058_datasheet.ashx?la=en-us,-,490-18381-1-ND,LXRW19V201-058,Murata Electronics North America,NFC VARIABLE CAPACITOR,4930,0,"1.88000","0","1","Cut Tape (CT)","-","Active","100 ~ 200pF","-","50V","-","-","0.051"" L x 0.035"" W (1.30mm x 0.90mm)","0.017"" (0.43mm)","-40°C ~ 85°C","Surface Mount","Voltage Tuning"
https://www.murata.com/~/media/webrenewal/products/capacitor/variable/variable/lxrw19v201-058_datasheet.ashx?la=en-us,-,490-18381-6-ND,LXRW19V201-058,Murata Electronics North America,NFC VARIABLE CAPACITOR,4930,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","100 ~ 200pF","-","50V","-","-","0.051"" L x 0.035"" W (1.30mm x 0.90mm)","0.017"" (0.43mm)","-40°C ~ 85°C","Surface Mount","Voltage Tuning"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/Ceramic%20Dielectric%20Trimmer%20Caps.pdf,-,SG9209TR-ND,GKG20087-05,Sprague-Goodman,CAP TRIMMER SMD,9500,0,"1.98650","0","500","Tape & Reel (TR)","SURFTRIM® GKG","Obsolete","-","-","-","Ceramic","500 @ 10MHz","-","-","-25°C ~ 85°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/Ceramic%20Dielectric%20Trimmer%20Caps.pdf,-,SG9209CT-ND,GKG20087-05,Sprague-Goodman,CAP TRIMMER SMD,9880,0,"3.35000","0","1","Cut Tape (CT)","SURFTRIM® GKG","Obsolete","-","-","-","Ceramic","500 @ 10MHz","-","-","-25°C ~ 85°C","-","-"
http://media.wix.com/ugd/d86717_93846f5ed173c420475b172e7e20d582.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/SGC3S100.JPG,SG9039TR-ND,SGC3S100NM,Sprague-Goodman,CAP TRIMMER 3-10PF 500V SMD,0,0,"1.18800","0","1000","Tape & Reel (TR)","SGC3","Active","3 ~ 10pF","Top","500V","Ceramic","700 @ 25MHz","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.059"" (1.50mm)","-40°C ~ 85°C","Surface Mount","Low Profile, Non-Magnetic"
http://media.wix.com/ugd/d86717_93846f5ed173c420475b172e7e20d582.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/SGC3S100.JPG,SG9039CT-ND,SGC3S100NM,Sprague-Goodman,CAP TRIMMER 3-10PF 500V SMD,1716,0,"2.76000","0","1","Cut Tape (CT)","SGC3","Active","3 ~ 10pF","Top","500V","Ceramic","700 @ 25MHz","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.059"" (1.50mm)","-40°C ~ 85°C","Surface Mount","Low Profile, Non-Magnetic"
http://media.wix.com/ugd/d86717_93846f5ed173c420475b172e7e20d582.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/SGC3S100.JPG,SG9039DKR-ND,SGC3S100NM,Sprague-Goodman,CAP TRIMMER 3-10PF 500V SMD,1716,0,"Digi-Reel","0","1","Digi-Reel®","SGC3","Active","3 ~ 10pF","Top","500V","Ceramic","700 @ 25MHz","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.059"" (1.50mm)","-40°C ~ 85°C","Surface Mount","Low Profile, Non-Magnetic"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/Ceramic%20Dielectric%20Trimmer%20Caps.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GKG20015.JPG,SG9029-ND,GKG20015,Sprague-Goodman,CAP TRIMMER 5-20PF 100V TH,2269,0,"3.07000","0","1","Bulk","SURFTRIM® GKG","Obsolete","5 ~ 20pF","Top","100V","Ceramic","300 @ 1MHz","0.236"" Dia (6.00mm)","0.197"" (5.00mm)","-25°C ~ 85°C","Through Hole","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/Ceramic%20Dielectric%20Trimmer%20Caps.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GKG50015.JPG,SG9033-ND,GKG50015,Sprague-Goodman,CAP TRIMMER 10-50PF 100V TH,7939,0,"3.23000","0","1","Bulk","SURFTRIM® GKG","Obsolete","10 ~ 50pF","Top","100V","Ceramic","200 @ 1MHz","0.236"" Dia (6.00mm)","0.197"" (5.00mm)","-25°C ~ 85°C","Through Hole","General Purpose"
https://www.knowlescapacitors.com/getmedia/fae461ef-e086-4f0e-af62-725f9d523a26/Knowles-Trimmers-Catalogue-web,//media.digikey.com/Photos/Knowles-Voltronics/MFG_JZ-JZ_HV-SERIES.jpg,1674-1014-2-ND,JZ400HV,Knowles Voltronics,CAP TRIMMER 8-40PF 350V SMD,1000,0,"1.08750","0","1000","Tape & Reel (TR)","JZ_HV","Active","8 ~ 40pF","Top","350V","Ceramic","1500 @ 1MHz","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.057"" (1.45mm)","-40°C ~ 85°C","Surface Mount","General Purpose"
https://www.knowlescapacitors.com/getmedia/fae461ef-e086-4f0e-af62-725f9d523a26/Knowles-Trimmers-Catalogue-web,//media.digikey.com/Photos/Knowles-Voltronics/MFG_JZ-JZ_HV-SERIES.jpg,1674-1014-1-ND,JZ400HV,Knowles Voltronics,CAP TRIMMER 8-40PF 350V SMD,1440,0,"3.27000","0","1","Cut Tape (CT)","JZ_HV","Active","8 ~ 40pF","Top","350V","Ceramic","1500 @ 1MHz","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.057"" (1.45mm)","-40°C ~ 85°C","Surface Mount","General Purpose"
https://www.knowlescapacitors.com/getmedia/fae461ef-e086-4f0e-af62-725f9d523a26/Knowles-Trimmers-Catalogue-web,//media.digikey.com/Photos/Knowles-Voltronics/MFG_JZ-JZ_HV-SERIES.jpg,1674-1014-6-ND,JZ400HV,Knowles Voltronics,CAP TRIMMER 8-40PF 350V SMD,1440,0,"Digi-Reel","0","1","Digi-Reel®","JZ_HV","Active","8 ~ 40pF","Top","350V","Ceramic","1500 @ 1MHz","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.057"" (1.45mm)","-40°C ~ 85°C","Surface Mount","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GKGzzz86_Dwg_Rev00_3-7-18.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/GKG40086-05.JPG,SG9124TR-ND,GKG40086-05,Sprague-Goodman,CAP TRIMMER SMD,0,0,"Obsolete","0","10000","Tape & Reel (TR)","SURFTRIM® GKG","Obsolete","8.5 ~ 40pF","Top","100V","Ceramic","300 @ 1MHz","0.177"" L x 0.157"" W (4.50mm x 4.00mm)","0.118"" (3.00mm)","-25°C ~ 85°C","Surface Mount","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GKGzzz86_Dwg_Rev00_3-7-18.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/GKG40086-05.JPG,SG9124CT-ND,GKG40086-05,Sprague-Goodman,CAP TRIMMER SMD,9963,0,"3.35000","0","1","Cut Tape (CT)","SURFTRIM® GKG","Obsolete","8.5 ~ 40pF","Top","100V","Ceramic","300 @ 1MHz","0.177"" L x 0.157"" W (4.50mm x 4.00mm)","0.118"" (3.00mm)","-25°C ~ 85°C","Surface Mount","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GKGzzz86_Dwg_Rev00_3-7-18.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/GKG40086-05.JPG,SG9124DKR-ND,GKG40086-05,Sprague-Goodman,CAP TRIMMER SMD,9963,0,"Digi-Reel","0","1","Digi-Reel®","SURFTRIM® GKG","Obsolete","8.5 ~ 40pF","Top","100V","Ceramic","300 @ 1MHz","0.177"" L x 0.157"" W (4.50mm x 4.00mm)","0.118"" (3.00mm)","-25°C ~ 85°C","Surface Mount","General Purpose"
https://www.murata.com/en-eu/products/productdata/8796803170334/L0035E.pdf,//media.digikey.com/Renders/Murata%20Renders/TZS2%20Series.jpg,490-2012-2-ND,TZR1Z010A001R00,Murata Electronics North America,CAP TRIMMER 0.55-1PF 25V SMD,0,0,"Obsolete","0","3000","Tape & Reel (TR)","TZR1","Obsolete","0.55 ~ 1pF","Top","25V","Ceramic","200 @ 200MHz","0.067"" L x 0.059"" W (1.70mm x 1.50mm)","0.035"" (0.90mm)","-25°C ~ 85°C","Surface Mount","General Purpose"
https://www.murata.com/en-eu/products/productdata/8796803170334/L0035E.pdf,//media.digikey.com/Renders/Murata%20Renders/TZS2%20Series.jpg,490-2012-1-ND,TZR1Z010A001R00,Murata Electronics North America,CAP TRIMMER 0.55-1PF 25V SMD,1084,0,"4.16000","0","1","Cut Tape (CT)","TZR1","Obsolete","0.55 ~ 1pF","Top","25V","Ceramic","200 @ 200MHz","0.067"" L x 0.059"" W (1.70mm x 1.50mm)","0.035"" (0.90mm)","-25°C ~ 85°C","Surface Mount","General Purpose"
https://www.murata.com/en-eu/products/productdata/8796803170334/L0035E.pdf,//media.digikey.com/Renders/Murata%20Renders/TZS2%20Series.jpg,490-2012-6-ND,TZR1Z010A001R00,Murata Electronics North America,CAP TRIMMER 0.55-1PF 25V SMD,1084,0,"Digi-Reel","0","1","Digi-Reel®","TZR1","Obsolete","0.55 ~ 1pF","Top","25V","Ceramic","200 @ 200MHz","0.067"" L x 0.059"" W (1.70mm x 1.50mm)","0.035"" (0.90mm)","-25°C ~ 85°C","Surface Mount","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/Ceramic%20Dielectric%20Trimmer%20Caps.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GKG60015.JPG,SG9035-ND,GKG60015,Sprague-Goodman,CAP TRIMMER 12-60PF 100V TH,12994,0,"4.32000","0","1","Bulk","SURFTRIM® GKG","Obsolete","12 ~ 60pF","Top","100V","Ceramic","200 @ 1MHz","0.236"" Dia (6.00mm)","0.197"" (5.00mm)","-25°C ~ 85°C","Through Hole","General Purpose"
https://www.murata.com/en-eu/products/productdata/8796803170334/L0035E.pdf,//media.digikey.com/Renders/Murata%20Renders/TZS2%20Series.jpg,490-2011-2-ND,TZR1R080A001R00,Murata Electronics North America,CAP TRIMMER 3-8PF 25V SMD,0,0,"Obsolete","0","3000","Tape & Reel (TR)","TZR1","Obsolete","3 ~ 8pF","Top","25V","Ceramic","300 @ 1MHz","0.067"" L x 0.059"" W (1.70mm x 1.50mm)","0.035"" (0.90mm)","-25°C ~ 85°C","Surface Mount","General Purpose"
https://www.murata.com/en-eu/products/productdata/8796803170334/L0035E.pdf,//media.digikey.com/Renders/Murata%20Renders/TZS2%20Series.jpg,490-2011-1-ND,TZR1R080A001R00,Murata Electronics North America,CAP TRIMMER 3-8PF 25V SMD,2753,0,"4.57000","0","1","Cut Tape (CT)","TZR1","Obsolete","3 ~ 8pF","Top","25V","Ceramic","300 @ 1MHz","0.067"" L x 0.059"" W (1.70mm x 1.50mm)","0.035"" (0.90mm)","-25°C ~ 85°C","Surface Mount","General Purpose"
https://www.murata.com/en-eu/products/productdata/8796803170334/L0035E.pdf,//media.digikey.com/Renders/Murata%20Renders/TZS2%20Series.jpg,490-2011-6-ND,TZR1R080A001R00,Murata Electronics North America,CAP TRIMMER 3-8PF 25V SMD,2753,0,"Digi-Reel","0","1","Digi-Reel®","TZR1","Obsolete","3 ~ 8pF","Top","25V","Ceramic","300 @ 1MHz","0.067"" L x 0.059"" W (1.70mm x 1.50mm)","0.035"" (0.90mm)","-25°C ~ 85°C","Surface Mount","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GKGzzz86_Dwg_Rev00_3-7-18.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/GKG10086-05.JPG,SG9120TR-ND,GKG10086-05,Sprague-Goodman,CAP TRIMMER SMD,0,0,"Obsolete","0","10000","Tape & Reel (TR)","SURFTRIM® GKG","Obsolete","3 ~ 10pF","Top","100V","Ceramic","500 @ 1MHz","0.177"" L x 0.157"" W (4.50mm x 4.00mm)","0.114"" (2.90mm)","-25°C ~ 85°C","Surface Mount","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GKGzzz86_Dwg_Rev00_3-7-18.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/GKG10086-05.JPG,SG9120CT-ND,GKG10086-05,Sprague-Goodman,CAP TRIMMER SMD,273,0,"5.16000","0","1","Cut Tape (CT)","SURFTRIM® GKG","Obsolete","3 ~ 10pF","Top","100V","Ceramic","500 @ 1MHz","0.177"" L x 0.157"" W (4.50mm x 4.00mm)","0.114"" (2.90mm)","-25°C ~ 85°C","Surface Mount","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Sprague-Goodman%20PDFs/GKGzzz86_Dwg_Rev00_3-7-18.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/GKG10086-05.JPG,SG9120DKR-ND,GKG10086-05,Sprague-Goodman,CAP TRIMMER SMD,273,0,"Digi-Reel","0","1","Digi-Reel®","SURFTRIM® GKG","Obsolete","3 ~ 10pF","Top","100V","Ceramic","500 @ 1MHz","0.177"" L x 0.157"" W (4.50mm x 4.00mm)","0.114"" (2.90mm)","-25°C ~ 85°C","Surface Mount","General Purpose"
http://media.wix.com/ugd/d86717_d77c5f8ea1b841218f3c83ea14835fd0.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GXL8R000.jpg,SG9055-ND,GXL8R000,Sprague-Goodman,CAP TRIMMER 150V THROUGH HOLE,5046,0,"5.25000","0","1","Bulk","FILMTRIM®","Active","-","Top","150V","Polytetrafluoroethylene (PTFE)","1500 @ 1MHz","-","-","-40°C ~ 125°C","Through Hole","General Purpose"
http://www.johansonmfg.com/media/pdf/Thin-Trim.pdf,-,1956-1065-2-ND,9402-0SL-1R3,Johanson Manufacturing,CAP TRIMMER 0.5-2.5PF 250V SMD,0,0,"4.62825","0","1500","Tape & Reel (TR)","Thin-Trim®","Active","0.5 ~ 2.5pF","Top","250V","-","3000 @ 100MHz","0.141"" Dia (3.58mm)","0.040"" (1.02mm)","-55°C ~ 125°C","Surface Mount","General Purpose"
http://www.johansonmfg.com/media/pdf/Thin-Trim.pdf,-,1956-1065-1-ND,9402-0SL-1R3,Johanson Manufacturing,CAP TRIMMER 0.5-2.5PF 250V SMD,1493,0,"9.39000","0","1","Cut Tape (CT)","Thin-Trim®","Active","0.5 ~ 2.5pF","Top","250V","-","3000 @ 100MHz","0.141"" Dia (3.58mm)","0.040"" (1.02mm)","-55°C ~ 125°C","Surface Mount","General Purpose"
http://www.johansonmfg.com/media/pdf/Thin-Trim.pdf,-,1956-1065-6-ND,9402-0SL-1R3,Johanson Manufacturing,CAP TRIMMER 0.5-2.5PF 250V SMD,1493,0,"Digi-Reel","0","1","Digi-Reel®","Thin-Trim®","Active","0.5 ~ 2.5pF","Top","250V","-","3000 @ 100MHz","0.141"" Dia (3.58mm)","0.040"" (1.02mm)","-55°C ~ 125°C","Surface Mount","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Johanson%20Mfg/9701-xSL-1_Dwg.pdf,-,1956-1062-2-ND,9701-2SL-1R3,Johanson Manufacturing,CAP TRIMMER 0.6-2PF 250V SMD,0,0,"4.75575","0","1500","Tape & Reel (TR)","Thin-Trim®","Active","0.6 ~ 2pF","Top","250V","Ceramic","1000 @ 100MHz","0.150"" Dia (3.81mm)","0.040"" (1.02mm)","-55°C ~ 125°C","Surface Mount","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Johanson%20Mfg/9701-xSL-1_Dwg.pdf,-,1956-1062-1-ND,9701-2SL-1R3,Johanson Manufacturing,CAP TRIMMER 0.6-2PF 250V SMD,1496,0,"9.65000","0","1","Cut Tape (CT)","Thin-Trim®","Active","0.6 ~ 2pF","Top","250V","Ceramic","1000 @ 100MHz","0.150"" Dia (3.81mm)","0.040"" (1.02mm)","-55°C ~ 125°C","Surface Mount","General Purpose"
