Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage Rating - AC","Voltage Rating - DC","Dielectric Material","ESR (Equivalent Series Resistance)","Operating Temperature","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Termination","Lead Spacing","Applications","Ratings","Features"
https://api.kemet.com/component-edge/download/datasheet/LDEEE3470KA5N00.pdf,//media.digikey.com/Photos/Kemet%20Photos/LDE%20SERIES%203mm.JPG,399-6427-2-ND,LDEEE3470KA5N00,KEMET,CAP FILM 0.47UF 10% 100VDC 2824,11250,0,"0.68580","0","2250","Tape & Reel (TR)","LDE","Active","0.47µF","±10%","63V","100V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","2824 (7260 Metric)","0.287"" L x 0.240"" W (7.30mm x 6.10mm)","0.118"" (3.00mm)","Solder Pads","-","Automotive","AEC-Q200","High Temperature"
https://api.kemet.com/component-edge/download/datasheet/LDEEE3470KA5N00.pdf,//media.digikey.com/Photos/Kemet%20Photos/LDE%20SERIES%203mm.JPG,399-6427-1-ND,LDEEE3470KA5N00,KEMET,CAP FILM 0.47UF 10% 100VDC 2824,14358,0,"1.99000","0","1","Cut Tape (CT)","LDE","Active","0.47µF","±10%","63V","100V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","2824 (7260 Metric)","0.287"" L x 0.240"" W (7.30mm x 6.10mm)","0.118"" (3.00mm)","Solder Pads","-","Automotive","AEC-Q200","High Temperature"
https://api.kemet.com/component-edge/download/datasheet/LDEEE3470KA5N00.pdf,//media.digikey.com/Photos/Kemet%20Photos/LDE%20SERIES%203mm.JPG,399-6427-6-ND,LDEEE3470KA5N00,KEMET,CAP FILM 0.47UF 10% 100VDC 2824,14358,0,"Digi-Reel","0","1","Digi-Reel®","LDE","Active","0.47µF","±10%","63V","100V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","2824 (7260 Metric)","0.287"" L x 0.240"" W (7.30mm x 6.10mm)","0.118"" (3.00mm)","Solder Pads","-","Automotive","AEC-Q200","High Temperature"
https://www.tdk-electronics.tdk.com/inf/20/20/db/fc_2009/X1_B32911_916.pdf,"//media.digikey.com/photos/Epcos%20Photos/MKP%20SERIES%2012.0H,13.0L.jpg",495-7093-2-ND,B32912B3334M189,EPCOS (TDK),CAP FILM 0.33UF 20% 760VDC RAD,6300,0,"0.68646","0","700","Tape & Reel (TR)","B32912","Active","0.33µF","±20%","330V","760V","Polypropylene (PP), Metallized","-","-40°C ~ 110°C","Through Hole","Radial","0.709"" L x 0.354"" W (18.00mm x 9.00mm)","0.689"" (17.50mm)","PC Pins","0.591"" (15.00mm)","EMI, RFI Suppression","X1","-"
https://www.tdk-electronics.tdk.com/inf/20/20/db/fc_2009/X1_B32911_916.pdf,"//media.digikey.com/photos/Epcos%20Photos/MKP%20SERIES%2012.0H,13.0L.jpg",495-7093-1-ND,B32912B3334M189,EPCOS (TDK),CAP FILM 0.33UF 20% 760VDC RAD,6573,0,"1.76000","0","1","Cut Tape (CT)","B32912","Active","0.33µF","±20%","330V","760V","Polypropylene (PP), Metallized","-","-40°C ~ 110°C","Through Hole","Radial","0.709"" L x 0.354"" W (18.00mm x 9.00mm)","0.689"" (17.50mm)","PC Pins","0.591"" (15.00mm)","EMI, RFI Suppression","X1","-"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABD0030+ECQU3A224MG+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/ECQ-UGX1,X2%20SERIES%2017.5H.17.5L.jpg",P11118-ND,ECQ-U3A224MG,Panasonic Electronic Components,CAP FILM 0.22UF 20% 300VAC RAD,99656,0,"0.70000","0","1","Bulk","ECQ-UG","Active","0.22µF","±20%","300V","-","Polyester, Metallized","-","-40°C ~ 100°C","Through Hole","Radial","0.709"" L x 0.354"" W (18.00mm x 9.00mm)","0.709"" (18.00mm)","PC Pins","0.591"" (15.00mm)","EMI, RFI Suppression","X1","-"
https://www.tdk-electronics.tdk.com/inf/20/20/db/fc_2009/X2_B32921_928.pdf,//media.digikey.com/photos/Epcos%20Photos/B32922%20Series%208mm.JPG,495-2321-ND,B32922C3334M000,EPCOS (TDK),CAP FILM 0.33UF 20% 305VAC RAD,50509,0,"0.71000","0","1","Bulk","B32922","Active","0.33µF","±20%","305V","630V","Polypropylene (PP)","-","-40°C ~ 110°C","Through Hole","Radial","0.709"" L x 0.315"" W (18.00mm x 8.00mm)","0.551"" (14.00mm)","PC Pins","0.591"" (15.00mm)","EMI, RFI Suppression","X2","-"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABD0029+ECQU2A474ML+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/ECQ-UL%20SERIES%2017.5H,25.5L.jpg",P10734-ND,ECQ-U2A474ML,Panasonic Electronic Components,CAP FILM 0.47UF 20% 275VAC RAD,27229,0,"0.71000","0","1","Bulk","ECQ-UL","Active","0.47µF","±20%","275V","-","Polyester, Metallized","-","-40°C ~ 100°C","Through Hole","Radial","1.004"" L x 0.335"" W (25.50mm x 8.50mm)","0.709"" (18.00mm)","PC Pins","0.886"" (22.50mm)","EMI, RFI Suppression","X2","-"
https://api.kemet.com/component-edge/download/datasheet/LDECD3470JA5N00.pdf,//media.digikey.com/Photos/Kemet%20Photos/LDEMD2220JA5N00.jpg,399-6415-2-ND,LDECD3470JA5N00,KEMET,CAP FILM 0.47UF 5% 50VDC 2220,9000,0,"0.73319","0","3000","Tape & Reel (TR)","LDE","Active","0.47µF","±5%","40V","50V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","2220 (5750 Metric)","0.236"" L x 0.197"" W (6.00mm x 5.00mm)","0.094"" (2.40mm)","Solder Pads","-","Automotive","AEC-Q200","High Temperature"
https://api.kemet.com/component-edge/download/datasheet/LDECD3470JA5N00.pdf,//media.digikey.com/Photos/Kemet%20Photos/LDEMD2220JA5N00.jpg,399-6415-1-ND,LDECD3470JA5N00,KEMET,CAP FILM 0.47UF 5% 50VDC 2220,10040,0,"2.12000","0","1","Cut Tape (CT)","LDE","Active","0.47µF","±5%","40V","50V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","2220 (5750 Metric)","0.236"" L x 0.197"" W (6.00mm x 5.00mm)","0.094"" (2.40mm)","Solder Pads","-","Automotive","AEC-Q200","High Temperature"
https://api.kemet.com/component-edge/download/datasheet/LDECD3470JA5N00.pdf,//media.digikey.com/Photos/Kemet%20Photos/LDEMD2220JA5N00.jpg,399-6415-6-ND,LDECD3470JA5N00,KEMET,CAP FILM 0.47UF 5% 50VDC 2220,10040,0,"Digi-Reel","0","1","Digi-Reel®","LDE","Active","0.47µF","±5%","40V","50V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","2220 (5750 Metric)","0.236"" L x 0.197"" W (6.00mm x 5.00mm)","0.094"" (2.40mm)","Solder Pads","-","Automotive","AEC-Q200","High Temperature"
http://datasheets.avx.com/cb-pen.pdf,//media.digikey.com/photos/AVX%20Photos/CB042D0334JBC.JPG,478-11452-2-ND,CB047D0474JBC,AVX Corporation,CAP FILM .47UF 5% 63VDC 2220,9200,0,"0.73697","0","2300","Tape & Reel (TR)","CB","Active","0.47µF","±5%","40V","63V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","2220 (5750 Metric)","0.228"" L x 0.197"" W (5.80mm x 5.00mm)","0.157"" (4.00mm)","Solder Pads","-","General Purpose","-","-"
http://datasheets.avx.com/cb-pen.pdf,//media.digikey.com/photos/AVX%20Photos/CB042D0334JBC.JPG,478-11452-1-ND,CB047D0474JBC,AVX Corporation,CAP FILM .47UF 5% 63VDC 2220,9741,0,"2.13000","0","1","Cut Tape (CT)","CB","Active","0.47µF","±5%","40V","63V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","2220 (5750 Metric)","0.228"" L x 0.197"" W (5.80mm x 5.00mm)","0.157"" (4.00mm)","Solder Pads","-","General Purpose","-","-"
http://datasheets.avx.com/cb-pen.pdf,//media.digikey.com/photos/AVX%20Photos/CB042D0334JBC.JPG,478-11452-6-ND,CB047D0474JBC,AVX Corporation,CAP FILM .47UF 5% 63VDC 2220,9741,0,"Digi-Reel","0","1","Digi-Reel®","CB","Active","0.47µF","±5%","40V","63V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","2220 (5750 Metric)","0.228"" L x 0.197"" W (5.80mm x 5.00mm)","0.157"" (4.00mm)","Solder Pads","-","General Purpose","-","-"
https://api.kemet.com/component-edge/download/datasheet/PHE850EB5220MB06R17.pdf,//media.digikey.com/Photos/Kemet%20Photos/PHE850EB5220MB06R17.JPG,399-5420-ND,PHE850EB5220MB06R17,KEMET,CAP FILM 0.022UF 1.25KVDC RAD,40898,0,"0.74000","0","1","Bulk","PHE850","Active","0.022µF","±20%","300V","1250V (1.25kV)","Polypropylene (PP), Metallized","-","-55°C ~ 110°C","Through Hole","Radial","0.709"" L x 0.295"" W (18.00mm x 7.50mm)","0.571"" (14.50mm)","PC Pins","0.591"" (15.00mm)","EMI, RFI Suppression","Y2","-"
https://api.kemet.com/component-edge/download/datasheet/PHE840MB6100MB05R17.pdf,//media.digikey.com/photos/Kemet%20Photos/PHE840MB6100MB05R17.JPG,399-5426-ND,PHE840MB6100MB05R17,KEMET,CAP FILM 0.1UF 20% 760VDC RADIAL,27433,0,"0.75000","0","1","Bulk","PHE840M","Active","0.1µF","±20%","275V","760V","Polypropylene (PP), Metallized","-","-55°C ~ 105°C","Through Hole","Radial","0.709"" L x 0.217"" W (18.00mm x 5.50mm)","0.492"" (12.50mm)","PC Pins","0.591"" (15.00mm)","EMI, RFI Suppression","X2","-"
https://www.tdk-electronics.tdk.com/inf/20/20/db/fc_2009/X2_B32921_928.pdf,//media.digikey.com/photos/Epcos%20Photos/B32922%20Series%209mm.JPG,495-2322-ND,B32922C3474M000,EPCOS (TDK),CAP FILM 0.47UF 20% 305VAC RAD,108116,0,"0.77000","0","1","Bulk","B32922","Active","0.47µF","±20%","305V","630V","Polypropylene (PP)","-","-40°C ~ 110°C","Through Hole","Radial","0.709"" L x 0.354"" W (18.00mm x 9.00mm)","0.689"" (17.50mm)","PC Pins","0.591"" (15.00mm)","EMI, RFI Suppression","X2","-"
https://www.tdk-electronics.tdk.com/inf/20/20/db/fc_2009/MKP_B32671L_672L.pdf,//media.digikey.com/Photos/Epcos%20Photos/B32676E3655K.jpg,495-3232-ND,B32672L8103J000,EPCOS (TDK),CAP FILM 10000PF 5% 2KVDC RADIAL,15547,0,"0.77000","0","1","Bulk","B32672L","Active","10000pF","±5%","700V","2000V (2kV)","Polypropylene (PP), Metallized","-","-55°C ~ 110°C","Through Hole","Radial","0.709"" L x 0.276"" W (18.00mm x 7.00mm)","0.492"" (12.50mm)","PC Pins","0.591"" (15.00mm)","High Frequency, Switching; High Pulse, DV/DT","-","-"
https://api.kemet.com/component-edge/download/datasheet/LDEME3100JA5N00.pdf,//media.digikey.com/Photos/Kemet%20Photos/LDE%20SERIES%205mm.JPG,399-6436-2-ND,LDEME3100JA5N00,KEMET,CAP FILM 0.1UF 5% 400VDC 2824,33000,0,"0.77686","0","1500","Tape & Reel (TR)","LDE","Active","0.1µF","±5%","160V","400V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","2824 (7260 Metric)","0.287"" L x 0.240"" W (7.30mm x 6.10mm)","0.213"" (5.40mm)","Solder Pads","-","Automotive","AEC-Q200","High Temperature"
https://api.kemet.com/component-edge/download/datasheet/LDEME3100JA5N00.pdf,//media.digikey.com/Photos/Kemet%20Photos/LDE%20SERIES%205mm.JPG,399-6436-1-ND,LDEME3100JA5N00,KEMET,CAP FILM 0.1UF 5% 400VDC 2824,33207,0,"2.17000","0","1","Cut Tape (CT)","LDE","Active","0.1µF","±5%","160V","400V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","2824 (7260 Metric)","0.287"" L x 0.240"" W (7.30mm x 6.10mm)","0.213"" (5.40mm)","Solder Pads","-","Automotive","AEC-Q200","High Temperature"
https://api.kemet.com/component-edge/download/datasheet/LDEME3100JA5N00.pdf,//media.digikey.com/Photos/Kemet%20Photos/LDE%20SERIES%205mm.JPG,399-6436-6-ND,LDEME3100JA5N00,KEMET,CAP FILM 0.1UF 5% 400VDC 2824,33207,0,"Digi-Reel","0","1","Digi-Reel®","LDE","Active","0.1µF","±5%","160V","400V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","2824 (7260 Metric)","0.287"" L x 0.240"" W (7.30mm x 6.10mm)","0.213"" (5.40mm)","Solder Pads","-","Automotive","AEC-Q200","High Temperature"
https://api.kemet.com/component-edge/download/datasheet/LDECD4100KA0N00.pdf,//media.digikey.com/Photos/Kemet%20Photos/LDEMD2220JA5N00.jpg,399-5478-2-ND,LDECD4100KA0N00,KEMET,CAP FILM 1UF 10% 50VDC 2220,57750,0,"0.80850","0","1750","Tape & Reel (TR)","LDE","Active","1µF","±10%","40V","50V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","2220 (5750 Metric)","0.236"" L x 0.197"" W (6.00mm x 5.00mm)","0.173"" (4.40mm)","Solder Pads","-","Automotive","AEC-Q200","High Temperature"
https://api.kemet.com/component-edge/download/datasheet/LDECD4100KA0N00.pdf,//media.digikey.com/Photos/Kemet%20Photos/LDEMD2220JA5N00.jpg,399-5478-1-ND,LDECD4100KA0N00,KEMET,CAP FILM 1UF 10% 50VDC 2220,60381,0,"2.26000","0","1","Cut Tape (CT)","LDE","Active","1µF","±10%","40V","50V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","2220 (5750 Metric)","0.236"" L x 0.197"" W (6.00mm x 5.00mm)","0.173"" (4.40mm)","Solder Pads","-","Automotive","AEC-Q200","High Temperature"
https://api.kemet.com/component-edge/download/datasheet/LDECD4100KA0N00.pdf,//media.digikey.com/Photos/Kemet%20Photos/LDEMD2220JA5N00.jpg,399-5478-6-ND,LDECD4100KA0N00,KEMET,CAP FILM 1UF 10% 50VDC 2220,60381,0,"Digi-Reel","0","1","Digi-Reel®","LDE","Active","1µF","±10%","40V","50V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","2220 (5750 Metric)","0.236"" L x 0.197"" W (6.00mm x 5.00mm)","0.173"" (4.40mm)","Solder Pads","-","Automotive","AEC-Q200","High Temperature"
https://www.tdk-electronics.tdk.com/inf/20/20/db/fc_2009/X2_B32921_928.pdf,"//media.digikey.com/photos/Epcos%20Photos/X2%20SERIES%2029.5H,26.5L.jpg",495-1885-ND,B32923C3225M000,EPCOS (TDK),CAP FILM 2.2UF 20% 305VAC RADIAL,162702,0,"0.81000","0","1","Bulk","B32923","Active","2.2µF","±20%","305V","630V","Polypropylene (PP)","-","-40°C ~ 110°C","Through Hole","Radial","1.043"" L x 0.571"" W (26.50mm x 14.50mm)","1.161"" (29.50mm)","PC Pins","0.886"" (22.50mm)","EMI, RFI Suppression","X2","-"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDI0000/ABD0000C176.pdf,//media.digikey.com/photos/Panasonic%20Photos/ECW-UC-UV17%20SERIES%202825.jpg,PCF1273TR-ND,ECW-U2154KCV,Panasonic Electronic Components,CAP FILM 0.15UF 10% 250VDC 2825,8000,0,"0.81144","0","1000","Tape & Reel (TR)","ECW-U(C)","Active","0.15µF","±10%","-","250V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","2825 (7163 Metric)","0.280"" L x 0.248"" W (7.10mm x 6.30mm)","0.146"" (3.70mm)","Solder Pads","-","General Purpose","-","-"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDI0000/ABD0000C176.pdf,//media.digikey.com/photos/Panasonic%20Photos/ECW-UC-UV17%20SERIES%202825.jpg,PCF1273CT-ND,ECW-U2154KCV,Panasonic Electronic Components,CAP FILM 0.15UF 10% 250VDC 2825,8312,0,"2.27000","0","1","Cut Tape (CT)","ECW-U(C)","Active","0.15µF","±10%","-","250V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","2825 (7163 Metric)","0.280"" L x 0.248"" W (7.10mm x 6.30mm)","0.146"" (3.70mm)","Solder Pads","-","General Purpose","-","-"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDI0000/ABD0000C176.pdf,//media.digikey.com/photos/Panasonic%20Photos/ECW-UC-UV17%20SERIES%202825.jpg,PCF1273DKR-ND,ECW-U2154KCV,Panasonic Electronic Components,CAP FILM 0.15UF 10% 250VDC 2825,8312,0,"Digi-Reel","0","1","Digi-Reel®","ECW-U(C)","Active","0.15µF","±10%","-","250V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","2825 (7163 Metric)","0.280"" L x 0.248"" W (7.10mm x 6.30mm)","0.146"" (3.70mm)","Solder Pads","-","General Purpose","-","-"
https://www.tdk-electronics.tdk.com/inf/20/20/db/fc_2009/Y1_B81123.pdf,"//media.digikey.com/photos/Epcos%20Photos/MKP%20SERIES%2017.5H,18.0L.jpg",495-1648-ND,B81123C1102M000,EPCOS (TDK),CAP FILM 1000PF 20% 500VAC RAD,22053,0,"0.82000","0","1","Bulk","B81123","Active","1000pF","±20%","500V","-","Polypropylene (PP), Metallized","-","-40°C ~ 110°C","Through Hole","Radial","0.709"" L x 0.197"" W (18.00mm x 5.00mm)","0.413"" (10.50mm)","PC Pins","0.591"" (15.00mm)","EMI, RFI Suppression","Y1","-"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABD0023+ECQE2225KF+7+WW,//media.digikey.com/Photos/Panasonic%20Photos/ECQ-E4105JF.JPG,EF2225-ND,ECQ-E2225KF,Panasonic Electronic Components,CAP FILM 2.2UF 10% 250VDC RADIAL,19421,0,"0.82000","0","1","Bulk","ECQ-E(F)","Active","2.2µF","±10%","-","250V","Polyester, Metallized","-","-40°C ~ 105°C","Through Hole","Radial","1.024"" L x 0.335"" W (26.00mm x 8.50mm)","0.681"" (17.30mm)","PC Pins","0.886"" (22.50mm)","General Purpose","-","-"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABD0001+ECWU1474KCV+7+WW,//media.digikey.com/photos/Panasonic%20Photos/PANA%20CAP%203022%20SIZE%20CODE.jpg,PCF1242TR-ND,ECW-U1474KCV,Panasonic Electronic Components,CAP FILM 0.47UF 10% 100VDC 3022,14000,0,"0.82558","0","1000","Tape & Reel (TR)","ECW-U(C)","Active","0.47µF","±10%","-","100V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","3022 (7755 Metric)","0.303"" L x 0.217"" W (7.70mm x 5.50mm)","0.165"" (4.20mm)","Solder Pads","-","General Purpose","-","-"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABD0001+ECWU1474KCV+7+WW,//media.digikey.com/photos/Panasonic%20Photos/PANA%20CAP%203022%20SIZE%20CODE.jpg,PCF1242CT-ND,ECW-U1474KCV,Panasonic Electronic Components,CAP FILM 0.47UF 10% 100VDC 3022,14714,0,"2.31000","0","1","Cut Tape (CT)","ECW-U(C)","Active","0.47µF","±10%","-","100V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","3022 (7755 Metric)","0.303"" L x 0.217"" W (7.70mm x 5.50mm)","0.165"" (4.20mm)","Solder Pads","-","General Purpose","-","-"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABD0001+ECWU1474KCV+7+WW,//media.digikey.com/photos/Panasonic%20Photos/PANA%20CAP%203022%20SIZE%20CODE.jpg,PCF1242DKR-ND,ECW-U1474KCV,Panasonic Electronic Components,CAP FILM 0.47UF 10% 100VDC 3022,14714,0,"Digi-Reel","0","1","Digi-Reel®","ECW-U(C)","Active","0.47µF","±10%","-","100V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","3022 (7755 Metric)","0.303"" L x 0.217"" W (7.70mm x 5.50mm)","0.165"" (4.20mm)","Solder Pads","-","General Purpose","-","-"
http://www.vishay.com/docs/28186/f339x1480vac.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/MFG_F339X1.jpg,BC3055-ND,F339X132248MFP2B0,Vishay BC Components,CAP FILM 0.022UF 20% 1KVDC RAD,44998,0,"0.83000","0","1","Bulk","F339X1","Active","0.022µF","±20%","480V","1000V (1kV)","Polypropylene (PP), Metallized","-","-55°C ~ 110°C","Through Hole","Radial","0.689"" L x 0.197"" W (17.50mm x 5.00mm)","0.433"" (11.00mm)","PC Pins","0.591"" (15.00mm)","EMI, RFI Suppression","X1","-"
https://api.kemet.com/component-edge/download/datasheet/LDEDE4150KA0N00.pdf,//media.digikey.com/Photos/Kemet%20Photos/LDE%20SERIES%205mm.JPG,399-12866-2-ND,LDEDE4150KA0N00,KEMET,CAP FILM 1.5UF 10% 63VDC 2824,15750,0,"0.84084","0","1750","Tape & Reel (TR)","LDE","Active","1.5µF","±10%","40V","63V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","2824 (7260 Metric)","0.287"" L x 0.240"" W (7.30mm x 6.10mm)","0.169"" (4.30mm)","Solder Pads","-","Automotive","AEC-Q200","High Temperature"
https://api.kemet.com/component-edge/download/datasheet/LDEDE4150KA0N00.pdf,//media.digikey.com/Photos/Kemet%20Photos/LDE%20SERIES%205mm.JPG,399-12866-1-ND,LDEDE4150KA0N00,KEMET,CAP FILM 1.5UF 10% 63VDC 2824,16674,0,"2.35000","0","1","Cut Tape (CT)","LDE","Active","1.5µF","±10%","40V","63V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","2824 (7260 Metric)","0.287"" L x 0.240"" W (7.30mm x 6.10mm)","0.169"" (4.30mm)","Solder Pads","-","Automotive","AEC-Q200","High Temperature"
https://api.kemet.com/component-edge/download/datasheet/LDEDE4150KA0N00.pdf,//media.digikey.com/Photos/Kemet%20Photos/LDE%20SERIES%205mm.JPG,399-12866-6-ND,LDEDE4150KA0N00,KEMET,CAP FILM 1.5UF 10% 63VDC 2824,16674,0,"Digi-Reel","0","1","Digi-Reel®","LDE","Active","1.5µF","±10%","40V","63V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","2824 (7260 Metric)","0.287"" L x 0.240"" W (7.30mm x 6.10mm)","0.169"" (4.30mm)","Solder Pads","-","Automotive","AEC-Q200","High Temperature"
https://api.kemet.com/component-edge/download/datasheet/LDEEE4100KA0N00.pdf,//media.digikey.com/Photos/Kemet%20Photos/LDE%20SERIES%205mm.JPG,399-6428-2-ND,LDEEE4100KA0N00,KEMET,CAP FILM 1UF 10% 100VDC 2824,6000,0,"0.87080","0","1500","Tape & Reel (TR)","LDE","Active","1µF","±10%","63V","100V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","2824 (7260 Metric)","0.287"" L x 0.240"" W (7.30mm x 6.10mm)","0.213"" (5.40mm)","Solder Pads","-","Automotive","AEC-Q200","High Temperature"
https://api.kemet.com/component-edge/download/datasheet/LDEEE4100KA0N00.pdf,//media.digikey.com/Photos/Kemet%20Photos/LDE%20SERIES%205mm.JPG,399-6428-1-ND,LDEEE4100KA0N00,KEMET,CAP FILM 1UF 10% 100VDC 2824,8182,0,"2.43000","0","1","Cut Tape (CT)","LDE","Active","1µF","±10%","63V","100V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","2824 (7260 Metric)","0.287"" L x 0.240"" W (7.30mm x 6.10mm)","0.213"" (5.40mm)","Solder Pads","-","Automotive","AEC-Q200","High Temperature"
https://api.kemet.com/component-edge/download/datasheet/LDEEE4100KA0N00.pdf,//media.digikey.com/Photos/Kemet%20Photos/LDE%20SERIES%205mm.JPG,399-6428-6-ND,LDEEE4100KA0N00,KEMET,CAP FILM 1UF 10% 100VDC 2824,8182,0,"Digi-Reel","0","1","Digi-Reel®","LDE","Active","1µF","±10%","63V","100V","Polyester, Polyethylene Naphthalate (PEN), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","2824 (7260 Metric)","0.287"" L x 0.240"" W (7.30mm x 6.10mm)","0.213"" (5.40mm)","Solder Pads","-","Automotive","AEC-Q200","High Temperature"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABD0029+ECQU2A105ML+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/ECQ-UL%20SERIES%2022.0H,25.5L.jpg",P10736-ND,ECQ-U2A105ML,Panasonic Electronic Components,CAP FILM 1UF 20% 275VAC RADIAL,32316,0,"0.93000","0","1","Bulk","ECQ-UL","Active","1µF","±20%","275V","-","Polyester, Metallized","-","-40°C ~ 100°C","Through Hole","Radial","1.004"" L x 0.472"" W (25.50mm x 12.00mm)","0.886"" (22.50mm)","PC Pins","0.886"" (22.50mm)","EMI, RFI Suppression","X2","-"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABD0023+ECQE4105KF+7+WW,//media.digikey.com/Photos/Panasonic%20Photos/ECQ-E4105JF.JPG,EF4105-ND,ECQ-E4105KF,Panasonic Electronic Components,CAP FILM 1UF 10% 400VDC RADIAL,21371,0,"0.94000","0","1","Bulk","ECQ-E(F)","Active","1µF","±10%","-","400V","Polyester, Metallized","-","-40°C ~ 105°C","Through Hole","Radial","1.024"" L x 0.335"" W (26.00mm x 8.50mm)","0.748"" (19.00mm)","PC Pins","0.886"" (22.50mm)","General Purpose","-","-"
https://api.kemet.com/component-edge/download/datasheet/R46KN410000N2M.pdf,//media.digikey.com/Photos/Kemet%20Photos/R46KN368000M2K.JPG,399-5466-ND,R46KN410000N2M,KEMET,CAP FILM 1UF 20% 560VDC RADIAL,35753,0,"0.95000","0","1","Bulk","R46","Active","1µF","±20%","275V","560V","Polypropylene (PP), Metallized","-","-40°C ~ 125°C","Through Hole","Radial","1.043"" L x 0.394"" W (26.50mm x 10.00mm)","0.732"" (18.60mm)","PC Pins","0.886"" (22.50mm)","EMI, RFI Suppression","X2","-"
http://www.vishay.com/docs/28186/f339x1480vac.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/MFG_F339X1.jpg,BC3060-ND,F339X134748MFP2B0,Vishay BC Components,CAP FILM 0.047UF 20% 1KVDC RAD,21562,0,"0.96000","0","1","Bulk","F339X1","Active","0.047µF","±20%","480V","1000V (1kV)","Polypropylene (PP), Metallized","-","-55°C ~ 110°C","Through Hole","Radial","0.689"" L x 0.236"" W (17.50mm x 6.00mm)","0.472"" (12.00mm)","PC Pins","0.591"" (15.00mm)","EMI, RFI Suppression","X1","-"
