Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Type","ESR (Equivalent Series Resistance)","Operating Temperature","Lifetime @ Temp.","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Lead Spacing","Manufacturer Size Code","Ratings","Features"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8005+6TPE470MAZU+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/6TPE220MI.JPG,P16630CT-ND,6TPE470MAZU,Panasonic Electronic Components,CAP TANT POLY 470UF 6.3V 2917,9456,0,"2.79000","0","1","Cut Tape (CT)","POSCAP™ TPE","Active","470µF","±20%","6.3V","Molded","35mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 85°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.063"" (1.60mm)","-","D15E","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8005+6TPE470MAZU+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/6TPE220MI.JPG,P16630DKR-ND,6TPE470MAZU,Panasonic Electronic Components,CAP TANT POLY 470UF 6.3V 2917,9456,0,"Digi-Reel","0","1","Digi-Reel®","POSCAP™ TPE","Active","470µF","±20%","6.3V","Molded","35mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 85°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.063"" (1.60mm)","-","D15E","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4031-2-ND,T520D156M025ATE060,KEMET,CAP TANT POLY 15UF 25V 2917,2500,0,"1.03680","0","500","Tape & Reel (TR)","KO-CAP® T520","Active","15µF","±20%","25V","Molded","60mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4031-1-ND,T520D156M025ATE060,KEMET,CAP TANT POLY 15UF 25V 2917,2765,0,"2.53000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","15µF","±20%","25V","Molded","60mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4031-6-ND,T520D156M025ATE060,KEMET,CAP TANT POLY 15UF 25V 2917,2765,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","15µF","±20%","25V","Molded","60mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T521.jpg,399-10462-2-ND,T521D475M063ATE075,KEMET,CAP TANTALUM 4.7UF 63V 2917,8500,0,"1.04000","0","500","Tape & Reel (TR)","KO-CAP® T521","Active","4.7µF","±20%","63V","Molded","75mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T521.jpg,399-10462-1-ND,T521D475M063ATE075,KEMET,CAP TANTALUM 4.7UF 63V 2917,8667,0,"2.54000","0","1","Cut Tape (CT)","KO-CAP® T521","Active","4.7µF","±20%","63V","Molded","75mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T521.jpg,399-10462-6-ND,T521D475M063ATE075,KEMET,CAP TANTALUM 4.7UF 63V 2917,8667,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T521","Active","4.7µF","±20%","63V","Molded","75mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T521.jpg,399-5758-2-ND,T521D476M020ATE055,KEMET,CAP TANTALUM 47UF 20V 2917,3000,0,"1.05600","0","500","Tape & Reel (TR)","KO-CAP® T521","Active","47µF","±20%","20V","Molded","55mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T521.jpg,399-5758-1-ND,T521D476M020ATE055,KEMET,CAP TANTALUM 47UF 20V 2917,3308,0,"2.58000","0","1","Cut Tape (CT)","KO-CAP® T521","Active","47µF","±20%","20V","Molded","55mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T521.jpg,399-5758-6-ND,T521D476M020ATE055,KEMET,CAP TANTALUM 47UF 20V 2917,3308,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T521","Active","47µF","±20%","20V","Molded","55mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-5141-2-ND,T520L107M010ATE025,KEMET,CAP TANT POLY 100UF 10V 2312,3000,0,"1.07300","0","1000","Tape & Reel (TR)","KO-CAP® T520","Active","100µF","±20%","10V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.075"" (1.90mm)","-","L","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-5141-1-ND,T520L107M010ATE025,KEMET,CAP TANT POLY 100UF 10V 2312,3368,0,"2.89000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","100µF","±20%","10V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.075"" (1.90mm)","-","L","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-5141-6-ND,T520L107M010ATE025,KEMET,CAP TANT POLY 100UF 10V 2312,3368,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","100µF","±20%","10V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.075"" (1.90mm)","-","L","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4985-2-ND,T520D477M006ATE025,KEMET,CAP TANT POLY 470UF 6.3V 2917,17500,0,"1.08480","0","500","Tape & Reel (TR)","KO-CAP® T520","Active","470µF","±20%","6.3V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4985-1-ND,T520D477M006ATE025,KEMET,CAP TANT POLY 470UF 6.3V 2917,17626,0,"2.65000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","470µF","±20%","6.3V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4985-6-ND,T520D477M006ATE025,KEMET,CAP TANT POLY 470UF 6.3V 2917,17626,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","470µF","±20%","6.3V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://industrial.panasonic.com/cdbs/www-data/pdf/AAA8000/AAA8000C71.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/6THB470M.jpg,PCE5097TR-ND,10THB330M,Panasonic Electronic Components,CAP TANT POLY 330UF 10V 2917,18000,0,"1.09794","0","2000","Tape & Reel (TR)","POSCAP™ TH","Active","330µF","±20%","10V","Molded","35mOhm @ 100kHz","-55°C ~ 125°C","1000 Hrs @ 125°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.154"" (3.90mm)","-","D4","-","General Purpose"
https://industrial.panasonic.com/cdbs/www-data/pdf/AAA8000/AAA8000C71.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/6THB470M.jpg,PCE5097CT-ND,10THB330M,Panasonic Electronic Components,CAP TANT POLY 330UF 10V 2917,19771,0,"2.96000","0","1","Cut Tape (CT)","POSCAP™ TH","Active","330µF","±20%","10V","Molded","35mOhm @ 100kHz","-55°C ~ 125°C","1000 Hrs @ 125°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.154"" (3.90mm)","-","D4","-","General Purpose"
https://industrial.panasonic.com/cdbs/www-data/pdf/AAA8000/AAA8000C71.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/6THB470M.jpg,PCE5097DKR-ND,10THB330M,Panasonic Electronic Components,CAP TANT POLY 330UF 10V 2917,19771,0,"Digi-Reel","0","1","Digi-Reel®","POSCAP™ TH","Active","330µF","±20%","10V","Molded","35mOhm @ 100kHz","-55°C ~ 125°C","1000 Hrs @ 125°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.154"" (3.90mm)","-","D4","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8010+2R5TPF680M6L+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP-TPF-Series-2917-7343-Metric.jpg,P16553TR-ND,2R5TPF680M6L,Panasonic Electronic Components,CAP TANT POLY 680UF 2.5V 2917,20000,0,"1.10896","0","2500","Tape & Reel (TR)","POSCAP™ TPF","Active","680µF","±20%","2.5V","Molded","6mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.118"" (3.00mm)","-","D3L","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8010+2R5TPF680M6L+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP-TPF-Series-2917-7343-Metric.jpg,P16553CT-ND,2R5TPF680M6L,Panasonic Electronic Components,CAP TANT POLY 680UF 2.5V 2917,23625,0,"2.99000","0","1","Cut Tape (CT)","POSCAP™ TPF","Active","680µF","±20%","2.5V","Molded","6mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.118"" (3.00mm)","-","D3L","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8010+2R5TPF680M6L+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP-TPF-Series-2917-7343-Metric.jpg,P16553DKR-ND,2R5TPF680M6L,Panasonic Electronic Components,CAP TANT POLY 680UF 2.5V 2917,23625,0,"Digi-Reel","0","1","Digi-Reel®","POSCAP™ TPF","Active","680µF","±20%","2.5V","Molded","6mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.118"" (3.00mm)","-","D3L","-","General Purpose"
http://industrial.panasonic.com/cdbs/www-data/pdf/AAA8000/AAA8000C36.pdf,//media.digikey.com/Photos/Panasonic%20Photos/6TPE220MI.JPG,P16452TR-ND,10TPE330M,Panasonic Electronic Components,CAP TANT POLY 330UF 10V 2917,28000,0,"1.13115","0","2000","Tape & Reel (TR)","POSCAP™ TPE","Active","330µF","±20%","10V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.157"" (4.00mm)","-","D4","-","General Purpose"
http://industrial.panasonic.com/cdbs/www-data/pdf/AAA8000/AAA8000C36.pdf,//media.digikey.com/Photos/Panasonic%20Photos/6TPE220MI.JPG,P16452CT-ND,10TPE330M,Panasonic Electronic Components,CAP TANT POLY 330UF 10V 2917,29777,0,"3.05000","0","1","Cut Tape (CT)","POSCAP™ TPE","Active","330µF","±20%","10V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.157"" (4.00mm)","-","D4","-","General Purpose"
http://industrial.panasonic.com/cdbs/www-data/pdf/AAA8000/AAA8000C36.pdf,//media.digikey.com/Photos/Panasonic%20Photos/6TPE220MI.JPG,P16452DKR-ND,10TPE330M,Panasonic Electronic Components,CAP TANT POLY 330UF 10V 2917,29777,0,"Digi-Reel","0","1","Digi-Reel®","POSCAP™ TPE","Active","330µF","±20%","10V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.157"" (4.00mm)","-","D4","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8005+6TPE470MI+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/6TPE220MI.JPG,P16631TR-ND,6TPE470MI,Panasonic Electronic Components,CAP TANT POLY 470UF 6.3V 2917,12000,0,"1.13115","0","2000","Tape & Reel (TR)","POSCAP™ TPE","Active","470µF","±20%","6.3V","Molded","18mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.157"" (4.00mm)","-","D4","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8005+6TPE470MI+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/6TPE220MI.JPG,P16631CT-ND,6TPE470MI,Panasonic Electronic Components,CAP TANT POLY 470UF 6.3V 2917,13739,0,"3.05000","0","1","Cut Tape (CT)","POSCAP™ TPE","Active","470µF","±20%","6.3V","Molded","18mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.157"" (4.00mm)","-","D4","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8005+6TPE470MI+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/6TPE220MI.JPG,P16631DKR-ND,6TPE470MI,Panasonic Electronic Components,CAP TANT POLY 470UF 6.3V 2917,13739,0,"Digi-Reel","0","1","Digi-Reel®","POSCAP™ TPE","Active","470µF","±20%","6.3V","Molded","18mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.157"" (4.00mm)","-","D4","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4106-2-ND,T520V476M016ATE070,KEMET,CAP TANT POLY 47UF 16V 2917,3000,0,"1.16000","0","1000","Tape & Reel (TR)","KO-CAP® T520","Active","47µF","±20%","16V","Molded","70mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)","-","V","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4106-1-ND,T520V476M016ATE070,KEMET,CAP TANT POLY 47UF 16V 2917,4592,0,"3.13000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","47µF","±20%","16V","Molded","70mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)","-","V","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4106-6-ND,T520V476M016ATE070,KEMET,CAP TANT POLY 47UF 16V 2917,4592,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","47µF","±20%","16V","Molded","70mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)","-","V","-","General Purpose"
https://api.kemet.com/component-edge/download/datasheet/T598D336M035ATE065.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_KO-CAP-T598-SERIES.jpg,399-16041-2-ND,T598D336M035ATE065,KEMET,CAP TANT POLY 33UF 35V 2917,4500,0,"1.16800","0","500","Tape & Reel (TR)","KO-CAP® T598","Active","33µF","±20%","35V","Molded","65mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","AEC-Q200","Automotive"
https://api.kemet.com/component-edge/download/datasheet/T598D336M035ATE065.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_KO-CAP-T598-SERIES.jpg,399-16041-1-ND,T598D336M035ATE065,KEMET,CAP TANT POLY 33UF 35V 2917,4544,0,"2.85000","0","1","Cut Tape (CT)","KO-CAP® T598","Active","33µF","±20%","35V","Molded","65mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","AEC-Q200","Automotive"
https://api.kemet.com/component-edge/download/datasheet/T598D336M035ATE065.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_KO-CAP-T598-SERIES.jpg,399-16041-6-ND,T598D336M035ATE065,KEMET,CAP TANT POLY 33UF 35V 2917,4544,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T598","Active","33µF","±20%","35V","Molded","65mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","AEC-Q200","Automotive"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8005+6TPE680M+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/6TPE220MI.JPG,P16632TR-ND,6TPE680M,Panasonic Electronic Components,CAP TANT POLY 680UF 6.3V 2917,4000,0,"1.18451","0","2000","Tape & Reel (TR)","POSCAP™ TPE","Active","680µF","±20%","6.3V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.157"" (4.00mm)","-","D4","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8005+6TPE680M+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/6TPE220MI.JPG,P16632CT-ND,6TPE680M,Panasonic Electronic Components,CAP TANT POLY 680UF 6.3V 2917,5236,0,"3.19000","0","1","Cut Tape (CT)","POSCAP™ TPE","Active","680µF","±20%","6.3V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.157"" (4.00mm)","-","D4","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8005+6TPE680M+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/6TPE220MI.JPG,P16632DKR-ND,6TPE680M,Panasonic Electronic Components,CAP TANT POLY 680UF 6.3V 2917,5236,0,"Digi-Reel","0","1","Digi-Reel®","POSCAP™ TPE","Active","680µF","±20%","6.3V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.157"" (4.00mm)","-","D4","-","General Purpose"
https://api.kemet.com/component-edge/download/datasheet/T598D107M016ATE050.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_KO-CAP-T598-SERIES.jpg,399-12105-2-ND,T598D107M016ATE050,KEMET,CAP TANT POLY 100UF 16V 2917,11500,0,"1.19040","0","500","Tape & Reel (TR)","KO-CAP® T598","Active","100µF","±20%","16V","Molded","50mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","AEC-Q200","Automotive"
https://api.kemet.com/component-edge/download/datasheet/T598D107M016ATE050.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_KO-CAP-T598-SERIES.jpg,399-12105-1-ND,T598D107M016ATE050,KEMET,CAP TANT POLY 100UF 16V 2917,11995,0,"2.91000","0","1","Cut Tape (CT)","KO-CAP® T598","Active","100µF","±20%","16V","Molded","50mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","AEC-Q200","Automotive"
https://api.kemet.com/component-edge/download/datasheet/T598D107M016ATE050.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_KO-CAP-T598-SERIES.jpg,399-12105-6-ND,T598D107M016ATE050,KEMET,CAP TANT POLY 100UF 16V 2917,11995,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T598","Active","100µF","±20%","16V","Molded","50mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","AEC-Q200","Automotive"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-10364-2-ND,T520Y477M006ATE010,KEMET,CAP TANT POLY 470UF 6.3V 2917,42500,0,"1.19680","0","500","Tape & Reel (TR)","KO-CAP® T520","Active","470µF","±20%","6.3V","Molded","10mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.157"" (4.00mm)","-","Y","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-10364-1-ND,T520Y477M006ATE010,KEMET,CAP TANT POLY 470UF 6.3V 2917,42886,0,"2.92000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","470µF","±20%","6.3V","Molded","10mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.157"" (4.00mm)","-","Y","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-10364-6-ND,T520Y477M006ATE010,KEMET,CAP TANT POLY 470UF 6.3V 2917,42886,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","470µF","±20%","6.3V","Molded","10mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.157"" (4.00mm)","-","Y","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8010+ETPF680M5H+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP-TPF-Series-2917-7343-Metric.jpg,P16645TR-ND,ETPF680M5H,Panasonic Electronic Components,CAP TANT POLY 680UF 2.5V 2917,6000,0,"1.19756","0","2000","Tape & Reel (TR)","POSCAP™ TPF","Active","680µF","±20%","2.5V","Molded","5mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.157"" (4.00mm)","-","D4","-","General Purpose"
