Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Breakdown","ESR (Equivalent Series Resistance)","ESL (Equivalent Series Inductance)","Applications","Features","Operating Temperature","Package / Case","Height","Size / Dimension"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04023000CJCT1-ND,RFCS04023000CJCT1,Vishay Electro-Films,CAP SILICON 3PF 0402,0,0,"Obsolete","0","0","Tape & Reel (TR)","RFCS","Obsolete","3pF","±5%","-","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04021000BJTWS-ND,RFCS04021000BJTWS,Vishay Electro-Films,CAP SILICON 10PF 25V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","10pF","±5%","25V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04021000CBTWS-ND,RFCS04021000CBTWS,Vishay Electro-Films,CAP SILICON 1PF 50V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","1pF","±0.1pF","50V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04021200BJTWS-ND,RFCS04021200BJTWS,Vishay Electro-Films,CAP SILICON 12PF 16V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","12pF","±5%","16V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04021200CBTWS-ND,RFCS04021200CBTWS,Vishay Electro-Films,CAP SILICON 1.2PF 50V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","1.2pF","±0.1pF","50V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04021500BJTWS-ND,RFCS04021500BJTWS,Vishay Electro-Films,CAP SILICON 15PF 16V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","15pF","±5%","16V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04021500CBTWS-ND,RFCS04021500CBTWS,Vishay Electro-Films,CAP SILICON 1.5PF 50V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","1.5pF","±0.1pF","50V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04021800BJTWS-ND,RFCS04021800BJTWS,Vishay Electro-Films,CAP SILICON 18PF 16V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","18pF","±5%","16V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04021800CBTWS-ND,RFCS04021800CBTWS,Vishay Electro-Films,CAP SILICON 1.8PF 50V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","1.8pF","±0.1pF","50V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04022000DBTWS-ND,RFCS04022000DBTWS,Vishay Electro-Films,CAP SILICON 0.2PF 50V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","0.2pF","±0.1pF","50V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04022200BJTWS-ND,RFCS04022200BJTWS,Vishay Electro-Films,CAP SILICON 22PF 10V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","22pF","±5%","10V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04022200CJTWS-ND,RFCS04022200CJTWS,Vishay Electro-Films,CAP SILICON 2.2PF 50V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","2.2pF","±5%","50V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04022700BJTWS-ND,RFCS04022700BJTWS,Vishay Electro-Films,CAP SILICON 27PF 10V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","27pF","±5%","10V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04022700CJTWS-ND,RFCS04022700CJTWS,Vishay Electro-Films,CAP SILICON 2.7PF 50V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","2.7pF","±5%","50V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04022700CKTWS-ND,RFCS04022700CKTWS,Vishay Electro-Films,CAP SILICON 2.7PF 50V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","2.7pF","±10%","50V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04023000DBGWS-ND,RFCS04023000DBGWS,Vishay Electro-Films,CAP SILICON 0.3PF 50V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","0.3pF","±0.1pF","50V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04023000DBTWS-ND,RFCS04023000DBTWS,Vishay Electro-Films,CAP SILICON 0.3PF 50V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","0.3pF","±0.1pF","50V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04023300CJTWS-ND,RFCS04023300CJTWS,Vishay Electro-Films,CAP SILICON 3.3PF 25V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","3.3pF","±5%","25V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04023900CJTWS-ND,RFCS04023900CJTWS,Vishay Electro-Films,CAP SILICON 3.9PF 25V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","3.9pF","±5%","25V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04024000DBTWS-ND,RFCS04024000DBTWS,Vishay Electro-Films,CAP SILICON 0.4PF 50V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","0.4pF","±0.1pF","50V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04024700CJTWS-ND,RFCS04024700CJTWS,Vishay Electro-Films,CAP SILICON 4.7PF 25V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","4.7pF","±5%","25V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04025000DBGWS-ND,RFCS04025000DBGWS,Vishay Electro-Films,CAP SILICON 0.5PF 50V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","0.5pF","±0.1pF","50V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04025000DBTWS-ND,RFCS04025000DBTWS,Vishay Electro-Films,CAP SILICON 0.5PF 50V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","0.5pF","±0.1pF","50V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04025600CJTWS-ND,RFCS04025600CJTWS,Vishay Electro-Films,CAP SILICON 5.6PF 25V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","5.6pF","±5%","25V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04026000DBTWS-ND,RFCS04026000DBTWS,Vishay Electro-Films,CAP SILICON 0.6PF 50V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","0.6pF","±0.1pF","50V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04026800CJTWS-ND,RFCS04026800CJTWS,Vishay Electro-Films,CAP SILICON 6.8PF 25V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","6.8pF","±5%","25V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04027000DBTWS-ND,RFCS04027000DBTWS,Vishay Electro-Films,CAP SILICON 0.7PF 50V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","0.7pF","±0.1pF","50V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04028000DBTWS-ND,RFCS04028000DBTWS,Vishay Electro-Films,CAP SILICON 0.8PF 50V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","0.8pF","±0.1pF","50V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04028200CJTWS-ND,RFCS04028200CJTWS,Vishay Electro-Films,CAP SILICON 8.2PF 25V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","8.2pF","±5%","25V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Thin%20Film/RFCS_Series_Rev_Oct_2017.pdf,//media.digikey.com/Renders/Vishay%20Electro-Films/RFCS%20Series%200402.jpg,RFCS04029000DBTWS-ND,RFCS04029000DBTWS,Vishay Electro-Films,CAP SILICON 0.9PF 50V 0402,0,0,"Obsolete","0","0","Tray","RFCS","Obsolete","0.9pF","±0.1pF","50V","-","-","-","-","-55°C ~ 125°C","0402 (1005 Metric)","0.016"" (0.41mm)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)"
