Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Dielectric Material","Number of Capacitors","Circuit Type","Temperature Coefficient","Ratings","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)"
http://www.yageo.com/documents/recent/UPY-4C-Array_16V-to-50V_4.pdf,//media.digikey.com/Renders/Kemet%20Renders/311;1632;0612.jpg,311-2074-1-ND,CA0612KRX7R9BB103,Yageo,CAP ARRAY 10000PF 50V X7R 0612,1370,0,"0.42000","0","1","Cut Tape (CT)","CA","Active","10000pF","±10%","50V","Ceramic","4","Isolated","X7R","-","Surface Mount","0612 (1632 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.035"" (0.90mm)"
http://www.yageo.com/documents/recent/UPY-4C-Array_16V-to-50V_4.pdf,//media.digikey.com/Renders/Kemet%20Renders/311;1632;0612.jpg,311-2074-6-ND,CA0612KRX7R9BB103,Yageo,CAP ARRAY 10000PF 50V X7R 0612,1370,0,"Digi-Reel","0","1","Digi-Reel®","CA","Active","10000pF","±10%","50V","Ceramic","4","Isolated","X7R","-","Surface Mount","0612 (1632 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.035"" (0.90mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X332K2RACAUTO.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12381-2-ND,CA064X332K2RACAUTO,KEMET,CAP ARRAY 3300PF 200V X7R 0612,0,0,"0.10846","0","4000","Tape & Reel (TR)","-","Active","3300pF","±10%","200V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X332K2RACAUTO.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12381-1-ND,CA064X332K2RACAUTO,KEMET,CAP ARRAY 3300PF 200V X7R 0612,1750,0,"0.43000","0","1","Cut Tape (CT)","-","Active","3300pF","±10%","200V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X332K2RACAUTO.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12381-6-ND,CA064X332K2RACAUTO,KEMET,CAP ARRAY 3300PF 200V X7R 0612,1750,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","3300pF","±10%","200V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
http://datasheets.avx.com/CapArray.pdf,//media.digikey.com/photos/AVX%20Photos/4-ARRAY%20SERIES%200612.jpg,478-7585-2-ND,W3A41A101KAT4A,AVX Corporation,CAP ARRAY 100PF 100V NP0 0612,0,0,"0.10323","0","15000","Tape & Reel (TR)","IPC","Active","100pF","±10%","100V","Ceramic","4","Isolated","C0G, NP0","-","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.053"" (1.35mm)"
http://datasheets.avx.com/CapArray.pdf,//media.digikey.com/photos/AVX%20Photos/4-ARRAY%20SERIES%200612.jpg,478-7585-1-ND,W3A41A101KAT4A,AVX Corporation,CAP ARRAY 100PF 100V NP0 0612,15025,0,"0.44000","0","1","Cut Tape (CT)","IPC","Active","100pF","±10%","100V","Ceramic","4","Isolated","C0G, NP0","-","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.053"" (1.35mm)"
http://datasheets.avx.com/CapArray.pdf,//media.digikey.com/photos/AVX%20Photos/4-ARRAY%20SERIES%200612.jpg,478-7585-6-ND,W3A41A101KAT4A,AVX Corporation,CAP ARRAY 100PF 100V NP0 0612,15025,0,"Digi-Reel","0","1","Digi-Reel®","IPC","Active","100pF","±10%","100V","Ceramic","4","Isolated","C0G, NP0","-","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.053"" (1.35mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10251-2-ND,CKCM25X5R1C223M060AK,TDK Corporation,CAP ARRAY 0.022UF 16V X5R 0504,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","0.022µF","±20%","16V","Ceramic","2","Isolated","X5R","-","Surface Mount","0504 (1410 Metric)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)","0.028"" (0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10251-1-ND,CKCM25X5R1C223M060AK,TDK Corporation,CAP ARRAY 0.022UF 16V X5R 0504,2940,0,"0.45000","0","1","Cut Tape (CT)","CKC","Obsolete","0.022µF","±20%","16V","Ceramic","2","Isolated","X5R","-","Surface Mount","0504 (1410 Metric)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)","0.028"" (0.70mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10251-6-ND,CKCM25X5R1C223M060AK,TDK Corporation,CAP ARRAY 0.022UF 16V X5R 0504,2940,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","0.022µF","±20%","16V","Ceramic","2","Isolated","X5R","-","Surface Mount","0504 (1410 Metric)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)","0.028"" (0.70mm)"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/ECJ-R,ECJ-T_4-Array.pdf",//media.digikey.com/photos/Panasonic%20Photos/ECJ-R%201206%20SERIES.jpg,P10582TR-ND,ECJ-RVC1H150K,Panasonic Electronic Components,CAP ARRAY 15PF 50V NP0 1206,0,0,"Obsolete","0","4000","Tape & Reel (TR)","ECJ-R","Obsolete","15pF","±10%","50V","Ceramic","4","Isolated","C0G, NP0","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.037"" (0.95mm)"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/ECJ-R,ECJ-T_4-Array.pdf",//media.digikey.com/photos/Panasonic%20Photos/ECJ-R%201206%20SERIES.jpg,P10582CT-ND,ECJ-RVC1H150K,Panasonic Electronic Components,CAP ARRAY 15PF 50V NP0 1206,1801,0,"0.45000","0","1","Cut Tape (CT)","ECJ-R","Obsolete","15pF","±10%","50V","Ceramic","4","Isolated","C0G, NP0","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.037"" (0.95mm)"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/ECJ-R,ECJ-T_4-Array.pdf",//media.digikey.com/photos/Panasonic%20Photos/ECJ-R%201206%20SERIES.jpg,P10582DKR-ND,ECJ-RVC1H150K,Panasonic Electronic Components,CAP ARRAY 15PF 50V NP0 1206,1801,0,"Digi-Reel","0","1","Digi-Reel®","ECJ-R","Obsolete","15pF","±10%","50V","Ceramic","4","Isolated","C0G, NP0","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.037"" (0.95mm)"
//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/COG_Dielectric_Rev_Mar_2015.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-10097-2-ND,CA064C101K5GACTU,KEMET,CAP ARRAY 100PF 50V NP0 0612,0,0,"0.11688","0","4000","Tape & Reel (TR)","-","Active","100pF","±10%","50V","Ceramic","4","Isolated","C0G, NP0","-","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/COG_Dielectric_Rev_Mar_2015.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-10097-1-ND,CA064C101K5GACTU,KEMET,CAP ARRAY 100PF 50V NP0 0612,4535,0,"0.46000","0","1","Cut Tape (CT)","-","Active","100pF","±10%","50V","Ceramic","4","Isolated","C0G, NP0","-","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/COG_Dielectric_Rev_Mar_2015.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-10097-6-ND,CA064C101K5GACTU,KEMET,CAP ARRAY 100PF 50V NP0 0612,4535,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","100pF","±10%","50V","Ceramic","4","Isolated","C0G, NP0","-","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
-,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-7058-2-ND,C1632C103M5RACAUTO,KEMET,CAP CER 10000PF 50V X7R 0612,0,0,"0.09350","0","4000","Tape & Reel (TR)","-","Active","10000pF","±20%","50V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
-,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-7058-1-ND,C1632C103M5RACAUTO,KEMET,CAP CER 10000PF 50V X7R 0612,3915,0,"0.46000","0","1","Cut Tape (CT)","-","Active","10000pF","±20%","50V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
-,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-7058-6-ND,C1632C103M5RACAUTO,KEMET,CAP CER 10000PF 50V X7R 0612,3915,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","10000pF","±20%","50V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/X7R_Dielectric_10-200V_Rev_Nov2013.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-10098-2-ND,CA064C104M4RAC7800,KEMET,CAP ARRAY 0.1UF 16V X7R 0612,0,0,"0.09350","0","4000","Tape & Reel (TR)","-","Active","0.1µF","±20%","16V","Ceramic","4","Isolated","X7R","-","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/X7R_Dielectric_10-200V_Rev_Nov2013.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-10098-1-ND,CA064C104M4RAC7800,KEMET,CAP ARRAY 0.1UF 16V X7R 0612,1948,0,"0.46000","0","1","Cut Tape (CT)","-","Active","0.1µF","±20%","16V","Ceramic","4","Isolated","X7R","-","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/X7R_Dielectric_10-200V_Rev_Nov2013.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-10098-6-ND,CA064C104M4RAC7800,KEMET,CAP ARRAY 0.1UF 16V X7R 0612,1948,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","0.1µF","±20%","16V","Ceramic","4","Isolated","X7R","-","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-1874-2-ND,CKCM25X5R0J105M080AA,TDK Corporation,CAP ARRAY 1.0UF 6.3V X5R 0504,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","1µF","±20%","6.3V","Ceramic","2","Isolated","X5R","-","Surface Mount","0504 (1410 Metric)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)","0.035"" (0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-1874-1-ND,CKCM25X5R0J105M080AA,TDK Corporation,CAP ARRAY 1.0UF 6.3V X5R 0504,4600,0,"0.47000","0","1","Cut Tape (CT)","CKC","Obsolete","1µF","±20%","6.3V","Ceramic","2","Isolated","X5R","-","Surface Mount","0504 (1410 Metric)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)","0.035"" (0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-1874-6-ND,CKCM25X5R0J105M080AA,TDK Corporation,CAP ARRAY 1.0UF 6.3V X5R 0504,4600,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","1µF","±20%","6.3V","Ceramic","2","Isolated","X5R","-","Surface Mount","0504 (1410 Metric)","0.054"" L x 0.039"" W (1.37mm x 1.00mm)","0.035"" (0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_4in1Array.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805.jpg,445-10191-2-ND,CKCL44JB0J104M085AA,TDK Corporation,CAP ARRAY 0.1UF 6.3V JB 0805,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","0.1µF","±20%","6.3V","Ceramic","4","Isolated","JB","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_4in1Array.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805.jpg,445-10191-1-ND,CKCL44JB0J104M085AA,TDK Corporation,CAP ARRAY 0.1UF 6.3V JB 0805,3730,0,"0.47000","0","1","Cut Tape (CT)","CKC","Obsolete","0.1µF","±20%","6.3V","Ceramic","4","Isolated","JB","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_4in1Array.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805.jpg,445-10191-6-ND,CKCL44JB0J104M085AA,TDK Corporation,CAP ARRAY 0.1UF 6.3V JB 0805,3730,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","0.1µF","±20%","6.3V","Ceramic","4","Isolated","JB","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X102K2RACAUTO.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12379-2-ND,CA064X102K2RACAUTO,KEMET,CAP ARRAY 1000PF 200V X7R 0612,0,0,"0.12006","0","4000","Tape & Reel (TR)","-","Active","1000pF","±10%","200V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X102K2RACAUTO.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12379-1-ND,CA064X102K2RACAUTO,KEMET,CAP ARRAY 1000PF 200V X7R 0612,2845,0,"0.47000","0","1","Cut Tape (CT)","-","Active","1000pF","±10%","200V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X102K2RACAUTO.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12379-6-ND,CA064X102K2RACAUTO,KEMET,CAP ARRAY 1000PF 200V X7R 0612,2845,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","1000pF","±10%","200V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10121-2-ND,CKCL22CH1H471K085AA,TDK Corporation,CAP ARRAY 470PF 50V CH 0805,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","470pF","±10%","50V","Ceramic","2","Isolated","CH","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10121-1-ND,CKCL22CH1H471K085AA,TDK Corporation,CAP ARRAY 470PF 50V CH 0805,3990,0,"0.49000","0","1","Cut Tape (CT)","CKC","Obsolete","470pF","±10%","50V","Ceramic","2","Isolated","CH","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10121-6-ND,CKCL22CH1H471K085AA,TDK Corporation,CAP ARRAY 470PF 50V CH 0805,3990,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","470pF","±10%","50V","Ceramic","2","Isolated","CH","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X103K1RAC7800.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12376-2-ND,CA064X103K1RAC7800,KEMET,CAP ARRAY 10000PF 100V X7R 0612,0,0,"0.10098","0","4000","Tape & Reel (TR)","-","Active","10000pF","±10%","100V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X103K1RAC7800.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12376-1-ND,CA064X103K1RAC7800,KEMET,CAP ARRAY 10000PF 100V X7R 0612,3834,0,"0.49000","0","1","Cut Tape (CT)","-","Active","10000pF","±10%","100V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X103K1RAC7800.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12376-6-ND,CA064X103K1RAC7800,KEMET,CAP ARRAY 10000PF 100V X7R 0612,3834,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","10000pF","±10%","100V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X153K1RAC7800.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12377-2-ND,CA064X153K1RAC7800,KEMET,CAP ARRAY 0.015UF 100V X7R 0612,0,0,"0.10064","0","4000","Tape & Reel (TR)","-","Active","0.015µF","±10%","100V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X153K1RAC7800.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12377-1-ND,CA064X153K1RAC7800,KEMET,CAP ARRAY 0.015UF 100V X7R 0612,1740,0,"0.49000","0","1","Cut Tape (CT)","-","Active","0.015µF","±10%","100V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X153K1RAC7800.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12377-6-ND,CA064X153K1RAC7800,KEMET,CAP ARRAY 0.015UF 100V X7R 0612,1740,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","0.015µF","±10%","100V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X223K1RAC7800.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12378-2-ND,CA064X223K1RAC7800,KEMET,CAP ARRAY 0.022UF 100V X7R 0612,0,0,"0.10217","0","4000","Tape & Reel (TR)","-","Active","0.022µF","±10%","100V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X223K1RAC7800.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12378-1-ND,CA064X223K1RAC7800,KEMET,CAP ARRAY 0.022UF 100V X7R 0612,2990,0,"0.50000","0","1","Cut Tape (CT)","-","Active","0.022µF","±10%","100V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
https://api.kemet.com/component-edge/download/datasheet/CA064X223K1RAC7800.pdf,//media.digikey.com/Renders/Kemet%20Renders/0612%20(1632%20Metric)%20Kemet.jpg,399-12378-6-ND,CA064X223K1RAC7800,KEMET,CAP ARRAY 0.022UF 100V X7R 0612,2990,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","0.022µF","±10%","100V","Ceramic","4","Isolated","X7R","AEC-Q200","Surface Mount","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","0.035"" (0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10126-2-ND,CKCL22JB1C105M085AB,TDK Corporation,CAP ARRAY 1.0UF 16V JB 0805,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","1µF","±20%","16V","Ceramic","2","Isolated","JB","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10126-1-ND,CKCL22JB1C105M085AB,TDK Corporation,CAP ARRAY 1.0UF 16V JB 0805,3510,0,"0.51000","0","1","Cut Tape (CT)","CKC","Obsolete","1µF","±20%","16V","Ceramic","2","Isolated","JB","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10126-6-ND,CKCL22JB1C105M085AB,TDK Corporation,CAP ARRAY 1.0UF 16V JB 0805,3510,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","1µF","±20%","16V","Ceramic","2","Isolated","JB","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
http://www.yageo.com/documents/recent/UPY-4C-Array_16V-to-50V_4.pdf,//media.digikey.com/Renders/Kemet%20Renders/311;1632;0612.jpg,311-2071-2-ND,CA0612KRX7R7BB104,Yageo,CAP ARRAY 0.1UF 16V X7R 0612,0,0,"0.13509","0","4000","Tape & Reel (TR)","CA","Active","0.1µF","±10%","16V","Ceramic","4","Isolated","X7R","-","Surface Mount","0612 (1632 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.035"" (0.90mm)"
http://www.yageo.com/documents/recent/UPY-4C-Array_16V-to-50V_4.pdf,//media.digikey.com/Renders/Kemet%20Renders/311;1632;0612.jpg,311-2071-1-ND,CA0612KRX7R7BB104,Yageo,CAP ARRAY 0.1UF 16V X7R 0612,2144,0,"0.53000","0","1","Cut Tape (CT)","CA","Active","0.1µF","±10%","16V","Ceramic","4","Isolated","X7R","-","Surface Mount","0612 (1632 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.035"" (0.90mm)"
http://www.yageo.com/documents/recent/UPY-4C-Array_16V-to-50V_4.pdf,//media.digikey.com/Renders/Kemet%20Renders/311;1632;0612.jpg,311-2071-6-ND,CA0612KRX7R7BB104,Yageo,CAP ARRAY 0.1UF 16V X7R 0612,2144,0,"Digi-Reel","0","1","Digi-Reel®","CA","Active","0.1µF","±10%","16V","Ceramic","4","Isolated","X7R","-","Surface Mount","0612 (1632 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.035"" (0.90mm)"
