Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Type","ESR (Equivalent Series Resistance)","Operating Temperature","Lifetime @ Temp.","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Lead Spacing","Manufacturer Size Code","Ratings","Features","Failure Rate"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1674-6-ND,TAJB106K020RNJ,AVX Corporation,CAP TANT 10UF 10% 20V 1411,94817,342000,"Digi-Reel","0","1","Digi-Reel®","TAJ","Active","10µF","±10%","20V","Molded","2.1Ohm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1671-2-ND,TAJB105K035RNJ,AVX Corporation,CAP TANT 1UF 10% 35V 1411,56000,128000,"0.16064","0","2000","Tape & Reel (TR)","TAJ","Active","1µF","±10%","35V","Molded","6.5Ohm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1671-1-ND,TAJB105K035RNJ,AVX Corporation,CAP TANT 1UF 10% 35V 1411,57075,128000,"0.67000","0","1","Cut Tape (CT)","TAJ","Active","1µF","±10%","35V","Molded","6.5Ohm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1671-6-ND,TAJB105K035RNJ,AVX Corporation,CAP TANT 1UF 10% 35V 1411,57075,128000,"Digi-Reel","0","1","Digi-Reel®","TAJ","Active","1µF","±10%","35V","Molded","6.5Ohm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/F98.pdf,//media.digikey.com/Renders/Nichicon%20Renders/F980J106MMA.jpg,478-8653-2-ND,F981C105MMA,AVX Corporation,CAP TANT 1UF 20% 16V 0603,24000,0,"0.16545","0","4000","Tape & Reel (TR)","F98, Frameless™","Active","1µF","±20%","16V","Molded","10Ohm","-55°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.035"" (0.90mm)","-","M","-","General Purpose","-"
http://datasheets.avx.com/F98.pdf,//media.digikey.com/Renders/AVX%20Renders/F98.jpg,478-8653-1-ND,F981C105MMA,AVX Corporation,CAP TANT 1UF 20% 16V 0603,26965,0,"0.74000","0","1","Cut Tape (CT)","F98, Frameless™","Active","1µF","±20%","16V","Molded","10Ohm","-55°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.035"" (0.90mm)","-","M","-","General Purpose","-"
http://datasheets.avx.com/F98.pdf,//media.digikey.com/Renders/AVX%20Renders/F98.jpg,478-8653-6-ND,F981C105MMA,AVX Corporation,CAP TANT 1UF 20% 16V 0603,26965,0,"Digi-Reel","0","1","Digi-Reel®","F98, Frameless™","Active","1µF","±20%","16V","Molded","10Ohm","-55°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.035"" (0.90mm)","-","M","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F93%20SERIES%203.2L,1.6W.jpg",478-8155-2-ND,F930J107MAA,AVX Corporation,CAP TANT 100UF 20% 6.3V 1206,294000,34000,"0.16581","0","2000","Tape & Reel (TR)","F93","Active","100µF","±20%","6.3V","Molded","2Ohm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F93%20SERIES%203.2L,1.6W.jpg",478-8155-1-ND,F930J107MAA,AVX Corporation,CAP TANT 100UF 20% 6.3V 1206,296129,34000,"0.67000","0","1","Cut Tape (CT)","F93","Active","100µF","±20%","6.3V","Molded","2Ohm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F93%20SERIES%203.2L,1.6W.jpg",478-8155-6-ND,F930J107MAA,AVX Corporation,CAP TANT 100UF 20% 6.3V 1206,296129,34000,"Digi-Reel","0","1","Digi-Reel®","F93","Active","100µF","±20%","6.3V","Molded","2Ohm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A106M020AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-5152-2-ND,T491A106M020AT,KEMET,CAP TANT 10UF 20% 20V 1206,176000,0,"0.16720","0","2000","Tape & Reel (TR)","T491","Active","10µF","±20%","20V","Molded","5Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A106M020AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-5152-1-ND,T491A106M020AT,KEMET,CAP TANT 10UF 20% 20V 1206,176637,0,"0.70000","0","1","Cut Tape (CT)","T491","Active","10µF","±20%","20V","Molded","5Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A106M020AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-5152-6-ND,T491A106M020AT,KEMET,CAP TANT 10UF 20% 20V 1206,176637,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","10µF","±20%","20V","Molded","5Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A107M004AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3688-2-ND,T491A107M004AT,KEMET,CAP TANT 100UF 20% 4V 1206,104000,0,"0.16720","0","2000","Tape & Reel (TR)","T491","Active","100µF","±20%","4V","Molded","4Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A107M004AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3688-1-ND,T491A107M004AT,KEMET,CAP TANT 100UF 20% 4V 1206,104493,0,"0.70000","0","1","Cut Tape (CT)","T491","Active","100µF","±20%","4V","Molded","4Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A107M004AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3688-6-ND,T491A107M004AT,KEMET,CAP TANT 100UF 20% 4V 1206,104493,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","100µF","±20%","4V","Molded","4Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1675-2-ND,TAJB106M016RNJ,AVX Corporation,CAP TANT 10UF 20% 16V 1411,208000,214000,"0.17040","0","2000","Tape & Reel (TR)","TAJ","Active","10µF","±20%","16V","Molded","2.8Ohm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1675-1-ND,TAJB106M016RNJ,AVX Corporation,CAP TANT 10UF 20% 16V 1411,209339,214000,"0.71000","0","1","Cut Tape (CT)","TAJ","Active","10µF","±20%","16V","Molded","2.8Ohm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1675-6-ND,TAJB106M016RNJ,AVX Corporation,CAP TANT 10UF 20% 16V 1411,209339,214000,"Digi-Reel","0","1","Digi-Reel®","TAJ","Active","10µF","±20%","16V","Molded","2.8Ohm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1691-2-ND,TAJB475K035RNJ,AVX Corporation,CAP TANT 4.7UF 10% 35V 1411,78000,24000,"0.17120","0","2000","Tape & Reel (TR)","TAJ","Active","4.7µF","±10%","35V","Molded","3.1Ohm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1691-1-ND,TAJB475K035RNJ,AVX Corporation,CAP TANT 4.7UF 10% 35V 1411,80115,24000,"0.71000","0","1","Cut Tape (CT)","TAJ","Active","4.7µF","±10%","35V","Molded","3.1Ohm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1691-6-ND,TAJB475K035RNJ,AVX Corporation,CAP TANT 4.7UF 10% 35V 1411,80115,24000,"Digi-Reel","0","1","Digi-Reel®","TAJ","Active","4.7µF","±10%","35V","Molded","3.1Ohm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-3072-2-ND,TAJA335K025RNJ,AVX Corporation,CAP TANT 3.3UF 10% 25V 1206,38000,0,"0.17120","0","2000","Tape & Reel (TR)","TAJ","Active","3.3µF","±10%","25V","Molded","3.7Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-3072-1-ND,TAJA335K025RNJ,AVX Corporation,CAP TANT 3.3UF 10% 25V 1206,39283,0,"0.71000","0","1","Cut Tape (CT)","TAJ","Active","3.3µF","±10%","25V","Molded","3.7Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-3072-6-ND,TAJA335K025RNJ,AVX Corporation,CAP TANT 3.3UF 10% 25V 1206,39312,0,"Digi-Reel","0","1","Digi-Reel®","TAJ","Active","3.3µF","±10%","25V","Molded","3.7Ohm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,//media.digikey.com/Photos/AVX%20Photos/1206%20(3216%20Metric)%20TPS%20Chip%20Caps.jpg,478-1755-2-ND,TPSA336K006R0600,AVX Corporation,CAP TANT 33UF 10% 6.3V 1206,26000,0,"0.17296","0","2000","Tape & Reel (TR)","TPS","Active","33µF","±10%","6.3V","Molded","600mOhm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,//media.digikey.com/Photos/AVX%20Photos/1206%20(3216%20Metric)%20TPS%20Chip%20Caps.jpg,478-1755-1-ND,TPSA336K006R0600,AVX Corporation,CAP TANT 33UF 10% 6.3V 1206,27210,0,"0.72000","0","1","Cut Tape (CT)","TPS","Active","33µF","±10%","6.3V","Molded","600mOhm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,//media.digikey.com/Photos/AVX%20Photos/1206%20(3216%20Metric)%20TPS%20Chip%20Caps.jpg,478-1755-6-ND,TPSA336K006R0600,AVX Corporation,CAP TANT 33UF 10% 6.3V 1206,27210,0,"Digi-Reel","0","1","Digi-Reel®","TPS","Active","33µF","±10%","6.3V","Molded","600mOhm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TAJ_LOW_PROFILE.pdf,"//media.digikey.com/photos/AVX%20Photos/TAJ,TLJ%20SERIES%202.05L,1.3W.jpg",478-3278-2-ND,TAJR105K010RNJ,AVX Corporation,CAP TANT 1UF 10% 10V 0805,5000,0,"0.17549","0","2500","Tape & Reel (TR)","TAJ","Active","1µF","±10%","10V","Molded","25Ohm","-55°C ~ 125°C","-","Surface Mount","0805 (2012 Metric)","0.081"" L x 0.051"" W (2.05mm x 1.30mm)","0.047"" (1.20mm)","-","R","-","General Purpose","-"
http://datasheets.avx.com/TAJ_LOW_PROFILE.pdf,"//media.digikey.com/photos/AVX%20Photos/TAJ,TLJ%20SERIES%202.05L,1.3W.jpg",478-3278-1-ND,TAJR105K010RNJ,AVX Corporation,CAP TANT 1UF 10% 10V 0805,6955,0,"0.97000","0","1","Cut Tape (CT)","TAJ","Active","1µF","±10%","10V","Molded","25Ohm","-55°C ~ 125°C","-","Surface Mount","0805 (2012 Metric)","0.081"" L x 0.051"" W (2.05mm x 1.30mm)","0.047"" (1.20mm)","-","R","-","General Purpose","-"
http://datasheets.avx.com/TAJ_LOW_PROFILE.pdf,"//media.digikey.com/photos/AVX%20Photos/TAJ,TLJ%20SERIES%202.05L,1.3W.jpg",478-3278-6-ND,TAJR105K010RNJ,AVX Corporation,CAP TANT 1UF 10% 10V 0805,6955,0,"Digi-Reel","0","1","Digi-Reel®","TAJ","Active","1µF","±10%","10V","Molded","25Ohm","-55°C ~ 125°C","-","Surface Mount","0805 (2012 Metric)","0.081"" L x 0.051"" W (2.05mm x 1.30mm)","0.047"" (1.20mm)","-","R","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1673-2-ND,TAJB106K016RNJ,AVX Corporation,CAP TANT 10UF 10% 16V 1411,184000,596000,"0.17600","0","2000","Tape & Reel (TR)","TAJ","Active","10µF","±10%","16V","Molded","2.8Ohm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1673-1-ND,TAJB106K016RNJ,AVX Corporation,CAP TANT 10UF 10% 16V 1411,184908,596000,"0.73000","0","1","Cut Tape (CT)","TAJ","Active","10µF","±10%","16V","Molded","2.8Ohm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1673-6-ND,TAJB106K016RNJ,AVX Corporation,CAP TANT 10UF 10% 16V 1411,184908,596000,"Digi-Reel","0","1","Digi-Reel®","TAJ","Active","10µF","±10%","16V","Molded","2.8Ohm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A476M006AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3700-2-ND,T491A476M006AT,KEMET,CAP TANT 47UF 20% 6.3V 1206,134000,0,"0.17600","0","2000","Tape & Reel (TR)","T491","Active","47µF","±20%","6.3V","Molded","3.5Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A476M006AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3700-1-ND,T491A476M006AT,KEMET,CAP TANT 47UF 20% 6.3V 1206,135626,0,"0.73000","0","1","Cut Tape (CT)","T491","Active","47µF","±20%","6.3V","Molded","3.5Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A476M006AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3700-6-ND,T491A476M006AT,KEMET,CAP TANT 47UF 20% 6.3V 1206,135626,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","47µF","±20%","6.3V","Molded","3.5Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A226M010AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3692-2-ND,T491A226M010AT,KEMET,CAP TANT 22UF 20% 10V 1206,116000,0,"0.17600","0","2000","Tape & Reel (TR)","T491","Active","22µF","±20%","10V","Molded","3.2Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A226M010AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3692-1-ND,T491A226M010AT,KEMET,CAP TANT 22UF 20% 10V 1206,116946,0,"0.73000","0","1","Cut Tape (CT)","T491","Active","22µF","±20%","10V","Molded","3.2Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491A226M010AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.2L,1.6W.jpg",399-3692-6-ND,T491A226M010AT,KEMET,CAP TANT 22UF 20% 10V 1206,116946,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","22µF","±20%","10V","Molded","3.2Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-4972-2-ND,TAJC106K010RNJ,AVX Corporation,CAP TANT 10UF 10% 10V 2312,16000,6500,"0.18000","0","500","Tape & Reel (TR)","TAJ","Active","10µF","±10%","10V","Molded","2.5Ohm","-55°C ~ 125°C","-","Surface Mount","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)","-","C","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-4972-1-ND,TAJC106K010RNJ,AVX Corporation,CAP TANT 10UF 10% 10V 2312,16072,6500,"0.60000","0","1","Cut Tape (CT)","TAJ","Active","10µF","±10%","10V","Molded","2.5Ohm","-55°C ~ 125°C","-","Surface Mount","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)","-","C","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-4972-6-ND,TAJC106K010RNJ,AVX Corporation,CAP TANT 10UF 10% 10V 2312,16072,6500,"Digi-Reel","0","1","Digi-Reel®","TAJ","Active","10µF","±10%","10V","Molded","2.5Ohm","-55°C ~ 125°C","-","Surface Mount","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)","-","C","-","General Purpose","-"
http://datasheets.avx.com/TLJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-9009-2-ND,TLJA476M010R0600,AVX Corporation,CAP TANT 47UF 20% 10V 1206,44000,0,"0.18112","0","2000","Tape & Reel (TR)","TLJ","Active","47µF","±20%","10V","Molded","600mOhm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TLJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-9009-1-ND,TLJA476M010R0600,AVX Corporation,CAP TANT 47UF 20% 10V 1206,44629,0,"0.62000","0","1","Cut Tape (CT)","TLJ","Active","47µF","±20%","10V","Molded","600mOhm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TLJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-9009-6-ND,TLJA476M010R0600,AVX Corporation,CAP TANT 47UF 20% 10V 1206,44629,0,"Digi-Reel","0","1","Digi-Reel®","TLJ","Active","47µF","±20%","10V","Molded","600mOhm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3085-2-ND,TPSB476K010R0250,AVX Corporation,CAP TANT 47UF 10% 10V 1411,204000,0,"0.18259","0","2000","Tape & Reel (TR)","TPS","Active","47µF","±10%","10V","Molded","250mOhm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric), 1210","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3085-1-ND,TPSB476K010R0250,AVX Corporation,CAP TANT 47UF 10% 10V 1411,205631,0,"0.62000","0","1","Cut Tape (CT)","TPS","Active","47µF","±10%","10V","Molded","250mOhm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric), 1210","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3085-6-ND,TPSB476K010R0250,AVX Corporation,CAP TANT 47UF 10% 10V 1411,205631,0,"Digi-Reel","0","1","Digi-Reel®","TPS","Active","47µF","±10%","10V","Molded","250mOhm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric), 1210","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
