Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Mounting Type","Package / Case","Operating Temperature","Features","Size / Dimension","Height - Seated (Max)"
http://datasheets.avx.com/Accu-P.pdf,-,478-13009-2-ND,04023J0R4ABSTR,AVX Corporation,CAP THIN FILM 0.4PF 25V 0402,5000,0,"0.22330","0","5000","Tape & Reel (TR)","Accu-P®","Active","0.4pF","±0.05pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,-,478-13009-1-ND,04023J0R4ABSTR,AVX Corporation,CAP THIN FILM 0.4PF 25V 0402,9900,0,"0.87000","0","1","Cut Tape (CT)","Accu-P®","Active","0.4pF","±0.05pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,-,478-13009-6-ND,04023J0R4ABSTR,AVX Corporation,CAP THIN FILM 0.4PF 25V 0402,9900,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","0.4pF","±0.05pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,-,478-13010-2-ND,04023J0R6ABSTR,AVX Corporation,CAP THIN FILM 0.6PF 25V 0402,5000,0,"0.22330","0","5000","Tape & Reel (TR)","Accu-P®","Active","0.6pF","±0.05pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,-,478-13010-1-ND,04023J0R6ABSTR,AVX Corporation,CAP THIN FILM 0.6PF 25V 0402,5000,0,"0.87000","0","1","Cut Tape (CT)","Accu-P®","Active","0.6pF","±0.05pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,-,478-13010-6-ND,04023J0R6ABSTR,AVX Corporation,CAP THIN FILM 0.6PF 25V 0402,5000,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","0.6pF","±0.05pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,-,478-13011-2-ND,04023J0R9ABSTR,AVX Corporation,CAP THIN FILM 0.9PF 25V 0402,5000,0,"0.22330","0","5000","Tape & Reel (TR)","Accu-P®","Active","0.9pF","±0.05pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,-,478-13011-1-ND,04023J0R9ABSTR,AVX Corporation,CAP THIN FILM 0.9PF 25V 0402,9498,0,"0.87000","0","1","Cut Tape (CT)","Accu-P®","Active","0.9pF","±0.05pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,-,478-13011-6-ND,04023J0R9ABSTR,AVX Corporation,CAP THIN FILM 0.9PF 25V 0402,9498,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","0.9pF","±0.05pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-11731-2-ND,02013J0R4PBSTR,AVX Corporation,CAP THIN FILM 0.4PF 25V 0201,5000,0,"0.23100","0","5000","Tape & Reel (TR)","Accu-P®","Active","0.4pF","±0.02pF","25V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-11731-1-ND,02013J0R4PBSTR,AVX Corporation,CAP THIN FILM 0.4PF 25V 0201,9735,0,"0.90000","0","1","Cut Tape (CT)","Accu-P®","Active","0.4pF","±0.02pF","25V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-11731-6-ND,02013J0R4PBSTR,AVX Corporation,CAP THIN FILM 0.4PF 25V 0201,9735,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","0.4pF","±0.02pF","25V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-12597-2-ND,02013J0R2PBSTR,AVX Corporation,CAP THIN FILM 0.2PF 25V 0201,5000,0,"0.23100","0","5000","Tape & Reel (TR)","Accu-P®","Active","0.2pF","±0.02pF","25V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-12597-1-ND,02013J0R2PBSTR,AVX Corporation,CAP THIN FILM 0.2PF 25V 0201,5000,0,"0.90000","0","1","Cut Tape (CT)","Accu-P®","Active","0.2pF","±0.02pF","25V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-12597-6-ND,02013J0R2PBSTR,AVX Corporation,CAP THIN FILM 0.2PF 25V 0201,5000,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","0.2pF","±0.02pF","25V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-12629-2-ND,04023JR35PBSTR,AVX Corporation,CAP THIN FILM 0.35PF 25V 0402,10000,0,"0.24640","0","5000","Tape & Reel (TR)","Accu-P®","Active","0.35pF","±0.02pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-12629-1-ND,04023JR35PBSTR,AVX Corporation,CAP THIN FILM 0.35PF 25V 0402,10000,0,"0.87000","0","1","Cut Tape (CT)","Accu-P®","Active","0.35pF","±0.02pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-12629-6-ND,04023JR35PBSTR,AVX Corporation,CAP THIN FILM 0.35PF 25V 0402,10000,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","0.35pF","±0.02pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-4399-2-ND,04023J0R9PBSTR,AVX Corporation,CAP THIN FILM 0.9PF 25V 0402,5000,0,"0.24640","0","5000","Tape & Reel (TR)","Accu-P®","Active","0.9pF","±0.02pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-4399-1-ND,04023J0R9PBSTR,AVX Corporation,CAP THIN FILM 0.9PF 25V 0402,9900,0,"0.87000","0","1","Cut Tape (CT)","Accu-P®","Active","0.9pF","±0.02pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-4399-6-ND,04023J0R9PBSTR,AVX Corporation,CAP THIN FILM 0.9PF 25V 0402,9900,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","0.9pF","±0.02pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-11754-2-ND,04023J1R0PBSTR,AVX Corporation,CAP THIN FILM 1PF 25V 0402,0,0,"0.24640","0","5000","Tape & Reel (TR)","Accu-P®","Active","1pF","±0.02pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-11754-1-ND,04023J1R0PBSTR,AVX Corporation,CAP THIN FILM 1PF 25V 0402,4872,0,"0.87000","0","1","Cut Tape (CT)","Accu-P®","Active","1pF","±0.02pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-11754-6-ND,04023J1R0PBSTR,AVX Corporation,CAP THIN FILM 1PF 25V 0402,4872,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","1pF","±0.02pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-12627-2-ND,04023J1R5PBSTR,AVX Corporation,CAP THIN FILM 1.5PF 25V 0402,10000,0,"0.25410","0","5000","Tape & Reel (TR)","Accu-P®","Active","1.5pF","±0.02pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-12627-1-ND,04023J1R5PBSTR,AVX Corporation,CAP THIN FILM 1.5PF 25V 0402,10000,0,"0.89000","0","1","Cut Tape (CT)","Accu-P®","Active","1.5pF","±0.02pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-12627-6-ND,04023J1R5PBSTR,AVX Corporation,CAP THIN FILM 1.5PF 25V 0402,10000,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","1.5pF","±0.02pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-12130-2-ND,04021J1R1ABSTR\500,AVX Corporation,CAP THIN FILM 1.1PF 100V 0402,1500,0,"0.29260","0","500","Tape & Reel (TR)","Accu-P®","Active","1.1pF","±0.05pF","100V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-12130-1-ND,04021J1R1ABSTR\500,AVX Corporation,CAP THIN FILM 1.1PF 100V 0402,1740,0,"0.84000","0","1","Cut Tape (CT)","Accu-P®","Active","1.1pF","±0.05pF","100V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-12130-6-ND,04021J1R1ABSTR\500,AVX Corporation,CAP THIN FILM 1.1PF 100V 0402,1740,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","1.1pF","±0.05pF","100V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-2819-2-ND,06035J3R9BBTTR,AVX Corporation,CAP THIN FILM 3.9PF 50V 0603,6000,0,"0.36685","0","3000","Tape & Reel (TR)","Accu-P®","Active","3.9pF","±0.1pF","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-2819-1-ND,06035J3R9BBTTR,AVX Corporation,CAP THIN FILM 3.9PF 50V 0603,6000,0,"1.11000","0","1","Cut Tape (CT)","Accu-P®","Active","3.9pF","±0.1pF","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-2820-2-ND,06035J4R7BBTTR,AVX Corporation,CAP THIN FILM 4.7PF 50V 0603,6000,0,"0.36685","0","3000","Tape & Reel (TR)","Accu-P®","Active","4.7pF","±0.1pF","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-2820-1-ND,06035J4R7BBTTR,AVX Corporation,CAP THIN FILM 4.7PF 50V 0603,6000,0,"1.11000","0","1","Cut Tape (CT)","Accu-P®","Active","-","±0.1pF","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-2820-6-ND,06035J4R7BBTTR,AVX Corporation,CAP THIN FILM 4.7PF 50V 0603,6000,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","-","±0.1pF","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,-,478-13041-2-ND,06035J0R6BBSTR,AVX Corporation,CAP THIN FILM 0.6PF 50V 0603,6000,0,"0.36685","0","3000","Tape & Reel (TR)","Accu-P®","Active","0.6pF","±0.1pF","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,-,478-13041-1-ND,06035J0R6BBSTR,AVX Corporation,CAP THIN FILM 0.6PF 50V 0603,6000,0,"1.11000","0","1","Cut Tape (CT)","Accu-P®","Active","0.6pF","±0.1pF","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,-,478-13041-6-ND,06035J0R6BBSTR,AVX Corporation,CAP THIN FILM 0.6PF 50V 0603,6000,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","0.6pF","±0.1pF","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-2823-2-ND,06035J8R2BBTTR,AVX Corporation,CAP THIN FILM 8.2PF 50V 0603,3000,0,"0.36685","0","3000","Tape & Reel (TR)","Accu-P®","Active","8.2pF","±0.1pF","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-2823-1-ND,06035J8R2BBTTR,AVX Corporation,CAP THIN FILM 8.2PF 50V 0603,5980,0,"1.11000","0","1","Cut Tape (CT)","Accu-P®","Active","8.2pF","±0.1pF","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-2823-6-ND,06035J8R2BBTTR,AVX Corporation,CAP THIN FILM 8.2PF 50V 0603,5980,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","8.2pF","±0.1pF","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-12734-2-ND,06035J1R0PBTTR,AVX Corporation,CAP THIN FILM 1PF 50V 0603,3000,0,"0.41580","0","3000","Tape & Reel (TR)","Accu-P®","Active","1pF","±0.02pF","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-12734-1-ND,06035J1R0PBTTR,AVX Corporation,CAP THIN FILM 1PF 50V 0603,3000,0,"1.30000","0","1","Cut Tape (CT)","Accu-P®","Active","1pF","±0.02pF","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-12734-6-ND,06035J1R0PBTTR,AVX Corporation,CAP THIN FILM 1PF 50V 0603,3000,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","1pF","±0.02pF","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-12129-2-ND,04025J6R8ABSTR\500,AVX Corporation,CAP THIN FILM 6.8PF 50V 0402,1500,0,"0.41580","0","500","Tape & Reel (TR)","Accu-P®","Active","6.8pF","±0.05pF","50V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-12129-1-ND,04025J6R8ABSTR\500,AVX Corporation,CAP THIN FILM 6.8PF 50V 0402,1500,0,"1.14000","0","1","Cut Tape (CT)","Accu-P®","Active","6.8pF","±0.05pF","50V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-12129-6-ND,04025J6R8ABSTR\500,AVX Corporation,CAP THIN FILM 6.8PF 50V 0402,1500,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","6.8pF","±0.05pF","50V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-12134-2-ND,04025J6R2ABSTR\500,AVX Corporation,CAP THIN FILM 6.2PF 50V 0402,1000,0,"0.41580","0","500","Tape & Reel (TR)","Accu-P®","Active","6.2pF","±0.05pF","50V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-12134-1-ND,04025J6R2ABSTR\500,AVX Corporation,CAP THIN FILM 6.2PF 50V 0402,1205,0,"1.14000","0","1","Cut Tape (CT)","Accu-P®","Active","6.2pF","±0.05pF","50V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-12134-6-ND,04025J6R2ABSTR\500,AVX Corporation,CAP THIN FILM 6.2PF 50V 0402,1205,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","6.2pF","±0.05pF","50V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-13043-2-ND,06035J120FBSTR,AVX Corporation,CAP THIN FILM 12PF 50V 0603,3000,0,"0.44660","0","3000","Tape & Reel (TR)","Accu-P®","Active","12pF","±1%","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-13043-1-ND,06035J120FBSTR,AVX Corporation,CAP THIN FILM 12PF 50V 0603,5890,0,"1.39000","0","1","Cut Tape (CT)","Accu-P®","Active","12pF","±1%","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-13043-6-ND,06035J120FBSTR,AVX Corporation,CAP THIN FILM 12PF 50V 0603,5890,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","12pF","±1%","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-12733-2-ND,06035J100FBTTR,AVX Corporation,CAP THIN FILM 10PF 50V 0603,3000,0,"0.44660","0","3000","Tape & Reel (TR)","Accu-P®","Active","10pF","±1%","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-12733-1-ND,06035J100FBTTR,AVX Corporation,CAP THIN FILM 10PF 50V 0603,5988,0,"1.39000","0","1","Cut Tape (CT)","Accu-P®","Active","10pF","±1%","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-12733-6-ND,06035J100FBTTR,AVX Corporation,CAP THIN FILM 10PF 50V 0603,5988,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","10pF","±1%","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
