Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Lifetime @ Temp.","Operating Temperature","Ratings","Applications","Ripple Current @ Low Frequency","Ripple Current @ High Frequency","Impedance","Lead Spacing","Size / Dimension","Height - Seated (Max)","Surface Mount Land Size","Mounting Type","Package / Case"
http://nichicon-us.com/english/products/pdfs/e-rhs_rha.pdf,//media.digikey.com/Photos/Nichicon%20Photos/RHA0J331MCN1GS.JPG,493-3772-2-ND,RHA0J561MCN1GS,Nichicon,CAP ALUM POLY 560UF 20% 6.3V SMD,18900,0,"0.33231","0","900","Tape & Reel (TR)","FPCAP, RHA","Active","Polymer","560µF","±20%","6.3V","9mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","450mA @ 120Hz","4.5A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.303"" (7.70mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-rhs_rha.pdf,//media.digikey.com/Photos/Nichicon%20Photos/RHA0J331MCN1GS.JPG,493-3772-1-ND,RHA0J561MCN1GS,Nichicon,CAP ALUM POLY 560UF 20% 6.3V SMD,19027,0,"0.99000","0","1","Cut Tape (CT)","FPCAP, RHA","Active","Polymer","560µF","±20%","6.3V","9mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","450mA @ 120Hz","4.5A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.303"" (7.70mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-rhs_rha.pdf,//media.digikey.com/Photos/Nichicon%20Photos/RHA0J331MCN1GS.JPG,493-3772-6-ND,RHA0J561MCN1GS,Nichicon,CAP ALUM POLY 560UF 20% 6.3V SMD,19027,0,"Digi-Reel","0","1","Digi-Reel®","FPCAP, RHA","Active","Polymer","560µF","±20%","6.3V","9mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","450mA @ 120Hz","4.5A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.303"" (7.70mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8008+16SVP180MX+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/16SVP180MX.JPG,P16461TR-ND,16SVP180MX,Panasonic Electronic Components,CAP ALUM POLY 180UF 20% 16V SMD,3500,0,"0.34758","0","500","Tape & Reel (TR)","OS-CON™, SVP","Active","Polymer","180µF","±20%","16V","30mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","151mA @ 120Hz","3.02A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.315"" (8.00mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8008+16SVP180MX+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/16SVP180MX.JPG,P16461CT-ND,16SVP180MX,Panasonic Electronic Components,CAP ALUM POLY 180UF 20% 16V SMD,4789,0,"1.00000","0","1","Cut Tape (CT)","OS-CON™, SVP","Active","Polymer","180µF","±20%","16V","30mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","151mA @ 120Hz","3.02A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.315"" (8.00mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8008+16SVP180MX+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/16SVP180MX.JPG,P16461DKR-ND,16SVP180MX,Panasonic Electronic Components,CAP ALUM POLY 180UF 20% 16V SMD,4789,0,"Digi-Reel","0","1","Digi-Reel®","OS-CON™, SVP","Active","Polymer","180µF","±20%","16V","30mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","151mA @ 120Hz","3.02A @ 100kHz","-","-","0.394"" Dia (10.00mm)","0.315"" (8.00mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8008+6SVP22M+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/10SVP10M.JPG,P16599TR-ND,6SVP22M,Panasonic Electronic Components,CAP ALUM POLY 22UF 20% 6.3V SMD,6000,0,"0.34989","0","2000","Tape & Reel (TR)","OS-CON™, SVP","Active","Polymer","22µF","±20%","6.3V","200mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","37mA @ 120Hz","740mA @ 100kHz","-","-","0.157"" Dia (4.00mm)","0.217"" (5.50mm)","0.169"" L x 0.169"" W (4.30mm x 4.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8008+6SVP22M+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/10SVP10M.JPG,P16599CT-ND,6SVP22M,Panasonic Electronic Components,CAP ALUM POLY 22UF 20% 6.3V SMD,7689,0,"1.05000","0","1","Cut Tape (CT)","OS-CON™, SVP","Active","Polymer","22µF","±20%","6.3V","200mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","37mA @ 120Hz","740mA @ 100kHz","-","-","0.157"" Dia (4.00mm)","0.217"" (5.50mm)","0.169"" L x 0.169"" W (4.30mm x 4.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8008+6SVP22M+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/10SVP10M.JPG,P16599DKR-ND,6SVP22M,Panasonic Electronic Components,CAP ALUM POLY 22UF 20% 6.3V SMD,7689,0,"Digi-Reel","0","1","Digi-Reel®","OS-CON™, SVP","Active","Polymer","22µF","±20%","6.3V","200mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","37mA @ 120Hz","740mA @ 100kHz","-","-","0.157"" Dia (4.00mm)","0.217"" (5.50mm)","0.169"" L x 0.169"" W (4.30mm x 4.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8001+20SVPF56MX+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/OS-CON,%20SVPF%205mm.jpg",P16502TR-ND,20SVPF56MX,Panasonic Electronic Components,CAP ALUM POLY 56UF 20% 20V SMD,4500,0,"0.36332","0","1500","Tape & Reel (TR)","OS-CON™, SVPF","Active","Polymer","56µF","±20%","20V","30mOhm","5000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","140mA @ 120Hz","2.8A @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.236"" (6.00mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8001+20SVPF56MX+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/OS-CON,%20SVPF%205mm.jpg",P16502CT-ND,20SVPF56MX,Panasonic Electronic Components,CAP ALUM POLY 56UF 20% 20V SMD,4731,0,"1.02000","0","1","Cut Tape (CT)","OS-CON™, SVPF","Active","Polymer","56µF","±20%","20V","30mOhm","5000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","140mA @ 120Hz","2.8A @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.236"" (6.00mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8001+20SVPF56MX+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/OS-CON,%20SVPF%205mm.jpg",P16502DKR-ND,20SVPF56MX,Panasonic Electronic Components,CAP ALUM POLY 56UF 20% 20V SMD,4731,0,"Digi-Reel","0","1","Digi-Reel®","OS-CON™, SVPF","Active","Polymer","56µF","±20%","20V","30mOhm","5000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","140mA @ 120Hz","2.8A @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.236"" (6.00mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8001+16SVPF82M+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/OS-CON,%20SVPF%205mm.jpg",P16482TR-ND,16SVPF82M,Panasonic Electronic Components,CAP ALUM POLY 82UF 20% 16V SMD,1500,0,"0.36332","0","1500","Tape & Reel (TR)","OS-CON™, SVPF","Active","Polymer","82µF","±20%","16V","27mOhm","5000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","150mA @ 120Hz","3A @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.236"" (6.00mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8001+16SVPF82M+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/OS-CON,%20SVPF%205mm.jpg",P16482CT-ND,16SVPF82M,Panasonic Electronic Components,CAP ALUM POLY 82UF 20% 16V SMD,4673,0,"1.02000","0","1","Cut Tape (CT)","OS-CON™, SVPF","Active","Polymer","82µF","±20%","16V","27mOhm","5000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","150mA @ 120Hz","3A @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.236"" (6.00mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8001+16SVPF82M+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/OS-CON,%20SVPF%205mm.jpg",P16482DKR-ND,16SVPF82M,Panasonic Electronic Components,CAP ALUM POLY 82UF 20% 16V SMD,4673,0,"Digi-Reel","0","1","Digi-Reel®","OS-CON™, SVPF","Active","Polymer","82µF","±20%","16V","27mOhm","5000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","150mA @ 120Hz","3A @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.236"" (6.00mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-rhs_rha.pdf,//media.digikey.com/Photos/Nichicon%20Photos/RHA0J331MCN1GS.JPG,493-3776-2-ND,RHA1C151MCN1GS,Nichicon,CAP ALUM POLY 150UF 20% 16V SMD,31000,0,"0.37695","0","1000","Tape & Reel (TR)","FPCAP, RHA","Active","Polymer","150µF","±20%","16V","22mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","322mA @ 120Hz","3.22A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.264"" (6.70mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-rhs_rha.pdf,//media.digikey.com/Photos/Nichicon%20Photos/RHA0J331MCN1GS.JPG,493-3776-1-ND,RHA1C151MCN1GS,Nichicon,CAP ALUM POLY 150UF 20% 16V SMD,31952,0,"1.10000","0","1","Cut Tape (CT)","FPCAP, RHA","Active","Polymer","150µF","±20%","16V","22mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","322mA @ 120Hz","3.22A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.264"" (6.70mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-rhs_rha.pdf,//media.digikey.com/Photos/Nichicon%20Photos/RHA0J331MCN1GS.JPG,493-3776-6-ND,RHA1C151MCN1GS,Nichicon,CAP ALUM POLY 150UF 20% 16V SMD,31952,0,"Digi-Reel","0","1","Digi-Reel®","FPCAP, RHA","Active","Polymer","150µF","±20%","16V","22mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","322mA @ 120Hz","3.22A @ 100kHz","-","-","0.315"" Dia (8.00mm)","0.264"" (6.70mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-rne.pdf,//media.digikey.com/Photos/Nichicon%20Photos/RNE1C471MDN1PX.jpg,493-3814-3-ND,RNE1C471MDN1PX,Nichicon,CAP ALUM POLY 470UF 20% 16V T/H,51800,0,"0.38347","0","1000","Tape & Box (TB)","FPCAP, RNE","Active","Polymer","470µF","±20%","16V","12mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","540mA @ 120Hz","5.4A @ 100kHz","-","0.197"" (5.00mm)","0.315"" Dia (8.00mm)","0.512"" (13.00mm)","-","Through Hole","Radial, Can"
http://nichicon-us.com/english/products/pdfs/e-rne.pdf,//media.digikey.com/Photos/Nichicon%20Photos/RNE1C471MDN1PX.jpg,493-3814-1-ND,RNE1C471MDN1PX,Nichicon,CAP ALUM POLY 470UF 20% 16V T/H,52558,0,"1.08000","0","1","Cut Tape (CT)","FPCAP, RNE","Active","Polymer","470µF","±20%","16V","12mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","540mA @ 120Hz","5.4A @ 100kHz","-","0.197"" (5.00mm)","0.315"" Dia (8.00mm)","0.512"" (13.00mm)","-","Through Hole","Radial, Can"
http://nichicon-us.com/english/products/pdfs/e-pcs.pdf,//media.digikey.com/Photos/Nichicon%20Photos/CS5%20SERIES.JPG,493-3979-2-ND,PCS1C220MCL1GS,Nichicon,CAP ALUM POLY 22UF 20% 16V SMD,14000,0,"0.38895","0","1000","Tape & Reel (TR)","PCS","Active","Polymer","22µF","±20%","16V","45mOhm","5000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","1.1A @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.236"" (6.00mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-pcs.pdf,//media.digikey.com/Photos/Nichicon%20Photos/CS5%20SERIES.JPG,493-3979-1-ND,PCS1C220MCL1GS,Nichicon,CAP ALUM POLY 22UF 20% 16V SMD,14471,0,"1.13000","0","1","Cut Tape (CT)","PCS","Active","Polymer","22µF","±20%","16V","45mOhm","5000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","1.1A @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.236"" (6.00mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-pcs.pdf,//media.digikey.com/Photos/Nichicon%20Photos/CS5%20SERIES.JPG,493-3979-6-ND,PCS1C220MCL1GS,Nichicon,CAP ALUM POLY 22UF 20% 16V SMD,14471,0,"Digi-Reel","0","1","Digi-Reel®","PCS","Active","Polymer","22µF","±20%","16V","45mOhm","5000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","1.1A @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.236"" (6.00mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
http://www.chemi-con.co.jp/cgi-bin/CAT_DB/SEARCH/cat_db_al.cgi?e=e&j=p&pdfname=pxe,//media.digikey.com/Photos/United%20Chemi-Con%20Photos/APXE100ARA470ME61G.JPG,565-3197-2-ND,APXE100ARA470ME61G,United Chemi-Con,CAP ALUM POLY 47UF 20% 10V SMD,8000,0,"0.39000","0","1000","Tape & Reel (TR)","NPCAP™-PXE","Active","Polymer","47µF","±20%","10V","28mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","2.31A @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.228"" (5.80mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
http://www.chemi-con.co.jp/cgi-bin/CAT_DB/SEARCH/cat_db_al.cgi?e=e&j=p&pdfname=pxe,//media.digikey.com/Photos/United%20Chemi-Con%20Photos/APXE100ARA470ME61G.JPG,565-3197-1-ND,APXE100ARA470ME61G,United Chemi-Con,CAP ALUM POLY 47UF 20% 10V SMD,8204,0,"1.19000","0","1","Cut Tape (CT)","NPCAP™-PXE","Active","Polymer","47µF","±20%","10V","28mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","2.31A @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.228"" (5.80mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
http://www.chemi-con.co.jp/cgi-bin/CAT_DB/SEARCH/cat_db_al.cgi?e=e&j=p&pdfname=pxe,//media.digikey.com/Photos/United%20Chemi-Con%20Photos/APXE100ARA470ME61G.JPG,565-3197-6-ND,APXE100ARA470ME61G,United Chemi-Con,CAP ALUM POLY 47UF 20% 10V SMD,8204,0,"Digi-Reel","0","1","Digi-Reel®","NPCAP™-PXE","Active","Polymer","47µF","±20%","10V","28mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","2.31A @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.228"" (5.80mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
//media.digikey.com/pdf/Data%20Sheets/United%20Chemi-Con%20PDFs/PXC%20Series.pdf,"//media.digikey.com/photos/United%20Chemi-Con%20Photos/PXC%20SERIES%205.7H,5.0D.jpg",565-3125-2-ND,APXC100ARA560ME60G,United Chemi-Con,CAP ALUM POLY 56UF 20% 10V SMD,14000,0,"0.39150","0","1000","Tape & Reel (TR)","NPCAP™-PXC","Active","Polymer","56µF","±20%","10V","40mOhm","1000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","1.66A @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.224"" (5.70mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
//media.digikey.com/pdf/Data%20Sheets/United%20Chemi-Con%20PDFs/PXC%20Series.pdf,"//media.digikey.com/photos/United%20Chemi-Con%20Photos/PXC%20SERIES%205.7H,5.0D.jpg",565-3125-1-ND,APXC100ARA560ME60G,United Chemi-Con,CAP ALUM POLY 56UF 20% 10V SMD,14441,0,"1.20000","0","1","Cut Tape (CT)","NPCAP™-PXC","Active","Polymer","56µF","±20%","10V","40mOhm","1000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","1.66A @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.224"" (5.70mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
//media.digikey.com/pdf/Data%20Sheets/United%20Chemi-Con%20PDFs/PXC%20Series.pdf,"//media.digikey.com/photos/United%20Chemi-Con%20Photos/PXC%20SERIES%205.7H,5.0D.jpg",565-3125-6-ND,APXC100ARA560ME60G,United Chemi-Con,CAP ALUM POLY 56UF 20% 10V SMD,14441,0,"Digi-Reel","0","1","Digi-Reel®","NPCAP™-PXC","Active","Polymer","56µF","±20%","10V","40mOhm","1000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","1.66A @ 100kHz","-","-","0.197"" Dia (5.00mm)","0.224"" (5.70mm)","0.209"" L x 0.209"" W (5.30mm x 5.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8010+16SEPC270MX+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/OS-CON,%20SEPC%208mm.jpg",P16382TB-ND,16SEPC270MX+S,Panasonic Electronic Components,CAP ALUM POLY 270UF 20% 16V T/H,7000,0,"0.39825","0","1000","Tape & Box (TB)","OS-CON™, SEPC","Active","Polymer","270µF","±20%","16V","10mOhm","5000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","250mA @ 120Hz","5A @ 100kHz","-","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.354"" (9.00mm)","-","Through Hole","Radial, Can"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8010+16SEPC270MX+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/OS-CON,%20SEPC%208mm.jpg",P16382CT-ND,16SEPC270MX+S,Panasonic Electronic Components,CAP ALUM POLY 270UF 20% 16V T/H,7688,0,"1.16000","0","1","Cut Tape (CT)","OS-CON™, SEPC","Active","Polymer","270µF","±20%","16V","10mOhm","5000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","250mA @ 120Hz","5A @ 100kHz","-","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.354"" (9.00mm)","-","Through Hole","Radial, Can"
http://www.chemi-con.co.jp/cgi-bin/CAT_DB/SEARCH/cat_db_al.cgi?e=e&j=p&pdfname=pxa,"//media.digikey.com/photos/United%20Chemi-Con%20Photos/PXA%20SERIES%205.7H,6.3D.jpg",565-3112-2-ND,APXA6R3ARA121MF60G,United Chemi-Con,CAP ALUM POLY 120UF 20% 6.3V SMD,6000,0,"0.40950","0","1000","Tape & Reel (TR)","NPCAP™-PXA","Active","Polymer","120µF","±20%","6.3V","27mOhm","15000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","2.4A @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.224"" (5.70mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://www.chemi-con.co.jp/cgi-bin/CAT_DB/SEARCH/cat_db_al.cgi?e=e&j=p&pdfname=pxa,"//media.digikey.com/photos/United%20Chemi-Con%20Photos/PXA%20SERIES%205.7H,6.3D.jpg",565-3112-1-ND,APXA6R3ARA121MF60G,United Chemi-Con,CAP ALUM POLY 120UF 20% 6.3V SMD,6030,0,"1.25000","0","1","Cut Tape (CT)","NPCAP™-PXA","Active","Polymer","120µF","±20%","6.3V","27mOhm","15000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","2.4A @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.224"" (5.70mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://www.chemi-con.co.jp/cgi-bin/CAT_DB/SEARCH/cat_db_al.cgi?e=e&j=p&pdfname=pxa,"//media.digikey.com/photos/United%20Chemi-Con%20Photos/PXA%20SERIES%205.7H,6.3D.jpg",565-3112-6-ND,APXA6R3ARA121MF60G,United Chemi-Con,CAP ALUM POLY 120UF 20% 6.3V SMD,6030,0,"Digi-Reel","0","1","Digi-Reel®","NPCAP™-PXA","Active","Polymer","120µF","±20%","6.3V","27mOhm","15000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","2.4A @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.224"" (5.70mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-pcs.pdf,//media.digikey.com/Photos/Nichicon%20Photos/CS6%20SERIES.JPG,493-3970-2-ND,PCS0J221MCL1GS,Nichicon,CAP ALUM POLY 220UF 20% 6.3V SMD,11000,0,"0.41475","0","1000","Tape & Reel (TR)","PCS","Active","Polymer","220µF","±20%","6.3V","20mOhm","5000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","2.8A @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.236"" (6.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-pcs.pdf,//media.digikey.com/Photos/Nichicon%20Photos/CS6%20SERIES.JPG,493-3970-1-ND,PCS0J221MCL1GS,Nichicon,CAP ALUM POLY 220UF 20% 6.3V SMD,11978,0,"1.21000","0","1","Cut Tape (CT)","PCS","Active","Polymer","220µF","±20%","6.3V","20mOhm","5000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","2.8A @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.236"" (6.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-pcs.pdf,//media.digikey.com/Photos/Nichicon%20Photos/CS6%20SERIES.JPG,493-3970-6-ND,PCS0J221MCL1GS,Nichicon,CAP ALUM POLY 220UF 20% 6.3V SMD,11978,0,"Digi-Reel","0","1","Digi-Reel®","PCS","Active","Polymer","220µF","±20%","6.3V","20mOhm","5000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","2.8A @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.236"" (6.00mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8012+16SEP330M+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/OS-CON,%20SEP%2013mm.jpg",P16375TB-ND,16SEP330M+T,Panasonic Electronic Components,CAP ALUM POLY 330UF 20% 16V T/H,11000,0,"0.42858","0","500","Tape & Box (TB)","OS-CON™, SEP","Active","Polymer","330µF","±20%","16V","16mOhm","3000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","236mA @ 120Hz","4.72A @ 100kHz","-","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.512"" (13.00mm)","-","Through Hole","Radial, Can"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAB8012+16SEP330M+8+WW,"//media.digikey.com/photos/Panasonic%20Photos/OS-CON,%20SEP%2013mm.jpg",P16375CT-ND,16SEP330M+T,Panasonic Electronic Components,CAP ALUM POLY 330UF 20% 16V T/H,11364,0,"1.10000","0","1","Cut Tape (CT)","OS-CON™, SEP","Active","Polymer","330µF","±20%","16V","16mOhm","3000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","236mA @ 120Hz","4.72A @ 100kHz","-","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.512"" (13.00mm)","-","Through Hole","Radial, Can"
http://www.chemi-con.co.jp/cgi-bin/CAT_DB/SEARCH/cat_db_al.cgi?e=e&j=p&pdfname=pxe,//media.digikey.com/Photos/United%20Chemi-Con%20Photos/APXE6R3ARA221MF61G.JPG,565-3189-2-ND,APXE6R3ARA221MF61G,United Chemi-Con,CAP ALUM POLY 220UF 20% 6.3V SMD,19000,0,"0.43350","0","1000","Tape & Reel (TR)","NPCAP™-PXE","Active","Polymer","220µF","±20%","6.3V","15mOhm","2000 Hrs @ 105°C","-55°C ~ 105°C","-","General Purpose","-","3.16A @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.240"" (6.10mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
